State,County,WIC redemptions per WIC-authorized stores (% change) 2011-16 (PCH_REDEMP_WICS_11_16),Units,FIPS,FID
Missouri,Livingston,-12.338235855102539,% change,29117,1112
Missouri,McDonald,-39.45034408569336,% change,29119,1113
Missouri,Macon,-9.190930366516113,% change,29121,1116
Missouri,Madison,-40.12718963623047,% change,29123,1117
Missouri,Maries,-55.669517517089844,% change,29125,1120
Missouri,Marion,-13.763936042785645,% change,29127,1122
Missouri,Mercer,-27.64141082763672,% change,29129,1125
Missouri,Miller,-16.574689865112305,% change,29131,1128
Missouri,Mississippi,-30.841562271118164,% change,29133,1131
Missouri,Moniteau,-23.645517349243164,% change,29135,1135
Missouri,Monroe,-26.038599014282227,% change,29137,1139
Missouri,Montgomery,-32.254276275634766,% change,29139,1142
Missouri,Morgan,14.57414436340332,% change,29141,1146
Missouri,New Madrid,2.4201314449310303,% change,29143,1149
Missouri,Newton,-1.8957301378250122,% change,29145,1152
Missouri,Nodaway,-22.529645919799805,% change,29147,1156
Missouri,Oregon,-19.569934844970703,% change,29149,1158
Missouri,Osage,3.098656177520752,% change,29151,1164
Missouri,Ozark,-21.26058578491211,% change,29153,1168
Missouri,Pemiscot,-12.442720413208008,% change,29155,1170
Missouri,Perry,-3.2090048789978027,% change,29157,1172
Missouri,Pettis,-17.509754180908203,% change,29159,1174
Missouri,Phelps,-24.12363624572754,% change,29161,1176
Missouri,Pike,-3.0712544918060303,% change,29163,1179
Missouri,Platte,-19.646631240844727,% change,29165,1181
Missouri,Polk,29.130958557128906,% change,29167,1183
Missouri,Pulaski,-21.046876907348633,% change,29169,1185
Missouri,Putnam,6.9318084716796875,% change,29171,1188
Missouri,Ralls,-27.519817352294922,% change,29173,1191
Missouri,Randolph,-24.970006942749023,% change,29175,1194
Missouri,Ray,175.96432495117188,% change,29177,1197
Missouri,Reynolds,21.646989822387695,% change,29179,1200
Missouri,Ripley,-15.37434196472168,% change,29181,1203
Missouri,St. Charles,-13.162805557250977,% change,29183,1205
Missouri,St. Clair,5.071386337280273,% change,29185,1208
Missouri,Ste. Genevieve,-24.218164443969727,% change,29186,1209
Missouri,St. Francois,-18.608657836914062,% change,29187,1212
Missouri,St. Louis County,-16.238433837890625,% change,29189,1216
Missouri,Saline,-26.20145034790039,% change,29195,1218
Missouri,Schuyler,nan,% change,29197,1221
Missouri,Scotland,21.68014907836914,% change,29199,1224
Missouri,Scott,-51.41387939453125,% change,29201,1227
Missouri,Shannon,-35.90627670288086,% change,29203,1229
Missouri,Shelby,-20.798585891723633,% change,29205,1232
Missouri,Stoddard,-21.21291160583496,% change,29207,1236
Missouri,Stone,-16.06308364868164,% change,29209,1237
Missouri,Sullivan,11.200313568115234,% change,29211,1240
Missouri,Taney,-6.571425437927246,% change,29213,1242
Missouri,Texas,-5.038667678833008,% change,29215,1245
Missouri,Vernon,64.09113311767578,% change,29217,1248
Missouri,Warren,11.133289337158203,% change,29219,1251
Missouri,Washington,-3.6945858001708984,% change,29221,1253
Missouri,Wayne,28.552663803100586,% change,29223,1256
Missouri,Webster,36.2635612487793,% change,29225,1258
Missouri,Worth,-14.86771011352539,% change,29227,1261
Missouri,Wright,-12.87453842163086,% change,29229,1263
Missouri,St. Louis County,-21.73930549621582,% change,29510,1216
Montana,Beaverhead,-18.82525062561035,% change,30001,1269
Montana,Big Horn,-13.752795219421387,% change,30003,1274
Montana,Blaine,10.831985473632812,% change,30005,1124
Montana,Broadwater,-29.34394073486328,% change,30007,1132
Montana,Carbon,-47.37481689453125,% change,30009,1137
Montana,Carter,nan,% change,30011,1141
Montana,Cascade,-5.687669277191162,% change,30013,1144
Montana,Chouteau,559.892333984375,% change,30015,1150
Montana,Custer,-8.190910339355469,% change,30017,1153
Montana,Daniels,-3.742727279663086,% change,30019,1157
Montana,Dawson,68.74019622802734,% change,30021,1160
Montana,Deer Lodge,18.1837215423584,% change,30023,1163
Montana,Fallon,nan,% change,30025,1165
Montana,Fergus,-6.692849636077881,% change,30027,1169
Montana,Flathead,-9.940824508666992,% change,30029,1173
Montana,Gallatin,16.347457885742188,% change,30031,1177
Montana,Garfield,7.612240791320801,% change,30033,1182
Montana,Glacier,-40.56819152832031,% change,30035,1186
Montana,Golden Valley,nan,% change,30037,1189
Montana,Granite,-76.42301940917969,% change,30039,1192
Montana,Hill,34.64059066772461,% change,30041,1195
Montana,Jefferson,-45.951690673828125,% change,30043,1199
Montana,Judith Basin,-32.3592414855957,% change,30045,1202
Montana,Lake,-0.8734700083732605,% change,30047,1207
Montana,Lewis and Clark,-23.784265518188477,% change,30049,1211
Montana,Liberty,8.451239585876465,% change,30051,1214
Montana,Lincoln,18.488494873046875,% change,30053,1219
Montana,McCone,-78.12577056884766,% change,30055,1223
Montana,Madison,-8.98766803741455,% change,30057,1226
Montana,Meagher,-20.56599998474121,% change,30059,1231
Montana,Mineral,-35.78142547607422,% change,30061,1234
Montana,Missoula,-14.94320011138916,% change,30063,1239
Montana,Musselshell,39.17878341674805,% change,30065,1241
Montana,Park,15.172602653503418,% change,30067,1244
Montana,Petroleum,-25.147310256958008,% change,30069,1247
Montana,Phillips,82.09644317626953,% change,30071,1250
Montana,Pondera,37.763309478759766,% change,30073,1254
Montana,Powder River,-52.832275390625,% change,30075,1259
Montana,Powell,-17.47892951965332,% change,30077,1262
Montana,Prairie,-30.835002899169922,% change,30079,1264
Montana,Ravalli,-30.436187744140625,% change,30081,1268
Montana,Richland,71.8824691772461,% change,30083,1271
Montana,Roosevelt,72.65528869628906,% change,30085,1275
Montana,Rosebud,-3.011340618133545,% change,30087,1277
Montana,Sanders,-62.9659423828125,% change,30089,1278
Montana,Sheridan,18.282716751098633,% change,30091,1281
Montana,Silver Bow,-2.0119571685791016,% change,30093,1284
Montana,Stillwater,-2.3715641498565674,% change,30095,1286
Montana,Sweet Grass,18.885812759399414,% change,30097,1288
Montana,Teton,43.932491302490234,% change,30099,1290
Montana,Toole,181.9203643798828,% change,30101,1292
Montana,Treasure,nan,% change,30103,1293
Montana,Valley,-27.437679290771484,% change,30105,1296
Montana,Wheatland,35.43522262573242,% change,30107,1298
Montana,Wibaux,-73.59276580810547,% change,30109,1300
Montana,Yellowstone,-60.15726852416992,% change,30111,1302
Nebraska,Adams,4.977024078369141,% change,31001,1303
Nebraska,Antelope,-14.979368209838867,% change,31003,1305
Nebraska,Arthur,nan,% change,31005,1307
Nebraska,Banner,nan,% change,31007,1308
Nebraska,Blaine,nan,% change,31009,1309
Nebraska,Boone,-23.90608787536621,% change,31011,1310
Nebraska,Box Butte,25.720212936401367,% change,31013,1315
Nebraska,Boyd,-53.4008674621582,% change,31015,1317
Nebraska,Brown,-33.409019470214844,% change,31017,1319
Nebraska,Buffalo,-20.73843765258789,% change,31019,1321
Nebraska,Burt,-51.99592971801758,% change,31021,1323
Nebraska,Butler,-46.87137222290039,% change,31023,1325
Nebraska,Cass,-30.879987716674805,% change,31025,1326
Nebraska,Cedar,-52.6641845703125,% change,31027,1329
Nebraska,Chase,-37.17689895629883,% change,31029,1330
Nebraska,Cherry,-39.960723876953125,% change,31031,1333
Nebraska,Cheyenne,8.591278076171875,% change,31033,1334
Nebraska,Clay,-29.249801635742188,% change,31035,1336
Nebraska,Colfax,1.3484336137771606,% change,31037,1338
Nebraska,Cuming,-3.5522854328155518,% change,31039,1340
Nebraska,Custer,-18.35103416442871,% change,31041,1342
Nebraska,Dakota,-7.036586761474609,% change,31043,1344
Nebraska,Dawes,6.751310348510742,% change,31045,1347
Nebraska,Dawson,12.894166946411133,% change,31047,1349
Nebraska,Deuel,-42.34321975708008,% change,31049,1351
Nebraska,Dixon,nan,% change,31051,1353
Nebraska,Dodge,32.875221252441406,% change,31053,1354
Nebraska,Douglas,-5.269534111022949,% change,31055,1358
Nebraska,Dundy,-56.9486198425293,% change,31057,1360
Nebraska,Fillmore,41.54145812988281,% change,31059,1363
Nebraska,Franklin,6.623771667480469,% change,31061,1369
Nebraska,Frontier,129.30601501464844,% change,31063,1371
Nebraska,Furnas,-22.01738166809082,% change,31065,1374
Nebraska,Gage,-3.1115970611572266,% change,31067,1378
Nebraska,Garden,-40.34184265136719,% change,31069,1381
Nebraska,Garfield,-30.241260528564453,% change,31071,1391
Nebraska,Gosper,153.09671020507812,% change,31073,1393
Nebraska,Grant,nan,% change,31075,1395
Nebraska,Greeley,-44.843109130859375,% change,31077,1397
Nebraska,Hall,19.449350357055664,% change,31079,1402
Nebraska,Hamilton,-4.291882514953613,% change,31081,1405
Nebraska,Harlan,-53.08320617675781,% change,31083,1409
Nebraska,Hayes,nan,% change,31085,1411
Nebraska,Hitchcock,nan,% change,31087,1414
Nebraska,Holt,-20.729690551757812,% change,31089,1416
Nebraska,Hooker,-23.139434814453125,% change,31091,1418
Nebraska,Howard,-20.322031021118164,% change,31093,1311
Nebraska,Jefferson,3.031442880630493,% change,31095,1312
Nebraska,Johnson,-40.59104537963867,% change,31097,1313
Nebraska,Kearney,47.3514404296875,% change,31099,1314
Nebraska,Keith,-8.770818710327148,% change,31101,1316
Nebraska,Keya Paha,-61.10053634643555,% change,31103,1318
Nebraska,Kimball,-22.85647201538086,% change,31105,1320
Nebraska,Knox,-47.852088928222656,% change,31107,1322
Nebraska,Lancaster,5.834784984588623,% change,31109,1324
Nebraska,Lincoln,-6.289022445678711,% change,31111,1327
Nebraska,Logan,nan,% change,31113,1328
Nebraska,Loup,nan,% change,31115,1331
Nebraska,McPherson,nan,% change,31117,1332
Nebraska,Madison,0.33674517273902893,% change,31119,1335
Nebraska,Merrick,-67.89057922363281,% change,31121,1337
Nebraska,Morrill,-25.902578353881836,% change,31123,1339
Nebraska,Nance,-47.28605651855469,% change,31125,1341
Nebraska,Nemaha,275.0683288574219,% change,31127,1343
Nebraska,Nuckolls,27.035924911499023,% change,31129,1345
Nebraska,Otoe,76.968505859375,% change,31131,1348
Nebraska,Pawnee,-11.276391983032227,% change,31133,1350
Nebraska,Perkins,-35.144649505615234,% change,31135,1352
Nebraska,Phelps,-18.98389434814453,% change,31137,1355
Nebraska,Pierce,-43.110538482666016,% change,31139,1356
Nebraska,Platte,18.54741859436035,% change,31141,1359
Nebraska,Polk,10.18001651763916,% change,31143,1362
Nebraska,Red Willow,-46.27986526489258,% change,31145,1364
Nebraska,Richardson,-33.844112396240234,% change,31147,1365
Nebraska,Rock,-51.81369400024414,% change,31149,1366
Nebraska,Saline,19.4118595123291,% change,31151,1367
Nebraska,Sarpy,-17.07290267944336,% change,31153,1368
Nebraska,Saunders,-28.25600242614746,% change,31155,1370
Nebraska,Scotts Bluff,-21.044944763183594,% change,31157,1373
Nebraska,Seward,-40.46269226074219,% change,31159,1375
Nebraska,Sheridan,-23.934040069580078,% change,31161,1376
Nebraska,Sherman,32.894004821777344,% change,31163,1377
Nebraska,Sioux,nan,% change,31165,1380
Nebraska,Stanton,-47.94441604614258,% change,31167,1382
Nebraska,Thayer,33.17282485961914,% change,31169,1383
Nebraska,Thomas,-16.878259658813477,% change,31171,1384
Nebraska,Thurston,-32.098331451416016,% change,31173,1385
Nebraska,Valley,13.312263488769531,% change,31175,1386
Nebraska,Washington,-14.181037902832031,% change,31177,1387
Nebraska,Wayne,9.36550235748291,% change,31179,1388
Nebraska,Webster,-47.446083068847656,% change,31181,1389
Nebraska,Wheeler,nan,% change,31183,1390
Nebraska,York,2.0631096363067627,% change,31185,1392
Nevada,Churchill,177.03501892089844,% change,32001,1396
Nevada,Clark,1.017231822013855,% change,32003,1399
Nevada,Douglas,-67.21190643310547,% change,32005,1400
Nevada,Elko,-63.16511917114258,% change,32007,1401
Nevada,Esmeralda,nan,% change,32009,1404
Nevada,Eureka,nan,% change,32011,1406
Nevada,Humboldt,-8.979266166687012,% change,32013,1407
Nevada,Lander,130.1228790283203,% change,32015,1408
Nevada,Lincoln,31.64149284362793,% change,32017,1410
Nevada,Lyon,26.762786865234375,% change,32019,1412
Nevada,Mineral,-22.221698760986328,% change,32021,1415
Nevada,Nye,-46.95551681518555,% change,32023,1417
Nevada,Pershing,-8.328032493591309,% change,32027,1419
Nevada,Storey,nan,% change,32029,1420
Nevada,Washoe,-10.447173118591309,% change,32031,1423
Nevada,White Pine,3602.859619140625,% change,32033,1425
Nevada,Carson City,-71.46942901611328,% change,32510,1428
New Hampshire,Belknap,18.257858276367188,% change,33001,1432
New Hampshire,Carroll,-10.064797401428223,% change,33003,1435
New Hampshire,Cheshire,2.3838727474212646,% change,33005,1437
New Hampshire,Coos,-46.71538162231445,% change,33007,1440
New Hampshire,Grafton,36.2220458984375,% change,33009,1442
New Hampshire,Hillsborough,34.84428787231445,% change,33011,1443
New Hampshire,Merrimack,9.124099731445312,% change,33013,1444
New Hampshire,Rockingham,-3.378892421722412,% change,33015,1448
New Hampshire,Strafford,7.955358028411865,% change,33017,1453
New Hampshire,Sullivan,-24.371139526367188,% change,33019,1454
New Jersey,Atlantic,-22.867168426513672,% change,34001,1461
New Jersey,Bergen,-7.000112533569336,% change,34003,1465
New Jersey,Burlington,-16.092208862304688,% change,34005,1470
New Jersey,Camden,15.615421295166016,% change,34007,1472
New Jersey,Cape May,-18.8812198638916,% change,34009,1477
New Jersey,Cumberland,-34.03342056274414,% change,34011,1482
New Jersey,Essex,-10.012896537780762,% change,34013,1483
New Jersey,Gloucester,-19.510164260864258,% change,34015,1484
New Jersey,Hudson,-17.622835159301758,% change,34017,1487
New Jersey,Hunterdon,-9.119905471801758,% change,34019,1488
New Jersey,Mercer,3.5420784950256348,% change,34021,1493
New Jersey,Middlesex,-2.811028003692627,% change,34023,1497
New Jersey,Monmouth,9.535128593444824,% change,34025,1504
New Jersey,Morris,-7.900171279907227,% change,34027,1511
New Jersey,Ocean,1.0277494192123413,% change,34029,1546
New Jersey,Passaic,-10.52790641784668,% change,34031,1551
New Jersey,Salem,-23.701486587524414,% change,34033,1553
New Jersey,Somerset,13.414129257202148,% change,34035,1558
New Jersey,Sussex,-46.87583923339844,% change,34037,1561
New Jersey,Union,-22.024492263793945,% change,34039,1566
New Jersey,Warren,-33.199588775634766,% change,34041,1570
New Mexico,Bernalillo,-19.66301727294922,% change,35001,1574
New Mexico,Catron,nan,% change,35003,1576
New Mexico,Chaves,-4.841242790222168,% change,35005,1578
New Mexico,Cibola,24.678016662597656,% change,35006,1580
New Mexico,Colfax,-22.819795608520508,% change,35007,1582
New Mexico,Curry,-39.287540435791016,% change,35009,1586
New Mexico,De Baca,-51.701416015625,% change,35011,1589
New Mexico,Doña Ana,0.1898985207080841,% change,35013,
New Mexico,Eddy,-8.789036750793457,% change,35015,1592
New Mexico,Grant,-26.60430908203125,% change,35017,1594
New Mexico,Guadalupe,3.8401336669921875,% change,35019,1595
New Mexico,Harding,nan,% change,35021,1597
New Mexico,Hidalgo,-17.06242561340332,% change,35023,1600
New Mexico,Lea,-0.800302267074585,% change,35025,1604
New Mexico,Lincoln,-31.14822006225586,% change,35027,1613
New Mexico,Los Alamos,-8.909043312072754,% change,35028,1618
New Mexico,Luna,18.282257080078125,% change,35029,1622
New Mexico,McKinley,9.215219497680664,% change,35031,1626
New Mexico,Mora,nan,% change,35033,1629
New Mexico,Otero,-24.337209701538086,% change,35035,1633
New Mexico,Quay,-40.37784194946289,% change,35037,1637
New Mexico,Rio Arriba,28.457929611206055,% change,35039,1639
New Mexico,Roosevelt,-23.210878372192383,% change,35041,1642
New Mexico,Sandoval,10.61742877960205,% change,35043,1646
New Mexico,San Juan,-17.281780242919922,% change,35045,1650
New Mexico,San Miguel,-0.10291492193937302,% change,35047,1652
New Mexico,Santa Fe,-36.93058395385742,% change,35049,1654
New Mexico,Sierra,-33.38644790649414,% change,35051,1657
New Mexico,Socorro,10.629556655883789,% change,35053,1659
New Mexico,Taos,10.938665390014648,% change,35055,1662
New Mexico,Torrance,-18.02710723876953,% change,35057,1664
New Mexico,Union,-60.869117736816406,% change,35059,1667
New Mexico,Valencia,-0.9339092969894409,% change,35061,1670
New York,Albany,-21.033567428588867,% change,36001,1673
New York,Allegany,-9.220520973205566,% change,36003,1674
New York,Bronx,30.3033447265625,% change,36005,1681
New York,Broome,10.688997268676758,% change,36007,1683
New York,Cattaraugus,26.12967300415039,% change,36009,1687
New York,Cayuga,-21.37465476989746,% change,36011,1689
New York,Chautauqua,25.880958557128906,% change,36013,1694
New York,Chemung,16.165552139282227,% change,36015,1696
New York,Chenango,28.257726669311523,% change,36017,1699
New York,Clinton,-9.802180290222168,% change,36019,1702
New York,Columbia,-20.828882217407227,% change,36021,1704
New York,Cortland,-13.593633651733398,% change,36023,1706
New York,Delaware,-38.419044494628906,% change,36025,1707
New York,Dutchess,-6.519534587860107,% change,36027,1711
New York,Erie,42.767696380615234,% change,36029,1723
New York,Essex,-8.529261589050293,% change,36031,1728
New York,Franklin,5.479918956756592,% change,36033,1731
New York,Fulton,-31.282760620117188,% change,36035,1734
New York,Genesee,17.939456939697266,% change,36037,1736
New York,Greene,-14.174053192138672,% change,36039,1739
New York,Hamilton,-33.162513732910156,% change,36041,1742
New York,Herkimer,62.20899200439453,% change,36043,1745
New York,Jefferson,-3.8846256732940674,% change,36045,1782
New York,Kings,22.542818069458008,% change,36047,1788
New York,Lewis,5.4329094886779785,% change,36049,1790
New York,Livingston,14.631061553955078,% change,36051,1791
New York,Madison,39.23300552368164,% change,36053,1796
New York,Monroe,-1.6688727140426636,% change,36055,1804
New York,Montgomery,23.286277770996094,% change,36057,1807
New York,Nassau,-2.1742966175079346,% change,36059,1839
New York,New York,24.4271183013916,% change,36061,1847
New York,Niagara,22.604887008666992,% change,36063,1850
New York,Oneida,25.72930145263672,% change,36065,1852
New York,Onondaga,20.183801651000977,% change,36067,1853
New York,Ontario,18.837318420410156,% change,36069,1856
New York,Orange,-7.787014484405518,% change,36071,1859
New York,Orleans,18.042491912841797,% change,36073,1862
New York,Oswego,28.813209533691406,% change,36075,1864
New York,Otsego,-4.484696388244629,% change,36077,1868
New York,Putnam,-33.351661682128906,% change,36079,1870
New York,Queens,24.87508201599121,% change,36081,1872
New York,Rensselaer,-6.804024696350098,% change,36083,1874
New York,Richmond,1.106775164604187,% change,36085,1876
New York,Rockland,-5.78953742980957,% change,36087,1879
New York,St. Lawrence,7.560605525970459,% change,36089,1883
New York,Saratoga,-25.643957138061523,% change,36091,1885
New York,Schenectady,-4.471881866455078,% change,36093,1887
New York,Schoharie,-23.442058563232422,% change,36095,1888
New York,Schuyler,44.789249420166016,% change,36097,1889
New York,Seneca,14.260937690734863,% change,36099,1890
New York,Steuben,23.710996627807617,% change,36101,1891
New York,Suffolk,-4.2978949546813965,% change,36103,1924
New York,Sullivan,50.46260452270508,% change,36105,1928
New York,Tioga,14.121101379394531,% change,36107,1930
New York,Tompkins,8.054725646972656,% change,36109,1933
New York,Ulster,-20.511695861816406,% change,36111,1935
New York,Warren,-14.007730484008789,% change,36113,1938
New York,Washington,-20.072349548339844,% change,36115,1942
New York,Wayne,-7.039798736572266,% change,36117,1952
New York,Westchester,19.346487045288086,% change,36119,1960
New York,Wyoming,1.5571074485778809,% change,36121,1962
New York,Yates,-8.47239875793457,% change,36123,1965
North Carolina,Alamance,-23.309877395629883,% change,37001,1967
North Carolina,Alexander,-21.082700729370117,% change,37003,1968
North Carolina,Alleghany,43.12804412841797,% change,37005,1970
North Carolina,Anson,15.28499698638916,% change,37007,1972
North Carolina,Ashe,-6.070075035095215,% change,37009,1975
North Carolina,Avery,-18.399377822875977,% change,37011,1977
North Carolina,Beaufort,-16.082202911376953,% change,37013,1981
North Carolina,Bertie,80.0545654296875,% change,37015,1983
North Carolina,Bladen,-7.0929036140441895,% change,37017,1986
North Carolina,Brunswick,-8.74455451965332,% change,37019,1995
North Carolina,Buncombe,-16.182865142822266,% change,37021,1422
North Carolina,Burke,11.133509635925293,% change,37023,1424
North Carolina,Cabarrus,-34.74907302856445,% change,37025,1426
North Carolina,Caldwell,-14.038349151611328,% change,37027,1429
North Carolina,Camden,6883.88623046875,% change,37029,1433
North Carolina,Carteret,13.6933012008667,% change,37031,1447
North Carolina,Caswell,-38.25154113769531,% change,37033,1449
North Carolina,Catawba,-17.917373657226562,% change,37035,1450
North Carolina,Chatham,-31.46824073791504,% change,37037,1451
North Carolina,Cherokee,1.432477593421936,% change,37039,1452
North Carolina,Chowan,-17.58246612548828,% change,37041,1455
North Carolina,Clay,41.24936294555664,% change,37043,1457
North Carolina,Cleveland,-15.35886001586914,% change,37045,1458
North Carolina,Columbus,-6.84986686706543,% change,37047,1459
North Carolina,Craven,-14.887421607971191,% change,37049,1462
North Carolina,Cumberland,-18.026857376098633,% change,37051,1464
North Carolina,Currituck,-15.240142822265625,% change,37053,1481
North Carolina,Dare,-10.087217330932617,% change,37055,1485
North Carolina,Davidson,-13.029980659484863,% change,37057,1489
North Carolina,Davie,5.480259418487549,% change,37059,1490
North Carolina,Duplin,6.132503032684326,% change,37061,1492
North Carolina,Durham,-6.684086322784424,% change,37063,1494
North Carolina,Edgecombe,0.27656787633895874,% change,37065,1495
North Carolina,Forsyth,-34.629051208496094,% change,37067,1496
North Carolina,Franklin,13.728168487548828,% change,37069,1498
North Carolina,Gaston,-34.59640884399414,% change,37071,1499
North Carolina,Gates,-38.87321090698242,% change,37073,1500
North Carolina,Graham,57.05437088012695,% change,37075,1502
North Carolina,Granville,-15.829024314880371,% change,37077,1503
North Carolina,Greene,-11.309643745422363,% change,37079,1505
North Carolina,Guilford,-10.223662376403809,% change,37081,1506
North Carolina,Halifax,17.354503631591797,% change,37083,1508
North Carolina,Harnett,6.916682243347168,% change,37085,1509
North Carolina,Haywood,2.0308470726013184,% change,37087,1512
North Carolina,Henderson,-28.923786163330078,% change,37089,1514
North Carolina,Hertford,-10.009498596191406,% change,37091,1515
North Carolina,Hoke,-28.772165298461914,% change,37093,1517
North Carolina,Hyde,46.6251106262207,% change,37095,1521
North Carolina,Iredell,-18.42728614807129,% change,37097,1525
North Carolina,Jackson,2.984099864959717,% change,37099,1528
North Carolina,Johnston,-0.7920714616775513,% change,37101,1530
North Carolina,Jones,-38.5512580871582,% change,37103,1536
North Carolina,Lee,-14.80691909790039,% change,37105,1540
North Carolina,Lenoir,-4.387424468994141,% change,37107,1542
North Carolina,Lincoln,-22.506114959716797,% change,37109,1545
North Carolina,McDowell,-2.752934455871582,% change,37111,1554
North Carolina,Macon,4.919689178466797,% change,37113,1556
North Carolina,Madison,15.453849792480469,% change,37115,1560
North Carolina,Martin,16.146995544433594,% change,37117,1563
North Carolina,Mecklenburg,-15.062049865722656,% change,37119,1565
North Carolina,Mitchell,17.991796493530273,% change,37121,1568
North Carolina,Montgomery,-17.2454776763916,% change,37123,1573
North Carolina,Moore,-29.934675216674805,% change,37125,1584
North Carolina,Nash,4.99254035949707,% change,37127,1588
North Carolina,New Hanover,-19.695819854736328,% change,37129,1602
North Carolina,Northampton,-5.001290798187256,% change,37131,1606
North Carolina,Onslow,-6.846678733825684,% change,37133,1625
North Carolina,Orange,-20.397092819213867,% change,37135,1630
North Carolina,Pamlico,-36.32827377319336,% change,37137,1703
North Carolina,Pasquotank,-10.321147918701172,% change,37139,1714
North Carolina,Pender,8.18448543548584,% change,37141,1718
North Carolina,Perquimans,98.62277221679688,% change,37143,1724
North Carolina,Person,13.301358222961426,% change,37145,1729
North Carolina,Pitt,-20.1418399810791,% change,37147,1733
North Carolina,Polk,-24.977922439575195,% change,37149,1738
North Carolina,Randolph,-19.47229766845703,% change,37151,1741
North Carolina,Richmond,-12.125984191894531,% change,37153,1744
North Carolina,Robeson,-18.458633422851562,% change,37155,1747
North Carolina,Rockingham,15.841073989868164,% change,37157,1751
North Carolina,Rowan,-19.20526885986328,% change,37159,1754
North Carolina,Rutherford,-19.378210067749023,% change,37161,1764
North Carolina,Sampson,21.274215698242188,% change,37163,1769
North Carolina,Scotland,57.68222427368164,% change,37165,1772
North Carolina,Stanly,-5.0355305671691895,% change,37167,1775
North Carolina,Stokes,-18.164323806762695,% change,37169,1777
North Carolina,Surry,-2.245603561401367,% change,37171,1780
North Carolina,Swain,-18.23361587524414,% change,37173,1784
North Carolina,Transylvania,-26.282739639282227,% change,37175,1786
North Carolina,Tyrrell,-6.418285369873047,% change,37177,1794
North Carolina,Union,-33.40272903442383,% change,37179,1798
North Carolina,Vance,-24.48531723022461,% change,37181,1801
North Carolina,Wake,-15.166437149047852,% change,37183,1805
North Carolina,Warren,75.8736343383789,% change,37185,1809
North Carolina,Washington,-8.65321159362793,% change,37187,1811
North Carolina,Watauga,-4.780852317810059,% change,37189,1813
North Carolina,Wayne,-6.776118278503418,% change,37191,1814
North Carolina,Wilkes,25.760374069213867,% change,37193,1817
North Carolina,Wilson,7.781920433044434,% change,37195,1819
North Carolina,Yadkin,-13.967828750610352,% change,37197,1821
North Carolina,Yancey,12.783037185668945,% change,37199,1823
North Dakota,Adams,42.138397216796875,% change,38001,1826
North Dakota,Barnes,95.64653778076172,% change,38003,1828
North Dakota,Benson,44.89563751220703,% change,38005,1831
North Dakota,Billings,nan,% change,38007,1833
North Dakota,Bottineau,-5.2689714431762695,% change,38009,1836
North Dakota,Bowman,-2.0290207862854004,% change,38011,1838
North Dakota,Burke,388.0101623535156,% change,38013,1841
North Dakota,Burleigh,-28.33212661743164,% change,38015,1844
North Dakota,Cass,2.5581893920898438,% change,38017,1848
North Dakota,Cavalier,177.9325408935547,% change,38019,1849
North Dakota,Dickey,79.82405853271484,% change,38021,2004
North Dakota,Divide,-63.440486907958984,% change,38023,2007
North Dakota,Dunn,333.43231201171875,% change,38025,2013
North Dakota,Eddy,-2.350841522216797,% change,38027,2017
North Dakota,Emmons,-24.739099502563477,% change,38029,2021
North Dakota,Foster,-31.199098587036133,% change,38031,2026
North Dakota,Golden Valley,-48.80934524536133,% change,38033,2036
North Dakota,Grand Forks,34.78744888305664,% change,38035,2043
North Dakota,Grant,-13.510190963745117,% change,38037,2051
North Dakota,Griggs,-43.16394805908203,% change,38039,2056
North Dakota,Hettinger,-6.784001350402832,% change,38041,2063
North Dakota,Kidder,-13.178609848022461,% change,38043,2068
North Dakota,LaMoure,-25.059370040893555,% change,38045,2074
North Dakota,Logan,-36.49757766723633,% change,38047,2078
North Dakota,McHenry,-44.02915573120117,% change,38049,2082
North Dakota,McIntosh,-34.74271774291992,% change,38051,2090
North Dakota,McKenzie,113.6048812866211,% change,38053,2097
North Dakota,McLean,-23.31480598449707,% change,38055,2103
North Dakota,Mercer,-8.834382057189941,% change,38057,2107
North Dakota,Morton,-45.658424377441406,% change,38059,2114
North Dakota,Mountrail,1397.8284912109375,% change,38061,2119
North Dakota,Nelson,-5.02436637878418,% change,38063,2122
North Dakota,Oliver,nan,% change,38065,2127
North Dakota,Pembina,-13.79813289642334,% change,38067,2131
North Dakota,Pierce,9.358015060424805,% change,38069,2136
North Dakota,Ramsey,-22.02168083190918,% change,38071,2141
North Dakota,Ransom,-27.81040382385254,% change,38073,2147
North Dakota,Renville,nan,% change,38075,2150
North Dakota,Richland,-26.51679801940918,% change,38077,2156
North Dakota,Rolette,32.97262954711914,% change,38079,2161
North Dakota,Sargent,-23.606779098510742,% change,38081,2164
North Dakota,Sheridan,-24.03731346130371,% change,38083,2169
North Dakota,Sioux,-15.1943941116333,% change,38085,2175
North Dakota,Slope,nan,% change,38087,2180
North Dakota,Stark,-13.52144718170166,% change,38089,2182
North Dakota,Steele,-43.30228042602539,% change,38091,2186
North Dakota,Stutsman,-8.453447341918945,% change,38093,2199
North Dakota,Towner,-14.549089431762695,% change,38095,2205
North Dakota,Traill,-13.312338829040527,% change,38097,2217
North Dakota,Walsh,39.966861724853516,% change,38099,2225
North Dakota,Ward,-4.5606842041015625,% change,38101,2233
North Dakota,Wells,-43.82713317871094,% change,38103,2237
North Dakota,Williams,55.834808349609375,% change,38105,2244
