State,County,Students eligible for free lunch (%) 2015 (PCT_FREE_LUNCH15),Units,FIPS,FID
Missouri,Holt,29.054054054054053,Percent,29087,1065
Missouri,Howard,35.670103092783506,Percent,29089,1068
Missouri,Howell,50.265164070268476,Percent,29091,1070
Missouri,Iron,52.15024496461622,Percent,29093,1072
Missouri,Jackson,53.83360822652428,Percent,29095,1074
Missouri,Jasper,46.3440600048391,Percent,29097,1078
Missouri,Jefferson,32.03325904337391,Percent,29099,1082
Missouri,Johnson,29.645427885897096,Percent,29101,1087
Missouri,Knox,40.57971014492754,Percent,29103,1091
Missouri,Laclede,49.45515507124895,Percent,29105,1096
Missouri,Lafayette,38.763622698233746,Percent,29107,1099
Missouri,Lawrence,48.792884371029224,Percent,29109,1101
Missouri,Lewis,31.381892443839348,Percent,29111,1104
Missouri,Lincoln,34.66681649623553,Percent,29113,1106
Missouri,Linn,38.864628820960704,Percent,29115,1109
Missouri,Livingston,43.56164383561644,Percent,29117,1112
Missouri,McDonald,58.84881776928589,Percent,29119,1113
Missouri,Macon,40.645442651548194,Percent,29121,1116
Missouri,Madison,55.06505576208178,Percent,29123,1117
Missouri,Maries,38.04554079696395,Percent,29125,1120
Missouri,Marion,45.26024144072828,Percent,29127,1122
Missouri,Mercer,39.87034035656402,Percent,29129,1125
Missouri,Miller,43.30058939096267,Percent,29131,1128
Missouri,Mississippi,76.97841726618705,Percent,29133,1131
Missouri,Moniteau,37.567232105916425,Percent,29135,1135
Missouri,Monroe,41.61028416779431,Percent,29137,1139
Missouri,Montgomery,49.34131736526946,Percent,29139,1142
Missouri,Morgan,68.87254901960785,Percent,29141,1146
Missouri,New Madrid,67.12789827973073,Percent,29143,1149
Missouri,Newton,47.65157984628522,Percent,29145,1152
Missouri,Nodaway,32.12790255043776,Percent,29147,1156
Missouri,Oregon,56.2139486103828,Percent,29149,1158
Missouri,Osage,26.033057851239672,Percent,29151,1164
Missouri,Ozark,60.5624591236102,Percent,29153,1168
Missouri,Pemiscot,89.1398783666377,Percent,29155,1170
Missouri,Perry,42.18814753418981,Percent,29157,1172
Missouri,Pettis,69.27693208430912,Percent,29159,1174
Missouri,Phelps,44.73444613050076,Percent,29161,1176
Missouri,Pike,38.446824789594494,Percent,29163,1179
Missouri,Platte,21.326335877862597,Percent,29165,1181
Missouri,Polk,54.094339622641506,Percent,29167,1183
Missouri,Pulaski,38.94736842105263,Percent,29169,1185
Missouri,Putnam,36.72316384180791,Percent,29171,1188
Missouri,Ralls,35.4796320630749,Percent,29173,1191
Missouri,Randolph,51.45372099226461,Percent,29175,1194
Missouri,Ray,30.185979971387695,Percent,29177,1197
Missouri,Reynolds,58.341099720410064,Percent,29179,1200
Missouri,Ripley,57.242017584451645,Percent,29181,1203
Missouri,St. Charles,18.285099660515613,Percent,29183,1205
Missouri,St. Clair,52.196969696969695,Percent,29185,1208
Missouri,Ste. Genevieve,38.67724867724868,Percent,29186,1209
Missouri,St. Francois,51.315058344137796,Percent,29187,1212
Missouri,St. Louis County,39.72038672880295,Percent,29189,1216
Missouri,Saline,55.824175824175825,Percent,29195,1218
Missouri,Schuyler,41.70692431561997,Percent,29197,1221
Missouri,Scotland,39.59938366718028,Percent,29199,1224
Missouri,Scott,57.31848423488574,Percent,29201,1227
Missouri,Shannon,67.79661016949152,Percent,29203,1229
Missouri,Shelby,39.48620361560419,Percent,29205,1232
Missouri,Stoddard,47.09211553473849,Percent,29207,1236
Missouri,Stone,50.528214377737704,Percent,29209,1237
Missouri,Sullivan,52.89330922242315,Percent,29211,1240
Missouri,Taney,50.129326271708344,Percent,29213,1242
Missouri,Texas,55.75221238938053,Percent,29215,1245
Missouri,Vernon,49.88565828160732,Percent,29217,1248
Missouri,Warren,44.652128764278295,Percent,29219,1251
Missouri,Washington,93.25087389083086,Percent,29221,1253
Missouri,Wayne,62.43822075782537,Percent,29223,1256
Missouri,Webster,43.06864064602961,Percent,29225,1258
Missouri,Worth,37.69470404984423,Percent,29227,1261
Missouri,Wright,53.43868890839918,Percent,29229,1263
Missouri,St. Louis County,93.6567900538468,Percent,29510,1216
Montana,Beaverhead,nan,Percent,30001,1269
Montana,Big Horn,99.72910216718266,Percent,30003,1274
Montana,Blaine,nan,Percent,30005,1124
Montana,Broadwater,28.507462686567166,Percent,30007,1132
Montana,Carbon,22.573363431151243,Percent,30009,1137
Montana,Carter,nan,Percent,30011,1141
Montana,Cascade,43.92234344128511,Percent,30013,1144
Montana,Chouteau,31.100478468899524,Percent,30015,1150
Montana,Custer,33.0848623853211,Percent,30017,1153
Montana,Daniels,15.19434628975265,Percent,30019,1157
Montana,Dawson,21.97340797760672,Percent,30021,1160
Montana,Deer Lodge,50.23255813953489,Percent,30023,1163
Montana,Fallon,18.425760286225405,Percent,30025,1165
Montana,Fergus,28.394296342219466,Percent,30027,1169
Montana,Flathead,38.79601061921504,Percent,30029,1173
Montana,Gallatin,16.7969675432362,Percent,30031,1177
Montana,Garfield,nan,Percent,30033,1182
Montana,Glacier,83.97079276773296,Percent,30035,1186
Montana,Golden Valley,47.107438016528924,Percent,30037,1189
Montana,Granite,35.602094240837694,Percent,30039,1192
Montana,Hill,56.24599615631006,Percent,30041,1195
Montana,Jefferson,nan,Percent,30043,1199
Montana,Judith Basin,29.457364341085274,Percent,30045,1202
Montana,Lake,64.91795701409752,Percent,30047,1207
Montana,Lewis and Clark,31.31259884027412,Percent,30049,1211
Montana,Liberty,14.345991561181433,Percent,30051,1214
Montana,Lincoln,nan,Percent,30053,1219
Montana,McCone,17.355371900826448,Percent,30055,1223
Montana,Madison,24.404761904761905,Percent,30057,1226
Montana,Meagher,48.61111111111111,Percent,30059,1231
Montana,Mineral,100.0,Percent,30061,1234
Montana,Missoula,46.234522942461766,Percent,30063,1239
Montana,Musselshell,45.26928675400291,Percent,30065,1241
Montana,Park,31.525595539787126,Percent,30067,1244
Montana,Petroleum,52.38095238095239,Percent,30069,1247
Montana,Phillips,nan,Percent,30071,1250
Montana,Pondera,45.435016111707846,Percent,30073,1254
Montana,Powder River,nan,Percent,30075,1259
Montana,Powell,32.07810320781032,Percent,30077,1262
Montana,Prairie,0.0,Percent,30079,1264
Montana,Ravalli,37.44781267017608,Percent,30081,1268
Montana,Richland,15.998018821198611,Percent,30083,1271
Montana,Roosevelt,77.75999999999999,Percent,30085,1275
Montana,Rosebud,50.44195639363582,Percent,30087,1277
Montana,Sanders,56.19469026548673,Percent,30089,1278
Montana,Sheridan,13.5623869801085,Percent,30091,1281
Montana,Silver Bow,46.927502876869966,Percent,30093,1284
Montana,Stillwater,18.54210898796886,Percent,30095,1286
Montana,Sweet Grass,18.808193668528865,Percent,30097,1288
Montana,Teton,18.929633300297326,Percent,30099,1290
Montana,Toole,31.645569620253166,Percent,30101,1292
Montana,Treasure,nan,Percent,30103,1293
Montana,Valley,36.31921824104234,Percent,30105,1296
Montana,Wheatland,nan,Percent,30107,1298
Montana,Wibaux,18.238993710691823,Percent,30109,1300
Montana,Yellowstone,32.97202347800008,Percent,30111,1302
Nebraska,Adams,39.383492192253094,Percent,31001,1303
Nebraska,Antelope,29.03225806451613,Percent,31003,1305
Nebraska,Arthur,0.0,Percent,31005,1307
Nebraska,Banner,41.46341463414634,Percent,31007,1308
Nebraska,Blaine,21.27659574468085,Percent,31009,1309
Nebraska,Boone,24.044943820224717,Percent,31011,1310
Nebraska,Box Butte,34.74178403755869,Percent,31013,1315
Nebraska,Boyd,32.67045454545455,Percent,31015,1317
Nebraska,Brown,31.262939958592135,Percent,31017,1319
Nebraska,Buffalo,29.761006289308177,Percent,31019,1321
Nebraska,Burt,26.333333333333332,Percent,31021,1323
Nebraska,Butler,25.63859981078524,Percent,31023,1325
Nebraska,Cass,23.002240477968634,Percent,31025,1326
Nebraska,Cedar,26.433915211970078,Percent,31027,1329
Nebraska,Chase,26.82602921646746,Percent,31029,1330
Nebraska,Cherry,29.773869346733665,Percent,31031,1333
Nebraska,Cheyenne,24.083474337281444,Percent,31033,1334
Nebraska,Clay,30.337078651685395,Percent,31035,1336
Nebraska,Colfax,53.22703113135915,Percent,31037,1338
Nebraska,Cuming,35.30961791831357,Percent,31039,1340
Nebraska,Custer,27.488938053097346,Percent,31041,1342
Nebraska,Dakota,51.32823052678973,Percent,31043,1344
Nebraska,Dawes,36.58730158730158,Percent,31045,1347
Nebraska,Dawson,49.39981532779317,Percent,31047,1349
Nebraska,Deuel,36.337209302325576,Percent,31049,1351
Nebraska,Dixon,23.10810810810811,Percent,31051,1353
Nebraska,Dodge,41.63139042657115,Percent,31053,1354
Nebraska,Douglas,39.69503413550862,Percent,31055,1358
Nebraska,Dundy,28.093645484949832,Percent,31057,1360
Nebraska,Fillmore,22.162162162162165,Percent,31059,1363
Nebraska,Franklin,35.8600583090379,Percent,31061,1369
Nebraska,Frontier,23.022847100175746,Percent,31063,1371
Nebraska,Furnas,32.420494699646646,Percent,31065,1374
Nebraska,Gage,31.868489583333332,Percent,31067,1378
Nebraska,Garden,38.59649122807017,Percent,31069,1381
Nebraska,Garfield,22.3463687150838,Percent,31071,1391
Nebraska,Gosper,34.234234234234236,Percent,31073,1393
Nebraska,Grant,32.3943661971831,Percent,31075,1395
Nebraska,Greeley,26.354679802955665,Percent,31077,1397
Nebraska,Hall,49.71600400935516,Percent,31079,1402
Nebraska,Hamilton,23.143032535297728,Percent,31081,1405
Nebraska,Harlan,31.399317406143346,Percent,31083,1409
Nebraska,Hayes,33.33333333333333,Percent,31085,1411
Nebraska,Hitchcock,37.81902552204176,Percent,31087,1414
Nebraska,Holt,27.12700369913687,Percent,31089,1416
Nebraska,Hooker,20.121951219512198,Percent,31091,1418
Nebraska,Howard,20.90843547224225,Percent,31093,1311
Nebraska,Jefferson,35.64954682779456,Percent,31095,1312
Nebraska,Johnson,30.21108179419525,Percent,31097,1313
Nebraska,Kearney,23.15270935960591,Percent,31099,1314
Nebraska,Keith,32.960893854748605,Percent,31101,1316
Nebraska,Keya Paha,20.930232558139537,Percent,31103,1318
Nebraska,Kimball,33.99668325041459,Percent,31105,1320
Nebraska,Knox,27.12066905615293,Percent,31107,1322
Nebraska,Lancaster,31.953977032940184,Percent,31109,1324
Nebraska,Lincoln,29.921394395078604,Percent,31111,1327
Nebraska,Logan,20.707070707070706,Percent,31113,1328
Nebraska,Loup,33.33333333333333,Percent,31115,1331
Nebraska,McPherson,0.0,Percent,31117,1332
Nebraska,Madison,35.99782490483959,Percent,31119,1335
Nebraska,Merrick,28.837209302325583,Percent,31121,1337
Nebraska,Morrill,34.60246360582307,Percent,31123,1339
Nebraska,Nance,20.491803278688526,Percent,31125,1341
Nebraska,Nemaha,26.11251049538203,Percent,31127,1343
Nebraska,Nuckolls,30.312035661218424,Percent,31129,1345
Nebraska,Otoe,29.809286898839137,Percent,31131,1348
Nebraska,Pawnee,33.4959349593496,Percent,31133,1350
Nebraska,Perkins,22.760290556900724,Percent,31135,1352
Nebraska,Phelps,22.50900360144058,Percent,31137,1355
Nebraska,Pierce,20.150501672240804,Percent,31139,1356
Nebraska,Platte,35.24772497472194,Percent,31141,1359
Nebraska,Polk,26.60287081339713,Percent,31143,1362
Nebraska,Red Willow,32.028053769725304,Percent,31145,1364
Nebraska,Richardson,37.9045996592845,Percent,31147,1365
Nebraska,Rock,nan,Percent,31149,1366
Nebraska,Saline,36.99102829537612,Percent,31151,1367
Nebraska,Sarpy,25.30020576763613,Percent,31153,1368
Nebraska,Saunders,23.43366093366093,Percent,31155,1370
Nebraska,Scotts Bluff,44.29044893040072,Percent,31157,1373
Nebraska,Seward,18.850215095815408,Percent,31159,1375
Nebraska,Sheridan,43.44660194174757,Percent,31161,1376
Nebraska,Sherman,27.130044843049326,Percent,31163,1377
Nebraska,Sioux,13.095238095238097,Percent,31165,1380
Nebraska,Stanton,28.307692307692307,Percent,31167,1382
Nebraska,Thayer,23.972602739726025,Percent,31169,1383
Nebraska,Thomas,27.380952380952383,Percent,31171,1384
Nebraska,Thurston,54.87127713276123,Percent,31173,1385
Nebraska,Valley,31.00263852242744,Percent,31175,1386
Nebraska,Washington,17.12737127371274,Percent,31177,1387
Nebraska,Wayne,29.955668144395187,Percent,31179,1388
Nebraska,Webster,27.801418439716315,Percent,31181,1389
Nebraska,Wheeler,34.40860215053764,Percent,31183,1390
Nebraska,York,29.07622412922766,Percent,31185,1392
Nevada,Churchill,37.01833643369652,Percent,32001,1396
Nevada,Clark,52.47364572718218,Percent,32003,1399
Nevada,Douglas,26.684323787452406,Percent,32005,1400
Nevada,Elko,27.02624189019076,Percent,32007,1401
Nevada,Esmeralda,34.61538461538461,Percent,32009,1404
Nevada,Eureka,nan,Percent,32011,1406
Nevada,Humboldt,35.56065385718383,Percent,32013,1407
Nevada,Lander,23.976023976023978,Percent,32015,1408
Nevada,Lincoln,35.785288270377734,Percent,32017,1410
Nevada,Lyon,45.9466108992496,Percent,32019,1412
Nevada,Mineral,53.86138613861387,Percent,32021,1415
Nevada,Nye,58.09505028593966,Percent,32023,1417
Nevada,Pershing,41.910631741140215,Percent,32027,1419
Nevada,Storey,nan,Percent,32029,1420
Nevada,Washoe,41.89584049501547,Percent,32031,1423
Nevada,White Pine,nan,Percent,32033,1425
Nevada,Carson City,43.96288609449396,Percent,32510,1428
New Hampshire,Belknap,29.609467455621303,Percent,33001,1432
New Hampshire,Carroll,30.957372466806426,Percent,33003,1435
New Hampshire,Cheshire,29.812127348408147,Percent,33005,1437
New Hampshire,Coos,39.989653388515265,Percent,33007,1440
New Hampshire,Grafton,25.91207588471361,Percent,33009,1442
New Hampshire,Hillsborough,26.663636516674245,Percent,33011,1443
New Hampshire,Merrimack,24.5623258503759,Percent,33013,1444
New Hampshire,Rockingham,12.406573615488519,Percent,33015,1448
New Hampshire,Strafford,29.005736137667306,Percent,33017,1453
New Hampshire,Sullivan,35.525797558093736,Percent,33019,1454
New Jersey,Atlantic,49.22516970346552,Percent,34001,1461
New Jersey,Bergen,16.652243056326046,Percent,34003,1465
New Jersey,Burlington,20.78098617748905,Percent,34005,1470
New Jersey,Camden,38.49746888068279,Percent,34007,1472
New Jersey,Cape May,33.48171701112877,Percent,34009,1477
New Jersey,Cumberland,45.65458911228183,Percent,34011,1482
New Jersey,Essex,48.396606974552306,Percent,34013,1483
New Jersey,Gloucester,22.72821706070553,Percent,34015,1484
New Jersey,Hudson,62.13315887936278,Percent,34017,1487
New Jersey,Hunterdon,7.1943165899539725,Percent,34019,1488
New Jersey,Mercer,35.9566879917641,Percent,34021,1493
New Jersey,Middlesex,27.780825728481684,Percent,34023,1497
New Jersey,Monmouth,21.444100004025927,Percent,34025,1504
New Jersey,Morris,11.2367945054657,Percent,34027,1511
New Jersey,Ocean,28.768075836916573,Percent,34029,1546
New Jersey,Passaic,54.56689975567779,Percent,34031,1551
New Jersey,Salem,34.030418250950575,Percent,34033,1553
New Jersey,Somerset,16.181909416990354,Percent,34035,1558
New Jersey,Sussex,12.630028974492946,Percent,34037,1561
New Jersey,Union,41.155758519877935,Percent,34039,1566
New Jersey,Warren,22.163572741830258,Percent,34041,1570
New Mexico,Bernalillo,63.96771700177677,Percent,35001,1574
New Mexico,Catron,68.65671641791045,Percent,35003,1576
New Mexico,Chaves,88.01171970375194,Percent,35005,1578
New Mexico,Cibola,nan,Percent,35006,1580
New Mexico,Colfax,84.19489007724302,Percent,35007,1582
New Mexico,Curry,69.68312307539486,Percent,35009,1586
New Mexico,De Baca,58.730158730158735,Percent,35011,1589
New Mexico,Doña Ana,77.18303293971411,Percent,35013,
New Mexico,Eddy,49.865519096288324,Percent,35015,1592
New Mexico,Grant,79.00888265544647,Percent,35017,1594
New Mexico,Guadalupe,97.95640326975476,Percent,35019,1595
New Mexico,Harding,34.065934065934066,Percent,35021,1597
New Mexico,Hidalgo,70.90103397341211,Percent,35023,1600
New Mexico,Lea,52.611205878493635,Percent,35025,1604
New Mexico,Lincoln,72.05363443895554,Percent,35027,1613
New Mexico,Los Alamos,10.620458356623812,Percent,35028,1618
New Mexico,Luna,99.94549418604652,Percent,35029,1622
New Mexico,McKinley,90.93531733981172,Percent,35031,1626
New Mexico,Mora,99.39024390243902,Percent,35033,1629
New Mexico,Otero,56.919611431789384,Percent,35035,1633
New Mexico,Quay,78.80247763248451,Percent,35037,1637
New Mexico,Rio Arriba,93.13949068795135,Percent,35039,1639
New Mexico,Roosevelt,58.1021897810219,Percent,35041,1642
New Mexico,Sandoval,45.37735849056604,Percent,35043,1646
New Mexico,San Juan,64.02133906786321,Percent,35045,1650
New Mexico,San Miguel,91.69540992305652,Percent,35047,1652
New Mexico,Santa Fe,63.746799585989,Percent,35049,1654
New Mexico,Sierra,100.0,Percent,35051,1657
New Mexico,Socorro,70.38948850305022,Percent,35053,1659
New Mexico,Taos,81.83333333333334,Percent,35055,1662
New Mexico,Torrance,65.24368552116685,Percent,35057,1664
New Mexico,Union,50.34364261168385,Percent,35059,1667
New Mexico,Valencia,68.45372022654978,Percent,35061,1670
New York,Albany,26.469794044725926,Percent,36001,1673
New York,Allegany,44.73802732322474,Percent,36003,1674
New York,Bronx,70.42135780730307,Percent,36005,1681
New York,Broome,45.3170272812794,Percent,36007,1683
New York,Cattaraugus,44.62862607586867,Percent,36009,1687
New York,Cayuga,41.294919454770756,Percent,36011,1689
New York,Chautauqua,48.716754631066955,Percent,36013,1694
New York,Chemung,45.79214089889507,Percent,36015,1696
New York,Chenango,45.91810455833119,Percent,36017,1699
New York,Clinton,41.91169607019509,Percent,36019,1702
New York,Columbia,42.13121490206821,Percent,36021,1704
New York,Cortland,41.80890094113894,Percent,36023,1706
New York,Delaware,40.9149072296865,Percent,36025,1707
New York,Dutchess,29.072663165421503,Percent,36027,1711
New York,Erie,34.63552981885117,Percent,36029,1723
New York,Essex,29.696531791907514,Percent,36031,1728
New York,Franklin,48.238814089487285,Percent,36033,1731
New York,Fulton,47.58241758241758,Percent,36035,1734
New York,Genesee,36.40645237254209,Percent,36037,1736
New York,Greene,39.317953861584755,Percent,36039,1739
New York,Hamilton,29.411764705882355,Percent,36041,1742
New York,Herkimer,44.306068601583114,Percent,36043,1745
New York,Jefferson,38.311258278145694,Percent,36045,1782
New York,Kings,57.59279432309842,Percent,36047,1788
New York,Lewis,40.67561314206386,Percent,36049,1790
New York,Livingston,34.68625498007968,Percent,36051,1791
New York,Madison,36.74685969767937,Percent,36053,1796
New York,Monroe,37.63956076296282,Percent,36055,1804
New York,Montgomery,45.42332584863294,Percent,36057,1807
New York,Nassau,23.31369625265834,Percent,36059,1839
New York,New York,50.04584590010784,Percent,36061,1847
New York,Niagara,40.36671663122669,Percent,36063,1850
New York,Oneida,46.72428694900605,Percent,36065,1852
New York,Onondaga,38.10007796836712,Percent,36067,1853
New York,Ontario,30.020348467506043,Percent,36069,1856
New York,Orange,35.613039810787114,Percent,36071,1859
New York,Orleans,44.83294483294483,Percent,36073,1862
New York,Oswego,46.718943458522496,Percent,36075,1864
New York,Otsego,35.65503432494279,Percent,36077,1868
New York,Putnam,16.427730452247385,Percent,36079,1870
New York,Queens,58.86669553919446,Percent,36081,1872
New York,Rensselaer,36.077195746356836,Percent,36083,1874
New York,Richmond,46.572948806750205,Percent,36085,1876
New York,Rockland,31.874596634066428,Percent,36087,1879
New York,St. Lawrence,46.19977932108782,Percent,36089,1883
New York,Saratoga,20.188367683933706,Percent,36091,1885
New York,Schenectady,37.07945597709377,Percent,36093,1887
New York,Schoharie,40.42701322812717,Percent,36095,1888
New York,Schuyler,41.41509433962264,Percent,36097,1889
New York,Seneca,nan,Percent,36099,1890
New York,Steuben,41.22030740568235,Percent,36101,1891
New York,Suffolk,30.949557828170544,Percent,36103,1924
New York,Sullivan,nan,Percent,36105,1928
New York,Tioga,43.15417810906238,Percent,36107,1930
New York,Tompkins,34.23159018143009,Percent,36109,1933
New York,Ulster,39.37472085752568,Percent,36111,1935
New York,Warren,34.76121239234985,Percent,36113,1938
New York,Washington,40.05812004023695,Percent,36115,1942
New York,Wayne,38.652602926165365,Percent,36117,1952
New York,Westchester,31.874645395988388,Percent,36119,1960
New York,Wyoming,35.54781093443694,Percent,36121,1962
New York,Yates,46.87624353362515,Percent,36123,1965
North Carolina,Alamance,53.17155892922033,Percent,37001,1967
North Carolina,Alexander,46.12509834775767,Percent,37003,1968
North Carolina,Alleghany,81.56836461126005,Percent,37005,1970
North Carolina,Anson,99.00990099009901,Percent,37007,1972
North Carolina,Ashe,49.669291338582674,Percent,37009,1975
North Carolina,Avery,51.410788381742734,Percent,37011,1977
North Carolina,Beaufort,58.7957974137931,Percent,37013,1981
North Carolina,Bertie,98.60448035255234,Percent,37015,1983
North Carolina,Bladen,98.61334405144694,Percent,37017,1986
North Carolina,Brunswick,49.135150982116684,Percent,37019,1995
North Carolina,Buncombe,44.892568372902105,Percent,37021,1422
North Carolina,Burke,50.56753256646607,Percent,37023,1424
North Carolina,Cabarrus,43.50878101849454,Percent,37025,1426
North Carolina,Caldwell,52.21137277426766,Percent,37027,1429
North Carolina,Camden,22.258064516129032,Percent,37029,1433
North Carolina,Carteret,38.08481216870246,Percent,37031,1447
North Carolina,Caswell,77.15937838814601,Percent,37033,1449
North Carolina,Catawba,46.7924060057079,Percent,37035,1450
North Carolina,Chatham,40.31800688677335,Percent,37037,1451
North Carolina,Cherokee,76.7089975682248,Percent,37039,1452
North Carolina,Chowan,54.686035613870665,Percent,37041,1455
North Carolina,Clay,44.54148471615721,Percent,37043,1457
North Carolina,Cleveland,55.88972431077694,Percent,37045,1458
North Carolina,Columbus,92.50928381962865,Percent,37047,1459
North Carolina,Craven,46.08707825843483,Percent,37049,1462
North Carolina,Cumberland,59.76241941963005,Percent,37051,1464
North Carolina,Currituck,27.757307786784573,Percent,37053,1481
North Carolina,Dare,32.36449332285939,Percent,37055,1485
North Carolina,Davidson,52.335853561480306,Percent,37057,1489
North Carolina,Davie,40.15498972006959,Percent,37059,1490
North Carolina,Duplin,66.39849026618991,Percent,37061,1492
North Carolina,Durham,54.313188089376126,Percent,37063,1494
North Carolina,Edgecombe,91.54766051317776,Percent,37065,1495
North Carolina,Forsyth,56.428471199045816,Percent,37067,1496
North Carolina,Franklin,66.19622897143502,Percent,37069,1498
North Carolina,Gaston,57.45417809207678,Percent,37071,1499
North Carolina,Gates,45.31722054380665,Percent,37073,1500
North Carolina,Graham,50.93877551020408,Percent,37075,1502
North Carolina,Granville,45.825330471133206,Percent,37077,1503
North Carolina,Greene,69.59672337744172,Percent,37079,1505
North Carolina,Guilford,58.92138380801957,Percent,37081,1506
North Carolina,Halifax,80.14769765421373,Percent,37083,1508
North Carolina,Harnett,49.636711281070745,Percent,37085,1509
North Carolina,Haywood,40.86235101659266,Percent,37087,1512
North Carolina,Henderson,45.878626448779784,Percent,37089,1514
North Carolina,Hertford,98.92752681182971,Percent,37091,1515
North Carolina,Hoke,67.52880607992154,Percent,37093,1517
North Carolina,Hyde,98.22294022617125,Percent,37095,1521
North Carolina,Iredell,31.84275184275184,Percent,37097,1525
North Carolina,Jackson,55.81039755351682,Percent,37099,1528
North Carolina,Johnston,39.46874912531138,Percent,37101,1530
North Carolina,Jones,98.29059829059828,Percent,37103,1536
North Carolina,Lee,59.90616753005571,Percent,37105,1540
North Carolina,Lenoir,99.0715750836662,Percent,37107,1542
North Carolina,Lincoln,37.27487452022439,Percent,37109,1545
North Carolina,McDowell,82.83426741393114,Percent,37111,1554
North Carolina,Macon,54.19209039548023,Percent,37113,1556
North Carolina,Madison,42.53206454282168,Percent,37115,1560
North Carolina,Martin,86.43981716607415,Percent,37117,1563
North Carolina,Mecklenburg,54.88547077259338,Percent,37119,1565
North Carolina,Mitchell,47.58426966292134,Percent,37121,1568
North Carolina,Montgomery,65.45718432510886,Percent,37123,1573
North Carolina,Moore,37.48619394742655,Percent,37125,1584
North Carolina,Nash,65.78899026391525,Percent,37127,1588
North Carolina,New Hanover,46.5076786769049,Percent,37129,1602
North Carolina,Northampton,83.72307692307692,Percent,37131,1606
North Carolina,Onslow,35.93898588763361,Percent,37133,1625
North Carolina,Orange,28.486293206197853,Percent,37135,1630
North Carolina,Pamlico,70.05464480874318,Percent,37137,1703
North Carolina,Pasquotank,53.63591187675998,Percent,37139,1714
North Carolina,Pender,45.82743988684583,Percent,37141,1718
North Carolina,Perquimans,51.892201834862384,Percent,37143,1724
North Carolina,Person,63.50529789821088,Percent,37145,1729
North Carolina,Pitt,58.76988508567456,Percent,37147,1733
North Carolina,Polk,79.46701616426387,Percent,37149,1738
North Carolina,Randolph,50.513918629550325,Percent,37151,1741
North Carolina,Richmond,86.94966487054803,Percent,37153,1744
North Carolina,Robeson,96.61864988096679,Percent,37155,1747
North Carolina,Rockingham,97.53879079721777,Percent,37157,1751
North Carolina,Rowan,61.95283018867924,Percent,37159,1754
North Carolina,Rutherford,83.53973671379815,Percent,37161,1764
North Carolina,Sampson,64.15270018621973,Percent,37163,1769
North Carolina,Scotland,98.89834752128192,Percent,37165,1772
North Carolina,Stanly,45.71460128120168,Percent,37167,1775
North Carolina,Stokes,42.096902303415405,Percent,37169,1777
North Carolina,Surry,49.61364018142113,Percent,37171,1780
North Carolina,Swain,nan,Percent,37173,1784
North Carolina,Transylvania,46.74775251189847,Percent,37175,1786
North Carolina,Tyrrell,60.84033613445378,Percent,37177,1794
North Carolina,Union,28.331574842882702,Percent,37179,1798
North Carolina,Vance,92.3701916973467,Percent,37181,1801
North Carolina,Wake,29.257618552103466,Percent,37183,1805
North Carolina,Warren,98.62096138691884,Percent,37185,1809
North Carolina,Washington,98.76771410967345,Percent,37187,1811
North Carolina,Watauga,31.585816837067654,Percent,37189,1813
North Carolina,Wayne,64.33920259056872,Percent,37191,1814
North Carolina,Wilkes,98.89074310395603,Percent,37193,1817
North Carolina,Wilson,74.13316968395213,Percent,37195,1819
North Carolina,Yadkin,39.05747947161728,Percent,37197,1821
North Carolina,Yancey,45.6482320942883,Percent,37199,1823
North Dakota,Adams,15.719063545150503,Percent,38001,1826
North Dakota,Barnes,24.378453038674035,Percent,38003,1828
North Dakota,Benson,76.39691714836223,Percent,38005,1831
North Dakota,Billings,7.865168539325842,Percent,38007,1833
North Dakota,Bottineau,28.487690504103163,Percent,38009,1836
North Dakota,Bowman,12.317666126418152,Percent,38011,1838
North Dakota,Burke,18.89763779527559,Percent,38013,1841
North Dakota,Burleigh,16.62265030293615,Percent,38015,1844
North Dakota,Cass,22.863138060979786,Percent,38017,1848
North Dakota,Cavalier,16.46090534979424,Percent,38019,1849
North Dakota,Dickey,17.785630153121318,Percent,38021,2004
North Dakota,Divide,26.453488372093027,Percent,38023,2007
North Dakota,Dunn,nan,Percent,38025,2013
North Dakota,Eddy,15.605095541401273,Percent,38027,2017
North Dakota,Emmons,24.63235294117647,Percent,38029,2021
North Dakota,Foster,16.07445008460237,Percent,38031,2026
North Dakota,Golden Valley,21.971830985915496,Percent,38033,2036
North Dakota,Grand Forks,26.89151208544126,Percent,38035,2043
North Dakota,Grant,31.877729257641924,Percent,38037,2051
North Dakota,Griggs,24.773413897280967,Percent,38039,2056
North Dakota,Hettinger,19.883040935672515,Percent,38041,2063
North Dakota,Kidder,34.710743801652896,Percent,38043,2068
North Dakota,LaMoure,24.084507042253524,Percent,38045,2074
North Dakota,Logan,14.529914529914532,Percent,38047,2078
North Dakota,McHenry,23.296032553407937,Percent,38049,2082
North Dakota,McIntosh,26.31578947368421,Percent,38051,2090
North Dakota,McKenzie,nan,Percent,38053,2097
North Dakota,McLean,23.179965055329063,Percent,38055,2103
North Dakota,Mercer,14.318885448916408,Percent,38057,2107
North Dakota,Morton,22.10287130758108,Percent,38059,2114
North Dakota,Mountrail,40.99737532808399,Percent,38061,2119
North Dakota,Nelson,22.802850356294538,Percent,38063,2122
North Dakota,Oliver,18.75,Percent,38065,2127
