State,County,SNAP Broad-based Categorical Eligibility 2016 (SNAP_BBCE16),Units,FIPS,FID
North Carolina,Craven,1,Classification,37049,1462
North Carolina,Cumberland,1,Classification,37051,1464
North Carolina,Currituck,1,Classification,37053,1481
North Carolina,Dare,1,Classification,37055,1485
North Carolina,Davidson,1,Classification,37057,1489
North Carolina,Davie,1,Classification,37059,1490
North Carolina,Duplin,1,Classification,37061,1492
North Carolina,Durham,1,Classification,37063,1494
North Carolina,Edgecombe,1,Classification,37065,1495
North Carolina,Forsyth,1,Classification,37067,1496
North Carolina,Franklin,1,Classification,37069,1498
North Carolina,Gaston,1,Classification,37071,1499
North Carolina,Gates,1,Classification,37073,1500
North Carolina,Graham,1,Classification,37075,1502
North Carolina,Granville,1,Classification,37077,1503
North Carolina,Greene,1,Classification,37079,1505
North Carolina,Guilford,1,Classification,37081,1506
North Carolina,Halifax,1,Classification,37083,1508
North Carolina,Harnett,1,Classification,37085,1509
North Carolina,Haywood,1,Classification,37087,1512
North Carolina,Henderson,1,Classification,37089,1514
North Carolina,Hertford,1,Classification,37091,1515
North Carolina,Hoke,1,Classification,37093,1517
North Carolina,Hyde,1,Classification,37095,1521
North Carolina,Iredell,1,Classification,37097,1525
North Carolina,Jackson,1,Classification,37099,1528
North Carolina,Johnston,1,Classification,37101,1530
North Carolina,Jones,1,Classification,37103,1536
North Carolina,Lee,1,Classification,37105,1540
North Carolina,Lenoir,1,Classification,37107,1542
North Carolina,Lincoln,1,Classification,37109,1545
North Carolina,McDowell,1,Classification,37111,1554
North Carolina,Macon,1,Classification,37113,1556
North Carolina,Madison,1,Classification,37115,1560
North Carolina,Martin,1,Classification,37117,1563
North Carolina,Mecklenburg,1,Classification,37119,1565
North Carolina,Mitchell,1,Classification,37121,1568
North Carolina,Montgomery,1,Classification,37123,1573
North Carolina,Moore,1,Classification,37125,1584
North Carolina,Nash,1,Classification,37127,1588
North Carolina,New Hanover,1,Classification,37129,1602
North Carolina,Northampton,1,Classification,37131,1606
North Carolina,Onslow,1,Classification,37133,1625
North Carolina,Orange,1,Classification,37135,1630
North Carolina,Pamlico,1,Classification,37137,1703
North Carolina,Pasquotank,1,Classification,37139,1714
North Carolina,Pender,1,Classification,37141,1718
North Carolina,Perquimans,1,Classification,37143,1724
North Carolina,Person,1,Classification,37145,1729
North Carolina,Pitt,1,Classification,37147,1733
North Carolina,Polk,1,Classification,37149,1738
North Carolina,Randolph,1,Classification,37151,1741
North Carolina,Richmond,1,Classification,37153,1744
North Carolina,Robeson,1,Classification,37155,1747
North Carolina,Rockingham,1,Classification,37157,1751
North Carolina,Rowan,1,Classification,37159,1754
North Carolina,Rutherford,1,Classification,37161,1764
North Carolina,Sampson,1,Classification,37163,1769
North Carolina,Scotland,1,Classification,37165,1772
North Carolina,Stanly,1,Classification,37167,1775
North Carolina,Stokes,1,Classification,37169,1777
North Carolina,Surry,1,Classification,37171,1780
North Carolina,Swain,1,Classification,37173,1784
North Carolina,Transylvania,1,Classification,37175,1786
North Carolina,Tyrrell,1,Classification,37177,1794
North Carolina,Union,1,Classification,37179,1798
North Carolina,Vance,1,Classification,37181,1801
North Carolina,Wake,1,Classification,37183,1805
North Carolina,Warren,1,Classification,37185,1809
North Carolina,Washington,1,Classification,37187,1811
North Carolina,Watauga,1,Classification,37189,1813
North Carolina,Wayne,1,Classification,37191,1814
North Carolina,Wilkes,1,Classification,37193,1817
North Carolina,Wilson,1,Classification,37195,1819
North Carolina,Yadkin,1,Classification,37197,1821
North Carolina,Yancey,1,Classification,37199,1823
North Dakota,Adams,1,Classification,38001,1826
North Dakota,Barnes,1,Classification,38003,1828
North Dakota,Benson,1,Classification,38005,1831
North Dakota,Billings,1,Classification,38007,1833
North Dakota,Bottineau,1,Classification,38009,1836
North Dakota,Bowman,1,Classification,38011,1838
North Dakota,Burke,1,Classification,38013,1841
North Dakota,Burleigh,1,Classification,38015,1844
North Dakota,Cass,1,Classification,38017,1848
North Dakota,Cavalier,1,Classification,38019,1849
North Dakota,Dickey,1,Classification,38021,2004
North Dakota,Divide,1,Classification,38023,2007
North Dakota,Dunn,1,Classification,38025,2013
North Dakota,Eddy,1,Classification,38027,2017
North Dakota,Emmons,1,Classification,38029,2021
North Dakota,Foster,1,Classification,38031,2026
North Dakota,Golden Valley,1,Classification,38033,2036
North Dakota,Grand Forks,1,Classification,38035,2043
North Dakota,Grant,1,Classification,38037,2051
North Dakota,Griggs,1,Classification,38039,2056
North Dakota,Hettinger,1,Classification,38041,2063
North Dakota,Kidder,1,Classification,38043,2068
North Dakota,LaMoure,1,Classification,38045,2074
North Dakota,Logan,1,Classification,38047,2078
North Dakota,McHenry,1,Classification,38049,2082
North Dakota,McIntosh,1,Classification,38051,2090
North Dakota,McKenzie,1,Classification,38053,2097
North Dakota,McLean,1,Classification,38055,2103
North Dakota,Mercer,1,Classification,38057,2107
North Dakota,Morton,1,Classification,38059,2114
North Dakota,Mountrail,1,Classification,38061,2119
North Dakota,Nelson,1,Classification,38063,2122
North Dakota,Oliver,1,Classification,38065,2127
North Dakota,Pembina,1,Classification,38067,2131
North Dakota,Pierce,1,Classification,38069,2136
North Dakota,Ramsey,1,Classification,38071,2141
North Dakota,Ransom,1,Classification,38073,2147
North Dakota,Renville,1,Classification,38075,2150
North Dakota,Richland,1,Classification,38077,2156
North Dakota,Rolette,1,Classification,38079,2161
North Dakota,Sargent,1,Classification,38081,2164
North Dakota,Sheridan,1,Classification,38083,2169
North Dakota,Sioux,1,Classification,38085,2175
North Dakota,Slope,1,Classification,38087,2180
North Dakota,Stark,1,Classification,38089,2182
North Dakota,Steele,1,Classification,38091,2186
North Dakota,Stutsman,1,Classification,38093,2199
North Dakota,Towner,1,Classification,38095,2205
North Dakota,Traill,1,Classification,38097,2217
North Dakota,Walsh,1,Classification,38099,2225
North Dakota,Ward,1,Classification,38101,2233
North Dakota,Wells,1,Classification,38103,2237
North Dakota,Williams,1,Classification,38105,2244
Ohio,Adams,1,Classification,39001,2248
Ohio,Allen,1,Classification,39003,2250
Ohio,Ashland,1,Classification,39005,2254
Ohio,Ashtabula,1,Classification,39007,2259
Ohio,Athens,1,Classification,39009,2266
Ohio,Auglaize,1,Classification,39011,2273
Ohio,Belmont,1,Classification,39013,2278
Ohio,Brown,1,Classification,39015,2282
Ohio,Butler,1,Classification,39017,2286
Ohio,Carroll,1,Classification,39019,2289
Ohio,Champaign,1,Classification,39021,2291
Ohio,Clark,1,Classification,39023,2300
Ohio,Clermont,1,Classification,39025,2306
Ohio,Clinton,1,Classification,39027,2310
Ohio,Columbiana,1,Classification,39029,2315
Ohio,Coshocton,1,Classification,39031,2317
Ohio,Crawford,1,Classification,39033,2323
Ohio,Cuyahoga,1,Classification,39035,2332
Ohio,Darke,1,Classification,39037,2345
Ohio,Defiance,1,Classification,39039,2350
Ohio,Delaware,1,Classification,39041,2352
Ohio,Erie,1,Classification,39043,2357
Ohio,Fairfield,1,Classification,39045,2365
Ohio,Fayette,1,Classification,39047,2368
Ohio,Franklin,1,Classification,39049,2375
Ohio,Fulton,1,Classification,39051,2378
Ohio,Gallia,1,Classification,39053,2383
Ohio,Geauga,1,Classification,39055,2390
Ohio,Greene,1,Classification,39057,2393
Ohio,Guernsey,1,Classification,39059,2399
Ohio,Hamilton,1,Classification,39061,2411
Ohio,Hancock,1,Classification,39063,2427
Ohio,Hardin,1,Classification,39065,2432
Ohio,Harrison,1,Classification,39067,2440
Ohio,Henry,1,Classification,39069,2451
Ohio,Highland,1,Classification,39071,2457
Ohio,Hocking,1,Classification,39073,2461
Ohio,Holmes,1,Classification,39075,2464
Ohio,Huron,1,Classification,39077,2468
Ohio,Jackson,1,Classification,39079,2472
Ohio,Jefferson,1,Classification,39081,2476
Ohio,Knox,1,Classification,39083,2479
Ohio,Lake,1,Classification,39085,2493
Ohio,Lawrence,1,Classification,39087,2499
Ohio,Licking,1,Classification,39089,2504
Ohio,Logan,1,Classification,39091,2510
Ohio,Lorain,1,Classification,39093,2516
Ohio,Lucas,1,Classification,39095,2520
Ohio,Madison,1,Classification,39097,2529
Ohio,Mahoning,1,Classification,39099,2534
Ohio,Marion,1,Classification,39101,2541
Ohio,Medina,1,Classification,39103,2545
Ohio,Meigs,1,Classification,39105,2549
Ohio,Mercer,1,Classification,39107,2552
Ohio,Miami,1,Classification,39109,2558
Ohio,Monroe,1,Classification,39111,2565
Ohio,Montgomery,1,Classification,39113,2573
Ohio,Morgan,1,Classification,39115,2000
Ohio,Morrow,1,Classification,39117,2006
Ohio,Muskingum,1,Classification,39119,2010
Ohio,Noble,1,Classification,39121,2012
Ohio,Ottawa,1,Classification,39123,2019
Ohio,Paulding,1,Classification,39125,2024
Ohio,Perry,1,Classification,39127,2027
Ohio,Pickaway,1,Classification,39129,2031
Ohio,Pike,1,Classification,39131,2034
Ohio,Portage,1,Classification,39133,2038
Ohio,Preble,1,Classification,39135,2039
Ohio,Putnam,1,Classification,39137,2040
Ohio,Richland,1,Classification,39139,2042
Ohio,Ross,1,Classification,39141,2045
Ohio,Sandusky,1,Classification,39143,2047
Ohio,Scioto,1,Classification,39145,2048
Ohio,Seneca,1,Classification,39147,2049
Ohio,Shelby,1,Classification,39149,2052
Ohio,Stark,1,Classification,39151,2054
Ohio,Summit,1,Classification,39153,2057
Ohio,Trumbull,1,Classification,39155,2061
Ohio,Tuscarawas,1,Classification,39157,2065
Ohio,Union,1,Classification,39159,2067
Ohio,Van Wert,1,Classification,39161,2071
Ohio,Vinton,1,Classification,39163,2075
Ohio,Warren,1,Classification,39165,2076
Ohio,Washington,1,Classification,39167,2080
Ohio,Wayne,1,Classification,39169,2084
Ohio,Williams,1,Classification,39171,2087
Ohio,Wood,1,Classification,39173,2091
Ohio,Wyandot,1,Classification,39175,2093
Oklahoma,Adair,1,Classification,40001,2095
Oklahoma,Alfalfa,1,Classification,40003,2099
Oklahoma,Atoka,1,Classification,40005,2102
Oklahoma,Beaver,1,Classification,40007,2104
Oklahoma,Beckham,1,Classification,40009,2106
Oklahoma,Blaine,1,Classification,40011,2110
Oklahoma,Bryan,1,Classification,40013,2112
Oklahoma,Caddo,1,Classification,40015,2118
Oklahoma,Canadian,1,Classification,40017,2123
Oklahoma,Carter,1,Classification,40019,2126
Oklahoma,Cherokee,1,Classification,40021,2129
Oklahoma,Choctaw,1,Classification,40023,2133
Oklahoma,Cimarron,1,Classification,40025,2135
Oklahoma,Cleveland,1,Classification,40027,2140
Oklahoma,Coal,1,Classification,40029,2144
Oklahoma,Comanche,1,Classification,40031,2145
Oklahoma,Cotton,1,Classification,40033,2146
Oklahoma,Craig,1,Classification,40035,2148
Oklahoma,Creek,1,Classification,40037,2151
Oklahoma,Custer,1,Classification,40039,2153
Oklahoma,Delaware,1,Classification,40041,2154
Oklahoma,Dewey,1,Classification,40043,2158
Oklahoma,Ellis,1,Classification,40045,2165
Oklahoma,Garfield,1,Classification,40047,2167
Oklahoma,Garvin,1,Classification,40049,2176
Oklahoma,Grady,1,Classification,40051,2184
Oklahoma,Grant,1,Classification,40053,2187
Oklahoma,Greer,1,Classification,40055,2189
Oklahoma,Harmon,1,Classification,40057,2191
Oklahoma,Harper,1,Classification,40059,2193
Oklahoma,Haskell,1,Classification,40061,2195
Oklahoma,Hughes,1,Classification,40063,2197
Oklahoma,Jackson,1,Classification,40065,2202
Oklahoma,Jefferson,1,Classification,40067,2206
Oklahoma,Johnston,1,Classification,40069,2211
Oklahoma,Kay,1,Classification,40071,2215
Oklahoma,Kingfisher,1,Classification,40073,2219
Oklahoma,Kiowa,1,Classification,40075,2222
Oklahoma,Latimer,1,Classification,40077,2226
Oklahoma,Le Flore,1,Classification,40079,2230
Oklahoma,Lincoln,1,Classification,40081,2234
Oklahoma,Logan,1,Classification,40083,2236
Oklahoma,Love,1,Classification,40085,2238
Oklahoma,McClain,1,Classification,40087,2245
Oklahoma,McCurtain,1,Classification,40089,2252
Oklahoma,McIntosh,1,Classification,40091,2258
Oklahoma,Major,1,Classification,40093,2260
Oklahoma,Marshall,1,Classification,40095,2265
Oklahoma,Mayes,1,Classification,40097,2270
Oklahoma,Murray,1,Classification,40099,2276
Oklahoma,Muskogee,1,Classification,40101,2281
Oklahoma,Noble,1,Classification,40103,2287
Oklahoma,Nowata,1,Classification,40105,2290
Oklahoma,Okfuskee,1,Classification,40107,2297
Oklahoma,Oklahoma,1,Classification,40109,2303
Oklahoma,Okmulgee,1,Classification,40111,2311
Oklahoma,Osage,1,Classification,40113,2318
Oklahoma,Ottawa,1,Classification,40115,2325
Oklahoma,Pawnee,1,Classification,40117,2329
Oklahoma,Payne,1,Classification,40119,2340
Oklahoma,Pittsburg,1,Classification,40121,2344
Oklahoma,Pontotoc,1,Classification,40123,2351
Oklahoma,Pottawatomie,1,Classification,40125,2356
Oklahoma,Pushmataha,1,Classification,40127,2362
Oklahoma,Roger Mills,1,Classification,40129,2369
Oklahoma,Rogers,1,Classification,40131,2374
Oklahoma,Seminole,1,Classification,40133,2384
Oklahoma,Sequoyah,1,Classification,40135,2391
Oklahoma,Stephens,1,Classification,40137,2396
Oklahoma,Texas,1,Classification,40139,2003
Oklahoma,Tillman,1,Classification,40141,2005
Oklahoma,Tulsa,1,Classification,40143,2008
Oklahoma,Wagoner,1,Classification,40145,2014
Oklahoma,Washington,1,Classification,40147,2018
Oklahoma,Washita,1,Classification,40149,2023
Oklahoma,Woods,1,Classification,40151,2029
Oklahoma,Woodward,1,Classification,40153,2035
Oregon,Baker,1,Classification,41001,2044
Oregon,Benton,1,Classification,41003,2053
Oregon,Clackamas,1,Classification,41005,2058
Oregon,Clatsop,1,Classification,41007,2064
Oregon,Columbia,1,Classification,41009,2070
Oregon,Coos,1,Classification,41011,2083
Oregon,Crook,1,Classification,41013,2092
Oregon,Curry,1,Classification,41015,2098
Oregon,Deschutes,1,Classification,41017,2109
Oregon,Douglas,1,Classification,41019,2115
Oregon,Gilliam,1,Classification,41021,2121
Oregon,Grant,1,Classification,41023,2130
Oregon,Harney,1,Classification,41025,2134
Oregon,Hood River,1,Classification,41027,2138
Oregon,Jackson,1,Classification,41029,2139
Oregon,Jefferson,1,Classification,41031,2143
Oregon,Josephine,1,Classification,41033,2152
Oregon,Klamath,1,Classification,41035,2155
Oregon,Lake,1,Classification,41037,2159
Oregon,Lane,1,Classification,41039,2170
Oregon,Lincoln,1,Classification,41041,2174
Oregon,Linn,1,Classification,41043,2181
Oregon,Malheur,1,Classification,41045,2185
Oregon,Marion,1,Classification,41047,2200
Oregon,Morrow,1,Classification,41049,2209
Oregon,Multnomah,1,Classification,41051,2218
Oregon,Polk,1,Classification,41053,2223
Oregon,Sherman,1,Classification,41055,2232
Oregon,Tillamook,1,Classification,41057,2242
Oregon,Umatilla,1,Classification,41059,2251
Oregon,Union,1,Classification,41061,2257
Oregon,Wallowa,1,Classification,41063,2263
Oregon,Wasco,1,Classification,41065,2267
Oregon,Washington,1,Classification,41067,2272
Oregon,Wheeler,1,Classification,41069,2277
Oregon,Yamhill,1,Classification,41071,2284
Pennsylvania,Adams,1,Classification,42001,2292
Pennsylvania,Allegheny,1,Classification,42003,2302
Pennsylvania,Armstrong,1,Classification,42005,2309
Pennsylvania,Beaver,1,Classification,42007,2321
Pennsylvania,Bedford,1,Classification,42009,2324
Pennsylvania,Berks,1,Classification,42011,2326
Pennsylvania,Blair,1,Classification,42013,2328
Pennsylvania,Bradford,1,Classification,42015,2333
Pennsylvania,Bucks,1,Classification,42017,2336
Pennsylvania,Butler,1,Classification,42019,2338
Pennsylvania,Cambria,1,Classification,42021,2341
Pennsylvania,Cameron,1,Classification,42023,2343
Pennsylvania,Carbon,1,Classification,42025,2349
Pennsylvania,Centre,1,Classification,42027,2354
Pennsylvania,Chester,1,Classification,42029,2360
Pennsylvania,Clarion,1,Classification,42031,2366
Pennsylvania,Clearfield,1,Classification,42033,2372
Pennsylvania,Clinton,1,Classification,42035,2379
Pennsylvania,Columbia,1,Classification,42037,2385
Pennsylvania,Crawford,1,Classification,42039,2389
Pennsylvania,Cumberland,1,Classification,42041,2397
Pennsylvania,Dauphin,1,Classification,42043,2403
Pennsylvania,Delaware,1,Classification,42045,2414
Pennsylvania,Elk,1,Classification,42047,2420
Pennsylvania,Erie,1,Classification,42049,2425
Pennsylvania,Fayette,1,Classification,42051,2431
Pennsylvania,Forest,1,Classification,42053,2436
Pennsylvania,Franklin,1,Classification,42055,2439
Pennsylvania,Fulton,1,Classification,42057,2446
Pennsylvania,Greene,1,Classification,42059,2447
Pennsylvania,Huntingdon,1,Classification,42061,2454
Pennsylvania,Indiana,1,Classification,42063,2459
Pennsylvania,Jefferson,1,Classification,42065,2462
Pennsylvania,Juniata,1,Classification,42067,2466
Pennsylvania,Lackawanna,1,Classification,42069,2471
Pennsylvania,Lancaster,1,Classification,42071,2482
Pennsylvania,Lawrence,1,Classification,42073,2488
Pennsylvania,Lebanon,1,Classification,42075,2492
Pennsylvania,Lehigh,1,Classification,42077,2496
Pennsylvania,Luzerne,1,Classification,42079,2501
Pennsylvania,Lycoming,1,Classification,42081,2505
Pennsylvania,McKean,1,Classification,42083,2509
Pennsylvania,Mercer,1,Classification,42085,2513
Pennsylvania,Mifflin,1,Classification,42087,2517
Pennsylvania,Monroe,1,Classification,42089,2521
Pennsylvania,Montgomery,1,Classification,42091,2528
Pennsylvania,Montour,1,Classification,42093,2533
Pennsylvania,Northampton,1,Classification,42095,2537
Pennsylvania,Northumberland,1,Classification,42097,2544
Pennsylvania,Perry,1,Classification,42099,2554
Pennsylvania,Philadelphia,1,Classification,42101,2563
Pennsylvania,Pike,1,Classification,42103,2571
Pennsylvania,Potter,1,Classification,42105,2575
Pennsylvania,Schuylkill,1,Classification,42107,2581
Pennsylvania,Snyder,1,Classification,42109,2583
Pennsylvania,Somerset,1,Classification,42111,2589
Pennsylvania,Sullivan,1,Classification,42113,2293
Pennsylvania,Susquehanna,1,Classification,42115,2298
Pennsylvania,Tioga,1,Classification,42117,2305
Pennsylvania,Union,1,Classification,42119,2313
Pennsylvania,Venango,1,Classification,42121,2316
Pennsylvania,Warren,1,Classification,42123,2322
Pennsylvania,Washington,1,Classification,42125,2346
Pennsylvania,Wayne,1,Classification,42127,2363
Pennsylvania,Westmoreland,1,Classification,42129,2394
Pennsylvania,Wyoming,1,Classification,42131,2407
Pennsylvania,York,1,Classification,42133,2419
Rhode Island,Bristol,1,Classification,44001,2433
Rhode Island,Kent,1,Classification,44003,2444
Rhode Island,Newport,1,Classification,44005,2460
Rhode Island,Providence,1,Classification,44007,2475
Rhode Island,Washington,1,Classification,44009,2484
South Carolina,Abbeville,1,Classification,45001,2489
South Carolina,Aiken,1,Classification,45003,2503
South Carolina,Allendale,1,Classification,45005,2527
South Carolina,Anderson,1,Classification,45007,2559
South Carolina,Bamberg,1,Classification,45009,2592
South Carolina,Barnwell,1,Classification,45011,2605
South Carolina,Beaufort,1,Classification,45013,2626
South Carolina,Berkeley,1,Classification,45015,2631
South Carolina,Calhoun,1,Classification,45017,2635
South Carolina,Charleston,1,Classification,45019,2691
South Carolina,Cherokee,1,Classification,45021,2700
South Carolina,Chester,1,Classification,45023,2704
South Carolina,Chesterfield,1,Classification,45025,2708
South Carolina,Clarendon,1,Classification,45027,2715
South Carolina,Colleton,1,Classification,45029,2718
South Carolina,Darlington,1,Classification,45031,2721
South Carolina,Dillon,1,Classification,45033,2725
South Carolina,Dorchester,1,Classification,45035,2730
South Carolina,Edgefield,1,Classification,45037,2735
South Carolina,Fairfield,1,Classification,45039,2738
South Carolina,Florence,1,Classification,45041,2742
South Carolina,Georgetown,1,Classification,45043,2752
South Carolina,Greenville,1,Classification,45045,2759
South Carolina,Greenwood,1,Classification,45047,2764
South Carolina,Hampton,1,Classification,45049,2767
South Carolina,Horry,1,Classification,45051,2774
South Carolina,Jasper,1,Classification,45053,2783
South Carolina,Kershaw,1,Classification,45055,2787
South Carolina,Lancaster,1,Classification,45057,2790
South Carolina,Laurens,1,Classification,45059,2794
South Carolina,Lee,1,Classification,45061,2800
South Carolina,Lexington,1,Classification,45063,2803
South Carolina,McCormick,1,Classification,45065,2807
South Carolina,Marion,1,Classification,45067,2811
South Carolina,Marlboro,1,Classification,45069,2813
South Carolina,Newberry,1,Classification,45071,2818
South Carolina,Oconee,1,Classification,45073,2822
South Carolina,Orangeburg,1,Classification,45075,2829
South Carolina,Pickens,1,Classification,45077,2834
South Carolina,Richland,1,Classification,45079,2843
South Carolina,Saluda,1,Classification,45081,2846
South Carolina,Spartanburg,1,Classification,45083,2851
South Carolina,Sumter,1,Classification,45085,2855
South Carolina,Union,1,Classification,45087,2860
South Carolina,Williamsburg,1,Classification,45089,2864
South Carolina,York,1,Classification,45091,2867
South Dakota,Aurora,0,Classification,46003,2870
South Dakota,Beadle,0,Classification,46005,2874
South Dakota,Bennett,0,Classification,46007,2876
South Dakota,Bon Homme,0,Classification,46009,2879
South Dakota,Brookings,0,Classification,46011,2882
South Dakota,Brown,0,Classification,46013,2885
South Dakota,Brule,0,Classification,46015,2888
South Dakota,Buffalo,0,Classification,46017,2891
South Dakota,Butte,0,Classification,46019,2895
South Dakota,Campbell,0,Classification,46021,2897
South Dakota,Charles Mix,0,Classification,46023,2900
South Dakota,Clark,0,Classification,46025,2901
South Dakota,Clay,0,Classification,46027,2903
South Dakota,Codington,0,Classification,46029,2906
South Dakota,Corson,0,Classification,46031,2907
South Dakota,Custer,0,Classification,46033,2908
South Dakota,Davison,0,Classification,46035,2910
South Dakota,Day,0,Classification,46037,2911
South Dakota,Deuel,0,Classification,46039,2912
South Dakota,Dewey,0,Classification,46041,2914
South Dakota,Douglas,0,Classification,46043,2916
South Dakota,Edmunds,0,Classification,46045,2917
South Dakota,Fall River,0,Classification,46047,2919
South Dakota,Faulk,0,Classification,46049,2921
South Dakota,Grant,0,Classification,46051,2922
South Dakota,Gregory,0,Classification,46053,2923
South Dakota,Haakon,0,Classification,46055,2924
South Dakota,Hamlin,0,Classification,46057,2926
South Dakota,Hand,0,Classification,46059,2928
South Dakota,Hanson,0,Classification,46061,2929
South Dakota,Harding,0,Classification,46063,2931
South Dakota,Hughes,0,Classification,46065,2933
South Dakota,Hutchinson,0,Classification,46067,2934
South Dakota,Hyde,0,Classification,46069,2937
South Dakota,Jackson,0,Classification,46071,2939
South Dakota,Jerauld,0,Classification,46073,2941
South Dakota,Jones,0,Classification,46075,2944
South Dakota,Kingsbury,0,Classification,46077,2945
South Dakota,Lake,0,Classification,46079,2401
South Dakota,Lawrence,0,Classification,46081,2406
South Dakota,Lincoln,0,Classification,46083,2410
South Dakota,Lyman,0,Classification,46085,2417
South Dakota,McCook,0,Classification,46087,2422
South Dakota,McPherson,0,Classification,46089,2426
South Dakota,Marshall,0,Classification,46091,2430
South Dakota,Meade,0,Classification,46093,2442
South Dakota,Mellette,0,Classification,46095,2450
South Dakota,Miner,0,Classification,46097,2456
South Dakota,Minnehaha,0,Classification,46099,2467
South Dakota,Moody,0,Classification,46101,2485
South Dakota,Pennington,0,Classification,46103,2497
South Dakota,Perkins,0,Classification,46105,2502
South Dakota,Potter,0,Classification,46107,2506
South Dakota,Roberts,0,Classification,46109,2511
South Dakota,Sanborn,0,Classification,46111,2514
South Dakota,Shannon,0,Classification,46113,2519
South Dakota,Spink,0,Classification,46115,2523
South Dakota,Stanley,0,Classification,46117,2530
South Dakota,Sully,0,Classification,46119,2535
South Dakota,Todd,0,Classification,46121,2540
South Dakota,Tripp,0,Classification,46123,2546
South Dakota,Turner,0,Classification,46125,2550
South Dakota,Union,0,Classification,46127,2557
South Dakota,Walworth,0,Classification,46129,2561
South Dakota,Yankton,0,Classification,46135,2569
South Dakota,Ziebach,0,Classification,46137,2578
Tennessee,Anderson,0,Classification,47001,2584
Tennessee,Bedford,0,Classification,47003,2593
Tennessee,Benton,0,Classification,47005,2598
Tennessee,Bledsoe,0,Classification,47007,2602
Tennessee,Blount,0,Classification,47009,2622
Tennessee,Bradley,0,Classification,47011,2627
Tennessee,Campbell,0,Classification,47013,2633
Tennessee,Cannon,0,Classification,47015,2638
Tennessee,Carroll,0,Classification,47017,2648
Tennessee,Carter,0,Classification,47019,2654
Tennessee,Cheatham,0,Classification,47021,2660
Tennessee,Chester,0,Classification,47023,2664
Tennessee,Claiborne,0,Classification,47025,2670
Tennessee,Clay,0,Classification,47027,2679
Tennessee,Cocke,0,Classification,47029,2686
Tennessee,Coffee,0,Classification,47031,2689
Tennessee,Crockett,0,Classification,47033,2693
Tennessee,Cumberland,0,Classification,47035,2696
Tennessee,Davidson,0,Classification,47037,2698
Tennessee,Decatur,0,Classification,47039,2705
Tennessee,DeKalb,0,Classification,47041,2710
Tennessee,Dickson,0,Classification,47043,2717
Tennessee,Dyer,0,Classification,47045,2723
Tennessee,Fayette,0,Classification,47047,2726
Tennessee,Fentress,0,Classification,47049,2731
Tennessee,Franklin,0,Classification,47051,2734
Tennessee,Gibson,0,Classification,47053,2739
Tennessee,Giles,0,Classification,47055,2743
Tennessee,Grainger,0,Classification,47057,2748
Tennessee,Greene,0,Classification,47059,2750
Tennessee,Grundy,0,Classification,47061,2754
Tennessee,Hamblen,0,Classification,47063,2757
Tennessee,Hamilton,0,Classification,47065,2761
Tennessee,Hancock,0,Classification,47067,2766
Tennessee,Hardeman,0,Classification,47069,2770
Tennessee,Hardin,0,Classification,47071,2773
Tennessee,Hawkins,0,Classification,47073,2779
Tennessee,Haywood,0,Classification,47075,2781
Tennessee,Henderson,0,Classification,47077,2786
Tennessee,Henry,0,Classification,47079,2789
Tennessee,Hickman,0,Classification,47081,2792
Tennessee,Houston,0,Classification,47083,2796
Tennessee,Humphreys,0,Classification,47085,2798
Tennessee,Jackson,0,Classification,47087,2801
Tennessee,Jefferson,0,Classification,47089,2804
Tennessee,Johnson,0,Classification,47091,2808
Tennessee,Knox,0,Classification,47093,2814
Tennessee,Lake,0,Classification,47095,2817
Tennessee,Lauderdale,0,Classification,47097,2821
Tennessee,Lawrence,0,Classification,47099,2823
Tennessee,Lewis,0,Classification,47101,2825
Tennessee,Lincoln,0,Classification,47103,2828
Tennessee,Loudon,0,Classification,47105,2830
Tennessee,McMinn,0,Classification,47107,2833
Tennessee,McNairy,0,Classification,47109,2836
Tennessee,Macon,0,Classification,47111,2839
Tennessee,Madison,0,Classification,47113,2841
Tennessee,Marion,0,Classification,47115,2844
Tennessee,Marshall,0,Classification,47117,2848
Tennessee,Maury,0,Classification,47119,2850
Tennessee,Meigs,0,Classification,47121,2854
Tennessee,Monroe,0,Classification,47123,2857
Tennessee,Montgomery,0,Classification,47125,2859
Tennessee,Moore,0,Classification,47127,2863
Tennessee,Morgan,0,Classification,47129,2866
Tennessee,Obion,0,Classification,47131,2872
Tennessee,Overton,0,Classification,47133,2875
Tennessee,Perry,0,Classification,47135,2878
Tennessee,Pickett,0,Classification,47137,2881
Tennessee,Polk,0,Classification,47139,2883
Tennessee,Putnam,0,Classification,47141,2890
Tennessee,Rhea,0,Classification,47143,2893
Tennessee,Roane,0,Classification,47145,2001
Tennessee,Robertson,0,Classification,47147,2011
Tennessee,Rutherford,0,Classification,47149,2015
Tennessee,Scott,0,Classification,47151,2020
Tennessee,Sequatchie,0,Classification,47153,2025
Tennessee,Sevier,0,Classification,47155,2030
Tennessee,Shelby,0,Classification,47157,2033
Tennessee,Smith,0,Classification,47159,2037
Tennessee,Stewart,0,Classification,47161,2041
Tennessee,Sullivan,0,Classification,47163,2046
Tennessee,Sumner,0,Classification,47165,2050
Tennessee,Tipton,0,Classification,47167,2055
Tennessee,Trousdale,0,Classification,47169,2062
Tennessee,Unicoi,0,Classification,47171,2069
Tennessee,Union,0,Classification,47173,2073
Tennessee,Van Buren,0,Classification,47175,2077
