State,County,National School Lunch Program participants (change % children) 2012-17 (PCH_NSLP_12_17),Units,FIPS,FID
Virginia,Grayson,-4.624132982885413,Percentage points,51077,2896
Virginia,Greene,-4.624132982885413,Percentage points,51079,2899
Virginia,Greensville,-4.624132982885413,Percentage points,51081,2902
Virginia,Halifax,-4.624132982885413,Percentage points,51083,2904
Virginia,Hanover,-4.624132982885413,Percentage points,51085,2909
Virginia,Henrico,-4.624132982885413,Percentage points,51087,2915
Virginia,Henry,-4.624132982885413,Percentage points,51089,2918
Virginia,Highland,-4.624132982885413,Percentage points,51091,2920
Virginia,Isle of Wight,-4.624132982885413,Percentage points,51093,2925
Virginia,James City,-4.624132982885413,Percentage points,51095,2930
Virginia,King and Queen,-4.624132982885413,Percentage points,51097,2936
Virginia,King George,-4.624132982885413,Percentage points,51099,2938
Virginia,King William,-4.624132982885413,Percentage points,51101,2943
Virginia,Lancaster,-4.624132982885413,Percentage points,51103,2948
Virginia,Lee,-4.624132982885413,Percentage points,51105,2950
Virginia,Loudoun,-4.624132982885413,Percentage points,51107,2952
Virginia,Louisa,-4.624132982885413,Percentage points,51109,2953
Virginia,Lunenburg,-4.624132982885413,Percentage points,51111,2954
Virginia,Madison,-4.624132982885413,Percentage points,51113,2955
Virginia,Mathews,-4.624132982885413,Percentage points,51115,2962
Virginia,Mecklenburg,-4.624132982885413,Percentage points,51117,2964
Virginia,Middlesex,-4.624132982885413,Percentage points,51119,2965
Virginia,Montgomery,-4.624132982885413,Percentage points,51121,2966
Virginia,Nelson,-4.624132982885413,Percentage points,51125,2968
Virginia,New Kent,-4.624132982885413,Percentage points,51127,2971
Virginia,Northampton,-4.624132982885413,Percentage points,51131,2982
Virginia,Northumberland,-4.624132982885413,Percentage points,51133,2983
Virginia,Nottoway,-4.624132982885413,Percentage points,51135,2984
Virginia,Orange,-4.624132982885413,Percentage points,51137,2985
Virginia,Page,-4.624132982885413,Percentage points,51139,2986
Virginia,Patrick,-4.624132982885413,Percentage points,51141,2987
Virginia,Pittsylvania,-4.624132982885413,Percentage points,51143,2988
Virginia,Powhatan,-4.624132982885413,Percentage points,51145,2989
Virginia,Prince Edward,-4.624132982885413,Percentage points,51147,2990
Virginia,Prince George,-4.624132982885413,Percentage points,51149,2991
Virginia,Prince William,-4.624132982885413,Percentage points,51153,2992
Virginia,Pulaski,-4.624132982885413,Percentage points,51155,2993
Virginia,Rappahannock,-4.624132982885413,Percentage points,51157,2994
Virginia,Richmond County,-4.624132982885413,Percentage points,51159,2995
Virginia,Roanoke County,-4.624132982885413,Percentage points,51161,2996
Virginia,Rockbridge,-4.624132982885413,Percentage points,51163,2997
Virginia,Rockingham,-4.624132982885413,Percentage points,51165,2998
Virginia,Russell,-4.624132982885413,Percentage points,51167,2999
Virginia,Scott,-4.624132982885413,Percentage points,51169,2585
Virginia,Shenandoah,-4.624132982885413,Percentage points,51171,2594
Virginia,Smyth,-4.624132982885413,Percentage points,51173,2600
Virginia,Southampton,-4.624132982885413,Percentage points,51175,2608
Virginia,Spotsylvania,-4.624132982885413,Percentage points,51177,2619
Virginia,Stafford,-4.624132982885413,Percentage points,51179,2629
Virginia,Surry,-4.624132982885413,Percentage points,51181,2636
Virginia,Sussex,-4.624132982885413,Percentage points,51183,2647
Virginia,Tazewell,-4.624132982885413,Percentage points,51185,2656
Virginia,Warren,-4.624132982885413,Percentage points,51187,2662
Virginia,Washington,-4.624132982885413,Percentage points,51191,2667
Virginia,Westmoreland,-4.624132982885413,Percentage points,51193,2684
Virginia,Wise,-4.624132982885413,Percentage points,51195,2695
Virginia,Wythe,-4.624132982885413,Percentage points,51197,2699
Virginia,York,-4.624132982885413,Percentage points,51199,2709
Virginia,Alexandria,-4.624132982885413,Percentage points,51510,2712
Virginia,Bedford County,-4.624132982885413,Percentage points,51515,2769
Virginia,Bristol,-4.624132982885413,Percentage points,51520,2716
Virginia,Buena Vista,-4.624132982885413,Percentage points,51530,2720
Virginia,Charlottesville,-4.624132982885413,Percentage points,51540,2722
Virginia,Chesapeake,-4.624132982885413,Percentage points,51550,2724
Virginia,Colonial Heights,-4.624132982885413,Percentage points,51570,2727
Virginia,Covington,-4.624132982885413,Percentage points,51580,2729
Virginia,Danville,-4.624132982885413,Percentage points,51590,2732
Virginia,Emporia,-4.624132982885413,Percentage points,51595,2736
Virginia,Fairfax County,-4.624132982885413,Percentage points,51600,2849
Virginia,Falls Church,-4.624132982885413,Percentage points,51610,2740
Virginia,Franklin County,-4.624132982885413,Percentage points,51620,2862
Virginia,Fredericksburg,-4.624132982885413,Percentage points,51630,2745
Virginia,Galax,-4.624132982885413,Percentage points,51640,2747
Virginia,Hampton,-4.624132982885413,Percentage points,51650,2751
Virginia,Harrisonburg,-4.624132982885413,Percentage points,51660,2755
Virginia,Hopewell,-4.624132982885413,Percentage points,51670,2756
Virginia,Lexington,-4.624132982885413,Percentage points,51678,2760
Virginia,Lynchburg,-4.624132982885413,Percentage points,51680,2762
Virginia,Manassas,-4.624132982885413,Percentage points,51683,2765
Virginia,Manassas Park,-4.624132982885413,Percentage points,51685,2768
Virginia,Martinsville,-4.624132982885413,Percentage points,51690,2771
Virginia,Newport News,-4.624132982885413,Percentage points,51700,2775
Virginia,Norfolk,-4.624132982885413,Percentage points,51710,2778
Virginia,Norton,-4.624132982885413,Percentage points,51720,2780
Virginia,Petersburg,-4.624132982885413,Percentage points,51730,2782
Virginia,Poquoson,-4.624132982885413,Percentage points,51735,2791
Virginia,Portsmouth,-4.624132982885413,Percentage points,51740,2795
Virginia,Radford,-4.624132982885413,Percentage points,51750,2799
Virginia,Richmond County,-4.624132982885413,Percentage points,51760,2995
Virginia,Roanoke County,-4.624132982885413,Percentage points,51770,2996
Virginia,Salem,-4.624132982885413,Percentage points,51775,2809
Virginia,Staunton,-4.624132982885413,Percentage points,51790,2812
Virginia,Suffolk,-4.624132982885413,Percentage points,51800,2815
Virginia,Virginia Beach,-4.624132982885413,Percentage points,51810,2826
Virginia,Waynesboro,-4.624132982885413,Percentage points,51820,2831
Virginia,Williamsburg,-4.624132982885413,Percentage points,51830,2835
Virginia,Winchester,-4.624132982885413,Percentage points,51840,2837
Washington,Adams,-2.6677847349527752,Percentage points,53001,2840
Washington,Asotin,-2.6677847349527752,Percentage points,53003,2845
Washington,Benton,-2.6677847349527752,Percentage points,53005,2847
Washington,Chelan,-2.6677847349527752,Percentage points,53007,2852
Washington,Clallam,-2.6677847349527752,Percentage points,53009,2861
Washington,Clark,-2.6677847349527752,Percentage points,53011,2865
Washington,Columbia,-2.6677847349527752,Percentage points,53013,2869
Washington,Cowlitz,-2.6677847349527752,Percentage points,53015,2871
Washington,Douglas,-2.6677847349527752,Percentage points,53017,2877
Washington,Ferry,-2.6677847349527752,Percentage points,53019,2880
Washington,Franklin,-2.6677847349527752,Percentage points,53021,2884
Washington,Garfield,-2.6677847349527752,Percentage points,53023,2886
Washington,Grant,-2.6677847349527752,Percentage points,53025,2889
Washington,Grays Harbor,-2.6677847349527752,Percentage points,53027,2894
Washington,Island,-2.6677847349527752,Percentage points,53029,2898
Washington,Jefferson,-2.6677847349527752,Percentage points,53031,2905
Washington,King,-2.6677847349527752,Percentage points,53033,2913
Washington,Kitsap,-2.6677847349527752,Percentage points,53035,2927
Washington,Kittitas,-2.6677847349527752,Percentage points,53037,2932
Washington,Klickitat,-2.6677847349527752,Percentage points,53039,2935
Washington,Lewis,-2.6677847349527752,Percentage points,53041,2940
Washington,Lincoln,-2.6677847349527752,Percentage points,53043,2942
Washington,Mason,-2.6677847349527752,Percentage points,53045,2946
Washington,Okanogan,-2.6677847349527752,Percentage points,53047,2947
Washington,Pacific,-2.6677847349527752,Percentage points,53049,2949
Washington,Pend Oreille,-2.6677847349527752,Percentage points,53051,2951
Washington,Pierce,-2.6677847349527752,Percentage points,53053,2956
Washington,San Juan,-2.6677847349527752,Percentage points,53055,2957
Washington,Skagit,-2.6677847349527752,Percentage points,53057,2958
Washington,Skamania,-2.6677847349527752,Percentage points,53059,2959
Washington,Snohomish,-2.6677847349527752,Percentage points,53061,2960
Washington,Spokane,-2.6677847349527752,Percentage points,53063,2961
Washington,Stevens,-2.6677847349527752,Percentage points,53065,2963
Washington,Thurston,-2.6677847349527752,Percentage points,53067,2967
Washington,Wahkiakum,-2.6677847349527752,Percentage points,53069,2969
Washington,Walla Walla,-2.6677847349527752,Percentage points,53071,2970
Washington,Whatcom,-2.6677847349527752,Percentage points,53073,2972
Washington,Whitman,-2.6677847349527752,Percentage points,53075,2973
Washington,Yakima,-2.6677847349527752,Percentage points,53077,2974
West Virginia,Barbour,-1.7014475722909026,Percentage points,54001,2975
West Virginia,Berkeley,-1.7014475722909026,Percentage points,54003,2976
West Virginia,Boone,-1.7014475722909026,Percentage points,54005,2977
West Virginia,Braxton,-1.7014475722909026,Percentage points,54007,2978
West Virginia,Brooke,-1.7014475722909026,Percentage points,54009,2979
West Virginia,Cabell,-1.7014475722909026,Percentage points,54011,2980
West Virginia,Calhoun,-1.7014475722909026,Percentage points,54013,2981
West Virginia,Clay,-1.7014475722909026,Percentage points,54015,3000
West Virginia,Doddridge,-1.7014475722909026,Percentage points,54017,3002
West Virginia,Fayette,-1.7014475722909026,Percentage points,54019,3006
West Virginia,Gilmer,-1.7014475722909026,Percentage points,54021,3008
West Virginia,Grant,-1.7014475722909026,Percentage points,54023,3011
West Virginia,Greenbrier,-1.7014475722909026,Percentage points,54025,3013
West Virginia,Hampshire,-1.7014475722909026,Percentage points,54027,3016
West Virginia,Hancock,-1.7014475722909026,Percentage points,54029,3017
West Virginia,Hardy,-1.7014475722909026,Percentage points,54031,3019
West Virginia,Harrison,-1.7014475722909026,Percentage points,54033,3021
West Virginia,Jackson,-1.7014475722909026,Percentage points,54035,3023
West Virginia,Jefferson,-1.7014475722909026,Percentage points,54037,3026
West Virginia,Kanawha,-1.7014475722909026,Percentage points,54039,3027
West Virginia,Lewis,-1.7014475722909026,Percentage points,54041,3029
West Virginia,Lincoln,-1.7014475722909026,Percentage points,54043,3031
West Virginia,Logan,-1.7014475722909026,Percentage points,54045,3034
West Virginia,McDowell,-1.7014475722909026,Percentage points,54047,3037
West Virginia,Marion,-1.7014475722909026,Percentage points,54049,3039
West Virginia,Marshall,-1.7014475722909026,Percentage points,54051,3041
West Virginia,Mason,-1.7014475722909026,Percentage points,54053,3042
West Virginia,Mercer,-1.7014475722909026,Percentage points,54055,3044
West Virginia,Mineral,-1.7014475722909026,Percentage points,54057,3046
West Virginia,Mingo,-1.7014475722909026,Percentage points,54059,3048
West Virginia,Monongalia,-1.7014475722909026,Percentage points,54061,3050
West Virginia,Monroe,-1.7014475722909026,Percentage points,54063,3052
West Virginia,Morgan,-1.7014475722909026,Percentage points,54065,3054
West Virginia,Nicholas,-1.7014475722909026,Percentage points,54067,3057
West Virginia,Ohio,-1.7014475722909026,Percentage points,54069,3059
West Virginia,Pendleton,-1.7014475722909026,Percentage points,54071,3061
West Virginia,Pleasants,-1.7014475722909026,Percentage points,54073,3064
West Virginia,Pocahontas,-1.7014475722909026,Percentage points,54075,3066
West Virginia,Preston,-1.7014475722909026,Percentage points,54077,3068
West Virginia,Putnam,-1.7014475722909026,Percentage points,54079,3070
West Virginia,Raleigh,-1.7014475722909026,Percentage points,54081,3073
West Virginia,Randolph,-1.7014475722909026,Percentage points,54083,3075
West Virginia,Ritchie,-1.7014475722909026,Percentage points,54085,3077
West Virginia,Roane,-1.7014475722909026,Percentage points,54087,3079
West Virginia,Summers,-1.7014475722909026,Percentage points,54089,3080
West Virginia,Taylor,-1.7014475722909026,Percentage points,54091,3082
West Virginia,Tucker,-1.7014475722909026,Percentage points,54093,3084
West Virginia,Tyler,-1.7014475722909026,Percentage points,54095,3085
West Virginia,Upshur,-1.7014475722909026,Percentage points,54097,3087
West Virginia,Wayne,-1.7014475722909026,Percentage points,54099,3089
West Virginia,Webster,-1.7014475722909026,Percentage points,54101,3091
West Virginia,Wetzel,-1.7014475722909026,Percentage points,54103,3093
West Virginia,Wirt,-1.7014475722909026,Percentage points,54105,3095
West Virginia,Wood,-1.7014475722909026,Percentage points,54107,3097
West Virginia,Wyoming,-1.7014475722909026,Percentage points,54109,3099
Wisconsin,Adams,-7.547423097902708,Percentage points,55001,3101
Wisconsin,Ashland,-7.547423097902708,Percentage points,55003,3104
Wisconsin,Barron,-7.547423097902708,Percentage points,55005,3106
Wisconsin,Bayfield,-7.547423097902708,Percentage points,55007,3108
Wisconsin,Brown,-7.547423097902708,Percentage points,55009,3111
Wisconsin,Buffalo,-7.547423097902708,Percentage points,55011,3113
Wisconsin,Burnett,-7.547423097902708,Percentage points,55013,3115
Wisconsin,Calumet,-7.547423097902708,Percentage points,55015,3116
Wisconsin,Chippewa,-7.547423097902708,Percentage points,55017,3117
Wisconsin,Clark,-7.547423097902708,Percentage points,55019,3119
Wisconsin,Columbia,-7.547423097902708,Percentage points,55021,3120
Wisconsin,Crawford,-7.547423097902708,Percentage points,55023,3122
Wisconsin,Dane,-7.547423097902708,Percentage points,55025,3124
Wisconsin,Dodge,-7.547423097902708,Percentage points,55027,3126
Wisconsin,Door,-7.547423097902708,Percentage points,55029,3131
Wisconsin,Douglas,-7.547423097902708,Percentage points,55031,3134
Wisconsin,Dunn,-7.547423097902708,Percentage points,55033,3135
Wisconsin,Eau Claire,-7.547423097902708,Percentage points,55035,3137
Wisconsin,Florence,-7.547423097902708,Percentage points,55037,3138
Wisconsin,Fond du Lac,-7.547423097902708,Percentage points,55039,3140
Wisconsin,Forest,-7.547423097902708,Percentage points,55041,3141
Wisconsin,Grant,-7.547423097902708,Percentage points,55043,3143
Wisconsin,Green,-7.547423097902708,Percentage points,55045,3145
Wisconsin,Green Lake,-7.547423097902708,Percentage points,55047,3147
Wisconsin,Iowa,-7.547423097902708,Percentage points,55049,3148
Wisconsin,Iron,-7.547423097902708,Percentage points,55051,3151
Wisconsin,Jackson,-7.547423097902708,Percentage points,55053,3153
Wisconsin,Jefferson,-7.547423097902708,Percentage points,55055,3154
Wisconsin,Juneau,-7.547423097902708,Percentage points,55057,3156
Wisconsin,Kenosha,-7.547423097902708,Percentage points,55059,3158
Wisconsin,Kewaunee,-7.547423097902708,Percentage points,55061,3160
Wisconsin,La Crosse,-7.547423097902708,Percentage points,55063,3161
Wisconsin,Lafayette,-7.547423097902708,Percentage points,55065,3163
Wisconsin,Langlade,-7.547423097902708,Percentage points,55067,3165
Wisconsin,Lincoln,-7.547423097902708,Percentage points,55069,3166
Wisconsin,Manitowoc,-7.547423097902708,Percentage points,55071,3169
Wisconsin,Marathon,-7.547423097902708,Percentage points,55073,3170
Wisconsin,Marinette,-7.547423097902708,Percentage points,55075,3172
Wisconsin,Marquette,-7.547423097902708,Percentage points,55077,3174
Wisconsin,Menominee,-7.547423097902708,Percentage points,55078,3175
