PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
VT0000642,GRAY GHOST INN,"05356, Mount Snow, Vermont",05356,Vermont,Region 1,Transient non-community system,233,DOVER,Windham,4,9,2,-72.882722,42.954161,-72.882722,42.954161,-73.008722,-72.756722,42.828161,43.080161
VT0005277,PLAINFIELD WATER SYSTEM,"05667, Plainfield, Vermont",05667,Vermont,Region 1,Community water system,985,PLAINFIELD,Washington,17,1,13,-72.422551,44.277561,-72.422551,44.277561,-72.519551,-72.325551,44.180561,44.374561
VT0020202,BARNARD INN,"05031, Barnard, Vermont",05031,Vermont,Region 1,Transient non-community system,86,BARNARD,Windsor,7,1,2,-72.617532,43.72827,-72.617532,43.72827,-72.700532,-72.534532,43.64527,43.81127
VT0020867,OAK HILL ESTATES WATER SYSTEM,"05495, Saint George, Vermont",05495,Vermont,Region 1,Community water system,52,WILLISTON,Chittenden,4,7,4,-73.062932,44.463511,-73.062932,44.463511,-73.161932,-72.963932,44.364511,44.562511
VT0021287,JOHNSON STATE COLLEGE,"93 Riverview Dr, Johnson, Vermont, 05656",05656,Vermont,Region 1,Non-Transient non-community system,1476,JOHNSON,Lamoille,4,6,1,-72.687585,44.633934,-72.687761,44.63378,-72.688585,-72.686585,44.632934,44.634934
VT0006730,BENSON VILLAGE SCHOOL,"05743, Benson, Vermont",05743,Vermont,Region 1,Non-Transient non-community system,190,BENSON,Rutland,5,9,13,-73.268331,43.596031,-73.268331,43.596031,-73.436331,-73.100331,43.428031,43.764031
VT0021117,TRACTOR SUPPLY COMPANY  ST ALBANS,"37027, Brentwood, Tennessee",37027,Vermont,Region 1,Transient non-community system,35,SWANTON,Franklin,2,2,1,-86.784452,36.029901,-86.784452,36.029901,-86.890452,-86.678452,35.923901,36.135901
VT0005343,WOODSTOCK AQUEDUCT CO,"05091, Woodstock, Vermont",05091,Vermont,Region 1,Community water system,3000,WOODSTOCK,Windsor,12,3,14,-72.517052,43.62546,-72.517052,43.62546,-72.675052,-72.359052,43.46746,43.78346
VT0005202,NEWPORT CITY WATER SYSTEM,"05855, Newport, Vermont",05855,Vermont,Region 1,Community water system,4766,NEWPORT CITY,Orleans,9,17,17,-72.213927,44.934332,-72.213927,44.934332,-72.344927,-72.082927,44.803332,45.065332
VT0020940,FAT HAT CORNER,"05059, Quechee, Vermont",05059,Vermont,Region 1,Transient non-community system,25,HARTFORD,Windsor,2,1,2,-72.419142,43.648521,-72.419142,43.648521,-72.466142,-72.372142,43.601521,43.695521
VT0020796,CHAMBERS MOBILE HOME VILLAGE,"05001, White Riv Jct, Vermont",05001,Vermont,Region 1,Community water system,150,HARTFORD,Windsor,3,2,4,-72.322133,43.64878,-72.322133,43.64878,-72.469133,-72.175133,43.50178,43.79578
VT0020821,CLARA MARTIN CENTER,"05673, Waitsfield, Vermont",05673,Vermont,Region 1,Non-Transient non-community system,28,RANDOLPH,Orange,3,35,4,-72.840091,44.185255,-72.840091,44.185255,-72.952091,-72.728091,44.073255,44.297255
VT0008161,CAMPBELLS BAY,"05488, Swanton, Vermont",05488,Vermont,Region 1,Transient non-community system,136,SWANTON,Franklin,7,3,2,-73.121902,44.920681,-73.121902,44.920681,-73.257902,-72.985902,44.784681,45.056681
VT0005538,RIVER ROAD APARTMENTS,"05672, Stowe, Vermont",05672,Vermont,Region 1,Community water system,50,STOWE,Lamoille,8,2,10,-72.647301,44.482146,-72.647301,44.482146,-72.838301,-72.456301,44.291146,44.673146
VT0001706,MIKE & TAMMYS MAIN STREET MARKET,"05148, Londonderry, Vermont",05148,Vermont,Region 1,Transient non-community system,31,LONDONDERRY,Windham,2,26,3,-72.81144,43.2286,-72.81144,43.2286,-72.89644,-72.72644,43.1436,43.3136
VT0008159,MARYVILLE CAMPGROUND,"05253, East Dorset, Vermont",05253,Vermont,Region 1,Transient non-community system,100,DORSET,Bennington,4,7,1,-73.010801,43.234126,-73.010801,43.234126,-73.102801,-72.918801,43.142126,43.326126
VT0001979,PINNACLE SUN AND SKI LODGE,"05152, Peru, Vermont",05152,Vermont,Region 1,Transient non-community system,60,WINHALL,Bennington,4,14,4,-72.871406,43.23468,-72.871406,43.23468,-72.991406,-72.751406,43.11468,43.35468
VT0005119,EAST FAIRFIELD FIRE DISTRICT 1,"05448, East Fairfield, Vermont",05448,Vermont,Region 1,Community water system,184,FAIRFIELD,Franklin,9,31,18,-72.857962,44.784561,-72.857962,44.784561,-72.989962,-72.725962,44.652561,44.916561
VT0005335,CHALET VILLAGE,"05762, Pittsfield, Vermont",05762,Vermont,Region 1,Community water system,88,STOCKBRIDGE,Windsor,5,13,13,-72.819841,43.757323,-72.819841,43.757323,-72.958841,-72.680841,43.618323,43.896323
VT0005016,BENNINGTON WATER DEPT,"05201, Woodford, Vermont",05201,Vermont,Region 1,Community water system,12000,BENNINGTON,Bennington,21,17,20,-73.194778,42.878256,-73.194778,42.878256,-73.384778,-73.004778,42.688256,43.068256
VT0005048,SUTTON WATER SYSTEM,"05867, Sutton, Vermont",05867,Vermont,Region 1,Community water system,190,SUTTON,Caledonia,5,22,15,-72.026476,44.633368,-72.026476,44.633368,-72.142476,-71.910476,44.517368,44.749368
VT0006412,CAMP AKEELA,"19004, Belmont Hills, Pennsylvania",19004,Vermont,Region 1,Transient non-community system,202,STRAFFORD,Orange,12,14,5,-75.218293,40.007029,-75.218293,40.007029,-75.248293,-75.188293,39.977029,40.037029
VT0005636,SEASONS ON MOUNT SNOW,"05356, Mount Snow, Vermont",05356,Vermont,Region 1,Community water system,623,DOVER,Windham,8,23,10,-72.882722,42.954161,-72.882722,42.954161,-73.008722,-72.756722,42.828161,43.080161
VT0020603,BLACK MOUNTAIN PARK,"05301, Brattleboro, Vermont",05301,Vermont,Region 1,Community water system,94,BRATTLEBORO,Windham,3,5,5,-72.562902,42.8506,-72.562902,42.8506,-72.804902,-72.320902,42.6086,43.0926
VT0020605,GLEN PARK,"05301, Brattleboro, Vermont",05301,Vermont,Region 1,Community water system,86,BRATTLEBORO,Windham,3,3,5,-72.562902,42.8506,-72.562902,42.8506,-72.804902,-72.320902,42.6086,43.0926
VT0001892,FOUR WINDS COUNTRY MOTEL,"05255, Manchester Center, Vermont",05255,Vermont,Region 1,Transient non-community system,67,MANCHESTER,Bennington,5,10,3,-73.052996,43.172655,-73.052996,43.172655,-73.126996,-72.978996,43.098655,43.246655
VT0020607,NEWPORT COUNTRY CLUB,"05489, Underhill, Vermont",05489,Vermont,Region 1,Transient non-community system,245,NEWPORT TOWN,Orleans,3,13,3,-72.899772,44.50726,-72.899772,44.50726,-73.027772,-72.771772,44.37926,44.63526
VT0020552,STERLING SPRING,"05055, Norwich, Vermont",05055,Vermont,Region 1,Community water system,200,HARTFORD,Windsor,4,6,8,-72.313196,43.717651,-72.313196,43.717651,-72.424196,-72.202196,43.606651,43.828651
VT0006071,TOWNSHEND ELEMENTARY SCHOOL,"05353, Townshend, Vermont",05353,Vermont,Region 1,Non-Transient non-community system,105,TOWNSHEND,Windham,5,12,16,-72.664809,43.054337,-72.664809,43.054337,-72.762809,-72.566809,42.956337,43.152337
VT0020879,NEW HOPE BIBLE CHURCH,"05485, Sheldon Spgs, Vermont",05485,Vermont,Region 1,Transient non-community system,100,IRASBURG,Orleans,4,0,4,-72.974761,44.90388,-72.974761,44.90388,-72.979761,-72.969761,44.89888,44.90888
VT0006627,BARSTOW MEMORIAL SCHOOL,"05737, Chittenden, Vermont",05737,Vermont,Region 1,Non-Transient non-community system,350,CHITTENDEN,Rutland,6,3,5,-72.943197,43.710538,-72.943197,43.710538,-73.033197,-72.853197,43.620538,43.800538
VT0005632,KILLINGTON UPLAND WATER CO INC,"05751, Killington, Vermont",05751,Vermont,Region 1,Community water system,518,KILLINGTON,Rutland,8,3,8,-72.783087,43.643342,-72.783087,43.643342,-72.881087,-72.685087,43.545342,43.741342
VT0020215,PAULS SUGAR HOUSE,"05829, Derby, Vermont",05829,Vermont,Region 1,Transient non-community system,50,DERBY,Orleans,3,16,6,-72.109807,44.923516,-72.109807,44.923516,-72.229807,-71.989807,44.803516,45.043516
VT0021228,ALPINE VALLEY RV PARK,"05824, Concord, Vermont",05824,Vermont,Region 1,Transient non-community system,282,CONCORD,Essex,2,10,0,-71.890022,44.427503,-71.890022,44.427503,-72.019022,-71.761022,44.298503,44.556503
VT0008021,TOWNSHEND STATE PARK,"05751, Killington, Vermont",05751,Vermont,Region 1,Transient non-community system,136,TOWNSHEND,Windham,6,0,2,-72.783087,43.643342,-72.783087,43.643342,-72.881087,-72.685087,43.545342,43.741342
VT0020962,BUTTERFIELD COMMON SENIOR HOUSING,"03431, Keene, New Hampshire",03431,Vermont,Region 1,Community water system,105,DOVER,Windham,5,22,4,-72.279232,42.934701,-72.279232,42.934701,-72.410232,-72.148232,42.803701,43.065701
VT0005374,BIRCHWOOD CONDOMINIUM ASSOCIATION,"05055, Norwich, Vermont",05055,Vermont,Region 1,Community water system,63,HARTFORD,Windsor,5,2,11,-72.313196,43.717651,-72.313196,43.717651,-72.424196,-72.202196,43.606651,43.828651
VT0001652,BROMLEY VIEW INN,"05340, Bondville, Vermont",05340,Vermont,Region 1,Transient non-community system,110,WINHALL,Bennington,4,8,2,-72.920821,43.16777,-72.920821,43.16777,-73.001821,-72.839821,43.08677,43.24877
VT0008201,CHIPMAN POINT MARINA,"05760, Orwell, Vermont",05760,Vermont,Region 1,Transient non-community system,75,ORWELL,Addison,3,20,3,-73.29779,43.803759,-73.29779,43.803759,-73.39279,-73.20279,43.708759,43.898759
VT0001944,WHITE HOUSE,"05363, Wilmington, Vermont",05363,Vermont,Region 1,Transient non-community system,166,WILMINGTON,Windham,3,16,2,-72.867748,42.870783,-72.867748,42.870783,-73.011748,-72.723748,42.726783,43.014783
VT0008007,FORT DUMMER STATE PARK,"05751, Killington, Vermont",05751,Vermont,Region 1,Transient non-community system,244,VERNON,Windham,8,4,4,-72.783087,43.643342,-72.783087,43.643342,-72.881087,-72.685087,43.545342,43.741342
VT0008012,WILGUS STATE PARK,"05751, Killington, Vermont",05751,Vermont,Region 1,Transient non-community system,112,WEATHERSFIELD,Windsor,5,0,5,-72.783087,43.643342,-72.783087,43.643342,-72.881087,-72.685087,43.545342,43.741342
VT0008048,CAMP PLYMOUTH STATE PARK,"05751, Killington, Vermont",05751,Vermont,Region 1,Transient non-community system,56,PLYMOUTH,Windsor,5,0,5,-72.783087,43.643342,-72.783087,43.643342,-72.881087,-72.685087,43.545342,43.741342
VT0008015,MOLLY STARK STATE PARK,"05751, Killington, Vermont",05751,Vermont,Region 1,Transient non-community system,34,WILMINGTON,Windham,4,0,4,-72.783087,43.643342,-72.783087,43.643342,-72.881087,-72.685087,43.545342,43.741342
VT0005476,JERICHO FIRE DISTRICT 1,"05465, Jericho Ctr, Vermont",05465,Vermont,Region 1,Community water system,190,JERICHO,Chittenden,8,14,15,-72.971302,44.503821,-72.971302,44.503821,-73.120302,-72.822302,44.354821,44.652821
VT0020563,ALBANY COMMUNITY SCHOOL,"05820, Albany, Vermont",05820,Vermont,Region 1,Non-Transient non-community system,142,ALBANY,Orleans,6,25,10,-72.34259,44.766974,-72.34259,44.766974,-72.42359,-72.26159,44.685974,44.847974
VT0020893,SHARON ACADEMY,"05065, Sharon, Vermont",05065,Vermont,Region 1,Non-Transient non-community system,142,SHARON,Windsor,6,1,4,-72.417092,43.80087,-72.417092,43.80087,-72.500092,-72.334092,43.71787,43.88387
VT0005121,SOUTH GEORGIA FIRE DISTRICT,"05468, Milton, Vermont",05468,Vermont,Region 1,Community water system,460,GEORGIA,Franklin,7,18,19,-73.116973,44.616888,-73.116973,44.616888,-73.256973,-72.976973,44.476888,44.756888
VT0005152,ELMORE WATER COOP,"05657, Lake Elmore, Vermont",05657,Vermont,Region 1,Community water system,32,ELMORE,Lamoille,3,237,17,-72.523252,44.54044,-72.523252,44.54044,-72.528252,-72.518252,44.53544,44.54544
VT0006628,TUNBRIDGE CENTRAL SCHOOL,"05077, Tunbridge, Vermont",05077,Vermont,Region 1,Non-Transient non-community system,185,TUNBRIDGE,Orange,9,31,9,-72.490892,43.891375,-72.490892,43.891375,-72.586892,-72.394892,43.795375,43.987375
VT0001093,SKUNK HOLLOW TAVERN,"05049, Hartland Cors, Vermont",05049,Vermont,Region 1,Transient non-community system,65,HARTLAND,Windsor,2,22,4,-72.426341,43.54237,-72.426341,43.54237,-72.430341,-72.422341,43.53837,43.54637
VT0001554,NORTHFIELD COUNTRY CLUB,"05406, Burlington, Vermont",05406,Vermont,Region 1,Transient non-community system,117,NORTHFIELD,Washington,4,4,6,-73.207801,44.455011,-73.207801,44.455011,-73.212801,-73.202801,44.450011,44.460011
VT0005318,CHESTER WATER DEPT,"05143, Athens, Vermont",05143,Vermont,Region 1,Community water system,1490,CHESTER,Windsor,7,32,13,-72.598538,43.263184,-72.598538,43.263184,-72.790538,-72.406538,43.071184,43.455184
VT0005378,RUTLAND TOWN FIRE DISTRICT 6,"05701, South Chittenden, Vermont",05701,Vermont,Region 1,Community water system,137,RUTLAND TOWN,Rutland,9,129,9,-72.979202,43.60923,-72.979202,43.60923,-73.185202,-72.773202,43.40323,43.81523
VT0000196,CORTINA INN  RESORT,"05751, Killington, Vermont",05751,Vermont,Region 1,Non-Transient non-community system,200,MENDON,Rutland,10,80,4,-72.783087,43.643342,-72.783087,43.643342,-72.881087,-72.685087,43.545342,43.741342
VT0003263,INN OF THE SIX MOUNTAINS,"05751, Killington, Vermont",05751,Vermont,Region 1,Transient non-community system,60,KILLINGTON,Rutland,5,11,2,-72.783087,43.643342,-72.783087,43.643342,-72.881087,-72.685087,43.545342,43.741342
VT0005469,SHAFTSBURY WATER SYSTEM,"05262, Shaftsbury, Vermont",05262,Vermont,Region 1,Community water system,950,SHAFTSBURY,Bennington,5,9,13,-73.212122,42.94691,-73.212122,42.94691,-73.375122,-73.049122,42.78391,43.10991
VT0005089,LIVINGSTON MHP,"05462, Huntington, Vermont",05462,Vermont,Region 1,Community water system,50,SHELBURNE,Chittenden,4,12,12,-72.960827,44.249374,-72.960827,44.249374,-73.076827,-72.844827,44.133374,44.365374
VT0006664,WARREN ELEMENTARY SCHOOL,"05674, Warren, Vermont",05674,Vermont,Region 1,Non-Transient non-community system,180,WARREN,Washington,6,10,7,-72.833912,44.067789,-72.833912,44.067789,-72.933912,-72.733912,43.967789,44.167789
VT0020923,RED CEDAR SCHOOL,"05462, Huntington, Vermont",05462,Vermont,Region 1,Non-Transient non-community system,40,BRISTOL,Addison,4,24,4,-72.960827,44.249374,-72.960827,44.249374,-73.076827,-72.844827,44.133374,44.365374
VT0002036,MIDDLEBURY COLLEGE SNOWBOWL,"05753, Middlebury, Vermont",05753,Vermont,Region 1,Transient non-community system,25,HANCOCK,Addison,2,2,4,-73.166265,44.012755,-73.166265,44.012755,-73.286265,-73.046265,43.892755,44.132755
VT0021032,HIGHGATE MOBIL STATION,"05478, Saint Albans, Vermont",05478,Vermont,Region 1,Transient non-community system,31,HIGHGATE,Franklin,3,7,3,-73.082186,44.812455,-73.082186,44.812455,-73.259186,-72.905186,44.635455,44.989455
VT0008209,BARRE COUNTRY CLUB,"05641, Orange, Vermont",05641,Vermont,Region 1,Transient non-community system,250,PLAINFIELD,Washington,8,9,4,-72.502662,44.198177,-72.502662,44.198177,-72.683662,-72.321662,44.017177,44.379177
VT0002719,COZY COTTAGES,"05733, Leicester, Vermont",05733,Vermont,Region 1,Transient non-community system,110,BRANDON,Rutland,3,9,1,-73.090752,43.80066,-73.090752,43.80066,-73.232752,-72.948752,43.65866,43.94266
VT0002395,CLIFF HOUSE,"05672, Stowe, Vermont",05672,Vermont,Region 1,Transient non-community system,118,STOWE,Lamoille,3,3,1,-72.647301,44.482146,-72.647301,44.482146,-72.838301,-72.456301,44.291146,44.673146
VT0005110,AQUA HAVEN,"05837, East Haven, Vermont",05837,Vermont,Region 1,Community water system,150,EAST HAVEN,Essex,4,35,14,-71.893197,44.646644,-71.893197,44.646644,-72.049197,-71.737197,44.490644,44.802644
VT0000894,HENRYS SPORTSMANS INN,"05440, Alburgh, Vermont",05440,Vermont,Region 1,Transient non-community system,74,ALBURG,Grand Isle,3,0,2,-73.30195,44.972986,-73.30195,44.972986,-73.43295,-73.17095,44.841986,45.103986
VT0005619,GLAZE BROOK,"05751, Killington, Vermont",05751,Vermont,Region 1,Community water system,220,KILLINGTON,Rutland,5,11,9,-72.783087,43.643342,-72.783087,43.643342,-72.881087,-72.685087,43.545342,43.741342
VT0005623,SNOW MOUNTAIN VILLAGE,"05356, Mount Snow, Vermont",05356,Vermont,Region 1,Community water system,210,DOVER,Windham,7,46,7,-72.882722,42.954161,-72.882722,42.954161,-73.008722,-72.756722,42.828161,43.080161
VT0005188,ALBANY WATER SYSTEM,"05820, Albany, Vermont",05820,Vermont,Region 1,Community water system,200,ALBANY,Orleans,8,24,18,-72.34259,44.766974,-72.34259,44.766974,-72.42359,-72.26159,44.685974,44.847974
VT0002092,GONDOLA CAFETERIAMIDWAY LODGE,"05672, Stowe, Vermont",05672,Vermont,Region 1,Transient non-community system,160,STOWE,Lamoille,4,0,3,-72.647301,44.482146,-72.647301,44.482146,-72.838301,-72.456301,44.291146,44.673146
VT0009073,COMFORT INN,"05751, Killington, Vermont",05751,Vermont,Region 1,Transient non-community system,132,KILLINGTON,Rutland,10,9,2,-72.783087,43.643342,-72.783087,43.643342,-72.881087,-72.685087,43.545342,43.741342
VT0020533,OCTAGON,"05672, Stowe, Vermont",05672,Vermont,Region 1,Transient non-community system,160,STOWE,Lamoille,4,3,1,-72.647301,44.482146,-72.647301,44.482146,-72.838301,-72.456301,44.291146,44.673146
VT0020795,GOOD FELLAS RESTAURANT  TAVERN,"05828, Danville, Vermont",05828,Vermont,Region 1,Transient non-community system,110,DANVILLE,Caledonia,4,8,3,-72.140886,44.414427,-72.140886,44.414427,-72.257886,-72.023886,44.297427,44.531427
VT0020809,EAST HAVEN COMMUNITY BLDG/CLERKS OFFICE,"05837, East Haven, Vermont",05837,Vermont,Region 1,Transient non-community system,51,EAST HAVEN,Essex,5,20,7,-71.893197,44.646644,-71.893197,44.646644,-72.049197,-71.737197,44.490644,44.802644
VT0005221,EAST MOUNTAIN WATER CORP,"05701, South Chittenden, Vermont",05701,Vermont,Region 1,Community water system,34,MENDON,Rutland,6,22,9,-72.979202,43.60923,-72.979202,43.60923,-73.185202,-72.773202,43.40323,43.81523
VT0000208,CHINESE GOURMET SUSHI YOSHI,"05735, Castleton, Vermont",05735,Vermont,Region 1,Transient non-community system,107,KILLINGTON,Rutland,3,9,2,-73.235171,43.592565,-73.235171,43.592565,-73.404171,-73.066171,43.423565,43.761565
VT0005154,HYDE PARK WATER SYSTEM,"05655, Hyde Park, Vermont",05655,Vermont,Region 1,Community water system,590,HYDE PARK,Lamoille,7,7,11,-72.559744,44.628521,-72.559744,44.628521,-72.650744,-72.468744,44.537521,44.719521
VT0005013,ARLINGTON WATER CO,"05250, West Arlington, Vermont",05250,Vermont,Region 1,Community water system,1250,ARLINGTON,Bennington,11,4,11,-73.15683,43.069227,-73.15683,43.069227,-73.30483,-73.00883,42.921227,43.217227
VT0005027,ROYAL PINE VILLA,"01463, Pepperell, Massachusetts",01463,Vermont,Region 1,Community water system,100,POWNAL,Bennington,10,116,12,-71.595276,42.665571,-71.595276,42.665571,-71.664276,-71.526276,42.596571,42.734571
VT0006764,THETFORD ACADEMY,"05075, Thetford Center, Vermont",05075,Vermont,Region 1,Non-Transient non-community system,450,THETFORD,Orange,9,33,8,-72.253511,43.831846,-72.253511,43.831846,-72.360511,-72.146511,43.724846,43.938846
VT0005211,BRANDON FIRE DISTRICT 1,"05733, Leicester, Vermont",05733,Vermont,Region 1,Community water system,3865,BRANDON,Rutland,12,10,15,-73.090752,43.80066,-73.090752,43.80066,-73.232752,-72.948752,43.65866,43.94266
VT0006703,SMILIE BOLTON SCHOOL,"05676, Waterbury, Vermont",05676,Vermont,Region 1,Non-Transient non-community system,164,BOLTON,Chittenden,4,10,8,-72.754037,44.337845,-72.754037,44.337845,-72.952037,-72.556037,44.139845,44.535845
VT0021138,WEST WARDSBORO MARKET,"05353, Townshend, Vermont",05353,Vermont,Region 1,Transient non-community system,202,WARDSBORO,Windham,3,7,1,-72.664809,43.054337,-72.664809,43.054337,-72.762809,-72.566809,42.956337,43.152337
VT0020271,WILLIAMSTOWN HEALTHCARE COMPANY,"05403, South Burlington, Vermont",05403,Vermont,Region 1,Non-Transient non-community system,44,WILLIAMSTOWN,Orange,6,10,4,-73.168856,44.451392,-73.168856,44.451392,-73.233856,-73.103856,44.386392,44.516392
VT0020506,WATERVILLE ELEMENTARY SCHOOL,"05492, Waterville, Vermont",05492,Vermont,Region 1,Non-Transient non-community system,102,WATERVILLE,Lamoille,3,3,7,-72.756396,44.72285,-72.756396,44.72285,-72.819396,-72.693396,44.65985,44.78585
VT0020669,PINE CREST MOTEL,"05822, Barton, Vermont",05822,Vermont,Region 1,Transient non-community system,42,BARTON,Orleans,3,13,2,-72.180786,44.748245,-72.180786,44.748245,-72.338786,-72.022786,44.590245,44.906245
VT0020688,CANADIAN CLUB,"05641, Orange, Vermont",05641,Vermont,Region 1,Transient non-community system,299,BARRE CITY,Washington,3,5,2,-72.502662,44.198177,-72.502662,44.198177,-72.683662,-72.321662,44.017177,44.379177
VT0020721,METTAWEE COMMUNITY SCHOOL,"05775, West Pawlet, Vermont",05775,Vermont,Region 1,Non-Transient non-community system,260,PAWLET,Rutland,7,99,6,-73.249728,43.351814,-73.249728,43.351814,-73.332728,-73.166728,43.268814,43.434814
VT0001226,TOZIERS RESTAURANT,"05032, Bethel, Vermont",05032,Vermont,Region 1,Transient non-community system,120,BETHEL,Windsor,4,10,2,-72.634455,43.829216,-72.634455,43.829216,-72.777455,-72.491455,43.686216,43.972216
VT0002141,TCS TAVERN,"05356, Mount Snow, Vermont",05356,Vermont,Region 1,Transient non-community system,72,DOVER,Windham,3,14,2,-72.882722,42.954161,-72.882722,42.954161,-73.008722,-72.756722,42.828161,43.080161
VT0000153,OLYMPIA MOTOR LODGE,"05255, Manchester Center, Vermont",05255,Vermont,Region 1,Transient non-community system,91,MANCHESTER,Bennington,3,14,3,-73.052996,43.172655,-73.052996,43.172655,-73.126996,-72.978996,43.098655,43.246655
VT0005305,WINHALL STRATTON F D 1,"05155, South Londonderry, Vermont",05155,Vermont,Region 1,Community water system,10040,STRATTON,Windham,36,19,13,-72.81616,43.187078,-72.81616,43.187078,-72.89716,-72.73516,43.106078,43.268078
VT0006630,NEWARK SCHOOL,"05871, West Burke, Vermont",05871,Vermont,Region 1,Non-Transient non-community system,116,NEWARK,Caledonia,4,3,7,-71.979151,44.644786,-71.979151,44.644786,-72.109151,-71.849151,44.514786,44.774786
VT0020934,PUTNEY WATER SYSTEM,"05346, Westminster W, Vermont",05346,Vermont,Region 1,Community water system,1300,PUTNEY,Windham,4,10,7,-72.521805,42.975326,-72.521805,42.975326,-72.674805,-72.368805,42.822326,43.128326
VT0006724,ORWELL VILLAGE SCHOOL,"05743, Benson, Vermont",05743,Vermont,Region 1,Non-Transient non-community system,184,ORWELL,Addison,5,4,17,-73.268331,43.596031,-73.268331,43.596031,-73.436331,-73.100331,43.428031,43.764031
VT0021029,WEST RIVER VALLEY SENIOR HOUSING,"05353, Townshend, Vermont",05353,Vermont,Region 1,Community water system,92,TOWNSHEND,Windham,5,6,2,-72.664809,43.054337,-72.664809,43.054337,-72.762809,-72.566809,42.956337,43.152337
VT0020813,JONATHONS TABLE,"05250, West Arlington, Vermont",05250,Vermont,Region 1,Transient non-community system,35,ARLINGTON,Bennington,3,24,2,-73.15683,43.069227,-73.15683,43.069227,-73.30483,-73.00883,42.921227,43.217227
VT0008039,ALLIS STATE PARK,"05751, Killington, Vermont",05751,Vermont,Region 1,Transient non-community system,106,BROOKFIELD,Orange,6,4,2,-72.783087,43.643342,-72.783087,43.643342,-72.881087,-72.685087,43.545342,43.741342
VT0006075,MOUNT HOLLY SCHOOL,"05758, Mt Holly, Vermont",05758,Vermont,Region 1,Non-Transient non-community system,89,MOUNT HOLLY,Rutland,4,9,10,-72.762908,43.439774,-72.762908,43.439774,-72.871908,-72.653908,43.330774,43.548774
VT0005450,WESTFORD FIRE DISTRICT 1,"05494, Westford, Vermont",05494,Vermont,Region 1,Community water system,50,WESTFORD,Chittenden,8,16,11,-73.013197,44.604768,-73.013197,44.604768,-73.098197,-72.928197,44.519768,44.689768
VT0005462,ROUND TOP MOUNTAIN OWNERS ASSOCIATION,"08559, Stockton, New Jersey",08559,Vermont,Region 1,Community water system,240,PLYMOUTH,Windsor,5,23,11,-74.976522,40.43717,-74.976522,40.43717,-75.079522,-74.873522,40.33417,40.54017
VT0000520,MAGIC VIEW MOTEL,"05148, Londonderry, Vermont",05148,Vermont,Region 1,Transient non-community system,46,LONDONDERRY,Windham,2,4,2,-72.81144,43.2286,-72.81144,43.2286,-72.89644,-72.72644,43.1436,43.3136
VT0005275,NORTHFIELD WATER DEPT,"05663, Northfield, Vermont",05663,Vermont,Region 1,Community water system,4000,NORTHFIELD,Washington,9,7,10,-72.658521,44.14845,-72.658521,44.14845,-72.782521,-72.534521,44.02445,44.27245
VT0000701,MID MOUNTAIN LODGE,"05155, South Londonderry, Vermont",05155,Vermont,Region 1,Transient non-community system,300,STRATTON,Windham,3,6,2,-72.81616,43.187078,-72.81616,43.187078,-72.89716,-72.73516,43.106078,43.268078
VT0000410,SWISS FARM LODGE,"05762, Pittsfield, Vermont",05762,Vermont,Region 1,Transient non-community system,93,PITTSFIELD,Rutland,3,9,2,-72.819841,43.757323,-72.819841,43.757323,-72.958841,-72.680841,43.618323,43.896323
VT0006745,WESTFORD ELEMENTARY SCHOOL,"05494, Westford, Vermont",05494,Vermont,Region 1,Non-Transient non-community system,275,WESTFORD,Chittenden,7,15,6,-73.013197,44.604768,-73.013197,44.604768,-73.098197,-72.928197,44.519768,44.689768
VT0020376,KILLINGTON UPPER ADMINISTRATION BLDG,"05751, Killington, Vermont",05751,Vermont,Region 1,Non-Transient non-community system,284,KILLINGTON,Rutland,5,22,7,-72.783087,43.643342,-72.783087,43.643342,-72.881087,-72.685087,43.545342,43.741342
VT0008028,GIFFORD WOODS STATE PARK,"05751, Killington, Vermont",05751,Vermont,Region 1,Transient non-community system,142,KILLINGTON,Rutland,4,2,1,-72.783087,43.643342,-72.783087,43.643342,-72.881087,-72.685087,43.545342,43.741342
VT0020398,VISHAY TANSITOR,"05201, Woodford, Vermont",05201,Vermont,Region 1,Non-Transient non-community system,130,BENNINGTON,Bennington,7,9,7,-73.194778,42.878256,-73.194778,42.878256,-73.384778,-73.004778,42.688256,43.068256
VT0005225,PITTSFORD FLORENCE WATER DEPT,"05763, N Chittenden, Vermont",05763,Vermont,Region 1,Community water system,1652,PITTSFORD,Rutland,15,24,12,-73.021168,43.707127,-73.021168,43.707127,-73.141168,-72.901168,43.587127,43.827127
VT0005199,GREENSBORO BEND FIRE DISTRICT #2,"05655, Hyde Park, Vermont",05655,Vermont,Region 1,Community water system,71,GREENSBORO,Orleans,5,29,16,-72.559744,44.628521,-72.559744,44.628521,-72.650744,-72.468744,44.537521,44.719521
VT0002433,RICHFORD GOLF COURSE,"05441, Bakersfield, Vermont",05441,Vermont,Region 1,Transient non-community system,50,RICHFORD,Franklin,2,23,2,-72.797873,44.780439,-72.797873,44.780439,-72.849873,-72.745873,44.728439,44.832439
