PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
CA3900504,CLEMENTS WATER WORKS #43,"1702 E Scotts Ave, Stockton, California, 95205",95205,California,Region 9,Community water system,120,,San Joaquin,6,7,26,-121.266953,37.949289,-121.266953,37.949289,-121.276953,-121.256953,37.939289,37.959289
CA3901343,VALLEY CREST TREE COMPANY,"28915 E Funck Rd, Farmington, California, 95230",95230,California,Region 9,Non-Transient non-community system,25,,San Joaquin,2,5,47,-120.961295,37.944791,-120.961295,37.944791,-120.971295,-120.951295,37.934791,37.954791
CA5700521,HOLLAND MARKET,"52945 Netherlands Ave, Clarksburg, California, 95612",95612,California,Region 9,Transient non-community system,33,,Yolo,2,0,7,-121.526082,38.416524,-121.526082,38.416524,-121.536082,-121.516082,38.406524,38.426524
CA4300615,THOUSAND TRAILS - MORGAN HILL,"5100 W Lemon St, Tampa, Florida, 33609",33609,California,Region 9,Transient non-community system,600,,Santa Clara,3,3,3,-82.53044,27.950386,-82.53044,27.950386,-82.54044,-82.52044,27.940386,27.960386
CA3901320,OLIN CHLOR ALKALI PRODUCTS WTR SYS,"490 Stuart Rd, Cleveland, Tennessee, 37312",37312,California,Region 9,Non-Transient non-community system,50,,San Joaquin,5,4,56,-84.840653,35.196379,-84.841101,35.19607,-84.841653,-84.839653,35.195379,35.197379
CA4000671,ELKS LODGE #322,"222 Elks Ln, San Luis Obispo, California, 93401",93401,California,Region 9,Non-Transient non-community system,40,,San Luis Obispo,4,0,14,-120.671477,35.262338,-120.672451,35.26275,-120.672477,-120.670477,35.261338,35.263338
CA5200672,"BLACK BUTTE LAKE, BUCKHORN RA, USCOE","19225 Newville Rd, Orland, California, 95963",95963,California,Region 9,Transient non-community system,700,,Tehama,2,4,5,-122.329674,39.806641,-122.329674,39.806641,-122.339674,-122.319674,39.796641,39.816641
CA1300664,RIVERFRONT WATER DISTRICT,"921 E Whittier Blvd, La Habra, California, 90631",90631,California,Region 9,Community water system,15000,,Imperial,3,0,2,-117.93619,33.939148,-117.936191,33.93963,-117.93719,-117.93519,33.938148,33.940148
CA2100584,MCEVOY RANCH WATER SYSTEM,"5935 Red Hill Rd, Petaluma, California, 94952",94952,California,Region 9,Non-Transient non-community system,25,,Marin,19,0,0,-122.673615,38.169462,-122.673615,38.169462,-122.683615,-122.663615,38.159462,38.179462
CA2702620,HARRINGTON RD WS #07,"525 Old Natividad Rd, Salinas, California, 93908",93908,California,Region 9,Non-Transient non-community system,25,,Monterey,1,3,3,-121.594061,36.733507,-121.594491,36.73424,-121.595061,-121.593061,36.732507,36.734507
CA3901447,OLD RIVER GOLF COURSE,"95336, Manteca, California",95336,California,Region 9,Transient non-community system,25,,San Joaquin,2,3,27,-121.21263,37.802676,-121.21263,37.802676,-121.31763,-121.10763,37.697676,37.907676
CA5500368,CAMP TUOLUMNE TRAILS,"22988 Ferretti Rd, Groveland, California, 95321",95321,California,Region 9,Transient non-community system,80,,Tuolumne,1,0,0,-120.132071,37.843755,-120.132071,37.843755,-120.142071,-120.122071,37.833755,37.853755
CA4901368,SONOMA WINE COMPANY,"95444, Graton, California",95444,California,Region 9,Non-Transient non-community system,125,,Sonoma,3,0,0,-122.869778,38.431571,-122.869778,38.431571,-122.878778,-122.860778,38.422571,38.440571
CA1000165,BSA/CAMP CHAWANAKEE,"6005 N Tamera Ave, Fresno, California, 93711",93711,California,Region 9,Transient non-community system,500,,Fresno,6,6,2,-119.852768,36.823014,-119.853051,36.82325,-119.853768,-119.851768,36.822014,36.824014
CA1710013,CALLAYOMI COUNTY WATER DISTRICT,"95457, Lower Lake, California",95457,California,Region 9,Community water system,1500,,Lake,9,4,3,-122.608641,38.916254,-122.608641,38.916254,-122.851641,-122.365641,38.673254,39.159254
CA0710002,GOLDEN STATE WATER COMPANY - BAY POINT,"3005 Gold Canal Dr, Rancho Cordova, California, 95670",95670,California,Region 9,Community water system,16715,,Contra Costa,17,2,16,-121.268585,38.594225,-121.267931,38.59428,-121.269585,-121.267585,38.593225,38.595225
CA1900078,USFS-BIG PINES V-2,"701 N Santa Anita Ave, Arcadia, California, 91006",91006,California,Region 9,Transient non-community system,50,,Los Angeles,2,3,8,-118.031684,34.14708,-118.033951,34.14727,-118.032684,-118.030684,34.14608,34.14808
CA1900146,SUNNYSIDE FARMS MUTUAL,"1403 Jenner St, Lancaster, California, 93534",93534,California,Region 9,Community water system,405,,Los Angeles,8,8,6,-118.155589,34.700308,-118.155591,34.70052,-118.156589,-118.154589,34.699308,34.701308
CA1502134,JAMESON RANCH CAMP,"93226, Glennville, California",93226,California,Region 9,Transient non-community system,100,,Kern,3,4,2,-118.710361,35.768237,-118.710361,35.768237,-118.907361,-118.513361,35.571237,35.965237
