PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
LA2103436,THE RESTAURANT,"70445, Lacombe, Louisiana",70445,Louisiana,Region 6,Transient non-community system,100,,St. Tammany Parish,4,3,4,-89.973086,30.332514,-89.973086,30.332514,-90.147086,-89.799086,30.158514,30.506514
LA1005045,ASCENSION CONSOLIDATED UTILITY DIST #1,"70737, Gonzales, Louisiana",70737,Louisiana,Region 6,Community water system,1869,,Ascension Parish,8,35,6,-90.921682,30.237575,-90.921682,30.237575,-91.015682,-90.827682,30.143575,30.331575
LA1097004,LAWTELL WW DISTRICT NO 1,"70550, Lawtell, Louisiana",70550,Louisiana,Region 6,Community water system,4101,,St. Landry Parish,5,6,9,-92.185172,30.517326,-92.185172,30.517326,-92.190172,-92.180172,30.512326,30.522326
LA1097035,ST LANDRY WWD NO 3 PORT BARRE AREA B,"70577, Port Barre, Louisiana",70577,Louisiana,Region 6,Community water system,240,,St. Landry Parish,3,0,2,-91.966148,30.546025,-91.966148,30.546025,-92.165148,-91.767148,30.347025,30.745025
LA1069004,GOLDONNA WATER SYSTEM,"71031, Goldonna, Louisiana",71031,Louisiana,Region 6,Community water system,435,,Natchitoches Parish,12,0,5,-92.909902,32.020022,-92.909902,32.020022,-93.078902,-92.740902,31.851022,32.189022
LA1073040,PRAIRIE ROAD WATER DISTRICT,"71202, Richwood, Louisiana",71202,Louisiana,Region 6,Community water system,2678,,Ouachita Parish,12,29,9,-92.098601,32.48091,-92.098601,32.48091,-92.320601,-91.876601,32.25891,32.70291
LA2119011,NORTH WEBSTER PARISH INDUSTRIAL PARK,"71075, Springhill, Louisiana",71075,Louisiana,Region 6,Non-Transient non-community system,500,,Webster Parish,8,4,6,-93.463531,33.003761,-93.463531,33.003761,-93.584531,-93.342531,32.882761,33.124761
LA1027003,HOMER WATER SYSTEM,"71040, Homer, Louisiana",71040,Louisiana,Region 6,Community water system,3427,,Claiborne Parish,15,17,7,-93.057481,32.790556,-93.057481,32.790556,-93.389481,-92.725481,32.458556,33.122556
LA1051001,E JEFFERSON WW DIST NO 1,"70121, Jefferson, Louisiana",70121,Louisiana,Region 6,Community water system,308362,,Jefferson Parish,21,0,19,-90.153861,29.963431,-90.153861,29.963431,-90.188861,-90.118861,29.928431,29.998431
LA1081009,SOCIAL SPRINGS WATER SYSTEM NORTH,"71068, Ringgold, Louisiana",71068,Louisiana,Region 6,Community water system,675,,Red River Parish,7,6,6,-93.282361,32.328492,-93.282361,32.328492,-93.436361,-93.128361,32.174492,32.482492
LA1103193,PILOT STREET WATER SUPPLY,"70047, Destrehan, Louisiana",70047,Louisiana,Region 6,Community water system,60,,St. Tammany Parish,4,3,2,-90.374052,29.962921,-90.374052,29.962921,-90.462052,-90.286052,29.874921,30.050921
LA1103053,CROSS GATES UTILITIES -CROSS GATE S/D,"70433, Covington, Louisiana",70433,Louisiana,Region 6,Community water system,9600,,St. Tammany Parish,7,8,5,-90.098916,30.478143,-90.098916,30.478143,-90.243916,-89.953916,30.333143,30.623143
LA1013018,MOUNT CALM WATER SYSTEM,"71270, Ruston, Louisiana",71270,Louisiana,Region 6,Community water system,342,,Bienville Parish,7,15,7,-92.638087,32.526764,-92.638087,32.526764,-92.811087,-92.465087,32.353764,32.699764
LA1077037,TORBERT-FRISCO WWKS.,"70760, New Roads, Louisiana",70760,Louisiana,Region 6,Community water system,1842,,Pointe Coupee Parish,10,5,8,-91.435042,30.698891,-91.435042,30.698891,-91.572042,-91.298042,30.561891,30.835891
LA1059013,ROGERS COMMUNITY WATER SYSTEM  INC,"71342, Jena, Louisiana",71342,Louisiana,Region 6,Community water system,495,,La Salle Parish,6,11,9,-92.132481,31.690921,-92.132481,31.690921,-92.355481,-91.909481,31.467921,31.913921
LA1111014,SALEM WATER SYSTEM,"71241, Farmerville, Louisiana",71241,Louisiana,Region 6,Community water system,753,,Union Parish,8,22,8,-92.405173,32.773196,-92.405173,32.773196,-92.712173,-92.098173,32.466196,33.080196
LA2045066,RIP VAN WINKLE GARDENS,"Rip van Winkle Rd, New Iberia, Louisiana, 70560",70560,Louisiana,Region 6,Transient non-community system,30,,Iberia Parish,7,4,7,-91.966188,29.968407,-91.966188,29.968407,-91.981188,-91.951188,29.953407,29.983407
