PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Longitude,Latitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
NM3568819,JUNIPER MOBILE PARK,"88325, High Rolls Mountain Park, New Mexico",88325,New Mexico,Region 6,Community water system,18,HIGH ROLLS,Otero,12,6,17,-105.820632,32.92112,-105.820632,32.92112,-105.855632,-105.785632,32.88612,32.95612
NM3572126,POJOAQUE TERRACES MHP,"87533, Espanola, New Mexico",87533,New Mexico,Region 6,Community water system,204,POJOAQUE,Santa Fe,11,26,10,-106.080302,35.990781,-106.080302,35.990781,-106.085302,-106.075302,35.985781,35.995781
NM3574519,CIDER MILL FARMS MDWCA,"88325, High Rolls Mountain Park, New Mexico",88325,New Mexico,Region 6,Community water system,40,HIGH ROLLS,Otero,14,15,14,-105.820632,32.92112,-105.820632,32.92112,-105.855632,-105.785632,32.88612,32.95612
NM3553205,IDEAL MOBILE HOME PARK,"88101, Cannon Afb, New Mexico",88101,New Mexico,Region 6,Community water system,55,CLOVIS,Curry,7,26,23,-103.206822,34.406655,-103.206822,34.406655,-103.534822,-102.878822,34.078655,34.734655
NM3511021,DELANCY STREET FOUNDATION,"87566, Ohkay Owingeh, New Mexico",87566,New Mexico,Region 6,Community water system,125,ALCALDE,Rio Arriba,5,21,13,-106.070952,36.053836,-106.070952,36.053836,-106.153952,-105.987952,35.970836,36.136836
NM3590226,EL SANTUARIO CHURCH,"87522, Chimayo, New Mexico",87522,New Mexico,Region 6,Transient non-community system,2000,CHIMAYO,Rio Arriba,7,15,7,-105.903242,36.002641,-105.903242,36.002641,-106.276242,-105.530242,35.629641,36.375641
NM3592117,BROKEN ARROW BIBLE RANCH,"87326, Gallup, New Mexico",87326,New Mexico,Region 6,Transient non-community system,300,GALLUP,McKinley,10,10,7,-108.755932,35.284957,-108.755932,35.284957,-108.760932,-108.750932,35.279957,35.289957
NM3511201,SIERRA VISTA SOUTH WATER COOP,"87008, Cedar Crest, New Mexico",87008,New Mexico,Region 6,Community water system,128,CEDAR CREST,Bernalillo,7,8,8,-106.359615,35.123037,-106.359615,35.123037,-106.446615,-106.272615,35.036037,35.210037
NM3567701,KIRTLAND AIR FORCE BASE,"87117, Kirtland Air Force Base, New Mexico",87117,New Mexico,Region 6,Community water system,22500,ALBUQUERQUE,Bernalillo,48,11,14,-106.553152,35.055951,-106.553152,35.055951,-106.625152,-106.481152,34.983951,35.127951
NM3599229,AMIZETTE INN,"87525, Taos Ski Vly, New Mexico",87525,New Mexico,Region 6,Transient non-community system,28,TAOS SKI VALLEY,Taos,8,7,7,-105.450536,36.596604,-105.450536,36.596604,-105.610536,-105.290536,36.436604,36.756604
NM3500214,LOMA GRANDE ESTATES WATER ASSOCIATION,"88355, Ruidoso, New Mexico",88355,New Mexico,Region 6,Community water system,80,NOGAL,Lincoln,14,16,14,-105.638734,33.312008,-105.638734,33.312008,-105.643734,-105.633734,33.307008,33.317008
NM3510429,LAS COLONIAS MHP,"87144, Rio Rancho, New Mexico",87144,New Mexico,Region 6,Community water system,70,EL PRADO,Taos,5,16,9,-106.589754,35.297683,-106.589754,35.297683,-106.943754,-106.235754,34.943683,35.651683
NM3549101,CHAMISA MOBILE HOME PARK,"87187, Albuquerque, New Mexico",87187,New Mexico,Region 6,Community water system,55,ALBUQUERQUE,Bernalillo,6,207,13,-106.647651,35.20485,-106.647651,35.20485,-106.652651,-106.642651,35.19985,35.20985
NM3559014,FAWN RIDGE PROPERTY OWNERS ASSOCIATION,"88355, Ruidoso, New Mexico",88355,New Mexico,Region 6,Community water system,150,RUIDOSO,Lincoln,30,25,15,-105.638734,33.312008,-105.638734,33.312008,-105.643734,-105.633734,33.307008,33.317008
NM3501801,"THE PLAZA AT SANDIA PARK, LLC","87047, Golden, New Mexico",87047,New Mexico,Region 6,Transient non-community system,75,,Bernalillo,6,16,2,-106.319865,35.157327,-106.319865,35.157327,-106.553865,-106.085865,34.923327,35.391327
NM3562819,CANYON HILLS MDWCA,"88310, Alamogordo, New Mexico",88310,New Mexico,Region 6,Community water system,50,ALAMOGORDO,Otero,9,8,12,-105.936142,32.89526,-105.936142,32.89526,-106.447142,-105.425142,32.38426,33.40626
NM3500728,EMRTC WATER SYSTEM,"87801, Socorro, New Mexico",87801,New Mexico,Region 6,Non-Transient non-community system,335,SOCORRO,Socorro,3,0,4,-106.895982,34.05955,-106.895982,34.05955,-107.867982,-105.923982,33.08755,35.03155
NM3504026,CANADA DE LOS ALAMOS MDWCA,"87505, Santa Fe, New Mexico",87505,New Mexico,Region 6,Community water system,70,SANTA FE,Santa Fe,6,75,14,-105.942332,35.676137,-105.942332,35.676137,-106.084332,-105.800332,35.534137,35.818137
NM3522013,TATUM MUNICIPAL WATER SYSTEM,"88267, Tatum, New Mexico",88267,New Mexico,Region 6,Community water system,665,TATUM,Lea,13,5,14,-103.336452,33.329715,-103.336452,33.329715,-103.766452,-102.906452,32.899715,33.759715
NM3573126,CIELO LINDO,"87547, White Rock, New Mexico",87547,New Mexico,Region 6,Community water system,26,POJOAQUE,Santa Fe,6,19,10,-106.204242,35.82326,-106.204242,35.82326,-106.419242,-105.989242,35.60826,36.03826
NM3590206,LAKE SUMNER STATE PARK 2,"88119, Lake Sumner, New Mexico",88119,New Mexico,Region 6,Transient non-community system,30,FORT SUMNER,De Baca,4,9,15,-104.236501,34.470855,-104.236501,34.470855,-104.800501,-103.672501,33.906855,35.034855
NM3510027,CABALLO LAKE MDWA,"87931, Caballo, New Mexico",87931,New Mexico,Region 6,Community water system,83,CABALLO,Sierra,4,72,15,-107.312362,32.948047,-107.312362,32.948047,-107.488362,-107.136362,32.772047,33.124047
NM3508029,VALDEZ MDWCA,"87580, Valdez, New Mexico",87580,New Mexico,Region 6,Community water system,100,VALDEZ,Taos,5,5,17,-105.580942,36.545421,-105.580942,36.545421,-105.621942,-105.539942,36.504421,36.586421
NM3500628,UNM SEVILLETA FIELD STATION,"87801, Socorro, New Mexico",87801,New Mexico,Region 6,Transient non-community system,30,SOCORRO,Socorro,4,8,4,-106.895982,34.05955,-106.895982,34.05955,-107.867982,-105.923982,33.08755,35.03155
NM3580513,DCP MIDSTREAM  LINAM PLANT,"80202, Denver, Colorado",80202,New Mexico,Region 6,Non-Transient non-community system,160,OIL CENTER,Lea,9,14,6,-104.994542,39.748681,-104.994542,39.748681,-105.011542,-104.977542,39.731681,39.765681
NM3590121,ABIQUIU ELEMENTARY SCHOOL,"87532, Espanola, New Mexico",87532,New Mexico,Region 6,Non-Transient non-community system,160,ABIQUIU,Rio Arriba,4,5,9,-106.081791,35.993625,-106.081791,35.993625,-106.340791,-105.822791,35.734625,36.252625
NM3576207,DOVE CANYON LLC,"88047, Mesilla Park, New Mexico",88047,New Mexico,Region 6,Community water system,157,MESILLA PARK,Dona Ana,5,14,19,-106.712694,32.201386,-106.712694,32.201386,-106.772694,-106.652694,32.141386,32.261386
NM3522812,LORDSBURG WATER SUPPLY SYSTEM,"88045, Lordsburg, New Mexico",88045,New Mexico,Region 6,Community water system,3100,LORDSBURG,Hidalgo,11,67,22,-108.707192,32.34838,-108.707192,32.34838,-109.137192,-108.277192,31.91838,32.77838
NM3592729,SIPAPU LODGE AND CAFE,"87579, Vadito, New Mexico",87579,New Mexico,Region 6,Transient non-community system,250,VADITO,Taos,6,32,11,-105.67267,36.151275,-105.67267,36.151275,-105.94167,-105.40367,35.882275,36.420275
NM3595025,GRIEGOS MARKET,"87552, Pecos, New Mexico",87552,New Mexico,Region 6,Transient non-community system,125,PECOS,San Miguel,3,4,5,-105.675616,35.574356,-105.675616,35.574356,-105.912616,-105.438616,35.337356,35.811356
NM3503301,EAST MOUNTAIN WATER HAULING,"87059, Tijeras, New Mexico",87059,New Mexico,Region 6,Community water system,124,TIJERAS,Bernalillo,3,6,1,-106.281721,35.092131,-106.281721,35.092131,-106.525721,-106.037721,34.848131,35.336131
NM3590006,LAKE SUMNER STATE PARK 1,"88119, Lake Sumner, New Mexico",88119,New Mexico,Region 6,Transient non-community system,60,FORT SUMNER,De Baca,4,6,11,-104.236501,34.470855,-104.236501,34.470855,-104.800501,-103.672501,33.906855,35.034855
NM3509523,REGINA MDWCA,"87544, Los Alamos, New Mexico",87544,New Mexico,Region 6,Community water system,475,REGINA,Sandoval,12,18,14,-106.321622,35.89562,-106.321622,35.89562,-106.453622,-106.189622,35.76362,36.02762
NM3520808,HOPE WATER SYSTEM,"408 2nd St, Hope, New Mexico, 88250",88250,New Mexico,Region 6,Community water system,120,HOPE,Eddy,7,1,20,-104.734169,32.80972,-104.734151,32.80972,-104.735169,-104.733169,32.80872,32.81072
NM3581423,HANNAH AND NATE'S MARKET CAFE,"87120, Albuquerque, New Mexico",87120,New Mexico,Region 6,Transient non-community system,100,CORRALES,Sandoval,5,6,5,-106.706346,35.119875,-106.706346,35.119875,-106.902346,-106.510346,34.923875,35.315875
NM3549801,"LA MESA VILLA MOBILE HOME PARK, LLC","87109, Albuquerque, New Mexico",87109,New Mexico,Region 6,Community water system,90,ALBUQUERQUE,Bernalillo,4,8,9,-106.577242,35.135901,-106.577242,35.135901,-106.622242,-106.532242,35.090901,35.180901
NM3515029,EL PRADO WATER & SANITATION DISTRICT,"87529, El Prado, New Mexico",87529,New Mexico,Region 6,Community water system,1008,EL PRADO,Taos,7,13,8,-105.586592,36.4482,-105.586592,36.4482,-105.826592,-105.346592,36.2082,36.6882
NM3593121,CHIMAYO ELEMENTARY SCHOOL,"87532, Espanola, New Mexico",87532,New Mexico,Region 6,Non-Transient non-community system,250,CHIMAYO,Rio Arriba,7,29,11,-106.081791,35.993625,-106.081791,35.993625,-106.340791,-105.822791,35.734625,36.252625
NM3510508,NORTH PARK MDWCA,"88202, Roswell, New Mexico",88202,New Mexico,Region 6,Community water system,250,ARTESIA,Eddy,7,34,29,-104.525562,33.397211,-104.525562,33.397211,-104.530562,-104.520562,33.392211,33.402211
NM3532617,GREERS SUBDIVISION,"87312, Continental Divide, New Mexico",87312,New Mexico,Region 6,Community water system,115,CONTINENTAL DIVIDE,McKinley,4,17,8,-108.309881,35.421951,-108.309881,35.421951,-108.535881,-108.083881,35.195951,35.647951
NM3595729,SKI TIP RESTAURANT,"87558, Red River, New Mexico",87558,New Mexico,Region 6,Transient non-community system,50,RED RIVER,Taos,5,14,9,-105.406841,36.708771,-105.406841,36.708771,-105.588841,-105.224841,36.526771,36.890771
NM3519025,SENA MDWCA,"87560, Ribera, New Mexico",87560,New Mexico,Region 6,Community water system,180,SENA,San Miguel,5,41,12,-105.448181,35.37783,-105.448181,35.37783,-105.784181,-105.112181,35.04183,35.71383
NM3502007,VISTA DEL REY ESTATES MDWCA,"88072, Vado, New Mexico",88072,New Mexico,Region 6,Community water system,42,VADO,Dona Ana,5,6,4,-106.651973,32.12324,-106.651973,32.12324,-106.786973,-106.516973,31.98824,32.25824
NM3596029,RIO VALLEY ENTERPRISES,"87557, Rnch De Taos, New Mexico",87557,New Mexico,Region 6,Non-Transient non-community system,65,TAOS,Taos,3,16,7,-105.60229,36.355865,-105.60229,36.355865,-105.87729,-105.32729,36.080865,36.630865
NM3580409,HEIGHTS WATER USERS ASSOCIATION,"88049, Mimbres, New Mexico",88049,New Mexico,Region 6,Transient non-community system,25,SILVER CITY,Grant,5,1,6,-108.281668,33.032112,-108.281668,33.032112,-108.729668,-107.833668,32.584112,33.480112
NM3581826,SANTA CRUZ RECREATION AREA,"87571, Taos, New Mexico",87571,New Mexico,Region 6,Transient non-community system,200,CUNDIYO,Santa Fe,5,3,7,-105.570425,36.405402,-105.570425,36.405402,-105.822425,-105.318425,36.153402,36.657402
NM3512514,CAPITAN WATER SYSTEM,"88316, Capitan, New Mexico",88316,New Mexico,Region 6,Community water system,1500,CAPITAN,Lincoln,17,4,16,-105.603456,33.529522,-105.603456,33.529522,-106.315456,-104.891456,32.817522,34.241522
NM3584129,RIO BRAVO CAMPGROUND (BLM),"87571, Taos, New Mexico",87571,New Mexico,Region 6,Transient non-community system,20,PILAR,Taos,5,10,7,-105.570425,36.405402,-105.570425,36.405402,-105.822425,-105.318425,36.153402,36.657402
NM3514127,HILLSBORO MDWCA,"88042, Hillsboro, New Mexico",88042,New Mexico,Region 6,Community water system,167,HILLSBORO,Sierra,9,1,16,-107.709224,32.916493,-107.709224,32.916493,-108.119224,-107.299224,32.506493,33.326493
NM3510019,SILVER CLOUD WATER ASSOCIATION,"88317, Cloudcroft, New Mexico",88317,New Mexico,Region 6,Community water system,100,CLOUDCROFT,Otero,5,14,15,-105.672629,32.962501,-105.672629,32.962501,-106.635629,-104.709629,31.999501,33.925501
NM3593325,LISBOA SPRINGS FISH HATCHERY,"87507, Santa Fe, New Mexico",87507,New Mexico,Region 6,Transient non-community system,65,PECOS,San Miguel,4,4,8,-106.028572,35.641741,-106.028572,35.641741,-106.250572,-105.806572,35.419741,35.863741
NM3599201,SANDIA PEAK SKI AREA,"87122, Albuquerque, New Mexico",87122,New Mexico,Region 6,Transient non-community system,1200,CEDAR CREST,Bernalillo,5,6,6,-106.49064,35.180737,-106.49064,35.180737,-106.57464,-106.40664,35.096737,35.264737
NM3502721,LUMBERTON MDWCA,"87528, Lumberton, New Mexico",87528,New Mexico,Region 6,Community water system,240,LUMBERTON,Rio Arriba,8,235,22,-106.93349,36.931614,-106.93349,36.931614,-107.75049,-106.11649,36.114614,37.748614
NM3510114,LAZY DAYS RV PARK,"88345, Ruidoso, New Mexico",88345,New Mexico,Region 6,Transient non-community system,200,RUIDOSO DOWNS,Lincoln,6,22,27,-105.674727,33.332919,-105.674727,33.332919,-105.809727,-105.539727,33.197919,33.467919
NM3559316,PECAN PARK MDWCA,"88030, Deming, New Mexico",88030,New Mexico,Region 6,Community water system,80,DEMING,Luna,8,18,20,-107.754971,32.262851,-107.754971,32.262851,-108.259971,-107.249971,31.757851,32.767851
NM3500526,RANCHITOS DE GALISTEO WUA,"87540, Santa Fe, New Mexico",87540,New Mexico,Region 6,Community water system,70,GALISTEO,Santa Fe,5,5,7,-105.885698,35.38826,-105.885698,35.38826,-106.022698,-105.748698,35.25126,35.52526
NM3520024,NORTHSTAR MDWCA,"87410, Aztec, New Mexico",87410,New Mexico,Region 6,Community water system,3976,AZTEC,San Juan,19,11,10,-107.995832,36.82023,-107.995832,36.82023,-108.236832,-107.754832,36.57923,37.06123
NM3503401,PAJARITO MESA MDWCA,"87195, Albuquerque, New Mexico",87195,New Mexico,Region 6,Community water system,600,ALBUQUERQUE,Bernalillo,3,0,1,-106.673632,35.065181,-106.673632,35.065181,-106.678632,-106.668632,35.060181,35.070181
NM3590928,SANTA FE DINER AND TRUCK STOP,"87801, Socorro, New Mexico",87801,New Mexico,Region 6,Transient non-community system,100,SAN ANTONIO,Socorro,4,15,12,-106.895982,34.05955,-106.895982,34.05955,-107.867982,-105.923982,33.08755,35.03155
NM3562919,LABORCITA WATER USERS ASSOCIATION,"88337, La Luz, New Mexico",88337,New Mexico,Region 6,Community water system,60,LA LUZ,Otero,6,8,17,-105.947461,32.974666,-105.947461,32.974666,-106.148461,-105.746461,32.773666,33.175666
NM3580129,TAOS INN,"87571, Taos, New Mexico",87571,New Mexico,Region 6,Transient non-community system,25,TAOS,Taos,3,0,5,-105.570425,36.405402,-105.570425,36.405402,-105.822425,-105.318425,36.153402,36.657402
NM3594326,EL GANCHO,"78738, Bee Caves, Texas",78738,New Mexico,Region 6,Transient non-community system,300,SANTA FE,Santa Fe,7,8,7,-97.925443,30.312094,-97.925443,30.312094,-98.069443,-97.781443,30.168094,30.456094
NM3544926,HYDE PARK ESTATES WATER USERS ASSOC,"87507, Santa Fe, New Mexico",87507,New Mexico,Region 6,Community water system,90,SANTA FE,Santa Fe,12,90,16,-106.028572,35.641741,-106.028572,35.641741,-106.250572,-105.806572,35.419741,35.863741
NM3573828,NEW MEXICO BOYS AND GIRLS RANCH,"87110, Albuquerque, New Mexico",87110,New Mexico,Region 6,Community water system,60,LAS NUTRIAS,Socorro,7,44,13,-106.558474,35.091046,-106.558474,35.091046,-106.607474,-106.509474,35.042046,35.140046
NM3553405,CLOVIS WEST LLC,"87558, Red River, New Mexico",87558,New Mexico,Region 6,Community water system,30,CLOVIS,Curry,10,28,38,-105.406841,36.708771,-105.406841,36.708771,-105.588841,-105.224841,36.526771,36.890771
NM3591319,SACRAMENTO METHODIST ASSEMBLY,"88347, Sacramento, New Mexico",88347,New Mexico,Region 6,Transient non-community system,200,SACRAMENTO,Otero,5,8,5,-105.613433,32.800915,-105.613433,32.800915,-105.737433,-105.489433,32.676915,32.924915
NM3520408,MORNINGSIDE WATER USERS COOPERATIVE,"88210, Artesia, New Mexico",88210,New Mexico,Region 6,Community water system,500,ARTESIA,Eddy,6,5,12,-104.403407,32.838766,-104.403407,32.838766,-104.992407,-103.814407,32.249766,33.427766
NM3512207,RINCON WATER CONSUMERS CO-OP,"87937, Hatch, New Mexico",87937,New Mexico,Region 6,Community water system,550,RINCON,Dona Ana,7,4,13,-107.153613,32.666116,-107.153613,32.666116,-107.383613,-106.923613,32.436116,32.896116
NM3590318,MORA INN AND RV PARK,"87715, Cleveland, New Mexico",87715,New Mexico,Region 6,Transient non-community system,25,CLEVELAND,Mora,4,0,6,-105.371728,35.994507,-105.371728,35.994507,-105.525728,-105.217728,35.840507,36.148507
NM3594229,TALL PINES RESORT,"87558, Red River, New Mexico",87558,New Mexico,Region 6,Transient non-community system,100,RED RIVER,Taos,8,6,9,-105.406841,36.708771,-105.406841,36.708771,-105.588841,-105.224841,36.526771,36.890771
NM3507029,RANCHOS DE TAOS MDWCA,"87557, Rnch De Taos, New Mexico",87557,New Mexico,Region 6,Community water system,900,RANCHOS DE TAOS,Taos,6,24,13,-105.60229,36.355865,-105.60229,36.355865,-105.87729,-105.32729,36.080865,36.630865
NM3501029,ARROYOS DEL NORTE ELEMENTARY SCHOOL,"87571, Taos, New Mexico",87571,New Mexico,Region 6,Non-Transient non-community system,350,ARROYO SECO,Taos,5,0,2,-105.570425,36.405402,-105.570425,36.405402,-105.822425,-105.318425,36.153402,36.657402
NM3501001,SUNSET HILLS ESTATES HOA,"87122, Albuquerque, New Mexico",87122,New Mexico,Region 6,Community water system,100,ALBUQUERQUE,Bernalillo,8,17,5,-106.49064,35.180737,-106.49064,35.180737,-106.57464,-106.40664,35.096737,35.264737
NM3591129,RANCHOS ELEMENTARY SCHOOL,"87571, Taos, New Mexico",87571,New Mexico,Region 6,Non-Transient non-community system,390,RANCHOS DE TAOS,Taos,6,12,8,-105.570425,36.405402,-105.570425,36.405402,-105.822425,-105.318425,36.153402,36.657402
NM3515010,SANTA ROSA WATER SUPPLY,"88435, Puerta D Luna, New Mexico",88435,New Mexico,Region 6,Community water system,3000,SANTA ROSA,Guadalupe,10,7,16,-104.684642,34.938831,-104.684642,34.938831,-105.186642,-104.182642,34.436831,35.440831
NM3503221,DURANES Y GAVILANES MDWCA,"87549, Ojo Caliente, New Mexico",87549,New Mexico,Region 6,Community water system,220,OJO CALIENTE,Taos,9,18,15,-105.967492,36.642751,-105.967492,36.642751,-106.513492,-105.421492,36.096751,37.188751
NM3523009,ARENAS VALLEY MDWCA,"88061, Silver City, New Mexico",88061,New Mexico,Region 6,Community water system,1756,ARENAS VALLEY,Grant,3,3,13,-108.2776,32.773434,-108.2776,32.773434,-108.8496,-107.7056,32.201434,33.345434
NM3500305,SOUTHWEST CHEESE,"88101, Cannon Afb, New Mexico",88101,New Mexico,Region 6,Non-Transient non-community system,265,CLOVIS,Curry,12,0,7,-103.206822,34.406655,-103.206822,34.406655,-103.534822,-102.878822,34.078655,34.734655
NM3592513,HOBBS COUNTRY CLUB,"88240, Hobbs, New Mexico",88240,New Mexico,Region 6,Transient non-community system,95,HOBBS,Lea,11,17,9,-103.135262,32.704291,-103.135262,32.704291,-103.782262,-102.488262,32.057291,33.351291
NM3596017,LEE RANCH COAL COMPANY,"87020, San Mateo, New Mexico",87020,New Mexico,Region 6,Non-Transient non-community system,238,GRANTS,McKinley,12,21,8,-107.829746,35.15914,-107.829746,35.15914,-108.470746,-107.188746,34.51814,35.80014
NM3501629,EL PUEBLO LODGE,"87571, Taos, New Mexico",87571,New Mexico,Region 6,Transient non-community system,25,TAOS,Taos,4,4,1,-105.570425,36.405402,-105.570425,36.405402,-105.822425,-105.318425,36.153402,36.657402
NM3500914,THE RIVERBEND,"88345, Ruidoso, New Mexico",88345,New Mexico,Region 6,Community water system,75,RUIDOSO DOWNS,Lincoln,4,5,10,-105.674727,33.332919,-105.674727,33.332919,-105.809727,-105.539727,33.197919,33.467919
NM3584801,CAROLINO CANYON,"87103, Albuquerque, New Mexico",87103,New Mexico,Region 6,Transient non-community system,50,TIJERAS,Bernalillo,3,3,4,-106.653146,35.08375,-106.653146,35.08375,-106.658146,-106.648146,35.07875,35.08875
NM3592229,BUDGET MOTEL AND RV PARK,"87557, Rnch De Taos, New Mexico",87557,New Mexico,Region 6,Transient non-community system,57,RANCHOS DE TAOS,Taos,8,1,9,-105.60229,36.355865,-105.60229,36.355865,-105.87729,-105.32729,36.080865,36.630865
NM3500323,OVERLOOK WATER CO-OP INC,"87043, Placitas, New Mexico",87043,New Mexico,Region 6,Community water system,115,PLACITAS,Sandoval,7,327,8,-106.500461,35.313301,-106.500461,35.313301,-106.650461,-106.350461,35.163301,35.463301
NM3577532,SANTA SOCORRO TRAILER PARK,"87031, Los Lunas, New Mexico",87031,New Mexico,Region 6,Community water system,48,LOS LUNAS,Valencia,3,17,8,-106.729521,34.802547,-106.729521,34.802547,-107.026521,-106.432521,34.505547,35.099547
NM3562201,SANDIA PEAK UTILITY,"87122, Albuquerque, New Mexico",87122,New Mexico,Region 6,Community water system,5935,ALBUQUERQUE,Bernalillo,14,3,11,-106.49064,35.180737,-106.49064,35.180737,-106.57464,-106.40664,35.096737,35.264737
NM3510517,WHISPERING CEDARS WATER ASSOCIATION,"87347, Continental Divide, New Mexico",87347,New Mexico,Region 6,Community water system,350,JAMESTOWN,McKinley,7,27,7,-108.440992,35.45422,-108.440992,35.45422,-108.445992,-108.435992,35.44922,35.45922
NM3501214,R AND R RV PARK,"78630, Cedar Park, Texas",78630,New Mexico,Region 6,Transient non-community system,38,RUIDOSO,Lincoln,3,0,5,-97.824702,30.521791,-97.824702,30.521791,-97.829702,-97.819702,30.516791,30.526791
NM3526133,GRANTS DOMESTIC WATER SYSTEM,"87020, San Mateo, New Mexico",87020,New Mexico,Region 6,Community water system,8700,GRANTS,Cibola,12,14,14,-107.829746,35.15914,-107.829746,35.15914,-108.470746,-107.188746,34.51814,35.80014
NM3593526,SANTA FE SKI BASIN,"87122, Albuquerque, New Mexico",87122,New Mexico,Region 6,Transient non-community system,1500,SANTA FE,Santa Fe,5,2,9,-106.49064,35.180737,-106.49064,35.180737,-106.57464,-106.40664,35.096737,35.264737
NM3520203,ROSWELL MUNICIPAL WATER SYSTEM,"88201, Border Hill, New Mexico",88201,New Mexico,Region 6,Community water system,48500,ROSWELL,Chaves,68,3,14,-104.520582,33.42575,-104.520582,33.42575,-105.387582,-103.653582,32.55875,34.29275
NM3596521,CORKINS LODGE,"87552, Pecos, New Mexico",87552,New Mexico,Region 6,Transient non-community system,40,CHAMA,Rio Arriba,4,2,10,-105.675616,35.574356,-105.675616,35.574356,-105.912616,-105.438616,35.337356,35.811356
NM3535021,ALCALDE MDWCA,"87511, Alcalde, New Mexico",87511,New Mexico,Region 6,Community water system,1500,ALCALDE,Rio Arriba,11,25,15,-106.06009,36.089637,-106.06009,36.089637,-106.07309,-106.04709,36.076637,36.102637
NM3569626,VILLAGE MOBILE HOME PARK,"87505, Santa Fe, New Mexico",87505,New Mexico,Region 6,Community water system,150,SANTA FE,Santa Fe,5,24,13,-105.942332,35.676137,-105.942332,35.676137,-106.084332,-105.800332,35.534137,35.818137
NM3590628,STALLION RANGE CENTER,"88002, Las Cruces, New Mexico",88002,New Mexico,Region 6,Non-Transient non-community system,50,SAN ANTONIO,Socorro,13,0,10,-106.491173,32.3839,-106.491173,32.3839,-106.520173,-106.462173,32.3549,32.4129
NM3501007,DONA ANA RANGE CAMP-FEDERAL FACILITY,"79906, El Paso, Texas",79906,New Mexico,Region 6,Transient non-community system,25,CHAPARRAL,Dona Ana,7,2,3,-106.399887,31.812545,-106.399887,31.812545,-106.469887,-106.329887,31.742545,31.882545
NM3501321,COYOTE MDWCA,"87012, Coyote, New Mexico",87012,New Mexico,Region 6,Community water system,45,COYOTE,Rio Arriba,7,19,15,-106.657169,36.162546,-106.657169,36.162546,-106.744169,-106.570169,36.075546,36.249546
NM3501326,MUNICIPAL RECREATION COMPLEX,"87506, San Ildefonso, New Mexico",87506,New Mexico,Region 6,Transient non-community system,1500,SANTA FE,Santa Fe,9,4,1,-105.944302,35.711411,-105.944302,35.711411,-106.250302,-105.638302,35.405411,36.017411
NM3591213,LEA COUNTY HOBBS AIRPORT,"88241, Hobbs, New Mexico",88241,New Mexico,Region 6,Non-Transient non-community system,100,HOBBS,Lea,2,11,10,-103.129271,32.72506,-103.129271,32.72506,-103.134271,-103.124271,32.72006,32.73006
NM3587701,MONTESSA PARK,"87103, Albuquerque, New Mexico",87103,New Mexico,Region 6,Non-Transient non-community system,200,ALBUQUERQUE,Bernalillo,6,5,4,-106.653146,35.08375,-106.653146,35.08375,-106.658146,-106.648146,35.07875,35.08875
NM3584229,PILAR CAMPGROUND (BLM),"87571, Taos, New Mexico",87571,New Mexico,Region 6,Transient non-community system,20,PILAR,Taos,4,10,7,-105.570425,36.405402,-105.570425,36.405402,-105.822425,-105.318425,36.153402,36.657402
NM3580523,PLACITAS ELEMENTARY SCHOOL,"87004, Bernalillo, New Mexico",87004,New Mexico,Region 6,Non-Transient non-community system,185,PLACITAS,Sandoval,4,181,6,-106.552023,35.30276,-106.552023,35.30276,-106.801023,-106.303023,35.05376,35.55176
NM3500112,VIRDEN WATER SYSTEM,"88045, Lordsburg, New Mexico",88045,New Mexico,Region 6,Community water system,146,LORDSBURG,Hidalgo,7,11,14,-108.707192,32.34838,-108.707192,32.34838,-109.137192,-108.277192,31.91838,32.77838
NM3519325,TECOLOTE MDWCA,"87701, Las Vegas, New Mexico",87701,New Mexico,Region 6,Community water system,250,LAS VEGAS,San Miguel,5,44,16,-105.226756,35.590525,-105.226756,35.590525,-106.080756,-104.372756,34.736525,36.444525
NM3552728,LA JOYA MDWCA,"87028, La Joya, New Mexico",87028,New Mexico,Region 6,Community water system,72,LAJOYA,Socorro,4,15,15,-106.846417,34.346283,-106.846417,34.346283,-107.214417,-106.478417,33.978283,34.714283
NM3584701,ELENA GALLEGOS PICNIC AREA,"87103, Albuquerque, New Mexico",87103,New Mexico,Region 6,Transient non-community system,200,ALBUQUERQUE,Bernalillo,5,2,5,-106.653146,35.08375,-106.653146,35.08375,-106.658146,-106.648146,35.07875,35.08875
NM3581329,RIO GRANDE GORGE VISITOR CENTER (BLM),"87571, Taos, New Mexico",87571,New Mexico,Region 6,Transient non-community system,109,PILAR,Taos,6,7,5,-105.570425,36.405402,-105.570425,36.405402,-105.822425,-105.318425,36.153402,36.657402
NM3566026,CHUPADERO MDWCA,"87506, San Ildefonso, New Mexico",87506,New Mexico,Region 6,Community water system,160,TESUQUE,Santa Fe,7,27,11,-105.944302,35.711411,-105.944302,35.711411,-106.250302,-105.638302,35.405411,36.017411
NM3520608,CARLSBAD MUNICIPAL WATER SYSTEM,"88220, Carlsbad, New Mexico",88220,New Mexico,Region 6,Community water system,27000,CARLSBAD,Eddy,56,3,21,-104.235265,32.423494,-104.235265,32.423494,-104.851265,-103.619265,31.807494,33.039494
