State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Colorado,EL PASO,Calhan Police Department,CO0211000,25,11,14,30,12,18,6,2,4,0,0,0,2,1,1,0,0,0,17,3,14,6,1,5,59,15,44,5,1,4,82,19,63,38.827383,-104.527472
Colorado,FREMONT,Fremont County Sheriff's Office,CO0220000,326,147,179,446,179,267,28,9,19,0,0,0,29,5,24,16,8,8,464,43,421,305,37,268,1016,62,954,93,21,72,1785,142,1643,38.44703,-105.18325
Colorado,FREMONT,Canon City Police Department,CO0220100,730,270,460,1075,366,709,61,13,48,0,0,0,179,51,128,21,9,12,950,188,762,433,82,351,4813,1018,3795,256,65,191,6196,1288,4908,38.455658,-105.421438
Colorado,FREMONT,Florence Police Department,CO0220200,99,44,55,109,46,63,2,0,2,0,0,0,2,0,2,2,1,1,54,7,47,93,30,63,305,43,262,5,0,5,452,80,372,38.394386,-105.12429
Colorado,GARFIELD,Garfield County Sheriff's Office,CO0230000,432,161,271,624,178,446,48,7,41,0,0,0,55,2,53,13,5,8,468,51,417,200,31,169,1156,79,1077,165,7,158,1824,161,1663,39.546738,-107.32647
Colorado,GARFIELD,Glenwood Springs Police Department,CO0230100,300,125,175,444,161,283,22,6,16,0,0,0,10,2,8,8,4,4,421,76,345,248,61,187,4041,939,3102,111,26,85,4710,1076,3634,39.54674,-107.32649
Colorado,GARFIELD,Parachute Police Department,CO0230200,101,47,54,140,60,80,7,3,4,0,0,0,3,1,2,2,1,1,82,20,62,53,14,39,183,37,146,31,9,22,318,71,247,39.599352,-107.90978
Colorado,GARFIELD,Rifle Police Department,CO0230300,290,122,168,439,161,278,18,4,14,0,0,0,16,4,12,2,1,1,219,27,192,223,40,183,2088,567,1521,126,34,92,2530,634,1896,39.545822,-107.782364
Colorado,GARFIELD,Carbondale Police Department,CO0230400,102,37,65,139,43,96,6,1,5,0,0,0,8,2,6,0,0,0,46,6,40,46,10,36,528,36,492,33,6,27,620,52,568,39.40172,-107.21212
Colorado,GARFIELD,Silt Police Department,CO0230500,43,20,23,52,22,30,1,0,1,0,0,0,0,0,0,0,0,0,27,4,23,30,6,24,179,17,162,6,1,5,236,27,209,39.599352,-107.90978
