State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
West Virginia,MERCER,Princeton Police Department,WV0280300,277,107,170,306,111,195,2,1,1,0,0,0,9,1,8,3,1,2,241,25,216,50,10,40,983,322,661,14,2,12,1274,357,917,37.403448,-81.106456
West Virginia,MERCER,Matoaka Police Department,WV0280400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.403448,-81.106456
West Virginia,MERCER,Bramwell Police Department,WV0280500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.403448,-81.106456
West Virginia,MERCER,Concord University,WV0280600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,5,0,5,0,0,0,8,1,7,37.403448,-81.106456
West Virginia,MERCER,Bluefield State College,WV0280700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.26821,-81.2356
West Virginia,MERCER,Department of Natural Resources: Mercer County,WV0280800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,4,2,2,37.756214,-81.215546
West Virginia,MERCER,State Fire Marshal: Mercer County,WV0281200,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.34613,-81.63015
West Virginia,MERCER,Southern Regional Drug and Violent Crime Task Force,WV0281300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.403448,-81.106456
West Virginia,MINERAL,Mineral County Sheriff's Office,WV0290000,177,68,109,202,74,128,9,4,5,0,0,0,8,2,6,4,2,2,93,25,68,15,3,12,385,125,260,16,3,13,493,153,340,39.43951,-78.97328
West Virginia,MINERAL,Keyser Police Department,WV0290100,42,16,26,43,16,27,1,0,1,2,1,1,1,0,1,0,0,0,68,13,55,20,3,17,428,91,337,1,0,1,516,107,409,39.437614,-78.97933
West Virginia,MINERAL,Piedmont Police Department,WV0290200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,6,3,3,39.405628,-78.956576
West Virginia,MINERAL,Ridgeley Police Department,WV0290300,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,23,0,23,0,0,0,25,0,25,39.405628,-78.956576
West Virginia,MINERAL,Potomac State College,WV0290500,19,8,11,20,8,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,10,0,10,39.439907,-78.98248
West Virginia,MINERAL,Department of Natural Resources: Mineral County,WV0290600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.405628,-78.956576
West Virginia,MINERAL,State Fire Marshal: Mineral County,WV0290700,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.34613,-81.63015
West Virginia,MINGO,Mingo County Sheriff's Office,WV0300000,102,46,56,119,54,65,4,2,2,0,0,0,2,1,1,12,6,6,42,20,22,23,9,14,37,16,21,2,1,1,102,45,57,37.721152,-82.158987
West Virginia,MINGO,Gilbert Police Department,WV0300100,4,2,2,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,4,2,2,6,3,3,8,4,4,0,0,0,18,9,9,37.721152,-82.158987
West Virginia,MINGO,Williamson Police Department,WV0300200,84,27,57,110,37,73,3,1,2,0,0,0,1,0,1,2,1,1,30,6,24,8,1,7,121,20,101,12,3,9,159,27,132,37.721152,-82.158987
West Virginia,MINGO,Kermit Police Department,WV0300300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.721152,-82.158987
West Virginia,MINGO,Delbarton Police Department,WV0300400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.721152,-82.158987
West Virginia,MINGO,Matewan Police Department,WV0300500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.721152,-82.158987
West Virginia,MINGO,Department of Natural Resources: Mingo County,WV0300600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.444405,-81.831314
West Virginia,MINGO,State Fire Marshal: Mingo County,WV0300900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.34613,-81.63015
West Virginia,MONONGALIA,Monongalia County Sheriff's Office,WV0310000,931,353,578,1072,376,696,11,3,8,0,0,0,65,5,60,4,2,2,658,58,600,174,24,150,2258,211,2047,91,9,82,3090,293,2797,39.633645,-80.059074
West Virginia,MONONGALIA,Morgantown Police Department,WV0310100,684,266,418,1004,345,659,19,6,13,0,0,0,88,25,63,22,9,13,866,125,741,278,50,228,5059,1006,4053,169,35,134,6203,1181,5022,39.633645,-80.059074
West Virginia,MONONGALIA,Star City Police Department,WV0310300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.657707,-79.98673
West Virginia,MONONGALIA,Westover Police Department,WV0310400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.633645,-80.059074
West Virginia,MONONGALIA,West Virginia University,WV0310600,108,31,77,163,42,121,4,0,4,0,0,0,36,7,29,2,1,1,129,16,113,31,11,20,1177,120,1057,40,7,33,1337,147,1190,39.633645,-80.059074
West Virginia,MONONGALIA,Department of Natural Resources: Monongalia County,WV0310700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.633645,-80.059074
West Virginia,MONONGALIA,Granville Police Department,WV0310900,15,5,10,17,6,11,0,0,0,0,0,0,2,1,1,0,0,0,9,1,8,5,1,4,774,284,490,2,1,1,788,286,502,39.633645,-80.059074
West Virginia,MONONGALIA,State Fire Marshal: Monongalia County,WV0311300,0,0,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.34613,-81.63015
West Virginia,MONONGALIA,Mon Valley Drug Task Force,WV0311400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.62935,-79.95498
West Virginia,MONONGALIA,Mon Metro Drug Task Force,WV0311500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
West Virginia,MONONGALIA,Morgantown Municipal Fire Marshal,WV0311600,0,0,0,0,0,0,24,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
West Virginia,MONROE,Monroe County Sheriff's Office,WV0320000,17,7,10,22,8,14,4,0,4,0,0,0,2,0,2,2,1,1,85,8,77,19,2,17,164,4,160,2,0,2,268,14,254,37.550353,-80.547891
West Virginia,"GREENBRIER, MONROE",Alderson Police Department,WV0320100,57,18,39,60,18,42,3,1,2,3,1,2,1,0,1,0,0,0,27,3,24,12,2,10,174,26,148,1,0,1,213,31,182,37.924418,-80.45059
West Virginia,MONROE,Department of Natural Resources: Monroe County,WV0320400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.756214,-81.215546
