State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Washington,KING,Algona Police Department,WA0171400,30,4,26,44,5,39,1,0,1,0,0,0,5,0,5,0,0,0,106,1,105,62,3,59,301,8,293,9,1,8,469,12,457,47.278328,-122.24976
Washington,KING,Black Diamond Police Department,WA0171500,8,4,4,19,9,10,0,0,0,0,0,0,3,1,2,0,0,0,98,4,94,20,0,20,261,19,242,11,5,6,379,23,356,47.493554,-121.832375
Washington,KING,Carnation Police Department,WA0171600,12,3,9,17,4,13,6,2,4,0,0,0,3,1,2,0,0,0,71,8,63,29,2,27,160,17,143,4,1,3,260,27,233,47.493554,-121.832375
Washington,KING,Des Moines Police Department,WA0171700,576,199,377,1214,330,884,63,7,56,0,0,0,84,15,69,39,15,24,1326,107,1219,1994,45,1949,6221,398,5823,149,32,117,9541,550,8991,47.40732,-122.31989
Washington,KING,Duvall Police Department,WA0171800,12,0,12,24,0,24,6,0,6,0,0,0,8,0,8,1,0,1,42,2,40,34,0,34,302,1,301,8,0,8,378,3,375,47.493554,-121.832375
Washington,KING,Medina Police Department,WA0172000,9,3,6,10,3,7,1,0,1,0,0,0,0,0,0,0,0,0,87,4,83,32,7,25,355,3,352,0,0,0,474,14,460,47.493554,-121.832375
Washington,"KING, PIERCE",Pacific Police Department,WA0172100,41,14,27,103,30,73,7,2,5,0,0,0,20,7,13,1,0,1,220,13,207,314,6,308,770,40,730,32,11,21,1304,59,1245,47.264652,-122.24797
Washington,KING,Snoqualmie Police Department,WA0172200,29,13,16,51,23,28,8,0,8,0,0,0,8,4,4,0,0,0,178,23,155,153,9,144,1495,126,1369,9,4,5,1826,158,1668,47.527588,-121.87591
Washington,KING,Tukwila Police Department,WA0172300,635,141,494,1491,226,1265,52,0,52,0,0,0,119,8,111,20,6,14,1887,57,1830,4515,46,4469,24530,4389,20141,188,17,171,30932,4492,26440,47.462673,-122.25635
Washington,KING,University of Washington,WA0172400,86,26,60,168,38,130,14,2,12,4,1,3,33,3,30,0,0,0,542,45,497,182,4,178,4344,138,4206,44,5,39,5068,187,4881,47.493554,-121.832375
Washington,KING,Clyde Hill Police Department,WA0172500,1,0,1,2,0,2,1,0,1,0,0,0,1,0,1,0,0,0,69,3,66,10,0,10,181,3,178,1,0,1,260,6,254,47.631954,-122.212746
Washington,KING,Lake Forest Park Police Department,WA0172600,43,17,26,90,28,62,6,1,5,0,0,0,10,1,9,0,0,0,360,27,333,186,15,171,1769,180,1589,19,4,15,2315,222,2093,47.75392,-122.27694
Washington,KING,Skykomish Police Department,WA0172700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,6,1,5,0,0,0,13,1,12,47.493554,-121.832375
Washington,KING,Beaux Arts,WA0172900,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,1,0,1,5,0,5,1,0,1,9,0,9,,
Washington,KING,Yarrow Point Police Department,WA0173100,4,2,2,6,3,3,0,0,0,0,0,0,2,1,1,0,0,0,12,0,12,7,0,7,53,0,53,2,1,1,72,0,72,47.631954,-122.212746
Washington,KING,Port of Seattle,WA0173200,99,36,63,128,44,84,6,1,5,0,0,0,6,0,6,0,0,0,263,36,227,717,55,662,5945,263,5682,6,0,6,6925,354,6571,47.493554,-121.832375
