State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Florida,BROWARD,Department of Insurance: Broward County,FL0067000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4355,-84.2806
Florida,BROWARD,Florida Game Commission: Broward County,FL0068000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.810623,-80.16293
Florida,BROWARD,Weston Police Department,FL006880X,172,60,112,305,92,213,14,2,12,0,0,0,0,0,0,4,1,3,389,58,331,294,43,251,1947,252,1695,55,6,49,2630,353,2277,,
Florida,BROWARD,Highway Patrol: Broward County,FL0069000,159,72,87,159,72,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,15,85,37,48,0,0,0,112,49,63,26.193535,-80.476683
Florida,BROWARD,Port Everglades Police Department,FL006990X,74,30,44,121,42,79,0,0,0,0,0,0,0,0,0,0,0,0,19,2,17,13,2,11,335,35,300,45,11,34,367,39,328,,
Florida,BROWARD,"Department of Agriculture and Consumer Services, Office of Agricultural Law Enforcement: ",FL006A00X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Florida,CALHOUN,Calhoun County Sheriff's Office,FL0070000,237,111,126,267,126,141,2,1,1,0,0,0,0,0,0,12,6,6,202,66,136,61,18,43,301,95,206,12,6,6,564,179,385,30.443209,-85.04472
Florida,CALHOUN,Altha Police Department,FL0070100,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,4,2,2,30.388801,-85.197915
Florida,CALHOUN,Blountstown Police Department,FL0070200,96,45,51,103,48,55,4,2,2,0,0,0,0,0,0,0,0,0,81,27,54,27,11,16,295,84,211,0,0,0,403,122,281,30.388801,-85.197915
Florida,CALHOUN,"Department of Corrections, Office of the Inspector General: Calhoun County",FL007030X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.426645,-84.249504
Florida,CALHOUN,Division of Alcoholic Beverages and Tobacco: Calhoun County,FL007500X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.423128,-84.28066
Florida,CALHOUN,Florida Game Commission: Calhoun County,FL0078000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.443165,-85.03998
