State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Utah,TOOELE,Stockton Police Department,UT0230500,11,5,6,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,25,11,14,3,2,1,33,16,17,1,1,0,61,29,32,40.467753,-113.123979
Utah,UINTAH,Uintah County Sheriff's Office,UT0240000,373,164,209,485,180,305,21,8,13,0,0,0,72,7,65,3,1,2,470,53,417,218,48,170,1148,187,961,104,13,91,1836,288,1548,40.45717,-109.52571
Utah,UINTAH,Vernal Police Department,UT0240100,329,158,171,405,181,224,20,8,12,0,0,0,31,4,27,5,2,3,384,102,282,131,31,100,2814,923,1891,58,15,43,3329,1056,2273,40.125887,-109.517748
Utah,NOT SPECIFIED,Uintah and Ouray Tribal,UT0240200,118,31,87,154,39,115,28,2,26,0,0,0,9,3,6,8,2,6,66,9,57,144,5,139,74,9,65,27,6,21,284,23,261,40.125887,-109.517748
Utah,UINTAH,Naples Police Department,UT0240300,20,8,12,28,10,18,1,0,1,0,0,0,5,1,4,0,0,0,39,4,35,32,5,27,125,16,109,8,2,6,196,25,171,40.412113,-109.49981
Utah,UTAH,Utah County Sheriff's Office,UT0250000,564,277,287,957,446,511,17,5,12,6,3,3,223,94,129,14,4,10,527,124,403,288,68,220,2798,480,2318,352,154,198,3613,672,2941,40.120409,-111.668667
Utah,UTAH,American Fork/Cedar Hills Police Department,UT0250100,177,81,96,347,141,206,17,5,12,0,0,0,59,19,40,4,1,3,637,87,550,372,68,304,7756,2331,5425,100,38,62,8765,2486,6279,40.120409,-111.668667
Utah,UTAH,Lehi Police Department,UT0250200,281,129,152,532,205,327,15,5,10,0,0,0,44,11,33,0,0,0,692,72,620,308,56,252,3578,573,3005,179,55,124,4578,701,3877,40.394375,-111.84098
Utah,UTAH,Orem Police Department,UT0250300,677,306,371,1233,435,798,30,10,20,0,0,0,190,26,164,31,15,16,1611,222,1389,1244,161,1083,16976,3750,13226,349,57,292,19831,4133,15698,40.297047,-111.74691
Utah,UTAH,Payson Police Department,UT0250400,122,55,67,201,82,119,4,1,3,0,0,0,22,6,16,0,0,0,381,67,314,168,41,127,2944,751,2193,41,14,27,3493,859,2634,40.0436,-111.73794
Utah,UTAH,Pleasant Grove Police Department,UT0250500,286,133,153,409,176,233,5,1,4,0,0,0,63,17,46,5,2,3,455,70,385,216,29,187,2291,323,1968,101,34,67,2962,422,2540,40.362473,-111.739105
Utah,UTAH,Provo Police Department,UT0250600,1263,572,691,2122,834,1288,69,21,48,0,0,0,256,54,202,11,5,6,1800,309,1491,1190,108,1082,16390,2917,13473,619,183,436,19380,3334,16046,40.120409,-111.668667
Utah,UTAH,Spanish Fork Police Department,UT0250700,120,52,68,270,106,164,13,3,10,0,0,0,77,28,49,6,2,4,364,33,331,230,36,194,3605,721,2884,110,43,67,4199,790,3409,40.109997,-111.66741
Utah,UTAH,Springville Police Department,UT0250800,229,110,119,410,183,227,13,6,7,0,0,0,61,23,38,12,5,7,496,88,408,314,56,258,4913,1273,3640,99,38,61,5723,1417,4306,37.20105,-113.18794
Utah,UTAH,Lone Peak Police Department,UT0250900,31,12,19,79,28,51,6,1,5,0,0,0,19,7,12,0,0,0,276,21,255,127,12,115,1109,77,1032,33,10,23,1512,110,1402,40.120409,-111.668667
Utah,UTAH,Salem Police Department,UT0251000,17,8,9,23,9,14,0,0,0,0,0,0,3,1,2,0,0,0,48,11,37,20,5,15,425,70,355,4,0,4,493,86,407,40.120409,-111.668667
Utah,UTAH,Santaquin/Genola Police Department,UT0251100,45,22,23,88,40,48,0,0,0,0,0,0,13,5,8,2,1,1,161,34,127,75,14,61,728,137,591,36,16,20,964,185,779,39.9756,-111.79102
Utah,UTAH,Brigham Young University,UT025129E,20,8,12,44,19,25,1,0,1,0,0,0,21,10,11,0,0,0,25,5,20,31,6,25,1168,133,1035,24,11,13,1224,144,1080,,
Utah,UTAH,Lindon Police Department,UT0251300,47,21,26,81,30,51,2,1,1,0,0,0,12,3,9,2,1,1,248,40,208,169,31,138,2886,934,1952,23,6,17,3303,1005,2298,40.333874,-111.71363
Utah,UTAH,Mapleton Police Department,UT0251400,39,19,20,77,34,43,1,0,1,0,0,0,23,10,13,6,3,3,109,17,92,29,8,21,487,76,411,29,11,18,625,101,524,40.120409,-111.668667
Utah,UTAH,Utah Valley University,UT0251900,3,0,3,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,40,15,25,6,2,4,354,33,321,2,1,1,400,50,350,40.272953,-111.67589
Utah,UTAH,Utah County Major Crimes Task Force,UT0252000,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,8,42,20,22,0,0,0,55,25,30,40.29712,-111.69816
Utah,UTAH,Utah County Attorney Investigations Division,UT0252100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0,8,2,6,40.120409,-111.668667
Utah,UTAH,Saratoga Springs Police Department,UT0252200,289,134,155,500,217,283,18,9,9,0,0,0,98,38,60,0,0,0,433,60,373,107,24,83,2149,582,1567,196,77,119,2689,666,2023,40.120409,-111.668667
Utah,WASATCH,Wasatch County Sheriff's Office,UT0260000,183,78,105,237,88,149,4,2,2,0,0,0,39,6,33,2,1,1,147,14,133,82,12,70,534,44,490,52,9,43,763,70,693,40.528603,-111.40938
Utah,WASATCH,Heber Police Department,UT0260100,182,89,93,246,113,133,8,3,5,0,0,0,9,2,7,1,0,1,336,66,270,143,41,102,1680,564,1116,50,18,32,2159,671,1488,40.503643,-111.41352
Utah,WASHINGTON,Washington County Sheriff's Office,UT0270000,261,109,152,347,124,223,7,1,6,0,0,0,43,5,38,2,1,1,278,33,245,127,19,108,711,85,626,67,7,60,1116,137,979,37.262531,-113.4878
Utah,WASHINGTON,St. George Police Department,UT0270100,1487,640,847,2167,832,1335,49,16,33,0,0,0,291,65,226,25,10,15,2108,305,1803,1168,187,981,9505,1928,7577,489,119,370,12781,2420,10361,37.112602,-113.57904
Utah,WASHINGTON,Hurricane Police Department,UT0270300,372,160,212,457,177,280,2,0,2,0,0,0,46,10,36,1,0,1,397,53,344,219,39,180,2119,519,1600,75,14,61,2735,611,2124,37.177837,-113.30054
Utah,WASHINGTON,La Verkin Police Department,UT0270700,61,19,42,100,28,72,6,3,3,0,0,0,27,8,19,0,0,0,95,12,83,64,11,53,582,130,452,35,8,27,741,153,588,37.20975,-113.2697
Utah,WASHINGTON,Springdale Police Department,UT0270900,22,10,12,24,10,14,0,0,0,0,0,0,0,0,0,0,0,0,38,4,34,13,1,12,149,23,126,2,0,2,200,28,172,37.262531,-113.4878
Utah,WASHINGTON,Washington Police Department,UT0271000,321,125,196,448,145,303,11,5,6,0,0,0,61,6,55,3,1,2,466,49,417,229,25,204,4166,1230,2936,110,13,97,4861,1304,3557,37.131866,-113.50821
Utah,WASHINGTON,Hildale Police Department,UT0271200,6,3,3,7,3,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4,0,4,0,0,0,6,0,6,37.262531,-113.4878
Utah,WASHINGTON,Dixie State University,UT0271300,4,0,4,10,0,10,0,0,0,0,0,0,2,0,2,0,0,0,6,0,6,7,0,7,100,11,89,4,0,4,113,11,102,,
Utah,WASHINGTON,Santa Clara/Ivins Police Department,UT0271500,88,35,53,116,42,74,2,0,2,0,0,0,17,4,13,2,1,1,249,40,209,90,25,65,736,107,629,24,6,18,1075,172,903,37.1683,-113.68166
Utah,WAYNE,Wayne County Sheriff's Office,UT0280000,11,2,9,15,4,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,2,2,23,1,22,4,2,2,32,3,29,38.261229,-110.990322
Utah,WEBER,Weber County Sheriff's Office,UT0290000,572,212,360,901,271,630,29,5,24,0,0,0,146,10,136,12,6,6,1619,101,1518,707,48,659,5102,285,4817,239,28,211,7428,434,6994,41.244186,-111.96058
Utah,WEBER,Ogden Police Department,UT0290100,3436,1227,2209,5211,1691,3520,165,38,127,4,1,3,499,125,374,63,25,38,4017,479,3538,3374,505,2869,23833,4430,19403,898,241,657,31224,5414,25810,41.227345,-111.97592
Utah,WEBER,Roy Police Department,UT0290200,384,146,238,661,207,454,10,0,10,0,0,0,109,14,95,9,3,6,776,54,722,483,69,414,3560,387,3173,202,36,166,4819,510,4309,41.17196,-112.02604
Utah,WEBER,South Ogden Police Department,UT0290300,177,78,99,317,112,205,6,2,4,0,0,0,63,14,49,2,1,1,461,49,412,280,48,232,1892,229,1663,110,28,82,2633,326,2307,41.270355,-111.875879
Utah,WEBER,North Ogden Police Department,UT0290500,102,36,66,172,50,122,8,1,7,0,0,0,22,2,20,6,3,3,347,25,322,167,13,154,1450,129,1321,47,6,41,1964,167,1797,41.30582,-111.96501
Utah,WEBER,Riverdale Police Department,UT0290600,184,85,99,303,125,178,10,3,7,0,0,0,29,8,21,7,3,4,315,50,265,226,54,172,5371,1702,3669,59,18,41,5912,1806,4106,41.270355,-111.875879
Utah,WEBER,Weber State University,UT0290700,3,0,3,13,0,13,0,0,0,0,0,0,1,0,1,0,0,0,20,0,20,5,0,5,194,6,188,9,0,9,219,6,213,41.270355,-111.875879
Utah,WEBER,Harrisville Police Department,UT0290800,47,19,28,89,29,60,9,2,7,0,0,0,14,0,14,2,1,1,229,14,215,105,7,98,2614,897,1717,15,0,15,2948,918,2030,41.28157,-111.98518
Utah,WEBER,Pleasant View Police Department,UT0291100,69,26,43,99,29,70,4,1,3,0,0,0,20,0,20,2,1,1,195,8,187,99,10,89,538,40,498,17,0,17,832,58,774,41.31925,-111.98901
Utah,WEBER,Weber Morgan Narcotics Strike Force,UT0291700,53,24,29,56,25,31,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,6,3,3,20,7,13,0,0,0,30,12,18,,
Utah,NOT SPECIFIED,Goshute Tribal,UTDI01700,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,40.467753,-113.123979
Utah,NOT SPECIFIED,Wildlife Resources,UTLED0100,7,1,6,10,1,9,4,0,4,0,0,0,1,0,1,2,0,2,3,0,3,24,1,23,73,2,71,1,0,1,100,3,97,40.667883,-111.92424
Utah,NOT SPECIFIED,Parks and Recreation,UTLED0200,32,13,19,44,15,29,9,1,8,0,0,0,2,0,2,2,1,1,23,4,19,38,9,29,343,31,312,7,1,6,404,44,360,40.771538,-111.93629
Utah,NOT SPECIFIED,Utah Highway Patrol,UTUHP0000,782,307,475,885,325,560,4,1,3,0,0,0,19,2,17,19,4,15,41,9,32,278,65,213,1030,183,847,59,9,50,1349,257,1092,40.67866,-111.95802
Utah,NOT SPECIFIED,Utah Tax Commission Motor Vehicle Division ,UTUTCVI00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,3,0,3,,
