State,County,Agency,Ori,total aggravated-assault crimes (2015-2023),total aggravated-assault cleared crimes (2015-2023),total aggravated-assault actual crimes (2015-2023),total violent-crime crimes (2015-2023),total violent-crime cleared crimes (2015-2023),total violent-crime actual crimes (2015-2023),total arson crimes (2015-2023),total arson cleared crimes (2015-2023),total arson actual crimes (2015-2023),total human-trafficing crimes (2015-2023),total human-trafficing cleared crimes (2015-2023),total human-trafficing actual crimes (2015-2023),total rape-legacy crimes (2015-2023),total rape-legacy cleared crimes (2015-2023),total rape-legacy actual crimes (2015-2023),total homicide crimes (2015-2023),total homicide cleared crimes (2015-2023),total homicide actual crimes (2015-2023),total burglary crimes (2015-2023),total burglary cleared crimes (2015-2023),total burglary actual crimes (2015-2023),total motor-vehicle-theft crimes (2015-2023),total motor-vehicle-theft cleared crimes (2015-2023),total motor-vehicle-theft actual crimes (2015-2023),total larceny crimes (2015-2023),total larceny cleared crimes (2015-2023),total larceny actual crimes (2015-2023),total rape crimes (2015-2023),total rape cleared crimes (2015-2023),total rape actual crimes (2015-2023),total property-crime crimes (2015-2023),total property-crime cleared crimes (2015-2023),total property-crime actual crimes (2015-2023),Latitude,Longitude
Arizona,NOT SPECIFIED,Gila River Indian Community,AZ0111500,2978,1057,1921,3617,1179,2438,198,19,179,0,0,0,87,10,77,83,24,59,699,180,519,923,231,692,4380,1193,3187,379,53,326,6002,1604,4398,32.919038,-111.367005
Arizona,PINAL,Maricopa Police Department,AZ0111700,1158,503,655,1343,553,790,11,1,10,0,0,0,16,3,13,22,11,11,622,70,552,443,74,369,4471,868,3603,79,15,64,5536,1012,4524,32.919038,-111.367005
Arizona,PINAL,Central Arizona College,AZ0119700,12,6,6,13,6,7,2,0,2,0,0,0,0,0,0,0,0,0,24,0,24,11,4,7,75,4,71,1,0,1,110,8,102,32.919038,-111.367005
Arizona,SANTA CRUZ,Santa Cruz County Sheriff's Office,AZ0120000,17,7,10,33,15,18,1,0,1,0,0,0,0,0,0,6,3,3,460,179,281,269,118,151,846,349,497,8,4,4,1575,646,929,31.525733,-110.845228
Arizona,SANTA CRUZ,Nogales Police Department,AZ0120100,502,219,283,515,222,293,1,1,0,0,0,0,0,0,0,4,1,3,672,131,541,1200,273,927,3336,694,2642,0,0,0,5208,1098,4110,31.346354,-110.930916
Arizona,SANTA CRUZ,Patagonia Police Department,AZ0120300,6,3,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,8,4,4,9,1,8,0,0,0,23,7,16,31.525733,-110.845228
Arizona,YAVAPAI,Yavapai County Sheriff's Office,AZ0130000,2997,1301,1696,3383,1475,1908,154,58,96,0,0,0,26,3,23,53,31,22,2173,466,1707,1031,274,757,6295,1569,4726,266,117,149,9499,2309,7190,34.54184,-112.466515
Arizona,YAVAPAI,Clarkdale Police Department,AZ0130100,98,41,57,117,51,66,3,1,2,0,0,0,2,1,1,5,3,2,171,55,116,35,13,22,349,113,236,8,4,4,555,181,374,34.630044,-112.573745
Arizona,YAVAPAI,Cottonwood Police Department,AZ0130300,417,183,234,484,211,273,29,8,21,0,0,0,0,0,0,4,2,2,419,138,281,272,111,161,3539,1363,2176,21,9,12,4230,1612,2618,34.735905,-112.02273
Arizona,YAVAPAI,Jerome Police Department,AZ0130500,11,5,6,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,38,9,29,2,1,1,99,27,72,0,0,0,139,37,102,34.630044,-112.573745
Arizona,YAVAPAI,Prescott Police Department,AZ0130700,1810,668,1142,2108,730,1378,35,0,35,2,0,2,55,6,49,18,9,9,1219,152,1067,331,73,258,6539,1525,5014,172,23,149,8089,1750,6339,34.630044,-112.573745
Arizona,YAVAPAI,Yavapai College,AZ0130800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20,2,18,0,0,0,21,2,19,34.545082,-112.45563
