PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
CA3500547,THE GROVE,"300 Maranatha Dr, Hollister, California, 95023",95023,California,Region 9,Transient non-community system,500,,San Benito,2,6,8,-121.358709,36.826364,-121.356921,36.82633,-121.359709,-121.357709,36.825364,36.827364
CA4300983,WILLOW HEIGHTS MANSION,"300 Maranatha Dr, Hollister, California, 95023",95023,California,Region 9,Transient non-community system,269,,Santa Clara,6,0,8,-121.358709,36.826364,-121.356921,36.82633,-121.359709,-121.357709,36.825364,36.827364
CA4900797,NORTH STAR MOBILE HOME PARK,"3200 Santa Rosa Ave, Santa Rosa, California, 95407",95407,California,Region 9,Community water system,75,,Sonoma,3,13,5,-122.713475,38.398661,-122.711491,38.39859,-122.714475,-122.712475,38.397661,38.399661
CA5304501,SALYER MUTUAL WC (FORMERLY RIVERVIEW AC),"95563, Salyer, California",95563,California,Region 9,Community water system,211,,Trinity,3,32,24,-123.702369,40.860036,-123.702369,40.860036,-123.894369,-123.510369,40.668036,41.052036
CA4700523,GRENADA SANITARY DISTRICT,"96038, Grenada, California",96038,California,Region 9,Community water system,280,,Siskiyou,8,11,11,-122.527381,41.616031,-122.527381,41.616031,-122.623381,-122.431381,41.520031,41.712031
CA1810002,WESTWOOD C.S.D.,"96137, Westwood, California",96137,California,Region 9,Community water system,1662,,Lassen,3,7,15,-121.125702,40.274371,-121.125702,40.274371,-121.640702,-120.610702,39.759371,40.789371
CA4901277,BUCHER WATER COMPANY,"5285 Westside Rd, Healdsburg, California, 95448",95448,California,Region 9,Non-Transient non-community system,30,,Sonoma,12,1,2,-122.870951,38.547153,-122.870951,38.547153,-122.880951,-122.860951,38.537153,38.557153
CA2300746,HILL HOUSE L.L.C.,"95460, Mendocino, California",95460,California,Region 9,Transient non-community system,27,,Mendocino,7,2,6,-123.79063,39.31632,-123.79063,39.31632,-123.96163,-123.61963,39.14532,39.48732
CA5410008,OROSI PUBLIC UTILITY DISTRICT,"12488 Avenue 416, Orosi, California, 93647",93647,California,Region 9,Community water system,8770,,Tulare,21,8,12,-119.294,36.544848,-119.293971,36.54541,-119.295,-119.293,36.543848,36.545848
CA5200503,MINERAL COUNTY WATER DISTRICT,"38292 Scenic Ave, Mineral, California, 96063",96063,California,Region 9,Community water system,617,,Tehama,8,13,11,-121.598543,40.346138,-121.598551,40.34637,-121.599543,-121.597543,40.345138,40.347138
CA4901324,FRITSCH INDUSTRIAL PARK,"1131 El Cerrito Dr, Santa Rosa, California, 95401",95401,California,Region 9,Non-Transient non-community system,36,,Sonoma,4,0,1,-122.73778,38.454307,-122.737861,38.45446,-122.73878,-122.73678,38.453307,38.455307
