PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
NE3121484,PRAIRIE INDUSTRIES,"202 N Veteran Ave, Mullen, Nebraska, 69152",69152,Nebraska,Region 7,Transient non-community system,25,MULLEN,Hooker,2,0,2,-101.049695,42.044024,-101.049695,42.044024,-101.059695,-101.039695,42.034024,42.054024
NE3105908,"OHIOWA, VILLAGE OF","512 S Main St, Ohiowa, Nebraska, 68416",68416,Nebraska,Region 7,Community water system,146,OHIOWA,Fillmore,6,9,7,-97.453113,40.413679,-97.453113,40.413679,-97.463113,-97.443113,40.403679,40.423679
NE3102519,CASS CO SID #1 - LAKE WA-CON-DA VILLAGE,"2200 W Shore Dr, Union, Nebraska, 68455",68455,Nebraska,Region 7,Community water system,430,UNION,Cass,5,30,18,-95.861692,40.839197,-95.861692,40.839197,-95.871692,-95.851692,40.829197,40.849197
NE3113109,OTOE CO RWD 1,"289 S 65th Rd, Nebraska City, Nebraska, 68410",68410,Nebraska,Region 7,Community water system,1334,,Otoe,7,7,12,-95.849518,40.653461,-95.849518,40.653461,-95.859518,-95.839518,40.643461,40.663461
NE3117502,"NORTH LOUP, VILLAGE OF","68859, North Loup, Nebraska",68859,Nebraska,Region 7,Community water system,297,NORTH LOUP,Valley,9,58,29,-98.772867,41.495099,-98.772867,41.495099,-98.943867,-98.601867,41.324099,41.666099
NE3115504,"CEDAR BLUFFS, VILLAGE OF","101 S 1st St, Cedar Bluffs, Nebraska, 68015",68015,Nebraska,Region 7,Community water system,615,CEDAR BLUFFS,Saunders,8,11,10,-96.610685,41.396931,-96.610685,41.396931,-96.620685,-96.600685,41.386931,41.406931
NE3104901,"CHAPPELL, CITY OF","757 2nd St, Chappell, Nebraska, 69129",69129,Nebraska,Region 7,Community water system,891,CHAPPELL,Deuel,13,11,19,-102.471411,41.092563,-102.471411,41.09231,-102.472411,-102.470411,41.091563,41.093563
NE3116909,"BELVIDERE, VILLAGE OF","805 C St, Belvidere, Nebraska, 68315",68315,Nebraska,Region 7,Community water system,32,BELVIDERE,Thayer,4,21,13,-97.557916,40.25483,-97.557501,40.25483,-97.558916,-97.556916,40.25383,40.25583
NE3120672,GREEN GABLES RESTAURANT,"68764, Orchard, Nebraska",68764,Nebraska,Region 7,Transient non-community system,25,ORCHARD,Antelope,4,13,9,-98.241174,42.334314,-98.241174,42.334314,-98.416174,-98.066174,42.159314,42.509314
NE3120875,CASEYS GENERAL STORE 2732 -GRAND ISLAND,"50021, Ankeny, Iowa",50021,Nebraska,Region 7,Transient non-community system,25,GRAND ISLAND,Hall,3,6,13,-93.585502,41.733161,-93.585502,41.733161,-93.660502,-93.510502,41.658161,41.808161
NE3120845,CASEYS GENERAL STORE 2721 - LINCOLN,"50021, Ankeny, Iowa",50021,Nebraska,Region 7,Transient non-community system,150,LINCOLN,Lancaster,6,17,8,-93.585502,41.733161,-93.585502,41.733161,-93.660502,-93.510502,41.658161,41.808161
NE3105701,"BENKELMAN, CITY OF","126 7th Ave E, Benkelman, Nebraska, 69021",69021,Nebraska,Region 7,Community water system,953,BENKELMAN,Dundy,20,69,56,-101.532547,40.050166,-101.532547,40.050166,-101.542547,-101.522547,40.040166,40.060166
NE3121264,ONE STOP COUNTRY STORE LLC,"E State Highway 4, Beatrice, Nebraska, 68310",68310,Nebraska,Region 7,Transient non-community system,25,BEATRICE,Gage,4,7,12,-96.551127,40.258925,-96.551127,40.258925,-96.563127,-96.539127,40.246925,40.270925
NE3106901,"OSHKOSH, CITY OF","305 W 1st St, Oshkosh, Nebraska, 69154",69154,Nebraska,Region 7,Community water system,567,OSHKOSH,Garden,13,11,26,-102.345685,41.404881,-102.345501,41.40488,-102.346685,-102.344685,41.403881,41.405881
NE3120305,SCOTTS BLUFF CO SID 10 - WILDCAT HILLS,"Ponderosa Dr, Gering, Nebraska, 69341",69341,Nebraska,Region 7,Community water system,150,GERING,Scotts Bluff,21,10,27,-103.67761,41.720668,-103.67761,41.720668,-103.68361,-103.67161,41.714668,41.726668
NE3120111,PELLA REFORMED CHURCH,"3042 S 148th Rd, Adams, Nebraska, 68301",68301,Nebraska,Region 7,Transient non-community system,150,ADAMS,Lancaster,4,3,6,-96.520605,40.49222,-96.518281,40.49218,-96.521605,-96.519605,40.49122,40.49322
NE3150428,LINCOLN CO DIST #001- LAKE MALONEY,"301 W F St, North Platte, Nebraska, 69101",69101,Nebraska,Region 7,Non-Transient non-community system,160,NORTH PLATTE,Lincoln,3,1,15,-100.767112,41.128917,-100.767111,41.12934,-100.768112,-100.766112,41.127917,41.129917
NE3120220,"SUMNER, VILLAGE OF","100 E 5th Ave, Sumner, Nebraska, 68878",68878,Nebraska,Region 7,Community water system,220,SUMNER,Dawson,4,10,12,-99.507969,40.949828,-99.507969,40.949828,-99.517969,-99.497969,40.939828,40.959828
NE3102308,"RISING CITY, VILLAGE OF","68658, Rising City, Nebraska",68658,Nebraska,Region 7,Community water system,374,RISING CITY,Butler,6,12,14,-97.296062,41.19673,-97.296062,41.19673,-97.408062,-97.184062,41.08473,41.30873
NE3150077,NO WHERE SPECIAL,"Road 44, Linwood, Nebraska, 68036",68036,Nebraska,Region 7,Transient non-community system,90,LINWOOD,Butler,4,0,7,-96.980961,41.379862,-96.980961,41.379862,-97.048961,-96.912961,41.311862,41.447862
NE3105905,"GENEVA, CITY OF","167 S 10th St, Geneva, Nebraska, 68361",68361,Nebraska,Region 7,Community water system,2217,GENEVA,Fillmore,12,2,11,-97.601065,40.52472,-97.600431,40.52472,-97.602065,-97.600065,40.52372,40.52572
NE3121285,OVERTON GOLF CLUB,"75310 Road 441, Overton, Nebraska, 68863",68863,Nebraska,Region 7,Transient non-community system,25,OVERTON,Dawson,3,1,12,-99.59769,40.745011,-99.59769,40.745011,-99.60769,-99.58769,40.735011,40.755011
