PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
OK3007418,COE POST OAK PARK,"74022, Copan, Oklahoma",74022,Oklahoma,Region 6,Transient non-community system,25,,Washington,2,2,9,-95.924342,36.89913,-95.924342,36.89913,-96.026342,-95.822342,36.79713,37.00113
OK8005573,INSURANCE AUTO AUCTIONS,"73105, Oklahoma City, Oklahoma",73105,Oklahoma,Region 6,Transient non-community system,75,,Oklahoma,2,10,6,-97.505405,35.49564,-97.505405,35.49564,-97.562405,-97.448405,35.43864,35.55264
OK3001915,COE HEYBURN PARK,"74063, Sand Springs, Oklahoma",74063,Oklahoma,Region 6,Transient non-community system,25,,Creek,3,3,8,-96.111731,36.143386,-96.111731,36.143386,-96.334731,-95.888731,35.920386,36.366386
OK2006071,MRT PROPERTIES,"74076, Stillwater, Oklahoma",74076,Oklahoma,Region 6,Transient non-community system,30,,Payne,3,2,6,-97.056661,36.112781,-97.056661,36.112781,-97.061661,-97.051661,36.107781,36.117781
OK2004281,WATERLOO COMMERCIAL DEVELOPMENT,"73083, Edmond, Oklahoma",73083,Oklahoma,Region 6,Transient non-community system,60,,Logan,2,10,13,-97.481285,35.657709,-97.481285,35.657709,-97.482285,-97.480285,35.656709,35.658709
OK2006063,WILDWOOD ACRES RV PARK,"74075, Stillwater, Oklahoma",74075,Oklahoma,Region 6,Transient non-community system,22,,Payne,3,19,8,-97.050062,36.13489,-97.050062,36.13489,-97.239062,-96.861062,35.94589,36.32389
OK2004203,COYLE,"73027, Coyle, Oklahoma",73027,Oklahoma,Region 6,Community water system,289,,Logan,6,36,40,-97.235962,35.954696,-97.235962,35.954696,-97.365962,-97.105962,35.824696,36.084696
OK2002320,TUMBLEWEED SAGEBRUSH SITE,"73848, Laverne, Oklahoma",73848,Oklahoma,Region 6,Non-Transient non-community system,45,,Ellis,3,76,3,-99.892519,36.704534,-99.892519,36.704534,-100.381519,-99.403519,36.215534,37.193534
OK4002679,"OKIE SHINE, LLC","73089, Tuttle, Oklahoma",73089,Oklahoma,Region 6,Transient non-community system,26,,Grady,2,9,5,-97.814872,35.289646,-97.814872,35.289646,-97.958872,-97.670872,35.145646,35.433646
OK2004456,SUNSET RV PARK,"73737, Fairview, Oklahoma",73737,Oklahoma,Region 6,Transient non-community system,13,,Major,5,16,6,-98.477529,36.272234,-98.477529,36.272234,-98.800529,-98.154529,35.949234,36.595234
OK2002465,MARSHALLESE FIRST ASSEMBLY OF GOD,"73702, Enid, Oklahoma",73702,Oklahoma,Region 6,Transient non-community system,50,,Garfield,2,19,6,-97.878041,36.396505,-97.878041,36.396505,-97.883041,-97.873041,36.391505,36.401505
OK3004003,LEFLORE CO. RWD #1,"74953, Poteau, Oklahoma",74953,Oklahoma,Region 6,Community water system,1758,,Le Flore,4,26,20,-94.620572,35.056281,-94.620572,35.056281,-94.798572,-94.442572,34.878281,35.234281
OK2006705,SASAKWA PWA,"74867, Sasakwa, Oklahoma",74867,Oklahoma,Region 6,Community water system,150,,Seminole,12,102,40,-96.525795,34.947217,-96.525795,34.947217,-96.616795,-96.434795,34.856217,35.038217
OK2006720,SEMINOLE,"74818, Seminole, Oklahoma",74818,Oklahoma,Region 6,Community water system,6899,,Seminole,49,52,43,-96.670662,35.224431,-96.670662,35.224431,-96.675662,-96.665662,35.219431,35.229431
OK3004820,MCCURTAIN CO. RWD #9,"74764, Valliant, Oklahoma",74764,Oklahoma,Region 6,Community water system,999,,McCurtain,2,10,18,-95.091652,34.004401,-95.091652,34.004401,-95.384652,-94.798652,33.711401,34.297401
OK3004015,POTEAU PWA,"74953, Poteau, Oklahoma",74953,Oklahoma,Region 6,Community water system,7939,,Le Flore,2,29,20,-94.620572,35.056281,-94.620572,35.056281,-94.798572,-94.442572,34.878281,35.234281
OK1020212,ROLAND,"74954, Roland, Oklahoma",74954,Oklahoma,Region 6,Community water system,2842,,Sequoyah,7,66,67,-94.513144,35.415903,-94.513144,35.415903,-94.595144,-94.431144,35.333903,35.497903
OK1020206,SALLISAW,"74955, Sallisaw, Oklahoma",74955,Oklahoma,Region 6,Community water system,7989,,Sequoyah,9,11,55,-94.794032,35.459135,-94.794032,35.459135,-95.000032,-94.588032,35.253135,35.665135
OK2003880,QUARTZ MOUNTAIN REG WATER AUTH,"73655, Lone Wolf, Oklahoma",73655,Oklahoma,Region 6,Community water system,5,,Kiowa,13,16,73,-99.247873,34.989685,-99.247873,34.989685,-99.421873,-99.073873,34.815685,35.163685
