PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
NM3523502,RANCHO GRANDE WATER ASSOCIATION INC,"87830, Reserve, New Mexico",87830,New Mexico,Region 6,Community water system,195,RESERVE,Catron,4,13,18,-108.758958,33.712388,-108.758958,33.712388,-109.233958,-108.283958,33.237388,34.187388
NM3500501,VENTURA ESTATES HOA,"87122, Albuquerque, New Mexico",87122,New Mexico,Region 6,Community water system,100,ALBUQUERQUE,Bernalillo,11,195,8,-106.49064,35.180737,-106.49064,35.180737,-106.57464,-106.40664,35.096737,35.264737
NM3502423,SANDIA VIEW CHRISTIAN SCHOOL,"87048, Corrales, New Mexico",87048,New Mexico,Region 6,Non-Transient non-community system,175,CORRALES,Sandoval,2,16,3,-106.613917,35.226264,-106.613917,35.226264,-106.674917,-106.552917,35.165264,35.287264
NM3503221,DURANES Y GAVILAN MDWCA,"87549, Ojo Caliente, New Mexico",87549,New Mexico,Region 6,Community water system,215,OJO CALIENTE,Taos,9,24,17,-105.967492,36.642751,-105.967492,36.642751,-106.513492,-105.421492,36.096751,37.188751
NM3599129,TAOS EAST CONDOMINIUMS,"87571, Taos, New Mexico",87571,New Mexico,Region 6,Transient non-community system,50,TAOS,Taos,6,26,9,-105.570425,36.405402,-105.570425,36.405402,-105.822425,-105.318425,36.153402,36.657402
NM3511021,DELANCEY STREET FOUNDATION,"87566, Ohkay Owingeh, New Mexico",87566,New Mexico,Region 6,Community water system,83,ALCALDE,Rio Arriba,5,58,16,-106.070952,36.053836,-106.070952,36.053836,-106.153952,-105.987952,35.970836,36.136836
NM3510403,FAMBROUGH MDWCA,"88232, Hagerman, New Mexico",88232,New Mexico,Region 6,Community water system,442,HAGERMAN,Chaves,9,14,11,-104.328162,33.113111,-104.328162,33.113111,-104.890162,-103.766162,32.551111,33.675111
NM3553401,CORONADO VILLAGE COUNTRY CLUB,"87113, Albuquerque, New Mexico",87113,New Mexico,Region 6,Community water system,842,ALBUQUERQUE,Bernalillo,9,26,14,-106.569074,35.183096,-106.569074,35.183096,-106.627074,-106.511074,35.125096,35.241096
NM3503001,NORTH EAST CHURCH OF CHRIST,"87199, Albuquerque, New Mexico",87199,New Mexico,Region 6,Transient non-community system,250,ALBUQUERQUE,Bernalillo,4,6,3,-106.575882,35.16057,-106.575882,35.16057,-106.580882,-106.570882,35.15557,35.16557
NM3501114,HALLS RV PARK,"88345, Ruidoso, New Mexico",88345,New Mexico,Region 6,Transient non-community system,50,RUIDOSO,Lincoln,7,10,8,-105.674727,33.332919,-105.674727,33.332919,-105.809727,-105.539727,33.197919,33.467919
NM3593226,BISHOPS LODGE,"87501, Pojoaque, New Mexico",87501,New Mexico,Region 6,Non-Transient non-community system,176,SANTA FE,Santa Fe,7,8,8,-105.943493,35.690626,-105.943493,35.690626,-106.165493,-105.721493,35.468626,35.912626
NM3573126,CIELO LINDO,"87547, White Rock, New Mexico",87547,New Mexico,Region 6,Community water system,38,POJOAQUE,Santa Fe,6,59,12,-106.204242,35.82326,-106.204242,35.82326,-106.419242,-105.989242,35.60826,36.03826
NM3500628,UNM SEVILLETA FIELD STATION,"87801, Socorro, New Mexico",87801,New Mexico,Region 6,Transient non-community system,32,SOCORRO,Socorro,4,13,6,-106.895982,34.05955,-106.895982,34.05955,-107.867982,-105.923982,33.08755,35.03155
NM3599429,TAOS SPA AND TENNIS CLUB,"87571, Taos, New Mexico",87571,New Mexico,Region 6,Transient non-community system,300,TAOS,Taos,11,20,9,-105.570425,36.405402,-105.570425,36.405402,-105.822425,-105.318425,36.153402,36.657402
NM3546419,TIMBERON W AND SD,"88350, Cloudcroft, New Mexico",88350,New Mexico,Region 6,Community water system,941,TIMBERON,Otero,26,38,50,-105.72766,32.629573,-105.72766,32.629573,-105.88266,-105.57266,32.474573,32.784573
NM3525533,MILAN COMMUNITY WATER SYSTEM,"87021, Milan, New Mexico",87021,New Mexico,Region 6,Community water system,3427,MILAN,Cibola,12,16,17,-107.892103,35.172095,-107.892103,35.172095,-107.912103,-107.872103,35.152095,35.192095
NM3590226,EL SANTUARIO CHURCH,"87522, Chimayo, New Mexico",87522,New Mexico,Region 6,Transient non-community system,2000,CHIMAYO,Santa Fe,7,62,10,-105.903242,36.002641,-105.903242,36.002641,-106.276242,-105.530242,35.629641,36.375641
NM3510029,VIGILS TRAILER PARK,"87557, Rnch De Taos, New Mexico",87557,New Mexico,Region 6,Community water system,105,TAOS,Taos,4,38,13,-105.60229,36.355865,-105.60229,36.355865,-105.87729,-105.32729,36.080865,36.630865
NM3524530,TAJIQUE MDWCA,"87016, Tajique, New Mexico",87016,New Mexico,Region 6,Community water system,181,TAJIQUE,Torrance,10,125,13,-106.264647,34.776097,-106.264647,34.776097,-106.735647,-105.793647,34.305097,35.247097
NM3524630,TORREON MDWCA,"87061, Torreon, New Mexico",87061,New Mexico,Region 6,Community water system,284,TORREON,Torrance,7,144,13,-106.300097,34.722162,-106.300097,34.722162,-106.302097,-106.298097,34.720162,34.724162
NM3532617,TOP OF THE WORLD WATER ASSOCIATION CORP,"87312, Continental Divide, New Mexico",87312,New Mexico,Region 6,Community water system,150,CONTINENTAL DIVIDE,McKinley,5,32,11,-108.309881,35.421951,-108.309881,35.421951,-108.535881,-108.083881,35.195951,35.647951
NM3563019,CLOUD COUNTRY ESTATES WUA,"88339, Flying H, New Mexico",88339,New Mexico,Region 6,Community water system,337,MAYHILL,Otero,12,26,16,-105.622801,32.942973,-105.622801,32.942973,-106.362801,-104.882801,32.202973,33.682973
NM3556821,OJO SARCO MDWCA,"87521, Chamisal, New Mexico",87521,New Mexico,Region 6,Community water system,212,OJO SARCO,Rio Arriba,6,30,15,-105.732247,36.173481,-105.732247,36.173481,-105.838247,-105.626247,36.067481,36.279481
