PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
IA8251801,ST ANNS CATHOLIC CHURCH,"52729, Calamus, Iowa",52729,Iowa,Region 7,Transient non-community system,200,LONG GROVE,Scott,10,6,15,-90.758621,41.825725,-90.758621,41.825725,-90.870621,-90.646621,41.713725,41.937725
IA5715213,CEDAR VALLEY HUMANE SOCIETY,"52403, Bertram, Iowa",52403,Iowa,Region 7,Transient non-community system,33,CEDAR RAPIDS,Linn,6,1,7,-91.649452,41.982911,-91.649452,41.982911,-91.807452,-91.491452,41.824911,42.140911
IA5377401,WILDWOOD ACRES ASSOCIATION,"52402, Cedar Rapids, Iowa",52402,Iowa,Region 7,Transient non-community system,100,MONMOUTH,Jones,13,32,8,-91.689821,42.0228,-91.689821,42.0228,-91.763821,-91.615821,41.9488,42.0968
IA4070204,FLYING J NO 572,"43534, McClure, Ohio",43534,Iowa,Region 7,Non-Transient non-community system,1892,WILLIAMS,Hamilton,9,14,11,-83.941527,41.369801,-83.941527,41.369801,-84.013527,-83.869527,41.297801,41.441801
IA3183596,SAINT PETER & PAUL PARISH - SHERRIL,"52002, Dubuque, Iowa",52002,Iowa,Region 7,Transient non-community system,200,SHERRILL,Dubuque,5,23,7,-90.727475,42.506231,-90.727475,42.506231,-90.844475,-90.610475,42.389231,42.623231
IA0975032,TRIPOLI WATER SUPPLY,"50676, Tripoli, Iowa",50676,Iowa,Region 7,Community water system,1354,TRIPOLI,Bremer,12,1,8,-92.259649,42.806296,-92.259649,42.806296,-92.360649,-92.158649,42.705296,42.907296
IA8503305,SQUAW VALLEY SOUTH SUBDIVISION,"50247, State Center, Iowa",50247,Iowa,Region 7,Community water system,105,AMES,Story,6,5,8,-93.164281,42.016461,-93.164281,42.016461,-93.272281,-93.056281,41.908461,42.124461
IA7820560,THE LEARNING JOURNEY II,"51503, Council Blfs, Iowa",51503,Iowa,Region 7,Non-Transient non-community system,54,COUNCIL BLUFFS,Pottawattamie,6,0,3,-95.845422,41.260921,-95.845422,41.260921,-96.054422,-95.636422,41.051921,41.469921
IA2171071,SPENCER MUNICIPAL WATER UTILITY,"51301, Spencer, Iowa",51301,Iowa,Region 7,Community water system,11237,SPENCER,Clay,29,4,11,-95.145036,43.144595,-95.145036,43.144595,-95.269036,-95.021036,43.020595,43.268595
IA0670801,OAKGROVE CHRISTIAN CHURCH,"52332, Shellsburg, Iowa",52332,Iowa,Region 7,Transient non-community system,140,SHELLSBURG,Benton,8,16,21,-91.873812,42.092271,-91.873812,42.092271,-91.970812,-91.776812,41.995271,42.189271
IA3414201,FLOYD CONVENIENCE STORE,"50435, Floyd, Iowa",50435,Iowa,Region 7,Transient non-community system,914,FLOYD,Floyd,5,3,18,-92.737542,43.129526,-92.737542,43.129526,-92.849542,-92.625542,43.017526,43.241526
IA5502728,BURR OAK MOTEL,"50511, Algona, Iowa",50511,Iowa,Region 7,Transient non-community system,46,ALGONA,Kossuth,5,4,21,-94.234072,43.068005,-94.234072,43.068005,-94.438072,-94.030072,42.864005,43.272005
IA8444063,HULL WATER SUPPLY,"51239, Hull, Iowa",51239,Iowa,Region 7,Community water system,2185,HULL,Sioux,14,2,8,-96.131232,43.189901,-96.131232,43.189901,-96.249232,-96.013232,43.071901,43.307901
IA3290060,WALLINGFORD MUNICIPAL WATERWORKS,"51365, Wallingford, Iowa",51365,Iowa,Region 7,Community water system,199,WALLINGFORD,Emmet,11,10,10,-94.797101,43.316505,-94.797101,43.316505,-94.923101,-94.671101,43.190505,43.442505
IA9835001,JOICE WATER SUPPLY,"50450, Lake Mills, Iowa",50450,Iowa,Region 7,Community water system,222,JOICE,Worth,8,0,5,-93.532325,43.417366,-93.532325,43.417366,-93.670325,-93.394325,43.279366,43.555366
IA9525401,THREE FINGERS CAMPGROUND,"50436, Forest City, Iowa",50436,Iowa,Region 7,Transient non-community system,252,FOREST CITY,Winnebago,4,1,14,-93.639661,43.262961,-93.639661,43.262961,-93.852661,-93.426661,43.049961,43.475961
IA1716802,AGAPE CHRISTIAN FAMILY CHURCH,"50428, Clear Lake, Iowa",50428,Iowa,Region 7,Transient non-community system,208,CLEAR LAKE,Cerro Gordo,5,8,14,-93.378382,43.13692,-93.378382,43.13692,-93.507382,-93.249382,43.00792,43.26592
IA9606201,CAMP JUSTICE LLC,"52101, Decorah, Iowa",52101,Iowa,Region 7,Transient non-community system,122,BLUFFTON,Winneshiek,7,10,16,-91.787316,43.302193,-91.787316,43.302193,-92.009316,-91.565316,43.080193,43.524193
IA9630206,SEED SAVERS EXCHANGE,"52101, Decorah, Iowa",52101,Iowa,Region 7,Non-Transient non-community system,100,DECORAH,Winneshiek,11,11,8,-91.787316,43.302193,-91.787316,43.302193,-92.009316,-91.565316,43.080193,43.524193
IA3383202,HOOTYS,"52175, Auburn Douglas, Iowa",52175,Iowa,Region 7,Transient non-community system,29,WEST UNION,Fayette,6,9,16,-91.811102,42.964421,-91.811102,42.964421,-91.963102,-91.659102,42.812421,43.116421
IA4103801,NEW HORIZON COOP/SPARBOE FARMS-BRITT,"50423, Britt, Iowa",50423,Iowa,Region 7,Non-Transient non-community system,30,BRITT,Hancock,8,35,6,-93.803967,43.095541,-93.803967,43.095541,-93.963967,-93.643967,42.935541,43.255541
IA7038800,RANCHO VALLEY HOMEOWNERS ASSOC,"52761, Muscatine, Iowa",52761,Iowa,Region 7,Community water system,97,MONTPELIER,Muscatine,7,19,10,-91.048482,41.426171,-91.048482,41.426171,-91.298482,-90.798482,41.176171,41.676171
IA8251995,SCOTT CO PK-NATURE CENTER,"52756, Long Grove, Iowa",52756,Iowa,Region 7,Transient non-community system,62,LONG GROVE,Scott,6,2,18,-90.584472,41.69735,-90.584472,41.69735,-90.745472,-90.423472,41.53635,41.85835
IA9778201,GREEN VALLEY GOLF COURSE,"51106, Sioux City, Iowa",51106,Iowa,Region 7,Transient non-community system,180,SIOUX CITY,Woodbury,10,9,6,-96.344934,42.471606,-96.344934,42.471606,-96.436934,-96.252934,42.379606,42.563606
IA9926801,DAYBREAK FOODS EAGLE GROVE COMPLEX,"50533, Eagle Grove, Iowa",50533,Iowa,Region 7,Non-Transient non-community system,210,EAGLE GROVE,Wright,15,6,7,-93.899652,42.663341,-93.899652,42.663341,-94.029652,-93.769652,42.533341,42.793341
IA9233804,FAIRVIEW MENNONITE CHURCH,"52247, Kalona, Iowa",52247,Iowa,Region 7,Transient non-community system,41,KALONA,Johnson,8,16,17,-91.705802,41.487886,-91.705802,41.487886,-91.827802,-91.583802,41.365886,41.609886
IA5225306,WENDRAM BLUFF HOMES WATER SYSTEM,"52240, Iowa City, Iowa",52240,Iowa,Region 7,Community water system,68,IOWA CITY,Johnson,6,23,10,-91.528577,41.65507,-91.528577,41.65507,-91.710577,-91.346577,41.47307,41.83707
IA6549201,TOBEY JACKS MINEOLA STEAK HOUSE,"51554, Mineola, Iowa",51554,Iowa,Region 7,Transient non-community system,102,MINEOLA,Mills,4,7,6,-95.694632,41.142441,-95.694632,41.142441,-95.698632,-95.690632,41.138441,41.146441
IA5225901,JOHNSON COUNTY AG ASSOCIATION,"52246, Iowa City, Iowa",52246,Iowa,Region 7,Transient non-community system,218,IOWA CITY,Johnson,21,18,17,-91.548452,41.6513,-91.548452,41.6513,-91.686452,-91.410452,41.5133,41.7893
IA1031403,MORWOOD CAMPGROUND,"50641, Hazleton, Iowa",50641,Iowa,Region 7,Transient non-community system,27,HAZLETON,Buchanan,6,3,14,-91.903662,42.61559,-91.903662,42.61559,-92.013662,-91.793662,42.50559,42.72559
IA5225206,SHARPLESS AUCTIONS,"52240, Iowa City, Iowa",52240,Iowa,Region 7,Transient non-community system,27,IOWA CITY,Johnson,5,4,17,-91.528577,41.65507,-91.528577,41.65507,-91.710577,-91.346577,41.47307,41.83707
IA2223201,FAST TRAK,"52043, Elkader, Iowa",52043,Iowa,Region 7,Transient non-community system,27,ELKADER,Clayton,6,1,7,-91.404241,42.8572,-91.404241,42.8572,-91.576241,-91.232241,42.6852,43.0292
IA3420499,ACKLEY CREEK PARK,"50468, Rockford, Iowa",50468,Iowa,Region 7,Transient non-community system,30,MARBLE ROCK,Floyd,4,12,17,-92.945182,43.052581,-92.945182,43.052581,-93.122182,-92.768182,42.875581,43.229581
IA7048161,MONSANTO COMPANY,"52761, Muscatine, Iowa",52761,Iowa,Region 7,Non-Transient non-community system,575,MUSCATINE,Muscatine,15,10,9,-91.048482,41.426171,-91.048482,41.426171,-91.298482,-90.798482,41.176171,41.676171
IA5515042,FENTON MUNICIPAL WATER SUPPLY,"50539, Fenton, Iowa",50539,Iowa,Region 7,Community water system,281,FENTON,Kossuth,9,2,10,-94.426251,43.21561,-94.426251,43.21561,-94.545251,-94.307251,43.09661,43.33461
IA5784318,D & M ADDITION,"52405, Cedar Rapids, Iowa",52405,Iowa,Region 7,Community water system,80,ROBINS,Linn,6,15,7,-91.687162,41.978341,-91.687162,41.978341,-91.834162,-91.540162,41.831341,42.125341
IA1453080,LIDDERDALE WATER SUPPLY,"50588, Lakeside, Iowa",50588,Iowa,Region 7,Community water system,180,LIDDERDALE,Carroll,9,41,9,-95.203473,42.645346,-95.203473,42.645346,-95.373473,-95.033473,42.475346,42.815346
IA1535078,LEWIS WATER SUPPLY,"51544, Lewis, Iowa",51544,Iowa,Region 7,Community water system,436,LEWIS,Cass,12,7,11,-95.085292,41.305051,-95.085292,41.305051,-95.215292,-94.955292,41.175051,41.435051
