PWSID,PWS Name,Approximate Address,Postal,Primacy Agency,EPA Region,PWS Type,Population Served Count,Cities Served,Counties Served,# of Facilities,# of Violations,# of Site Visits,Latitude,Longitude,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax
LA2103446,BAYOU ADVENTURE,"70445, Lacombe, Louisiana",70445,Louisiana,Region 6,Transient non-community system,50,,St. Tammany Parish,4,16,5,-89.973086,30.332514,-89.973086,30.332514,-90.147086,-89.799086,30.158514,30.506514
LA1017005,BELLA VISTA MHP WATER SYSTEM,"71047, Keithville, Louisiana",71047,Louisiana,Region 6,Community water system,330,,Caddo Parish,16,21,14,-93.895454,32.340757,-93.895454,32.340757,-94.042454,-93.748454,32.193757,32.487757
LA1119034,GIL-GAL WATER SYSTEM,"71058, Minden, Louisiana",71058,Louisiana,Region 6,Community water system,1492,,Webster Parish,14,2,8,-93.286002,32.61518,-93.286002,32.61518,-93.291002,-93.281002,32.61018,32.62018
LA1073003,BETTER WATERWORKS WATER SYSTEM,"71294, West Monroe, Louisiana",71294,Louisiana,Region 6,Community water system,2160,,Ouachita Parish,11,53,29,-92.126061,32.49867,-92.126061,32.49867,-92.131061,-92.121061,32.49367,32.50367
LA2115130,FOX STOP LLC,"71446, Hicks, Louisiana",71446,Louisiana,Region 6,Transient non-community system,30,,Vernon Parish,5,5,11,-93.266017,31.147241,-93.266017,31.147241,-93.703017,-92.829017,30.710241,31.584241
LA1079013,LATANIER WATER ASSOCIATION,"71307, Alexandria, Louisiana",71307,Louisiana,Region 6,Community water system,300,,Rapides Parish,2,8,5,-92.451021,31.266641,-92.451021,31.266641,-92.456021,-92.446021,31.261641,31.271641
LA2045074,CHASES RV PARK WATER SYSTEM,"70560, New Iberia, Louisiana",70560,Louisiana,Region 6,Transient non-community system,50,,Iberia Parish,7,3,14,-91.823625,30.002193,-91.823625,30.002193,-92.348625,-91.298625,29.477193,30.527193
LA1059013,ROGERS COMMUNITY WATER SYSTEM  INC,"71342, Jena, Louisiana",71342,Louisiana,Region 6,Community water system,495,,La Salle Parish,6,16,22,-92.132481,31.690921,-92.132481,31.690921,-92.355481,-91.909481,31.467921,31.913921
LA1101004,GLENCOE COMMUNITY WATER SYSTEM,"1572 Cypremort Rd, Jeanerette, Louisiana, 70544",70544,Louisiana,Region 6,Community water system,190,,St. Mary Parish,9,26,19,-91.645471,29.852163,-91.645471,29.852163,-91.655471,-91.635471,29.842163,29.862163
LA1101012,ST MARY PAR JT WATER SEWER COMMISSION 5,"1572 Cypremort Rd, Jeanerette, Louisiana, 70544",70544,Louisiana,Region 6,Community water system,1240,,St. Mary Parish,7,10,15,-91.645471,29.852163,-91.645471,29.852163,-91.655471,-91.635471,29.842163,29.862163
LA1055014,G & J MOBILE HOME ESTATES WATER SYSTEM,"70508, Lafayette, Louisiana",70508,Louisiana,Region 6,Community water system,150,,Lafayette Parish,9,8,24,-92.009777,30.173747,-92.009777,30.173747,-92.090777,-91.928777,30.092747,30.254747
LA1021001,CLARKS WATER SYSTEM,"71415, Clarks, Louisiana",71415,Louisiana,Region 6,Community water system,996,,Caldwell Parish,14,10,23,-92.137757,32.026822,-92.137757,32.026822,-92.142757,-92.132757,32.021822,32.031822
LA2033135,MADE TO GO TRUCKSTOP,"70775, Bains, Louisiana",70775,Louisiana,Region 6,Transient non-community system,500,,East Baton Rouge Parish,4,9,12,-91.385033,30.799448,-91.385033,30.799448,-91.664033,-91.106033,30.520448,31.078448
LA1009006,TOWN OF EVERGREEN WATER SYSTEM,"71333, Evergreen, Louisiana",71333,Louisiana,Region 6,Community water system,2024,,Avoyelles Parish,17,11,21,-92.084351,30.91194,-92.084351,30.91194,-92.177351,-91.991351,30.81894,31.00494
LA2069033,AJAX COUNTRY LIVIN RV PARK WS,"71450, Marthaville, Louisiana",71450,Louisiana,Region 6,Transient non-community system,88,,Natchitoches Parish,5,1,5,-93.395742,31.7393,-93.395742,31.7393,-93.544742,-93.246742,31.5903,31.8883
LA1119008,DOYLINE WATERWORKS DISTRICT 1,"71023, Doyline, Louisiana",71023,Louisiana,Region 6,Community water system,915,,Webster Parish,16,21,12,-93.408881,32.533442,-93.408881,32.533442,-93.543881,-93.273881,32.398442,32.668442
LA1011012,BEAUREGARD DISTRICT NO 2 WARD NO 5,"70660, Singer, Louisiana",70660,Louisiana,Region 6,Community water system,6116,,Beauregard Parish,20,14,17,-93.439304,30.527325,-93.439304,30.527325,-93.649304,-93.229304,30.317325,30.737325
LA1017090,BRADY MOBILE HOME PARK,"71112, Bossier City, Louisiana",71112,Louisiana,Region 6,Community water system,96,,Caddo Parish,2,0,2,-93.705276,32.511333,-93.705276,32.511333,-93.861276,-93.549276,32.355333,32.667333
LA2099062,BREAUX BRIDGE GAMING WATER SYSTEM,"70874, Baton Rouge, Louisiana",70874,Louisiana,Region 6,Transient non-community system,25,,St. Martin Parish,6,14,5,-91.144432,30.521191,-91.144432,30.521191,-91.149432,-91.139432,30.516191,30.526191
LA2119023,MUDDY BOTTOMS ATV AND REC PARK,"71058, Minden, Louisiana",71058,Louisiana,Region 6,Transient non-community system,2000,,Webster Parish,4,1,2,-93.286002,32.61518,-93.286002,32.61518,-93.291002,-93.281002,32.61018,32.62018
LA1077022,LIVONIA WATER SYSTEM,"70755, Livonia, Louisiana",70755,Louisiana,Region 6,Community water system,2445,,Pointe Coupee Parish,7,1,20,-91.545706,30.567979,-91.545706,30.567979,-91.622706,-91.468706,30.490979,30.644979
LA1079009,FOREST HILL UTILITIES,"71430, Forest Hill, Louisiana",71430,Louisiana,Region 6,Community water system,2403,,Rapides Parish,14,6,15,-92.52987,31.040136,-92.52987,31.040136,-92.66587,-92.39387,30.904136,31.176136
LA1049004,CHATHAM WATER SYSTEM,"71226, Chatham, Louisiana",71226,Louisiana,Region 6,Community water system,1137,,Jackson Parish,14,64,18,-92.452362,32.307861,-92.452362,32.307861,-92.614362,-92.290362,32.145861,32.469861
LA1013011,MT LEBANON WATER SYSTEM,"71028, Gibsland, Louisiana",71028,Louisiana,Region 6,Community water system,225,,Bienville Parish,8,26,11,-93.053916,32.541091,-93.053916,32.541091,-93.227916,-92.879916,32.367091,32.715091
LA1013006,CASTOR WATER SYSTEM,"71016, Castor, Louisiana",71016,Louisiana,Region 6,Community water system,435,,Bienville Parish,7,39,13,-93.164626,32.253262,-93.164626,32.253262,-93.362626,-92.966626,32.055262,32.451262
LA1103078,PINE CREST TRAILER PARK,"70461, Slidell, Louisiana",70461,Louisiana,Region 6,Community water system,600,,St. Tammany Parish,6,8,10,-89.721881,30.291461,-89.721881,30.291461,-89.914881,-89.528881,30.098461,30.484461
LA1079023,KOLIN RUBY WISE WATERWORK DISTRICT  11 A,"71361, Pineville, Louisiana",71361,Louisiana,Region 6,Community water system,4302,,Rapides Parish,16,3,13,-92.434502,31.322141,-92.434502,31.322141,-92.439502,-92.429502,31.317141,31.327141
