State,County,Direct farm sales 2007 (DIRSALES07),Units,FIPS,FID
Minnesota,Pine,nan,"1,000 dollars",27115.0,1957
Minnesota,Pipestone,70.0,"1,000 dollars",27117.0,1958
Minnesota,Polk,106.0,"1,000 dollars",27119.0,1959
Minnesota,Pope,111.0,"1,000 dollars",27121.0,1961
Minnesota,Ramsey,76.0,"1,000 dollars",27123.0,1964
Minnesota,Red Lake,6.0,"1,000 dollars",27125.0,1966
Minnesota,Redwood,106.0,"1,000 dollars",27127.0,1969
Minnesota,Renville,174.0,"1,000 dollars",27129.0,1971
Minnesota,Rice,1597.0,"1,000 dollars",27131.0,1973
Minnesota,Rock,37.0,"1,000 dollars",27133.0,1974
Minnesota,Roseau,58.0,"1,000 dollars",27135.0,1976
Minnesota,St. Louis,489.0,"1,000 dollars",27137.0,1978
Minnesota,Scott,1518.0,"1,000 dollars",27139.0,1979
Minnesota,Sherburne,300.0,"1,000 dollars",27141.0,1980
Minnesota,Sibley,70.0,"1,000 dollars",27143.0,1982
Minnesota,Stearns,798.0,"1,000 dollars",27145.0,1984
Minnesota,Steele,267.0,"1,000 dollars",27147.0,1985
Minnesota,Stevens,161.0,"1,000 dollars",27149.0,1987
Minnesota,Swift,78.0,"1,000 dollars",27151.0,1988
Minnesota,Todd,288.0,"1,000 dollars",27153.0,1989
Minnesota,Traverse,29.0,"1,000 dollars",27155.0,1990
Minnesota,Wabasha,586.0,"1,000 dollars",27157.0,1991
Minnesota,Wadena,113.0,"1,000 dollars",27159.0,1992
Minnesota,Waseca,95.0,"1,000 dollars",27161.0,1993
Minnesota,Washington,2821.0,"1,000 dollars",27163.0,1994
Minnesota,Watonwan,56.0,"1,000 dollars",27165.0,1996
Minnesota,Wilkin,75.0,"1,000 dollars",27167.0,1997
Minnesota,Winona,nan,"1,000 dollars",27169.0,1998
Minnesota,Wright,1257.0,"1,000 dollars",27171.0,1999
Minnesota,Yellow Medicine,61.0,"1,000 dollars",27173.0,1531
Mississippi,Adams,58.0,"1,000 dollars",28001.0,1534
Mississippi,Alcorn,18.0,"1,000 dollars",28003.0,1538
Mississippi,Amite,nan,"1,000 dollars",28005.0,1539
Mississippi,Attala,31.0,"1,000 dollars",28007.0,1541
Mississippi,Benton,14.0,"1,000 dollars",28009.0,1544
Mississippi,Bolivar,57.0,"1,000 dollars",28011.0,1547
Mississippi,Calhoun,nan,"1,000 dollars",28013.0,1548
Mississippi,Carroll,26.0,"1,000 dollars",28015.0,1549
Mississippi,Chickasaw,506.0,"1,000 dollars",28017.0,1550
Mississippi,Choctaw,17.0,"1,000 dollars",28019.0,1552
Mississippi,Claiborne,9.0,"1,000 dollars",28021.0,1555
Mississippi,Clarke,166.0,"1,000 dollars",28023.0,1557
Mississippi,Clay,58.0,"1,000 dollars",28025.0,1559
Mississippi,Coahoma,74.0,"1,000 dollars",28027.0,1562
Mississippi,Copiah,200.0,"1,000 dollars",28029.0,1564
Mississippi,Covington,1274.0,"1,000 dollars",28031.0,1567
Mississippi,DeSoto,39.0,"1,000 dollars",28033.0,1571
Mississippi,Forrest,51.0,"1,000 dollars",28035.0,1572
Mississippi,Franklin,10.0,"1,000 dollars",28037.0,1575
Mississippi,George,144.0,"1,000 dollars",28039.0,1577
Mississippi,Greene,81.0,"1,000 dollars",28041.0,1579
Mississippi,Grenada,18.0,"1,000 dollars",28043.0,1581
Mississippi,Hancock,21.0,"1,000 dollars",28045.0,1583
Mississippi,Harrison,22.0,"1,000 dollars",28047.0,1587
Mississippi,Hinds,nan,"1,000 dollars",28049.0,1591
Mississippi,Holmes,4.0,"1,000 dollars",28051.0,1593
Mississippi,Humphreys,1.0,"1,000 dollars",28053.0,1596
Mississippi,Issaquena,0.0,"1,000 dollars",28055.0,1598
Mississippi,Itawamba,37.0,"1,000 dollars",28057.0,1601
Mississippi,Jackson,37.0,"1,000 dollars",28059.0,1605
Mississippi,Jasper,12.0,"1,000 dollars",28061.0,1607
Mississippi,Jefferson,39.0,"1,000 dollars",28063.0,1610
Mississippi,Jefferson Davis,65.0,"1,000 dollars",28065.0,1612
Mississippi,Jones,185.0,"1,000 dollars",28067.0,1615
Mississippi,Kemper,70.0,"1,000 dollars",28069.0,1616
Mississippi,Lafayette,37.0,"1,000 dollars",28071.0,1620
Mississippi,Lamar,14.0,"1,000 dollars",28073.0,1623
Mississippi,Lauderdale,63.0,"1,000 dollars",28075.0,1628
Mississippi,Lawrence,57.0,"1,000 dollars",28077.0,1632
Mississippi,Leake,54.0,"1,000 dollars",28079.0,1636
Mississippi,Lee,41.0,"1,000 dollars",28081.0,1638
Mississippi,Leflore,nan,"1,000 dollars",28083.0,1643
Mississippi,Lincoln,35.0,"1,000 dollars",28085.0,1645
Mississippi,Lowndes,152.0,"1,000 dollars",28087.0,1647
Mississippi,Madison,29.0,"1,000 dollars",28089.0,1651
Mississippi,Marion,44.0,"1,000 dollars",28091.0,1653
Mississippi,Marshall,54.0,"1,000 dollars",28093.0,1655
Mississippi,Monroe,54.0,"1,000 dollars",28095.0,1656
Mississippi,Montgomery,nan,"1,000 dollars",28097.0,1658
Mississippi,Neshoba,74.0,"1,000 dollars",28099.0,1661
Mississippi,Newton,130.0,"1,000 dollars",28101.0,1663
Mississippi,Noxubee,nan,"1,000 dollars",28103.0,1666
Mississippi,Oktibbeha,47.0,"1,000 dollars",28105.0,1668
Mississippi,Panola,35.0,"1,000 dollars",28107.0,1671
Mississippi,Pearl River,614.0,"1,000 dollars",28109.0,1676
Mississippi,Perry,32.0,"1,000 dollars",28111.0,1679
Mississippi,Pike,40.0,"1,000 dollars",28113.0,1680
Mississippi,Pontotoc,nan,"1,000 dollars",28115.0,1682
Mississippi,Prentiss,29.0,"1,000 dollars",28117.0,1684
Mississippi,Quitman,0.0,"1,000 dollars",28119.0,1685
Mississippi,Rankin,36.0,"1,000 dollars",28121.0,1690
Mississippi,Scott,141.0,"1,000 dollars",28123.0,1692
Mississippi,Sharkey,nan,"1,000 dollars",28125.0,1695
Mississippi,Simpson,22.0,"1,000 dollars",28127.0,1698
Mississippi,Smith,159.0,"1,000 dollars",28129.0,1709
Mississippi,Stone,93.0,"1,000 dollars",28131.0,1712
Mississippi,Sunflower,89.0,"1,000 dollars",28133.0,1721
Mississippi,Tallahatchie,94.0,"1,000 dollars",28135.0,1725
Mississippi,Tate,20.0,"1,000 dollars",28137.0,1727
Mississippi,Tippah,3.0,"1,000 dollars",28139.0,1730
Mississippi,Tishomingo,nan,"1,000 dollars",28141.0,1732
Mississippi,Tunica,0.0,"1,000 dollars",28143.0,1735
Mississippi,Union,13.0,"1,000 dollars",28145.0,1737
Mississippi,Walthall,44.0,"1,000 dollars",28147.0,1740
Mississippi,Warren,40.0,"1,000 dollars",28149.0,1746
Mississippi,Washington,nan,"1,000 dollars",28151.0,1750
Mississippi,Wayne,85.0,"1,000 dollars",28153.0,1753
Mississippi,Webster,4.0,"1,000 dollars",28155.0,1756
Mississippi,Wilkinson,9.0,"1,000 dollars",28157.0,1757
Mississippi,Winston,50.0,"1,000 dollars",28159.0,1758
Mississippi,Yalobusha,18.0,"1,000 dollars",28161.0,1759
Mississippi,Yazoo,45.0,"1,000 dollars",28163.0,1760
Missouri,Adair,49.0,"1,000 dollars",29001.0,1761
Missouri,Andrew,175.0,"1,000 dollars",29003.0,1762
Missouri,Atchison,30.0,"1,000 dollars",29005.0,1763
Missouri,Audrain,218.0,"1,000 dollars",29007.0,1766
Missouri,Barry,303.0,"1,000 dollars",29009.0,1767
Missouri,Barton,69.0,"1,000 dollars",29011.0,1771
Missouri,Bates,129.0,"1,000 dollars",29013.0,1776
Missouri,Benton,26.0,"1,000 dollars",29015.0,1778
Missouri,Bollinger,89.0,"1,000 dollars",29017.0,1781
Missouri,Boone,359.0,"1,000 dollars",29019.0,1783
Missouri,Buchanan,91.0,"1,000 dollars",29021.0,1789
Missouri,Butler,100.0,"1,000 dollars",29023.0,1792
Missouri,Caldwell,165.0,"1,000 dollars",29025.0,1795
Missouri,Callaway,449.0,"1,000 dollars",29027.0,1799
Missouri,Camden,54.0,"1,000 dollars",29029.0,1803
Missouri,Cape Girardeau,295.0,"1,000 dollars",29031.0,1808
Missouri,Carroll,41.0,"1,000 dollars",29033.0,1822
Missouri,Carter,13.0,"1,000 dollars",29035.0,1001
Missouri,Cass,262.0,"1,000 dollars",29037.0,1004
Missouri,Cedar,67.0,"1,000 dollars",29039.0,1007
Missouri,Chariton,123.0,"1,000 dollars",29041.0,1011
Missouri,Christian,311.0,"1,000 dollars",29043.0,1014
Missouri,Clark,33.0,"1,000 dollars",29045.0,1015
Missouri,Clay,175.0,"1,000 dollars",29047.0,1018
Missouri,Clinton,nan,"1,000 dollars",29049.0,1021
Missouri,Cole,193.0,"1,000 dollars",29051.0,1022
Missouri,Cooper,111.0,"1,000 dollars",29053.0,1025
Missouri,Crawford,81.0,"1,000 dollars",29055.0,1028
Missouri,Dade,274.0,"1,000 dollars",29057.0,1030
Missouri,Dallas,275.0,"1,000 dollars",29059.0,1032
Missouri,Daviess,88.0,"1,000 dollars",29061.0,1036
Missouri,DeKalb,59.0,"1,000 dollars",29063.0,1038
Missouri,Dent,215.0,"1,000 dollars",29065.0,1040
Missouri,Douglas,69.0,"1,000 dollars",29067.0,1043
Missouri,Dunklin,229.0,"1,000 dollars",29069.0,1045
Missouri,Franklin,424.0,"1,000 dollars",29071.0,1047
Missouri,Gasconade,77.0,"1,000 dollars",29073.0,1049
Missouri,Gentry,249.0,"1,000 dollars",29075.0,1052
Missouri,Greene,254.0,"1,000 dollars",29077.0,1054
Missouri,Grundy,119.0,"1,000 dollars",29079.0,1057
Missouri,Harrison,65.0,"1,000 dollars",29081.0,1058
Missouri,Henry,99.0,"1,000 dollars",29083.0,1061
Missouri,Hickory,6.0,"1,000 dollars",29085.0,1063
Missouri,Holt,13.0,"1,000 dollars",29087.0,1065
Missouri,Howard,120.0,"1,000 dollars",29089.0,1068
Missouri,Howell,574.0,"1,000 dollars",29091.0,1070
Missouri,Iron,82.0,"1,000 dollars",29093.0,1072
Missouri,Jackson,197.0,"1,000 dollars",29095.0,1074
Missouri,Jasper,256.0,"1,000 dollars",29097.0,1078
Missouri,Jefferson,327.0,"1,000 dollars",29099.0,1082
Missouri,Johnson,541.0,"1,000 dollars",29101.0,1087
Missouri,Knox,191.0,"1,000 dollars",29103.0,1091
Missouri,Laclede,255.0,"1,000 dollars",29105.0,1096
Missouri,Lafayette,736.0,"1,000 dollars",29107.0,1099
Missouri,Lawrence,376.0,"1,000 dollars",29109.0,1101
Missouri,Lewis,62.0,"1,000 dollars",29111.0,1104
Missouri,Lincoln,95.0,"1,000 dollars",29113.0,1106
Missouri,Linn,207.0,"1,000 dollars",29115.0,1109
Missouri,Livingston,21.0,"1,000 dollars",29117.0,1112
Missouri,McDonald,450.0,"1,000 dollars",29119.0,1113
Missouri,Macon,123.0,"1,000 dollars",29121.0,1116
Missouri,Madison,15.0,"1,000 dollars",29123.0,1117
Missouri,Maries,158.0,"1,000 dollars",29125.0,1120
Missouri,Marion,44.0,"1,000 dollars",29127.0,1122
Missouri,Mercer,39.0,"1,000 dollars",29129.0,1125
Missouri,Miller,90.0,"1,000 dollars",29131.0,1128
Missouri,Mississippi,0.0,"1,000 dollars",29133.0,1131
Missouri,Moniteau,220.0,"1,000 dollars",29135.0,1135
Missouri,Monroe,84.0,"1,000 dollars",29137.0,1139
Missouri,Montgomery,86.0,"1,000 dollars",29139.0,1142
Missouri,Morgan,421.0,"1,000 dollars",29141.0,1146
Missouri,New Madrid,0.0,"1,000 dollars",29143.0,1149
Missouri,Newton,213.0,"1,000 dollars",29145.0,1152
Missouri,Nodaway,140.0,"1,000 dollars",29147.0,1156
Missouri,Oregon,95.0,"1,000 dollars",29149.0,1158
Missouri,Osage,323.0,"1,000 dollars",29151.0,1164
Missouri,Ozark,45.0,"1,000 dollars",29153.0,1168
Missouri,Pemiscot,5.0,"1,000 dollars",29155.0,1170
Missouri,Perry,286.0,"1,000 dollars",29157.0,1172
Missouri,Pettis,311.0,"1,000 dollars",29159.0,1174
Missouri,Phelps,83.0,"1,000 dollars",29161.0,1176
Missouri,Pike,213.0,"1,000 dollars",29163.0,1179
Missouri,Platte,232.0,"1,000 dollars",29165.0,1181
Missouri,Polk,292.0,"1,000 dollars",29167.0,1183
Missouri,Pulaski,49.0,"1,000 dollars",29169.0,1185
Missouri,Putnam,186.0,"1,000 dollars",29171.0,1188
Missouri,Ralls,38.0,"1,000 dollars",29173.0,1191
Missouri,Randolph,94.0,"1,000 dollars",29175.0,1194
Missouri,Ray,139.0,"1,000 dollars",29177.0,1197
Missouri,Reynolds,44.0,"1,000 dollars",29179.0,1200
Missouri,Ripley,49.0,"1,000 dollars",29181.0,1203
Missouri,St. Charles,239.0,"1,000 dollars",29183.0,1205
Missouri,St. Clair,195.0,"1,000 dollars",29185.0,1208
Missouri,Ste. Genevieve,132.0,"1,000 dollars",29186.0,1209
Missouri,St. Francois,132.0,"1,000 dollars",29187.0,1212
Missouri,St. Louis County,nan,"1,000 dollars",29189.0,1216
Missouri,Saline,58.0,"1,000 dollars",29195.0,1218
Missouri,Schuyler,62.0,"1,000 dollars",29197.0,1221
Missouri,Scotland,95.0,"1,000 dollars",29199.0,1224
Missouri,Scott,156.0,"1,000 dollars",29201.0,1227
Missouri,Shannon,45.0,"1,000 dollars",29203.0,1229
Missouri,Shelby,63.0,"1,000 dollars",29205.0,1232
Missouri,Stoddard,73.0,"1,000 dollars",29207.0,1236
Missouri,Stone,201.0,"1,000 dollars",29209.0,1237
Missouri,Sullivan,109.0,"1,000 dollars",29211.0,1240
Missouri,Taney,79.0,"1,000 dollars",29213.0,1242
Missouri,Texas,124.0,"1,000 dollars",29215.0,1245
Missouri,Vernon,258.0,"1,000 dollars",29217.0,1248
Missouri,Warren,248.0,"1,000 dollars",29219.0,1251
Missouri,Washington,79.0,"1,000 dollars",29221.0,1253
Missouri,Wayne,32.0,"1,000 dollars",29223.0,1256
Missouri,Webster,326.0,"1,000 dollars",29225.0,1258
Missouri,Worth,32.0,"1,000 dollars",29227.0,1261
Missouri,Wright,130.0,"1,000 dollars",29229.0,1263
Missouri,St. Louis City,nan,"1,000 dollars",29510.0,1266
Montana,Beaverhead,201.0,"1,000 dollars",30001.0,1269
Montana,Big Horn,10.0,"1,000 dollars",30003.0,1274
Montana,Blaine,155.0,"1,000 dollars",30005.0,1124
Montana,Broadwater,88.0,"1,000 dollars",30007.0,1132
Montana,Carbon,111.0,"1,000 dollars",30009.0,1137
Montana,Carter,21.0,"1,000 dollars",30011.0,1141
Montana,Cascade,272.0,"1,000 dollars",30013.0,1144
Montana,Chouteau,112.0,"1,000 dollars",30015.0,1150
Montana,Custer,117.0,"1,000 dollars",30017.0,1153
Montana,Daniels,0.0,"1,000 dollars",30019.0,1157
Montana,Dawson,32.0,"1,000 dollars",30021.0,1160
Montana,Deer Lodge,0.0,"1,000 dollars",30023.0,1163
Montana,Fallon,20.0,"1,000 dollars",30025.0,1165
Montana,Fergus,136.0,"1,000 dollars",30027.0,1169
Montana,Flathead,472.0,"1,000 dollars",30029.0,1173
Montana,Gallatin,486.0,"1,000 dollars",30031.0,1177
Montana,Garfield,127.0,"1,000 dollars",30033.0,1182
Montana,Glacier,122.0,"1,000 dollars",30035.0,1186
Montana,Golden Valley,nan,"1,000 dollars",30037.0,1189
Montana,Granite,3.0,"1,000 dollars",30039.0,1192
Montana,Hill,176.0,"1,000 dollars",30041.0,1195
Montana,Jefferson,45.0,"1,000 dollars",30043.0,1199
Montana,Judith Basin,194.0,"1,000 dollars",30045.0,1202
Montana,Lake,526.0,"1,000 dollars",30047.0,1207
Montana,Lewis and Clark,144.0,"1,000 dollars",30049.0,1211
Montana,Liberty,110.0,"1,000 dollars",30051.0,1214
Montana,Lincoln,63.0,"1,000 dollars",30053.0,1219
Montana,McCone,nan,"1,000 dollars",30055.0,1223
Montana,Madison,41.0,"1,000 dollars",30057.0,1226
Montana,Meagher,nan,"1,000 dollars",30059.0,1231
Montana,Mineral,12.0,"1,000 dollars",30061.0,1234
Montana,Missoula,272.0,"1,000 dollars",30063.0,1239
Montana,Musselshell,74.0,"1,000 dollars",30065.0,1241
Montana,Park,90.0,"1,000 dollars",30067.0,1244
Montana,Petroleum,nan,"1,000 dollars",30069.0,1247
Montana,Phillips,33.0,"1,000 dollars",30071.0,1250
Montana,Pondera,152.0,"1,000 dollars",30073.0,1254
Montana,Powder River,nan,"1,000 dollars",30075.0,1259
Montana,Powell,44.0,"1,000 dollars",30077.0,1262
Montana,Prairie,12.0,"1,000 dollars",30079.0,1264
Montana,Ravalli,576.0,"1,000 dollars",30081.0,1268
Montana,Richland,11.0,"1,000 dollars",30083.0,1271
Montana,Roosevelt,6.0,"1,000 dollars",30085.0,1275
Montana,Rosebud,96.0,"1,000 dollars",30087.0,1277
Montana,Sanders,168.0,"1,000 dollars",30089.0,1278
Montana,Sheridan,33.0,"1,000 dollars",30091.0,1281
Montana,Silver Bow,12.0,"1,000 dollars",30093.0,1284
Montana,Stillwater,70.0,"1,000 dollars",30095.0,1286
Montana,Sweet Grass,160.0,"1,000 dollars",30097.0,1288
Montana,Teton,106.0,"1,000 dollars",30099.0,1290
Montana,Toole,76.0,"1,000 dollars",30101.0,1292
Montana,Treasure,nan,"1,000 dollars",30103.0,1293
Montana,Valley,40.0,"1,000 dollars",30105.0,1296
Montana,Wheatland,nan,"1,000 dollars",30107.0,1298
Montana,Wibaux,16.0,"1,000 dollars",30109.0,1300
Montana,Yellowstone,160.0,"1,000 dollars",30111.0,1302
Nebraska,Adams,64.0,"1,000 dollars",31001.0,1303
Nebraska,Antelope,16.0,"1,000 dollars",31003.0,1305
Nebraska,Arthur,nan,"1,000 dollars",31005.0,1307
Nebraska,Banner,nan,"1,000 dollars",31007.0,1308
Nebraska,Blaine,nan,"1,000 dollars",31009.0,1309
Nebraska,Boone,4.0,"1,000 dollars",31011.0,1310
Nebraska,Box Butte,47.0,"1,000 dollars",31013.0,1315
Nebraska,Boyd,32.0,"1,000 dollars",31015.0,1317
Nebraska,Brown,5.0,"1,000 dollars",31017.0,1319
Nebraska,Buffalo,285.0,"1,000 dollars",31019.0,1321
Nebraska,Burt,33.0,"1,000 dollars",31021.0,1323
Nebraska,Butler,115.0,"1,000 dollars",31023.0,1325
Nebraska,Cass,61.0,"1,000 dollars",31025.0,1326
Nebraska,Cedar,45.0,"1,000 dollars",31027.0,1329
Nebraska,Chase,43.0,"1,000 dollars",31029.0,1330
Nebraska,Cherry,36.0,"1,000 dollars",31031.0,1333
Nebraska,Cheyenne,77.0,"1,000 dollars",31033.0,1334
Nebraska,Clay,9.0,"1,000 dollars",31035.0,1336
Nebraska,Colfax,29.0,"1,000 dollars",31037.0,1338
Nebraska,Cuming,40.0,"1,000 dollars",31039.0,1340
Nebraska,Custer,144.0,"1,000 dollars",31041.0,1342
Nebraska,Dakota,35.0,"1,000 dollars",31043.0,1344
Nebraska,Dawes,32.0,"1,000 dollars",31045.0,1347
Nebraska,Dawson,30.0,"1,000 dollars",31047.0,1349
Nebraska,Deuel,nan,"1,000 dollars",31049.0,1351
Nebraska,Dixon,23.0,"1,000 dollars",31051.0,1353
Nebraska,Dodge,79.0,"1,000 dollars",31053.0,1354
Nebraska,Douglas,461.0,"1,000 dollars",31055.0,1358
Nebraska,Dundy,11.0,"1,000 dollars",31057.0,1360
Nebraska,Fillmore,9.0,"1,000 dollars",31059.0,1363
Nebraska,Franklin,5.0,"1,000 dollars",31061.0,1369
Nebraska,Frontier,9.0,"1,000 dollars",31063.0,1371
Nebraska,Furnas,31.0,"1,000 dollars",31065.0,1374
Nebraska,Gage,87.0,"1,000 dollars",31067.0,1378
Nebraska,Garden,nan,"1,000 dollars",31069.0,1381
Nebraska,Garfield,35.0,"1,000 dollars",31071.0,1391
Nebraska,Gosper,6.0,"1,000 dollars",31073.0,1393
Nebraska,Grant,nan,"1,000 dollars",31075.0,1395
Nebraska,Greeley,38.0,"1,000 dollars",31077.0,1397
Nebraska,Hall,61.0,"1,000 dollars",31079.0,1402
Nebraska,Hamilton,164.0,"1,000 dollars",31081.0,1405
Nebraska,Harlan,14.0,"1,000 dollars",31083.0,1409
Nebraska,Hayes,3.0,"1,000 dollars",31085.0,1411
Nebraska,Hitchcock,21.0,"1,000 dollars",31087.0,1414
Nebraska,Holt,220.0,"1,000 dollars",31089.0,1416
Nebraska,Hooker,nan,"1,000 dollars",31091.0,1418
Nebraska,Howard,93.0,"1,000 dollars",31093.0,1311
Nebraska,Jefferson,37.0,"1,000 dollars",31095.0,1312
Nebraska,Johnson,12.0,"1,000 dollars",31097.0,1313
Nebraska,Kearney,10.0,"1,000 dollars",31099.0,1314
Nebraska,Keith,19.0,"1,000 dollars",31101.0,1316
Nebraska,Keya Paha,nan,"1,000 dollars",31103.0,1318
Nebraska,Kimball,13.0,"1,000 dollars",31105.0,1320
Nebraska,Knox,53.0,"1,000 dollars",31107.0,1322
Nebraska,Lancaster,433.0,"1,000 dollars",31109.0,1324
Nebraska,Lincoln,137.0,"1,000 dollars",31111.0,1327
Nebraska,Logan,nan,"1,000 dollars",31113.0,1328
Nebraska,Loup,nan,"1,000 dollars",31115.0,1331
Nebraska,McPherson,21.0,"1,000 dollars",31117.0,1332
Nebraska,Madison,113.0,"1,000 dollars",31119.0,1335
Nebraska,Merrick,45.0,"1,000 dollars",31121.0,1337
Nebraska,Morrill,80.0,"1,000 dollars",31123.0,1339
Nebraska,Nance,23.0,"1,000 dollars",31125.0,1341
Nebraska,Nemaha,22.0,"1,000 dollars",31127.0,1343
Nebraska,Nuckolls,14.0,"1,000 dollars",31129.0,1345
Nebraska,Otoe,530.0,"1,000 dollars",31131.0,1348
Nebraska,Pawnee,49.0,"1,000 dollars",31133.0,1350
Nebraska,Perkins,29.0,"1,000 dollars",31135.0,1352
Nebraska,Phelps,27.0,"1,000 dollars",31137.0,1355
Nebraska,Pierce,41.0,"1,000 dollars",31139.0,1356
Nebraska,Platte,334.0,"1,000 dollars",31141.0,1359
Nebraska,Polk,45.0,"1,000 dollars",31143.0,1362
Nebraska,Red Willow,40.0,"1,000 dollars",31145.0,1364
Nebraska,Richardson,37.0,"1,000 dollars",31147.0,1365
Nebraska,Rock,9.0,"1,000 dollars",31149.0,1366
Nebraska,Saline,62.0,"1,000 dollars",31151.0,1367
Nebraska,Sarpy,192.0,"1,000 dollars",31153.0,1368
Nebraska,Saunders,138.0,"1,000 dollars",31155.0,1370
Nebraska,Scotts Bluff,35.0,"1,000 dollars",31157.0,1373
Nebraska,Seward,54.0,"1,000 dollars",31159.0,1375
Nebraska,Sheridan,40.0,"1,000 dollars",31161.0,1376
Nebraska,Sherman,9.0,"1,000 dollars",31163.0,1377
Nebraska,Sioux,33.0,"1,000 dollars",31165.0,1380
Nebraska,Stanton,40.0,"1,000 dollars",31167.0,1382
Nebraska,Thayer,48.0,"1,000 dollars",31169.0,1383
Nebraska,Thomas,8.0,"1,000 dollars",31171.0,1384
Nebraska,Thurston,1.0,"1,000 dollars",31173.0,1385
Nebraska,Valley,10.0,"1,000 dollars",31175.0,1386
Nebraska,Washington,201.0,"1,000 dollars",31177.0,1387
Nebraska,Wayne,19.0,"1,000 dollars",31179.0,1388
Nebraska,Webster,29.0,"1,000 dollars",31181.0,1389
Nebraska,Wheeler,0.0,"1,000 dollars",31183.0,1390
Nebraska,York,192.0,"1,000 dollars",31185.0,1392
Nevada,Churchill,652.0,"1,000 dollars",32001.0,1396
Nevada,Clark,13.0,"1,000 dollars",32003.0,1399
Nevada,Douglas,26.0,"1,000 dollars",32005.0,1400
Nevada,Elko,127.0,"1,000 dollars",32007.0,1401
Nevada,Esmeralda,nan,"1,000 dollars",32009.0,1404
Nevada,Eureka,nan,"1,000 dollars",32011.0,1406
Nevada,Humboldt,57.0,"1,000 dollars",32013.0,1407
Nevada,Lander,22.0,"1,000 dollars",32015.0,1408
Nevada,Lincoln,18.0,"1,000 dollars",32017.0,1410
Nevada,Lyon,54.0,"1,000 dollars",32019.0,1412
Nevada,Mineral,0.0,"1,000 dollars",32021.0,1415
Nevada,Nye,22.0,"1,000 dollars",32023.0,1417
Nevada,Pershing,nan,"1,000 dollars",32027.0,1419
Nevada,Storey,0.0,"1,000 dollars",32029.0,1420
Nevada,Washoe,64.0,"1,000 dollars",32031.0,1423
Nevada,White Pine,2.0,"1,000 dollars",32033.0,1425
Nevada,Carson City,nan,"1,000 dollars",32510.0,1428
New Hampshire,Belknap,964.0,"1,000 dollars",33001.0,1432
New Hampshire,Carroll,945.0,"1,000 dollars",33003.0,1435
New Hampshire,Cheshire,1355.0,"1,000 dollars",33005.0,1437
New Hampshire,Coos,383.0,"1,000 dollars",33007.0,1440
New Hampshire,Grafton,1147.0,"1,000 dollars",33009.0,1442
New Hampshire,Hillsborough,3706.0,"1,000 dollars",33011.0,1443
New Hampshire,Merrimack,1864.0,"1,000 dollars",33013.0,1444
New Hampshire,Rockingham,3685.0,"1,000 dollars",33015.0,1448
New Hampshire,Strafford,1189.0,"1,000 dollars",33017.0,1453
New Hampshire,Sullivan,784.0,"1,000 dollars",33019.0,1454
New Jersey,Atlantic,2962.0,"1,000 dollars",34001.0,1461
New Jersey,Bergen,466.0,"1,000 dollars",34003.0,1465
New Jersey,Burlington,921.0,"1,000 dollars",34005.0,1470
New Jersey,Camden,1347.0,"1,000 dollars",34007.0,1472
New Jersey,Cape May,424.0,"1,000 dollars",34009.0,1477
New Jersey,Cumberland,1319.0,"1,000 dollars",34011.0,1482
New Jersey,Essex,nan,"1,000 dollars",34013.0,1483
New Jersey,Gloucester,3008.0,"1,000 dollars",34015.0,1484
New Jersey,Hudson,0.0,"1,000 dollars",34017.0,1487
New Jersey,Hunterdon,3315.0,"1,000 dollars",34019.0,1488
New Jersey,Mercer,3250.0,"1,000 dollars",34021.0,1493
New Jersey,Middlesex,1711.0,"1,000 dollars",34023.0,1497
New Jersey,Monmouth,2061.0,"1,000 dollars",34025.0,1504
New Jersey,Morris,3111.0,"1,000 dollars",34027.0,1511
New Jersey,Ocean,403.0,"1,000 dollars",34029.0,1546
New Jersey,Passaic,361.0,"1,000 dollars",34031.0,1551
New Jersey,Salem,1173.0,"1,000 dollars",34033.0,1553
New Jersey,Somerset,658.0,"1,000 dollars",34035.0,1558
New Jersey,Sussex,1530.0,"1,000 dollars",34037.0,1561
New Jersey,Union,nan,"1,000 dollars",34039.0,1566
New Jersey,Warren,1952.0,"1,000 dollars",34041.0,1570
New Mexico,Bernalillo,1393.0,"1,000 dollars",35001.0,1574
New Mexico,Catron,117.0,"1,000 dollars",35003.0,1576
New Mexico,Chaves,1282.0,"1,000 dollars",35005.0,1578
New Mexico,Cibola,91.0,"1,000 dollars",35006.0,1580
New Mexico,Colfax,201.0,"1,000 dollars",35007.0,1582
New Mexico,Curry,nan,"1,000 dollars",35009.0,1586
New Mexico,De Baca,23.0,"1,000 dollars",35011.0,1589
New Mexico,Doña Ana,1262.0,"1,000 dollars",35013.0,1590
New Mexico,Eddy,158.0,"1,000 dollars",35015.0,1592
New Mexico,Grant,100.0,"1,000 dollars",35017.0,1594
New Mexico,Guadalupe,4.0,"1,000 dollars",35019.0,1595
New Mexico,Harding,nan,"1,000 dollars",35021.0,1597
New Mexico,Hidalgo,nan,"1,000 dollars",35023.0,1600
New Mexico,Lea,31.0,"1,000 dollars",35025.0,1604
New Mexico,Lincoln,148.0,"1,000 dollars",35027.0,1613
New Mexico,Los Alamos,0.0,"1,000 dollars",35028.0,1618
New Mexico,Luna,126.0,"1,000 dollars",35029.0,1622
New Mexico,McKinley,nan,"1,000 dollars",35031.0,1626
New Mexico,Mora,128.0,"1,000 dollars",35033.0,1629
