State,County,SNAP benefits per capita 2012 (PC_SNAPBEN12),Units,FIPS,FID
Missouri,Scotland,11.75059986114502,Dollars/capita,29199,1224
Missouri,Scott,29.51495361328125,Dollars/capita,29201,1227
Missouri,Shannon,29.683378219604492,Dollars/capita,29203,1229
Missouri,Shelby,15.066216468811035,Dollars/capita,29205,1232
Missouri,Stoddard,22.047807693481445,Dollars/capita,29207,1236
Missouri,Stone,18.247621536254883,Dollars/capita,29209,1237
Missouri,Sullivan,18.25578498840332,Dollars/capita,29211,1240
Missouri,Taney,23.162153244018555,Dollars/capita,29213,1242
Missouri,Texas,22.5233097076416,Dollars/capita,29215,1245
Missouri,Vernon,20.952518463134766,Dollars/capita,29217,1248
Missouri,Warren,19.52511978149414,Dollars/capita,29219,1251
Missouri,Washington,37.0595588684082,Dollars/capita,29221,1253
Missouri,Wayne,27.504043579101562,Dollars/capita,29223,1256
Missouri,Webster,17.397756576538086,Dollars/capita,29225,1258
Missouri,Worth,10.571840286254883,Dollars/capita,29227,1261
Missouri,Wright,32.58808135986328,Dollars/capita,29229,1263
Missouri,St. Louis City,48.02763748168945,Dollars/capita,29510,1266
Montana,Beaverhead,11.38306999206543,Dollars/capita,30001,1269
Montana,Big Horn,42.03216552734375,Dollars/capita,30003,1274
Montana,Blaine,27.606670379638672,Dollars/capita,30005,1124
Montana,Broadwater,10.960726737976074,Dollars/capita,30007,1132
Montana,Carbon,8.263443946838379,Dollars/capita,30009,1137
Montana,Carter,2.016709804534912,Dollars/capita,30011,1141
Montana,Cascade,15.139631271362305,Dollars/capita,30013,1144
Montana,Chouteau,5.663293838500977,Dollars/capita,30015,1150
Montana,Custer,9.389572143554688,Dollars/capita,30017,1153
Montana,Daniels,3.8497653007507324,Dollars/capita,30019,1157
Montana,Dawson,5.715678691864014,Dollars/capita,30021,1160
Montana,Deer Lodge,17.095409393310547,Dollars/capita,30023,1163
Montana,Fallon,3.2496144771575928,Dollars/capita,30025,1165
Montana,Fergus,8.731483459472656,Dollars/capita,30027,1169
Montana,Flathead,17.564645767211914,Dollars/capita,30029,1173
Montana,Gallatin,7.661664962768555,Dollars/capita,30031,1177
Montana,Garfield,3.0144693851470947,Dollars/capita,30033,1182
Montana,Glacier,51.364601135253906,Dollars/capita,30035,1186
Montana,Golden Valley,8.46432876586914,Dollars/capita,30037,1189
Montana,Granite,7.655292987823486,Dollars/capita,30039,1192
Montana,Hill,24.781370162963867,Dollars/capita,30041,1195
Montana,Jefferson,8.976171493530273,Dollars/capita,30043,1199
Montana,Judith Basin,3.992016077041626,Dollars/capita,30045,1202
Montana,Lake,26.067874908447266,Dollars/capita,30047,1207
Montana,Lewis and Clark,13.48459529876709,Dollars/capita,30049,1211
Montana,Liberty,3.553511619567871,Dollars/capita,30051,1214
Montana,Lincoln,20.993738174438477,Dollars/capita,30053,1219
Montana,McCone,2.0098040103912354,Dollars/capita,30055,1223
Montana,Madison,5.632393836975098,Dollars/capita,30057,1226
Montana,Meagher,10.554672241210938,Dollars/capita,30059,1231
Montana,Mineral,25.398366928100586,Dollars/capita,30061,1234
Montana,Missoula,18.007164001464844,Dollars/capita,30063,1239
Montana,Musselshell,15.842569351196289,Dollars/capita,30065,1241
Montana,Park,13.10669231414795,Dollars/capita,30067,1244
Montana,Petroleum,4.901960849761963,Dollars/capita,30069,1247
Montana,Phillips,12.228700637817383,Dollars/capita,30071,1250
Montana,Pondera,19.164093017578125,Dollars/capita,30073,1254
Montana,Powder River,2.0916523933410645,Dollars/capita,30075,1259
Montana,Powell,12.190813064575195,Dollars/capita,30077,1262
Montana,Prairie,4.751461982727051,Dollars/capita,30079,1264
Montana,Ravalli,16.211408615112305,Dollars/capita,30081,1268
Montana,Richland,3.7109193801879883,Dollars/capita,30083,1271
Montana,Roosevelt,40.207374572753906,Dollars/capita,30085,1275
Montana,Rosebud,30.5362548828125,Dollars/capita,30087,1277
Montana,Sanders,18.490819931030273,Dollars/capita,30089,1278
Montana,Sheridan,5.0248894691467285,Dollars/capita,30091,1281
Montana,Silver Bow,19.34389877319336,Dollars/capita,30093,1284
Montana,Stillwater,7.800878047943115,Dollars/capita,30095,1286
Montana,Sweet Grass,5.141448020935059,Dollars/capita,30097,1288
Montana,Teton,8.600286483764648,Dollars/capita,30099,1290
Montana,Toole,8.643277168273926,Dollars/capita,30101,1292
Montana,Treasure,6.463527202606201,Dollars/capita,30103,1293
Montana,Valley,13.883331298828125,Dollars/capita,30105,1296
Montana,Wheatland,7.7352471351623535,Dollars/capita,30107,1298
Montana,Wibaux,3.626692533493042,Dollars/capita,30109,1300
Montana,Yellowstone,14.605842590332031,Dollars/capita,30111,1302
Nebraska,Adams,12.036829948425293,Dollars/capita,31001,1303
Nebraska,Antelope,6.755725383758545,Dollars/capita,31003,1305
Nebraska,Arthur,3.479471206665039,Dollars/capita,31005,1307
Nebraska,Banner,4.257907390594482,Dollars/capita,31007,1308
Nebraska,Blaine,7.362784385681152,Dollars/capita,31009,1309
Nebraska,Boone,5.678330421447754,Dollars/capita,31011,1310
Nebraska,Box Butte,12.731173515319824,Dollars/capita,31013,1315
Nebraska,Boyd,4.935275077819824,Dollars/capita,31015,1317
Nebraska,Brown,7.536041736602783,Dollars/capita,31017,1319
Nebraska,Buffalo,10.412296295166016,Dollars/capita,31019,1321
Nebraska,Burt,10.256026268005371,Dollars/capita,31021,1323
Nebraska,Butler,7.221346855163574,Dollars/capita,31023,1325
Nebraska,Cass,8.361858367919922,Dollars/capita,31025,1326
Nebraska,Cedar,5.576635837554932,Dollars/capita,31027,1329
Nebraska,Chase,6.384742736816406,Dollars/capita,31029,1330
Nebraska,Cherry,9.320653915405273,Dollars/capita,31031,1333
Nebraska,Cheyenne,7.826201915740967,Dollars/capita,31033,1334
Nebraska,Clay,9.540590286254883,Dollars/capita,31035,1336
Nebraska,Colfax,9.391559600830078,Dollars/capita,31037,1338
Nebraska,Cuming,6.142956733703613,Dollars/capita,31039,1340
Nebraska,Custer,6.591684341430664,Dollars/capita,31041,1342
Nebraska,Dakota,16.189420700073242,Dollars/capita,31043,1344
Nebraska,Dawes,11.72488021850586,Dollars/capita,31045,1347
Nebraska,Dawson,11.846778869628906,Dollars/capita,31047,1349
Nebraska,Deuel,9.518953323364258,Dollars/capita,31049,1351
Nebraska,Dixon,5.718815326690674,Dollars/capita,31051,1353
Nebraska,Dodge,14.16520881652832,Dollars/capita,31053,1354
Nebraska,Douglas,15.66540813446045,Dollars/capita,31055,1358
Nebraska,Dundy,6.6044087409973145,Dollars/capita,31057,1360
Nebraska,Fillmore,6.605424404144287,Dollars/capita,31059,1363
Nebraska,Franklin,9.925622940063477,Dollars/capita,31061,1369
Nebraska,Frontier,5.669976711273193,Dollars/capita,31063,1371
Nebraska,Furnas,9.81094741821289,Dollars/capita,31065,1374
Nebraska,Gage,10.148709297180176,Dollars/capita,31067,1378
Nebraska,Garden,12.2289457321167,Dollars/capita,31069,1381
Nebraska,Garfield,4.63659143447876,Dollars/capita,31071,1391
Nebraska,Gosper,5.689102649688721,Dollars/capita,31073,1393
Nebraska,Grant,5.866666793823242,Dollars/capita,31075,1395
Nebraska,Greeley,5.7832794189453125,Dollars/capita,31077,1397
Nebraska,Hall,14.643250465393066,Dollars/capita,31079,1402
Nebraska,Hamilton,6.766224384307861,Dollars/capita,31081,1405
Nebraska,Harlan,8.728301048278809,Dollars/capita,31083,1409
Nebraska,Hayes,3.264417886734009,Dollars/capita,31085,1411
Nebraska,Hitchcock,12.305999755859375,Dollars/capita,31087,1414
Nebraska,Holt,6.890902042388916,Dollars/capita,31089,1416
Nebraska,Hooker,4.294336318969727,Dollars/capita,31091,1418
Nebraska,Howard,8.177199363708496,Dollars/capita,31093,1311
Nebraska,Jefferson,9.026947975158691,Dollars/capita,31095,1312
Nebraska,Johnson,7.923497200012207,Dollars/capita,31097,1313
Nebraska,Kearney,7.362732887268066,Dollars/capita,31099,1314
Nebraska,Keith,9.871888160705566,Dollars/capita,31101,1316
Nebraska,Keya Paha,1.3575605154037476,Dollars/capita,31103,1318
Nebraska,Kimball,9.751073837280273,Dollars/capita,31105,1320
Nebraska,Knox,9.739880561828613,Dollars/capita,31107,1322
Nebraska,Lancaster,10.91258716583252,Dollars/capita,31109,1324
Nebraska,Lincoln,13.223836898803711,Dollars/capita,31111,1327
Nebraska,Logan,8.386411666870117,Dollars/capita,31113,1328
Nebraska,Loup,0.9641873240470886,Dollars/capita,31115,1331
Nebraska,McPherson,18.13725471496582,Dollars/capita,31117,1332
Nebraska,Madison,12.244916915893555,Dollars/capita,31119,1335
Nebraska,Merrick,7.695578098297119,Dollars/capita,31121,1337
Nebraska,Morrill,12.951705932617188,Dollars/capita,31123,1339
Nebraska,Nance,6.2165350914001465,Dollars/capita,31125,1341
Nebraska,Nemaha,13.811188697814941,Dollars/capita,31127,1343
Nebraska,Nuckolls,7.975921630859375,Dollars/capita,31129,1345
Nebraska,Otoe,10.055000305175781,Dollars/capita,31131,1348
Nebraska,Pawnee,8.718500137329102,Dollars/capita,31133,1350
Nebraska,Perkins,4.575943470001221,Dollars/capita,31135,1352
Nebraska,Phelps,8.023083686828613,Dollars/capita,31137,1355
Nebraska,Pierce,5.878669738769531,Dollars/capita,31139,1356
Nebraska,Platte,8.3300199508667,Dollars/capita,31141,1359
Nebraska,Polk,6.484468936920166,Dollars/capita,31143,1362
Nebraska,Red Willow,10.141253471374512,Dollars/capita,31145,1364
Nebraska,Richardson,13.33051586151123,Dollars/capita,31147,1365
Nebraska,Rock,6.603553295135498,Dollars/capita,31149,1366
Nebraska,Saline,5.946195602416992,Dollars/capita,31151,1367
Nebraska,Sarpy,6.450136661529541,Dollars/capita,31153,1368
Nebraska,Saunders,6.791192054748535,Dollars/capita,31155,1370
Nebraska,Scotts Bluff,16.08373260498047,Dollars/capita,31157,1373
Nebraska,Seward,4.635931491851807,Dollars/capita,31159,1375
Nebraska,Sheridan,12.103584289550781,Dollars/capita,31161,1376
Nebraska,Sherman,6.5789475440979,Dollars/capita,31163,1377
Nebraska,Sioux,2.141597270965576,Dollars/capita,31165,1380
Nebraska,Stanton,4.570333957672119,Dollars/capita,31167,1382
Nebraska,Thayer,5.702436447143555,Dollars/capita,31169,1383
Nebraska,Thomas,4.160722732543945,Dollars/capita,31171,1384
Nebraska,Thurston,45.998172760009766,Dollars/capita,31173,1385
Nebraska,Valley,6.483238220214844,Dollars/capita,31175,1386
Nebraska,Washington,5.766231536865234,Dollars/capita,31177,1387
Nebraska,Wayne,6.548495769500732,Dollars/capita,31179,1388
Nebraska,Webster,9.81967544555664,Dollars/capita,31181,1389
Nebraska,Wheeler,2.4048514366149902,Dollars/capita,31183,1390
Nebraska,York,6.713147163391113,Dollars/capita,31185,1392
Nevada,Churchill,19.623390197753906,Dollars/capita,32001,1396
Nevada,Clark,16.75286865234375,Dollars/capita,32003,1399
Nevada,Douglas,7.714405536651611,Dollars/capita,32005,1400
Nevada,Elko,8.404664039611816,Dollars/capita,32007,1401
Nevada,Esmeralda,5.254308700561523,Dollars/capita,32009,1404
Nevada,Eureka,2.0917000770568848,Dollars/capita,32011,1406
Nevada,Humboldt,9.34802532196045,Dollars/capita,32013,1407
Nevada,Lander,7.712407112121582,Dollars/capita,32015,1408
Nevada,Lincoln,7.998511791229248,Dollars/capita,32017,1410
Nevada,Lyon,14.279972076416016,Dollars/capita,32019,1412
Nevada,Mineral,20.23605728149414,Dollars/capita,32021,1415
Nevada,Nye,25.304439544677734,Dollars/capita,32023,1417
Nevada,Pershing,7.782052993774414,Dollars/capita,32027,1419
Nevada,Storey,2.411994695663452,Dollars/capita,32029,1420
Nevada,Washoe,13.547062873840332,Dollars/capita,32031,1423
Nevada,White Pine,10.356358528137207,Dollars/capita,32033,1425
Nevada,Carson City,19.379344940185547,Dollars/capita,32510,1428
New Hampshire,Belknap,14.849624633789062,Dollars/capita,33001,1432
New Hampshire,Carroll,11.4288911819458,Dollars/capita,33003,1435
New Hampshire,Cheshire,11.616451263427734,Dollars/capita,33005,1437
New Hampshire,Coos,17.327119827270508,Dollars/capita,33007,1440
New Hampshire,Grafton,11.354681015014648,Dollars/capita,33009,1442
New Hampshire,Hillsborough,11.663955688476562,Dollars/capita,33011,1443
New Hampshire,Merrimack,11.17057991027832,Dollars/capita,33013,1444
New Hampshire,Rockingham,5.501507759094238,Dollars/capita,33015,1448
New Hampshire,Strafford,12.898603439331055,Dollars/capita,33017,1453
New Hampshire,Sullivan,10.04613208770752,Dollars/capita,33019,1454
New Jersey,Atlantic,18.688739776611328,Dollars/capita,34001,1461
New Jersey,Bergen,5.33946418762207,Dollars/capita,34003,1465
New Jersey,Burlington,7.725658893585205,Dollars/capita,34005,1470
New Jersey,Camden,19.40680503845215,Dollars/capita,34007,1472
New Jersey,Cape May,14.912107467651367,Dollars/capita,34009,1477
New Jersey,Cumberland,27.37471580505371,Dollars/capita,34011,1482
New Jersey,Essex,25.86280059814453,Dollars/capita,34013,1483
New Jersey,Gloucester,10.20482063293457,Dollars/capita,34015,1484
New Jersey,Hudson,23.433305740356445,Dollars/capita,34017,1487
New Jersey,Hunterdon,2.924830198287964,Dollars/capita,34019,1488
New Jersey,Mercer,13.386417388916016,Dollars/capita,34021,1493
New Jersey,Middlesex,7.047867774963379,Dollars/capita,34023,1497
New Jersey,Monmouth,5.5945305824279785,Dollars/capita,34025,1504
New Jersey,Morris,3.826035737991333,Dollars/capita,34027,1511
New Jersey,Ocean,11.055152893066406,Dollars/capita,34029,1546
New Jersey,Passaic,26.15093421936035,Dollars/capita,34031,1551
New Jersey,Salem,18.153642654418945,Dollars/capita,34033,1553
New Jersey,Somerset,4.435138702392578,Dollars/capita,34035,1558
New Jersey,Sussex,4.566629409790039,Dollars/capita,34037,1561
New Jersey,Union,11.303196907043457,Dollars/capita,34039,1566
New Jersey,Warren,8.644828796386719,Dollars/capita,34041,1570
New Mexico,Bernalillo,26.660444259643555,Dollars/capita,35001,1574
New Mexico,Catron,20.02566146850586,Dollars/capita,35003,1576
New Mexico,Chaves,31.889387130737305,Dollars/capita,35005,1578
New Mexico,Cibola,33.501953125,Dollars/capita,35006,1580
New Mexico,Colfax,24.139537811279297,Dollars/capita,35007,1582
New Mexico,Curry,26.642580032348633,Dollars/capita,35009,1586
New Mexico,De Baca,27.564430236816406,Dollars/capita,35011,1589
New Mexico,Doña Ana,32.96231460571289,Dollars/capita,35013,1590
New Mexico,Eddy,26.996946334838867,Dollars/capita,35015,1592
New Mexico,Grant,31.292797088623047,Dollars/capita,35017,1594
New Mexico,Guadalupe,34.41831588745117,Dollars/capita,35019,1595
New Mexico,Harding,12.547348022460938,Dollars/capita,35021,1597
New Mexico,Hidalgo,32.40159225463867,Dollars/capita,35023,1600
New Mexico,Lea,22.93442726135254,Dollars/capita,35025,1604
New Mexico,Lincoln,24.267717361450195,Dollars/capita,35027,1613
New Mexico,Los Alamos,2.5409579277038574,Dollars/capita,35028,1618
New Mexico,Luna,42.94480514526367,Dollars/capita,35029,1622
New Mexico,McKinley,31.184757232666016,Dollars/capita,35031,1626
New Mexico,Mora,27.26787567138672,Dollars/capita,35033,1629
New Mexico,Otero,19.384164810180664,Dollars/capita,35035,1633
New Mexico,Quay,40.55486297607422,Dollars/capita,35037,1637
New Mexico,Rio Arriba,42.329524993896484,Dollars/capita,35039,1639
New Mexico,Roosevelt,25.238094329833984,Dollars/capita,35041,1642
New Mexico,Sandoval,16.372634887695312,Dollars/capita,35043,1646
New Mexico,San Juan,19.055036544799805,Dollars/capita,35045,1650
New Mexico,San Miguel,44.11292266845703,Dollars/capita,35047,1652
New Mexico,Santa Fe,20.175846099853516,Dollars/capita,35049,1654
New Mexico,Sierra,44.42241668701172,Dollars/capita,35051,1657
New Mexico,Socorro,40.79344177246094,Dollars/capita,35053,1659
New Mexico,Taos,29.36966323852539,Dollars/capita,35055,1662
New Mexico,Torrance,44.602542877197266,Dollars/capita,35057,1664
New Mexico,Union,15.635661125183105,Dollars/capita,35059,1667
New Mexico,Valencia,32.30629348754883,Dollars/capita,35061,1670
New York,Albany,16.41732406616211,Dollars/capita,36001,1673
New York,Allegany,18.159292221069336,Dollars/capita,36003,1674
New York,Bronx,34.07572937011719,Dollars/capita,36005,1681
New York,Broome,21.483644485473633,Dollars/capita,36007,1683
New York,Cattaraugus,18.57217788696289,Dollars/capita,36009,1687
New York,Cayuga,18.0477294921875,Dollars/capita,36011,1689
New York,Chautauqua,27.23506736755371,Dollars/capita,36013,1694
New York,Chemung,24.432809829711914,Dollars/capita,36015,1696
New York,Chenango,23.190279006958008,Dollars/capita,36017,1699
New York,Clinton,20.453081130981445,Dollars/capita,36019,1702
New York,Columbia,14.210138320922852,Dollars/capita,36021,1704
New York,Cortland,19.444557189941406,Dollars/capita,36023,1706
New York,Delaware,16.815265655517578,Dollars/capita,36025,1707
New York,Dutchess,11.375773429870605,Dollars/capita,36027,1711
New York,Erie,22.914302825927734,Dollars/capita,36029,1723
New York,Essex,13.499554634094238,Dollars/capita,36031,1728
New York,Franklin,18.866649627685547,Dollars/capita,36033,1731
New York,Fulton,24.321565628051758,Dollars/capita,36035,1734
New York,Genesee,12.860875129699707,Dollars/capita,36037,1736
New York,Greene,18.17177963256836,Dollars/capita,36039,1739
New York,Hamilton,10.061059951782227,Dollars/capita,36041,1742
New York,Herkimer,21.422344207763672,Dollars/capita,36043,1745
New York,Jefferson,17.430498123168945,Dollars/capita,36045,1782
New York,Kings,34.07017517089844,Dollars/capita,36047,1788
New York,Lewis,16.005125045776367,Dollars/capita,36049,1790
New York,Livingston,14.723272323608398,Dollars/capita,36051,1791
New York,Madison,16.945329666137695,Dollars/capita,36053,1796
New York,Monroe,21.69770050048828,Dollars/capita,36055,1804
New York,Montgomery,26.129886627197266,Dollars/capita,36057,1807
New York,Nassau,7.183783531188965,Dollars/capita,36059,1839
New York,New York,34.090789794921875,Dollars/capita,36061,1847
New York,Niagara,19.969085693359375,Dollars/capita,36063,1850
New York,Oneida,23.499305725097656,Dollars/capita,36065,1852
New York,Onondaga,20.893653869628906,Dollars/capita,36067,1853
New York,Ontario,12.863884925842285,Dollars/capita,36069,1856
New York,Orange,17.08188247680664,Dollars/capita,36071,1859
New York,Orleans,18.78302574157715,Dollars/capita,36073,1862
New York,Oswego,22.760202407836914,Dollars/capita,36075,1864
New York,Otsego,13.602165222167969,Dollars/capita,36077,1868
New York,Putnam,3.1119534969329834,Dollars/capita,36079,1870
New York,Queens,34.14757537841797,Dollars/capita,36081,1872
New York,Rensselaer,16.678783416748047,Dollars/capita,36083,1874
New York,Richmond,34.57465744018555,Dollars/capita,36085,1876
New York,Rockland,18.339017868041992,Dollars/capita,36087,1879
New York,St. Lawrence,20.315298080444336,Dollars/capita,36089,1883
New York,Saratoga,9.777494430541992,Dollars/capita,36091,1885
New York,Schenectady,22.16790771484375,Dollars/capita,36093,1887
New York,Schoharie,16.366727828979492,Dollars/capita,36095,1888
New York,Schuyler,19.581056594848633,Dollars/capita,36097,1889
New York,Seneca,12.030723571777344,Dollars/capita,36099,1890
New York,Steuben,16.59710121154785,Dollars/capita,36101,1891
New York,Suffolk,10.058547973632812,Dollars/capita,36103,1924
New York,Sullivan,21.811767578125,Dollars/capita,36105,1928
New York,Tioga,16.818811416625977,Dollars/capita,36107,1930
New York,Tompkins,12.58081340789795,Dollars/capita,36109,1933
New York,Ulster,16.286529541015625,Dollars/capita,36111,1935
New York,Warren,16.972360610961914,Dollars/capita,36113,1938
New York,Washington,16.36630630493164,Dollars/capita,36115,1942
New York,Wayne,14.62197208404541,Dollars/capita,36117,1952
New York,Westchester,11.699785232543945,Dollars/capita,36119,1960
New York,Wyoming,10.446133613586426,Dollars/capita,36121,1962
New York,Yates,15.332701683044434,Dollars/capita,36123,1965
North Carolina,Alamance,20.119979858398438,Dollars/capita,37001,1967
North Carolina,Alexander,20.813030242919922,Dollars/capita,37003,1968
North Carolina,Alleghany,19.274065017700195,Dollars/capita,37005,1970
North Carolina,Anson,33.121849060058594,Dollars/capita,37007,1972
North Carolina,Ashe,19.494009017944336,Dollars/capita,37009,1975
North Carolina,Avery,16.600284576416016,Dollars/capita,37011,1977
North Carolina,Beaufort,24.749135971069336,Dollars/capita,37013,1981
North Carolina,Bertie,33.821903228759766,Dollars/capita,37015,1983
North Carolina,Bladen,28.934587478637695,Dollars/capita,37017,1986
North Carolina,Brunswick,17.743120193481445,Dollars/capita,37019,1995
North Carolina,Buncombe,20.365196228027344,Dollars/capita,37021,1422
North Carolina,Burke,22.378511428833008,Dollars/capita,37023,1424
North Carolina,Cabarrus,18.24646759033203,Dollars/capita,37025,1426
North Carolina,Caldwell,26.182762145996094,Dollars/capita,37027,1429
North Carolina,Camden,13.315335273742676,Dollars/capita,37029,1433
North Carolina,Carteret,15.779922485351562,Dollars/capita,37031,1447
North Carolina,Caswell,28.635778427124023,Dollars/capita,37033,1449
North Carolina,Catawba,23.740163803100586,Dollars/capita,37035,1450
North Carolina,Chatham,11.121432304382324,Dollars/capita,37037,1451
North Carolina,Cherokee,20.5096435546875,Dollars/capita,37039,1452
North Carolina,Chowan,31.01209831237793,Dollars/capita,37041,1455
North Carolina,Clay,26.003564834594727,Dollars/capita,37043,1457
North Carolina,Cleveland,32.652034759521484,Dollars/capita,37045,1458
North Carolina,Columbus,30.573226928710938,Dollars/capita,37047,1459
North Carolina,Craven,18.123027801513672,Dollars/capita,37049,1462
North Carolina,Cumberland,26.09062385559082,Dollars/capita,37051,1464
North Carolina,Currituck,13.463565826416016,Dollars/capita,37053,1481
North Carolina,Dare,11.84666633605957,Dollars/capita,37055,1485
North Carolina,Davidson,23.562541961669922,Dollars/capita,37057,1489
North Carolina,Davie,17.158998489379883,Dollars/capita,37059,1490
North Carolina,Duplin,19.740747451782227,Dollars/capita,37061,1492
North Carolina,Durham,19.19697380065918,Dollars/capita,37063,1494
North Carolina,Edgecombe,40.020050048828125,Dollars/capita,37065,1495
North Carolina,Forsyth,19.545804977416992,Dollars/capita,37067,1496
North Carolina,Franklin,21.581972122192383,Dollars/capita,37069,1498
North Carolina,Gaston,28.430137634277344,Dollars/capita,37071,1499
North Carolina,Gates,19.2302303314209,Dollars/capita,37073,1500
North Carolina,Graham,23.169939041137695,Dollars/capita,37075,1502
North Carolina,Granville,18.155139923095703,Dollars/capita,37077,1503
North Carolina,Greene,27.810497283935547,Dollars/capita,37079,1505
North Carolina,Guilford,22.64569664001465,Dollars/capita,37081,1506
North Carolina,Halifax,39.92632293701172,Dollars/capita,37083,1508
North Carolina,Harnett,21.493480682373047,Dollars/capita,37085,1509
North Carolina,Haywood,22.48075294494629,Dollars/capita,37087,1512
North Carolina,Henderson,14.508007049560547,Dollars/capita,37089,1514
North Carolina,Hertford,32.97584533691406,Dollars/capita,37091,1515
North Carolina,Hoke,24.617612838745117,Dollars/capita,37093,1517
North Carolina,Hyde,21.96064567565918,Dollars/capita,37095,1521
North Carolina,Iredell,13.649165153503418,Dollars/capita,37097,1525
North Carolina,Jackson,16.20205307006836,Dollars/capita,37099,1528
North Carolina,Johnston,19.663345336914062,Dollars/capita,37101,1530
North Carolina,Jones,27.237064361572266,Dollars/capita,37103,1536
North Carolina,Lee,22.543746948242188,Dollars/capita,37105,1540
North Carolina,Lenoir,31.353525161743164,Dollars/capita,37107,1542
North Carolina,Lincoln,19.27759552001953,Dollars/capita,37109,1545
North Carolina,McDowell,23.88435935974121,Dollars/capita,37111,1554
North Carolina,Macon,23.54306411743164,Dollars/capita,37113,1556
North Carolina,Madison,24.33578872680664,Dollars/capita,37115,1560
North Carolina,Martin,29.43604850769043,Dollars/capita,37117,1563
North Carolina,Mecklenburg,21.397092819213867,Dollars/capita,37119,1565
North Carolina,Mitchell,20.05719757080078,Dollars/capita,37121,1568
North Carolina,Montgomery,25.2825984954834,Dollars/capita,37123,1573
North Carolina,Moore,14.638016700744629,Dollars/capita,37125,1584
North Carolina,Nash,23.038639068603516,Dollars/capita,37127,1588
North Carolina,New Hanover,16.2148494720459,Dollars/capita,37129,1602
North Carolina,Northampton,36.87786865234375,Dollars/capita,37131,1606
North Carolina,Onslow,11.03062629699707,Dollars/capita,37133,1625
North Carolina,Orange,10.783205032348633,Dollars/capita,37135,1630
North Carolina,Pamlico,19.659759521484375,Dollars/capita,37137,1703
North Carolina,Pasquotank,23.546913146972656,Dollars/capita,37139,1714
North Carolina,Pender,20.504613876342773,Dollars/capita,37141,1718
North Carolina,Perquimans,24.815387725830078,Dollars/capita,37143,1724
North Carolina,Person,25.004680633544922,Dollars/capita,37145,1729
North Carolina,Pitt,22.455589294433594,Dollars/capita,37147,1733
North Carolina,Polk,16.794206619262695,Dollars/capita,37149,1738
North Carolina,Randolph,22.794660568237305,Dollars/capita,37151,1741
North Carolina,Richmond,35.614410400390625,Dollars/capita,37153,1744
North Carolina,Robeson,40.98493576049805,Dollars/capita,37155,1747
North Carolina,Rockingham,23.505495071411133,Dollars/capita,37157,1751
North Carolina,Rowan,23.025997161865234,Dollars/capita,37159,1754
North Carolina,Rutherford,27.87200355529785,Dollars/capita,37161,1764
North Carolina,Sampson,27.355205535888672,Dollars/capita,37163,1769
North Carolina,Scotland,41.009761810302734,Dollars/capita,37165,1772
North Carolina,Stanly,21.289758682250977,Dollars/capita,37167,1775
North Carolina,Stokes,15.69420337677002,Dollars/capita,37169,1777
North Carolina,Surry,24.373062133789062,Dollars/capita,37171,1780
North Carolina,Swain,27.35486602783203,Dollars/capita,37173,1784
North Carolina,Transylvania,20.785137176513672,Dollars/capita,37175,1786
North Carolina,Tyrrell,29.97572898864746,Dollars/capita,37177,1794
North Carolina,Union,14.462545394897461,Dollars/capita,37179,1798
North Carolina,Vance,42.787200927734375,Dollars/capita,37181,1801
North Carolina,Wake,10.954998970031738,Dollars/capita,37183,1805
North Carolina,Warren,30.618717193603516,Dollars/capita,37185,1809
North Carolina,Washington,35.468536376953125,Dollars/capita,37187,1811
North Carolina,Watauga,8.82729721069336,Dollars/capita,37189,1813
North Carolina,Wayne,25.0340576171875,Dollars/capita,37191,1814
North Carolina,Wilkes,26.871423721313477,Dollars/capita,37193,1817
North Carolina,Wilson,25.83761978149414,Dollars/capita,37195,1819
North Carolina,Yadkin,18.00078582763672,Dollars/capita,37197,1821
North Carolina,Yancey,27.85186004638672,Dollars/capita,37199,1823
North Dakota,Adams,6.2482147216796875,Dollars/capita,38001,1826
North Dakota,Barnes,10.222484588623047,Dollars/capita,38003,1828
North Dakota,Benson,40.02265930175781,Dollars/capita,38005,1831
North Dakota,Billings,12.742940902709961,Dollars/capita,38007,1833
North Dakota,Bottineau,9.156815528869629,Dollars/capita,38009,1836
North Dakota,Bowman,4.10048770904541,Dollars/capita,38011,1838
North Dakota,Burke,4.086464881896973,Dollars/capita,38013,1841
North Dakota,Burleigh,8.512539863586426,Dollars/capita,38015,1844
North Dakota,Cass,8.97680377960205,Dollars/capita,38017,1848
North Dakota,Cavalier,6.99404764175415,Dollars/capita,38019,1849
North Dakota,Dickey,7.4872283935546875,Dollars/capita,38021,2004
North Dakota,Divide,6.227757930755615,Dollars/capita,38023,2007
North Dakota,Dunn,4.343791961669922,Dollars/capita,38025,2013
North Dakota,Eddy,9.255319595336914,Dollars/capita,38027,2017
North Dakota,Emmons,7.192174911499023,Dollars/capita,38029,2021
North Dakota,Foster,6.336291790008545,Dollars/capita,38031,2026
North Dakota,Golden Valley,3.182069778442383,Dollars/capita,38033,2036
North Dakota,Grand Forks,11.159723281860352,Dollars/capita,38035,2043
North Dakota,Grant,11.458776473999023,Dollars/capita,38037,2051
North Dakota,Griggs,10.701080322265625,Dollars/capita,38039,2056
North Dakota,Hettinger,5.839895248413086,Dollars/capita,38041,2063
North Dakota,Kidder,9.225217819213867,Dollars/capita,38043,2068
