State,County,SNAP-authorized stores per 1000 pop 2012 (SNAPSPTH12),Units,FIPS,FID
Missouri,Morgan,1.1681662275687228,"# per 1,000 pop",29141,1146
Missouri,New Madrid,1.2530650512043848,"# per 1,000 pop",29143,1149
Missouri,Newton,0.7364268905855863,"# per 1,000 pop",29145,1152
Missouri,Nodaway,0.4910542721721679,"# per 1,000 pop",29147,1156
Missouri,Oregon,0.9926949774180839,"# per 1,000 pop",29149,1158
Missouri,Osage,0.6133641218068985,"# per 1,000 pop",29151,1164
Missouri,Ozark,1.1196750338506405,"# per 1,000 pop",29153,1168
Missouri,Pemiscot,1.2929527175013342,"# per 1,000 pop",29155,1170
Missouri,Perry,0.6616538717706032,"# per 1,000 pop",29157,1172
Missouri,Pettis,0.8112983136022432,"# per 1,000 pop",29159,1174
Missouri,Phelps,0.7446595683197368,"# per 1,000 pop",29161,1176
Missouri,Pike,0.7855283239069936,"# per 1,000 pop",29163,1179
Missouri,Platte,0.4218538394130981,"# per 1,000 pop",29165,1181
Missouri,Polk,0.8758637736295151,"# per 1,000 pop",29167,1183
Missouri,Pulaski,0.5132152938157557,"# per 1,000 pop",29169,1185
Missouri,Putnam,0.861894139119854,"# per 1,000 pop",29171,1188
Missouri,Ralls,0.5838279653595407,"# per 1,000 pop",29173,1191
Missouri,Randolph,0.8784050532964864,"# per 1,000 pop",29175,1194
Missouri,Ray,0.5202913631633714,"# per 1,000 pop",29177,1197
Missouri,Reynolds,1.0124493775311234,"# per 1,000 pop",29179,1200
Missouri,Ripley,0.9440011399259048,"# per 1,000 pop",29181,1203
Missouri,St. Charles,0.4308326054839159,"# per 1,000 pop",29183,1205
Missouri,St. Clair,1.363380479909929,"# per 1,000 pop",29185,1208
Missouri,Ste. Genevieve,0.5214205186020293,"# per 1,000 pop",29186,1209
Missouri,St. Francois,0.8280615521539714,"# per 1,000 pop",29187,1212
Missouri,St. Louis County,0.560754389577365,"# per 1,000 pop",29189,1216
Missouri,Saline,0.7283945327563306,"# per 1,000 pop",29195,1218
Missouri,Schuyler,1.3920671243325706,"# per 1,000 pop",29197,1221
Missouri,Scotland,1.6403526758253024,"# per 1,000 pop",29199,1224
Missouri,Scott,0.7814030336322679,"# per 1,000 pop",29201,1227
Missouri,Shannon,0.8415484491464295,"# per 1,000 pop",29203,1229
Missouri,Shelby,1.0961394503261683,"# per 1,000 pop",29205,1232
Missouri,Stoddard,0.771941600939755,"# per 1,000 pop",29207,1236
Missouri,Stone,0.7629033620544011,"# per 1,000 pop",29209,1237
Missouri,Sullivan,0.7765556573989205,"# per 1,000 pop",29211,1240
Missouri,Taney,0.906412871062769,"# per 1,000 pop",29213,1242
Missouri,Texas,0.8039519566059667,"# per 1,000 pop",29215,1245
Missouri,Vernon,0.5301715828031617,"# per 1,000 pop",29217,1248
Missouri,Warren,0.4808719811925625,"# per 1,000 pop",29219,1251
Missouri,Washington,1.0028558145712958,"# per 1,000 pop",29221,1253
Missouri,Wayne,1.3866089638362435,"# per 1,000 pop",29223,1256
Missouri,Webster,0.7954847642889239,"# per 1,000 pop",29225,1258
Missouri,Worth,1.4430014430014428,"# per 1,000 pop",29227,1261
Missouri,Wright,1.136221303702113,"# per 1,000 pop",29229,1263
Missouri,St. Louis City,1.0521038934915705,"# per 1,000 pop",29510,1266
Montana,Beaverhead,0.7846494043797704,"# per 1,000 pop",30001,1269
Montana,Big Horn,0.7273562514355716,"# per 1,000 pop",30003,1274
Montana,Blaine,0.8978003890468352,"# per 1,000 pop",30005,1124
Montana,Broadwater,0.5211952744961779,"# per 1,000 pop",30007,1132
Montana,Carbon,0.6336196965208518,"# per 1,000 pop",30009,1137
Montana,Carter,0.8496176720475785,"# per 1,000 pop",30011,1141
Montana,Cascade,0.6260987318951416,"# per 1,000 pop",30013,1144
Montana,Chouteau,0.508130081300813,"# per 1,000 pop",30015,1150
Montana,Custer,0.6729475100942126,"# per 1,000 pop",30017,1153
Montana,Daniels,1.1198208286674132,"# per 1,000 pop",30019,1157
Montana,Dawson,0.7568385771434749,"# per 1,000 pop",30021,1160
Montana,Deer Lodge,0.7767060438567971,"# per 1,000 pop",30023,1163
Montana,Fallon,0.49603174603174605,"# per 1,000 pop",30025,1165
Montana,Fergus,0.779769712869844,"# per 1,000 pop",30027,1169
Montana,Flathead,0.6702461631362792,"# per 1,000 pop",30029,1173
Montana,Gallatin,0.5047832941024035,"# per 1,000 pop",30031,1177
Montana,Garfield,0.7930214115781127,"# per 1,000 pop",30033,1182
Montana,Glacier,0.8691318406145916,"# per 1,000 pop",30035,1186
Montana,Golden Valley,1.1918951132300357,"# per 1,000 pop",30037,1189
Montana,Granite,0.777313176798542,"# per 1,000 pop",30039,1192
Montana,Hill,0.9114424212798892,"# per 1,000 pop",30041,1195
Montana,Jefferson,0.3508464169809666,"# per 1,000 pop",30043,1199
Montana,Judith Basin,0.9881422924901185,"# per 1,000 pop",30045,1202
Montana,Lake,0.7791117551001633,"# per 1,000 pop",30047,1207
Montana,Lewis and Clark,0.6383973528988633,"# per 1,000 pop",30049,1211
Montana,Liberty,0.48773690078037907,"# per 1,000 pop",30051,1214
Montana,Lincoln,0.9961862740068066,"# per 1,000 pop",30053,1219
Montana,McCone,0.5878894767783657,"# per 1,000 pop",30055,1223
Montana,Madison,0.7220138799086168,"# per 1,000 pop",30057,1226
Montana,Meagher,1.5592515592515592,"# per 1,000 pop",30059,1231
Montana,Mineral,1.67986561075114,"# per 1,000 pop",30061,1234
Montana,Missoula,0.6164941083888253,"# per 1,000 pop",30063,1239
Montana,Musselshell,0.4287245444801715,"# per 1,000 pop",30065,1241
Montana,Park,0.7708614376565812,"# per 1,000 pop",30067,1244
Montana,Petroleum,1.9569471624266144,"# per 1,000 pop",30069,1247
Montana,Phillips,0.9689922480620154,"# per 1,000 pop",30071,1250
Montana,Pondera,0.8786158421194916,"# per 1,000 pop",30073,1254
Montana,Powder River,0.5672149744753262,"# per 1,000 pop",30075,1259
Montana,Powell,0.8220593761743706,"# per 1,000 pop",30077,1262
Montana,Prairie,0.8643042350907519,"# per 1,000 pop",30079,1264
Montana,Ravalli,0.5252316353579372,"# per 1,000 pop",30081,1268
Montana,Richland,0.4779525131051496,"# per 1,000 pop",30083,1271
Montana,Roosevelt,1.1439553399835272,"# per 1,000 pop",30085,1275
Montana,Rosebud,0.9578544061302681,"# per 1,000 pop",30087,1277
Montana,Sanders,1.7458508648901359,"# per 1,000 pop",30089,1278
Montana,Sheridan,0.9543761638733707,"# per 1,000 pop",30091,1281
Montana,Silver Bow,0.8865505915181817,"# per 1,000 pop",30093,1284
Montana,Stillwater,0.5437737901033171,"# per 1,000 pop",30095,1286
Montana,Sweet Grass,0.5547850208044383,"# per 1,000 pop",30097,1288
Montana,Teton,0.46808744974943556,"# per 1,000 pop",30099,1290
Montana,Toole,0.8939974457215836,"# per 1,000 pop",30101,1292
Montana,Treasure,0.0,"# per 1,000 pop",30103,1293
Montana,Valley,0.7328447701532312,"# per 1,000 pop",30105,1296
Montana,Wheatland,0.594106463878327,"# per 1,000 pop",30107,1298
Montana,Wibaux,0.946073793755913,"# per 1,000 pop",30109,1300
Montana,Yellowstone,0.611768785416749,"# per 1,000 pop",30111,1302
Nebraska,Adams,0.4688642359897009,"# per 1,000 pop",31001,1303
Nebraska,Antelope,0.9167303284950344,"# per 1,000 pop",31003,1305
Nebraska,Arthur,0.0,"# per 1,000 pop",31005,1307
Nebraska,Banner,0.0,"# per 1,000 pop",31007,1308
Nebraska,Blaine,0.0,"# per 1,000 pop",31009,1309
Nebraska,Boone,1.2922281705741185,"# per 1,000 pop",31011,1310
Nebraska,Box Butte,0.5669936084356867,"# per 1,000 pop",31013,1315
Nebraska,Boyd,1.4605647517039924,"# per 1,000 pop",31015,1317
Nebraska,Brown,1.874517587385599,"# per 1,000 pop",31017,1319
Nebraska,Buffalo,0.4810764876500291,"# per 1,000 pop",31019,1321
Nebraska,Burt,0.9886369324723433,"# per 1,000 pop",31021,1323
Nebraska,Butler,0.37170986538075146,"# per 1,000 pop",31023,1325
Nebraska,Cass,0.3879361795249274,"# per 1,000 pop",31025,1326
Nebraska,Cedar,0.5907462459028888,"# per 1,000 pop",31027,1329
Nebraska,Chase,1.2303149606299213,"# per 1,000 pop",31029,1330
Nebraska,Cherry,1.0331179791630287,"# per 1,000 pop",31031,1333
Nebraska,Cheyenne,0.49662296384584825,"# per 1,000 pop",31033,1334
Nebraska,Clay,0.7799095304944627,"# per 1,000 pop",31035,1336
Nebraska,Colfax,0.750962170280672,"# per 1,000 pop",31037,1338
Nebraska,Cuming,0.8634626690182248,"# per 1,000 pop",31039,1340
Nebraska,Custer,0.9931719428926133,"# per 1,000 pop",31041,1342
Nebraska,Dakota,0.7250533830512796,"# per 1,000 pop",31043,1344
Nebraska,Dawes,0.4370629370629371,"# per 1,000 pop",31045,1347
Nebraska,Dawson,0.7810349573355353,"# per 1,000 pop",31047,1349
Nebraska,Deuel,1.0141987829614605,"# per 1,000 pop",31049,1351
Nebraska,Dixon,0.4224400135180804,"# per 1,000 pop",31051,1353
Nebraska,Dodge,0.6039476212699372,"# per 1,000 pop",31053,1354
Nebraska,Douglas,0.45128137558468956,"# per 1,000 pop",31055,1358
Nebraska,Dundy,0.4948045522018803,"# per 1,000 pop",31057,1360
Nebraska,Fillmore,1.386241552590539,"# per 1,000 pop",31059,1363
Nebraska,Franklin,0.9410288582183186,"# per 1,000 pop",31061,1369
Nebraska,Frontier,0.7296607077708865,"# per 1,000 pop",31063,1371
Nebraska,Furnas,0.8151620134501733,"# per 1,000 pop",31065,1374
Nebraska,Gage,0.703170381240637,"# per 1,000 pop",31067,1378
Nebraska,Garden,0.5120327700972862,"# per 1,000 pop",31069,1381
Nebraska,Garfield,0.996512207274539,"# per 1,000 pop",31071,1391
Nebraska,Gosper,0.0410711352061771,"# per 1,000 pop",31073,1393
Nebraska,Grant,1.589825119236884,"# per 1,000 pop",31075,1395
Nebraska,Greeley,1.2205044751830756,"# per 1,000 pop",31077,1397
Nebraska,Hall,0.5730936006849504,"# per 1,000 pop",31079,1402
Nebraska,Hamilton,0.5733732845041246,"# per 1,000 pop",31081,1405
Nebraska,Harlan,0.5865102639296187,"# per 1,000 pop",31083,1409
Nebraska,Hayes,1.0493179433368311,"# per 1,000 pop",31085,1411
Nebraska,Hitchcock,0.6927606511950121,"# per 1,000 pop",31087,1414
Nebraska,Holt,1.0019879440810568,"# per 1,000 pop",31089,1416
Nebraska,Hooker,1.375515818431912,"# per 1,000 pop",31091,1418
Nebraska,Howard,0.6313131313131313,"# per 1,000 pop",31093,1311
Nebraska,Jefferson,0.7866861676195541,"# per 1,000 pop",31095,1312
Nebraska,Johnson,0.6971465629053178,"# per 1,000 pop",31097,1313
Nebraska,Kearney,0.6168080185042405,"# per 1,000 pop",31099,1314
Nebraska,Keith,0.8211678832116788,"# per 1,000 pop",31101,1316
Nebraska,Keya Paha,1.243781094527363,"# per 1,000 pop",31103,1318
Nebraska,Kimball,0.7269362939466032,"# per 1,000 pop",31105,1320
Nebraska,Knox,0.9331622535868423,"# per 1,000 pop",31107,1322
Nebraska,Lancaster,0.4439226058001343,"# per 1,000 pop",31109,1324
Nebraska,Lincoln,0.5840420325586121,"# per 1,000 pop",31111,1327
Nebraska,Logan,1.3071895424836601,"# per 1,000 pop",31113,1328
Nebraska,Loup,0.0,"# per 1,000 pop",31115,1331
Nebraska,McPherson,0.0,"# per 1,000 pop",31117,1332
Nebraska,Madison,0.6303940319526515,"# per 1,000 pop",31119,1335
Nebraska,Merrick,0.6212510711225365,"# per 1,000 pop",31121,1337
Nebraska,Morrill,1.022704029453876,"# per 1,000 pop",31123,1339
Nebraska,Nance,0.5383580080753702,"# per 1,000 pop",31125,1341
Nebraska,Nemaha,0.8852856210977541,"# per 1,000 pop",31127,1343
Nebraska,Nuckolls,1.0703019378098244,"# per 1,000 pop",31129,1345
Nebraska,Otoe,0.8890582333142821,"# per 1,000 pop",31131,1348
Nebraska,Pawnee,0.7233273056057866,"# per 1,000 pop",31133,1350
Nebraska,Perkins,0.36961219151597857,"# per 1,000 pop",31135,1352
Nebraska,Phelps,0.7325013564839935,"# per 1,000 pop",31137,1355
Nebraska,Pierce,0.4186435947530003,"# per 1,000 pop",31139,1356
Nebraska,Platte,0.44878267698866825,"# per 1,000 pop",31141,1359
Nebraska,Polk,0.5639097744360902,"# per 1,000 pop",31143,1362
Nebraska,Red Willow,0.44798785117691725,"# per 1,000 pop",31145,1364
Nebraska,Richardson,0.6332931242460796,"# per 1,000 pop",31147,1365
Nebraska,Rock,0.7267441860465117,"# per 1,000 pop",31149,1366
Nebraska,Saline,0.681230106935953,"# per 1,000 pop",31151,1367
Nebraska,Sarpy,0.2441921460570505,"# per 1,000 pop",31153,1368
Nebraska,Saunders,0.48424018313083284,"# per 1,000 pop",31155,1370
Nebraska,Scotts Bluff,0.5906647909677886,"# per 1,000 pop",31157,1373
Nebraska,Seward,0.4133451431945675,"# per 1,000 pop",31159,1375
Nebraska,Sheridan,2.0680579056213575,"# per 1,000 pop",31161,1376
Nebraska,Sherman,0.6435006435006435,"# per 1,000 pop",31163,1377
Nebraska,Sioux,0.7604562737642586,"# per 1,000 pop",31165,1380
Nebraska,Stanton,0.3284611594678929,"# per 1,000 pop",31167,1382
Nebraska,Thayer,1.0550577847032854,"# per 1,000 pop",31169,1383
Nebraska,Thomas,1.4792899408284024,"# per 1,000 pop",31171,1384
Nebraska,Thurston,1.0446343779677114,"# per 1,000 pop",31173,1385
Nebraska,Valley,0.9458500827618822,"# per 1,000 pop",31175,1386
Nebraska,Washington,0.35798933438672725,"# per 1,000 pop",31177,1387
Nebraska,Wayne,0.3663387063010257,"# per 1,000 pop",31179,1388
Nebraska,Webster,0.5369127516778524,"# per 1,000 pop",31181,1389
Nebraska,Wheeler,0.0,"# per 1,000 pop",31183,1390
Nebraska,York,0.43649061545176776,"# per 1,000 pop",31185,1392
Nevada,Churchill,0.8547008547008548,"# per 1,000 pop",32001,1396
Nevada,Clark,0.5475838585923308,"# per 1,000 pop",32003,1399
Nevada,Douglas,0.4237949329020909,"# per 1,000 pop",32005,1400
Nevada,Elko,0.5336873893574924,"# per 1,000 pop",32007,1401
Nevada,Esmeralda,1.2903225806451613,"# per 1,000 pop",32009,1404
Nevada,Eureka,0.9162085623854741,"# per 1,000 pop",32011,1406
Nevada,Humboldt,0.6012435476302206,"# per 1,000 pop",32013,1407
Nevada,Lander,0.5750995904168771,"# per 1,000 pop",32015,1408
Nevada,Lincoln,1.1100832562442182,"# per 1,000 pop",32017,1410
Nevada,Lyon,0.579616965729538,"# per 1,000 pop",32019,1412
Nevada,Mineral,1.0924851350383267,"# per 1,000 pop",32021,1415
Nevada,Nye,0.7894389746215736,"# per 1,000 pop",32023,1417
Nevada,Pershing,0.271645182002272,"# per 1,000 pop",32027,1419
Nevada,Storey,0.5082592121982211,"# per 1,000 pop",32029,1420
Nevada,Washoe,0.6642894138590895,"# per 1,000 pop",32031,1423
Nevada,White Pine,0.3236407090221072,"# per 1,000 pop",32033,1425
Nevada,Carson City,0.6853520065161628,"# per 1,000 pop",32510,1428
New Hampshire,Belknap,0.9890540996016157,"# per 1,000 pop",33001,1432
New Hampshire,Carroll,0.9477859300215136,"# per 1,000 pop",33003,1435
New Hampshire,Cheshire,0.7243453782861208,"# per 1,000 pop",33005,1437
New Hampshire,Coos,1.2099119308740447,"# per 1,000 pop",33007,1440
New Hampshire,Grafton,0.9232160811533101,"# per 1,000 pop",33009,1442
New Hampshire,Hillsborough,0.7137444302702092,"# per 1,000 pop",33011,1443
New Hampshire,Merrimack,0.7216949098647916,"# per 1,000 pop",33013,1444
New Hampshire,Rockingham,0.5610211984867818,"# per 1,000 pop",33015,1448
New Hampshire,Strafford,0.6056016135053187,"# per 1,000 pop",33017,1453
New Hampshire,Sullivan,0.6519787652257355,"# per 1,000 pop",33019,1454
New Jersey,Atlantic,0.8928722711572308,"# per 1,000 pop",34001,1461
New Jersey,Bergen,0.37962551838018715,"# per 1,000 pop",34003,1465
New Jersey,Burlington,0.5245537692539483,"# per 1,000 pop",34005,1470
New Jersey,Camden,0.8499841297350343,"# per 1,000 pop",34007,1472
New Jersey,Cape May,0.8341640361078805,"# per 1,000 pop",34009,1477
New Jersey,Cumberland,0.9812931098224374,"# per 1,000 pop",34011,1482
New Jersey,Essex,0.8521169313888775,"# per 1,000 pop",34013,1483
New Jersey,Gloucester,0.6538069289721647,"# per 1,000 pop",34015,1484
New Jersey,Hudson,1.1271619587246402,"# per 1,000 pop",34017,1487
New Jersey,Hunterdon,0.27613800341073064,"# per 1,000 pop",34019,1488
New Jersey,Mercer,0.6941748143964799,"# per 1,000 pop",34021,1493
New Jersey,Middlesex,0.47628246952460446,"# per 1,000 pop",34023,1497
New Jersey,Monmouth,0.47215478414873363,"# per 1,000 pop",34025,1504
New Jersey,Morris,0.30739686893614915,"# per 1,000 pop",34027,1511
New Jersey,Ocean,0.533475746665059,"# per 1,000 pop",34029,1546
New Jersey,Passaic,1.068832834544677,"# per 1,000 pop",34031,1551
New Jersey,Salem,0.7741154052766545,"# per 1,000 pop",34033,1553
New Jersey,Somerset,0.39644153669792415,"# per 1,000 pop",34035,1558
New Jersey,Sussex,0.35776780021974736,"# per 1,000 pop",34037,1561
New Jersey,Union,0.6656237284978259,"# per 1,000 pop",34039,1566
New Jersey,Warren,0.482259357999003,"# per 1,000 pop",34041,1570
New Mexico,Bernalillo,0.5428434254942139,"# per 1,000 pop",35001,1574
New Mexico,Catron,2.4603608529250955,"# per 1,000 pop",35003,1576
New Mexico,Chaves,0.847470509546394,"# per 1,000 pop",35005,1578
New Mexico,Cibola,0.7896148874417698,"# per 1,000 pop",35006,1580
New Mexico,Colfax,0.680632231717462,"# per 1,000 pop",35007,1582
New Mexico,Curry,0.8160118546998277,"# per 1,000 pop",35009,1586
New Mexico,De Baca,1.5568240788790866,"# per 1,000 pop",35011,1589
New Mexico,Doña Ana,0.5825114442708698,"# per 1,000 pop",35013,1590
New Mexico,Eddy,0.7518820019968517,"# per 1,000 pop",35015,1592
New Mexico,Grant,0.6918923823782949,"# per 1,000 pop",35017,1594
New Mexico,Guadalupe,2.2992251430226665,"# per 1,000 pop",35019,1595
New Mexico,Harding,2.828854314002829,"# per 1,000 pop",35021,1597
New Mexico,Hidalgo,1.4601585314977057,"# per 1,000 pop",35023,1600
New Mexico,Lea,0.6896499743736623,"# per 1,000 pop",35025,1604
New Mexico,Lincoln,1.0217145108080161,"# per 1,000 pop",35027,1613
New Mexico,Los Alamos,0.22027644694091086,"# per 1,000 pop",35028,1618
New Mexico,Luna,0.7920343969223808,"# per 1,000 pop",35029,1622
New Mexico,McKinley,0.9689657061465979,"# per 1,000 pop",35031,1626
New Mexico,Mora,0.6907545164718385,"# per 1,000 pop",35033,1629
New Mexico,Otero,0.513569853071072,"# per 1,000 pop",35035,1633
New Mexico,Quay,1.2544189759379634,"# per 1,000 pop",35037,1637
New Mexico,Rio Arriba,0.684144385468856,"# per 1,000 pop",35039,1639
New Mexico,Roosevelt,0.6529865974500872,"# per 1,000 pop",35041,1642
New Mexico,Sandoval,0.48000806364378373,"# per 1,000 pop",35043,1646
New Mexico,San Juan,0.696989265716946,"# per 1,000 pop",35045,1650
New Mexico,San Miguel,0.9143562585811038,"# per 1,000 pop",35047,1652
New Mexico,Santa Fe,0.44178764588670644,"# per 1,000 pop",35049,1654
New Mexico,Sierra,1.2820512820512822,"# per 1,000 pop",35051,1657
New Mexico,Socorro,0.7385104811679827,"# per 1,000 pop",35053,1659
New Mexico,Taos,0.78810620620926,"# per 1,000 pop",35055,1662
New Mexico,Torrance,0.8426440297110043,"# per 1,000 pop",35057,1664
New Mexico,Union,0.9027307605506657,"# per 1,000 pop",35059,1667
New Mexico,Valencia,0.6557398441883833,"# per 1,000 pop",35061,1670
New York,Albany,0.8484610389964696,"# per 1,000 pop",36001,1673
New York,Allegany,0.9822776433608371,"# per 1,000 pop",36003,1674
New York,Bronx,1.534285712257176,"# per 1,000 pop",36005,1681
New York,Broome,0.9260661752330945,"# per 1,000 pop",36007,1683
New York,Cattaraugus,0.6366046632602549,"# per 1,000 pop",36009,1687
New York,Cayuga,0.5394794180745508,"# per 1,000 pop",36011,1689
New York,Chautauqua,0.8143688360703616,"# per 1,000 pop",36013,1694
New York,Chemung,0.9072743155140159,"# per 1,000 pop",36015,1696
New York,Chenango,1.0163619249794724,"# per 1,000 pop",36017,1699
New York,Clinton,1.075677043786383,"# per 1,000 pop",36019,1702
New York,Columbia,0.8653471788881955,"# per 1,000 pop",36021,1704
New York,Cortland,0.8539839107409953,"# per 1,000 pop",36023,1706
New York,Delaware,1.0664325803085428,"# per 1,000 pop",36025,1707
New York,Dutchess,0.5053443741129147,"# per 1,000 pop",36027,1711
New York,Erie,0.8760514975384965,"# per 1,000 pop",36029,1723
New York,Essex,1.0844177510844175,"# per 1,000 pop",36031,1728
New York,Franklin,1.0699230942497666,"# per 1,000 pop",36033,1731
New York,Fulton,0.8132301623425884,"# per 1,000 pop",36035,1734
New York,Genesee,0.7224991802413148,"# per 1,000 pop",36037,1736
New York,Greene,0.9450824892650956,"# per 1,000 pop",36039,1739
New York,Hamilton,0.6976419701409238,"# per 1,000 pop",36041,1742
New York,Herkimer,0.8526074285359955,"# per 1,000 pop",36043,1745
New York,Jefferson,0.890417033920385,"# per 1,000 pop",36045,1782
New York,Kings,1.4619187842385992,"# per 1,000 pop",36047,1788
New York,Lewis,1.0193211871877754,"# per 1,000 pop",36049,1790
New York,Livingston,0.6609062387491642,"# per 1,000 pop",36051,1791
New York,Madison,0.6850229799305537,"# per 1,000 pop",36053,1796
New York,Monroe,0.7511904714146452,"# per 1,000 pop",36055,1804
New York,Montgomery,1.0629209133444129,"# per 1,000 pop",36057,1807
New York,Nassau,0.41029483664669736,"# per 1,000 pop",36059,1839
New York,New York,0.8997852703267466,"# per 1,000 pop",36061,1847
New York,Niagara,0.7770712085432898,"# per 1,000 pop",36063,1850
New York,Oneida,0.95658714255539,"# per 1,000 pop",36065,1852
New York,Onondaga,0.7968264032284325,"# per 1,000 pop",36067,1853
New York,Ontario,0.5029841164527257,"# per 1,000 pop",36069,1856
New York,Orange,0.6572998105979692,"# per 1,000 pop",36071,1859
New York,Orleans,0.6575466118840851,"# per 1,000 pop",36073,1862
New York,Oswego,0.7826622843056695,"# per 1,000 pop",36075,1864
New York,Otsego,0.8953313130985756,"# per 1,000 pop",36077,1868
New York,Putnam,0.2208680112843475,"# per 1,000 pop",36079,1870
New York,Queens,0.9310587530962565,"# per 1,000 pop",36081,1872
New York,Rensselaer,0.8576552903515083,"# per 1,000 pop",36083,1874
New York,Richmond,0.8152266276915753,"# per 1,000 pop",36085,1876
New York,Rockland,0.43088481659465144,"# per 1,000 pop",36087,1879
New York,St. Lawrence,0.958579846508423,"# per 1,000 pop",36089,1883
New York,Saratoga,0.6268766909914332,"# per 1,000 pop",36091,1885
New York,Schenectady,0.9927541837497742,"# per 1,000 pop",36093,1887
New York,Schoharie,0.7217254950829205,"# per 1,000 pop",36095,1888
New York,Schuyler,0.6841669367325628,"# per 1,000 pop",36097,1889
New York,Seneca,0.6089788981730633,"# per 1,000 pop",36099,1890
New York,Steuben,0.7798067896187274,"# per 1,000 pop",36101,1891
New York,Suffolk,0.4086980823372395,"# per 1,000 pop",36103,1924
New York,Sullivan,1.0699759960760307,"# per 1,000 pop",36105,1928
New York,Tioga,0.6686081065018423,"# per 1,000 pop",36107,1930
New York,Tompkins,0.5582424868849581,"# per 1,000 pop",36109,1933
New York,Ulster,0.742611020347542,"# per 1,000 pop",36111,1935
New York,Warren,1.013406980174352,"# per 1,000 pop",36113,1938
New York,Washington,0.7627037849175327,"# per 1,000 pop",36115,1942
New York,Wayne,0.5333720588340756,"# per 1,000 pop",36117,1952
New York,Westchester,0.5880395561887132,"# per 1,000 pop",36119,1960
New York,Wyoming,0.5092459976447372,"# per 1,000 pop",36121,1962
New York,Yates,0.7694128787878788,"# per 1,000 pop",36123,1965
North Carolina,Alamance,0.8256453568953572,"# per 1,000 pop",37001,1967
North Carolina,Alexander,0.6060112700006332,"# per 1,000 pop",37003,1968
North Carolina,Alleghany,1.1439553399835272,"# per 1,000 pop",37005,1970
North Carolina,Anson,1.3661720617813364,"# per 1,000 pop",37007,1972
North Carolina,Ashe,0.6827324058013802,"# per 1,000 pop",37009,1975
North Carolina,Avery,0.7229940459313864,"# per 1,000 pop",37011,1977
North Carolina,Beaufort,0.9384581921260726,"# per 1,000 pop",37013,1981
North Carolina,Bertie,1.3234558336964768,"# per 1,000 pop",37015,1983
North Carolina,Bladen,1.0811971931834454,"# per 1,000 pop",37017,1986
North Carolina,Brunswick,0.8247444108904863,"# per 1,000 pop",37019,1995
North Carolina,Buncombe,0.7631532305343096,"# per 1,000 pop",37021,1422
North Carolina,Burke,1.0864961420179364,"# per 1,000 pop",37023,1424
North Carolina,Cabarrus,0.7059697124088067,"# per 1,000 pop",37025,1426
North Carolina,Caldwell,1.1046014890760405,"# per 1,000 pop",37027,1429
North Carolina,Camden,0.39643211100099107,"# per 1,000 pop",37029,1433
North Carolina,Carteret,0.8095280340667139,"# per 1,000 pop",37031,1447
North Carolina,Caswell,0.9116882743966348,"# per 1,000 pop",37033,1449
North Carolina,Catawba,1.1322478440316444,"# per 1,000 pop",37035,1450
North Carolina,Chatham,0.6808031203265834,"# per 1,000 pop",37037,1451
North Carolina,Cherokee,0.8119689784627544,"# per 1,000 pop",37039,1452
North Carolina,Chowan,1.2918584709811354,"# per 1,000 pop",37041,1455
North Carolina,Clay,0.7534375588623092,"# per 1,000 pop",37043,1457
North Carolina,Cleveland,1.1507342128841194,"# per 1,000 pop",37045,1458
North Carolina,Columbus,1.0959205154007199,"# per 1,000 pop",37047,1459
North Carolina,Craven,0.7373293881836405,"# per 1,000 pop",37049,1462
North Carolina,Cumberland,0.859180761757224,"# per 1,000 pop",37051,1464
North Carolina,Currituck,0.5745455552325178,"# per 1,000 pop",37053,1481
North Carolina,Dare,0.8195219776511535,"# per 1,000 pop",37055,1485
North Carolina,Davidson,0.837110539425865,"# per 1,000 pop",37057,1489
North Carolina,Davie,0.774342512811849,"# per 1,000 pop",37059,1490
North Carolina,Duplin,0.8689665128623703,"# per 1,000 pop",37061,1492
North Carolina,Durham,0.6672245247776017,"# per 1,000 pop",37063,1494
North Carolina,Edgecombe,1.0589055295421237,"# per 1,000 pop",37065,1495
North Carolina,Forsyth,0.8539562606860874,"# per 1,000 pop",37067,1496
North Carolina,Franklin,0.9136505354480142,"# per 1,000 pop",37069,1498
North Carolina,Gaston,1.0185901718665635,"# per 1,000 pop",37071,1499
North Carolina,Gates,0.7933833235038056,"# per 1,000 pop",37073,1500
North Carolina,Graham,0.7950191570881227,"# per 1,000 pop",37075,1502
North Carolina,Granville,0.8631720608026121,"# per 1,000 pop",37077,1503
North Carolina,Greene,0.7466517336319941,"# per 1,000 pop",37079,1505
North Carolina,Guilford,0.8616518826569557,"# per 1,000 pop",37081,1506
North Carolina,Halifax,1.4998333518497944,"# per 1,000 pop",37083,1508
North Carolina,Harnett,0.6331791323808353,"# per 1,000 pop",37085,1509
North Carolina,Haywood,0.6479029447047373,"# per 1,000 pop",37087,1512
North Carolina,Henderson,0.5157051459676475,"# per 1,000 pop",37089,1514
North Carolina,Hertford,1.612925225741332,"# per 1,000 pop",37091,1515
North Carolina,Hoke,0.6975225581763496,"# per 1,000 pop",37093,1517
North Carolina,Hyde,1.1947431302270013,"# per 1,000 pop",37095,1521
North Carolina,Iredell,0.677594217862674,"# per 1,000 pop",37097,1525
North Carolina,Jackson,0.6015954641350212,"# per 1,000 pop",37099,1528
