State,County,Students eligible for free lunch (%) 2010 (PCT_FREE_LUNCH10),Units,FIPS,FID
Kentucky,Grant,50.149126544524925,Percent,21081,1094
Kentucky,Graves,54.323338092971596,Percent,21083,1097
Kentucky,Grayson,56.25,Percent,21085,1100
Kentucky,Green,50.89959373186302,Percent,21087,1102
Kentucky,Greenup,41.00788922878763,Percent,21089,1105
Kentucky,Hancock,40.03496503496503,Percent,21091,1107
Kentucky,Hardin,37.54251954407113,Percent,21093,1110
Kentucky,Harlan,61.67186282151208,Percent,21095,1114
Kentucky,Harrison,48.109517601043024,Percent,21097,1119
Kentucky,Hart,54.293927416457066,Percent,21099,1121
Kentucky,Henderson,49.00625434329395,Percent,21101,1126
Kentucky,Henry,47.86384161167072,Percent,21103,1129
Kentucky,Hickman,38.76543209876544,Percent,21105,1130
Kentucky,Hopkins,48.88002059732235,Percent,21107,1136
Kentucky,Jackson,75.0,Percent,21109,1140
Kentucky,Jefferson,56.30952746319655,Percent,21111,1143
Kentucky,Jessamine,45.54136017550652,Percent,21113,1145
Kentucky,Johnson,50.85324232081911,Percent,21115,1148
Kentucky,Kenton,39.63288178970127,Percent,21117,1151
Kentucky,Knott,63.32940714566156,Percent,21119,1154
Kentucky,Knox,63.19928106043585,Percent,21121,1159
Kentucky,Larue,46.93961952026468,Percent,21123,1162
Kentucky,Laurel,51.112544340535315,Percent,21125,1166
Kentucky,Lawrence,59.8256735340729,Percent,21127,1167
Kentucky,Lee,70.19572953736655,Percent,21129,1171
Kentucky,Leslie,55.81896551724138,Percent,21131,1175
Kentucky,Letcher,60.41613803603146,Percent,21133,1178
Kentucky,Lewis,63.82799325463744,Percent,21135,1180
Kentucky,Lincoln,62.09537929330368,Percent,21137,1184
Kentucky,Livingston,51.68100078186083,Percent,21139,1187
Kentucky,Logan,45.878889823380995,Percent,21141,1190
Kentucky,Lyon,37.23684210526316,Percent,21143,1193
Kentucky,McCracken,46.35032811711257,Percent,21145,1196
Kentucky,McCreary,70.46104928457869,Percent,21147,1198
Kentucky,McLean,46.186440677966104,Percent,21149,1201
Kentucky,Madison,41.992650061249485,Percent,21151,1204
Kentucky,Magoffin,90.36903690369037,Percent,21153,1206
Kentucky,Marion,48.27264239028945,Percent,21155,1210
Kentucky,Marshall,40.807082561251804,Percent,21157,1213
Kentucky,Martin,61.090573012939,Percent,21159,1215
Kentucky,Mason,52.55244755244755,Percent,21161,1217
Kentucky,Meade,38.58084528887166,Percent,21163,1220
Kentucky,Menifee,62.247585601404744,Percent,21165,1222
Kentucky,Mercer,41.16006692693809,Percent,21167,1225
Kentucky,Metcalfe,62.02153110047847,Percent,21169,1228
Kentucky,Monroe,58.39561534628799,Percent,21171,1230
Kentucky,Montgomery,50.896813673770836,Percent,21173,1233
Kentucky,Morgan,63.34928229665072,Percent,21175,1235
Kentucky,Muhlenberg,48.87361588392516,Percent,21177,1238
Kentucky,Nelson,44.642857142857146,Percent,21179,1243
Kentucky,Nicholas,53.656532456861136,Percent,21181,1246
Kentucky,Ohio,55.042864346949074,Percent,21183,1249
Kentucky,Oldham,16.09907120743034,Percent,21185,1252
Kentucky,Owen,51.66923472008218,Percent,21187,1255
Kentucky,Owsley,76.45968489341983,Percent,21189,1257
Kentucky,Pendleton,49.1307634164777,Percent,21191,1260
Kentucky,Perry,64.32915241353098,Percent,21193,1265
Kentucky,Pike,51.982102908277405,Percent,21195,1267
Kentucky,Powell,64.61289014997973,Percent,21197,1270
Kentucky,Pulaski,54.922079179169494,Percent,21199,1272
Kentucky,Robertson,54.32432432432432,Percent,21201,1273
Kentucky,Rockcastle,58.46051758460518,Percent,21203,1276
Kentucky,Rowan,53.018138566755866,Percent,21205,1279
Kentucky,Russell,56.841046277665995,Percent,21207,1282
Kentucky,Scott,35.38698955365622,Percent,21209,1283
Kentucky,Shelby,40.30633952630833,Percent,21211,1285
Kentucky,Simpson,50.277687030382225,Percent,21213,1287
Kentucky,Spencer,34.333565945568736,Percent,21215,1000
Kentucky,Taylor,51.676423629590204,Percent,21217,1003
Kentucky,Todd,55.182072829131656,Percent,21219,1006
Kentucky,Trigg,48.00569800569801,Percent,21221,1009
Kentucky,Trimble,46.86274509803921,Percent,21223,1012
Kentucky,Union,53.19244604316546,Percent,21225,1016
Kentucky,Warren,35.29544049024568,Percent,21227,1019
Kentucky,Washington,48.651887357699216,Percent,21229,1023
Kentucky,Wayne,61.88989784335982,Percent,21231,1027
Kentucky,Webster,51.84684684684685,Percent,21233,1029
Kentucky,Whitley,62.36991241628027,Percent,21235,1034
Kentucky,Wolfe,77.84760408483896,Percent,21237,1037
Kentucky,Woodford,31.27290495968727,Percent,21239,1042
Louisiana,Acadia,59.71628246583916,Percent,22001,1046
Louisiana,Allen,56.26747437092264,Percent,22003,1051
Louisiana,Ascension,42.09202916771436,Percent,22005,1055
Louisiana,Assumption,62.82186022070415,Percent,22007,1060
Louisiana,Avoyelles,69.47571090047393,Percent,22009,1062
Louisiana,Beauregard,44.04255319148936,Percent,22011,1066
Louisiana,Bienville,65.10619852622453,Percent,22013,1069
Louisiana,Bossier,39.3258969530156,Percent,22015,1076
Louisiana,Caddo,61.0663345630566,Percent,22017,1079
Louisiana,Calcasieu,51.71763847510184,Percent,22019,1081
Louisiana,Caldwell,61.796407185628745,Percent,22021,1084
Louisiana,Cameron,36.5967365967366,Percent,22023,1089
Louisiana,Catahoula,65.20900321543408,Percent,22025,1093
Louisiana,Claiborne,69.84047856430708,Percent,22027,1095
Louisiana,Concordia,71.7234262125903,Percent,22029,1098
Louisiana,De Soto,59.73999593743652,Percent,22031,1103
Louisiana,East Baton Rouge,67.54798243065406,Percent,22033,1108
Louisiana,East Carroll,90.96826688364524,Percent,22035,1111
Louisiana,East Feliciana,77.67898923724847,Percent,22037,1115
Louisiana,Evangeline,68.72393661384487,Percent,22039,1118
Louisiana,Franklin,79.3296089385475,Percent,22041,1123
Louisiana,Grant,56.48259303721489,Percent,22043,1127
Louisiana,Iberia,64.75429294927594,Percent,22045,1133
Louisiana,Iberville,76.80175246440307,Percent,22047,1134
Louisiana,Jackson,53.60641139804096,Percent,22049,1138
Louisiana,Jefferson,67.75502105425605,Percent,22051,1147
Louisiana,Jefferson Davis,50.30790283954841,Percent,22053,1155
Louisiana,Lafayette,51.98226222781124,Percent,22055,1161
Louisiana,Lafourche,52.21969853396655,Percent,22057,1280
Louisiana,La Salle,46.81011702529256,Percent,22059,1289
Louisiana,Lincoln,53.6801079298456,Percent,22061,1291
Louisiana,Livingston,38.69543894065718,Percent,22063,1295
Louisiana,Madison,87.17424629535002,Percent,22065,1297
Louisiana,Morehouse,78.76773049645391,Percent,22067,1299
Louisiana,Natchitoches,65.42592320141239,Percent,22069,1301
Louisiana,Orleans,79.51564076690212,Percent,22071,1304
Louisiana,Ouachita,58.912828891385004,Percent,22073,1306
Louisiana,Plaquemines,47.56459127488352,Percent,22075,1427
Louisiana,Pointe Coupee,76.97241821680565,Percent,22077,1431
Louisiana,Rapides,55.73573822032847,Percent,22079,1434
Louisiana,Red River,81.54957321076822,Percent,22081,1436
Louisiana,Richland,68.87267237040766,Percent,22083,1439
Louisiana,Sabine,59.98702983138781,Percent,22085,1441
Louisiana,St. Bernard,65.5341446923597,Percent,22087,1463
Louisiana,St. Charles,41.93615907901622,Percent,22089,1466
Louisiana,St. Helena,87.46781115879828,Percent,22091,1467
Louisiana,St. James,65.54248366013073,Percent,22093,1468
Louisiana,St. John the Baptist,83.52619736419157,Percent,22095,1469
Louisiana,St. Landry,72.61155031488677,Percent,22097,1471
Louisiana,St. Martin,63.75396918734564,Percent,22099,1473
Louisiana,St. Mary,62.599145820622326,Percent,22101,1474
Louisiana,St. Tammany,38.54005062464277,Percent,22103,1475
Louisiana,Tangipahoa,67.64994575605724,Percent,22105,1476
Louisiana,Tensas,89.20118343195266,Percent,22107,1479
Louisiana,Terrebonne,58.33244311505182,Percent,22109,1501
Louisiana,Union,72.47345654738497,Percent,22111,1507
Louisiana,Vermilion,51.083227134594644,Percent,22113,1510
Louisiana,Vernon,44.741835613702186,Percent,22115,1513
Louisiana,Washington,79.89166336372044,Percent,22117,1516
Louisiana,Webster,54.80578395236745,Percent,22119,1518
Louisiana,West Baton Rouge,63.25459317585301,Percent,22121,1520
Louisiana,West Carroll,66.8769716088328,Percent,22123,1522
Louisiana,West Feliciana,43.860424028268554,Percent,22125,1524
Louisiana,Winn,65.95744680851064,Percent,22127,1529
Maine,Androscoggin,43.93117059331442,Percent,23001,1532
Maine,Aroostook,42.37353337180227,Percent,23003,1535
Maine,Cumberland,26.13699600344008,Percent,23005,1608
Maine,Franklin,45.494505494505496,Percent,23007,1619
Maine,Hancock,34.4848577081114,Percent,23009,1748
Maine,Kennebec,37.7698473059147,Percent,23011,1755
Maine,Knox,36.753412969283275,Percent,23013,1774
Maine,Lincoln,41.901317489020926,Percent,23015,1835
Maine,Oxford,47.61473087818697,Percent,23017,1842
Maine,Penobscot,36.40908441651193,Percent,23019,1846
Maine,Piscataquis,47.020443671161374,Percent,23021,1851
Maine,Sagadahoc,31.696259916887044,Percent,23023,1855
Maine,Somerset,50.328083989501316,Percent,23025,1860
Maine,Waldo,48.41382097393413,Percent,23027,1865
Maine,Washington,52.32849273910867,Percent,23029,1884
Maine,York,28.624810388841617,Percent,23031,1901
Maryland,Allegany,40.17956107293283,Percent,24001,1905
Maryland,Anne Arundel,22.095626714007498,Percent,24003,1925
Maryland,Baltimore County,33.87903724308453,Percent,24005,1939
Maryland,Calvert,17.80887168800238,Percent,24009,1946
Maryland,Caroline,43.15751314119993,Percent,24011,1949
Maryland,Carroll,12.47896392770908,Percent,24013,1955
Maryland,Cecil,31.982179833092804,Percent,24015,1963
Maryland,Charles,22.793296089385475,Percent,24017,1294
Maryland,Dorchester,53.30320636970088,Percent,24019,1346
Maryland,Frederick,18.077535582761023,Percent,24021,1357
Maryland,Garrett,36.46723646723647,Percent,24023,1361
Maryland,Harford,21.805490441214772,Percent,24025,1372
Maryland,Howard,13.05839902733655,Percent,24027,1379
Maryland,Kent,43.65551992670637,Percent,24029,1394
Maryland,Montgomery,23.814251890323074,Percent,24031,1398
Maryland,Prince George's,45.562994426110436,Percent,24033,1403
Maryland,Queen Anne's,18.91787687957846,Percent,24035,1413
Maryland,St. Mary's,24.156099820508366,Percent,24037,1421
Maryland,Somerset,59.6917808219178,Percent,24039,1430
Maryland,Talbot,29.26287744227353,Percent,24041,1438
Maryland,Washington,36.008286048815634,Percent,24043,1445
Maryland,Wicomico,46.106243916006115,Percent,24045,1446
Maryland,Worcester,35.40826989102851,Percent,24047,1456
Maryland,Baltimore County,76.40319380137957,Percent,24510,1939
Massachusetts,Barnstable,19.76065931584691,Percent,25001,1478
Massachusetts,Berkshire,32.64403469469814,Percent,25003,1480
Massachusetts,Bristol,32.279221729165656,Percent,25005,1486
Massachusetts,Dukes,12.444046553267682,Percent,25007,1491
Massachusetts,Essex,31.57380770144369,Percent,25009,1519
Massachusetts,Franklin,31.94005505148333,Percent,25011,1523
Massachusetts,Hampden,49.02392738178971,Percent,25013,1526
Massachusetts,Hampshire,20.24113620108307,Percent,25015,1527
Massachusetts,Middlesex,19.1215165788802,Percent,25017,1533
Massachusetts,Nantucket,9.231962761830877,Percent,25019,1537
Massachusetts,Norfolk,13.499926358682313,Percent,25021,1543
Massachusetts,Plymouth,22.413264463784525,Percent,25023,1569
Massachusetts,Suffolk,65.63367619450541,Percent,25025,1585
Massachusetts,Worcester,28.22706965331523,Percent,25027,1599
Michigan,Alcona,44.91525423728814,Percent,26001,1603
Michigan,Alger,37.309417040358746,Percent,26003,1609
Michigan,Allegan,35.19991515537173,Percent,26005,1611
Michigan,Alpena,41.4722536806342,Percent,26007,1614
Michigan,Antrim,42.70392322890206,Percent,26009,1617
Michigan,Arenac,51.02375102375102,Percent,26011,1621
Michigan,Baraga,40.69128043990574,Percent,26013,1624
Michigan,Barry,32.5850043591979,Percent,26015,1627
Michigan,Bay,40.76061439399021,Percent,26017,1631
Michigan,Benzie,49.00095147478592,Percent,26019,1634
Michigan,Berrien,46.39734940720929,Percent,26021,1635
Michigan,Branch,44.98921639108555,Percent,26023,1640
Michigan,Calhoun,46.59813530958642,Percent,26025,1641
Michigan,Cass,44.99358151476252,Percent,26027,1644
Michigan,Charlevoix,39.28658092695947,Percent,26029,1648
Michigan,Cheboygan,50.86389815095483,Percent,26031,1649
Michigan,Chippewa,43.678380443086326,Percent,26033,1660
Michigan,Clare,55.15230071289695,Percent,26035,1665
Michigan,Clinton,21.58952496954933,Percent,26037,1669
Michigan,Crawford,52.75411697898921,Percent,26039,1672
Michigan,Delta,34.056827150749804,Percent,26041,1675
Michigan,Dickinson,28.16970892945239,Percent,26043,1677
Michigan,Eaton,31.596744612563043,Percent,26045,1678
Michigan,Emmet,33.32703213610586,Percent,26047,1686
Michigan,Genesee,47.77870913663034,Percent,26049,1688
Michigan,Gladwin,50.63405797101449,Percent,26051,1691
Michigan,Gogebic,47.11111111111111,Percent,26053,1693
Michigan,Grand Traverse,32.92792120579018,Percent,26055,1697
Michigan,Gratiot,42.04660587639311,Percent,26057,1700
Michigan,Hillsdale,43.48655956736122,Percent,26059,1701
Michigan,Houghton,35.7021357021357,Percent,26061,1705
Michigan,Huron,40.8407754301895,Percent,26063,1708
Michigan,Ingham,40.84972152397851,Percent,26065,1710
Michigan,Ionia,40.94562154263647,Percent,26067,1713
Michigan,Iosco,58.877086494688925,Percent,26069,1715
Michigan,Iron,47.44787922358016,Percent,26071,1716
Michigan,Isabella,35.52538537689153,Percent,26073,1717
Michigan,Jackson,44.537162023970225,Percent,26075,1719
Michigan,Kalamazoo,41.57862920636749,Percent,26077,1720
Michigan,Kalkaska,49.57983193277311,Percent,26079,1722
Michigan,Kent,40.9038598176669,Percent,26081,1726
Michigan,Keweenaw,64.0625,Percent,26083,1743
Michigan,Lake,85.11627906976744,Percent,26085,1749
Michigan,Lapeer,36.865979381443296,Percent,26087,1752
Michigan,Leelanau,31.270207852193995,Percent,26089,1765
Michigan,Lenawee,37.58887171561051,Percent,26091,1768
Michigan,Livingston,17.077012635688114,Percent,26093,1770
Michigan,Luce,44.22827496757458,Percent,26095,1773
Michigan,Mackinac,36.682725395732966,Percent,26097,1779
Michigan,Macomb,35.534441805225654,Percent,26099,1785
Michigan,Manistee,46.71641791044776,Percent,26101,1787
Michigan,Marquette,31.479678753954733,Percent,26103,1793
Michigan,Mason,45.84424863062634,Percent,26105,1797
Michigan,Mecosta,52.861904071873646,Percent,26107,1800
Michigan,Menominee,39.31758530183727,Percent,26109,1802
Michigan,Midland,26.159883049934603,Percent,26111,1806
Michigan,Missaukee,45.4712643678161,Percent,26113,1810
Michigan,Monroe,30.398966241318043,Percent,26115,1812
Michigan,Montcalm,43.82986839595651,Percent,26117,1815
Michigan,Montmorency,56.91439322671684,Percent,26119,1816
Michigan,Muskegon,51.22093023255814,Percent,26121,1818
Michigan,Newaygo,49.005917159763314,Percent,26123,1820
Michigan,Oakland,26.518490731188848,Percent,26125,1824
Michigan,Oceana,59.62173521465025,Percent,26127,1825
Michigan,Ogemaw,53.58519660755589,Percent,26129,1827
Michigan,Ontonagon,41.80327868852459,Percent,26131,1829
Michigan,Osceola,51.78280121183874,Percent,26133,1830
Michigan,Oscoda,55.10204081632652,Percent,26135,1832
Michigan,Otsego,41.22715404699739,Percent,26137,1834
Michigan,Ottawa,29.115121861152144,Percent,26139,1837
Michigan,Presque Isle,46.24277456647399,Percent,26141,1840
Michigan,Roscommon,56.57936257494478,Percent,26143,1843
Michigan,Saginaw,50.239652827255654,Percent,26145,1845
Michigan,St. Clair,35.88967373023881,Percent,26147,1854
Michigan,St. Joseph,51.033919825866136,Percent,26149,1857
Michigan,Sanilac,45.44949284424066,Percent,26151,1858
Michigan,Schoolcraft,40.0,Percent,26153,1861
Michigan,Shiawassee,38.08883911907428,Percent,26155,1863
Michigan,Tuscola,44.646003939048406,Percent,26157,1866
Michigan,Van Buren,45.22443890274314,Percent,26159,1867
Michigan,Washtenaw,27.181457069274085,Percent,26161,1869
Michigan,Wayne,55.81953500270973,Percent,26163,1871
Michigan,Wexford,51.66072433852506,Percent,26165,1873
Minnesota,Aitkin,38.49557522123894,Percent,27001,1875
Minnesota,Anoka,24.847729546611433,Percent,27003,1877
Minnesota,Becker,31.773347324239243,Percent,27005,1878
Minnesota,Beltrami,50.21118648406502,Percent,27007,1880
Minnesota,Benton,23.5393163832295,Percent,27009,1881
Minnesota,Big Stone,28.42920353982301,Percent,27011,1882
Minnesota,Blue Earth,24.95294433987631,Percent,27013,1886
Minnesota,Brown,24.887005649717516,Percent,27015,1892
Minnesota,Carlton,24.337695499521224,Percent,27017,1893
Minnesota,Carver,11.465615104260023,Percent,27019,1894
Minnesota,Cass,51.03117505995204,Percent,27021,1895
Minnesota,Chippewa,26.793032786885245,Percent,27023,1896
Minnesota,Chisago,17.366946778711483,Percent,27025,1897
Minnesota,Clay,25.497609251640164,Percent,27027,1898
Minnesota,Clearwater,40.266666666666666,Percent,27029,1899
Minnesota,Cook,26.350245499181668,Percent,27031,1900
Minnesota,Cottonwood,33.12945973496432,Percent,27033,1902
Minnesota,Crow Wing,30.915872358060504,Percent,27035,1903
Minnesota,Dakota,18.145026702269693,Percent,27037,1904
Minnesota,Dodge,18.75,Percent,27039,1906
Minnesota,Douglas,24.810501016823814,Percent,27041,1907
Minnesota,Faribault,32.25674570727718,Percent,27043,1908
Minnesota,Fillmore,25.76374745417515,Percent,27045,1909
Minnesota,Freeborn,34.47764880217338,Percent,27047,1910
Minnesota,Goodhue,19.781648037431765,Percent,27049,1911
Minnesota,Grant,28.914405010438415,Percent,27051,1912
Minnesota,Hennepin,34.006457712685304,Percent,27053,1913
Minnesota,Houston,17.335177501152604,Percent,27055,1914
Minnesota,Hubbard,40.28683181225554,Percent,27057,1915
Minnesota,Isanti,25.597545219638242,Percent,27059,1916
Minnesota,Itasca,34.968764284625934,Percent,27061,1917
Minnesota,Jackson,24.496644295302016,Percent,27063,1918
Minnesota,Kanabec,35.7885975863504,Percent,27065,1919
Minnesota,Kandiyohi,36.62159906526456,Percent,27067,1920
Minnesota,Kittson,24.895688456189152,Percent,27069,1921
Minnesota,Koochiching,30.344478216818644,Percent,27071,1922
Minnesota,Lac qui Parle,26.67238421955403,Percent,27073,1923
Minnesota,Lake,21.238300935925125,Percent,27075,1926
Minnesota,Lake of the Woods,33.07839388145315,Percent,27077,1927
Minnesota,Le Sueur,22.876323263619934,Percent,27079,1929
Minnesota,Lincoln,22.110552763819097,Percent,27081,1931
Minnesota,Lyon,28.184971098265898,Percent,27083,1932
Minnesota,McLeod,24.40958759252732,Percent,27085,1934
Minnesota,Mahnomen,63.89140271493212,Percent,27087,1936
Minnesota,Marshall,27.29608220937701,Percent,27089,1937
Minnesota,Martin,27.23141837065888,Percent,27091,1940
Minnesota,Meeker,28.308721092226246,Percent,27093,1941
Minnesota,Mille Lacs,29.654962760297916,Percent,27095,1943
Minnesota,Morrison,29.736467236467234,Percent,27097,1944
Minnesota,Mower,37.46124979605156,Percent,27099,1945
Minnesota,Murray,23.400525854513585,Percent,27101,1947
Minnesota,Nicollet,25.90547703180212,Percent,27103,1948
Minnesota,Nobles,44.320401897850964,Percent,27105,1950
Minnesota,Norman,33.15460232350313,Percent,27107,1951
Minnesota,Olmsted,24.845141746168107,Percent,27109,1953
Minnesota,Otter Tail,28.655123030855357,Percent,27111,1954
Minnesota,Pennington,28.021729289271164,Percent,27113,1956
Minnesota,Pine,37.54475703324808,Percent,27115,1957
Minnesota,Pipestone,28.57142857142857,Percent,27117,1958
Minnesota,Polk,28.520215096594303,Percent,27119,1959
Minnesota,Pope,27.580772261623327,Percent,27121,1961
Minnesota,Ramsey,47.74780434482152,Percent,27123,1964
Minnesota,Red Lake,31.8122555410691,Percent,27125,1966
Minnesota,Redwood,26.79012345679012,Percent,27127,1969
Minnesota,Renville,32.22748815165877,Percent,27129,1971
Minnesota,Rice,29.60548885077187,Percent,27131,1973
Minnesota,Rock,21.93588937774984,Percent,27133,1974
Minnesota,Roseau,21.533101045296167,Percent,27135,1976
Minnesota,St. Louis,32.366727576070545,Percent,27137,1978
Minnesota,Scott,15.969017798286092,Percent,27139,1979
Minnesota,Sherburne,21.499815293683046,Percent,27141,1980
Minnesota,Sibley,30.852567121997176,Percent,27143,1982
Minnesota,Stearns,26.11359344050854,Percent,27145,1984
Minnesota,Steele,24.124624839216807,Percent,27147,1985
Minnesota,Stevens,19.98582565556343,Percent,27149,1987
Minnesota,Swift,26.560659599528858,Percent,27151,1988
Minnesota,Todd,42.816901408450704,Percent,27153,1989
Minnesota,Traverse,29.300567107750474,Percent,27155,1990
Minnesota,Wabasha,20.79575596816976,Percent,27157,1991
Minnesota,Wadena,42.239274502964776,Percent,27159,1992
Minnesota,Waseca,24.506951180084062,Percent,27161,1993
Minnesota,Washington,13.497768381489312,Percent,27163,1994
Minnesota,Watonwan,41.32680804785209,Percent,27165,1996
Minnesota,Wilkin,28.686327077747993,Percent,27167,1997
Minnesota,Winona,26.48550724637681,Percent,27169,1998
Minnesota,Wright,16.199152881003755,Percent,27171,1999
Minnesota,Yellow Medicine,31.649421789409615,Percent,27173,1531
Mississippi,Adams,90.15249418454381,Percent,28001,1534
Mississippi,Alcorn,49.281150159744406,Percent,28003,1538
Mississippi,Amite,80.64220183486238,Percent,28005,1539
Mississippi,Attala,64.4355070382074,Percent,28007,1541
Mississippi,Benton,89.88326848249028,Percent,28009,1544
Mississippi,Bolivar,82.05049261083744,Percent,28011,1547
Mississippi,Calhoun,69.6232339089482,Percent,28013,1548
Mississippi,Carroll,84.04710920770879,Percent,28015,1549
Mississippi,Chickasaw,69.14556962025317,Percent,28017,1550
Mississippi,Choctaw,61.28417037507946,Percent,28019,1552
Mississippi,Claiborne,93.98410896708286,Percent,28021,1555
Mississippi,Clarke,57.50623441396508,Percent,28023,1557
Mississippi,Clay,82.34614273331408,Percent,28025,1559
Mississippi,Coahoma,91.10251450676982,Percent,28027,1562
Mississippi,Copiah,76.78899082568807,Percent,28029,1564
Mississippi,Covington,70.8545918367347,Percent,28031,1567
Mississippi,DeSoto,40.14287504699837,Percent,28033,1571
Mississippi,Forrest,65.66672446679382,Percent,28035,1572
Mississippi,Franklin,63.17186463171864,Percent,28037,1575
Mississippi,George,59.144334743770564,Percent,28039,1577
Mississippi,Greene,73.90887290167866,Percent,28041,1579
Mississippi,Grenada,61.32596685082873,Percent,28043,1581
Mississippi,Hancock,57.6886189258312,Percent,28045,1583
Mississippi,Harrison,57.28198774864065,Percent,28047,1587
Mississippi,Hinds,74.46855032676562,Percent,28049,1591
Mississippi,Holmes,94.99731038192577,Percent,28051,1593
Mississippi,Humphreys,94.38832772166106,Percent,28053,1596
Mississippi,Issaquena,nan,Percent,28055,1598
Mississippi,Itawamba,54.48028673835126,Percent,28057,1601
Mississippi,Jackson,51.20566208542506,Percent,28059,1605
Mississippi,Jasper,80.72429906542055,Percent,28061,1607
Mississippi,Jefferson,95.54455445544554,Percent,28063,1610
Mississippi,Jefferson Davis,99.26829268292683,Percent,28065,1612
Mississippi,Jones,63.49428097441718,Percent,28067,1615
Mississippi,Kemper,84.79381443298969,Percent,28069,1616
Mississippi,Lafayette,46.72560576293386,Percent,28071,1620
Mississippi,Lamar,42.976313079299686,Percent,28073,1623
Mississippi,Lauderdale,64.87323236549243,Percent,28075,1628
Mississippi,Lawrence,63.47248576850095,Percent,28077,1632
Mississippi,Leake,76.02845654191154,Percent,28079,1636
Mississippi,Lee,53.39962709757613,Percent,28081,1638
Mississippi,Leflore,93.95555555555556,Percent,28083,1643
Mississippi,Lincoln,55.40608710274088,Percent,28085,1645
Mississippi,Lowndes,61.51930261519303,Percent,28087,1647
Mississippi,Madison,42.95324144298622,Percent,28089,1651
Mississippi,Marion,72.8585178055823,Percent,28091,1653
Mississippi,Marshall,86.01605407689058,Percent,28093,1655
Mississippi,Monroe,60.75904045828858,Percent,28095,1656
Mississippi,Montgomery,72.44094488188976,Percent,28097,1658
Mississippi,Neshoba,60.0,Percent,28099,1661
Mississippi,Newton,58.80082346886258,Percent,28101,1663
Mississippi,Noxubee,99.35483870967742,Percent,28103,1666
Mississippi,Oktibbeha,64.38305709023942,Percent,28105,1668
Mississippi,Panola,76.95479777954006,Percent,28107,1671
Mississippi,Pearl River,61.358447488584474,Percent,28109,1676
Mississippi,Perry,66.26139817629179,Percent,28111,1679
Mississippi,Pike,72.3961218836565,Percent,28113,1680
Mississippi,Pontotoc,53.27070285316632,Percent,28115,1682
Mississippi,Prentiss,54.21773612112473,Percent,28117,1684
Mississippi,Quitman,99.3161094224924,Percent,28119,1685
Mississippi,Rankin,37.42382392915077,Percent,28121,1690
Mississippi,Scott,71.24170616113744,Percent,28123,1692
Mississippi,Sharkey,93.92156862745098,Percent,28125,1695
Mississippi,Simpson,72.27089746625622,Percent,28127,1698
Mississippi,Smith,56.94070080862533,Percent,28129,1709
Mississippi,Stone,51.472153245831855,Percent,28131,1712
Mississippi,Sunflower,89.25339366515837,Percent,28133,1721
Mississippi,Tallahatchie,87.30751283247783,Percent,28135,1725
Mississippi,Tate,62.40943903953633,Percent,28137,1727
Mississippi,Tippah,62.36243580337491,Percent,28139,1730
Mississippi,Tishomingo,55.736196319018404,Percent,28141,1732
Mississippi,Tunica,93.35154826958106,Percent,28143,1735
Mississippi,Union,53.99918798213561,Percent,28145,1737
Mississippi,Walthall,72.95855560114896,Percent,28147,1740
Mississippi,Warren,67.27787209960385,Percent,28149,1746
Mississippi,Washington,88.30066680137402,Percent,28151,1750
Mississippi,Wayne,73.24718174319494,Percent,28153,1753
Mississippi,Webster,53.835425383542535,Percent,28155,1756
Mississippi,Wilkinson,99.12087912087912,Percent,28157,1757
Mississippi,Winston,76.15894039735099,Percent,28159,1758
Mississippi,Yalobusha,71.02062400846113,Percent,28161,1759
Mississippi,Yazoo,85.73038773669973,Percent,28163,1760
Missouri,Adair,36.44314868804665,Percent,29001,1761
Missouri,Andrew,23.745240567670475,Percent,29003,1762
Missouri,Atchison,31.98573127229489,Percent,29005,1763
Missouri,Audrain,41.24778237729154,Percent,29007,1766
Missouri,Barry,48.20406038521604,Percent,29009,1767
Missouri,Barton,44.47115384615385,Percent,29011,1771
Missouri,Bates,41.22613803230543,Percent,29013,1776
Missouri,Benton,50.07598784194529,Percent,29015,1778
Missouri,Bollinger,41.58258098778545,Percent,29017,1781
Missouri,Boone,30.53468652519661,Percent,29019,1783
Missouri,Buchanan,46.23250807319699,Percent,29021,1789
Missouri,Butler,50.39930303470307,Percent,29023,1792
Missouri,Caldwell,38.684369342184674,Percent,29025,1795
Missouri,Callaway,36.72866330610117,Percent,29027,1799
Missouri,Camden,45.56035291909142,Percent,29029,1803
Missouri,Cape Girardeau,36.17340808970765,Percent,29031,1808
Missouri,Carroll,40.74766355140187,Percent,29033,1822
Missouri,Carter,57.327258921791945,Percent,29035,1001
Missouri,Cass,26.42350666093683,Percent,29037,1004
Missouri,Cedar,46.31076388888889,Percent,29039,1007
Missouri,Chariton,38.94230769230769,Percent,29041,1011
Missouri,Christian,28.953585325180658,Percent,29043,1014
Missouri,Clark,36.27272727272727,Percent,29045,1015
Missouri,Clay,25.792041078305523,Percent,29047,1018
Missouri,Clinton,28.663207314059797,Percent,29049,1021
Missouri,Cole,34.02474188447586,Percent,29051,1022
Missouri,Cooper,38.078149920255186,Percent,29053,1025
Missouri,Crawford,48.27295703454086,Percent,29055,1028
Missouri,Dade,43.42105263157895,Percent,29057,1030
Missouri,Dallas,51.208791208791204,Percent,29059,1032
Missouri,Daviess,38.573743922204216,Percent,29061,1036
Missouri,DeKalb,29.08762420957543,Percent,29063,1038
