State,County,Vegetable acres harvested for fresh market per 1000 pop 2012 (FRESHVEG_ACRESPTH12),Units,FIPS,FID
Georgia,Baldwin,nan,"Acres/1,000 pop",13009.0,991
Georgia,Banks,nan,"Acres/1,000 pop",13011.0,992
Georgia,Barrow,nan,"Acres/1,000 pop",13013.0,993
Georgia,Bartow,0.21885103208157172,"Acres/1,000 pop",13015.0,994
Georgia,Ben Hill,9.867670545288615,"Acres/1,000 pop",13017.0,995
Georgia,Berrien,95.15570934256054,"Acres/1,000 pop",13019.0,996
Georgia,Bibb,nan,"Acres/1,000 pop",13021.0,997
Georgia,Bleckley,nan,"Acres/1,000 pop",13023.0,998
Georgia,Brantley,0.5393452348848498,"Acres/1,000 pop",13025.0,999
Georgia,Brooks,251.062733479325,"Acres/1,000 pop",13027.0,565
Georgia,Bryan,0.7124272085243465,"Acres/1,000 pop",13029.0,573
Georgia,Bulloch,9.210327646081836,"Acres/1,000 pop",13031.0,579
Georgia,Burke,2.292883409041748,"Acres/1,000 pop",13033.0,583
Georgia,Butts,0.7246994628698099,"Acres/1,000 pop",13035.0,588
Georgia,Calhoun,14.644673963311238,"Acres/1,000 pop",13037.0,592
Georgia,Camden,nan,"Acres/1,000 pop",13039.0,603
Georgia,Candler,nan,"Acres/1,000 pop",13043.0,616
Georgia,Carroll,0.5475369811862703,"Acres/1,000 pop",13045.0,620
Georgia,Catoosa,1.445886913185258,"Acres/1,000 pop",13047.0,626
Georgia,Charlton,nan,"Acres/1,000 pop",13049.0,635
Georgia,Chatham,nan,"Acres/1,000 pop",13051.0,646
Georgia,Chattahoochee,0.0,"Acres/1,000 pop",13053.0,656
Georgia,Chattooga,nan,"Acres/1,000 pop",13055.0,659
Georgia,Cherokee,nan,"Acres/1,000 pop",13057.0,662
Georgia,Clarke,0.06654632872222731,"Acres/1,000 pop",13059.0,666
Georgia,Clay,nan,"Acres/1,000 pop",13061.0,670
Georgia,Clayton,0.0,"Acres/1,000 pop",13063.0,673
Georgia,Clinch,nan,"Acres/1,000 pop",13065.0,676
Georgia,Cobb,0.028254733374208515,"Acres/1,000 pop",13067.0,680
Georgia,Coffee,nan,"Acres/1,000 pop",13069.0,684
Georgia,Colquitt,279.17669768148005,"Acres/1,000 pop",13071.0,689
Georgia,Columbia,0.08297190269658684,"Acres/1,000 pop",13073.0,692
Georgia,Cook,127.6633628108493,"Acres/1,000 pop",13075.0,697
Georgia,Coweta,nan,"Acres/1,000 pop",13077.0,700
Georgia,Crawford,nan,"Acres/1,000 pop",13079.0,704
Georgia,Crisp,122.56020278833967,"Acres/1,000 pop",13081.0,707
Georgia,Dade,0.3023157385573493,"Acres/1,000 pop",13083.0,708
Georgia,Dawson,nan,"Acres/1,000 pop",13085.0,713
Georgia,Decatur,nan,"Acres/1,000 pop",13087.0,714
Georgia,DeKalb,0.00846692255588169,"Acres/1,000 pop",13089.0,718
Georgia,Dodge,nan,"Acres/1,000 pop",13091.0,720
Georgia,Dooly,8.15728927002719,"Acres/1,000 pop",13093.0,724
Georgia,Dougherty,0.06343366424561514,"Acres/1,000 pop",13095.0,728
Georgia,Douglas,0.04483969807936627,"Acres/1,000 pop",13097.0,731
Georgia,Early,nan,"Acres/1,000 pop",13099.0,735
Georgia,Echols,nan,"Acres/1,000 pop",13101.0,737
Georgia,Effingham,nan,"Acres/1,000 pop",13103.0,742
Georgia,Elbert,1.0723039215686274,"Acres/1,000 pop",13105.0,746
Georgia,Emanuel,1.26931325775813,"Acres/1,000 pop",13107.0,750
Georgia,Evans,nan,"Acres/1,000 pop",13109.0,754
Georgia,Fannin,nan,"Acres/1,000 pop",13111.0,755
Georgia,Fayette,nan,"Acres/1,000 pop",13113.0,760
Georgia,Floyd,1.0100589374596496,"Acres/1,000 pop",13115.0,764
Georgia,Forsyth,nan,"Acres/1,000 pop",13117.0,768
Georgia,Franklin,1.4126868392271237,"Acres/1,000 pop",13119.0,772
Georgia,Fulton,0.040907491798047896,"Acres/1,000 pop",13121.0,779
Georgia,Gilmer,nan,"Acres/1,000 pop",13123.0,781
Georgia,Glascock,nan,"Acres/1,000 pop",13125.0,783
Georgia,Glynn,nan,"Acres/1,000 pop",13127.0,793
Georgia,Gordon,nan,"Acres/1,000 pop",13129.0,796
Georgia,Grady,76.38286120097845,"Acres/1,000 pop",13131.0,797
Georgia,Greene,1.0532185118641968,"Acres/1,000 pop",13133.0,800
Georgia,Gwinnett,0.025007204456521995,"Acres/1,000 pop",13135.0,804
Georgia,Habersham,nan,"Acres/1,000 pop",13137.0,806
Georgia,Hall,nan,"Acres/1,000 pop",13139.0,808
Georgia,Hancock,3.0966600309666004,"Acres/1,000 pop",13141.0,810
Georgia,Haralson,0.4580529227299954,"Acres/1,000 pop",13143.0,813
Georgia,Harris,1.6867543778943173,"Acres/1,000 pop",13145.0,814
Georgia,Hart,3.9493235317118947,"Acres/1,000 pop",13147.0,816
Georgia,Heard,1.4586014586014586,"Acres/1,000 pop",13149.0,817
Georgia,Henry,nan,"Acres/1,000 pop",13151.0,820
Georgia,Houston,nan,"Acres/1,000 pop",13153.0,823
Georgia,Irwin,23.21949187838401,"Acres/1,000 pop",13155.0,825
Georgia,Jackson,1.7864231838030964,"Acres/1,000 pop",13157.0,828
Georgia,Jasper,0.36791758646063283,"Acres/1,000 pop",13159.0,830
Georgia,Jeff Davis,6.484483557202409,"Acres/1,000 pop",13161.0,832
Georgia,Jefferson,nan,"Acres/1,000 pop",13163.0,834
Georgia,Jenkins,1.7515051997810618,"Acres/1,000 pop",13165.0,835
Georgia,Johnson,1.819652244237768,"Acres/1,000 pop",13167.0,837
Georgia,Jones,0.2085215819837353,"Acres/1,000 pop",13169.0,839
Georgia,Lamar,nan,"Acres/1,000 pop",13171.0,841
Georgia,Lanier,0.2871362940275651,"Acres/1,000 pop",13173.0,845
Georgia,Laurens,1.7921893885716669,"Acres/1,000 pop",13175.0,847
Georgia,Lee,nan,"Acres/1,000 pop",13177.0,849
Georgia,Liberty,0.0,"Acres/1,000 pop",13179.0,855
Georgia,Lincoln,0.0,"Acres/1,000 pop",13181.0,857
Georgia,Long,nan,"Acres/1,000 pop",13183.0,860
Georgia,Lowndes,5.3939124600249215,"Acres/1,000 pop",13185.0,863
Georgia,Lumpkin,nan,"Acres/1,000 pop",13187.0,865
Georgia,McDuffie,0.32325098129762175,"Acres/1,000 pop",13189.0,868
Georgia,McIntosh,0.43371403787769264,"Acres/1,000 pop",13191.0,871
Georgia,Macon,nan,"Acres/1,000 pop",13193.0,874
Georgia,Madison,1.6045068815517365,"Acres/1,000 pop",13195.0,875
Georgia,Marion,39.15731623540188,"Acres/1,000 pop",13197.0,877
Georgia,Meriwether,0.2346096096096096,"Acres/1,000 pop",13199.0,879
Georgia,Miller,nan,"Acres/1,000 pop",13201.0,881
Georgia,Mitchell,nan,"Acres/1,000 pop",13205.0,883
Georgia,Monroe,nan,"Acres/1,000 pop",13207.0,885
Georgia,Montgomery,nan,"Acres/1,000 pop",13209.0,887
Georgia,Morgan,0.44868199663488506,"Acres/1,000 pop",13211.0,890
Georgia,Murray,2.5393600812595225,"Acres/1,000 pop",13213.0,892
Georgia,Muscogee,0.0,"Acres/1,000 pop",13215.0,896
Georgia,Newton,0.5044510385756676,"Acres/1,000 pop",13217.0,899
Georgia,Oconee,nan,"Acres/1,000 pop",13219.0,901
Georgia,Oglethorpe,2.6030963145636385,"Acres/1,000 pop",13221.0,905
Georgia,Paulding,nan,"Acres/1,000 pop",13223.0,908
Georgia,Peach,nan,"Acres/1,000 pop",13225.0,910
Georgia,Pickens,1.7386561210922853,"Acres/1,000 pop",13227.0,912
Georgia,Pierce,nan,"Acres/1,000 pop",13229.0,915
Georgia,Pike,1.349300050598752,"Acres/1,000 pop",13231.0,7
Georgia,Polk,0.2918784812589692,"Acres/1,000 pop",13233.0,8
Georgia,Pulaski,nan,"Acres/1,000 pop",13235.0,11
Georgia,Putnam,0.0,"Acres/1,000 pop",13237.0,13
Georgia,Quitman,0.0,"Acres/1,000 pop",13239.0,16
Georgia,Rabun,nan,"Acres/1,000 pop",13241.0,18
Georgia,Randolph,0.0,"Acres/1,000 pop",13243.0,23
Georgia,Richmond,0.09412930393856825,"Acres/1,000 pop",13245.0,24
Georgia,Rockdale,0.12845065159512356,"Acres/1,000 pop",13247.0,28
Georgia,Schley,nan,"Acres/1,000 pop",13249.0,31
Georgia,Screven,nan,"Acres/1,000 pop",13251.0,34
Georgia,Seminole,nan,"Acres/1,000 pop",13253.0,38
Georgia,Spalding,nan,"Acres/1,000 pop",13255.0,41
Georgia,Stephens,nan,"Acres/1,000 pop",13257.0,45
Georgia,Stewart,0.0,"Acres/1,000 pop",13259.0,48
Georgia,Sumter,nan,"Acres/1,000 pop",13261.0,52
Georgia,Talbot,nan,"Acres/1,000 pop",13263.0,57
Georgia,Taliaferro,2.9904306220095696,"Acres/1,000 pop",13265.0,60
Georgia,Tattnall,nan,"Acres/1,000 pop",13267.0,63
Georgia,Taylor,5.255613951266125,"Acres/1,000 pop",13269.0,69
Georgia,Telfair,5.384897809325665,"Acres/1,000 pop",13271.0,75
Georgia,Terrell,12.022094660457055,"Acres/1,000 pop",13273.0,78
Georgia,Thomas,nan,"Acres/1,000 pop",13275.0,83
Georgia,Tift,nan,"Acres/1,000 pop",13277.0,87
Georgia,Toombs,nan,"Acres/1,000 pop",13279.0,91
Georgia,Towns,0.38102495713469237,"Acres/1,000 pop",13281.0,95
Georgia,Treutlen,nan,"Acres/1,000 pop",13283.0,102
Georgia,Troup,nan,"Acres/1,000 pop",13285.0,105
Georgia,Turner,106.71606118546845,"Acres/1,000 pop",13287.0,108
Georgia,Twiggs,1.9981194170192762,"Acres/1,000 pop",13289.0,116
Georgia,Union,nan,"Acres/1,000 pop",13291.0,120
Georgia,Upson,nan,"Acres/1,000 pop",13293.0,123
Georgia,Walker,0.3079765937788728,"Acres/1,000 pop",13295.0,126
Georgia,Walton,1.1907990143485387,"Acres/1,000 pop",13297.0,127
Georgia,Ware,nan,"Acres/1,000 pop",13299.0,132
Georgia,Warren,nan,"Acres/1,000 pop",13301.0,135
Georgia,Washington,4.028776978417266,"Acres/1,000 pop",13303.0,143
Georgia,Wayne,nan,"Acres/1,000 pop",13305.0,147
Georgia,Webster,10.021474588403722,"Acres/1,000 pop",13307.0,149
Georgia,Wheeler,nan,"Acres/1,000 pop",13309.0,154
Georgia,White,nan,"Acres/1,000 pop",13311.0,157
Georgia,Whitfield,0.19373086907667866,"Acres/1,000 pop",13313.0,159
Georgia,Wilcox,nan,"Acres/1,000 pop",13315.0,163
Georgia,Wilkes,nan,"Acres/1,000 pop",13317.0,167
Georgia,Wilkinson,3.456221198156682,"Acres/1,000 pop",13319.0,169
Georgia,Worth,130.21803950801342,"Acres/1,000 pop",13321.0,173
Hawaii,Hawaii,8.803898718084543,"Acres/1,000 pop",15001.0,198
Hawaii,Honolulu,5.36699187374771,"Acres/1,000 pop",15003.0,234
Hawaii,Kalawao,nan,"Acres/1,000 pop",15005.0,247
Hawaii,Kauai,2.596606905807355,"Acres/1,000 pop",15007.0,261
Hawaii,Maui,11.343132925367485,"Acres/1,000 pop",15009.0,323
Idaho,Ada,nan,"Acres/1,000 pop",16001.0,336
Idaho,Adams,0.2560819462227913,"Acres/1,000 pop",16003.0,338
Idaho,Bannock,49.085831582967344,"Acres/1,000 pop",16005.0,343
Idaho,Bear Lake,nan,"Acres/1,000 pop",16007.0,349
Idaho,Benewah,1.3156452143405328,"Acres/1,000 pop",16009.0,354
Idaho,Bingham,999.9121323287129,"Acres/1,000 pop",16011.0,362
Idaho,Blaine,nan,"Acres/1,000 pop",16013.0,371
Idaho,Boise,nan,"Acres/1,000 pop",16015.0,380
Idaho,Bonner,0.7666056679360996,"Acres/1,000 pop",16017.0,387
Idaho,Bonneville,186.89324928452518,"Acres/1,000 pop",16019.0,395
Idaho,Boundary,1.0156971375807942,"Acres/1,000 pop",16021.0,405
Idaho,Butte,85.1063829787234,"Acres/1,000 pop",16023.0,414
Idaho,Camas,8.356545961002785,"Acres/1,000 pop",16025.0,429
Idaho,Canyon,29.6085379881669,"Acres/1,000 pop",16027.0,441
Idaho,Caribou,1290.8983625903525,"Acres/1,000 pop",16029.0,449
Idaho,Cassia,326.8495856412899,"Acres/1,000 pop",16031.0,456
Idaho,Clark,nan,"Acres/1,000 pop",16033.0,464
Idaho,Clearwater,nan,"Acres/1,000 pop",16035.0,474
Idaho,Custer,nan,"Acres/1,000 pop",16037.0,484
Idaho,Elmore,99.87819732034106,"Acres/1,000 pop",16039.0,490
Idaho,Franklin,nan,"Acres/1,000 pop",16041.0,498
Idaho,Fremont,2250.096220460319,"Acres/1,000 pop",16043.0,502
Idaho,Gem,nan,"Acres/1,000 pop",16045.0,510
Idaho,Gooding,246.50705149229256,"Acres/1,000 pop",16047.0,519
Idaho,Idaho,0.4266991770801585,"Acres/1,000 pop",16049.0,528
Idaho,Jefferson,752.6357258094774,"Acres/1,000 pop",16051.0,540
Idaho,Jerome,91.49427328420492,"Acres/1,000 pop",16053.0,547
Idaho,Kootenai,1.0330868917437381,"Acres/1,000 pop",16055.0,552
Idaho,Latah,0.5500405982346316,"Acres/1,000 pop",16057.0,559
Idaho,Lemhi,2.1870577640550626,"Acres/1,000 pop",16059.0,566
Idaho,Lewis,0.0,"Acres/1,000 pop",16061.0,574
Idaho,Lincoln,41.666666666666664,"Acres/1,000 pop",16063.0,578
Idaho,Madison,704.6033092914721,"Acres/1,000 pop",16065.0,581
Idaho,Minidoka,587.1067150454794,"Acres/1,000 pop",16067.0,585
Idaho,Nez Perce,0.6824040843148157,"Acres/1,000 pop",16069.0,589
Idaho,Oneida,nan,"Acres/1,000 pop",16071.0,593
Idaho,Owyhee,nan,"Acres/1,000 pop",16073.0,601
Idaho,Payette,44.94332465928638,"Acres/1,000 pop",16075.0,606
Idaho,Power,nan,"Acres/1,000 pop",16077.0,613
Idaho,Shoshone,nan,"Acres/1,000 pop",16079.0,621
Idaho,Teton,nan,"Acres/1,000 pop",16081.0,627
Idaho,Twin Falls,16.44439349357382,"Acres/1,000 pop",16083.0,634
Idaho,Valley,12.932394070024184,"Acres/1,000 pop",16085.0,643
Idaho,Washington,139.17371826779492,"Acres/1,000 pop",16087.0,649
Illinois,Adams,nan,"Acres/1,000 pop",17001.0,650
Illinois,Alexander,nan,"Acres/1,000 pop",17003.0,651
Illinois,Bond,nan,"Acres/1,000 pop",17005.0,652
Illinois,Boone,2.340354396522902,"Acres/1,000 pop",17007.0,653
Illinois,Brown,0.0,"Acres/1,000 pop",17009.0,654
Illinois,Bureau,0.378567268491555,"Acres/1,000 pop",17011.0,2
Illinois,Calhoun,11.940298507462686,"Acres/1,000 pop",17013.0,4
Illinois,Carroll,nan,"Acres/1,000 pop",17015.0,6
Illinois,Cass,3.7285607755406414,"Acres/1,000 pop",17017.0,10
Illinois,Champaign,nan,"Acres/1,000 pop",17019.0,12
Illinois,Christian,nan,"Acres/1,000 pop",17021.0,14
Illinois,Clark,3.067484662576687,"Acres/1,000 pop",17023.0,19
Illinois,Clay,nan,"Acres/1,000 pop",17025.0,22
Illinois,Clinton,0.0,"Acres/1,000 pop",17027.0,27
Illinois,Coles,nan,"Acres/1,000 pop",17029.0,30
Illinois,Cook,nan,"Acres/1,000 pop",17031.0,36
Illinois,Crawford,nan,"Acres/1,000 pop",17033.0,40
Illinois,Cumberland,8.225187351489673,"Acres/1,000 pop",17035.0,44
Illinois,DeKalb,3.6926559307890776,"Acres/1,000 pop",17037.0,49
Illinois,De Witt,nan,"Acres/1,000 pop",17039.0,53
Illinois,Douglas,3.1281533804238144,"Acres/1,000 pop",17041.0,55
Illinois,DuPage,0.018319024738226525,"Acres/1,000 pop",17043.0,64
Illinois,Edgar,nan,"Acres/1,000 pop",17045.0,66
Illinois,Edwards,nan,"Acres/1,000 pop",17047.0,71
Illinois,Effingham,nan,"Acres/1,000 pop",17049.0,76
Illinois,Fayette,nan,"Acres/1,000 pop",17051.0,79
Illinois,Ford,0.0,"Acres/1,000 pop",17053.0,81
Illinois,Franklin,1.7554418697963687,"Acres/1,000 pop",17055.0,85
Illinois,Fulton,0.19114715600338603,"Acres/1,000 pop",17057.0,89
Illinois,Gallatin,0.0,"Acres/1,000 pop",17059.0,92
Illinois,Greene,nan,"Acres/1,000 pop",17061.0,96
Illinois,Grundy,nan,"Acres/1,000 pop",17063.0,99
Illinois,Hamilton,1.1957431543704413,"Acres/1,000 pop",17065.0,106
Illinois,Hancock,0.10587052035360754,"Acres/1,000 pop",17067.0,111
Illinois,Hardin,nan,"Acres/1,000 pop",17069.0,113
Illinois,Henderson,nan,"Acres/1,000 pop",17071.0,117
Illinois,Henry,nan,"Acres/1,000 pop",17073.0,121
Illinois,Iroquois,nan,"Acres/1,000 pop",17075.0,125
Illinois,Jackson,0.7461927212291829,"Acres/1,000 pop",17077.0,129
Illinois,Jasper,0.0,"Acres/1,000 pop",17079.0,133
Illinois,Jefferson,nan,"Acres/1,000 pop",17081.0,137
Illinois,Jersey,nan,"Acres/1,000 pop",17083.0,142
Illinois,Jo Daviess,nan,"Acres/1,000 pop",17085.0,145
Illinois,Johnson,nan,"Acres/1,000 pop",17087.0,152
Illinois,Kane,nan,"Acres/1,000 pop",17089.0,156
Illinois,Kankakee,nan,"Acres/1,000 pop",17091.0,161
Illinois,Kendall,nan,"Acres/1,000 pop",17093.0,165
Illinois,Knox,nan,"Acres/1,000 pop",17095.0,166
Illinois,Lake,0.33642483043333227,"Acres/1,000 pop",17097.0,170
Illinois,LaSalle,0.8220195163343234,"Acres/1,000 pop",17099.0,175
Illinois,Lawrence,nan,"Acres/1,000 pop",17101.0,177
Illinois,Lee,0.4556716885484009,"Acres/1,000 pop",17103.0,180
Illinois,Livingston,nan,"Acres/1,000 pop",17105.0,182
Illinois,Logan,0.7241367960238306,"Acres/1,000 pop",17107.0,186
Illinois,McDonough,nan,"Acres/1,000 pop",17109.0,189
Illinois,McHenry,3.41341308800104,"Acres/1,000 pop",17111.0,192
Illinois,McLean,1.4600316340187371,"Acres/1,000 pop",17113.0,193
Illinois,Macon,nan,"Acres/1,000 pop",17115.0,194
Illinois,Macoupin,0.2543450614667232,"Acres/1,000 pop",17117.0,196
Illinois,Madison,4.796860779135521,"Acres/1,000 pop",17119.0,199
Illinois,Marion,nan,"Acres/1,000 pop",17121.0,201
Illinois,Marshall,nan,"Acres/1,000 pop",17123.0,202
Illinois,Mason,61.84201352576169,"Acres/1,000 pop",17125.0,206
Illinois,Massac,nan,"Acres/1,000 pop",17127.0,208
Illinois,Menard,nan,"Acres/1,000 pop",17129.0,212
Illinois,Mercer,nan,"Acres/1,000 pop",17131.0,216
Illinois,Monroe,nan,"Acres/1,000 pop",17133.0,219
Illinois,Montgomery,nan,"Acres/1,000 pop",17135.0,223
Illinois,Morgan,1.4423892754115053,"Acres/1,000 pop",17137.0,225
Illinois,Moultrie,11.620141578736476,"Acres/1,000 pop",17139.0,227
Illinois,Ogle,0.34078000757288907,"Acres/1,000 pop",17141.0,229
Illinois,Peoria,0.507709162814312,"Acres/1,000 pop",17143.0,233
Illinois,Perry,0.4116543932671637,"Acres/1,000 pop",17145.0,235
Illinois,Piatt,nan,"Acres/1,000 pop",17147.0,238
Illinois,Pike,0.5532673510788714,"Acres/1,000 pop",17149.0,241
Illinois,Pope,nan,"Acres/1,000 pop",17151.0,245
Illinois,Pulaski,nan,"Acres/1,000 pop",17153.0,248
Illinois,Putnam,nan,"Acres/1,000 pop",17155.0,253
Illinois,Randolph,0.18188432157148055,"Acres/1,000 pop",17157.0,255
Illinois,Richland,0.6180087757246152,"Acres/1,000 pop",17159.0,259
Illinois,Rock Island,nan,"Acres/1,000 pop",17161.0,265
Illinois,St. Clair,nan,"Acres/1,000 pop",17163.0,269
Illinois,Saline,0.0,"Acres/1,000 pop",17165.0,271
Illinois,Sangamon,0.3763246628131021,"Acres/1,000 pop",17167.0,274
Illinois,Schuyler,0.0,"Acres/1,000 pop",17169.0,278
Illinois,Scott,nan,"Acres/1,000 pop",17171.0,280
Illinois,Shelby,nan,"Acres/1,000 pop",17173.0,283
Illinois,Stark,2.5256777235224783,"Acres/1,000 pop",17175.0,285
Illinois,Stephenson,0.4686934105967319,"Acres/1,000 pop",17177.0,290
Illinois,Tazewell,3.2176072168432186,"Acres/1,000 pop",17179.0,291
Illinois,Union,29.046349350428322,"Acres/1,000 pop",17181.0,293
Illinois,Vermilion,0.21038562447403594,"Acres/1,000 pop",17183.0,296
Illinois,Wabash,0.0,"Acres/1,000 pop",17185.0,299
Illinois,Warren,0.0,"Acres/1,000 pop",17187.0,301
Illinois,Washington,1.3005681429255938,"Acres/1,000 pop",17189.0,305
Illinois,Wayne,nan,"Acres/1,000 pop",17191.0,310
Illinois,White,3.366078175448238,"Acres/1,000 pop",17193.0,312
Illinois,Whiteside,12.650341784200053,"Acres/1,000 pop",17195.0,314
Illinois,Will,nan,"Acres/1,000 pop",17197.0,320
Illinois,Williamson,nan,"Acres/1,000 pop",17199.0,324
Illinois,Winnebago,0.6541745584321731,"Acres/1,000 pop",17201.0,325
Illinois,Woodford,nan,"Acres/1,000 pop",17203.0,328
Indiana,Adams,4.618199773446803,"Acres/1,000 pop",18001.0,330
Indiana,Allen,0.34362451816360406,"Acres/1,000 pop",18003.0,335
Indiana,Bartholomew,8.438497795347422,"Acres/1,000 pop",18005.0,342
Indiana,Benton,0.0,"Acres/1,000 pop",18007.0,179
Indiana,Blackford,nan,"Acres/1,000 pop",18009.0,183
Indiana,Boone,nan,"Acres/1,000 pop",18011.0,185
Indiana,Brown,1.3949780789159028,"Acres/1,000 pop",18013.0,188
Indiana,Carroll,nan,"Acres/1,000 pop",18015.0,195
Indiana,Cass,0.413468744347107,"Acres/1,000 pop",18017.0,211
Indiana,Clark,nan,"Acres/1,000 pop",18019.0,215
Indiana,Clay,nan,"Acres/1,000 pop",18021.0,221
Indiana,Clinton,0.5463817387081107,"Acres/1,000 pop",18023.0,226
Indiana,Crawford,0.9390553103577801,"Acres/1,000 pop",18025.0,232
Indiana,Daviess,14.090202177293936,"Acres/1,000 pop",18027.0,239
Indiana,Dearborn,0.602966595650601,"Acres/1,000 pop",18029.0,242
Indiana,Decatur,nan,"Acres/1,000 pop",18031.0,246
Indiana,DeKalb,0.6382526061981421,"Acres/1,000 pop",18033.0,249
Indiana,Delaware,nan,"Acres/1,000 pop",18035.0,252
Indiana,Dubois,0.11877048790916434,"Acres/1,000 pop",18037.0,254
Indiana,Elkhart,nan,"Acres/1,000 pop",18039.0,260
Indiana,Fayette,nan,"Acres/1,000 pop",18041.0,263
Indiana,Floyd,0.7829606529095614,"Acres/1,000 pop",18043.0,267
Indiana,Fountain,0.40916530278232405,"Acres/1,000 pop",18045.0,270
Indiana,Franklin,nan,"Acres/1,000 pop",18047.0,272
Indiana,Fulton,nan,"Acres/1,000 pop",18049.0,276
Indiana,Gibson,nan,"Acres/1,000 pop",18051.0,286
Indiana,Grant,nan,"Acres/1,000 pop",18053.0,297
Indiana,Greene,0.605840300496789,"Acres/1,000 pop",18055.0,309
Indiana,Hamilton,nan,"Acres/1,000 pop",18057.0,321
Indiana,Hancock,1.1178876169183094,"Acres/1,000 pop",18059.0,329
Indiana,Harrison,nan,"Acres/1,000 pop",18061.0,334
Indiana,Hendricks,nan,"Acres/1,000 pop",18063.0,341
Indiana,Henry,1.0149811213511428,"Acres/1,000 pop",18065.0,344
Indiana,Howard,nan,"Acres/1,000 pop",18067.0,348
Indiana,Huntington,0.18922498851133998,"Acres/1,000 pop",18069.0,352
Indiana,Jackson,nan,"Acres/1,000 pop",18071.0,355
Indiana,Jasper,nan,"Acres/1,000 pop",18073.0,356
Indiana,Jay,nan,"Acres/1,000 pop",18075.0,358
Indiana,Jefferson,0.9840703610308137,"Acres/1,000 pop",18077.0,363
Indiana,Jennings,1.170669410053567,"Acres/1,000 pop",18079.0,367
Indiana,Johnson,nan,"Acres/1,000 pop",18081.0,370
Indiana,Knox,nan,"Acres/1,000 pop",18083.0,376
Indiana,Kosciusko,0.450972812781858,"Acres/1,000 pop",18085.0,384
Indiana,LaGrange,20.787920676271995,"Acres/1,000 pop",18087.0,386
Indiana,Lake,nan,"Acres/1,000 pop",18089.0,389
Indiana,LaPorte,2.3736097749566185,"Acres/1,000 pop",18091.0,392
Indiana,Lawrence,nan,"Acres/1,000 pop",18093.0,396
Indiana,Madison,nan,"Acres/1,000 pop",18095.0,401
Indiana,Marion,0.30802788142123844,"Acres/1,000 pop",18097.0,409
Indiana,Marshall,nan,"Acres/1,000 pop",18099.0,412
Indiana,Martin,1.4537701104865284,"Acres/1,000 pop",18101.0,418
Indiana,Miami,nan,"Acres/1,000 pop",18103.0,420
Indiana,Monroe,0.15567065749624973,"Acres/1,000 pop",18105.0,422
Indiana,Montgomery,nan,"Acres/1,000 pop",18107.0,425
Indiana,Morgan,0.5925283618758581,"Acres/1,000 pop",18109.0,430
Indiana,Newton,nan,"Acres/1,000 pop",18111.0,433
Indiana,Noble,1.5178985537799892,"Acres/1,000 pop",18113.0,436
Indiana,Ohio,nan,"Acres/1,000 pop",18115.0,440
Indiana,Orange,0.964858825919155,"Acres/1,000 pop",18117.0,444
Indiana,Owen,3.55755277816786,"Acres/1,000 pop",18119.0,448
Indiana,Parke,13.160203544481487,"Acres/1,000 pop",18121.0,452
Indiana,Perry,nan,"Acres/1,000 pop",18123.0,459
Indiana,Pike,nan,"Acres/1,000 pop",18125.0,465
Indiana,Porter,0.5791331101257805,"Acres/1,000 pop",18127.0,468
Indiana,Posey,1.7174082747853239,"Acres/1,000 pop",18129.0,471
Indiana,Pulaski,nan,"Acres/1,000 pop",18131.0,477
Indiana,Putnam,0.0531250830079422,"Acres/1,000 pop",18133.0,480
Indiana,Randolph,0.6576402321083171,"Acres/1,000 pop",18135.0,485
Indiana,Ripley,3.850327277818615,"Acres/1,000 pop",18137.0,488
Indiana,Rush,3.0349013657056143,"Acres/1,000 pop",18139.0,493
Indiana,St. Joseph,nan,"Acres/1,000 pop",18141.0,496
Indiana,Scott,0.1683147485798443,"Acres/1,000 pop",18143.0,504
Indiana,Shelby,0.24790967073088277,"Acres/1,000 pop",18145.0,506
Indiana,Spencer,1.054498394286536,"Acres/1,000 pop",18147.0,509
Indiana,Starke,nan,"Acres/1,000 pop",18149.0,512
