State,County,Direct farm sales (% change) 2007 - 12 (PCH_DIRSALES_07_12),Units,FIPS,FID
Missouri,Andrew,-0.5714285714285714,% change,29003.0,1762
Missouri,Atchison,0.0,% change,29005.0,1763
Missouri,Audrain,48.62385321100918,% change,29007.0,1766
Missouri,Barry,-50.165016501650165,% change,29009.0,1767
Missouri,Barton,89.85507246376811,% change,29011.0,1771
Missouri,Bates,-13.953488372093023,% change,29013.0,1776
Missouri,Benton,107.6923076923077,% change,29015.0,1778
Missouri,Bollinger,39.325842696629216,% change,29017.0,1781
Missouri,Boone,20.891364902506965,% change,29019.0,1783
Missouri,Buchanan,-3.296703296703297,% change,29021.0,1789
Missouri,Butler,51.0,% change,29023.0,1792
Missouri,Caldwell,-75.15151515151514,% change,29025.0,1795
Missouri,Callaway,-40.089086859688194,% change,29027.0,1799
Missouri,Camden,-37.03703703703704,% change,29029.0,1803
Missouri,Cape Girardeau,-19.322033898305087,% change,29031.0,1808
Missouri,Carroll,-19.51219512195122,% change,29033.0,1822
Missouri,Carter,23.076923076923077,% change,29035.0,1001
Missouri,Cass,41.221374045801525,% change,29037.0,1004
Missouri,Cedar,32.83582089552239,% change,29039.0,1007
Missouri,Chariton,29.268292682926827,% change,29041.0,1011
Missouri,Christian,-38.58520900321543,% change,29043.0,1014
Missouri,Clark,733.3333333333333,% change,29045.0,1015
Missouri,Clay,17.71428571428571,% change,29047.0,1018
Missouri,Clinton,nan,% change,29049.0,1021
Missouri,Cole,-5.699481865284974,% change,29051.0,1022
Missouri,Cooper,11.711711711711711,% change,29053.0,1025
Missouri,Crawford,8.641975308641975,% change,29055.0,1028
Missouri,Dade,-80.65693430656934,% change,29057.0,1030
Missouri,Dallas,-6.545454545454546,% change,29059.0,1032
Missouri,Daviess,42.04545454545455,% change,29061.0,1036
Missouri,DeKalb,10.16949152542373,% change,29063.0,1038
Missouri,Dent,-28.837209302325583,% change,29065.0,1040
Missouri,Douglas,8.695652173913043,% change,29067.0,1043
Missouri,Dunklin,35.80786026200873,% change,29069.0,1045
Missouri,Franklin,20.5188679245283,% change,29071.0,1047
Missouri,Gasconade,120.7792207792208,% change,29073.0,1049
Missouri,Gentry,-73.49397590361446,% change,29075.0,1052
Missouri,Greene,2.3622047244094486,% change,29077.0,1054
Missouri,Grundy,0.0,% change,29079.0,1057
Missouri,Harrison,56.92307692307692,% change,29081.0,1058
Missouri,Henry,-65.65656565656566,% change,29083.0,1061
Missouri,Hickory,450.0,% change,29085.0,1063
Missouri,Holt,223.0769230769231,% change,29087.0,1065
Missouri,Howard,-41.66666666666667,% change,29089.0,1068
Missouri,Howell,-74.39024390243902,% change,29091.0,1070
Missouri,Iron,-53.65853658536586,% change,29093.0,1072
Missouri,Jackson,-12.18274111675127,% change,29095.0,1074
Missouri,Jasper,-59.765625,% change,29097.0,1078
Missouri,Jefferson,-11.314984709480122,% change,29099.0,1082
Missouri,Johnson,-33.64140480591497,% change,29101.0,1087
Missouri,Knox,72.77486910994764,% change,29103.0,1091
Missouri,Laclede,-47.45098039215686,% change,29105.0,1096
Missouri,Lafayette,34.51086956521739,% change,29107.0,1099
Missouri,Lawrence,8.24468085106383,% change,29109.0,1101
Missouri,Lewis,-33.87096774193548,% change,29111.0,1104
Missouri,Lincoln,113.68421052631578,% change,29113.0,1106
Missouri,Linn,-16.908212560386474,% change,29115.0,1109
Missouri,Livingston,247.61904761904762,% change,29117.0,1112
Missouri,McDonald,-31.333333333333336,% change,29119.0,1113
Missouri,Macon,-43.90243902439025,% change,29121.0,1116
Missouri,Madison,133.33333333333331,% change,29123.0,1117
Missouri,Maries,4.430379746835443,% change,29125.0,1120
Missouri,Marion,40.909090909090914,% change,29127.0,1122
Missouri,Mercer,-69.23076923076923,% change,29129.0,1125
Missouri,Miller,22.22222222222222,% change,29131.0,1128
Missouri,Mississippi,nan,% change,29133.0,1131
Missouri,Moniteau,58.18181818181818,% change,29135.0,1135
Missouri,Monroe,86.90476190476191,% change,29137.0,1139
Missouri,Montgomery,-55.81395348837209,% change,29139.0,1142
Missouri,Morgan,-23.27790973871734,% change,29141.0,1146
Missouri,New Madrid,nan,% change,29143.0,1149
Missouri,Newton,37.08920187793427,% change,29145.0,1152
Missouri,Nodaway,-23.57142857142857,% change,29147.0,1156
Missouri,Oregon,-20.0,% change,29149.0,1158
Missouri,Osage,39.0092879256966,% change,29151.0,1164
Missouri,Ozark,160.0,% change,29153.0,1168
Missouri,Pemiscot,-100.0,% change,29155.0,1170
Missouri,Perry,-22.02797202797203,% change,29157.0,1172
Missouri,Pettis,-56.27009646302251,% change,29159.0,1174
Missouri,Phelps,68.67469879518072,% change,29161.0,1176
Missouri,Pike,-45.539906103286384,% change,29163.0,1179
Missouri,Platte,-18.103448275862068,% change,29165.0,1181
Missouri,Polk,-14.04109589041096,% change,29167.0,1183
Missouri,Pulaski,-26.53061224489796,% change,29169.0,1185
Missouri,Putnam,-79.56989247311827,% change,29171.0,1188
Missouri,Ralls,-44.73684210526316,% change,29173.0,1191
Missouri,Randolph,-58.51063829787234,% change,29175.0,1194
Missouri,Ray,193.5251798561151,% change,29177.0,1197
Missouri,Reynolds,-72.72727272727273,% change,29179.0,1200
Missouri,Ripley,-46.93877551020408,% change,29181.0,1203
Missouri,St. Charles,8.786610878661087,% change,29183.0,1205
Missouri,St. Clair,-80.51282051282051,% change,29185.0,1208
Missouri,Ste. Genevieve,127.27272727272727,% change,29186.0,1209
Missouri,St. Francois,-29.545454545454547,% change,29187.0,1212
Missouri,St. Louis County,nan,% change,29189.0,1216
Missouri,Saline,143.10344827586206,% change,29195.0,1218
Missouri,Schuyler,-69.35483870967742,% change,29197.0,1221
Missouri,Scotland,-63.1578947368421,% change,29199.0,1224
Missouri,Scott,-4.487179487179487,% change,29201.0,1227
Missouri,Shannon,-68.88888888888889,% change,29203.0,1229
Missouri,Shelby,-22.22222222222222,% change,29205.0,1232
Missouri,Stoddard,65.75342465753424,% change,29207.0,1236
Missouri,Stone,-24.378109452736318,% change,29209.0,1237
Missouri,Sullivan,-26.605504587155966,% change,29211.0,1240
Missouri,Taney,-20.253164556962027,% change,29213.0,1242
Missouri,Texas,-48.38709677419355,% change,29215.0,1245
Missouri,Vernon,82.17054263565892,% change,29217.0,1248
Missouri,Warren,101.20967741935485,% change,29219.0,1251
Missouri,Washington,63.29113924050633,% change,29221.0,1253
Missouri,Wayne,-46.875,% change,29223.0,1256
Missouri,Webster,-21.779141104294478,% change,29225.0,1258
Missouri,Worth,-65.625,% change,29227.0,1261
Missouri,Wright,30.0,% change,29229.0,1263
Missouri,St. Louis City,nan,% change,29510.0,1266
Montana,Beaverhead,-12.935323383084576,% change,30001.0,1269
Montana,Big Horn,130.0,% change,30003.0,1274
Montana,Blaine,50.967741935483865,% change,30005.0,1124
Montana,Broadwater,nan,% change,30007.0,1132
Montana,Carbon,35.13513513513514,% change,30009.0,1137
Montana,Carter,57.14285714285714,% change,30011.0,1141
Montana,Cascade,89.70588235294117,% change,30013.0,1144
Montana,Chouteau,82.14285714285714,% change,30015.0,1150
Montana,Custer,-2.564102564102564,% change,30017.0,1153
Montana,Daniels,nan,% change,30019.0,1157
Montana,Dawson,134.375,% change,30021.0,1160
Montana,Deer Lodge,nan,% change,30023.0,1163
Montana,Fallon,10.0,% change,30025.0,1165
Montana,Fergus,-52.94117647058824,% change,30027.0,1169
Montana,Flathead,115.04237288135593,% change,30029.0,1173
Montana,Gallatin,-9.876543209876543,% change,30031.0,1177
Montana,Garfield,-79.52755905511812,% change,30033.0,1182
Montana,Glacier,-39.34426229508197,% change,30035.0,1186
Montana,Golden Valley,nan,% change,30037.0,1189
Montana,Granite,100.0,% change,30039.0,1192
Montana,Hill,-7.954545454545454,% change,30041.0,1195
Montana,Jefferson,62.22222222222222,% change,30043.0,1199
Montana,Judith Basin,-85.56701030927834,% change,30045.0,1202
Montana,Lake,16.159695817490494,% change,30047.0,1207
Montana,Lewis and Clark,47.22222222222222,% change,30049.0,1211
Montana,Liberty,133.63636363636365,% change,30051.0,1214
Montana,Lincoln,179.36507936507937,% change,30053.0,1219
Montana,McCone,nan,% change,30055.0,1223
Montana,Madison,197.5609756097561,% change,30057.0,1226
Montana,Meagher,nan,% change,30059.0,1231
Montana,Mineral,nan,% change,30061.0,1234
Montana,Missoula,48.89705882352941,% change,30063.0,1239
Montana,Musselshell,-17.56756756756757,% change,30065.0,1241
Montana,Park,192.22222222222223,% change,30067.0,1244
Montana,Petroleum,nan,% change,30069.0,1247
Montana,Phillips,278.7878787878788,% change,30071.0,1250
Montana,Pondera,111.1842105263158,% change,30073.0,1254
Montana,Powder River,nan,% change,30075.0,1259
Montana,Powell,177.27272727272728,% change,30077.0,1262
Montana,Prairie,41.66666666666667,% change,30079.0,1264
Montana,Ravalli,11.631944444444445,% change,30081.0,1268
Montana,Richland,309.09090909090907,% change,30083.0,1271
Montana,Roosevelt,nan,% change,30085.0,1275
Montana,Rosebud,76.04166666666666,% change,30087.0,1277
Montana,Sanders,21.428571428571427,% change,30089.0,1278
Montana,Sheridan,0.0,% change,30091.0,1281
Montana,Silver Bow,nan,% change,30093.0,1284
Montana,Stillwater,72.85714285714285,% change,30095.0,1286
Montana,Sweet Grass,6.25,% change,30097.0,1288
Montana,Teton,73.58490566037736,% change,30099.0,1290
Montana,Toole,-26.31578947368421,% change,30101.0,1292
Montana,Treasure,nan,% change,30103.0,1293
Montana,Valley,-92.5,% change,30105.0,1296
Montana,Wheatland,nan,% change,30107.0,1298
Montana,Wibaux,nan,% change,30109.0,1300
Montana,Yellowstone,40.0,% change,30111.0,1302
Nebraska,Adams,14.0625,% change,31001.0,1303
Nebraska,Antelope,-18.75,% change,31003.0,1305
Nebraska,Arthur,nan,% change,31005.0,1307
Nebraska,Banner,nan,% change,31007.0,1308
Nebraska,Blaine,nan,% change,31009.0,1309
Nebraska,Boone,0.0,% change,31011.0,1310
Nebraska,Box Butte,17.02127659574468,% change,31013.0,1315
Nebraska,Boyd,-62.5,% change,31015.0,1317
Nebraska,Brown,20.0,% change,31017.0,1319
Nebraska,Buffalo,20.701754385964914,% change,31019.0,1321
Nebraska,Burt,-12.121212121212121,% change,31021.0,1323
Nebraska,Butler,-66.95652173913044,% change,31023.0,1325
Nebraska,Cass,147.54098360655738,% change,31025.0,1326
Nebraska,Cedar,48.888888888888886,% change,31027.0,1329
Nebraska,Chase,18.6046511627907,% change,31029.0,1330
Nebraska,Cherry,-25.0,% change,31031.0,1333
Nebraska,Cheyenne,-38.961038961038966,% change,31033.0,1334
Nebraska,Clay,44.44444444444444,% change,31035.0,1336
Nebraska,Colfax,-65.51724137931035,% change,31037.0,1338
Nebraska,Cuming,667.5,% change,31039.0,1340
Nebraska,Custer,66.66666666666666,% change,31041.0,1342
Nebraska,Dakota,-71.42857142857143,% change,31043.0,1344
Nebraska,Dawes,28.125,% change,31045.0,1347
Nebraska,Dawson,190.0,% change,31047.0,1349
Nebraska,Deuel,nan,% change,31049.0,1351
Nebraska,Dixon,nan,% change,31051.0,1353
Nebraska,Dodge,73.41772151898735,% change,31053.0,1354
Nebraska,Douglas,-40.3470715835141,% change,31055.0,1358
Nebraska,Dundy,272.7272727272727,% change,31057.0,1360
Nebraska,Fillmore,55.55555555555556,% change,31059.0,1363
Nebraska,Franklin,-60.0,% change,31061.0,1369
Nebraska,Frontier,211.11111111111111,% change,31063.0,1371
Nebraska,Furnas,-64.51612903225806,% change,31065.0,1374
Nebraska,Gage,78.16091954022988,% change,31067.0,1378
Nebraska,Garden,nan,% change,31069.0,1381
Nebraska,Garfield,nan,% change,31071.0,1391
Nebraska,Gosper,nan,% change,31073.0,1393
Nebraska,Grant,nan,% change,31075.0,1395
Nebraska,Greeley,-39.473684210526315,% change,31077.0,1397
Nebraska,Hall,-39.34426229508197,% change,31079.0,1402
Nebraska,Hamilton,nan,% change,31081.0,1405
Nebraska,Harlan,-7.142857142857142,% change,31083.0,1409
Nebraska,Hayes,66.66666666666666,% change,31085.0,1411
Nebraska,Hitchcock,95.23809523809523,% change,31087.0,1414
Nebraska,Holt,26.36363636363636,% change,31089.0,1416
Nebraska,Hooker,nan,% change,31091.0,1418
Nebraska,Howard,-43.01075268817204,% change,31093.0,1311
Nebraska,Jefferson,-27.027027027027028,% change,31095.0,1312
Nebraska,Johnson,1041.6666666666665,% change,31097.0,1313
Nebraska,Kearney,120.0,% change,31099.0,1314
Nebraska,Keith,21.052631578947366,% change,31101.0,1316
Nebraska,Keya Paha,nan,% change,31103.0,1318
Nebraska,Kimball,646.1538461538462,% change,31105.0,1320
Nebraska,Knox,5.660377358490567,% change,31107.0,1322
Nebraska,Lancaster,204.15704387990763,% change,31109.0,1324
Nebraska,Lincoln,-34.306569343065696,% change,31111.0,1327
Nebraska,Logan,nan,% change,31113.0,1328
Nebraska,Loup,nan,% change,31115.0,1331
Nebraska,McPherson,-100.0,% change,31117.0,1332
Nebraska,Madison,7.964601769911504,% change,31119.0,1335
Nebraska,Merrick,282.22222222222223,% change,31121.0,1337
Nebraska,Morrill,-93.75,% change,31123.0,1339
Nebraska,Nance,-52.17391304347826,% change,31125.0,1341
Nebraska,Nemaha,254.54545454545453,% change,31127.0,1343
Nebraska,Nuckolls,0.0,% change,31129.0,1345
Nebraska,Otoe,14.528301886792452,% change,31131.0,1348
Nebraska,Pawnee,-48.97959183673469,% change,31133.0,1350
Nebraska,Perkins,251.72413793103448,% change,31135.0,1352
Nebraska,Phelps,-51.85185185185185,% change,31137.0,1355
Nebraska,Pierce,17.073170731707318,% change,31139.0,1356
Nebraska,Platte,57.48502994011976,% change,31141.0,1359
Nebraska,Polk,nan,% change,31143.0,1362
Nebraska,Red Willow,85.0,% change,31145.0,1364
Nebraska,Richardson,310.8108108108108,% change,31147.0,1365
Nebraska,Rock,22.22222222222222,% change,31149.0,1366
Nebraska,Saline,27.419354838709676,% change,31151.0,1367
Nebraska,Sarpy,2.083333333333333,% change,31153.0,1368
Nebraska,Saunders,115.94202898550725,% change,31155.0,1370
Nebraska,Scotts Bluff,165.71428571428572,% change,31157.0,1373
Nebraska,Seward,42.592592592592595,% change,31159.0,1375
Nebraska,Sheridan,40.0,% change,31161.0,1376
Nebraska,Sherman,311.11111111111114,% change,31163.0,1377
Nebraska,Sioux,260.6060606060606,% change,31165.0,1380
Nebraska,Stanton,50.0,% change,31167.0,1382
Nebraska,Thayer,-60.416666666666664,% change,31169.0,1383
Nebraska,Thomas,-100.0,% change,31171.0,1384
Nebraska,Thurston,-100.0,% change,31173.0,1385
Nebraska,Valley,70.0,% change,31175.0,1386
Nebraska,Washington,14.925373134328357,% change,31177.0,1387
Nebraska,Wayne,-52.63157894736842,% change,31179.0,1388
Nebraska,Webster,75.86206896551724,% change,31181.0,1389
Nebraska,Wheeler,nan,% change,31183.0,1390
Nebraska,York,5.208333333333334,% change,31185.0,1392
Nevada,Churchill,40.1840490797546,% change,32001.0,1396
Nevada,Clark,11584.615384615385,% change,32003.0,1399
Nevada,Douglas,430.7692307692308,% change,32005.0,1400
Nevada,Elko,-3.149606299212598,% change,32007.0,1401
Nevada,Esmeralda,nan,% change,32009.0,1404
Nevada,Eureka,nan,% change,32011.0,1406
Nevada,Humboldt,-31.57894736842105,% change,32013.0,1407
Nevada,Lander,-18.181818181818183,% change,32015.0,1408
Nevada,Lincoln,5355.555555555556,% change,32017.0,1410
Nevada,Lyon,516.6666666666667,% change,32019.0,1412
Nevada,Mineral,nan,% change,32021.0,1415
Nevada,Nye,95.45454545454545,% change,32023.0,1417
Nevada,Pershing,nan,% change,32027.0,1419
Nevada,Storey,nan,% change,32029.0,1420
Nevada,Washoe,110.9375,% change,32031.0,1423
Nevada,White Pine,nan,% change,32033.0,1425
Nevada,Carson City,nan,% change,32510.0,1428
New Hampshire,Belknap,23.96265560165975,% change,33001.0,1432
New Hampshire,Carroll,38.835978835978835,% change,33003.0,1435
New Hampshire,Cheshire,83.17343173431733,% change,33005.0,1437
New Hampshire,Coos,8.87728459530026,% change,33007.0,1440
New Hampshire,Grafton,10.28770706190061,% change,33009.0,1442
New Hampshire,Hillsborough,36.56233135456017,% change,33011.0,1443
New Hampshire,Merrimack,50.3755364806867,% change,33013.0,1444
New Hampshire,Rockingham,-10.420624151967434,% change,33015.0,1448
New Hampshire,Strafford,-1.682085786375105,% change,33017.0,1453
New Hampshire,Sullivan,67.7295918367347,% change,33019.0,1454
New Jersey,Atlantic,-16.74544226873734,% change,34001.0,1461
New Jersey,Bergen,9.012875536480687,% change,34003.0,1465
New Jersey,Burlington,92.72529858849077,% change,34005.0,1470
New Jersey,Camden,-9.502598366740905,% change,34007.0,1472
New Jersey,Cape May,40.56603773584906,% change,34009.0,1477
New Jersey,Cumberland,18.043972706595905,% change,34011.0,1482
New Jersey,Essex,nan,% change,34013.0,1483
New Jersey,Gloucester,28.55718085106383,% change,34015.0,1484
New Jersey,Hudson,nan,% change,34017.0,1487
New Jersey,Hunterdon,15.897435897435896,% change,34019.0,1488
New Jersey,Mercer,-67.38461538461539,% change,34021.0,1493
New Jersey,Middlesex,-17.358270017533606,% change,34023.0,1497
New Jersey,Monmouth,-30.17952450266861,% change,34025.0,1504
New Jersey,Morris,-29.540340726454517,% change,34027.0,1511
New Jersey,Ocean,81.88585607940446,% change,34029.0,1546
New Jersey,Passaic,-18.83656509695291,% change,34031.0,1551
New Jersey,Salem,451.918158567775,% change,34033.0,1553
New Jersey,Somerset,-36.474164133738604,% change,34035.0,1558
New Jersey,Sussex,-17.320261437908496,% change,34037.0,1561
New Jersey,Union,nan,% change,34039.0,1566
New Jersey,Warren,10.14344262295082,% change,34041.0,1570
New Mexico,Bernalillo,-18.449389806173727,% change,35001.0,1574
New Mexico,Catron,-67.52136752136752,% change,35003.0,1576
New Mexico,Chaves,-97.03588143525741,% change,35005.0,1578
New Mexico,Cibola,-56.043956043956044,% change,35006.0,1580
New Mexico,Colfax,-54.22885572139303,% change,35007.0,1582
New Mexico,Curry,nan,% change,35009.0,1586
New Mexico,De Baca,-4.3478260869565215,% change,35011.0,1589
New Mexico,Doña Ana,42.234548335974644,% change,35013.0,1590
New Mexico,Eddy,-71.51898734177216,% change,35015.0,1592
New Mexico,Grant,-8.0,% change,35017.0,1594
New Mexico,Guadalupe,475.0,% change,35019.0,1595
New Mexico,Harding,nan,% change,35021.0,1597
New Mexico,Hidalgo,nan,% change,35023.0,1600
New Mexico,Lea,-29.03225806451613,% change,35025.0,1604
New Mexico,Lincoln,-8.783783783783784,% change,35027.0,1613
New Mexico,Los Alamos,nan,% change,35028.0,1618
New Mexico,Luna,267.46031746031747,% change,35029.0,1622
New Mexico,McKinley,nan,% change,35031.0,1626
New Mexico,Mora,-75.78125,% change,35033.0,1629
New Mexico,Otero,-55.0561797752809,% change,35035.0,1633
New Mexico,Quay,nan,% change,35037.0,1637
New Mexico,Rio Arriba,7.730426164519326,% change,35039.0,1639
New Mexico,Roosevelt,54.385964912280706,% change,35041.0,1642
New Mexico,Sandoval,-64.54849498327759,% change,35043.0,1646
New Mexico,San Juan,114.6953405017921,% change,35045.0,1650
New Mexico,San Miguel,83.13253012048193,% change,35047.0,1652
New Mexico,Santa Fe,-18.766756032171582,% change,35049.0,1654
New Mexico,Sierra,-78.57142857142857,% change,35051.0,1657
New Mexico,Socorro,86.0655737704918,% change,35053.0,1659
New Mexico,Taos,-3.618421052631579,% change,35055.0,1662
New Mexico,Torrance,-65.92797783933518,% change,35057.0,1664
New Mexico,Union,-75.55555555555556,% change,35059.0,1667
New Mexico,Valencia,-32.967032967032964,% change,35061.0,1670
New York,Albany,28.39080459770115,% change,36001.0,1673
New York,Allegany,143.6532507739938,% change,36003.0,1674
New York,Bronx,nan,% change,36005.0,1681
New York,Broome,-16.272189349112427,% change,36007.0,1683
New York,Cattaraugus,-18.434093161546087,% change,36009.0,1687
New York,Cayuga,56.25942684766214,% change,36011.0,1689
New York,Chautauqua,-20.11002444987775,% change,36013.0,1694
New York,Chemung,-61.35371179039302,% change,36015.0,1696
New York,Chenango,101.25968992248062,% change,36017.0,1699
New York,Clinton,-24.108658743633278,% change,36019.0,1702
New York,Columbia,30.732292917166866,% change,36021.0,1704
New York,Cortland,-20.30812324929972,% change,36023.0,1706
New York,Delaware,19.480519480519483,% change,36025.0,1707
New York,Dutchess,103.8918918918919,% change,36027.0,1711
New York,Erie,103.64063417498532,% change,36029.0,1723
New York,Essex,293.0930930930931,% change,36031.0,1728
New York,Franklin,117.06161137440758,% change,36033.0,1731
New York,Fulton,-73.26732673267327,% change,36035.0,1734
New York,Genesee,-4.859813084112149,% change,36037.0,1736
New York,Greene,-19.05,% change,36039.0,1739
New York,Hamilton,214.28571428571428,% change,36041.0,1742
New York,Herkimer,3.945745992601726,% change,36043.0,1745
New York,Jefferson,80.23483365949119,% change,36045.0,1782
New York,Kings,nan,% change,36047.0,1788
New York,Lewis,10.860366713681241,% change,36049.0,1790
New York,Livingston,82.8393135725429,% change,36051.0,1791
New York,Madison,160.2026049204052,% change,36053.0,1796
New York,Monroe,11.931818181818182,% change,36055.0,1804
New York,Montgomery,106.07594936708861,% change,36057.0,1807
New York,Nassau,nan,% change,36059.0,1839
New York,New York,nan,% change,36061.0,1847
New York,Niagara,17.2147001934236,% change,36063.0,1850
New York,Oneida,56.15384615384615,% change,36065.0,1852
New York,Onondaga,150.9833585476551,% change,36067.0,1853
New York,Ontario,-27.715355805243448,% change,36069.0,1856
New York,Orange,39.45427728613569,% change,36071.0,1859
New York,Orleans,20.86553323029366,% change,36073.0,1862
New York,Oswego,101.14285714285714,% change,36075.0,1864
New York,Otsego,-7.679180887372014,% change,36077.0,1868
New York,Putnam,-72.72727272727273,% change,36079.0,1870
New York,Queens,nan,% change,36081.0,1872
New York,Rensselaer,42.651933701657455,% change,36083.0,1874
New York,Richmond,nan,% change,36085.0,1876
New York,Rockland,nan,% change,36087.0,1879
New York,St. Lawrence,37.19090009891197,% change,36089.0,1883
New York,Saratoga,-26.540880503144653,% change,36091.0,1885
New York,Schenectady,309.09090909090907,% change,36093.0,1887
New York,Schoharie,24.952830188679247,% change,36095.0,1888
New York,Schuyler,27.763819095477388,% change,36097.0,1889
New York,Seneca,122.42990654205607,% change,36099.0,1890
New York,Steuben,74.822695035461,% change,36101.0,1891
New York,Suffolk,-1.226112890754446,% change,36103.0,1924
New York,Sullivan,4.006410256410256,% change,36105.0,1928
New York,Tioga,29.465449804432854,% change,36107.0,1930
New York,Tompkins,166.55948553054662,% change,36109.0,1933
New York,Ulster,26.498194945848375,% change,36111.0,1935
New York,Warren,418.1818181818182,% change,36113.0,1938
New York,Washington,17.20896601590745,% change,36115.0,1942
New York,Wayne,10.12853470437018,% change,36117.0,1952
New York,Westchester,-53.60730593607306,% change,36119.0,1960
New York,Wyoming,30.857142857142854,% change,36121.0,1962
New York,Yates,28.597957288765087,% change,36123.0,1965
North Carolina,Alamance,22.632794457274827,% change,37001.0,1967
North Carolina,Alexander,110.59190031152649,% change,37003.0,1968
North Carolina,Alleghany,70.83333333333334,% change,37005.0,1970
North Carolina,Anson,13.636363636363635,% change,37007.0,1972
North Carolina,Ashe,10.08174386920981,% change,37009.0,1975
North Carolina,Avery,365.8536585365854,% change,37011.0,1977
North Carolina,Beaufort,nan,% change,37013.0,1981
North Carolina,Bertie,nan,% change,37015.0,1983
North Carolina,Bladen,522.680412371134,% change,37017.0,1986
North Carolina,Brunswick,nan,% change,37019.0,1995
North Carolina,Buncombe,-20.321229050279328,% change,37021.0,1422
North Carolina,Burke,206.30630630630628,% change,37023.0,1424
North Carolina,Cabarrus,64.44444444444444,% change,37025.0,1426
North Carolina,Caldwell,-25.6198347107438,% change,37027.0,1429
North Carolina,Camden,nan,% change,37029.0,1433
North Carolina,Carteret,-50.11933174224343,% change,37031.0,1447
North Carolina,Caswell,4.651162790697675,% change,37033.0,1449
North Carolina,Catawba,-33.064516129032256,% change,37035.0,1450
North Carolina,Chatham,-1.7027863777089782,% change,37037.0,1451
North Carolina,Cherokee,-31.372549019607842,% change,37039.0,1452
North Carolina,Chowan,127.14285714285714,% change,37041.0,1455
North Carolina,Clay,4600.0,% change,37043.0,1457
North Carolina,Cleveland,23.65038560411311,% change,37045.0,1458
North Carolina,Columbus,-9.027777777777777,% change,37047.0,1459
North Carolina,Craven,287.5,% change,37049.0,1462
North Carolina,Cumberland,30.28571428571429,% change,37051.0,1464
North Carolina,Currituck,13.580246913580247,% change,37053.0,1481
North Carolina,Dare,nan,% change,37055.0,1485
North Carolina,Davidson,17.142857142857142,% change,37057.0,1489
North Carolina,Davie,-1.8518518518518516,% change,37059.0,1490
North Carolina,Duplin,-36.62477558348294,% change,37061.0,1492
North Carolina,Durham,-37.5,% change,37063.0,1494
North Carolina,Edgecombe,-76.08695652173914,% change,37065.0,1495
North Carolina,Forsyth,239.2405063291139,% change,37067.0,1496
North Carolina,Franklin,23.990498812351543,% change,37069.0,1498
North Carolina,Gaston,89.1891891891892,% change,37071.0,1499
North Carolina,Gates,nan,% change,37073.0,1500
North Carolina,Graham,-60.29411764705882,% change,37075.0,1502
North Carolina,Granville,-53.94736842105263,% change,37077.0,1503
North Carolina,Greene,-62.90550070521862,% change,37079.0,1505
North Carolina,Guilford,-32.16145833333333,% change,37081.0,1506
North Carolina,Halifax,73.33333333333333,% change,37083.0,1508
North Carolina,Harnett,18.71657754010695,% change,37085.0,1509
North Carolina,Haywood,160.4878048780488,% change,37087.0,1512
North Carolina,Henderson,242.06081081081078,% change,37089.0,1514
North Carolina,Hertford,nan,% change,37091.0,1515
North Carolina,Hoke,-95.625,% change,37093.0,1517
North Carolina,Hyde,86.20689655172413,% change,37095.0,1521
North Carolina,Iredell,50.775193798449614,% change,37097.0,1525
North Carolina,Jackson,92.3076923076923,% change,37099.0,1528
North Carolina,Johnston,141.39941690962098,% change,37101.0,1530
North Carolina,Jones,nan,% change,37103.0,1536
North Carolina,Lee,4.25531914893617,% change,37105.0,1540
North Carolina,Lenoir,nan,% change,37107.0,1542
North Carolina,Lincoln,2.242152466367713,% change,37109.0,1545
North Carolina,McDowell,-22.033898305084744,% change,37111.0,1554
North Carolina,Macon,41.31736526946108,% change,37113.0,1556
North Carolina,Madison,48.57142857142857,% change,37115.0,1560
North Carolina,Martin,-25.925925925925924,% change,37117.0,1563
North Carolina,Mecklenburg,-57.01357466063348,% change,37119.0,1565
North Carolina,Mitchell,378.57142857142856,% change,37121.0,1568
North Carolina,Montgomery,47.22838137472284,% change,37123.0,1573
North Carolina,Moore,242.92929292929296,% change,37125.0,1584
North Carolina,Nash,162.47689463955638,% change,37127.0,1588
North Carolina,New Hanover,41.66666666666667,% change,37129.0,1602
North Carolina,Northampton,-72.58064516129032,% change,37131.0,1606
North Carolina,Onslow,19.81132075471698,% change,37133.0,1625
North Carolina,Orange,108.199121522694,% change,37135.0,1630
North Carolina,Pamlico,-68.96551724137932,% change,37137.0,1703
North Carolina,Pasquotank,-50.0,% change,37139.0,1714
North Carolina,Pender,-93.06990881458967,% change,37141.0,1718
North Carolina,Perquimans,-6.306306306306306,% change,37143.0,1724
North Carolina,Person,95.8974358974359,% change,37145.0,1729
North Carolina,Pitt,-86.61417322834646,% change,37147.0,1733
North Carolina,Polk,75.0,% change,37149.0,1738
North Carolina,Randolph,91.95979899497488,% change,37151.0,1741
North Carolina,Richmond,66.66666666666666,% change,37153.0,1744
North Carolina,Robeson,-15.109343936381709,% change,37155.0,1747
North Carolina,Rockingham,23.26388888888889,% change,37157.0,1751
North Carolina,Rowan,8.073394495412845,% change,37159.0,1754
North Carolina,Rutherford,-59.0,% change,37161.0,1764
North Carolina,Sampson,52.27272727272727,% change,37163.0,1769
North Carolina,Scotland,-15.789473684210526,% change,37165.0,1772
