State,County,WIC redemptions per capita 2011 (PC_WIC_REDEMP11),Units,FIPS,FID
Pennsylvania,Snyder,11.53457260131836,Dollars/capita,42109,2583
Pennsylvania,Somerset,10.724736213684082,Dollars/capita,42111,2589
Pennsylvania,Sullivan,nan,Dollars/capita,42113,2293
Pennsylvania,Susquehanna,10.47549057006836,Dollars/capita,42115,2298
Pennsylvania,Tioga,17.550643920898438,Dollars/capita,42117,2305
Pennsylvania,Union,10.76926040649414,Dollars/capita,42119,2313
Pennsylvania,Venango,18.029380798339844,Dollars/capita,42121,2316
Pennsylvania,Warren,11.907605171203613,Dollars/capita,42123,2322
Pennsylvania,Washington,8.735629081726074,Dollars/capita,42125,2346
Pennsylvania,Wayne,12.1124849319458,Dollars/capita,42127,2363
Pennsylvania,Westmoreland,11.214520454406738,Dollars/capita,42129,2394
Pennsylvania,Wyoming,3.1467392444610596,Dollars/capita,42131,2407
Pennsylvania,York,12.282272338867188,Dollars/capita,42133,2419
Rhode Island,Bristol,nan,Dollars/capita,44001,2433
Rhode Island,Kent,8.658031463623047,Dollars/capita,44003,2444
Rhode Island,Newport,6.982362270355225,Dollars/capita,44005,2460
Rhode Island,Providence,18.37982177734375,Dollars/capita,44007,2475
Rhode Island,Washington,5.130307197570801,Dollars/capita,44009,2484
South Carolina,Abbeville,12.647680282592773,Dollars/capita,45001,2489
South Carolina,Aiken,16.562908172607422,Dollars/capita,45003,2503
South Carolina,Allendale,24.08917808532715,Dollars/capita,45005,2527
South Carolina,Anderson,16.39444351196289,Dollars/capita,45007,2559
South Carolina,Bamberg,nan,Dollars/capita,45009,2592
South Carolina,Barnwell,32.373416900634766,Dollars/capita,45011,2605
South Carolina,Beaufort,18.611928939819336,Dollars/capita,45013,2626
South Carolina,Berkeley,19.087600708007812,Dollars/capita,45015,2631
South Carolina,Calhoun,nan,Dollars/capita,45017,2635
South Carolina,Charleston,15.572677612304688,Dollars/capita,45019,2691
South Carolina,Cherokee,20.813749313354492,Dollars/capita,45021,2700
South Carolina,Chester,21.087247848510742,Dollars/capita,45023,2704
South Carolina,Chesterfield,23.08010482788086,Dollars/capita,45025,2708
South Carolina,Clarendon,26.869596481323242,Dollars/capita,45027,2715
South Carolina,Colleton,25.23723602294922,Dollars/capita,45029,2718
South Carolina,Darlington,22.015600204467773,Dollars/capita,45031,2721
South Carolina,Dillon,32.48191452026367,Dollars/capita,45033,2725
South Carolina,Dorchester,14.987022399902344,Dollars/capita,45035,2730
South Carolina,Edgefield,nan,Dollars/capita,45037,2735
South Carolina,Fairfield,nan,Dollars/capita,45039,2738
South Carolina,Florence,25.70049285888672,Dollars/capita,45041,2742
South Carolina,Georgetown,21.315658569335938,Dollars/capita,45043,2752
South Carolina,Greenville,16.13878631591797,Dollars/capita,45045,2759
South Carolina,Greenwood,22.651220321655273,Dollars/capita,45047,2764
South Carolina,Hampton,23.067129135131836,Dollars/capita,45049,2767
South Carolina,Horry,17.863262176513672,Dollars/capita,45051,2774
South Carolina,Jasper,31.937021255493164,Dollars/capita,45053,2783
South Carolina,Kershaw,17.890335083007812,Dollars/capita,45055,2787
South Carolina,Lancaster,18.15035057067871,Dollars/capita,45057,2790
South Carolina,Laurens,16.22304916381836,Dollars/capita,45059,2794
South Carolina,Lee,nan,Dollars/capita,45061,2800
South Carolina,Lexington,16.310911178588867,Dollars/capita,45063,2803
South Carolina,McCormick,nan,Dollars/capita,45065,2807
South Carolina,Marion,31.25998306274414,Dollars/capita,45067,2811
South Carolina,Marlboro,27.001129150390625,Dollars/capita,45069,2813
South Carolina,Newberry,20.783109664916992,Dollars/capita,45071,2818
South Carolina,Oconee,16.608112335205078,Dollars/capita,45073,2822
South Carolina,Orangeburg,33.79277420043945,Dollars/capita,45075,2829
South Carolina,Pickens,13.636796951293945,Dollars/capita,45077,2834
South Carolina,Richland,16.439729690551758,Dollars/capita,45079,2843
South Carolina,Saluda,nan,Dollars/capita,45081,2846
South Carolina,Spartanburg,20.817747116088867,Dollars/capita,45083,2851
South Carolina,Sumter,28.039125442504883,Dollars/capita,45085,2855
South Carolina,Union,nan,Dollars/capita,45087,2860
South Carolina,Williamsburg,21.186887741088867,Dollars/capita,45089,2864
South Carolina,York,13.446819305419922,Dollars/capita,45091,2867
South Dakota,Aurora,10.980184555053711,Dollars/capita,46003,2870
South Dakota,Beadle,29.747121810913086,Dollars/capita,46005,2874
South Dakota,Bennett,nan,Dollars/capita,46007,2876
South Dakota,Bon Homme,10.910137176513672,Dollars/capita,46009,2879
South Dakota,Brookings,13.393887519836426,Dollars/capita,46011,2882
South Dakota,Brown,16.55659294128418,Dollars/capita,46013,2885
South Dakota,Brule,nan,Dollars/capita,46015,2888
South Dakota,Buffalo,nan,Dollars/capita,46017,2891
South Dakota,Butte,14.098915100097656,Dollars/capita,46019,2895
South Dakota,Campbell,nan,Dollars/capita,46021,2897
South Dakota,Charles Mix,40.34539031982422,Dollars/capita,46023,2900
South Dakota,Clark,nan,Dollars/capita,46025,2901
South Dakota,Clay,nan,Dollars/capita,46027,2903
South Dakota,Codington,nan,Dollars/capita,46029,2906
South Dakota,Corson,13.76796817779541,Dollars/capita,46031,2907
South Dakota,Custer,nan,Dollars/capita,46033,2908
South Dakota,Davison,27.618671417236328,Dollars/capita,46035,2910
South Dakota,Day,nan,Dollars/capita,46037,2911
South Dakota,Deuel,nan,Dollars/capita,46039,2912
South Dakota,Dewey,nan,Dollars/capita,46041,2914
South Dakota,Douglas,nan,Dollars/capita,46043,2916
South Dakota,Edmunds,nan,Dollars/capita,46045,2917
South Dakota,Fall River,nan,Dollars/capita,46047,2919
South Dakota,Faulk,nan,Dollars/capita,46049,2921
South Dakota,Grant,nan,Dollars/capita,46051,2922
South Dakota,Gregory,27.871841430664062,Dollars/capita,46053,2923
South Dakota,Haakon,nan,Dollars/capita,46055,2924
South Dakota,Hamlin,11.562440872192383,Dollars/capita,46057,2926
South Dakota,Hand,nan,Dollars/capita,46059,2928
South Dakota,Hanson,nan,Dollars/capita,46061,2929
South Dakota,Harding,nan,Dollars/capita,46063,2931
South Dakota,Hughes,nan,Dollars/capita,46065,2933
South Dakota,Hutchinson,5.863096714019775,Dollars/capita,46067,2934
South Dakota,Hyde,nan,Dollars/capita,46069,2937
South Dakota,Jackson,nan,Dollars/capita,46071,2939
South Dakota,Jerauld,nan,Dollars/capita,46073,2941
South Dakota,Jones,nan,Dollars/capita,46075,2944
South Dakota,Kingsbury,nan,Dollars/capita,46077,2945
South Dakota,Lake,nan,Dollars/capita,46079,2401
South Dakota,Lawrence,14.17648983001709,Dollars/capita,46081,2406
South Dakota,Lincoln,2.531913995742798,Dollars/capita,46083,2410
South Dakota,Lyman,53.28396987915039,Dollars/capita,46085,2417
South Dakota,McCook,8.895956039428711,Dollars/capita,46087,2422
South Dakota,McPherson,nan,Dollars/capita,46089,2426
South Dakota,Marshall,nan,Dollars/capita,46091,2430
South Dakota,Meade,11.693695068359375,Dollars/capita,46093,2442
South Dakota,Mellette,nan,Dollars/capita,46095,2450
South Dakota,Miner,nan,Dollars/capita,46097,2456
South Dakota,Minnehaha,17.281841278076172,Dollars/capita,46099,2467
South Dakota,Moody,nan,Dollars/capita,46101,2485
South Dakota,Pennington,23.442033767700195,Dollars/capita,46103,2497
South Dakota,Perkins,nan,Dollars/capita,46105,2502
South Dakota,Potter,nan,Dollars/capita,46107,2506
South Dakota,Roberts,31.97909927368164,Dollars/capita,46109,2511
South Dakota,Sanborn,nan,Dollars/capita,46111,2514
South Dakota,Shannon,nan,Dollars/capita,46113,2519
South Dakota,Spink,nan,Dollars/capita,46115,2523
South Dakota,Stanley,nan,Dollars/capita,46117,2530
South Dakota,Sully,nan,Dollars/capita,46119,2535
South Dakota,Todd,75.716796875,Dollars/capita,46121,2540
South Dakota,Tripp,nan,Dollars/capita,46123,2546
South Dakota,Turner,6.629391670227051,Dollars/capita,46125,2550
South Dakota,Union,9.152332305908203,Dollars/capita,46127,2557
South Dakota,Walworth,19.66767692565918,Dollars/capita,46129,2561
South Dakota,Yankton,nan,Dollars/capita,46135,2569
South Dakota,Ziebach,nan,Dollars/capita,46137,2578
Tennessee,Anderson,17.79182243347168,Dollars/capita,47001,2584
Tennessee,Bedford,23.76386833190918,Dollars/capita,47003,2593
Tennessee,Benton,22.12375831604004,Dollars/capita,47005,2598
Tennessee,Bledsoe,nan,Dollars/capita,47007,2602
Tennessee,Blount,12.289787292480469,Dollars/capita,47009,2622
Tennessee,Bradley,20.769914627075195,Dollars/capita,47011,2627
Tennessee,Campbell,20.578567504882812,Dollars/capita,47013,2633
Tennessee,Cannon,nan,Dollars/capita,47015,2638
Tennessee,Carroll,15.977250099182129,Dollars/capita,47017,2648
Tennessee,Carter,19.415937423706055,Dollars/capita,47019,2654
Tennessee,Cheatham,10.974952697753906,Dollars/capita,47021,2660
Tennessee,Chester,13.613006591796875,Dollars/capita,47023,2664
Tennessee,Claiborne,22.26856231689453,Dollars/capita,47025,2670
Tennessee,Clay,nan,Dollars/capita,47027,2679
Tennessee,Cocke,22.709617614746094,Dollars/capita,47029,2686
Tennessee,Coffee,23.49925422668457,Dollars/capita,47031,2689
Tennessee,Crockett,nan,Dollars/capita,47033,2693
Tennessee,Cumberland,20.417993545532227,Dollars/capita,47035,2696
Tennessee,Davidson,21.086591720581055,Dollars/capita,47037,2698
Tennessee,Decatur,15.018196105957031,Dollars/capita,47039,2705
Tennessee,DeKalb,23.13583755493164,Dollars/capita,47041,2710
Tennessee,Dickson,20.561887741088867,Dollars/capita,47043,2717
Tennessee,Dyer,24.520009994506836,Dollars/capita,47045,2723
Tennessee,Fayette,11.108251571655273,Dollars/capita,47047,2726
Tennessee,Fentress,25.12721824645996,Dollars/capita,47049,2731
Tennessee,Franklin,13.923245429992676,Dollars/capita,47051,2734
Tennessee,Gibson,23.032217025756836,Dollars/capita,47053,2739
Tennessee,Giles,15.479080200195312,Dollars/capita,47055,2743
Tennessee,Grainger,13.085725784301758,Dollars/capita,47057,2748
Tennessee,Greene,18.555116653442383,Dollars/capita,47059,2750
Tennessee,Grundy,17.30723762512207,Dollars/capita,47061,2754
Tennessee,Hamblen,27.369478225708008,Dollars/capita,47063,2757
Tennessee,Hamilton,16.35913848876953,Dollars/capita,47065,2761
Tennessee,Hancock,nan,Dollars/capita,47067,2766
Tennessee,Hardeman,22.822763442993164,Dollars/capita,47069,2770
Tennessee,Hardin,23.555953979492188,Dollars/capita,47071,2773
Tennessee,Hawkins,15.351677894592285,Dollars/capita,47073,2779
Tennessee,Haywood,nan,Dollars/capita,47075,2781
Tennessee,Henderson,22.256452560424805,Dollars/capita,47077,2786
Tennessee,Henry,19.103322982788086,Dollars/capita,47079,2789
Tennessee,Hickman,10.699403762817383,Dollars/capita,47081,2792
Tennessee,Houston,nan,Dollars/capita,47083,2796
Tennessee,Humphreys,20.757368087768555,Dollars/capita,47085,2798
Tennessee,Jackson,nan,Dollars/capita,47087,2801
Tennessee,Jefferson,16.46257972717285,Dollars/capita,47089,2804
Tennessee,Johnson,19.977800369262695,Dollars/capita,47091,2808
Tennessee,Knox,12.858732223510742,Dollars/capita,47093,2814
Tennessee,Lake,nan,Dollars/capita,47095,2817
Tennessee,Lauderdale,23.83460235595703,Dollars/capita,47097,2821
Tennessee,Lawrence,23.16642951965332,Dollars/capita,47099,2823
Tennessee,Lewis,nan,Dollars/capita,47101,2825
Tennessee,Lincoln,16.01009178161621,Dollars/capita,47103,2828
Tennessee,Loudon,16.674301147460938,Dollars/capita,47105,2830
Tennessee,McMinn,19.565584182739258,Dollars/capita,47107,2833
Tennessee,McNairy,17.376251220703125,Dollars/capita,47109,2836
Tennessee,Macon,26.03797149658203,Dollars/capita,47111,2839
Tennessee,Madison,22.31601905822754,Dollars/capita,47113,2841
Tennessee,Marion,12.837329864501953,Dollars/capita,47115,2844
Tennessee,Marshall,19.076627731323242,Dollars/capita,47117,2848
Tennessee,Maury,17.902721405029297,Dollars/capita,47119,2850
Tennessee,Meigs,nan,Dollars/capita,47121,2854
Tennessee,Monroe,21.55063247680664,Dollars/capita,47123,2857
Tennessee,Montgomery,19.51116943359375,Dollars/capita,47125,2859
Tennessee,Moore,nan,Dollars/capita,47127,2863
Tennessee,Morgan,9.878055572509766,Dollars/capita,47129,2866
Tennessee,Obion,19.23086929321289,Dollars/capita,47131,2872
Tennessee,Overton,15.813050270080566,Dollars/capita,47133,2875
Tennessee,Perry,nan,Dollars/capita,47135,2878
Tennessee,Pickett,nan,Dollars/capita,47137,2881
Tennessee,Polk,19.54688262939453,Dollars/capita,47139,2883
Tennessee,Putnam,23.412343978881836,Dollars/capita,47141,2890
Tennessee,Rhea,24.440826416015625,Dollars/capita,47143,2893
Tennessee,Roane,14.55378532409668,Dollars/capita,47145,2001
Tennessee,Robertson,16.850723266601562,Dollars/capita,47147,2011
Tennessee,Rutherford,14.232003211975098,Dollars/capita,47149,2015
Tennessee,Scott,29.09772300720215,Dollars/capita,47151,2020
Tennessee,Sequatchie,nan,Dollars/capita,47153,2025
Tennessee,Sevier,18.852882385253906,Dollars/capita,47155,2030
Tennessee,Shelby,21.13632583618164,Dollars/capita,47157,2033
Tennessee,Smith,14.018784523010254,Dollars/capita,47159,2037
Tennessee,Stewart,nan,Dollars/capita,47161,2041
Tennessee,Sullivan,17.737232208251953,Dollars/capita,47163,2046
Tennessee,Sumner,11.6790132522583,Dollars/capita,47165,2050
Tennessee,Tipton,12.872320175170898,Dollars/capita,47167,2055
Tennessee,Trousdale,nan,Dollars/capita,47169,2062
Tennessee,Unicoi,18.613304138183594,Dollars/capita,47171,2069
Tennessee,Union,nan,Dollars/capita,47173,2073
Tennessee,Van Buren,nan,Dollars/capita,47175,2077
Tennessee,Warren,25.31703758239746,Dollars/capita,47177,2081
Tennessee,Washington,16.637361526489258,Dollars/capita,47179,2085
Tennessee,Wayne,15.881187438964844,Dollars/capita,47181,2089
Tennessee,Weakley,15.457588195800781,Dollars/capita,47183,2096
Tennessee,White,21.31083106994629,Dollars/capita,47185,2100
Tennessee,Williamson,4.104160308837891,Dollars/capita,47187,2105
Tennessee,Wilson,9.868951797485352,Dollars/capita,47189,2111
Texas,Anderson,16.304119110107422,Dollars/capita,48001,2113
Texas,Andrews,nan,Dollars/capita,48003,2117
Texas,Angelina,23.941120147705078,Dollars/capita,48005,2124
Texas,Aransas,nan,Dollars/capita,48007,2162
Texas,Archer,nan,Dollars/capita,48009,2168
Texas,Armstrong,nan,Dollars/capita,48011,2172
Texas,Atascosa,28.27644920349121,Dollars/capita,48013,2173
Texas,Austin,14.787105560302734,Dollars/capita,48015,2177
Texas,Bailey,nan,Dollars/capita,48017,2179
Texas,Bandera,nan,Dollars/capita,48019,2183
Texas,Bastrop,14.504764556884766,Dollars/capita,48021,2190
Texas,Baylor,nan,Dollars/capita,48023,2192
Texas,Bee,nan,Dollars/capita,48025,2196
Texas,Bell,23.76720428466797,Dollars/capita,48027,2198
Texas,Bexar,21.077014923095703,Dollars/capita,48029,2203
Texas,Blanco,nan,Dollars/capita,48031,2207
Texas,Borden,nan,Dollars/capita,48033,2212
Texas,Bosque,9.97002124786377,Dollars/capita,48035,2216
Texas,Bowie,9.782401084899902,Dollars/capita,48037,2224
Texas,Brazoria,17.10738182067871,Dollars/capita,48039,2240
Texas,Brazos,15.769847869873047,Dollars/capita,48041,2253
Texas,Brewster,nan,Dollars/capita,48043,2262
Texas,Briscoe,nan,Dollars/capita,48045,2269
Texas,Brooks,nan,Dollars/capita,48047,2279
Texas,Brown,17.898496627807617,Dollars/capita,48049,2296
Texas,Burleson,nan,Dollars/capita,48051,2304
Texas,Burnet,nan,Dollars/capita,48053,2312
Texas,Caldwell,nan,Dollars/capita,48055,2320
Texas,Calhoun,nan,Dollars/capita,48057,2327
Texas,Callahan,nan,Dollars/capita,48059,2331
Texas,Cameron,42.95878601074219,Dollars/capita,48061,2359
Texas,Camp,nan,Dollars/capita,48063,2373
Texas,Carson,nan,Dollars/capita,48065,2377
Texas,Cass,13.206443786621094,Dollars/capita,48067,2382
Texas,Castro,nan,Dollars/capita,48069,2386
Texas,Chambers,8.961543083190918,Dollars/capita,48071,2395
Texas,Cherokee,23.50420379638672,Dollars/capita,48073,2400
Texas,Childress,nan,Dollars/capita,48075,2405
Texas,Clay,nan,Dollars/capita,48077,2409
Texas,Cochran,nan,Dollars/capita,48079,2413
Texas,Coke,nan,Dollars/capita,48081,2418
Texas,Coleman,nan,Dollars/capita,48083,2423
Texas,Collin,7.383962631225586,Dollars/capita,48085,2429
Texas,Collingsworth,nan,Dollars/capita,48087,2434
Texas,Colorado,16.094322204589844,Dollars/capita,48089,2441
Texas,Comal,12.075896263122559,Dollars/capita,48091,2449
Texas,Comanche,nan,Dollars/capita,48093,2455
Texas,Concho,nan,Dollars/capita,48095,2458
Texas,Cooke,16.41914176940918,Dollars/capita,48097,2463
Texas,Coryell,25.630626678466797,Dollars/capita,48099,2469
Texas,Cottle,nan,Dollars/capita,48101,2473
Texas,Crane,nan,Dollars/capita,48103,2478
Texas,Crockett,nan,Dollars/capita,48105,2483
Texas,Crosby,nan,Dollars/capita,48107,2487
Texas,Culberson,nan,Dollars/capita,48109,2491
Texas,Dallam,nan,Dollars/capita,48111,2498
Texas,Dallas,24.359582901000977,Dollars/capita,48113,2507
Texas,Dawson,nan,Dollars/capita,48115,2512
Texas,Deaf Smith,nan,Dollars/capita,48117,2515
Texas,Delta,nan,Dollars/capita,48119,2524
Texas,Denton,10.005631446838379,Dollars/capita,48121,2532
Texas,DeWitt,nan,Dollars/capita,48123,2538
Texas,Dickens,nan,Dollars/capita,48125,2542
Texas,Dimmit,nan,Dollars/capita,48127,2548
Texas,Donley,nan,Dollars/capita,48129,2551
Texas,Duval,nan,Dollars/capita,48131,2556
Texas,Eastland,14.327482223510742,Dollars/capita,48133,2562
Texas,Ector,19.511816024780273,Dollars/capita,48135,2568
Texas,Edwards,nan,Dollars/capita,48137,2574
Texas,Ellis,14.545706748962402,Dollars/capita,48139,2579
Texas,El Paso,32.410160064697266,Dollars/capita,48141,2588
Texas,Erath,nan,Dollars/capita,48143,2597
Texas,Falls,nan,Dollars/capita,48145,2601
Texas,Fannin,nan,Dollars/capita,48147,2621
Texas,Fayette,nan,Dollars/capita,48149,2624
Texas,Fisher,nan,Dollars/capita,48151,2628
Texas,Floyd,nan,Dollars/capita,48153,2630
Texas,Foard,nan,Dollars/capita,48155,2002
Texas,Fort Bend,9.595683097839355,Dollars/capita,48157,2009
Texas,Franklin,nan,Dollars/capita,48159,2016
Texas,Freestone,nan,Dollars/capita,48161,2022
Texas,Frio,nan,Dollars/capita,48163,2028
Texas,Gaines,nan,Dollars/capita,48165,2032
Texas,Galveston,14.645212173461914,Dollars/capita,48167,2059
Texas,Garza,nan,Dollars/capita,48169,2060
Texas,Gillespie,nan,Dollars/capita,48171,2066
Texas,Glasscock,nan,Dollars/capita,48173,2072
Texas,Goliad,nan,Dollars/capita,48175,2079
Texas,Gonzales,nan,Dollars/capita,48177,2086
Texas,Gray,nan,Dollars/capita,48179,2088
Texas,Grayson,16.518596649169922,Dollars/capita,48181,2094
Texas,Gregg,27.560302734375,Dollars/capita,48183,2101
Texas,Grimes,nan,Dollars/capita,48185,2108
Texas,Guadalupe,10.925477981567383,Dollars/capita,48187,2116
Texas,Hale,34.58483123779297,Dollars/capita,48189,2120
Texas,Hall,nan,Dollars/capita,48191,2125
Texas,Hamilton,nan,Dollars/capita,48193,2128
Texas,Hansford,nan,Dollars/capita,48195,2132
Texas,Hardeman,nan,Dollars/capita,48197,2137
Texas,Hardin,14.62925910949707,Dollars/capita,48199,2142
Texas,Harris,25.088306427001953,Dollars/capita,48201,2149
Texas,Harrison,16.966506958007812,Dollars/capita,48203,2157
Texas,Hartley,nan,Dollars/capita,48205,2160
Texas,Haskell,nan,Dollars/capita,48207,2163
Texas,Hays,11.795252799987793,Dollars/capita,48209,2166
Texas,Hemphill,nan,Dollars/capita,48211,2171
Texas,Henderson,19.590557098388672,Dollars/capita,48213,2178
Texas,Hidalgo,52.58774185180664,Dollars/capita,48215,2188
Texas,Hill,18.692272186279297,Dollars/capita,48217,2201
Texas,Hockley,nan,Dollars/capita,48219,2208
Texas,Hood,11.377154350280762,Dollars/capita,48221,2213
Texas,Hopkins,nan,Dollars/capita,48223,2221
Texas,Houston,nan,Dollars/capita,48225,2228
Texas,Howard,nan,Dollars/capita,48227,2231
Texas,Hudspeth,nan,Dollars/capita,48229,2241
Texas,Hunt,17.974239349365234,Dollars/capita,48231,2246
Texas,Hutchinson,17.0584774017334,Dollars/capita,48233,2249
Texas,Irion,nan,Dollars/capita,48235,2255
Texas,Jack,nan,Dollars/capita,48237,2256
Texas,Jackson,nan,Dollars/capita,48239,2264
Texas,Jasper,22.08931541442871,Dollars/capita,48241,2271
Texas,Jeff Davis,nan,Dollars/capita,48243,2275
Texas,Jefferson,19.14320182800293,Dollars/capita,48245,2285
Texas,Jim Hogg,nan,Dollars/capita,48247,2288
Texas,Jim Wells,32.146297454833984,Dollars/capita,48249,2294
Texas,Johnson,12.359621047973633,Dollars/capita,48251,2299
Texas,Jones,nan,Dollars/capita,48253,2301
Texas,Karnes,nan,Dollars/capita,48255,2307
Texas,Kaufman,13.03343677520752,Dollars/capita,48257,2314
Texas,Kendall,nan,Dollars/capita,48259,2319
Texas,Kenedy,nan,Dollars/capita,48261,2330
Texas,Kent,nan,Dollars/capita,48263,2335
Texas,Kerr,11.295297622680664,Dollars/capita,48265,2337
Texas,Kimble,nan,Dollars/capita,48267,2339
Texas,King,nan,Dollars/capita,48269,2342
Texas,Kinney,nan,Dollars/capita,48271,2347
Texas,Kleberg,27.617338180541992,Dollars/capita,48273,2358
Texas,Knox,nan,Dollars/capita,48275,2364
Texas,Lamar,18.425724029541016,Dollars/capita,48277,2371
Texas,Lamb,27.603193283081055,Dollars/capita,48279,2376
Texas,Lampasas,nan,Dollars/capita,48281,2381
Texas,La Salle,nan,Dollars/capita,48283,2388
Texas,Lavaca,nan,Dollars/capita,48285,2392
Texas,Lee,nan,Dollars/capita,48287,2398
Texas,Leon,12.407180786132812,Dollars/capita,48289,2402
Texas,Liberty,20.068519592285156,Dollars/capita,48291,2404
Texas,Limestone,23.886375427246094,Dollars/capita,48293,2408
Texas,Lipscomb,nan,Dollars/capita,48295,2412
Texas,Live Oak,nan,Dollars/capita,48297,2416
Texas,Llano,nan,Dollars/capita,48299,2421
Texas,Loving,nan,Dollars/capita,48301,2424
Texas,Lubbock,19.231454849243164,Dollars/capita,48303,2428
Texas,Lynn,nan,Dollars/capita,48305,2438
Texas,McCulloch,nan,Dollars/capita,48307,2452
Texas,McLennan,16.906797409057617,Dollars/capita,48309,2477
Texas,McMullen,nan,Dollars/capita,48311,2494
Texas,Madison,nan,Dollars/capita,48313,2526
Texas,Marion,nan,Dollars/capita,48315,2547
Texas,Martin,nan,Dollars/capita,48317,2564
Texas,Mason,nan,Dollars/capita,48319,2570
Texas,Matagorda,nan,Dollars/capita,48321,2637
Texas,Maverick,43.2501335144043,Dollars/capita,48323,2649
Texas,Medina,10.15060806274414,Dollars/capita,48325,2652
Texas,Menard,nan,Dollars/capita,48327,2655
Texas,Midland,12.99972915649414,Dollars/capita,48329,2657
Texas,Milam,18.835018157958984,Dollars/capita,48331,2659
Texas,Mills,nan,Dollars/capita,48333,2663
Texas,Mitchell,nan,Dollars/capita,48335,2666
Texas,Montague,nan,Dollars/capita,48337,2669
Texas,Montgomery,13.02043342590332,Dollars/capita,48339,2682
Texas,Moore,30.83742332458496,Dollars/capita,48341,2683
Texas,Morris,nan,Dollars/capita,48343,2688
Texas,Motley,nan,Dollars/capita,48345,2692
Texas,Nacogdoches,23.513694763183594,Dollars/capita,48347,2701
Texas,Navarro,22.753259658813477,Dollars/capita,48349,2706
Texas,Newton,nan,Dollars/capita,48351,2711
Texas,Nolan,nan,Dollars/capita,48353,2714
Texas,Nueces,22.045686721801758,Dollars/capita,48355,2194
Texas,Ochiltree,nan,Dollars/capita,48357,2204
Texas,Oldham,nan,Dollars/capita,48359,2210
Texas,Orange,17.117368698120117,Dollars/capita,48361,2214
Texas,Palo Pinto,nan,Dollars/capita,48363,2220
Texas,Panola,13.402934074401855,Dollars/capita,48365,2227
Texas,Parker,8.48578929901123,Dollars/capita,48367,2229
Texas,Parmer,nan,Dollars/capita,48369,2235
Texas,Pecos,20.441543579101562,Dollars/capita,48371,2239
Texas,Polk,20.026948928833008,Dollars/capita,48373,2243
Texas,Potter,27.873083114624023,Dollars/capita,48375,2247
Texas,Presidio,nan,Dollars/capita,48377,2261
Texas,Rains,nan,Dollars/capita,48379,2268
Texas,Randall,9.888960838317871,Dollars/capita,48381,2274
Texas,Reagan,nan,Dollars/capita,48383,2280
Texas,Real,nan,Dollars/capita,48385,2283
Texas,Red River,nan,Dollars/capita,48387,2295
Texas,Reeves,nan,Dollars/capita,48389,2308
Texas,Refugio,nan,Dollars/capita,48391,2334
Texas,Roberts,nan,Dollars/capita,48393,2348
Texas,Robertson,17.190507888793945,Dollars/capita,48395,2353
Texas,Rockwall,8.287939071655273,Dollars/capita,48397,2355
Texas,Runnels,nan,Dollars/capita,48399,2361
Texas,Rusk,13.498950958251953,Dollars/capita,48401,2367
Texas,Sabine,nan,Dollars/capita,48403,2370
Texas,San Augustine,nan,Dollars/capita,48405,2380
Texas,San Jacinto,nan,Dollars/capita,48407,2387
Texas,San Patricio,24.56753921508789,Dollars/capita,48409,2415
Texas,San Saba,nan,Dollars/capita,48411,2435
Texas,Schleicher,nan,Dollars/capita,48413,2437
Texas,Scurry,nan,Dollars/capita,48415,2443
Texas,Shackelford,nan,Dollars/capita,48417,2445
Texas,Shelby,24.942054748535156,Dollars/capita,48419,2448
Texas,Sherman,nan,Dollars/capita,48421,2453
Texas,Smith,20.36468505859375,Dollars/capita,48423,2465
Texas,Somervell,nan,Dollars/capita,48425,2470
Texas,Starr,45.48881530761719,Dollars/capita,48427,2474
Texas,Stephens,nan,Dollars/capita,48429,2480
Texas,Sterling,nan,Dollars/capita,48431,2481
Texas,Stonewall,nan,Dollars/capita,48433,2486
Texas,Sutton,nan,Dollars/capita,48435,2490
Texas,Swisher,nan,Dollars/capita,48437,2495
Texas,Tarrant,17.369436264038086,Dollars/capita,48439,2500
Texas,Taylor,18.364543914794922,Dollars/capita,48441,2508
Texas,Terrell,nan,Dollars/capita,48443,2518
Texas,Terry,nan,Dollars/capita,48445,2522
Texas,Throckmorton,nan,Dollars/capita,48447,2525
Texas,Titus,34.61032485961914,Dollars/capita,48449,2531
Texas,Tom Green,18.098756790161133,Dollars/capita,48451,2536
Texas,Travis,16.41914939880371,Dollars/capita,48453,2543
Texas,Trinity,nan,Dollars/capita,48455,2553
Texas,Tyler,nan,Dollars/capita,48457,2560
Texas,Upshur,11.215023040771484,Dollars/capita,48459,2566
Texas,Upton,nan,Dollars/capita,48461,2572
Texas,Uvalde,nan,Dollars/capita,48463,2576
Texas,Val Verde,30.838850021362305,Dollars/capita,48465,2582
Texas,Van Zandt,11.835288047790527,Dollars/capita,48467,2586
Texas,Victoria,19.714675903320312,Dollars/capita,48469,2595
Texas,Walker,12.973419189453125,Dollars/capita,48471,2603
Texas,Waller,nan,Dollars/capita,48473,2606
Texas,Ward,nan,Dollars/capita,48475,2610
Texas,Washington,nan,Dollars/capita,48477,2613
Texas,Webb,50.196754455566406,Dollars/capita,48479,2616
Texas,Wharton,21.696935653686523,Dollars/capita,48481,2618
Texas,Wheeler,nan,Dollars/capita,48483,2623
Texas,Wichita,18.926456451416016,Dollars/capita,48485,2632
Texas,Wilbarger,nan,Dollars/capita,48487,2634
Texas,Willacy,nan,Dollars/capita,48489,2639
Texas,Williamson,9.282352447509766,Dollars/capita,48491,2640
