State,County,SNAP benefits per capita (% change) 2012-17 (PCH_PC_SNAPBEN_12_17),Units,FIPS,FID
North Dakota,Cavalier,-3.718029499053955,% change,38019,1849
North Dakota,Dickey,-0.6285116672515869,% change,38021,2004
North Dakota,Divide,-9.351064682006836,% change,38023,2007
North Dakota,Dunn,-15.014019966125488,% change,38025,2013
North Dakota,Eddy,-6.307284355163574,% change,38027,2017
North Dakota,Emmons,-2.7716877460479736,% change,38029,2021
North Dakota,Foster,-3.8957066535949707,% change,38031,2026
North Dakota,Golden Valley,-6.313136100769043,% change,38033,2036
North Dakota,Grand Forks,-11.767478942871094,% change,38035,2043
North Dakota,Grant,-8.788348197937012,% change,38037,2051
North Dakota,Griggs,-3.7786643505096436,% change,38039,2056
North Dakota,Hettinger,-5.1754255294799805,% change,38041,2063
North Dakota,Kidder,-8.64884090423584,% change,38043,2068
North Dakota,LaMoure,-7.630179405212402,% change,38045,2074
North Dakota,Logan,-6.322872161865234,% change,38047,2078
North Dakota,McHenry,-9.118553161621094,% change,38049,2082
North Dakota,McIntosh,-2.448375940322876,% change,38051,2090
North Dakota,McKenzie,-42.03746032714844,% change,38053,2097
North Dakota,McLean,-10.444355010986328,% change,38055,2103
North Dakota,Mercer,-7.39707612991333,% change,38057,2107
North Dakota,Morton,-15.68083667755127,% change,38059,2114
North Dakota,Mountrail,-21.192333221435547,% change,38061,2119
North Dakota,Nelson,-3.772613048553467,% change,38063,2122
North Dakota,Oliver,-12.457728385925293,% change,38065,2127
North Dakota,Pembina,-4.22266149520874,% change,38067,2131
North Dakota,Pierce,0.33333927392959595,% change,38069,2136
North Dakota,Ramsey,-7.0053582191467285,% change,38071,2141
North Dakota,Ransom,-4.463441371917725,% change,38073,2147
North Dakota,Renville,-4.319314956665039,% change,38075,2150
North Dakota,Richland,-8.214503288269043,% change,38077,2156
North Dakota,Rolette,-8.379854202270508,% change,38079,2161
North Dakota,Sargent,-6.81775426864624,% change,38081,2164
North Dakota,Sheridan,-12.299107551574707,% change,38083,2169
North Dakota,Sioux,-8.542231559753418,% change,38085,2175
North Dakota,Slope,-7.745040416717529,% change,38087,2180
North Dakota,Stark,-17.632835388183594,% change,38089,2182
North Dakota,Steele,-5.647389888763428,% change,38091,2186
North Dakota,Stutsman,-8.02803897857666,% change,38093,2199
North Dakota,Towner,-5.7008466720581055,% change,38095,2205
North Dakota,Traill,-6.815280437469482,% change,38097,2217
North Dakota,Walsh,-6.076015472412109,% change,38099,2225
North Dakota,Ward,-12.064797401428223,% change,38101,2233
North Dakota,Wells,-2.7005116939544678,% change,38103,2237
North Dakota,Williams,-25.85651397705078,% change,38105,2244
Ohio,Adams,-30.900087356567383,% change,39001,2248
Ohio,Allen,-32.83075714111328,% change,39003,2250
Ohio,Ashland,-38.26888656616211,% change,39005,2254
Ohio,Ashtabula,-22.895124435424805,% change,39007,2259
Ohio,Athens,-32.20835494995117,% change,39009,2266
Ohio,Auglaize,-36.14929962158203,% change,39011,2273
Ohio,Belmont,-30.154155731201172,% change,39013,2278
Ohio,Brown,-32.76897430419922,% change,39015,2282
Ohio,Butler,-28.41153335571289,% change,39017,2286
Ohio,Carroll,-36.13174057006836,% change,39019,2289
Ohio,Champaign,-32.194984436035156,% change,39021,2291
Ohio,Clark,-30.2349796295166,% change,39023,2300
Ohio,Clermont,-31.784212112426758,% change,39025,2306
Ohio,Clinton,-31.243133544921875,% change,39027,2310
Ohio,Columbiana,-24.01167869567871,% change,39029,2315
Ohio,Coshocton,-30.889928817749023,% change,39031,2317
Ohio,Crawford,-31.65927505493164,% change,39033,2323
Ohio,Cuyahoga,-25.19735336303711,% change,39035,2332
Ohio,Darke,-40.516727447509766,% change,39037,2345
Ohio,Defiance,-33.9324951171875,% change,39039,2350
Ohio,Delaware,-44.339054107666016,% change,39041,2352
Ohio,Erie,-28.907718658447266,% change,39043,2357
Ohio,Fairfield,-33.80555725097656,% change,39045,2365
Ohio,Fayette,-24.22809410095215,% change,39047,2368
Ohio,Franklin,-31.939714431762695,% change,39049,2375
Ohio,Fulton,-30.28730010986328,% change,39051,2378
Ohio,Gallia,-25.186811447143555,% change,39053,2383
Ohio,Geauga,-30.87269401550293,% change,39055,2390
Ohio,Greene,-30.456682205200195,% change,39057,2393
Ohio,Guernsey,-39.323848724365234,% change,39059,2399
Ohio,Hamilton,-30.988611221313477,% change,39061,2411
Ohio,Hancock,-35.69942855834961,% change,39063,2427
Ohio,Hardin,-25.469520568847656,% change,39065,2432
Ohio,Harrison,-39.55616760253906,% change,39067,2440
Ohio,Henry,-37.78269958496094,% change,39069,2451
Ohio,Highland,-30.92931365966797,% change,39071,2457
Ohio,Hocking,-7.9862961769104,% change,39073,2461
Ohio,Holmes,-39.499977111816406,% change,39075,2464
Ohio,Huron,-31.68881607055664,% change,39077,2468
Ohio,Jackson,-29.176877975463867,% change,39079,2472
Ohio,Jefferson,-17.657703399658203,% change,39081,2476
Ohio,Knox,-36.36124038696289,% change,39083,2479
Ohio,Lake,-29.96413230895996,% change,39085,2493
Ohio,Lawrence,-28.949764251708984,% change,39087,2499
Ohio,Licking,-35.485923767089844,% change,39089,2504
Ohio,Logan,-35.7242317199707,% change,39091,2510
Ohio,Lorain,-28.884647369384766,% change,39093,2516
Ohio,Lucas,-26.098764419555664,% change,39095,2520
Ohio,Madison,-36.55698013305664,% change,39097,2529
Ohio,Mahoning,-23.81719970703125,% change,39099,2534
Ohio,Marion,-25.562807083129883,% change,39101,2541
Ohio,Medina,-35.74235916137695,% change,39103,2545
Ohio,Meigs,-22.353429794311523,% change,39105,2549
Ohio,Mercer,-37.011436462402344,% change,39107,2552
Ohio,Miami,-29.4886474609375,% change,39109,2558
Ohio,Monroe,-26.478349685668945,% change,39111,2565
Ohio,Montgomery,-26.044036865234375,% change,39113,2573
Ohio,Morgan,-31.52216339111328,% change,39115,2000
Ohio,Morrow,-32.23982238769531,% change,39117,2006
Ohio,Muskingum,-27.46045684814453,% change,39119,2010
Ohio,Noble,-35.21050262451172,% change,39121,2012
Ohio,Ottawa,-27.857675552368164,% change,39123,2019
Ohio,Paulding,-33.99555969238281,% change,39125,2024
Ohio,Perry,-30.9881649017334,% change,39127,2027
Ohio,Pickaway,-31.0518798828125,% change,39129,2031
Ohio,Pike,-24.779808044433594,% change,39131,2034
Ohio,Portage,-31.60736083984375,% change,39133,2038
Ohio,Preble,-36.21234130859375,% change,39135,2039
Ohio,Putnam,-31.94757080078125,% change,39137,2040
Ohio,Richland,-27.299266815185547,% change,39139,2042
Ohio,Ross,-32.46842956542969,% change,39141,2045
Ohio,Sandusky,-29.35199737548828,% change,39143,2047
Ohio,Scioto,-18.781646728515625,% change,39145,2048
Ohio,Seneca,-33.60873031616211,% change,39147,2049
Ohio,Shelby,-39.30715560913086,% change,39149,2052
Ohio,Stark,-28.830793380737305,% change,39151,2054
Ohio,Summit,-25.31477165222168,% change,39153,2057
Ohio,Trumbull,-27.241451263427734,% change,39155,2061
Ohio,Tuscarawas,-31.792335510253906,% change,39157,2065
Ohio,Union,-37.09762191772461,% change,39159,2067
Ohio,Van Wert,-38.45883560180664,% change,39161,2071
Ohio,Vinton,-18.42656707763672,% change,39163,2075
Ohio,Warren,-34.47330856323242,% change,39165,2076
Ohio,Washington,-28.81145477294922,% change,39167,2080
Ohio,Wayne,-29.753591537475586,% change,39169,2084
Ohio,Williams,-30.93464469909668,% change,39171,2087
Ohio,Wood,-33.333248138427734,% change,39173,2091
Ohio,Wyandot,-27.0223388671875,% change,39175,2093
Oklahoma,Adair,-13.527801513671875,% change,40001,2095
Oklahoma,Alfalfa,-36.44023895263672,% change,40003,2099
Oklahoma,Atoka,-19.50189781188965,% change,40005,2102
Oklahoma,Beaver,-14.723697662353516,% change,40007,2104
Oklahoma,Beckham,13.781344413757324,% change,40009,2106
Oklahoma,Blaine,-23.131601333618164,% change,40011,2110
Oklahoma,Bryan,-29.4645938873291,% change,40013,2112
Oklahoma,Caddo,-20.94685935974121,% change,40015,2118
Oklahoma,Canadian,-12.237130165100098,% change,40017,2123
Oklahoma,Carter,-10.888917922973633,% change,40019,2126
Oklahoma,Cherokee,-35.981422424316406,% change,40021,2129
Oklahoma,Choctaw,-19.314701080322266,% change,40023,2133
Oklahoma,Cimarron,-28.879823684692383,% change,40025,2135
Oklahoma,Cleveland,-13.038498878479004,% change,40027,2140
Oklahoma,Coal,-16.801225662231445,% change,40029,2144
Oklahoma,Comanche,-13.861868858337402,% change,40031,2145
Oklahoma,Cotton,6.172840595245361,% change,40033,2146
Oklahoma,Craig,14.618212699890137,% change,40035,2148
Oklahoma,Creek,-16.729490280151367,% change,40037,2151
Oklahoma,Custer,7.690609455108643,% change,40039,2153
Oklahoma,Delaware,-23.409347534179688,% change,40041,2154
Oklahoma,Dewey,35.339969635009766,% change,40043,2158
Oklahoma,Ellis,26.037874221801758,% change,40045,2165
Oklahoma,Garfield,-11.18572998046875,% change,40047,2167
Oklahoma,Garvin,-2.526397228240967,% change,40049,2176
Oklahoma,Grady,-21.46656036376953,% change,40051,2184
Oklahoma,Grant,-15.798073768615723,% change,40053,2187
Oklahoma,Greer,-10.413053512573242,% change,40055,2189
Oklahoma,Harmon,-9.665823936462402,% change,40057,2191
Oklahoma,Harper,-6.581840991973877,% change,40059,2193
Oklahoma,Haskell,-24.473142623901367,% change,40061,2195
Oklahoma,Hughes,-13.283590316772461,% change,40063,2197
Oklahoma,Jackson,-20.827566146850586,% change,40065,2202
Oklahoma,Jefferson,8.64324951171875,% change,40067,2206
Oklahoma,Johnston,-11.931500434875488,% change,40069,2211
Oklahoma,Kay,-11.489107131958008,% change,40071,2215
Oklahoma,Kingfisher,-15.119231224060059,% change,40073,2219
Oklahoma,Kiowa,3.5440497398376465,% change,40075,2222
Oklahoma,Latimer,-68.82508850097656,% change,40077,2226
Oklahoma,Le Flore,-9.813838958740234,% change,40079,2230
Oklahoma,Lincoln,-3.828439950942993,% change,40081,2234
Oklahoma,Logan,-40.27154541015625,% change,40083,2236
Oklahoma,Love,-37.576080322265625,% change,40085,2238
Oklahoma,McClain,-13.285039901733398,% change,40087,2245
Oklahoma,McCurtain,-18.68302345275879,% change,40089,2252
Oklahoma,McIntosh,-11.942113876342773,% change,40091,2258
Oklahoma,Major,-13.082659721374512,% change,40093,2260
Oklahoma,Marshall,-16.271148681640625,% change,40095,2265
Oklahoma,Mayes,-18.85468292236328,% change,40097,2270
Oklahoma,Murray,-24.905532836914062,% change,40099,2276
Oklahoma,Muskogee,-5.771787643432617,% change,40101,2281
Oklahoma,Noble,-19.380016326904297,% change,40103,2287
Oklahoma,Nowata,30.800853729248047,% change,40105,2290
Oklahoma,Okfuskee,-12.287955284118652,% change,40107,2297
Oklahoma,Oklahoma,-15.791699409484863,% change,40109,2303
Oklahoma,Okmulgee,-14.441183090209961,% change,40111,2311
Oklahoma,Osage,-17.061187744140625,% change,40113,2318
Oklahoma,Ottawa,-17.070842742919922,% change,40115,2325
Oklahoma,Pawnee,-5.342383861541748,% change,40117,2329
Oklahoma,Payne,-19.0909423828125,% change,40119,2340
Oklahoma,Pittsburg,-4.91657829284668,% change,40121,2344
Oklahoma,Pontotoc,-15.549924850463867,% change,40123,2351
Oklahoma,Pottawatomie,-20.010217666625977,% change,40125,2356
Oklahoma,Pushmataha,-1.8326226472854614,% change,40127,2362
Oklahoma,Roger Mills,22.405139923095703,% change,40129,2369
Oklahoma,Rogers,-27.39229393005371,% change,40131,2374
Oklahoma,Seminole,-18.80107879638672,% change,40133,2384
Oklahoma,Sequoyah,-22.078474044799805,% change,40135,2391
Oklahoma,Stephens,2.850062608718872,% change,40137,2396
Oklahoma,Texas,-17.07719612121582,% change,40139,2003
Oklahoma,Tillman,-22.24458122253418,% change,40141,2005
Oklahoma,Tulsa,-21.144681930541992,% change,40143,2008
Oklahoma,Wagoner,-25.52855110168457,% change,40145,2014
Oklahoma,Washington,43.60322952270508,% change,40147,2018
Oklahoma,Washita,24.172502517700195,% change,40149,2023
Oklahoma,Woods,-14.326325416564941,% change,40151,2029
Oklahoma,Woodward,-0.5490701794624329,% change,40153,2035
Oregon,Baker,-13.295388221740723,% change,41001,2044
Oregon,Benton,32.66075897216797,% change,41003,2053
Oregon,Clackamas,11.150547981262207,% change,41005,2058
Oregon,Clatsop,-15.748000144958496,% change,41007,2064
Oregon,Columbia,-21.197359085083008,% change,41009,2070
Oregon,Coos,-16.841325759887695,% change,41011,2083
Oregon,Crook,-21.19613265991211,% change,41013,2092
Oregon,Curry,-1.7497769594192505,% change,41015,2098
Oregon,Deschutes,-38.226470947265625,% change,41017,2109
Oregon,Douglas,-12.928947448730469,% change,41019,2115
Oregon,Gilliam,-17.80296516418457,% change,41021,2121
Oregon,Grant,-7.8746137619018555,% change,41023,2130
Oregon,Harney,-19.074665069580078,% change,41025,2134
Oregon,Hood River,-26.88558578491211,% change,41027,2138
Oregon,Jackson,-14.123016357421875,% change,41029,2139
Oregon,Jefferson,-13.165644645690918,% change,41031,2143
Oregon,Josephine,-16.938194274902344,% change,41033,2152
Oregon,Klamath,-9.067645072937012,% change,41035,2155
Oregon,Lake,2.536675214767456,% change,41037,2159
Oregon,Lane,-15.567742347717285,% change,41039,2170
Oregon,Lincoln,7.97395133972168,% change,41041,2174
Oregon,Linn,-31.34758758544922,% change,41043,2181
Oregon,Malheur,-17.915054321289062,% change,41045,2185
Oregon,Marion,-38.57216262817383,% change,41047,2200
Oregon,Morrow,-1.521284580230713,% change,41049,2209
Oregon,Multnomah,-26.669660568237305,% change,41051,2218
Oregon,Polk,-28.181697845458984,% change,41053,2223
Oregon,Sherman,258.41314697265625,% change,41055,2232
Oregon,Tillamook,-15.104451179504395,% change,41057,2242
Oregon,Umatilla,-23.42291831970215,% change,41059,2251
Oregon,Union,-19.10942268371582,% change,41061,2257
Oregon,Wallowa,-28.673240661621094,% change,41063,2263
Oregon,Wasco,-30.154386520385742,% change,41065,2267
Oregon,Washington,-42.018123626708984,% change,41067,2272
Oregon,Wheeler,182.9183349609375,% change,41069,2277
Oregon,Yamhill,-30.163965225219727,% change,41071,2284
Pennsylvania,Adams,3.6775870323181152,% change,42001,2292
Pennsylvania,Allegheny,-11.615150451660156,% change,42003,2302
Pennsylvania,Armstrong,-9.052769660949707,% change,42005,2309
Pennsylvania,Beaver,-15.515331268310547,% change,42007,2321
Pennsylvania,Bedford,-7.336843967437744,% change,42009,2324
Pennsylvania,Berks,-9.423093795776367,% change,42011,2326
Pennsylvania,Blair,-8.565528869628906,% change,42013,2328
Pennsylvania,Bradford,-5.367959976196289,% change,42015,2333
Pennsylvania,Bucks,-0.09444046020507812,% change,42017,2336
Pennsylvania,Butler,-7.973605155944824,% change,42019,2338
Pennsylvania,Cambria,8.261465072631836,% change,42021,2341
Pennsylvania,Cameron,-13.864964485168457,% change,42023,2343
Pennsylvania,Carbon,-0.08038268238306046,% change,42025,2349
Pennsylvania,Centre,-26.901165008544922,% change,42027,2354
Pennsylvania,Chester,9.467487335205078,% change,42029,2360
Pennsylvania,Clarion,-23.192699432373047,% change,42031,2366
Pennsylvania,Clearfield,-22.198177337646484,% change,42033,2372
Pennsylvania,Clinton,-11.433241844177246,% change,42035,2379
Pennsylvania,Columbia,-8.056049346923828,% change,42037,2385
Pennsylvania,Crawford,-24.101329803466797,% change,42039,2389
Pennsylvania,Cumberland,6.9798760414123535,% change,42041,2397
Pennsylvania,Dauphin,9.301691055297852,% change,42043,2403
Pennsylvania,Delaware,3.50697922706604,% change,42045,2414
Pennsylvania,Elk,-22.265422821044922,% change,42047,2420
Pennsylvania,Erie,-8.446616172790527,% change,42049,2425
Pennsylvania,Fayette,-12.009312629699707,% change,42051,2431
Pennsylvania,Forest,-17.599363327026367,% change,42053,2436
Pennsylvania,Franklin,5.359536647796631,% change,42055,2439
Pennsylvania,Fulton,-9.070574760437012,% change,42057,2446
Pennsylvania,Greene,-11.653763771057129,% change,42059,2447
Pennsylvania,Huntingdon,-9.961499214172363,% change,42061,2454
Pennsylvania,Indiana,-0.8192286491394043,% change,42063,2459
Pennsylvania,Jefferson,-19.98649024963379,% change,42065,2462
Pennsylvania,Juniata,-21.306711196899414,% change,42067,2466
Pennsylvania,Lackawanna,17.65430450439453,% change,42069,2471
Pennsylvania,Lancaster,-12.784459114074707,% change,42071,2482
Pennsylvania,Lawrence,-10.426019668579102,% change,42073,2488
Pennsylvania,Lebanon,-10.837864875793457,% change,42075,2492
Pennsylvania,Lehigh,1.5706117153167725,% change,42077,2496
Pennsylvania,Luzerne,7.569997787475586,% change,42079,2501
Pennsylvania,Lycoming,-2.2502222061157227,% change,42081,2505
Pennsylvania,McKean,-4.136701583862305,% change,42083,2509
Pennsylvania,Mercer,-13.664134979248047,% change,42085,2513
Pennsylvania,Mifflin,-11.067909240722656,% change,42087,2517
Pennsylvania,Monroe,-6.477340221405029,% change,42089,2521
Pennsylvania,Montgomery,14.181926727294922,% change,42091,2528
Pennsylvania,Montour,-22.294607162475586,% change,42093,2533
Pennsylvania,Northampton,-2.4928956031799316,% change,42095,2537
Pennsylvania,Northumberland,9.274763107299805,% change,42097,2544
Pennsylvania,Perry,-13.07349967956543,% change,42099,2554
Pennsylvania,Philadelphia,-1.3496060371398926,% change,42101,2563
Pennsylvania,Pike,3.9205634593963623,% change,42103,2571
Pennsylvania,Potter,-12.020502090454102,% change,42105,2575
Pennsylvania,Schuylkill,3.551598310470581,% change,42107,2581
Pennsylvania,Snyder,-27.160730361938477,% change,42109,2583
Pennsylvania,Somerset,-0.2904640734195709,% change,42111,2589
Pennsylvania,Sullivan,-13.353137969970703,% change,42113,2293
Pennsylvania,Susquehanna,-12.175926208496094,% change,42115,2298
Pennsylvania,Tioga,21.252975463867188,% change,42117,2305
Pennsylvania,Union,-16.394956588745117,% change,42119,2313
Pennsylvania,Venango,-10.011510848999023,% change,42121,2316
Pennsylvania,Warren,-8.358539581298828,% change,42123,2322
Pennsylvania,Washington,-9.616963386535645,% change,42125,2346
Pennsylvania,Wayne,-9.383981704711914,% change,42127,2363
Pennsylvania,Westmoreland,-11.494702339172363,% change,42129,2394
Pennsylvania,Wyoming,-13.557568550109863,% change,42131,2407
Pennsylvania,York,0.6913627982139587,% change,42133,2419
Rhode Island,Bristol,-12.823902130126953,% change,44001,2433
Rhode Island,Kent,-12.901415824890137,% change,44003,2444
Rhode Island,Newport,-13.708352088928223,% change,44005,2460
Rhode Island,Providence,-14.406197547912598,% change,44007,2475
Rhode Island,Washington,-13.30147647857666,% change,44009,2484
South Carolina,Abbeville,-31.081167221069336,% change,45001,2489
South Carolina,Aiken,-25.816726684570312,% change,45003,2503
South Carolina,Allendale,-35.83140182495117,% change,45005,2527
South Carolina,Anderson,-34.11040496826172,% change,45007,2559
South Carolina,Bamberg,-23.261455535888672,% change,45009,2592
South Carolina,Barnwell,-21.581438064575195,% change,45011,2605
South Carolina,Beaufort,-31.58053207397461,% change,45013,2626
South Carolina,Berkeley,-35.90768814086914,% change,45015,2631
South Carolina,Calhoun,-34.926002502441406,% change,45017,2635
South Carolina,Charleston,-30.042024612426758,% change,45019,2691
South Carolina,Cherokee,-41.15855026245117,% change,45021,2700
South Carolina,Chester,-38.12239456176758,% change,45023,2704
South Carolina,Chesterfield,-35.47405242919922,% change,45025,2708
South Carolina,Clarendon,-35.55740737915039,% change,45027,2715
South Carolina,Colleton,-22.30030059814453,% change,45029,2718
South Carolina,Darlington,-29.355241775512695,% change,45031,2721
South Carolina,Dillon,-20.10746955871582,% change,45033,2725
South Carolina,Dorchester,-27.888208389282227,% change,45035,2730
South Carolina,Edgefield,-27.517356872558594,% change,45037,2735
South Carolina,Fairfield,-35.09333801269531,% change,45039,2738
South Carolina,Florence,-28.425262451171875,% change,45041,2742
South Carolina,Georgetown,-36.51201629638672,% change,45043,2752
South Carolina,Greenville,-35.216007232666016,% change,45045,2759
South Carolina,Greenwood,-29.80423355102539,% change,45047,2764
South Carolina,Hampton,-27.90241241455078,% change,45049,2767
South Carolina,Horry,-41.35447692871094,% change,45051,2774
South Carolina,Jasper,-36.91487503051758,% change,45053,2783
South Carolina,Kershaw,-25.7645320892334,% change,45055,2787
South Carolina,Lancaster,-53.292362213134766,% change,45057,2790
South Carolina,Laurens,-26.382320404052734,% change,45059,2794
South Carolina,Lee,-32.98589324951172,% change,45061,2800
South Carolina,Lexington,-28.030292510986328,% change,45063,2803
South Carolina,McCormick,-40.64692306518555,% change,45065,2807
South Carolina,Marion,-27.321956634521484,% change,45067,2811
South Carolina,Marlboro,-19.619728088378906,% change,45069,2813
South Carolina,Newberry,-32.58650588989258,% change,45071,2818
South Carolina,Oconee,-31.01448631286621,% change,45073,2822
South Carolina,Orangeburg,-30.20198631286621,% change,45075,2829
South Carolina,Pickens,-39.58031463623047,% change,45077,2834
South Carolina,Richland,-22.613954544067383,% change,45079,2843
South Carolina,Saluda,-22.919580459594727,% change,45081,2846
South Carolina,Spartanburg,-25.24913787841797,% change,45083,2851
South Carolina,Sumter,-27.721843719482422,% change,45085,2855
South Carolina,Union,-19.0310001373291,% change,45087,2860
South Carolina,Williamsburg,-30.971860885620117,% change,45089,2864
South Carolina,York,-40.42061996459961,% change,45091,2867
South Dakota,Aurora,-16.373775482177734,% change,46003,2870
South Dakota,Beadle,-17.712434768676758,% change,46005,2874
South Dakota,Bennett,-16.8017635345459,% change,46007,2876
South Dakota,Bon Homme,-16.24919891357422,% change,46009,2879
South Dakota,Brookings,-20.45953941345215,% change,46011,2882
South Dakota,Brown,-20.134031295776367,% change,46013,2885
South Dakota,Brule,-16.94771385192871,% change,46015,2888
South Dakota,Buffalo,-15.945863723754883,% change,46017,2891
South Dakota,Butte,-15.802094459533691,% change,46019,2895
South Dakota,Campbell,-15.748588562011719,% change,46021,2897
South Dakota,Charles Mix,-18.78237533569336,% change,46023,2900
South Dakota,Clark,-18.85984230041504,% change,46025,2901
South Dakota,Clay,-16.39175033569336,% change,46027,2903
South Dakota,Codington,-18.19173240661621,% change,46029,2906
South Dakota,Corson,-19.31157875061035,% change,46031,2907
South Dakota,Custer,-20.24310874938965,% change,46033,2908
South Dakota,Davison,-16.56443977355957,% change,46035,2910
South Dakota,Day,-15.710287094116211,% change,46037,2911
South Dakota,Deuel,-15.325613975524902,% change,46039,2912
South Dakota,Dewey,-21.051633834838867,% change,46041,2914
South Dakota,Douglas,-16.263540267944336,% change,46043,2916
South Dakota,Edmunds,-14.781754493713379,% change,46045,2917
South Dakota,Fall River,-13.204174995422363,% change,46047,2919
South Dakota,Faulk,-16.484769821166992,% change,46049,2921
South Dakota,Grant,-14.467740058898926,% change,46051,2922
South Dakota,Gregory,-16.37183952331543,% change,46053,2923
South Dakota,Haakon,-17.567337036132812,% change,46055,2924
South Dakota,Hamlin,-17.4499454498291,% change,46057,2926
South Dakota,Hand,-14.21004581451416,% change,46059,2928
South Dakota,Hanson,-17.76219940185547,% change,46061,2929
South Dakota,Harding,-12.50671100616455,% change,46063,2931
South Dakota,Hughes,-17.79554557800293,% change,46065,2933
South Dakota,Hutchinson,-17.893798828125,% change,46067,2934
South Dakota,Hyde,-9.711688041687012,% change,46069,2937
South Dakota,Jackson,-19.78549575805664,% change,46071,2939
South Dakota,Jerauld,-15.80929183959961,% change,46073,2941
South Dakota,Jones,-11.050055503845215,% change,46075,2944
South Dakota,Kingsbury,-11.889321327209473,% change,46077,2945
South Dakota,Lake,-23.663562774658203,% change,46079,2401
South Dakota,Lawrence,-20.088315963745117,% change,46081,2406
South Dakota,Lincoln,-28.865915298461914,% change,46083,2410
South Dakota,Lyman,-19.356216430664062,% change,46085,2417
South Dakota,McCook,-15.802874565124512,% change,46087,2422
South Dakota,McPherson,-16.597965240478516,% change,46089,2426
South Dakota,Marshall,-19.807601928710938,% change,46091,2430
South Dakota,Meade,-23.19344711303711,% change,46093,2442
South Dakota,Mellette,-18.195350646972656,% change,46095,2450
South Dakota,Miner,-13.969254493713379,% change,46097,2456
South Dakota,Minnehaha,-22.86492919921875,% change,46099,2467
South Dakota,Moody,-18.19642448425293,% change,46101,2485
South Dakota,Pennington,-21.225473403930664,% change,46103,2497
South Dakota,Perkins,-15.606223106384277,% change,46105,2502
South Dakota,Potter,-12.981851577758789,% change,46107,2506
South Dakota,Roberts,-16.30803871154785,% change,46109,2511
South Dakota,Sanborn,-20.9709529876709,% change,46111,2514
South Dakota,Shannon,0,% change,46113,2519
South Dakota,Spink,-13.672892570495605,% change,46115,2523
South Dakota,Stanley,-17.773761749267578,% change,46117,2530
South Dakota,Sully,-15.36366081237793,% change,46119,2535
South Dakota,Todd,-18.041372299194336,% change,46121,2540
South Dakota,Tripp,-15.88332462310791,% change,46123,2546
South Dakota,Turner,-16.854068756103516,% change,46125,2550
South Dakota,Union,-17.965011596679688,% change,46127,2557
South Dakota,Walworth,-18.095020294189453,% change,46129,2561
South Dakota,Yankton,-17.007339477539062,% change,46135,2569
South Dakota,Ziebach,-12.989420890808105,% change,46137,2578
Tennessee,Anderson,-28.49680519104004,% change,47001,2584
Tennessee,Bedford,-29.67355728149414,% change,47003,2593
Tennessee,Benton,-19.453184127807617,% change,47005,2598
Tennessee,Bledsoe,-35.569889068603516,% change,47007,2602
Tennessee,Blount,-35.44855499267578,% change,47009,2622
Tennessee,Bradley,-26.95970344543457,% change,47011,2627
Tennessee,Campbell,-23.132375717163086,% change,47013,2633
Tennessee,Cannon,-37.49268341064453,% change,47015,2638
Tennessee,Carroll,-26.70876693725586,% change,47017,2648
Tennessee,Carter,-22.80453872680664,% change,47019,2654
Tennessee,Cheatham,-42.41543960571289,% change,47021,2660
Tennessee,Chester,-28.469343185424805,% change,47023,2664
Tennessee,Claiborne,-24.020282745361328,% change,47025,2670
Tennessee,Clay,-27.951587677001953,% change,47027,2679
Tennessee,Cocke,-22.6744441986084,% change,47029,2686
Tennessee,Coffee,-23.19109535217285,% change,47031,2689
Tennessee,Crockett,-29.585927963256836,% change,47033,2693
Tennessee,Cumberland,-29.175979614257812,% change,47035,2696
Tennessee,Davidson,-45.48172378540039,% change,47037,2698
Tennessee,Decatur,-25.661306381225586,% change,47039,2705
Tennessee,DeKalb,-28.397794723510742,% change,47041,2710
Tennessee,Dickson,-32.952579498291016,% change,47043,2717
Tennessee,Dyer,-24.911148071289062,% change,47045,2723
Tennessee,Fayette,-25.895349502563477,% change,47047,2726
Tennessee,Fentress,-31.91082763671875,% change,47049,2731
Tennessee,Franklin,-28.90011215209961,% change,47051,2734
Tennessee,Gibson,-27.469722747802734,% change,47053,2739
Tennessee,Giles,-33.788509368896484,% change,47055,2743
Tennessee,Grainger,-25.530122756958008,% change,47057,2748
Tennessee,Greene,-33.60205078125,% change,47059,2750
Tennessee,Grundy,-28.462329864501953,% change,47061,2754
Tennessee,Hamblen,-25.842693328857422,% change,47063,2757
Tennessee,Hamilton,-22.123477935791016,% change,47065,2761
Tennessee,Hancock,-9.029529571533203,% change,47067,2766
Tennessee,Hardeman,-24.3475399017334,% change,47069,2770
Tennessee,Hardin,-24.500411987304688,% change,47071,2773
Tennessee,Hawkins,-19.733680725097656,% change,47073,2779
Tennessee,Haywood,-28.082002639770508,% change,47075,2781
Tennessee,Henderson,-21.85692024230957,% change,47077,2786
Tennessee,Henry,-24.516246795654297,% change,47079,2789
Tennessee,Hickman,-32.693031311035156,% change,47081,2792
Tennessee,Houston,-17.40322494506836,% change,47083,2796
Tennessee,Humphreys,-24.425870895385742,% change,47085,2798
Tennessee,Jackson,-28.41152572631836,% change,47087,2801
Tennessee,Jefferson,-32.809017181396484,% change,47089,2804
Tennessee,Johnson,-23.325096130371094,% change,47091,2808
Tennessee,Knox,-34.46028518676758,% change,47093,2814
Tennessee,Lake,-13.413164138793945,% change,47095,2817
Tennessee,Lauderdale,-22.47589874267578,% change,47097,2821
