State,County,Population low access to store (%) 2015 (PCT_LACCESS_POP15),Units,FIPS,FID
Missouri,Christian,20.186831857877994,Percent,29043,1014
Missouri,Clark,13.421632939862373,Percent,29045,1015
Missouri,Clay,27.846080445730543,Percent,29047,1018
Missouri,Clinton,7.479806691354673,Percent,29049,1021
Missouri,Cole,25.8843325733261,Percent,29051,1022
Missouri,Cooper,24.46942415323669,Percent,29053,1025
Missouri,Crawford,5.1734951043017094,Percent,29055,1028
Missouri,Dade,9.658800886711912,Percent,29057,1030
Missouri,Dallas,12.887333828621925,Percent,29059,1032
Missouri,Daviess,21.81821441274896,Percent,29061,1036
Missouri,DeKalb,37.36803669293663,Percent,29063,1038
Missouri,Dent,20.30037781942275,Percent,29065,1040
Missouri,Douglas,26.904470626754527,Percent,29067,1043
Missouri,Dunklin,20.941001258162366,Percent,29069,1045
Missouri,Franklin,10.98463978470165,Percent,29071,1047
Missouri,Gasconade,2.2482104410232626,Percent,29073,1049
Missouri,Gentry,3.04180152970184,Percent,29075,1052
Missouri,Greene,18.088421040075115,Percent,29077,1054
Missouri,Grundy,30.33672618042052,Percent,29079,1057
Missouri,Harrison,28.422795498917715,Percent,29081,1058
Missouri,Henry,31.028398406744657,Percent,29083,1061
Missouri,Hickory,13.636239301226965,Percent,29085,1063
Missouri,Holt,99.51349342858673,Percent,29087,1065
Missouri,Howard,17.8781375304654,Percent,29089,1068
Missouri,Howell,19.139341869769407,Percent,29091,1070
Missouri,Iron,22.44256694243349,Percent,29093,1072
Missouri,Jackson,22.25204576595338,Percent,29095,1074
Missouri,Jasper,27.383780224749245,Percent,29097,1078
Missouri,Jefferson,30.35126681743166,Percent,29099,1082
Missouri,Johnson,16.73989296709965,Percent,29101,1087
Missouri,Knox,19.308655156524036,Percent,29103,1091
Missouri,Laclede,20.71341636251283,Percent,29105,1096
Missouri,Lafayette,16.781846638550764,Percent,29107,1099
Missouri,Lawrence,11.46521074875436,Percent,29109,1101
Missouri,Lewis,41.52284041443707,Percent,29111,1104
Missouri,Lincoln,7.749184094396873,Percent,29113,1106
Missouri,Linn,26.539944230221536,Percent,29115,1109
Missouri,Livingston,11.503870963169069,Percent,29117,1112
Missouri,McDonald,7.429533234260971,Percent,29119,1113
Missouri,Macon,17.080828860515354,Percent,29121,1116
Missouri,Madison,14.21674917595289,Percent,29123,1117
Missouri,Maries,5.750726099472581,Percent,29125,1120
Missouri,Marion,15.53291177838911,Percent,29127,1122
Missouri,Mercer,99.76810368887635,Percent,29129,1125
Missouri,Miller,7.799593971533013,Percent,29131,1128
Missouri,Mississippi,0.32308467660210405,Percent,29133,1131
Missouri,Moniteau,5.049580518113885,Percent,29135,1135
Missouri,Monroe,13.814594377258938,Percent,29137,1139
Missouri,Montgomery,10.27273339499477,Percent,29139,1142
Missouri,Morgan,3.1567451616862243,Percent,29141,1146
Missouri,New Madrid,3.0301783140042784,Percent,29143,1149
Missouri,Newton,14.752537245781463,Percent,29145,1152
Missouri,Nodaway,45.10461009755285,Percent,29147,1156
Missouri,Oregon,18.590875232145482,Percent,29149,1158
Missouri,Osage,10.214066143963395,Percent,29151,1164
Missouri,Ozark,55.175154253685996,Percent,29153,1168
Missouri,Pemiscot,6.457317588939277,Percent,29155,1170
Missouri,Perry,15.778967546667966,Percent,29157,1172
Missouri,Pettis,16.739957651462735,Percent,29159,1174
Missouri,Phelps,14.002071684395585,Percent,29161,1176
Missouri,Pike,24.506454264618817,Percent,29163,1179
Missouri,Platte,34.932126609144554,Percent,29165,1181
Missouri,Polk,5.676068932436459,Percent,29167,1183
Missouri,Pulaski,34.19831196154264,Percent,29169,1185
Missouri,Putnam,26.663868449558947,Percent,29171,1188
Missouri,Ralls,8.93195917856356,Percent,29173,1191
Missouri,Randolph,12.361884324099002,Percent,29175,1194
Missouri,Ray,19.177207892492085,Percent,29177,1197
Missouri,Reynolds,44.82067368329241,Percent,29179,1200
Missouri,Ripley,20.736703279297092,Percent,29181,1203
Missouri,St. Charles,37.8512505940544,Percent,29183,1205
Missouri,St. Clair,9.340965647326865,Percent,29185,1208
Missouri,Ste. Genevieve,20.2147721611353,Percent,29186,1209
Missouri,St. Francois,15.109868753370048,Percent,29187,1212
Missouri,St. Louis County,26.758312523042804,Percent,29189,1216
Missouri,Saline,27.491086111043945,Percent,29195,1218
Missouri,Schuyler,82.24952623897157,Percent,29197,1221
Missouri,Scotland,9.621943472067128,Percent,29199,1224
Missouri,Scott,23.088202667902987,Percent,29201,1227
Missouri,Shannon,16.58517755618268,Percent,29203,1229
Missouri,Shelby,38.52335592645379,Percent,29205,1232
Missouri,Stoddard,6.221745897949346,Percent,29207,1236
Missouri,Stone,1.582925416405416,Percent,29209,1237
Missouri,Sullivan,27.248455817372502,Percent,29211,1240
Missouri,Taney,30.14539708010605,Percent,29213,1242
Missouri,Texas,18.07480601054249,Percent,29215,1245
Missouri,Vernon,32.02808626355504,Percent,29217,1248
Missouri,Warren,4.905375536615939,Percent,29219,1251
Missouri,Washington,18.170003151718355,Percent,29221,1253
Missouri,Wayne,34.625205436926265,Percent,29223,1256
Missouri,Webster,7.836287815829429,Percent,29225,1258
Missouri,Worth,13.91676245762183,Percent,29227,1261
Missouri,Wright,12.205500687138294,Percent,29229,1263
Missouri,St. Louis City,6.011974372825672,Percent,29510,1266
Montana,Beaverhead,26.195529569650226,Percent,30001,1269
Montana,Big Horn,46.990661807524916,Percent,30003,1274
Montana,Blaine,34.01274338434509,Percent,30005,1124
Montana,Broadwater,25.51802267440253,Percent,30007,1132
Montana,Carbon,35.98696371807541,Percent,30009,1137
Montana,Carter,99.99999980501637,Percent,30011,1141
Montana,Cascade,25.452442757295486,Percent,30013,1144
Montana,Chouteau,71.40157344551729,Percent,30015,1150
Montana,Custer,49.65681405671228,Percent,30017,1153
Montana,Daniels,26.80077229961302,Percent,30019,1157
Montana,Dawson,32.90346471525909,Percent,30021,1160
Montana,Deer Lodge,5.710188774138018,Percent,30023,1163
Montana,Fallon,22.43639815377457,Percent,30025,1165
Montana,Fergus,29.44990612124124,Percent,30027,1169
Montana,Flathead,10.411680476361813,Percent,30029,1173
Montana,Gallatin,12.712553309003496,Percent,30031,1177
Montana,Garfield,55.301024702003396,Percent,30033,1182
Montana,Glacier,23.130566779458093,Percent,30035,1186
Montana,Golden Valley,100.00000035055383,Percent,30037,1189
Montana,Granite,21.936747783099094,Percent,30039,1192
Montana,Hill,46.63765440376119,Percent,30041,1195
Montana,Jefferson,11.738288261197441,Percent,30043,1199
Montana,Judith Basin,60.381431505290536,Percent,30045,1202
Montana,Lake,6.865095555963473,Percent,30047,1207
Montana,Lewis and Clark,23.691543238568975,Percent,30049,1211
Montana,Liberty,56.11687314779521,Percent,30051,1214
Montana,Lincoln,15.672730983071926,Percent,30053,1219
Montana,McCone,41.19922308873714,Percent,30055,1223
Montana,Madison,30.192060390372383,Percent,30057,1226
Montana,Meagher,99.99999979972236,Percent,30059,1231
Montana,Mineral,46.66319937670945,Percent,30061,1234
Montana,Missoula,22.143698360455815,Percent,30063,1239
Montana,Musselshell,31.890331882760908,Percent,30065,1241
Montana,Park,29.814954177315744,Percent,30067,1244
Montana,Petroleum,100.00000045926922,Percent,30069,1247
Montana,Phillips,26.66789705784905,Percent,30071,1250
Montana,Pondera,45.34808339321225,Percent,30073,1254
Montana,Powder River,52.377165767750725,Percent,30075,1259
Montana,Powell,19.55018049466586,Percent,30077,1262
Montana,Prairie,100.00000018577693,Percent,30079,1264
Montana,Ravalli,4.550113931070601,Percent,30081,1268
Montana,Richland,29.768138036674536,Percent,30083,1271
Montana,Roosevelt,57.75846546912442,Percent,30085,1275
Montana,Rosebud,24.12589851535633,Percent,30087,1277
Montana,Sanders,42.13852431766442,Percent,30089,1278
Montana,Sheridan,35.239109629040186,Percent,30091,1281
Montana,Silver Bow,11.862538689405117,Percent,30093,1284
Montana,Stillwater,15.988898953490182,Percent,30095,1286
Montana,Sweet Grass,22.61459050860863,Percent,30097,1288
Montana,Teton,31.706580971072945,Percent,30099,1290
Montana,Toole,37.61004469495417,Percent,30101,1292
Montana,Treasure,99.99999999346839,Percent,30103,1293
Montana,Valley,39.13095181274813,Percent,30105,1296
Montana,Wheatland,99.99999952542896,Percent,30107,1298
Montana,Wibaux,99.99999958636184,Percent,30109,1300
Montana,Yellowstone,25.64465869891209,Percent,30111,1302
Nebraska,Adams,29.193104178047253,Percent,31001,1303
Nebraska,Antelope,20.19346886389753,Percent,31003,1305
Nebraska,Arthur,100.00000095859588,Percent,31005,1307
Nebraska,Banner,98.53998075807058,Percent,31007,1308
Nebraska,Blaine,99.99999965683243,Percent,31009,1309
Nebraska,Boone,18.555517831534786,Percent,31011,1310
Nebraska,Box Butte,33.089495830315975,Percent,31013,1315
Nebraska,Boyd,100.00000013956027,Percent,31015,1317
Nebraska,Brown,10.083546619093672,Percent,31017,1319
Nebraska,Buffalo,19.650781594061474,Percent,31019,1321
Nebraska,Burt,0.6719590969251167,Percent,31021,1323
Nebraska,Butler,15.941152995412386,Percent,31023,1325
Nebraska,Cass,24.525322571459412,Percent,31025,1326
Nebraska,Cedar,15.95105118767917,Percent,31027,1329
Nebraska,Chase,29.42085528148336,Percent,31029,1330
Nebraska,Cherry,41.33347969759601,Percent,31031,1333
Nebraska,Cheyenne,18.900998542829868,Percent,31033,1334
Nebraska,Clay,46.58163405368894,Percent,31035,1336
Nebraska,Colfax,26.86046607059715,Percent,31037,1338
Nebraska,Cuming,4.502746731938976,Percent,31039,1340
Nebraska,Custer,51.44311122716281,Percent,31041,1342
Nebraska,Dakota,24.901992650452488,Percent,31043,1344
Nebraska,Dawes,23.145756047720756,Percent,31045,1347
Nebraska,Dawson,32.719910978816536,Percent,31047,1349
Nebraska,Deuel,26.817136064607265,Percent,31049,1351
Nebraska,Dixon,33.940215039903165,Percent,31051,1353
Nebraska,Dodge,30.943016499963484,Percent,31053,1354
Nebraska,Douglas,11.162727278878922,Percent,31055,1358
Nebraska,Dundy,33.2626425937486,Percent,31057,1360
Nebraska,Fillmore,19.64043192446299,Percent,31059,1363
Nebraska,Franklin,47.46087466576496,Percent,31061,1369
Nebraska,Frontier,97.02777863528011,Percent,31063,1371
Nebraska,Furnas,21.797459397347048,Percent,31065,1374
Nebraska,Gage,30.183154354186005,Percent,31067,1378
Nebraska,Garden,99.86106465418668,Percent,31069,1381
Nebraska,Garfield,9.985469904697366,Percent,31071,1391
Nebraska,Gosper,64.25495269922847,Percent,31073,1393
Nebraska,Grant,99.9999996453373,Percent,31075,1395
Nebraska,Greeley,99.96318269208867,Percent,31077,1397
Nebraska,Hall,31.97990563364871,Percent,31079,1402
Nebraska,Hamilton,10.941316408299267,Percent,31081,1405
Nebraska,Harlan,6.073284349863979,Percent,31083,1409
Nebraska,Hayes,100.00000037256866,Percent,31085,1411
Nebraska,Hitchcock,94.9975820269687,Percent,31087,1414
Nebraska,Holt,25.42825326324581,Percent,31089,1416
Nebraska,Hooker,15.915625747360734,Percent,31091,1418
Nebraska,Howard,18.045522796915044,Percent,31093,1311
Nebraska,Jefferson,23.60455698021691,Percent,31095,1312
Nebraska,Johnson,25.961471051319535,Percent,31097,1313
Nebraska,Kearney,11.333323198816442,Percent,31099,1314
Nebraska,Keith,21.95668691214699,Percent,31101,1316
Nebraska,Keya Paha,99.8841063800295,Percent,31103,1318
Nebraska,Kimball,7.51326980685441,Percent,31105,1320
Nebraska,Knox,7.764301974555246,Percent,31107,1322
Nebraska,Lancaster,10.182827934207289,Percent,31109,1324
Nebraska,Lincoln,21.01703819441664,Percent,31111,1327
Nebraska,Logan,14.032251619927916,Percent,31113,1328
Nebraska,Loup,80.12315555668069,Percent,31115,1331
Nebraska,McPherson,100.00000097149982,Percent,31117,1332
Nebraska,Madison,24.758591741026926,Percent,31119,1335
Nebraska,Merrick,37.573960717226896,Percent,31121,1337
Nebraska,Morrill,50.726896309142,Percent,31123,1339
Nebraska,Nance,37.442408790763054,Percent,31125,1341
Nebraska,Nemaha,2.4871594081916117,Percent,31127,1343
Nebraska,Nuckolls,36.02918519286378,Percent,31129,1345
Nebraska,Otoe,13.616096515339898,Percent,31131,1348
Nebraska,Pawnee,18.14699984892041,Percent,31133,1350
Nebraska,Perkins,29.543129704012728,Percent,31135,1352
Nebraska,Phelps,15.72036386028298,Percent,31137,1355
Nebraska,Pierce,66.24293748726136,Percent,31139,1356
Nebraska,Platte,27.419612694526784,Percent,31141,1359
Nebraska,Polk,5.76366079427179,Percent,31143,1362
Nebraska,Red Willow,48.139885150891814,Percent,31145,1364
Nebraska,Richardson,27.12033340726474,Percent,31147,1365
Nebraska,Rock,28.02030416126468,Percent,31149,1366
Nebraska,Saline,18.048053669048098,Percent,31151,1367
Nebraska,Sarpy,20.768293708509507,Percent,31153,1368
Nebraska,Saunders,17.715880769290568,Percent,31155,1370
Nebraska,Scotts Bluff,8.025011040788748,Percent,31157,1373
Nebraska,Seward,9.53966103206615,Percent,31159,1375
Nebraska,Sheridan,35.241894404592976,Percent,31161,1376
Nebraska,Sherman,83.4307144937906,Percent,31163,1377
Nebraska,Sioux,65.43419329999176,Percent,31165,1380
Nebraska,Stanton,57.727652117603036,Percent,31167,1382
Nebraska,Thayer,17.3666320806403,Percent,31169,1383
Nebraska,Thomas,99.94077939355162,Percent,31171,1384
Nebraska,Thurston,25.242198615844092,Percent,31173,1385
Nebraska,Valley,23.837154493157044,Percent,31175,1386
Nebraska,Washington,3.228795344662904,Percent,31177,1387
Nebraska,Wayne,6.6973749580575825,Percent,31179,1388
Nebraska,Webster,52.412162704664745,Percent,31181,1389
Nebraska,Wheeler,99.99999974039963,Percent,31183,1390
Nebraska,York,20.164221071901864,Percent,31185,1392
Nevada,Churchill,26.064681489018447,Percent,32001,1396
Nevada,Clark,10.566533743494874,Percent,32003,1399
Nevada,Douglas,45.892651969112706,Percent,32005,1400
Nevada,Elko,27.809928110582778,Percent,32007,1401
Nevada,Esmeralda,97.19029367065058,Percent,32009,1404
Nevada,Eureka,100.00000033785807,Percent,32011,1406
Nevada,Humboldt,30.426532171172678,Percent,32013,1407
Nevada,Lander,15.434495907256677,Percent,32015,1408
Nevada,Lincoln,78.09053968923928,Percent,32017,1410
Nevada,Lyon,24.25587401847018,Percent,32019,1412
Nevada,Mineral,84.42584936729045,Percent,32021,1415
Nevada,Nye,42.29256417196832,Percent,32023,1417
Nevada,Pershing,15.33655178248038,Percent,32027,1419
Nevada,Storey,5.474277041350822,Percent,32029,1420
Nevada,Washoe,23.702515528115622,Percent,32031,1423
Nevada,White Pine,44.54148017212353,Percent,32033,1425
Nevada,Carson City,20.080768607918912,Percent,32510,1428
New Hampshire,Belknap,16.501223978896356,Percent,33001,1432
New Hampshire,Carroll,1.823939510117004,Percent,33003,1435
New Hampshire,Cheshire,14.12235037660062,Percent,33005,1437
New Hampshire,Coos,14.42822707294164,Percent,33007,1440
New Hampshire,Grafton,12.928652979913485,Percent,33009,1442
New Hampshire,Hillsborough,33.707634404427516,Percent,33011,1443
New Hampshire,Merrimack,19.855587788539523,Percent,33013,1444
New Hampshire,Rockingham,37.65222951403685,Percent,33015,1448
New Hampshire,Strafford,18.960622119330125,Percent,33017,1453
New Hampshire,Sullivan,13.961877755564128,Percent,33019,1454
New Jersey,Atlantic,29.201170958900345,Percent,34001,1461
New Jersey,Bergen,10.584470404141369,Percent,34003,1465
New Jersey,Burlington,37.22294046969741,Percent,34005,1470
New Jersey,Camden,21.41731095768577,Percent,34007,1472
New Jersey,Cape May,37.80073841544019,Percent,34009,1477
New Jersey,Cumberland,27.721924730686627,Percent,34011,1482
New Jersey,Essex,7.748551707144581,Percent,34013,1483
New Jersey,Gloucester,43.734975645821535,Percent,34015,1484
New Jersey,Hudson,0.5547393048724494,Percent,34017,1487
New Jersey,Hunterdon,20.583974259953642,Percent,34019,1488
New Jersey,Mercer,26.759555888415964,Percent,34021,1493
New Jersey,Middlesex,24.14690484961734,Percent,34023,1497
New Jersey,Monmouth,32.310460547257684,Percent,34025,1504
New Jersey,Morris,34.44976790006561,Percent,34027,1511
New Jersey,Ocean,43.0696822285606,Percent,34029,1546
New Jersey,Passaic,13.237450467215666,Percent,34031,1551
New Jersey,Salem,14.594506672467503,Percent,34033,1553
New Jersey,Somerset,34.947751154131474,Percent,34035,1558
New Jersey,Sussex,37.71128878840753,Percent,34037,1561
New Jersey,Union,9.321959150030326,Percent,34039,1566
New Jersey,Warren,27.45937876088415,Percent,34041,1570
New Mexico,Bernalillo,19.523217704152206,Percent,35001,1574
New Mexico,Catron,100.00000057203329,Percent,35003,1576
New Mexico,Chaves,24.97724218892208,Percent,35005,1578
New Mexico,Cibola,36.67907002466277,Percent,35006,1580
New Mexico,Colfax,56.99493628769433,Percent,35007,1582
New Mexico,Curry,38.55477550671324,Percent,35009,1586
New Mexico,De Baca,17.116748577759992,Percent,35011,1589
New Mexico,Doña Ana,39.60313107461552,Percent,35013,1590
New Mexico,Eddy,36.33633667536049,Percent,35015,1592
New Mexico,Grant,34.49022579083723,Percent,35017,1594
New Mexico,Guadalupe,38.234325621428844,Percent,35019,1595
New Mexico,Harding,95.07691849820404,Percent,35021,1597
New Mexico,Hidalgo,36.39271074998651,Percent,35023,1600
New Mexico,Lea,16.12382997799512,Percent,35025,1604
New Mexico,Lincoln,34.70314991666615,Percent,35027,1613
New Mexico,Los Alamos,42.58907911229181,Percent,35028,1618
New Mexico,Luna,25.58038001742622,Percent,35029,1622
New Mexico,McKinley,60.44207861704386,Percent,35031,1626
New Mexico,Mora,24.587904514701496,Percent,35033,1629
New Mexico,Otero,33.20521496777262,Percent,35035,1633
New Mexico,Quay,17.353233111722375,Percent,35037,1637
New Mexico,Rio Arriba,49.81723674993738,Percent,35039,1639
New Mexico,Roosevelt,29.77572953072488,Percent,35041,1642
New Mexico,Sandoval,35.79409263341226,Percent,35043,1646
New Mexico,San Juan,35.8594804832895,Percent,35045,1650
New Mexico,San Miguel,49.668062121708914,Percent,35047,1652
New Mexico,Santa Fe,29.4048040157607,Percent,35049,1654
New Mexico,Sierra,44.712134817190105,Percent,35051,1657
New Mexico,Socorro,37.933559644423156,Percent,35053,1659
New Mexico,Taos,39.148368902158666,Percent,35055,1662
New Mexico,Torrance,39.735921001991635,Percent,35057,1664
New Mexico,Union,26.813426333054956,Percent,35059,1667
New Mexico,Valencia,52.54921492054944,Percent,35061,1670
New York,Albany,27.069731656259382,Percent,36001,1673
New York,Allegany,7.710938407097495,Percent,36003,1674
New York,Bronx,0.5151462899249105,Percent,36005,1681
New York,Broome,12.824420290792574,Percent,36007,1683
New York,Cattaraugus,7.362148128525306,Percent,36009,1687
New York,Cayuga,6.599715186620235,Percent,36011,1689
New York,Chautauqua,17.72036081087669,Percent,36013,1694
New York,Chemung,22.818772221802433,Percent,36015,1696
New York,Chenango,4.142914352188026,Percent,36017,1699
New York,Clinton,26.95282251006782,Percent,36019,1702
New York,Columbia,14.672001756328058,Percent,36021,1704
New York,Cortland,10.719506061919734,Percent,36023,1706
New York,Delaware,2.4136050596161946,Percent,36025,1707
New York,Dutchess,34.14698867944253,Percent,36027,1711
New York,Erie,20.970131616932346,Percent,36029,1723
New York,Essex,9.306170642007315,Percent,36031,1728
New York,Franklin,22.967384725168515,Percent,36033,1731
New York,Fulton,9.734412666137203,Percent,36035,1734
New York,Genesee,3.9040696511605057,Percent,36037,1736
New York,Greene,21.253657097567906,Percent,36039,1739
New York,Hamilton,53.58940884270492,Percent,36041,1742
New York,Herkimer,18.76311996132628,Percent,36043,1745
New York,Jefferson,16.861946612981612,Percent,36045,1782
New York,Kings,0.015700271126383638,Percent,36047,1788
New York,Lewis,16.58149616109717,Percent,36049,1790
New York,Livingston,17.627552755280078,Percent,36051,1791
New York,Madison,19.29338072569647,Percent,36053,1796
New York,Monroe,29.781631063307557,Percent,36055,1804
New York,Montgomery,20.97026234927378,Percent,36057,1807
New York,Nassau,5.235748386423102,Percent,36059,1839
New York,New York,0.00012611350341420783,Percent,36061,1847
New York,Niagara,17.511239633825305,Percent,36063,1850
New York,Oneida,16.186164413556615,Percent,36065,1852
New York,Onondaga,20.30558283531675,Percent,36067,1853
New York,Ontario,17.056093837647943,Percent,36069,1856
New York,Orange,26.500467342019938,Percent,36071,1859
New York,Orleans,12.26212787600562,Percent,36073,1862
New York,Oswego,10.676217270250186,Percent,36075,1864
New York,Otsego,28.90327537083056,Percent,36077,1868
New York,Putnam,36.63103144003821,Percent,36079,1870
New York,Queens,0.3491607916820469,Percent,36081,1872
New York,Rensselaer,20.86162599901467,Percent,36083,1874
New York,Richmond,0.9064234208568879,Percent,36085,1876
New York,Rockland,20.09976209937421,Percent,36087,1879
New York,St. Lawrence,17.374706269477773,Percent,36089,1883
New York,Saratoga,27.232551205368544,Percent,36091,1885
New York,Schenectady,23.291491515618475,Percent,36093,1887
New York,Schoharie,22.082313902005037,Percent,36095,1888
New York,Schuyler,7.3596177973690775,Percent,36097,1889
New York,Seneca,15.16084997562001,Percent,36099,1890
New York,Steuben,8.298245564025367,Percent,36101,1891
New York,Suffolk,25.50986758327914,Percent,36103,1924
New York,Sullivan,9.286843030410628,Percent,36105,1928
New York,Tioga,14.59887496911775,Percent,36107,1930
New York,Tompkins,14.765247728495037,Percent,36109,1933
New York,Ulster,26.324039995789644,Percent,36111,1935
New York,Warren,19.568564585406424,Percent,36113,1938
New York,Washington,11.055433220079854,Percent,36115,1942
New York,Wayne,13.930668798708675,Percent,36117,1952
New York,Westchester,14.801578610315842,Percent,36119,1960
New York,Wyoming,22.84578559143686,Percent,36121,1962
New York,Yates,2.0590752009148137,Percent,36123,1965
North Carolina,Alamance,22.921530779651757,Percent,37001,1967
North Carolina,Alexander,6.530453818745954,Percent,37003,1968
North Carolina,Alleghany,3.861072368665191,Percent,37005,1970
North Carolina,Anson,6.556922120441702,Percent,37007,1972
North Carolina,Ashe,5.247664109969613,Percent,37009,1975
North Carolina,Avery,0.6533163055107603,Percent,37011,1977
North Carolina,Beaufort,10.358890796075546,Percent,37013,1981
North Carolina,Bertie,5.511438714898412,Percent,37015,1983
North Carolina,Bladen,6.481550552658027,Percent,37017,1986
North Carolina,Brunswick,15.54553612375078,Percent,37019,1995
North Carolina,Buncombe,21.61024700254664,Percent,37021,1422
North Carolina,Burke,29.573412854288435,Percent,37023,1424
North Carolina,Cabarrus,22.99707412912247,Percent,37025,1426
North Carolina,Caldwell,35.981722257289384,Percent,37027,1429
North Carolina,Camden,4.397871902951122,Percent,37029,1433
North Carolina,Carteret,25.18475193988085,Percent,37031,1447
North Carolina,Caswell,7.822722364810658,Percent,37033,1449
North Carolina,Catawba,21.46750204036849,Percent,37035,1450
North Carolina,Chatham,4.845340551123927,Percent,37037,1451
North Carolina,Cherokee,7.544747240421186,Percent,37039,1452
North Carolina,Chowan,23.13513770828128,Percent,37041,1455
North Carolina,Clay,3.2364618190862475,Percent,37043,1457
North Carolina,Cleveland,16.689742376545404,Percent,37045,1458
North Carolina,Columbus,4.385175185460773,Percent,37047,1459
North Carolina,Craven,28.03363478699763,Percent,37049,1462
North Carolina,Cumberland,30.16608027303718,Percent,37051,1464
North Carolina,Currituck,13.13521239265176,Percent,37053,1481
North Carolina,Dare,30.58733803179982,Percent,37055,1485
North Carolina,Davidson,16.557157615473546,Percent,37057,1489
North Carolina,Davie,10.879028713988168,Percent,37059,1490
North Carolina,Duplin,1.9441660678793093,Percent,37061,1492
North Carolina,Durham,25.875786166176834,Percent,37063,1494
North Carolina,Edgecombe,12.977908783982194,Percent,37065,1495
North Carolina,Forsyth,36.58833064630935,Percent,37067,1496
North Carolina,Franklin,4.477869988965687,Percent,37069,1498
North Carolina,Gaston,28.29086288309905,Percent,37071,1499
North Carolina,Gates,0.03905920542284996,Percent,37073,1500
North Carolina,Graham,2.8380665593106986,Percent,37075,1502
North Carolina,Granville,16.286191788312436,Percent,37077,1503
North Carolina,Greene,0,Percent,37079,1505
North Carolina,Guilford,20.233808722463444,Percent,37081,1506
North Carolina,Halifax,16.528663936262088,Percent,37083,1508
North Carolina,Harnett,8.757052439028323,Percent,37085,1509
North Carolina,Haywood,21.589183988073888,Percent,37087,1512
North Carolina,Henderson,21.71771411575951,Percent,37089,1514
North Carolina,Hertford,10.130858298541368,Percent,37091,1515
North Carolina,Hoke,21.119006570082384,Percent,37093,1517
North Carolina,Hyde,89.96253619381928,Percent,37095,1521
North Carolina,Iredell,15.279670617335123,Percent,37097,1525
North Carolina,Jackson,18.044086335145888,Percent,37099,1528
North Carolina,Johnston,5.151845059850318,Percent,37101,1530
North Carolina,Jones,0.003080740593036945,Percent,37103,1536
North Carolina,Lee,14.767096658455742,Percent,37105,1540
North Carolina,Lenoir,12.74922232664587,Percent,37107,1542
North Carolina,Lincoln,14.264014451922314,Percent,37109,1545
North Carolina,McDowell,4.279722481605987,Percent,37111,1554
North Carolina,Macon,6.526401153470167,Percent,37113,1556
North Carolina,Madison,12.205509801140773,Percent,37115,1560
North Carolina,Martin,3.712026275771202,Percent,37117,1563
North Carolina,Mecklenburg,18.26814832628791,Percent,37119,1565
North Carolina,Mitchell,0,Percent,37121,1568
North Carolina,Montgomery,1.6867687409753436,Percent,37123,1573
North Carolina,Moore,20.32422464624316,Percent,37125,1584
North Carolina,Nash,14.418036007095159,Percent,37127,1588
North Carolina,New Hanover,30.170691924424496,Percent,37129,1602
North Carolina,Northampton,11.653095802565092,Percent,37131,1606
North Carolina,Onslow,30.349705190158467,Percent,37133,1625
North Carolina,Orange,19.05533944078071,Percent,37135,1630
North Carolina,Pamlico,5.4931463586706855,Percent,37137,1703
North Carolina,Pasquotank,25.072474859947125,Percent,37139,1714
North Carolina,Pender,6.67097434458232,Percent,37141,1718
North Carolina,Perquimans,3.4011469311438045,Percent,37143,1724
North Carolina,Person,10.259743586013178,Percent,37145,1729
North Carolina,Pitt,9.231674693669923,Percent,37147,1733
North Carolina,Polk,0.35316971732328034,Percent,37149,1738
North Carolina,Randolph,19.250414767919676,Percent,37151,1741
North Carolina,Richmond,13.139415326327752,Percent,37153,1744
North Carolina,Robeson,9.350313589050295,Percent,37155,1747
North Carolina,Rockingham,20.872728961258822,Percent,37157,1751
North Carolina,Rowan,24.680038327733474,Percent,37159,1754
North Carolina,Rutherford,21.474470182479426,Percent,37161,1764
North Carolina,Sampson,4.280386493578614,Percent,37163,1769
North Carolina,Scotland,16.228426316399673,Percent,37165,1772
North Carolina,Stanly,5.571893423481143,Percent,37167,1775
North Carolina,Stokes,17.508348291438892,Percent,37169,1777
North Carolina,Surry,7.7371182801255145,Percent,37171,1780
North Carolina,Swain,1.532198154036006,Percent,37173,1784
North Carolina,Transylvania,7.154221928469326,Percent,37175,1786
North Carolina,Tyrrell,11.111108830610121,Percent,37177,1794
North Carolina,Union,15.688157913765128,Percent,37179,1798
North Carolina,Vance,9.849699773192725,Percent,37181,1801
North Carolina,Wake,18.915916842764815,Percent,37183,1805
North Carolina,Warren,7.288276867471724,Percent,37185,1809
North Carolina,Washington,26.82898639759767,Percent,37187,1811
North Carolina,Watauga,6.6922535316589595,Percent,37189,1813
North Carolina,Wayne,18.308844003804587,Percent,37191,1814
North Carolina,Wilkes,11.22237889694087,Percent,37193,1817
North Carolina,Wilson,3.666003140677093,Percent,37195,1819
North Carolina,Yadkin,1.8997879487187392,Percent,37197,1821
North Carolina,Yancey,1.065015397059249,Percent,37199,1823
North Dakota,Adams,22.2855996910924,Percent,38001,1826
North Dakota,Barnes,28.0316462032824,Percent,38003,1828
North Dakota,Benson,42.708761458644595,Percent,38005,1831
North Dakota,Billings,99.99999958717076,Percent,38007,1833
North Dakota,Bottineau,45.72108443770882,Percent,38009,1836
North Dakota,Bowman,29.82463590486074,Percent,38011,1838
North Dakota,Burke,99.99999961783892,Percent,38013,1841
