State,County,Population low access to store (% change) 2010 -15 (PCH_LACCESS_POP_10_15),Units,FIPS,FID
North Dakota,Walsh,0.0,% change,38099,2225
North Dakota,Ward,-17.024452112824893,% change,38101,2233
North Dakota,Wells,0.21127655416570412,% change,38103,2237
North Dakota,Williams,-0.4202662521530938,% change,38105,2244
Ohio,Adams,116.39640982565538,% change,39001,2248
Ohio,Allen,-11.991764490870525,% change,39003,2250
Ohio,Ashland,-7.878431077514278,% change,39005,2254
Ohio,Ashtabula,21.933802765637044,% change,39007,2259
Ohio,Athens,-4.857278977633073,% change,39009,2266
Ohio,Auglaize,11.35167766651258,% change,39011,2273
Ohio,Belmont,-4.811430211454406,% change,39013,2278
Ohio,Brown,-27.640924671464983,% change,39015,2282
Ohio,Butler,11.630468386366069,% change,39017,2286
Ohio,Carroll,1.6915453953879718,% change,39019,2289
Ohio,Champaign,53.5372370505427,% change,39021,2291
Ohio,Clark,26.28538805224631,% change,39023,2300
Ohio,Clermont,-5.179268022679588,% change,39025,2306
Ohio,Clinton,84.40486475588018,% change,39027,2310
Ohio,Columbiana,3.1972127215956747,% change,39029,2315
Ohio,Coshocton,7.297967508495382,% change,39031,2317
Ohio,Crawford,306.44398686365577,% change,39033,2323
Ohio,Cuyahoga,1.5540685551724975,% change,39035,2332
Ohio,Darke,46.600403428378584,% change,39037,2345
Ohio,Defiance,-20.108922709898376,% change,39039,2350
Ohio,Delaware,0.16098201752611316,% change,39041,2352
Ohio,Erie,-0.11146739149728452,% change,39043,2357
Ohio,Fairfield,-14.179639629379468,% change,39045,2365
Ohio,Fayette,-26.912170870829904,% change,39047,2368
Ohio,Franklin,-0.35491563704248225,% change,39049,2375
Ohio,Fulton,11.95647205319405,% change,39051,2378
Ohio,Gallia,53.593321558786954,% change,39053,2383
Ohio,Geauga,6.824383031423184,% change,39055,2390
Ohio,Greene,-11.955391119730221,% change,39057,2393
Ohio,Guernsey,7.879187881878144,% change,39059,2399
Ohio,Hamilton,8.129983360658942,% change,39061,2411
Ohio,Hancock,0.42622366847948834,% change,39063,2427
Ohio,Hardin,70.70560753618899,% change,39065,2432
Ohio,Harrison,0.0,% change,39067,2440
Ohio,Henry,-10.88228305846539,% change,39069,2451
Ohio,Highland,30.666552630454973,% change,39071,2457
Ohio,Hocking,-0.6250867037770558,% change,39073,2461
Ohio,Holmes,0.0,% change,39075,2464
Ohio,Huron,-0.7625085481316884,% change,39077,2468
Ohio,Jackson,-7.716355161395317,% change,39079,2472
Ohio,Jefferson,6.5706132142425835,% change,39081,2476
Ohio,Knox,-9.919029871607377,% change,39083,2479
Ohio,Lake,-12.008558514485559,% change,39085,2493
Ohio,Lawrence,3.7622779843821665,% change,39087,2499
Ohio,Licking,29.110630146538323,% change,39089,2504
Ohio,Logan,5.546642718870282,% change,39091,2510
Ohio,Lorain,5.179070879735363,% change,39093,2516
Ohio,Lucas,-2.4547015510941295,% change,39095,2520
Ohio,Madison,81.45736738032616,% change,39097,2529
Ohio,Mahoning,-9.215398184825197,% change,39099,2534
Ohio,Marion,-3.730498890088528,% change,39101,2541
Ohio,Medina,-4.849767931145197,% change,39103,2545
Ohio,Meigs,-22.072640329623347,% change,39105,2549
Ohio,Mercer,-56.69066803667526,% change,39107,2552
Ohio,Miami,-9.120510797561453,% change,39109,2558
Ohio,Monroe,1.2281288376161599,% change,39111,2565
Ohio,Montgomery,-9.96145087533696,% change,39113,2573
Ohio,Morgan,-0.2867612655155917,% change,39115,2000
Ohio,Morrow,0.0,% change,39117,2006
Ohio,Muskingum,10.733062188629411,% change,39119,2010
Ohio,Noble,-0.023890301061844775,% change,39121,2012
Ohio,Ottawa,20.8544521846711,% change,39123,2019
Ohio,Paulding,-11.064624525493295,% change,39125,2024
Ohio,Perry,-62.01755427260866,% change,39127,2027
Ohio,Pickaway,6.382618072588187,% change,39129,2031
Ohio,Pike,-38.42663276679182,% change,39131,2034
Ohio,Portage,29.387350178055467,% change,39133,2038
Ohio,Preble,7.177774967915782,% change,39135,2039
Ohio,Putnam,14.013148546052786,% change,39137,2040
Ohio,Richland,18.64296948183541,% change,39139,2042
Ohio,Ross,24.950920917041852,% change,39141,2045
Ohio,Sandusky,-1.0881078742666666,% change,39143,2047
Ohio,Scioto,5.733480505818903,% change,39145,2048
Ohio,Seneca,31.820176484695622,% change,39147,2049
Ohio,Shelby,8.598383622661881,% change,39149,2052
Ohio,Stark,4.515678627788044,% change,39151,2054
Ohio,Summit,-12.803077230037847,% change,39153,2057
Ohio,Trumbull,-1.3465150355613027,% change,39155,2061
Ohio,Tuscarawas,2.2870650117173623,% change,39157,2065
Ohio,Union,51.58599969089877,% change,39159,2067
Ohio,Van Wert,22.55225256490474,% change,39161,2071
Ohio,Vinton,204.52886466734296,% change,39163,2075
Ohio,Warren,8.636168223856021,% change,39165,2076
Ohio,Washington,11.407378129237156,% change,39167,2080
Ohio,Wayne,2.0861226097174703,% change,39169,2084
Ohio,Williams,0.13464595569970197,% change,39171,2087
Ohio,Wood,14.283118440940907,% change,39173,2091
Ohio,Wyandot,1.2464682306358195,% change,39175,2093
Oklahoma,Adair,7.476319910914668,% change,40001,2095
Oklahoma,Alfalfa,-3.297283503707253,% change,40003,2099
Oklahoma,Atoka,-3.014824375130337,% change,40005,2102
Oklahoma,Beaver,-2.8392442822075252,% change,40007,2104
Oklahoma,Beckham,-15.600750453801101,% change,40009,2106
Oklahoma,Blaine,-3.316926581289977,% change,40011,2110
Oklahoma,Bryan,0.07945620666266427,% change,40013,2112
Oklahoma,Caddo,-10.10665319866982,% change,40015,2118
Oklahoma,Canadian,-20.35345084875317,% change,40017,2123
Oklahoma,Carter,4.155114234299733,% change,40019,2126
Oklahoma,Cherokee,0.4882579181652936,% change,40021,2129
Oklahoma,Choctaw,18.42576507495974,% change,40023,2133
Oklahoma,Cimarron,-0.19475734706081432,% change,40025,2135
Oklahoma,Cleveland,-21.009583554121754,% change,40027,2140
Oklahoma,Coal,1.3502810134135694,% change,40029,2144
Oklahoma,Comanche,-3.8165363402937107,% change,40031,2145
Oklahoma,Cotton,1224.9521527967074,% change,40033,2146
Oklahoma,Craig,0.011576785512637753,% change,40035,2148
Oklahoma,Creek,10.988808450930588,% change,40037,2151
Oklahoma,Custer,41.73409034364678,% change,40039,2153
Oklahoma,Delaware,-8.874894346244066,% change,40041,2154
Oklahoma,Dewey,0.0,% change,40043,2158
Oklahoma,Ellis,0.11934367721324149,% change,40045,2165
Oklahoma,Garfield,-34.156485853123634,% change,40047,2167
Oklahoma,Garvin,-44.481190320371326,% change,40049,2176
Oklahoma,Grady,-10.096666788414575,% change,40051,2184
Oklahoma,Grant,5.683085460062094,% change,40053,2187
Oklahoma,Greer,0.0,% change,40055,2189
Oklahoma,Harmon,0.0,% change,40057,2191
Oklahoma,Harper,-0.19571436140644605,% change,40059,2193
Oklahoma,Haskell,0.8057983790727258,% change,40061,2195
Oklahoma,Hughes,10.640821028626931,% change,40063,2197
Oklahoma,Jackson,28.299410824342914,% change,40065,2202
Oklahoma,Jefferson,0.12655628362069435,% change,40067,2206
Oklahoma,Johnston,11.933301120719204,% change,40069,2211
Oklahoma,Kay,39.21308127761861,% change,40071,2215
Oklahoma,Kingfisher,-20.278276751149576,% change,40073,2219
Oklahoma,Kiowa,31.80973489632178,% change,40075,2222
Oklahoma,Latimer,14.194692705099483,% change,40077,2226
Oklahoma,Le Flore,12.112829526161935,% change,40079,2230
Oklahoma,Lincoln,-62.75411003798088,% change,40081,2234
Oklahoma,Logan,-5.5038535594326365,% change,40083,2236
Oklahoma,Love,-6.002441520842275,% change,40085,2238
Oklahoma,McClain,1.0579476257146763,% change,40087,2245
Oklahoma,McCurtain,0.6258389491642327,% change,40089,2252
Oklahoma,McIntosh,-6.990246523486763,% change,40091,2258
Oklahoma,Major,-59.14802085439413,% change,40093,2260
Oklahoma,Marshall,118.96753326640497,% change,40095,2265
Oklahoma,Mayes,268.13238938268205,% change,40097,2270
Oklahoma,Murray,-45.77036859091686,% change,40099,2276
Oklahoma,Muskogee,13.326454104747846,% change,40101,2281
Oklahoma,Noble,-2.537533693391109,% change,40103,2287
Oklahoma,Nowata,-17.380002137416373,% change,40105,2290
Oklahoma,Okfuskee,-10.91342748144335,% change,40107,2297
Oklahoma,Oklahoma,-17.960240736191896,% change,40109,2303
Oklahoma,Okmulgee,-10.288801945237228,% change,40111,2311
Oklahoma,Osage,9.176123235392684,% change,40113,2318
Oklahoma,Ottawa,1.2601410609208739,% change,40115,2325
Oklahoma,Pawnee,-36.986891414331836,% change,40117,2329
Oklahoma,Payne,-15.763100345920774,% change,40119,2340
Oklahoma,Pittsburg,0.04755152675557432,% change,40121,2344
Oklahoma,Pontotoc,-0.5743834437594877,% change,40123,2351
Oklahoma,Pottawatomie,-20.194984078894684,% change,40125,2356
Oklahoma,Pushmataha,74.70266818195506,% change,40127,2362
Oklahoma,Roger Mills,0.6253232115378244,% change,40129,2369
Oklahoma,Rogers,-24.27824202628201,% change,40131,2374
Oklahoma,Seminole,-12.011483943208571,% change,40133,2384
Oklahoma,Sequoyah,44.24332091230577,% change,40135,2391
Oklahoma,Stephens,-10.690134617923675,% change,40137,2396
Oklahoma,Texas,-56.61354349011303,% change,40139,2003
Oklahoma,Tillman,-0.4735144890105709,% change,40141,2005
Oklahoma,Tulsa,-5.253359451162018,% change,40143,2008
Oklahoma,Wagoner,-9.391930290218236,% change,40145,2014
Oklahoma,Washington,-1.711928391758057,% change,40147,2018
Oklahoma,Washita,-6.370075647657898,% change,40149,2023
Oklahoma,Woods,-0.05523934993103529,% change,40151,2029
Oklahoma,Woodward,-1.572759677958522,% change,40153,2035
Oregon,Baker,23.649862008395747,% change,41001,2044
Oregon,Benton,28.99566530273142,% change,41003,2053
Oregon,Clackamas,-16.96338925658392,% change,41005,2058
Oregon,Clatsop,-47.26914978076928,% change,41007,2064
Oregon,Columbia,-2.056231469972693,% change,41009,2070
Oregon,Coos,1.3778711636336312,% change,41011,2083
Oregon,Crook,19.496776673224694,% change,41013,2092
Oregon,Curry,-1.5401676735500096,% change,41015,2098
Oregon,Deschutes,0.40729758922263853,% change,41017,2109
Oregon,Douglas,-6.64700597324175,% change,41019,2115
Oregon,Gilliam,-0.07318759860693351,% change,41021,2121
Oregon,Grant,0.0,% change,41023,2130
Oregon,Harney,15.986162123553257,% change,41025,2134
Oregon,Hood River,-5.2230711073953255,% change,41027,2138
Oregon,Jackson,15.641523480025516,% change,41029,2139
Oregon,Jefferson,-6.616979984454829,% change,41031,2143
Oregon,Josephine,13.137458609416708,% change,41033,2152
Oregon,Klamath,9.311517784434196,% change,41035,2155
Oregon,Lake,-2.9047563032181605e-13,% change,41037,2159
Oregon,Lane,17.268220768615123,% change,41039,2170
Oregon,Lincoln,11.749681722728898,% change,41041,2174
Oregon,Linn,-8.866358545488435,% change,41043,2181
Oregon,Malheur,25.946310862951826,% change,41045,2185
Oregon,Marion,-0.009856988546935792,% change,41047,2200
Oregon,Morrow,28.461660191750525,% change,41049,2209
Oregon,Multnomah,-27.31059000091055,% change,41051,2218
Oregon,Polk,7.486704998934742,% change,41053,2223
Oregon,Sherman,83.95358777696684,% change,41055,2232
Oregon,Tillamook,-60.10722234856589,% change,41057,2242
Oregon,Umatilla,22.33198644021864,% change,41059,2251
Oregon,Union,-60.284625860128926,% change,41061,2257
Oregon,Wallowa,-0.3554303734616263,% change,41063,2263
Oregon,Wasco,0.08515346861520219,% change,41065,2267
Oregon,Washington,-15.221069184023584,% change,41067,2272
Oregon,Wheeler,0.0,% change,41069,2277
Oregon,Yamhill,0.648733541748959,% change,41071,2284
Pennsylvania,Adams,-2.7800294551869187,% change,42001,2292
Pennsylvania,Allegheny,-11.122275778668806,% change,42003,2302
Pennsylvania,Armstrong,49.54658083815659,% change,42005,2309
Pennsylvania,Beaver,-7.4974221140453645,% change,42007,2321
Pennsylvania,Bedford,-47.83763357751974,% change,42009,2324
Pennsylvania,Berks,4.471292831722965,% change,42011,2326
Pennsylvania,Blair,29.148395126221143,% change,42013,2328
Pennsylvania,Bradford,-17.552975615611185,% change,42015,2333
Pennsylvania,Bucks,-11.090979928468474,% change,42017,2336
Pennsylvania,Butler,-14.486301462060315,% change,42019,2338
Pennsylvania,Cambria,23.46887607030574,% change,42021,2341
Pennsylvania,Cameron,0.0,% change,42023,2343
Pennsylvania,Carbon,-4.4478705718364235,% change,42025,2349
Pennsylvania,Centre,18.42048555179288,% change,42027,2354
Pennsylvania,Chester,1.4401361323464903,% change,42029,2360
Pennsylvania,Clarion,-21.936585366026982,% change,42031,2366
Pennsylvania,Clearfield,-2.9328558654784,% change,42033,2372
Pennsylvania,Clinton,-6.400913167401258,% change,42035,2379
Pennsylvania,Columbia,-10.391346390999345,% change,42037,2385
Pennsylvania,Crawford,9.243170936135288,% change,42039,2389
Pennsylvania,Cumberland,13.991009347418984,% change,42041,2397
Pennsylvania,Dauphin,-20.24531098497032,% change,42043,2403
Pennsylvania,Delaware,-22.653652178874754,% change,42045,2414
Pennsylvania,Elk,18.87313742455115,% change,42047,2420
Pennsylvania,Erie,1.7016621545812431,% change,42049,2425
Pennsylvania,Fayette,19.473931617607988,% change,42051,2431
Pennsylvania,Forest,17.28401450757552,% change,42053,2436
Pennsylvania,Franklin,-15.245919834292312,% change,42055,2439
Pennsylvania,Fulton,-10.818937950209161,% change,42057,2446
Pennsylvania,Greene,4.624935930492061,% change,42059,2447
Pennsylvania,Huntingdon,-30.128008227398983,% change,42061,2454
Pennsylvania,Indiana,80.77921778045275,% change,42063,2459
Pennsylvania,Jefferson,-15.913060095361084,% change,42065,2462
Pennsylvania,Juniata,6.501507702825659,% change,42067,2466
Pennsylvania,Lackawanna,11.76010930343914,% change,42069,2471
Pennsylvania,Lancaster,-9.271843832460545,% change,42071,2482
Pennsylvania,Lawrence,-8.65419826701189,% change,42073,2488
Pennsylvania,Lebanon,-21.101439528961027,% change,42075,2492
Pennsylvania,Lehigh,-4.504311419631271,% change,42077,2496
Pennsylvania,Luzerne,-11.274813165480282,% change,42079,2501
Pennsylvania,Lycoming,-6.7322974548834775,% change,42081,2505
Pennsylvania,McKean,41.832394756835455,% change,42083,2509
Pennsylvania,Mercer,2.8319453617941406,% change,42085,2513
Pennsylvania,Mifflin,-35.32174950187203,% change,42087,2517
Pennsylvania,Monroe,-1.9207912844503534,% change,42089,2521
Pennsylvania,Montgomery,-1.785947731690034,% change,42091,2528
Pennsylvania,Montour,0.0,% change,42093,2533
Pennsylvania,Northampton,-3.5335157628015943,% change,42095,2537
Pennsylvania,Northumberland,-9.542171637927533,% change,42097,2544
Pennsylvania,Perry,-1.8527548567979908,% change,42099,2554
Pennsylvania,Philadelphia,41.64742146478797,% change,42101,2563
Pennsylvania,Pike,22.295723273043176,% change,42103,2571
Pennsylvania,Potter,-5.166322803136352,% change,42105,2575
Pennsylvania,Schuylkill,20.47093001294923,% change,42107,2581
Pennsylvania,Snyder,38.5643755320569,% change,42109,2583
Pennsylvania,Somerset,11.071807969644002,% change,42111,2589
Pennsylvania,Sullivan,-10.155506749168243,% change,42113,2293
Pennsylvania,Susquehanna,1.3132352455752556,% change,42115,2298
Pennsylvania,Tioga,219.78125236747482,% change,42117,2305
Pennsylvania,Union,5.173910790425654,% change,42119,2313
Pennsylvania,Venango,8.284851428372198,% change,42121,2316
Pennsylvania,Warren,-6.757634865925446,% change,42123,2322
Pennsylvania,Washington,4.121459352478649,% change,42125,2346
Pennsylvania,Wayne,-7.271644897378206,% change,42127,2363
Pennsylvania,Westmoreland,-2.4595543858355766,% change,42129,2394
Pennsylvania,Wyoming,9.78554083824472,% change,42131,2407
Pennsylvania,York,-7.020861181141368,% change,42133,2419
Rhode Island,Bristol,0.0,% change,44001,2433
Rhode Island,Kent,-12.693417632983836,% change,44003,2444
Rhode Island,Newport,-12.103748097440665,% change,44005,2460
Rhode Island,Providence,-22.534214535368573,% change,44007,2475
Rhode Island,Washington,-4.6883094141100425,% change,44009,2484
South Carolina,Abbeville,-96.31525184384067,% change,45001,2489
South Carolina,Aiken,0.6288437387340241,% change,45003,2503
South Carolina,Allendale,637.5548080322716,% change,45005,2527
South Carolina,Anderson,-8.822655625736028,% change,45007,2559
South Carolina,Bamberg,91.6595529176877,% change,45009,2592
South Carolina,Barnwell,0.06865936927793119,% change,45011,2605
South Carolina,Beaufort,6.632615110323803,% change,45013,2626
South Carolina,Berkeley,6.116499260860088,% change,45015,2631
South Carolina,Calhoun,9.270071797034095,% change,45017,2635
South Carolina,Charleston,5.732911449083279,% change,45019,2691
South Carolina,Cherokee,27.08100603334308,% change,45021,2700
South Carolina,Chester,-0.027747904744884897,% change,45023,2704
South Carolina,Chesterfield,-2.525249948568573,% change,45025,2708
South Carolina,Clarendon,6.0396644316581005,% change,45027,2715
South Carolina,Colleton,1.3598419821246974,% change,45029,2718
South Carolina,Darlington,15.260704577852138,% change,45031,2721
South Carolina,Dillon,18.704720655628424,% change,45033,2725
South Carolina,Dorchester,-2.082921452502685,% change,45035,2730
South Carolina,Edgefield,37.89806967588788,% change,45037,2735
South Carolina,Fairfield,7.262986275982603,% change,45039,2738
South Carolina,Florence,-1.6914781549999531,% change,45041,2742
South Carolina,Georgetown,-11.067900048729923,% change,45043,2752
South Carolina,Greenville,12.886699058549086,% change,45045,2759
South Carolina,Greenwood,14.634724734421455,% change,45047,2764
South Carolina,Hampton,65.42405913766282,% change,45049,2767
South Carolina,Horry,-17.773443229448425,% change,45051,2774
South Carolina,Jasper,18.661165072971897,% change,45053,2783
South Carolina,Kershaw,-8.055643699735699,% change,45055,2787
South Carolina,Lancaster,54.984170387994126,% change,45057,2790
South Carolina,Laurens,22.85544305902663,% change,45059,2794
South Carolina,Lee,16.896304730677087,% change,45061,2800
South Carolina,Lexington,4.679741330530166,% change,45063,2803
South Carolina,McCormick,-48.103636073484466,% change,45065,2807
South Carolina,Marion,90.47248316805998,% change,45067,2811
South Carolina,Marlboro,19.536646903651363,% change,45069,2813
South Carolina,Newberry,123.47211790517088,% change,45071,2818
South Carolina,Oconee,-4.129015224691822,% change,45073,2822
South Carolina,Orangeburg,-8.547187698671056,% change,45075,2829
South Carolina,Pickens,-10.135907363692482,% change,45077,2834
South Carolina,Richland,-0.6688027832191771,% change,45079,2843
South Carolina,Saluda,111.77313124324384,% change,45081,2846
South Carolina,Spartanburg,-5.42759782435355,% change,45083,2851
South Carolina,Sumter,14.289351725457289,% change,45085,2855
South Carolina,Union,6.14539594097093,% change,45087,2860
South Carolina,Williamsburg,-4.683212160451069,% change,45089,2864
South Carolina,York,-3.8245786982053236,% change,45091,2867
South Dakota,Aurora,-25.497403666675606,% change,46003,2870
South Dakota,Beadle,0.4247651938779513,% change,46005,2874
South Dakota,Bennett,0.0,% change,46007,2876
South Dakota,Bon Homme,-83.92450109000993,% change,46009,2879
South Dakota,Brookings,-2.9830514967317407,% change,46011,2882
South Dakota,Brown,-1.0997896730139824,% change,46013,2885
South Dakota,Brule,-9.403090541628146,% change,46015,2888
South Dakota,Buffalo,443.4307115255665,% change,46017,2891
South Dakota,Butte,0.0,% change,46019,2895
South Dakota,Campbell,0.0,% change,46021,2897
South Dakota,Charles Mix,-69.82657813524138,% change,46023,2900
South Dakota,Clark,0.0,% change,46025,2901
South Dakota,Clay,31.444508418915674,% change,46027,2903
South Dakota,Codington,-0.03729971514144412,% change,46029,2906
South Dakota,Corson,-0.0007525932805929157,% change,46031,2907
South Dakota,Custer,-0.011492424793706019,% change,46033,2908
South Dakota,Davison,0.0,% change,46035,2910
South Dakota,Day,0.0,% change,46037,2911
South Dakota,Deuel,-7.026301596707199,% change,46039,2912
South Dakota,Dewey,-12.261656890726561,% change,46041,2914
South Dakota,Douglas,-4.509047678892823,% change,46043,2916
South Dakota,Edmunds,0.0,% change,46045,2917
South Dakota,Fall River,0.0,% change,46047,2919
South Dakota,Faulk,-51.737362271373996,% change,46049,2921
South Dakota,Grant,-5.721095026670301,% change,46051,2922
South Dakota,Gregory,-23.378035519325287,% change,46053,2923
South Dakota,Haakon,0.0,% change,46055,2924
South Dakota,Hamlin,0.49601876116554483,% change,46057,2926
South Dakota,Hand,-0.048849866105747985,% change,46059,2928
South Dakota,Hanson,0.0,% change,46061,2929
South Dakota,Harding,0.0,% change,46063,2931
South Dakota,Hughes,8.957434985624099e-05,% change,46065,2933
South Dakota,Hutchinson,-75.85908507391179,% change,46067,2934
South Dakota,Hyde,0.550687301595055,% change,46069,2937
South Dakota,Jackson,-30.674806919144608,% change,46071,2939
South Dakota,Jerauld,0.0,% change,46073,2941
South Dakota,Jones,0.0,% change,46075,2944
South Dakota,Kingsbury,0.0,% change,46077,2945
South Dakota,Lake,-19.49288979265984,% change,46079,2401
South Dakota,Lawrence,7.061138003963636,% change,46081,2406
South Dakota,Lincoln,-24.216597877876772,% change,46083,2410
South Dakota,Lyman,54.8970268456944,% change,46085,2417
South Dakota,McCook,-59.685309002464884,% change,46087,2422
South Dakota,McPherson,0.0,% change,46089,2426
South Dakota,Marshall,0.0,% change,46091,2430
South Dakota,Meade,245.21631786972634,% change,46093,2442
South Dakota,Mellette,0.04334100159050358,% change,46095,2450
South Dakota,Miner,107.17976095411426,% change,46097,2456
South Dakota,Minnehaha,-7.3369842731518435,% change,46099,2467
South Dakota,Moody,-1.0513059043478608,% change,46101,2485
South Dakota,Pennington,-4.640866481215192,% change,46103,2497
South Dakota,Perkins,0.02051404436108908,% change,46105,2502
South Dakota,Potter,0.0,% change,46107,2506
South Dakota,Roberts,-37.361839937188364,% change,46109,2511
South Dakota,Sanborn,0.2988439900182536,% change,46111,2514
South Dakota,Shannon,66.39942265317093,% change,46113,2519
South Dakota,Spink,0.0,% change,46115,2523
South Dakota,Stanley,1.3021768371361306,% change,46117,2530
South Dakota,Sully,0.0,% change,46119,2535
South Dakota,Todd,-6.935720064188397,% change,46121,2540
South Dakota,Tripp,0.0,% change,46123,2546
South Dakota,Turner,-90.67137018321357,% change,46125,2550
South Dakota,Union,-0.49067118215797023,% change,46127,2557
South Dakota,Walworth,0.0,% change,46129,2561
South Dakota,Yankton,-5.22409901374821,% change,46135,2569
South Dakota,Ziebach,-43.81781604811689,% change,46137,2578
Tennessee,Anderson,59.97327814853085,% change,47001,2584
Tennessee,Bedford,1.8084141540530718,% change,47003,2593
Tennessee,Benton,0.0,% change,47005,2598
Tennessee,Bledsoe,-33.94275722249279,% change,47007,2602
Tennessee,Blount,4.601011321858598,% change,47009,2622
Tennessee,Bradley,6.301410581103302,% change,47011,2627
Tennessee,Campbell,22.271024186769825,% change,47013,2633
Tennessee,Cannon,5.164018022143371,% change,47015,2638
Tennessee,Carroll,13.16875235739629,% change,47017,2648
Tennessee,Carter,25.056724209626065,% change,47019,2654
Tennessee,Cheatham,39.45723812735705,% change,47021,2660
Tennessee,Chester,-2.626909169754338,% change,47023,2664
Tennessee,Claiborne,12.47187087154482,% change,47025,2670
Tennessee,Clay,612.9633957190952,% change,47027,2679
Tennessee,Cocke,18.192869146657813,% change,47029,2686
Tennessee,Coffee,12.250947157025298,% change,47031,2689
Tennessee,Crockett,-0.7952400352050754,% change,47033,2693
Tennessee,Cumberland,33.087854979464666,% change,47035,2696
Tennessee,Davidson,-10.816389281003152,% change,47037,2698
Tennessee,Decatur,19.5622828297847,% change,47039,2705
Tennessee,DeKalb,-8.507961759089161,% change,47041,2710
Tennessee,Dickson,6.257432665832645,% change,47043,2717
Tennessee,Dyer,12.71269455030643,% change,47045,2723
Tennessee,Fayette,-50.02305906065534,% change,47047,2726
Tennessee,Fentress,-24.237466656974263,% change,47049,2731
Tennessee,Franklin,6.307902698662003,% change,47051,2734
Tennessee,Gibson,-10.659359740873903,% change,47053,2739
Tennessee,Giles,-23.763487808898947,% change,47055,2743
Tennessee,Grainger,0.0,% change,47057,2748
Tennessee,Greene,15.086003077495647,% change,47059,2750
Tennessee,Grundy,-85.28337981252218,% change,47061,2754
Tennessee,Hamblen,32.727622754060185,% change,47063,2757
Tennessee,Hamilton,8.628264924327702,% change,47065,2761
Tennessee,Hancock,-30.11717616659963,% change,47067,2766
Tennessee,Hardeman,-7.341853276158868,% change,47069,2770
Tennessee,Hardin,18.776315328594052,% change,47071,2773
Tennessee,Hawkins,-13.89924505070829,% change,47073,2779
Tennessee,Haywood,-1.5950839359068956,% change,47075,2781
Tennessee,Henderson,-7.22872719131749,% change,47077,2786
Tennessee,Henry,-5.833803087771481,% change,47079,2789
Tennessee,Hickman,21.805512709395185,% change,47081,2792
Tennessee,Houston,-27.57033362271642,% change,47083,2796
Tennessee,Humphreys,-28.130063456816035,% change,47085,2798
Tennessee,Jackson,0.0,% change,47087,2801
Tennessee,Jefferson,0.0,% change,47089,2804
Tennessee,Johnson,15.830525919846023,% change,47091,2808
Tennessee,Knox,-5.12257484271204,% change,47093,2814
Tennessee,Lake,0.0,% change,47095,2817
Tennessee,Lauderdale,-0.06667604400686716,% change,47097,2821
Tennessee,Lawrence,11.538730816446833,% change,47099,2823
Tennessee,Lewis,0.0,% change,47101,2825
Tennessee,Lincoln,-3.1636845542300103,% change,47103,2828
Tennessee,Loudon,6.997649147205139,% change,47105,2830
Tennessee,McMinn,-15.332722088411948,% change,47107,2833
Tennessee,McNairy,-7.336643155854973,% change,47109,2836
Tennessee,Macon,309.4811423329925,% change,47111,2839
Tennessee,Madison,2.154835701602559,% change,47113,2841
Tennessee,Marion,36.10561142087334,% change,47115,2844
Tennessee,Marshall,95.33509095277152,% change,47117,2848
Tennessee,Maury,14.853374875280343,% change,47119,2850
Tennessee,Meigs,86.45650482158119,% change,47121,2854
Tennessee,Monroe,-15.217545961058853,% change,47123,2857
Tennessee,Montgomery,-7.266209526156708,% change,47125,2859
Tennessee,Moore,2.8211511789421944,% change,47127,2863
Tennessee,Morgan,-9.893199408489336,% change,47129,2866
Tennessee,Obion,1.6357952579911579,% change,47131,2872
Tennessee,Overton,-15.833254896057303,% change,47133,2875
Tennessee,Perry,260.07885976709923,% change,47135,2878
Tennessee,Pickett,0.05603466518423817,% change,47137,2881
Tennessee,Polk,16.350004485895955,% change,47139,2883
Tennessee,Putnam,-4.438114407769611,% change,47141,2890
Tennessee,Rhea,20.870118372230078,% change,47143,2893
Tennessee,Roane,0.6682241729997149,% change,47145,2001
Tennessee,Robertson,-9.956818641638515,% change,47147,2011
Tennessee,Rutherford,5.001915059025124,% change,47149,2015
Tennessee,Scott,-39.94016811887139,% change,47151,2020
Tennessee,Sequatchie,-93.27016578649929,% change,47153,2025
Tennessee,Sevier,-1.049905560469845,% change,47155,2030
Tennessee,Shelby,7.539677367974079,% change,47157,2033
Tennessee,Smith,-31.08548092520891,% change,47159,2037
Tennessee,Stewart,-87.17828669650075,% change,47161,2041
Tennessee,Sullivan,-11.186852017273836,% change,47163,2046
Tennessee,Sumner,5.928634501633505,% change,47165,2050
Tennessee,Tipton,-17.543158581674657,% change,47167,2055
Tennessee,Trousdale,nan,% change,47169,2062
Tennessee,Unicoi,77.67580983761346,% change,47171,2069
Tennessee,Union,1910.114749130043,% change,47173,2073
Tennessee,Van Buren,-59.88060958220939,% change,47175,2077
Tennessee,Warren,41.403087908941544,% change,47177,2081
Tennessee,Washington,11.25615883142931,% change,47179,2085
Tennessee,Wayne,-9.421272288427971,% change,47181,2089
Tennessee,Weakley,47.36322024420113,% change,47183,2096
Tennessee,White,-14.741779284377502,% change,47185,2100
Tennessee,Williamson,-4.125597031677615,% change,47187,2105
Tennessee,Wilson,0.27529054057464325,% change,47189,2111
Texas,Anderson,-4.206324841056116,% change,48001,2113
Texas,Andrews,0.004077149519841562,% change,48003,2117
Texas,Angelina,-24.955838532416546,% change,48005,2124
Texas,Aransas,0.0,% change,48007,2162
Texas,Archer,0.5124738789017131,% change,48009,2168
