State,County,Children low access to store (% change) 2010 - 15 (LACCESS_CHILD_10_15),Units,FIPS,FID
Ohio,Ashland,-13.101784122662819,% change,39005,2254
Ohio,Ashtabula,23.111357838051706,% change,39007,2259
Ohio,Athens,-7.252764461157797,% change,39009,2266
Ohio,Auglaize,13.47748563233183,% change,39011,2273
Ohio,Belmont,-7.823576981727784,% change,39013,2278
Ohio,Brown,-25.865175027357797,% change,39015,2282
Ohio,Butler,10.505789809970103,% change,39017,2286
Ohio,Carroll,1.3095518111441424,% change,39019,2289
Ohio,Champaign,70.01379264902077,% change,39021,2291
Ohio,Clark,32.08914331351133,% change,39023,2300
Ohio,Clermont,-2.6590716726504042,% change,39025,2306
Ohio,Clinton,100.37457715275289,% change,39027,2310
Ohio,Columbiana,3.8124928319599434,% change,39029,2315
Ohio,Coshocton,15.258539897862464,% change,39031,2317
Ohio,Crawford,369.57745857981354,% change,39033,2323
Ohio,Cuyahoga,2.4077192641763654,% change,39035,2332
Ohio,Darke,47.63443991596337,% change,39037,2345
Ohio,Defiance,-20.730901087466485,% change,39039,2350
Ohio,Delaware,-3.671995302931761,% change,39041,2352
Ohio,Erie,-0.5054126799167923,% change,39043,2357
Ohio,Fairfield,-15.023895348368551,% change,39045,2365
Ohio,Fayette,-41.34944895327566,% change,39047,2368
Ohio,Franklin,1.2445937480509932,% change,39049,2375
Ohio,Fulton,12.789173844512389,% change,39051,2378
Ohio,Gallia,65.39445522659022,% change,39053,2383
Ohio,Geauga,6.140454497109384,% change,39055,2390
Ohio,Greene,-5.785887659742273,% change,39057,2393
Ohio,Guernsey,6.537627488812239,% change,39059,2399
Ohio,Hamilton,6.814329097245385,% change,39061,2411
Ohio,Hancock,1.9514121938532838,% change,39063,2427
Ohio,Hardin,73.80371956331162,% change,39065,2432
Ohio,Harrison,0.0,% change,39067,2440
Ohio,Henry,-12.836388649843105,% change,39069,2451
Ohio,Highland,29.32541259284675,% change,39071,2457
Ohio,Hocking,-1.4177638138789215,% change,39073,2461
Ohio,Holmes,0.0,% change,39075,2464
Ohio,Huron,-0.9769222526793254,% change,39077,2468
Ohio,Jackson,-7.853065465219519,% change,39079,2472
Ohio,Jefferson,6.698202252998456,% change,39081,2476
Ohio,Knox,6.774564502550641,% change,39083,2479
Ohio,Lake,-10.675032724688196,% change,39085,2493
Ohio,Lawrence,4.365278521936138,% change,39087,2499
Ohio,Licking,22.27682675739708,% change,39089,2504
Ohio,Logan,8.986347729453913,% change,39091,2510
Ohio,Lorain,4.150789119380671,% change,39093,2516
Ohio,Lucas,0.28977232495933286,% change,39095,2520
Ohio,Madison,77.12279028823,% change,39097,2529
Ohio,Mahoning,-5.5254881930982265,% change,39099,2534
Ohio,Marion,-4.068704270933908,% change,39101,2541
Ohio,Medina,-4.038912371656739,% change,39103,2545
Ohio,Meigs,-22.201258298013222,% change,39105,2549
Ohio,Mercer,-55.56322846345081,% change,39107,2552
Ohio,Miami,-10.069691870757458,% change,39109,2558
Ohio,Monroe,-5.143742474780654,% change,39111,2565
Ohio,Montgomery,-9.12492136101312,% change,39113,2573
Ohio,Morgan,0.13002898949640623,% change,39115,2000
Ohio,Morrow,0.0,% change,39117,2006
Ohio,Muskingum,13.345012157931766,% change,39119,2010
Ohio,Noble,0.0,% change,39121,2012
Ohio,Ottawa,22.39736137179561,% change,39123,2019
Ohio,Paulding,-11.643667711361747,% change,39125,2024
Ohio,Perry,-61.58105255505715,% change,39127,2027
Ohio,Pickaway,14.417311194264295,% change,39129,2031
Ohio,Pike,-34.26988121124307,% change,39131,2034
Ohio,Portage,32.157248954432404,% change,39133,2038
Ohio,Preble,7.935940985505755,% change,39135,2039
Ohio,Putnam,16.5518308804684,% change,39137,2040
Ohio,Richland,28.046662596766865,% change,39139,2042
Ohio,Ross,25.443247923779577,% change,39141,2045
Ohio,Sandusky,-0.9030494677159316,% change,39143,2047
Ohio,Scioto,4.176312872756779,% change,39145,2048
Ohio,Seneca,40.74452698428625,% change,39147,2049
Ohio,Shelby,9.440971871137075,% change,39149,2052
Ohio,Stark,4.439633394162353,% change,39151,2054
Ohio,Summit,-12.351636781939547,% change,39153,2057
Ohio,Trumbull,-1.7399964461730013,% change,39155,2061
Ohio,Tuscarawas,1.706164986652245,% change,39157,2065
Ohio,Union,63.56439049346429,% change,39159,2067
Ohio,Van Wert,24.46021971942079,% change,39161,2071
Ohio,Vinton,201.1772118215942,% change,39163,2075
Ohio,Warren,7.046932892975498,% change,39165,2076
Ohio,Washington,12.122670024173916,% change,39167,2080
Ohio,Wayne,2.086639350433497,% change,39169,2084
Ohio,Williams,0.15400254135197106,% change,39171,2087
Ohio,Wood,-1.7582344953675444,% change,39173,2091
Ohio,Wyandot,0.1095086115247264,% change,39175,2093
Oklahoma,Adair,6.1832931361246635,% change,40001,2095
Oklahoma,Alfalfa,-5.736087907101458,% change,40003,2099
Oklahoma,Atoka,-3.913316162244217,% change,40005,2102
Oklahoma,Beaver,-3.2225767393567417,% change,40007,2104
Oklahoma,Beckham,-16.8815169617957,% change,40009,2106
Oklahoma,Blaine,-4.527334870655512,% change,40011,2110
Oklahoma,Bryan,0.18624383398322816,% change,40013,2112
Oklahoma,Caddo,2.8073426159050614,% change,40015,2118
Oklahoma,Canadian,-22.50688112002443,% change,40017,2123
Oklahoma,Carter,5.71100004193766,% change,40019,2126
Oklahoma,Cherokee,-5.717053305155324,% change,40021,2129
Oklahoma,Choctaw,21.37540839387865,% change,40023,2133
Oklahoma,Cimarron,0.0,% change,40025,2135
Oklahoma,Cleveland,-15.61502547537264,% change,40027,2140
Oklahoma,Coal,1.7373044918068836,% change,40029,2144
Oklahoma,Comanche,-4.962991239856728,% change,40031,2145
Oklahoma,Cotton,1237.1270724808837,% change,40033,2146
Oklahoma,Craig,0.005938974881570434,% change,40035,2148
Oklahoma,Creek,13.165204986575146,% change,40037,2151
Oklahoma,Custer,23.134632129342116,% change,40039,2153
Oklahoma,Delaware,-9.002032198464246,% change,40041,2154
Oklahoma,Dewey,0.0,% change,40043,2158
Oklahoma,Ellis,0.06417427586977202,% change,40045,2165
Oklahoma,Garfield,-32.917562772864684,% change,40047,2167
Oklahoma,Garvin,-44.19212845472291,% change,40049,2176
Oklahoma,Grady,-11.898247660212368,% change,40051,2184
Oklahoma,Grant,6.272085967912807,% change,40053,2187
Oklahoma,Greer,0.0,% change,40055,2189
Oklahoma,Harmon,0.0,% change,40057,2191
Oklahoma,Harper,-0.16949008649501668,% change,40059,2193
Oklahoma,Haskell,0.8162460001036804,% change,40061,2195
Oklahoma,Hughes,9.118678017548627,% change,40063,2197
Oklahoma,Jackson,37.14964301233826,% change,40065,2202
Oklahoma,Jefferson,0.10231312915814021,% change,40067,2206
Oklahoma,Johnston,12.925816478801178,% change,40069,2211
Oklahoma,Kay,46.240394861250955,% change,40071,2215
Oklahoma,Kingfisher,-21.44938555861585,% change,40073,2219
Oklahoma,Kiowa,33.150443055233104,% change,40075,2222
Oklahoma,Latimer,10.367884189672301,% change,40077,2226
Oklahoma,Le Flore,14.372688984095353,% change,40079,2230
Oklahoma,Lincoln,-62.47794327695802,% change,40081,2234
Oklahoma,Logan,-6.008509898968451,% change,40083,2236
Oklahoma,Love,-7.472977761169264,% change,40085,2238
Oklahoma,McClain,4.562078533767778,% change,40087,2245
Oklahoma,McCurtain,0.7950595102887904,% change,40089,2252
Oklahoma,McIntosh,-7.227724630575176,% change,40091,2258
Oklahoma,Major,-65.2329664729254,% change,40093,2260
Oklahoma,Marshall,135.44703583871737,% change,40095,2265
Oklahoma,Mayes,291.29663389131036,% change,40097,2270
Oklahoma,Murray,-41.309597259615956,% change,40099,2276
Oklahoma,Muskogee,12.58529346570683,% change,40101,2281
Oklahoma,Noble,-2.583673485646497,% change,40103,2287
Oklahoma,Nowata,-13.180648355842022,% change,40105,2290
Oklahoma,Okfuskee,-17.09512824753222,% change,40107,2297
Oklahoma,Oklahoma,-17.329743167817863,% change,40109,2303
Oklahoma,Okmulgee,-11.172959185105729,% change,40111,2311
Oklahoma,Osage,9.3459104838954,% change,40113,2318
Oklahoma,Ottawa,1.55162587023284,% change,40115,2325
Oklahoma,Pawnee,-35.50762137544107,% change,40117,2329
Oklahoma,Payne,-13.406829675552592,% change,40119,2340
Oklahoma,Pittsburg,0.06337046777594245,% change,40121,2344
Oklahoma,Pontotoc,-0.6290232633760658,% change,40123,2351
Oklahoma,Pottawatomie,-19.551780710004124,% change,40125,2356
Oklahoma,Pushmataha,80.89870587093633,% change,40127,2362
Oklahoma,Roger Mills,0.35645555578844906,% change,40129,2369
Oklahoma,Rogers,-26.382295104248744,% change,40131,2374
Oklahoma,Seminole,-11.308111067030715,% change,40133,2384
Oklahoma,Sequoyah,53.19627759714588,% change,40135,2391
Oklahoma,Stephens,-9.720420451328305,% change,40137,2396
Oklahoma,Texas,-59.759053059906044,% change,40139,2003
Oklahoma,Tillman,-0.8512617991258653,% change,40141,2005
Oklahoma,Tulsa,-6.092217587922336,% change,40143,2008
Oklahoma,Wagoner,-9.429879992034726,% change,40145,2014
Oklahoma,Washington,-1.1709324973247686,% change,40147,2018
Oklahoma,Washita,-4.743484046108345,% change,40149,2023
Oklahoma,Woods,-0.014130017818237224,% change,40151,2029
Oklahoma,Woodward,-2.225506873343967,% change,40153,2035
Oregon,Baker,19.538739740029946,% change,41001,2044
Oregon,Benton,34.46616910401448,% change,41003,2053
Oregon,Clackamas,-16.72614207870304,% change,41005,2058
Oregon,Clatsop,-45.2611986912838,% change,41007,2064
Oregon,Columbia,-0.4732703298150631,% change,41009,2070
Oregon,Coos,0.8727043003137718,% change,41011,2083
Oregon,Crook,30.23563570053253,% change,41013,2092
Oregon,Curry,2.4445168960208146,% change,41015,2098
Oregon,Deschutes,-1.7618273676997445,% change,41017,2109
Oregon,Douglas,-6.45486948493957,% change,41019,2115
Oregon,Gilliam,0.1793562393558196,% change,41021,2121
Oregon,Grant,0.0,% change,41023,2130
Oregon,Harney,17.15872284520026,% change,41025,2134
Oregon,Hood River,-5.664459743788859,% change,41027,2138
Oregon,Jackson,20.47823498786493,% change,41029,2139
Oregon,Jefferson,-5.119697795360877,% change,41031,2143
Oregon,Josephine,15.961916744092818,% change,41033,2152
Oregon,Klamath,8.559710948048131,% change,41035,2155
Oregon,Lake,1.5113540940138923e-13,% change,41037,2159
Oregon,Lane,22.529920821301026,% change,41039,2170
Oregon,Lincoln,14.837721652264543,% change,41041,2174
Oregon,Linn,-8.231190318943213,% change,41043,2181
Oregon,Malheur,48.04796972850044,% change,41045,2185
Oregon,Marion,-1.8990184840408646,% change,41047,2200
Oregon,Morrow,32.62314533665901,% change,41049,2209
Oregon,Multnomah,-28.66484861866876,% change,41051,2218
Oregon,Polk,7.340335315265259,% change,41053,2223
Oregon,Sherman,88.47543112095069,% change,41055,2232
Oregon,Tillamook,-56.84275504211169,% change,41057,2242
Oregon,Umatilla,27.006206624900948,% change,41059,2251
Oregon,Union,-61.09843653539082,% change,41061,2257
Oregon,Wallowa,-0.1677872874722633,% change,41063,2263
Oregon,Wasco,0.10483986468943472,% change,41065,2267
Oregon,Washington,-15.348095982297194,% change,41067,2272
Oregon,Wheeler,0.0,% change,41069,2277
Oregon,Yamhill,0.6765344915924014,% change,41071,2284
Pennsylvania,Adams,-3.118288572667823,% change,42001,2292
Pennsylvania,Allegheny,-9.552500130540048,% change,42003,2302
Pennsylvania,Armstrong,50.54178306066896,% change,42005,2309
Pennsylvania,Beaver,-7.7901212356321174,% change,42007,2321
Pennsylvania,Bedford,-54.08766471650729,% change,42009,2324
Pennsylvania,Berks,9.507741570518633,% change,42011,2326
Pennsylvania,Blair,34.84743229770397,% change,42013,2328
Pennsylvania,Bradford,-17.963976820696352,% change,42015,2333
Pennsylvania,Bucks,-8.919286245329625,% change,42017,2336
Pennsylvania,Butler,-10.656037817117955,% change,42019,2338
Pennsylvania,Cambria,25.199712577562767,% change,42021,2341
Pennsylvania,Cameron,0.0,% change,42023,2343
Pennsylvania,Carbon,-6.315311848256997,% change,42025,2349
Pennsylvania,Centre,21.406110092444834,% change,42027,2354
Pennsylvania,Chester,1.1898195279791353,% change,42029,2360
Pennsylvania,Clarion,-26.987282704377535,% change,42031,2366
Pennsylvania,Clearfield,6.34042725992084,% change,42033,2372
Pennsylvania,Clinton,-9.21582391191679,% change,42035,2379
Pennsylvania,Columbia,-13.06848770199299,% change,42037,2385
Pennsylvania,Crawford,11.158748409745707,% change,42039,2389
Pennsylvania,Cumberland,9.806275021512247,% change,42041,2397
Pennsylvania,Dauphin,-27.36407176647535,% change,42043,2403
Pennsylvania,Delaware,-23.120352245292462,% change,42045,2414
Pennsylvania,Elk,20.65417326498207,% change,42047,2420
Pennsylvania,Erie,2.507488585731595,% change,42049,2425
Pennsylvania,Fayette,16.816787172412727,% change,42051,2431
Pennsylvania,Forest,16.932034520818718,% change,42053,2436
Pennsylvania,Franklin,-14.371923810361748,% change,42055,2439
Pennsylvania,Fulton,-9.299475687169224,% change,42057,2446
Pennsylvania,Greene,1.8925773329910436,% change,42059,2447
Pennsylvania,Huntingdon,-30.11726742687407,% change,42061,2454
Pennsylvania,Indiana,35.01261909873053,% change,42063,2459
Pennsylvania,Jefferson,-12.945580490916797,% change,42065,2462
Pennsylvania,Juniata,7.974876947070298,% change,42067,2466
Pennsylvania,Lackawanna,8.994209903687093,% change,42069,2471
Pennsylvania,Lancaster,-9.93784334233367,% change,42071,2482
Pennsylvania,Lawrence,-8.061198214055981,% change,42073,2488
Pennsylvania,Lebanon,-22.927709843779716,% change,42075,2492
Pennsylvania,Lehigh,-5.626638283071126,% change,42077,2496
Pennsylvania,Luzerne,-8.42676155870339,% change,42079,2501
Pennsylvania,Lycoming,-7.629700763561012,% change,42081,2505
Pennsylvania,McKean,0.9921777608148993,% change,42083,2509
Pennsylvania,Mercer,2.2261232894460137,% change,42085,2513
Pennsylvania,Mifflin,-31.053719399899325,% change,42087,2517
Pennsylvania,Monroe,-1.7938707931440843,% change,42089,2521
Pennsylvania,Montgomery,-3.028475117700867,% change,42091,2528
Pennsylvania,Montour,0.0,% change,42093,2533
Pennsylvania,Northampton,-1.96853408808626,% change,42095,2537
Pennsylvania,Northumberland,-7.916804013753949,% change,42097,2544
Pennsylvania,Perry,-1.4051042805523166,% change,42099,2554
Pennsylvania,Philadelphia,-1.566923182148512,% change,42101,2563
Pennsylvania,Pike,21.550174491638348,% change,42103,2571
Pennsylvania,Potter,-3.4506832444041504,% change,42105,2575
Pennsylvania,Schuylkill,18.83075613336614,% change,42107,2581
Pennsylvania,Snyder,7.966987652304431,% change,42109,2583
Pennsylvania,Somerset,12.23347272539307,% change,42111,2589
Pennsylvania,Sullivan,-15.9573925226489,% change,42113,2293
Pennsylvania,Susquehanna,-4.707789334666574,% change,42115,2298
Pennsylvania,Tioga,112.34360346304781,% change,42117,2305
Pennsylvania,Union,-14.575315101947602,% change,42119,2313
Pennsylvania,Venango,10.976640790467798,% change,42121,2316
Pennsylvania,Warren,-5.74994788543734,% change,42123,2322
Pennsylvania,Washington,-0.0778507536350547,% change,42125,2346
Pennsylvania,Wayne,-2.0000195012444366,% change,42127,2363
Pennsylvania,Westmoreland,-1.77998021417459,% change,42129,2394
Pennsylvania,Wyoming,5.389422924526062,% change,42131,2407
Pennsylvania,York,-6.765437585967264,% change,42133,2419
Rhode Island,Bristol,0.0,% change,44001,2433
Rhode Island,Kent,-11.649044051401113,% change,44003,2444
Rhode Island,Newport,-9.811805851497137,% change,44005,2460
Rhode Island,Providence,-24.238576247204975,% change,44007,2475
Rhode Island,Washington,-4.971129410808628,% change,44009,2484
South Carolina,Abbeville,-95.78266718621464,% change,45001,2489
South Carolina,Aiken,-0.9909846569493634,% change,45003,2503
South Carolina,Allendale,852.0646385789485,% change,45005,2527
South Carolina,Anderson,-8.237819198214314,% change,45007,2559
South Carolina,Bamberg,107.86731788405994,% change,45009,2592
South Carolina,Barnwell,0.1057786926102481,% change,45011,2605
South Carolina,Beaufort,7.654395386623525,% change,45013,2626
South Carolina,Berkeley,3.683403204078654,% change,45015,2631
South Carolina,Calhoun,7.025775590540592,% change,45017,2635
South Carolina,Charleston,3.529242565642447,% change,45019,2691
South Carolina,Cherokee,25.240558046013124,% change,45021,2700
South Carolina,Chester,-0.042024560522393846,% change,45023,2704
South Carolina,Chesterfield,-3.195816162498466,% change,45025,2708
South Carolina,Clarendon,-6.663740951528263,% change,45027,2715
South Carolina,Colleton,0.07814428038798689,% change,45029,2718
South Carolina,Darlington,14.233828450540214,% change,45031,2721
South Carolina,Dillon,16.376406812598788,% change,45033,2725
South Carolina,Dorchester,-4.601788733317376,% change,45035,2730
South Carolina,Edgefield,-2.588213394070607,% change,45037,2735
South Carolina,Fairfield,3.7420235494132608,% change,45039,2738
South Carolina,Florence,-0.41271483988508645,% change,45041,2742
South Carolina,Georgetown,-8.541425721528674,% change,45043,2752
South Carolina,Greenville,11.94306883710657,% change,45045,2759
South Carolina,Greenwood,20.42055810247,% change,45047,2764
South Carolina,Hampton,68.07656828054165,% change,45049,2767
South Carolina,Horry,-17.426113984220482,% change,45051,2774
South Carolina,Jasper,15.59618725944608,% change,45053,2783
South Carolina,Kershaw,-7.633965891488864,% change,45055,2787
South Carolina,Lancaster,54.775689313591855,% change,45057,2790
South Carolina,Laurens,22.039945466146573,% change,45059,2794
South Carolina,Lee,20.021856982792215,% change,45061,2800
South Carolina,Lexington,3.040883989349761,% change,45063,2803
South Carolina,McCormick,-52.46227696875374,% change,45065,2807
South Carolina,Marion,114.9298375992849,% change,45067,2811
South Carolina,Marlboro,19.833844870704162,% change,45069,2813
South Carolina,Newberry,120.55419467913137,% change,45071,2818
South Carolina,Oconee,-3.5635652412352434,% change,45073,2822
South Carolina,Orangeburg,-8.925562106417049,% change,45075,2829
South Carolina,Pickens,-4.840270432740393,% change,45077,2834
South Carolina,Richland,-2.1599620492305425,% change,45079,2843
South Carolina,Saluda,137.08116298968164,% change,45081,2846
South Carolina,Spartanburg,-4.4091925553408915,% change,45083,2851
South Carolina,Sumter,10.326550251163406,% change,45085,2855
South Carolina,Union,6.0755498061130755,% change,45087,2860
South Carolina,Williamsburg,-10.169486564286547,% change,45089,2864
South Carolina,York,-5.477068541314197,% change,45091,2867
South Dakota,Aurora,-23.678155742018,% change,46003,2870
South Dakota,Beadle,0.5320965784334324,% change,46005,2874
South Dakota,Bennett,0.0,% change,46007,2876
South Dakota,Bon Homme,-74.74632989980832,% change,46009,2879
South Dakota,Brookings,-4.416012013312113,% change,46011,2882
South Dakota,Brown,-1.4150111272532515,% change,46013,2885
South Dakota,Brule,-8.6379878417637,% change,46015,2888
South Dakota,Buffalo,546.5636131885574,% change,46017,2891
South Dakota,Butte,0.0,% change,46019,2895
South Dakota,Campbell,0.0,% change,46021,2897
South Dakota,Charles Mix,-79.01919817294807,% change,46023,2900
South Dakota,Clark,0.0,% change,46025,2901
South Dakota,Clay,22.431343142699443,% change,46027,2903
South Dakota,Codington,-0.054021244850540835,% change,46029,2906
South Dakota,Corson,0.0,% change,46031,2907
South Dakota,Custer,0.0,% change,46033,2908
South Dakota,Davison,0.0,% change,46035,2910
South Dakota,Day,-1.5241325077709752e-13,% change,46037,2911
South Dakota,Deuel,-7.6667612589984575,% change,46039,2912
South Dakota,Dewey,-13.921366711695827,% change,46041,2914
South Dakota,Douglas,-6.859241948311825,% change,46043,2916
South Dakota,Edmunds,0.0,% change,46045,2917
South Dakota,Fall River,0.0,% change,46047,2919
South Dakota,Faulk,-47.957695999881864,% change,46049,2921
South Dakota,Grant,-2.5658513734269905,% change,46051,2922
South Dakota,Gregory,-25.14550612032757,% change,46053,2923
South Dakota,Haakon,0.0,% change,46055,2924
South Dakota,Hamlin,0.49968004116210357,% change,46057,2926
South Dakota,Hand,-0.0019813453142559843,% change,46059,2928
South Dakota,Hanson,0.0,% change,46061,2929
South Dakota,Harding,0.0,% change,46063,2931
South Dakota,Hughes,9.896758873505405e-05,% change,46065,2933
South Dakota,Hutchinson,-66.68930468211258,% change,46067,2934
South Dakota,Hyde,0.7839555030772787,% change,46069,2937
South Dakota,Jackson,-23.702857553331768,% change,46071,2939
South Dakota,Jerauld,0.0,% change,46073,2941
South Dakota,Jones,0.0,% change,46075,2944
South Dakota,Kingsbury,0.0,% change,46077,2945
South Dakota,Lake,-25.889295892453113,% change,46079,2401
South Dakota,Lawrence,4.793829565294522,% change,46081,2406
South Dakota,Lincoln,-20.750539636980108,% change,46083,2410
South Dakota,Lyman,86.91401057290328,% change,46085,2417
South Dakota,McCook,-58.80475757071019,% change,46087,2422
South Dakota,McPherson,0.0,% change,46089,2426
South Dakota,Marshall,0.0,% change,46091,2430
South Dakota,Meade,276.4971177297201,% change,46093,2442
South Dakota,Mellette,-0.0083346550106398,% change,46095,2450
South Dakota,Miner,115.22492242848557,% change,46097,2456
South Dakota,Minnehaha,-6.805598531171815,% change,46099,2467
South Dakota,Moody,-1.169261269714868,% change,46101,2485
South Dakota,Pennington,-0.8528233089862293,% change,46103,2497
South Dakota,Perkins,0.013162834217688945,% change,46105,2502
South Dakota,Potter,0.0,% change,46107,2506
South Dakota,Roberts,-36.688275350725064,% change,46109,2511
South Dakota,Sanborn,0.1553561029532487,% change,46111,2514
South Dakota,Shannon,64.87541145542876,% change,46113,2519
South Dakota,Spink,0.0,% change,46115,2523
South Dakota,Stanley,-0.30306317714721415,% change,46117,2530
South Dakota,Sully,0.0,% change,46119,2535
South Dakota,Todd,-3.90256615323312,% change,46121,2540
South Dakota,Tripp,0.0,% change,46123,2546
South Dakota,Turner,-89.59875239597855,% change,46125,2550
South Dakota,Union,-0.37510822053674775,% change,46127,2557
South Dakota,Walworth,0.0,% change,46129,2561
South Dakota,Yankton,-5.936369897424251,% change,46135,2569
South Dakota,Ziebach,-41.955292067033575,% change,46137,2578
Tennessee,Anderson,55.382868324625214,% change,47001,2584
Tennessee,Bedford,2.2505384696477155,% change,47003,2593
Tennessee,Benton,0.0,% change,47005,2598
Tennessee,Bledsoe,-26.95152473854335,% change,47007,2602
Tennessee,Blount,3.3339481504729136,% change,47009,2622
Tennessee,Bradley,5.882785044964104,% change,47011,2627
Tennessee,Campbell,25.769580212129757,% change,47013,2633
Tennessee,Cannon,-0.3268207288045618,% change,47015,2638
Tennessee,Carroll,12.831838476406295,% change,47017,2648
Tennessee,Carter,22.735786630981334,% change,47019,2654
Tennessee,Cheatham,51.50979866969464,% change,47021,2660
Tennessee,Chester,-2.2036671877268605,% change,47023,2664
Tennessee,Claiborne,16.82056614952886,% change,47025,2670
Tennessee,Clay,618.8638402135799,% change,47027,2679
Tennessee,Cocke,22.20452873309818,% change,47029,2686
Tennessee,Coffee,14.450509601879032,% change,47031,2689
Tennessee,Crockett,-0.5818969255163151,% change,47033,2693
Tennessee,Cumberland,39.77816896709121,% change,47035,2696
Tennessee,Davidson,-11.48948258437516,% change,47037,2698
Tennessee,Decatur,19.051502555769726,% change,47039,2705
Tennessee,DeKalb,-9.076885828513706,% change,47041,2710
Tennessee,Dickson,5.373216091968192,% change,47043,2717
Tennessee,Dyer,12.012373871950482,% change,47045,2723
Tennessee,Fayette,-51.00875055516485,% change,47047,2726
Tennessee,Fentress,-14.718380398684733,% change,47049,2731
Tennessee,Franklin,4.407955587099954,% change,47051,2734
Tennessee,Gibson,-10.205955871211907,% change,47053,2739
Tennessee,Giles,-24.324848046374633,% change,47055,2743
Tennessee,Grainger,0.0,% change,47057,2748
Tennessee,Greene,17.358709456350425,% change,47059,2750
Tennessee,Grundy,-90.70125054301754,% change,47061,2754
Tennessee,Hamblen,40.15904977816259,% change,47063,2757
Tennessee,Hamilton,11.19308276849005,% change,47065,2761
Tennessee,Hancock,-31.819496605752658,% change,47067,2766
Tennessee,Hardeman,-10.59309332000154,% change,47069,2770
Tennessee,Hardin,18.124583109314894,% change,47071,2773
Tennessee,Hawkins,-16.391706299034876,% change,47073,2779
Tennessee,Haywood,-1.5773543453115806,% change,47075,2781
Tennessee,Henderson,-7.166293104325481,% change,47077,2786
Tennessee,Henry,-6.804179237246669,% change,47079,2789
Tennessee,Hickman,52.14064801434189,% change,47081,2792
Tennessee,Houston,-39.360129419641424,% change,47083,2796
Tennessee,Humphreys,-17.68597359656411,% change,47085,2798
Tennessee,Jackson,0.0,% change,47087,2801
Tennessee,Jefferson,0.0,% change,47089,2804
Tennessee,Johnson,14.150059443960247,% change,47091,2808
Tennessee,Knox,-3.2295168129061835,% change,47093,2814
Tennessee,Lake,0.0,% change,47095,2817
Tennessee,Lauderdale,-0.3165172966490428,% change,47097,2821
Tennessee,Lawrence,9.843718678916114,% change,47099,2823
Tennessee,Lewis,0.0,% change,47101,2825
Tennessee,Lincoln,-2.997390259664316,% change,47103,2828
Tennessee,Loudon,9.46531835880135,% change,47105,2830
Tennessee,McMinn,-15.681043165553618,% change,47107,2833
Tennessee,McNairy,-5.119430859302033,% change,47109,2836
Tennessee,Macon,443.5437656053714,% change,47111,2839
Tennessee,Madison,-3.074957628495792,% change,47113,2841
Tennessee,Marion,34.16942477145614,% change,47115,2844
Tennessee,Marshall,117.4709911769635,% change,47117,2848
Tennessee,Maury,11.661064843940922,% change,47119,2850
Tennessee,Meigs,132.3287737744689,% change,47121,2854
Tennessee,Monroe,-14.678384581234551,% change,47123,2857
Tennessee,Montgomery,-4.607893215737828,% change,47125,2859
Tennessee,Moore,2.4517929886934238,% change,47127,2863
Tennessee,Morgan,-10.506704426105832,% change,47129,2866
Tennessee,Obion,1.3311680227750398,% change,47131,2872
Tennessee,Overton,-17.315892678130172,% change,47133,2875
Tennessee,Perry,346.32261800115117,% change,47135,2878
Tennessee,Pickett,0.0,% change,47137,2881
Tennessee,Polk,44.01786335069717,% change,47139,2883
Tennessee,Putnam,-2.1939009908262572,% change,47141,2890
Tennessee,Rhea,13.334773488425228,% change,47143,2893
Tennessee,Roane,1.0529595322741536,% change,47145,2001
Tennessee,Robertson,-12.680228368893234,% change,47147,2011
Tennessee,Rutherford,5.793624897445173,% change,47149,2015
Tennessee,Scott,-40.38309242111706,% change,47151,2020
Tennessee,Sequatchie,-93.93351292290578,% change,47153,2025
Tennessee,Sevier,-0.623390203946107,% change,47155,2030
Tennessee,Shelby,7.4277965359975076,% change,47157,2033
Tennessee,Smith,-29.8012567089211,% change,47159,2037
Tennessee,Stewart,-86.11237940507077,% change,47161,2041
Tennessee,Sullivan,-10.220637932291185,% change,47163,2046
Tennessee,Sumner,6.163162344272711,% change,47165,2050
Tennessee,Tipton,-15.40676717649677,% change,47167,2055
Tennessee,Trousdale,0,% change,47169,2062
Tennessee,Unicoi,97.62200630098943,% change,47171,2069
Tennessee,Union,1591.8268971152302,% change,47173,2073
Tennessee,Van Buren,-60.84424118373638,% change,47175,2077
Tennessee,Warren,42.63712871332281,% change,47177,2081
Tennessee,Washington,14.459215663759453,% change,47179,2085
Tennessee,Wayne,-17.8149966729736,% change,47181,2089
Tennessee,Weakley,18.359199572472466,% change,47183,2096
Tennessee,White,-17.301960988877106,% change,47185,2100
Tennessee,Williamson,-4.957326493584257,% change,47187,2105
Tennessee,Wilson,-0.06092032777521314,% change,47189,2111
Texas,Anderson,-10.54043750365111,% change,48001,2113
Texas,Andrews,0.0034606918418433265,% change,48003,2117
Texas,Angelina,-24.358194744998503,% change,48005,2124
Texas,Aransas,0.0,% change,48007,2162
Texas,Archer,0.46593553300541357,% change,48009,2168
Texas,Armstrong,0.0,% change,48011,2172
Texas,Atascosa,28.090036100597825,% change,48013,2173
Texas,Austin,-22.058976878901742,% change,48015,2177
Texas,Bailey,0.0,% change,48017,2179
Texas,Bandera,184.88846559098374,% change,48019,2183
Texas,Bastrop,-35.100545065717284,% change,48021,2190
Texas,Baylor,-1.7747855578020934e-13,% change,48023,2192
