State,County,SNAP-authorized stores per 1000 pop (% change) 2012-17 (PCH_SNAPSPTH_12_17),Units,FIPS,FID
Missouri,Jasper,2.5758974742895338,% change,29097,1078
Missouri,Jefferson,8.41106763181313,% change,29099,1082
Missouri,Johnson,5.327812930496818,% change,29101,1087
Missouri,Knox,2.6401810409856674,% change,29103,1091
Missouri,Laclede,39.02837256145504,% change,29105,1096
Missouri,Lafayette,18.409888855445114,% change,29107,1099
Missouri,Lawrence,-2.4093539062611598,% change,29109,1101
Missouri,Lewis,-2.1763486171031112,% change,29111,1104
Missouri,Lincoln,18.502920325535708,% change,29113,1106
Missouri,Linn,11.620696881890906,% change,29115,1109
Missouri,Livingston,-12.78876952481382,% change,29117,1112
Missouri,McDonald,31.525976870509904,% change,29119,1113
Missouri,Macon,12.444031773092183,% change,29121,1116
Missouri,Madison,24.499297391095638,% change,29123,1117
Missouri,Maries,10.899453540707613,% change,29125,1120
Missouri,Marion,6.185114174426083,% change,29127,1122
Missouri,Mercer,-4.245967011056752,% change,29129,1125
Missouri,Miller,-12.900803009883196,% change,29131,1128
Missouri,Mississippi,-8.311428659461372,% change,29133,1131
Missouri,Moniteau,15.676281398749195,% change,29135,1135
Missouri,Monroe,13.087220489682178,% change,29137,1139
Missouri,Montgomery,4.87847525791222,% change,29139,1142
Missouri,Morgan,-1.5554605000272694,% change,29141,1146
Missouri,New Madrid,2.883508231521915,% change,29143,1149
Missouri,Newton,13.372548014321312,% change,29145,1152
Missouri,Nodaway,44.99357654743293,% change,29147,1156
Missouri,Oregon,33.576651835227864,% change,29149,1158
Missouri,Osage,34.2517244051771,% change,29151,1164
Missouri,Ozark,10.999464976193991,% change,29153,1168
Missouri,Pemiscot,-19.94259434961907,% change,29155,1170
Missouri,Perry,-0.42160197728191495,% change,29157,1172
Missouri,Pettis,18.74684325719738,% change,29159,1174
Missouri,Phelps,15.299413668293605,% change,29161,1176
Missouri,Pike,9.131100493194513,% change,29163,1179
Missouri,Platte,7.1776849992308085,% change,29165,1181
Missouri,Polk,-16.807951957598227,% change,29167,1183
Missouri,Pulaski,36.3028006684723,% change,29169,1185
Missouri,Putnam,14.552434983554836,% change,29171,1188
Missouri,Ralls,67.53064684402712,% change,29173,1191
Missouri,Randolph,3.82526952554043,% change,29175,1194
Missouri,Ray,-3.2903084664187245,% change,29177,1197
Missouri,Reynolds,10.182086468939053,% change,29179,1200
Missouri,Ripley,-8.885711159209826,% change,29181,1203
Missouri,St. Charles,16.395520699886053,% change,29183,1205
Missouri,St. Clair,9.03087980924947,% change,29185,1208
Missouri,Ste. Genevieve,29.876555925987052,% change,29186,1209
Missouri,St. Francois,3.1938574251103446,% change,29187,1212
Missouri,St. Louis County,13.433357997685155,% change,29189,1216
Missouri,Saline,18.64789384421025,% change,29195,1218
Missouri,Schuyler,-36.2594352809617,% change,29197,1221
Missouri,Scotland,-22.205151454093617,% change,29199,1224
Missouri,Scott,15.110254149531999,% change,29201,1227
Missouri,Shannon,21.243844852767158,% change,29203,1229
Missouri,Shelby,14.90150327512245,% change,29205,1232
Missouri,Stoddard,-4.063105581602603,% change,29207,1236
Missouri,Stone,7.512325877569613,% change,29209,1237
Missouri,Sullivan,24.039592703615284,% change,29211,1240
Missouri,Taney,-1.1781907686749005,% change,29213,1242
Missouri,Texas,-1.3196754377135456,% change,29215,1245
Missouri,Vernon,39.20785384796737,% change,29217,1248
Missouri,Warren,8.39526286243186,% change,29219,1251
Missouri,Washington,-10.335196417880747,% change,29221,1253
Missouri,Wayne,-13.214939049068338,% change,29223,1256
Missouri,Webster,-1.3788058289802623,% change,29225,1258
Missouri,Worth,34.75935828877007,% change,29227,1261
Missouri,Wright,-13.578177666420228,% change,29229,1263
Missouri,St. Louis City,-0.9105500426915991,% change,29510,1266
Montana,Beaverhead,8.073313161292809,% change,30001,1269
Montana,Big Horn,8.91027156213888,% change,30003,1274
Montana,Blaine,-19.744666401643133,% change,30005,1124
Montana,Broadwater,31.983752620545104,% change,30007,1132
Montana,Carbon,36.48711983603532,% change,30009,1137
Montana,Carter,-3.6824877250409136,% change,30011,1141
Montana,Cascade,7.419686339969997,% change,30013,1144
Montana,Chouteau,16.634865568083253,% change,30015,1150
Montana,Custer,36.28956573671188,% change,30017,1153
Montana,Daniels,-48.5895221646517,% change,30019,1157
Montana,Dawson,7.031524341580228,% change,30021,1160
Montana,Deer Lodge,16.645937511173315,% change,30023,1163
Montana,Fallon,-33.00099700897308,% change,30025,1165
Montana,Fergus,-28.06610508576428,% change,30027,1169
Montana,Flathead,1.2065970149253886,% change,30029,1173
Montana,Gallatin,-14.248295467979327,% change,30031,1177
Montana,Garfield,-2.474864655839137,% change,30033,1182
Montana,Glacier,-7.211820437626884,% change,30035,1186
Montana,Golden Valley,0,% change,30037,1189
Montana,Granite,-23.378037008892825,% change,30039,1192
Montana,Hill,-12.251919574519048,% change,30041,1195
Montana,Jefferson,33.83143413786339,% change,30043,1199
Montana,Judith Basin,-1.08788033316336,% change,30045,1202
Montana,Lake,-16.970695819335564,% change,30047,1207
Montana,Lewis and Clark,9.593105235518017,% change,30049,1211
Montana,Liberty,19.67743834245688,% change,30051,1214
Montana,Lincoln,5.856382133206159,% change,30053,1219
Montana,McCone,-0.989522700814893,% change,30055,1223
Montana,Madison,1.6524715870190216,% change,30057,1226
Montana,Meagher,3.9438141545110716,% change,30059,1231
Montana,Mineral,-4.39986570421354,% change,30061,1234
Montana,Missoula,-6.539927826096544,% change,30063,1239
Montana,Musselshell,-16.199611985341686,% change,30065,1241
Montana,Park,-5.467523797876039,% change,30067,1244
Montana,Petroleum,-67.4314850223072,% change,30069,1247
Montana,Phillips,-24.83612527312454,% change,30071,1250
Montana,Pondera,36.85854414042335,% change,30073,1254
Montana,Powder River,0.6278538812785329,% change,30075,1259
Montana,Powell,-46.29328287606434,% change,30077,1262
Montana,Prairie,4.328223624887289,% change,30079,1264
Montana,Ravalli,3.2560281964382347,% change,30081,1268
Montana,Richland,45.30886095923834,% change,30083,1271
Montana,Roosevelt,-21.23265453234819,% change,30085,1275
Montana,Rosebud,1.6003460207612692,% change,30087,1277
Montana,Sanders,-25.819626006947672,% change,30089,1278
Montana,Sheridan,20.819242207988513,% change,30091,1281
Montana,Silver Bow,1.0548049435216822,% change,30093,1284
Montana,Stillwater,17.14619386346745,% change,30095,1286
Montana,Sweet Grass,95.34001625575726,% change,30097,1288
Montana,Teton,-29.78297646092126,% change,30099,1290
Montana,Toole,14.466990234489217,% change,30101,1292
Montana,Treasure,0,% change,30103,1293
Montana,Valley,10.147621784914934,% change,30105,1296
Montana,Wheatland,-21.345794392523366,% change,30107,1298
Montana,Wibaux,3.6274509803921426,% change,30109,1300
Montana,Yellowstone,4.788929650738724,% change,30111,1302
Nebraska,Adams,4.358261788911937,% change,31001,1303
Nebraska,Antelope,-14.269621712249824,% change,31003,1305
Nebraska,Arthur,0,% change,31005,1307
Nebraska,Banner,0,% change,31007,1308
Nebraska,Blaine,0,% change,31009,1309
Nebraska,Boone,13.263844401736783,% change,31011,1310
Nebraska,Box Butte,45.81292306811324,% change,31013,1315
Nebraska,Boyd,3.894790085988852,% change,31015,1317
Nebraska,Brown,-11.501229556188754,% change,31017,1319
Nebraska,Buffalo,18.774463239753423,% change,31019,1321
Nebraska,Burt,1.8974751338944058,% change,31021,1323
Nebraska,Butler,0.22116988464932863,% change,31023,1325
Nebraska,Cass,28.610045582504913,% change,31025,1326
Nebraska,Cedar,19.069697084294553,% change,31027,1329
Nebraska,Chase,-18.126416519768327,% change,31029,1330
Nebraska,Cherry,-16.81474200998356,% change,31031,1333
Nebraska,Cheyenne,24.86151302190987,% change,31033,1334
Nebraska,Clay,-0.12409347300563689,% change,31035,1336
Nebraska,Colfax,25.80302314596127,% change,31037,1338
Nebraska,Cuming,6.7359414928913095,% change,31039,1340
Nebraska,Custer,-16.840644214003863,% change,31041,1342
Nebraska,Dakota,29.817532116154915,% change,31043,1344
Nebraska,Dawes,80.15748031496061,% change,31045,1347
Nebraska,Dawson,3.055346368402665,% change,31047,1349
Nebraska,Deuel,39.63533368737828,% change,31049,1351
Nebraska,Dixon,-28.004866180048666,% change,31051,1353
Nebraska,Dodge,27.429589847861553,% change,31053,1354
Nebraska,Douglas,19.3864468888272,% change,31055,1358
Nebraska,Dundy,12.215435868961691,% change,31057,1360
Nebraska,Fillmore,8.770564612444781,% change,31059,1363
Nebraska,Franklin,39.20104050538834,% change,31061,1369
Nebraska,Frontier,56.27137970353478,% change,31063,1371
Nebraska,Furnas,79.64958158995815,% change,31065,1374
Nebraska,Gage,16.310839071460094,% change,31067,1378
Nebraska,Garden,2.4658971668415663,% change,31069,1381
Nebraska,Garfield,-0.4464285714285614,% change,31071,1391
Nebraska,Gosper,1100.5917159763314,% change,31073,1393
Nebraska,Grant,-3.081664098613262,% change,31075,1395
Nebraska,Greeley,-30.97444538051109,% change,31077,1397
Nebraska,Hall,6.128070532426355,% change,31079,1402
Nebraska,Hamilton,-24.228760024805815,% change,31081,1405
Nebraska,Harlan,-0.9584664536741178,% change,31083,1409
Nebraska,Hayes,6.718924972004466,% change,31085,1411
Nebraska,Hitchcock,18.848506233827354,% change,31087,1414
Nebraska,Holt,7.608076847676914,% change,31089,1416
Nebraska,Hooker,7.863501483679514,% change,31091,1418
Nebraska,Howard,23.038682616125524,% change,31093,1311
Nebraska,Jefferson,-11.45479732672995,% change,31095,1312
Nebraska,Johnson,-17.00567379067525,% change,31097,1313
Nebraska,Kearney,-0.6891271056661545,% change,31099,1314
Nebraska,Keith,25.720368535036542,% change,31101,1316
Nebraska,Keya Paha,1.387137452711235,% change,31103,1318
Nebraska,Kimball,14.0345148082092,% change,31105,1320
Nebraska,Knox,15.949352769908739,% change,31107,1322
Nebraska,Lancaster,8.503039211700774,% change,31109,1324
Nebraska,Lincoln,-1.722896668548873,% change,31111,1327
Nebraska,Logan,-25.29296875,% change,31113,1328
Nebraska,Loup,0,% change,31115,1331
Nebraska,McPherson,0,% change,31117,1332
Nebraska,Madison,21.871029811578442,% change,31119,1335
Nebraska,Merrick,-38.73426138998505,% change,31121,1337
Nebraska,Morrill,-7.328715191618407,% change,31123,1339
Nebraska,Nance,54.49126698087052,% change,31125,1341
Nebraska,Nemaha,27.332974831668334,% change,31127,1343
Nebraska,Nuckolls,9.276700523237896,% change,31129,1345
Nebraska,Otoe,-9.349958552086209,% change,31131,1348
Nebraska,Pawnee,57.04278682317305,% change,31133,1350
Nebraska,Perkins,86.39603593099979,% change,31135,1352
Nebraska,Phelps,35.614422369389246,% change,31137,1355
Nebraska,Pierce,120.30525201581521,% change,31139,1356
Nebraska,Platte,34.33308214016579,% change,31141,1359
Nebraska,Polk,99.69969969969969,% change,31143,1362
Nebraska,Red Willow,24.843590035263336,% change,31145,1364
Nebraska,Richardson,18.88926733951203,% change,31147,1365
Nebraska,Rock,-4.178272980501398,% change,31149,1366
Nebraska,Saline,43.15758295562527,% change,31151,1367
Nebraska,Sarpy,36.17424777233001,% change,31153,1368
Nebraska,Saunders,17.68576202256216,% change,31155,1370
Nebraska,Scotts Bluff,-2.615085840338101,% change,31157,1373
Nebraska,Seward,12.780640488815978,% change,31159,1375
Nebraska,Sheridan,-10.86087763626051,% change,31161,1376
Nebraska,Sherman,51.06934543097862,% change,31163,1377
Nebraska,Sioux,0,% change,31165,1380
Nebraska,Stanton,1.686706746826985,% change,31167,1382
Nebraska,Thayer,-6.063886559426702,% change,31169,1383
Nebraska,Thomas,-6.758620689655166,% change,31171,1384
Nebraska,Thurston,-20.481290826022942,% change,31173,1385
Nebraska,Valley,48.619525619703815,% change,31175,1386
Nebraska,Washington,3.353641455417268,% change,31177,1387
Nebraska,Wayne,46.475331922852874,% change,31179,1388
Nebraska,Webster,98.19452326901249,% change,31181,1389
Nebraska,Wheeler,0,% change,31183,1390
Nebraska,York,49.34810951760105,% change,31185,1392
Nevada,Churchill,-23.142798184069346,% change,32001,1396
Nevada,Clark,-3.4386274730926947,% change,32003,1399
Nevada,Douglas,39.20699305750613,% change,32005,1400
Nevada,Elko,29.90198780788927,% change,32007,1401
Nevada,Esmeralda,0,% change,32009,1404
Nevada,Eureka,-44.341940568355675,% change,32011,1406
Nevada,Humboldt,31.797576147638313,% change,32013,1407
Nevada,Lander,14.537322257115076,% change,32015,1408
Nevada,Lincoln,-31.010275065415783,% change,32017,1410
Nevada,Lyon,27.7758869705822,% change,32019,1412
Nevada,Mineral,64.29782585507417,% change,32021,1415
Nevada,Nye,14.630320684345394,% change,32023,1417
Nevada,Pershing,182.82673073699496,% change,32027,1419
Nevada,Storey,-59.071808953236825,% change,32029,1420
Nevada,Washoe,-2.7660424211375267,% change,32031,1423
Nevada,White Pine,109.38281901584652,% change,32033,1425
Nevada,Carson City,11.05308040767119,% change,32510,1428
New Hampshire,Belknap,-10.179122955117476,% change,33001,1432
New Hampshire,Carroll,-9.81475177274417,% change,33003,1435
New Hampshire,Cheshire,-1.2503192666799074,% change,33005,1437
New Hampshire,Coos,-3.1117982743074784,% change,33007,1440
New Hampshire,Grafton,8.758095376908265,% change,33009,1442
New Hampshire,Hillsborough,-6.441312505916043,% change,33011,1443
New Hampshire,Merrimack,-2.728638289137928,% change,33013,1444
New Hampshire,Rockingham,0.653879348690122,% change,33015,1448
New Hampshire,Strafford,6.348959734357034,% change,33017,1453
New Hampshire,Sullivan,23.433539650790287,% change,33019,1454
New Jersey,Atlantic,-10.132253753313735,% change,34001,1461
New Jersey,Bergen,-0.7746712050748794,% change,34003,1465
New Jersey,Burlington,7.056118260783249,% change,34005,1470
New Jersey,Camden,-6.819358931452014,% change,34007,1472
New Jersey,Cape May,1.3388066400154144,% change,34009,1477
New Jersey,Cumberland,-1.3480499824561414,% change,34011,1482
New Jersey,Essex,-21.29499682077019,% change,34013,1483
New Jersey,Gloucester,-7.701260677278313,% change,34015,1484
New Jersey,Hudson,-24.24472522915654,% change,34017,1487
New Jersey,Hunterdon,12.209744838915869,% change,34019,1488
New Jersey,Mercer,-1.4596064714461394,% change,34021,1493
New Jersey,Middlesex,5.5654049738162765,% change,34023,1497
New Jersey,Monmouth,8.768687735829731,% change,34025,1504
New Jersey,Morris,9.968878866583266,% change,34027,1511
New Jersey,Ocean,1.2576995059993572,% change,34029,1546
New Jersey,Passaic,-14.688048869146652,% change,34031,1551
New Jersey,Salem,1.834555633657305,% change,34033,1553
New Jersey,Somerset,-10.57497206057624,% change,34035,1558
New Jersey,Sussex,22.14948443940935,% change,34037,1561
New Jersey,Union,-10.236915740388165,% change,34039,1566
New Jersey,Warren,-0.1702152819846095,% change,34041,1570
New Mexico,Bernalillo,6.360747341625178,% change,35001,1574
New Mexico,Catron,13.310411052256613,% change,35003,1576
New Mexico,Chaves,9.601207539406213,% change,35005,1578
New Mexico,Cibola,17.118871269245524,% change,35006,1580
New Mexico,Colfax,86.05642565516067,% change,35007,1582
New Mexico,Curry,11.11881287136569,% change,35009,1586
New Mexico,De Baca,58.03717878622198,% change,35011,1589
New Mexico,Doña Ana,6.375437961769164,% change,35013,1590
New Mexico,Eddy,11.616643845942212,% change,35015,1592
New Mexico,Grant,41.81491343217834,% change,35017,1594
New Mexico,Guadalupe,8.020331281123143,% change,35019,1595
New Mexico,Harding,2.167630057803473,% change,35021,1597
New Mexico,Hidalgo,31.24440019910401,% change,35023,1600
New Mexico,Lea,31.801921290462744,% change,35025,1604
New Mexico,Lincoln,20.272251677501448,% change,35027,1613
New Mexico,Los Alamos,13.061692816736025,% change,35028,1618
New Mexico,Luna,17.982627887935642,% change,35029,1622
New Mexico,McKinley,3.23032333619604,% change,35031,1626
New Mexico,Mora,-9.870470846080616,% change,35033,1629
New Mexico,Otero,20.556326996912293,% change,35035,1633
New Mexico,Quay,21.57038723376312,% change,35037,1637
New Mexico,Rio Arriba,59.260969435246146,% change,35039,1639
New Mexico,Roosevelt,24.59197750305088,% change,35041,1642
New Mexico,Sandoval,-3.7587811464696523,% change,35043,1646
New Mexico,San Juan,-13.337762453786507,% change,35045,1650
New Mexico,San Miguel,-3.4351752523500276,% change,35047,1652
New Mexico,Santa Fe,2.3344234601057368,% change,35049,1654
New Mexico,Sierra,1.1604893846707411,% change,35051,1657
New Mexico,Socorro,17.55539426244274,% change,35053,1659
New Mexico,Taos,27.67961284420815,% change,35055,1662
New Mexico,Torrance,15.439224641038972,% change,35057,1664
New Mexico,Union,32.28445187485073,% change,35059,1667
New Mexico,Valencia,13.962954518951218,% change,35061,1670
New York,Albany,-5.276253240597803,% change,36001,1673
New York,Allegany,-7.915825837891936,% change,36003,1674
New York,Bronx,-23.71010833634805,% change,36005,1681
New York,Broome,3.351952089265863,% change,36007,1683
New York,Cattaraugus,6.451183759757879,% change,36009,1687
New York,Cayuga,24.80526413439376,% change,36011,1689
New York,Chautauqua,-2.3069275306088137,% change,36013,1694
New York,Chemung,4.456971414446338,% change,36015,1696
New York,Chenango,9.121388368766144,% change,36017,1699
New York,Clinton,5.519954091787393,% change,36019,1702
New York,Columbia,15.997850706585018,% change,36021,1704
New York,Cortland,7.616534300564683,% change,36023,1706
New York,Delaware,10.612094754184524,% change,36025,1707
New York,Dutchess,12.086637949424116,% change,36027,1711
New York,Erie,-2.3918697589685225,% change,36029,1723
New York,Essex,-5.653104404289968,% change,36031,1728
New York,Franklin,-1.2619976265101165,% change,36033,1731
New York,Fulton,7.460861653090967,% change,36035,1734
New York,Genesee,-6.662570942412548,% change,36037,1736
New York,Greene,9.964248968837671,% change,36039,1739
New York,Hamilton,27.839464882943112,% change,36041,1742
New York,Herkimer,-1.3812027732336087,% change,36043,1745
New York,Jefferson,9.992012215337002,% change,36045,1782
New York,Kings,-24.848480454521848,% change,36047,1788
New York,Lewis,-12.86086282131628,% change,36049,1790
New York,Livingston,16.407329366066563,% change,36051,1791
New York,Madison,-1.4317035205542992,% change,36053,1796
New York,Monroe,-4.102088540321196,% change,36055,1804
New York,Montgomery,17.30283689385333,% change,36057,1807
New York,Nassau,4.4809766412506535,% change,36059,1839
New York,New York,-18.585848334075596,% change,36061,1847
New York,Niagara,2.4052105494539475,% change,36063,1850
New York,Oneida,5.292071301286917,% change,36065,1852
New York,Onondaga,8.963917629464584,% change,36067,1853
New York,Ontario,31.15655325163582,% change,36069,1856
New York,Orange,-4.240514251439807,% change,36071,1859
New York,Orleans,-6.611068494701307,% change,36073,1862
New York,Oswego,-0.9651089820663065,% change,36075,1864
New York,Otsego,11.051140543465317,% change,36077,1868
New York,Putnam,12.061935820657386,% change,36079,1870
New York,Queens,-22.130382177504977,% change,36081,1872
New York,Rensselaer,-5.465080684071562,% change,36083,1874
New York,Richmond,-15.01796583926797,% change,36085,1876
New York,Rockland,2.737466290145284,% change,36087,1879
New York,St. Lawrence,7.455357189858495,% change,36089,1883
New York,Saratoga,4.38387905057644,% change,36091,1885
New York,Schenectady,-4.816051752702006,% change,36093,1887
New York,Schoharie,22.005275474082868,% change,36095,1888
New York,Schuyler,22.479312865497093,% change,36097,1889
New York,Seneca,34.46903561649008,% change,36099,1890
New York,Steuben,6.330206798607183,% change,36101,1891
New York,Suffolk,10.338639908940296,% change,36103,1924
New York,Sullivan,8.748849394604603,% change,36105,1928
New York,Tioga,15.20035742440947,% change,36107,1930
New York,Tompkins,4.834471668999043,% change,36109,1933
New York,Ulster,5.888971873716881,% change,36111,1935
New York,Warren,9.204506205902424,% change,36113,1938
New York,Washington,10.643459915611816,% change,36115,1942
New York,Wayne,48.536143165769666,% change,36117,1952
New York,Westchester,-13.25803213737095,% change,36119,1960
New York,Wyoming,17.19502444867014,% change,36121,1962
New York,Yates,2.4268298321594153,% change,36123,1965
North Carolina,Alamance,6.344066754083006,% change,37001,1967
North Carolina,Alexander,31.293206765614073,% change,37003,1968
North Carolina,Alleghany,-17.452331308736007,% change,37005,1970
North Carolina,Anson,-11.39946491848175,% change,37007,1972
North Carolina,Ashe,6.405613611534172,% change,37009,1975
North Carolina,Avery,22.254946686703875,% change,37011,1977
North Carolina,Beaufort,23.70789549731503,% change,37013,1981
North Carolina,Bertie,-6.978383220161789,% change,37015,1983
North Carolina,Bladen,8.206212850797098,% change,37017,1986
North Carolina,Brunswick,2.1244013825892005,% change,37019,1995
North Carolina,Buncombe,5.20857155697342,% change,37021,1422
North Carolina,Burke,3.332938201734239,% change,37023,1424
North Carolina,Cabarrus,3.506650330226018,% change,37025,1426
North Carolina,Caldwell,-12.025296792593286,% change,37027,1429
North Carolina,Camden,64.89265349840909,% change,37029,1433
North Carolina,Carteret,13.131435267984862,% change,37031,1447
North Carolina,Caswell,-2.7257425308810017,% change,37033,1449
North Carolina,Catawba,1.5193589953434004,% change,37035,1450
North Carolina,Chatham,-8.717297285847595,% change,37037,1451
North Carolina,Cherokee,4.140299539142439,% change,37039,1452
North Carolina,Chowan,7.472806106416479,% change,37041,1455
North Carolina,Clay,-6.115300102341824,% change,37043,1457
North Carolina,Cleveland,12.048005166933205,% change,37045,1458
North Carolina,Columbus,5.21780829051516,% change,37047,1459
North Carolina,Craven,35.96218715600279,% change,37049,1462
North Carolina,Cumberland,2.0823186761623207,% change,37051,1464
North Carolina,Currituck,40.464672864867254,% change,37053,1481
North Carolina,Dare,42.5323660586981,% change,37055,1485
North Carolina,Davidson,1.193628165597623,% change,37057,1489
North Carolina,Davie,5.448378642273465,% change,37059,1490
North Carolina,Duplin,16.140251581141968,% change,37061,1492
North Carolina,Durham,6.4040313977563486,% change,37063,1494
North Carolina,Edgecombe,5.483173571946069,% change,37065,1495
North Carolina,Forsyth,1.495467507507115,% change,37067,1496
North Carolina,Franklin,-4.059964977198605,% change,37069,1498
North Carolina,Gaston,-4.358582802266401,% change,37071,1499
North Carolina,Gates,-11.742605437295737,% change,37073,1500
North Carolina,Graham,-11.638122564017936,% change,37075,1502
North Carolina,Granville,4.069530190987867,% change,37077,1503
North Carolina,Greene,4.0943968593861335,% change,37079,1505
North Carolina,Guilford,-1.0938686711569976,% change,37081,1506
North Carolina,Halifax,2.43889117468019,% change,37083,1508
North Carolina,Harnett,7.664956715376609,% change,37085,1509
North Carolina,Haywood,13.70382941780507,% change,37087,1512
North Carolina,Henderson,19.543967857329008,% change,37089,1514
North Carolina,Hertford,-9.012925713802614,% change,37091,1515
North Carolina,Hoke,7.292923161121155,% change,37093,1517
North Carolina,Hyde,9.24855491329479,% change,37095,1521
North Carolina,Iredell,14.717339339588381,% change,37097,1525
North Carolina,Jackson,14.109496596939339,% change,37099,1528
North Carolina,Johnston,5.384748109906897,% change,37101,1530
North Carolina,Jones,23.010515254102017,% change,37103,1536
North Carolina,Lee,2.3671174942850093,% change,37105,1540
North Carolina,Lenoir,5.688428984004214,% change,37107,1542
North Carolina,Lincoln,-2.434644218992527,% change,37109,1545
North Carolina,McDowell,20.377378157222704,% change,37111,1554
North Carolina,Macon,32.44609899941728,% change,37113,1556
North Carolina,Madison,-27.98579049020508,% change,37115,1560
North Carolina,Martin,-1.5933382315247486,% change,37117,1563
North Carolina,Mecklenburg,-1.0124930699817876,% change,37119,1565
North Carolina,Mitchell,3.42053381862301,% change,37121,1568
North Carolina,Montgomery,19.61933540648703,% change,37123,1573
North Carolina,Moore,16.085164218903365,% change,37125,1584
North Carolina,Nash,1.0094320209765644,% change,37127,1588
North Carolina,New Hanover,8.35564716954877,% change,37129,1602
North Carolina,Northampton,3.4178506856545865,% change,37131,1606
North Carolina,Onslow,30.990847784486057,% change,37133,1625
North Carolina,Orange,20.67340986118673,% change,37135,1630
North Carolina,Pamlico,21.767601143438498,% change,37137,1703
North Carolina,Pasquotank,7.910502580892205,% change,37139,1714
North Carolina,Pender,10.016235623210948,% change,37141,1718
North Carolina,Perquimans,15.0406073071948,% change,37143,1724
North Carolina,Person,18.62520023706714,% change,37145,1729
North Carolina,Pitt,10.749146404308627,% change,37147,1733
North Carolina,Polk,-16.98560748015736,% change,37149,1738
North Carolina,Randolph,-0.8264326286389307,% change,37151,1741
North Carolina,Richmond,-0.11049118649631129,% change,37153,1744
North Carolina,Robeson,14.597022591570367,% change,37155,1747
North Carolina,Rockingham,-0.5994463668545311,% change,37157,1751
North Carolina,Rowan,-7.309268426689741,% change,37159,1754
North Carolina,Rutherford,-3.622966698285372,% change,37161,1764
North Carolina,Sampson,-5.831105520619676,% change,37163,1769
North Carolina,Scotland,0.383962613626636,% change,37165,1772
North Carolina,Stanly,5.563997825147428,% change,37167,1775
North Carolina,Stokes,17.212190414337314,% change,37169,1777
North Carolina,Surry,18.599181238568594,% change,37171,1780
North Carolina,Swain,-1.0703791800755547,% change,37173,1784
North Carolina,Transylvania,11.147968710446273,% change,37175,1786
North Carolina,Tyrrell,-1.8632773938795495,% change,37177,1794
North Carolina,Union,5.744853615213084,% change,37179,1798
North Carolina,Vance,29.254206970231465,% change,37181,1801
North Carolina,Wake,15.0285368515779,% change,37183,1805
North Carolina,Warren,1.6207879156126297,% change,37185,1809
North Carolina,Washington,27.23276723276723,% change,37187,1811
North Carolina,Watauga,-2.0810972616999277,% change,37189,1813
North Carolina,Wayne,19.474142991834636,% change,37191,1814
North Carolina,Wilkes,16.132312391295123,% change,37193,1817
North Carolina,Wilson,13.46675278646951,% change,37195,1819
North Carolina,Yadkin,26.605267017573986,% change,37197,1821
North Carolina,Yancey,19.565840350903986,% change,37199,1823
North Dakota,Adams,32.930687374173125,% change,38001,1826
North Dakota,Barnes,-1.1828112815629206,% change,38003,1828
North Dakota,Benson,-12.283737024221452,% change,38005,1831
North Dakota,Billings,0,% change,38007,1833
North Dakota,Bottineau,-20.094523947827025,% change,38009,1836
North Dakota,Bowman,-2.125405008864338,% change,38011,1838
North Dakota,Burke,-44.816596277178164,% change,38013,1841
North Dakota,Burleigh,16.440280853443788,% change,38015,1844
North Dakota,Cass,2.1700601702396494,% change,38017,1848
North Dakota,Cavalier,-48.51795010682795,% change,38019,1849
North Dakota,Dickey,48.36747288917621,% change,38021,2004
North Dakota,Divide,-67.54079254079254,% change,38023,2007
North Dakota,Dunn,0,% change,38025,2013
North Dakota,Eddy,2.245250431778938,% change,38027,2017
North Dakota,Emmons,46.295566999899016,% change,38029,2021
North Dakota,Foster,56.217377955173454,% change,38031,2026
North Dakota,Golden Valley,-15.967952301099317,% change,38033,2036
North Dakota,Grand Forks,9.717380259677523,% change,38035,2043
North Dakota,Grant,-1.8097643097642973,% change,38037,2051
North Dakota,Griggs,4.605845881310899,% change,38039,2056
North Dakota,Hettinger,-2.8930057725869247,% change,38041,2063
North Dakota,Kidder,-47.05546602202524,% change,38043,2068
North Dakota,LaMoure,-37.08710545632492,% change,38045,2074
North Dakota,Logan,0.31282586027111586,% change,38047,2078
North Dakota,McHenry,-9.42894393741852,% change,38049,2082
North Dakota,McIntosh,5.564082885648509,% change,38051,2090
North Dakota,McKenzie,-34.1417535469308,% change,38053,2097
North Dakota,McLean,-32.15220626195755,% change,38055,2103
North Dakota,Mercer,-29.236649178277325,% change,38057,2107
North Dakota,Morton,-12.819557176339377,% change,38059,2114
North Dakota,Mountrail,-5.798483056154769,% change,38061,2119
North Dakota,Nelson,-17.852684144818976,% change,38063,2122
North Dakota,Oliver,-77.70770163735597,% change,38065,2127
North Dakota,Pembina,-5.192197360872071,% change,38067,2131
North Dakota,Pierce,106.02200793518315,% change,38069,2136
North Dakota,Ramsey,-5.5751367306189685,% change,38071,2141
North Dakota,Ransom,-7.216873282570846,% change,38073,2147
North Dakota,Renville,3.8976857490864782,% change,38075,2150
North Dakota,Richland,4.4466983427172515,% change,38077,2156
North Dakota,Rolette,6.510743528538819,% change,38079,2161
North Dakota,Sargent,7.8703049154060105,% change,38081,2164
North Dakota,Sheridan,-6.430155210643012,% change,38083,2169
North Dakota,Sioux,-0.6627056672760528,% change,38085,2175
North Dakota,Slope,0,% change,38087,2180
