State,County,Households no car & low access to store (% change) 2010 - 15 (PCH_LACCESS_HHNV_10_15),Units,FIPS,FID
Missouri,Lafayette,56.21612253094407,% change,29107,1099
Missouri,Lawrence,22.168634695531004,% change,29109,1101
Missouri,Lewis,-39.7122854671535,% change,29111,1104
Missouri,Lincoln,-28.95806000611189,% change,29113,1106
Missouri,Linn,48.40041425829401,% change,29115,1109
Missouri,Livingston,106.96747742138157,% change,29117,1112
Missouri,McDonald,-5.202131813579364,% change,29119,1113
Missouri,Macon,-22.74675530246829,% change,29121,1116
Missouri,Madison,37.85697514071805,% change,29123,1117
Missouri,Maries,145.16885004317334,% change,29125,1120
Missouri,Marion,8.517943883395205,% change,29127,1122
Missouri,Mercer,34.53828832484544,% change,29129,1125
Missouri,Miller,-42.199001304786876,% change,29131,1128
Missouri,Mississippi,6.2721176077630085,% change,29133,1131
Missouri,Moniteau,37.74663022527676,% change,29135,1135
Missouri,Monroe,-7.788276302039766,% change,29137,1139
Missouri,Montgomery,67.07974927026527,% change,29139,1142
Missouri,Morgan,4.264627533723605,% change,29141,1146
Missouri,New Madrid,-4.27409486278473,% change,29143,1149
Missouri,Newton,10.920317329432725,% change,29145,1152
Missouri,Nodaway,-6.557826636530545,% change,29147,1156
Missouri,Oregon,-5.013643972249075,% change,29149,1158
Missouri,Osage,53.837147973946806,% change,29151,1164
Missouri,Ozark,35.655070777882756,% change,29153,1168
Missouri,Pemiscot,13.69458663174937,% change,29155,1170
Missouri,Perry,-16.334984936706356,% change,29157,1172
Missouri,Pettis,19.978231770381917,% change,29159,1174
Missouri,Phelps,8.51005538119489,% change,29161,1176
Missouri,Pike,6.789401640564971,% change,29163,1179
Missouri,Platte,60.16175987509337,% change,29165,1181
Missouri,Polk,-37.709440544515196,% change,29167,1183
Missouri,Pulaski,-29.577152529951263,% change,29169,1185
Missouri,Putnam,-23.90414598256576,% change,29171,1188
Missouri,Ralls,1.2393922998532487,% change,29173,1191
Missouri,Randolph,-40.86559944638894,% change,29175,1194
Missouri,Ray,70.61555697257779,% change,29177,1197
Missouri,Reynolds,-3.374720389205979,% change,29179,1200
Missouri,Ripley,-8.963205338488233,% change,29181,1203
Missouri,St. Charles,21.975104165955557,% change,29183,1205
Missouri,St. Clair,56.26523059403914,% change,29185,1208
Missouri,Ste. Genevieve,-12.883310267244664,% change,29186,1209
Missouri,St. Francois,10.657680442016467,% change,29187,1212
Missouri,St. Louis County,45.004648513156134,% change,29189,1216
Missouri,Saline,73.11912963046711,% change,29195,1218
Missouri,Schuyler,-35.8448231033984,% change,29197,1221
Missouri,Scotland,-51.39069651111415,% change,29199,1224
Missouri,Scott,-29.418141432448845,% change,29201,1227
Missouri,Shannon,-24.980843458231337,% change,29203,1229
Missouri,Shelby,-18.313992602241054,% change,29205,1232
Missouri,Stoddard,36.97431859780627,% change,29207,1236
Missouri,Stone,24.330493218330755,% change,29209,1237
Missouri,Sullivan,-7.139884669665336,% change,29211,1240
Missouri,Taney,26.417980899213745,% change,29213,1242
Missouri,Texas,-15.967280551765118,% change,29215,1245
Missouri,Vernon,56.740971262309216,% change,29217,1248
Missouri,Warren,16.58843541301602,% change,29219,1251
Missouri,Washington,36.90709095193747,% change,29221,1253
Missouri,Wayne,12.620116906024336,% change,29223,1256
Missouri,Webster,19.78411105877888,% change,29225,1258
Missouri,Worth,-63.89586064283619,% change,29227,1261
Missouri,Wright,-29.79270110279456,% change,29229,1263
Missouri,St. Louis City,-20.36224111450218,% change,29510,1266
Montana,Beaverhead,25.882865643010337,% change,30001,1269
Montana,Big Horn,-21.452904747742412,% change,30003,1274
Montana,Blaine,38.604100219258434,% change,30005,1124
Montana,Broadwater,6.431381416855834,% change,30007,1132
Montana,Carbon,-51.7360642187338,% change,30009,1137
Montana,Carter,45.18071324456,% change,30011,1141
Montana,Cascade,-9.6505518719244,% change,30013,1144
Montana,Chouteau,208.12293338377717,% change,30015,1150
Montana,Custer,35.61737248422923,% change,30017,1153
Montana,Daniels,-76.48355714932175,% change,30019,1157
Montana,Dawson,-38.69704064121114,% change,30021,1160
Montana,Deer Lodge,13.598277657365266,% change,30023,1163
Montana,Fallon,668.1796526297138,% change,30025,1165
Montana,Fergus,-2.0222169964571863,% change,30027,1169
Montana,Flathead,-8.527352102487262,% change,30029,1173
Montana,Gallatin,-11.196352404980551,% change,30031,1177
Montana,Garfield,-57.833333109606976,% change,30033,1182
Montana,Glacier,28.919682427796324,% change,30035,1186
Montana,Golden Valley,632.9153475495079,% change,30037,1189
Montana,Granite,-76.79949632737377,% change,30039,1192
Montana,Hill,-9.429695159260639,% change,30041,1195
Montana,Jefferson,-45.0036145538261,% change,30043,1199
Montana,Judith Basin,-40.80408606457645,% change,30045,1202
Montana,Lake,-28.853231412714802,% change,30047,1207
Montana,Lewis and Clark,24.988036502440924,% change,30049,1211
Montana,Liberty,84.4568178695124,% change,30051,1214
Montana,Lincoln,-6.408698616494132,% change,30053,1219
Montana,McCone,-80.9094082365047,% change,30055,1223
Montana,Madison,-17.71715539964818,% change,30057,1226
Montana,Meagher,-1.1404929580570897,% change,30059,1231
Montana,Mineral,11.297492832278506,% change,30061,1234
Montana,Missoula,-6.4730591395715145,% change,30063,1239
Montana,Musselshell,47.426999577747935,% change,30065,1241
Montana,Park,-16.578199086586082,% change,30067,1244
Montana,Petroleum,-35.681819975131816,% change,30069,1247
Montana,Phillips,572.7227902206856,% change,30071,1250
Montana,Pondera,-31.636123971872266,% change,30073,1254
Montana,Powder River,-14.574839716289773,% change,30075,1259
Montana,Powell,-71.27681619290635,% change,30077,1262
Montana,Prairie,-29.00000035703172,% change,30079,1264
Montana,Ravalli,33.13004721606313,% change,30081,1268
Montana,Richland,-2.433897786370342,% change,30083,1271
Montana,Roosevelt,5.215800357875377,% change,30085,1275
Montana,Rosebud,-52.78610661150259,% change,30087,1277
Montana,Sanders,-26.5791483939896,% change,30089,1278
Montana,Sheridan,-24.242255282277657,% change,30091,1281
Montana,Silver Bow,-24.462901309330228,% change,30093,1284
Montana,Stillwater,45.01395968065592,% change,30095,1286
Montana,Sweet Grass,44.73003960399343,% change,30097,1288
Montana,Teton,-53.20718666392983,% change,30099,1290
Montana,Toole,-49.60727427437895,% change,30101,1292
Montana,Treasure,37.97577987336705,% change,30103,1293
Montana,Valley,-20.83342799726321,% change,30105,1296
Montana,Wheatland,-1.978998757639552,% change,30107,1298
Montana,Wibaux,154.3314765119985,% change,30109,1300
Montana,Yellowstone,4.07049326459564,% change,30111,1302
Nebraska,Adams,54.63842023891679,% change,31001,1303
Nebraska,Antelope,-39.62132673988975,% change,31003,1305
Nebraska,Arthur,0.0,% change,31005,1307
Nebraska,Banner,3.2258061623384306,% change,31007,1308
Nebraska,Blaine,0,% change,31009,1309
Nebraska,Boone,2.564796154212976,% change,31011,1310
Nebraska,Box Butte,-26.652902647914967,% change,31013,1315
Nebraska,Boyd,102.69521465128584,% change,31015,1317
Nebraska,Brown,-49.40847504848934,% change,31017,1319
Nebraska,Buffalo,-28.606279263205646,% change,31019,1321
Nebraska,Burt,-41.17933403252398,% change,31021,1323
Nebraska,Butler,-4.737566275989906,% change,31023,1325
Nebraska,Cass,4.9731990650327385,% change,31025,1326
Nebraska,Cedar,40.20092121439057,% change,31027,1329
Nebraska,Chase,140.64288543625528,% change,31029,1330
Nebraska,Cherry,-69.90341897758304,% change,31031,1333
Nebraska,Cheyenne,181.51379705252785,% change,31033,1334
Nebraska,Clay,-14.99444097394439,% change,31035,1336
Nebraska,Colfax,20.1905313949017,% change,31037,1338
Nebraska,Cuming,7.6412894435118,% change,31039,1340
Nebraska,Custer,1.392047278246856,% change,31041,1342
Nebraska,Dakota,0.44756137659856704,% change,31043,1344
Nebraska,Dawes,-30.771263053301183,% change,31045,1347
Nebraska,Dawson,-14.700986864971863,% change,31047,1349
Nebraska,Deuel,17.536704206869974,% change,31049,1351
Nebraska,Dixon,7.391673303521121,% change,31051,1353
Nebraska,Dodge,-17.534635557285377,% change,31053,1354
Nebraska,Douglas,-40.175195518815016,% change,31055,1358
Nebraska,Dundy,91.62281865603752,% change,31057,1360
Nebraska,Fillmore,-36.674672840640795,% change,31059,1363
Nebraska,Franklin,16.96652659024014,% change,31061,1369
Nebraska,Frontier,60.75963737540273,% change,31063,1371
Nebraska,Furnas,3.814513420890777,% change,31065,1374
Nebraska,Gage,-3.6494091466836998,% change,31067,1378
Nebraska,Garden,30.336114182259156,% change,31069,1381
Nebraska,Garfield,-86.6256770722362,% change,31071,1391
Nebraska,Gosper,-24.65217802038536,% change,31073,1393
Nebraska,Grant,-31.701631332237795,% change,31075,1395
Nebraska,Greeley,-6.314431969965264,% change,31077,1397
Nebraska,Hall,156.52977033710124,% change,31079,1402
Nebraska,Hamilton,210.9827015400656,% change,31081,1405
Nebraska,Harlan,76.37727248999178,% change,31083,1409
Nebraska,Hayes,33.33333154379108,% change,31085,1411
Nebraska,Hitchcock,-26.132963872149578,% change,31087,1414
Nebraska,Holt,-11.836746564928001,% change,31089,1416
Nebraska,Hooker,0.0,% change,31091,1418
Nebraska,Howard,52.619282124824174,% change,31093,1311
Nebraska,Jefferson,5.7198980787911395,% change,31095,1312
Nebraska,Johnson,28.388535548752248,% change,31097,1313
Nebraska,Kearney,21.95159167828234,% change,31099,1314
Nebraska,Keith,43.85807642640895,% change,31101,1316
Nebraska,Keya Paha,-50.31794805834529,% change,31103,1318
Nebraska,Kimball,-31.51455326649435,% change,31105,1320
Nebraska,Knox,-29.51690841891533,% change,31107,1322
Nebraska,Lancaster,1.199354509758269,% change,31109,1324
Nebraska,Lincoln,27.83922145500602,% change,31111,1327
Nebraska,Logan,-77.7673140089302,% change,31113,1328
Nebraska,Loup,0,% change,31115,1331
Nebraska,McPherson,-56.59574518739272,% change,31117,1332
Nebraska,Madison,16.050728032794677,% change,31119,1335
Nebraska,Merrick,22.203545322006594,% change,31121,1337
Nebraska,Morrill,17.756542698386813,% change,31123,1339
Nebraska,Nance,-46.28211806634452,% change,31125,1341
Nebraska,Nemaha,-71.91447336928985,% change,31127,1343
Nebraska,Nuckolls,41.83542756137313,% change,31129,1345
Nebraska,Otoe,-9.586263402781913,% change,31131,1348
Nebraska,Pawnee,61.975448491610585,% change,31133,1350
Nebraska,Perkins,-80.27087411618706,% change,31135,1352
Nebraska,Phelps,13.022579089032785,% change,31137,1355
Nebraska,Pierce,-20.34428403302957,% change,31139,1356
Nebraska,Platte,77.36336010779256,% change,31141,1359
Nebraska,Polk,-43.160616421157926,% change,31143,1362
Nebraska,Red Willow,86.0042607895361,% change,31145,1364
Nebraska,Richardson,32.77584599986512,% change,31147,1365
Nebraska,Rock,-77.56137713312097,% change,31149,1366
Nebraska,Saline,-2.474333177994907,% change,31151,1367
Nebraska,Sarpy,-16.665822640349187,% change,31153,1368
Nebraska,Saunders,4.91603976837368,% change,31155,1370
Nebraska,Scotts Bluff,-58.79239901499677,% change,31157,1373
Nebraska,Seward,17.889960034133047,% change,31159,1375
Nebraska,Sheridan,27.601391103980244,% change,31161,1376
Nebraska,Sherman,57.972803296954275,% change,31163,1377
Nebraska,Sioux,104.71123556411295,% change,31165,1380
Nebraska,Stanton,-26.311218331383163,% change,31167,1382
Nebraska,Thayer,-22.146181346733815,% change,31169,1383
Nebraska,Thomas,0,% change,31171,1384
Nebraska,Thurston,35.59724557794852,% change,31173,1385
Nebraska,Valley,-66.71595086462705,% change,31175,1386
Nebraska,Washington,35.06862072769235,% change,31177,1387
Nebraska,Wayne,2.573791626087083,% change,31179,1388
Nebraska,Webster,-59.34644108151672,% change,31181,1389
Nebraska,Wheeler,332.9897139819543,% change,31183,1390
Nebraska,York,59.457187836132675,% change,31185,1392
Nevada,Churchill,11.229696316537655,% change,32001,1396
Nevada,Clark,38.03228681382086,% change,32003,1399
Nevada,Douglas,-4.836814363832564,% change,32005,1400
Nevada,Elko,33.61011679994145,% change,32007,1401
Nevada,Esmeralda,-34.14720109350115,% change,32009,1404
Nevada,Eureka,-100.0,% change,32011,1406
Nevada,Humboldt,-24.959260061709404,% change,32013,1407
Nevada,Lander,39.74249796801336,% change,32015,1408
Nevada,Lincoln,-25.718026878414445,% change,32017,1410
Nevada,Lyon,7.13168801737217,% change,32019,1412
Nevada,Mineral,144.10375803648375,% change,32021,1415
Nevada,Nye,-0.43864786854909177,% change,32023,1417
Nevada,Pershing,-65.72622645296211,% change,32027,1419
Nevada,Storey,-82.21904494641988,% change,32029,1420
Nevada,Washoe,27.640746471355293,% change,32031,1423
Nevada,White Pine,-42.51470164650395,% change,32033,1425
Nevada,Carson City,123.06173472088993,% change,32510,1428
New Hampshire,Belknap,16.237959232832573,% change,33001,1432
New Hampshire,Carroll,7.664280291799636,% change,33003,1435
New Hampshire,Cheshire,-3.0902362577125997,% change,33005,1437
New Hampshire,Coos,31.966322395444145,% change,33007,1440
New Hampshire,Grafton,-1.2279208431562703,% change,33009,1442
New Hampshire,Hillsborough,22.630345855410035,% change,33011,1443
New Hampshire,Merrimack,12.778617293246244,% change,33013,1444
New Hampshire,Rockingham,-10.506656276186078,% change,33015,1448
New Hampshire,Strafford,-27.09460896782993,% change,33017,1453
New Hampshire,Sullivan,-12.399829033271608,% change,33019,1454
New Jersey,Atlantic,-43.78295885158268,% change,34001,1461
New Jersey,Bergen,8.208352159557574,% change,34003,1465
New Jersey,Burlington,13.609234013591177,% change,34005,1470
New Jersey,Camden,-12.847673213398906,% change,34007,1472
New Jersey,Cape May,-6.3665058716772975,% change,34009,1477
New Jersey,Cumberland,-8.815950158011109,% change,34011,1482
New Jersey,Essex,-39.66756193002316,% change,34013,1483
New Jersey,Gloucester,10.888086326546842,% change,34015,1484
New Jersey,Hudson,104.45776264819426,% change,34017,1487
New Jersey,Hunterdon,-7.806798530287439,% change,34019,1488
New Jersey,Mercer,-3.1583334564314924,% change,34021,1493
New Jersey,Middlesex,-5.192600266311786,% change,34023,1497
New Jersey,Monmouth,-15.130747842064299,% change,34025,1504
New Jersey,Morris,-25.63333263674481,% change,34027,1511
New Jersey,Ocean,1.8830911669208257,% change,34029,1546
New Jersey,Passaic,6.749137622593398,% change,34031,1551
New Jersey,Salem,11.57659213143797,% change,34033,1553
New Jersey,Somerset,-0.6563039784800071,% change,34035,1558
New Jersey,Sussex,11.70932822509812,% change,34037,1561
New Jersey,Union,-16.287612089839765,% change,34039,1566
New Jersey,Warren,55.89752080348499,% change,34041,1570
New Mexico,Bernalillo,8.824245169145161,% change,35001,1574
New Mexico,Catron,-100.0,% change,35003,1576
New Mexico,Chaves,29.60349519151674,% change,35005,1578
New Mexico,Cibola,-30.42255250415129,% change,35006,1580
New Mexico,Colfax,59.42789597569929,% change,35007,1582
New Mexico,Curry,20.18089544675801,% change,35009,1586
New Mexico,De Baca,135.30057184148006,% change,35011,1589
New Mexico,Doña Ana,-23.668429725321065,% change,35013,1590
New Mexico,Eddy,17.843871829724893,% change,35015,1592
New Mexico,Grant,32.29372076189142,% change,35017,1594
New Mexico,Guadalupe,64.40651700211262,% change,35019,1595
New Mexico,Harding,10.120068873850016,% change,35021,1597
New Mexico,Hidalgo,56.12822599046644,% change,35023,1600
New Mexico,Lea,34.96828687096035,% change,35025,1604
New Mexico,Lincoln,26.459830022155845,% change,35027,1613
New Mexico,Los Alamos,12.826035603650068,% change,35028,1618
New Mexico,Luna,1.492802202147579,% change,35029,1622
New Mexico,McKinley,-11.805304549740642,% change,35031,1626
New Mexico,Mora,-7.00670895845164,% change,35033,1629
New Mexico,Otero,37.832180399001444,% change,35035,1633
New Mexico,Quay,-40.614247305205254,% change,35037,1637
New Mexico,Rio Arriba,-6.391407351592473,% change,35039,1639
New Mexico,Roosevelt,240.45591313688544,% change,35041,1642
New Mexico,Sandoval,-6.241086721710858,% change,35043,1646
New Mexico,San Juan,17.3204324740913,% change,35045,1650
New Mexico,San Miguel,60.04584789858072,% change,35047,1652
New Mexico,Santa Fe,-6.644752905144867,% change,35049,1654
New Mexico,Sierra,1.7772818414895517,% change,35051,1657
New Mexico,Socorro,27.020619232139353,% change,35053,1659
New Mexico,Taos,9.097394123320045,% change,35055,1662
New Mexico,Torrance,0.5996240994349838,% change,35057,1664
New Mexico,Union,-45.90881091303445,% change,35059,1667
New Mexico,Valencia,21.475021375750913,% change,35061,1670
New York,Albany,-22.108578136797625,% change,36001,1673
New York,Allegany,25.54885553527416,% change,36003,1674
New York,Bronx,-94.43642778059058,% change,36005,1681
New York,Broome,-32.32573798808813,% change,36007,1683
New York,Cattaraugus,17.984746406727446,% change,36009,1687
New York,Cayuga,-19.88751562922755,% change,36011,1689
New York,Chautauqua,25.197592395952455,% change,36013,1694
New York,Chemung,-0.232085453354043,% change,36015,1696
New York,Chenango,0.401330907821288,% change,36017,1699
New York,Clinton,23.919918762644162,% change,36019,1702
New York,Columbia,27.795355672775695,% change,36021,1704
New York,Cortland,22.012154870120124,% change,36023,1706
New York,Delaware,20.487545992315514,% change,36025,1707
New York,Dutchess,-7.947878637592473,% change,36027,1711
New York,Erie,-17.68291658109655,% change,36029,1723
New York,Essex,29.730445859719058,% change,36031,1728
New York,Franklin,-2.0194835409314598,% change,36033,1731
New York,Fulton,18.952854971417107,% change,36035,1734
New York,Genesee,9.687621157160912,% change,36037,1736
New York,Greene,8.428793240051677,% change,36039,1739
New York,Hamilton,62.760090907809975,% change,36041,1742
New York,Herkimer,23.887444222360866,% change,36043,1745
New York,Jefferson,19.792887980392972,% change,36045,1782
New York,Kings,-43.95280303642249,% change,36047,1788
New York,Lewis,10.851994735605956,% change,36049,1790
New York,Livingston,47.93882208899843,% change,36051,1791
New York,Madison,-72.29314310439592,% change,36053,1796
New York,Monroe,-5.945315869719667,% change,36055,1804
New York,Montgomery,-39.733941448571926,% change,36057,1807
New York,Nassau,2.653227337383914,% change,36059,1839
New York,New York,0.0,% change,36061,1847
New York,Niagara,-6.188684694393745,% change,36063,1850
New York,Oneida,-17.066338276426464,% change,36065,1852
New York,Onondaga,-32.74089372906352,% change,36067,1853
New York,Ontario,57.99211731461337,% change,36069,1856
New York,Orange,-5.941424167106777,% change,36071,1859
New York,Orleans,11.25690011363395,% change,36073,1862
New York,Oswego,41.526039936764356,% change,36075,1864
New York,Otsego,2.959551392976844,% change,36077,1868
New York,Putnam,24.176707964263663,% change,36079,1870
New York,Queens,-12.481387550173755,% change,36081,1872
New York,Rensselaer,-21.759124151730155,% change,36083,1874
New York,Richmond,-92.62676300352646,% change,36085,1876
New York,Rockland,-28.345875268419608,% change,36087,1879
New York,St. Lawrence,33.09357289123228,% change,36089,1883
New York,Saratoga,5.7061428862141,% change,36091,1885
New York,Schenectady,-41.61368010558879,% change,36093,1887
New York,Schoharie,69.25679804628669,% change,36095,1888
New York,Schuyler,-4.681000096672818,% change,36097,1889
New York,Seneca,67.68584477188064,% change,36099,1890
New York,Steuben,-4.930200762446641,% change,36101,1891
New York,Suffolk,-7.291520751714728,% change,36103,1924
New York,Sullivan,-9.84180330721438,% change,36105,1928
New York,Tioga,22.455653260589,% change,36107,1930
New York,Tompkins,16.438037700837285,% change,36109,1933
New York,Ulster,1.905515367981405,% change,36111,1935
New York,Warren,-10.362374909603075,% change,36113,1938
New York,Washington,-14.916120163255972,% change,36115,1942
New York,Wayne,-9.958159548639445,% change,36117,1952
New York,Westchester,-19.36640653179599,% change,36119,1960
New York,Wyoming,29.74974187690976,% change,36121,1962
New York,Yates,15.704160177815076,% change,36123,1965
North Carolina,Alamance,-16.33487892815686,% change,37001,1967
North Carolina,Alexander,-8.07357691985274,% change,37003,1968
North Carolina,Alleghany,66.10119254118659,% change,37005,1970
North Carolina,Anson,4.322522378227203,% change,37007,1972
North Carolina,Ashe,3.309048644731776,% change,37009,1975
North Carolina,Avery,-36.05070375414057,% change,37011,1977
North Carolina,Beaufort,-8.56745941807701,% change,37013,1981
North Carolina,Bertie,-17.754002391348866,% change,37015,1983
North Carolina,Bladen,-31.29970785989029,% change,37017,1986
North Carolina,Brunswick,-19.942321283594072,% change,37019,1995
North Carolina,Buncombe,-0.8254489293827919,% change,37021,1422
North Carolina,Burke,12.488348837897226,% change,37023,1424
North Carolina,Cabarrus,29.899520320651913,% change,37025,1426
North Carolina,Caldwell,-17.216901425136058,% change,37027,1429
North Carolina,Camden,134.06102156104922,% change,37029,1433
North Carolina,Carteret,10.343774899011335,% change,37031,1447
North Carolina,Caswell,-15.765752761644258,% change,37033,1449
North Carolina,Catawba,-33.80929507657566,% change,37035,1450
North Carolina,Chatham,-4.431873796155408,% change,37037,1451
North Carolina,Cherokee,11.64432099142863,% change,37039,1452
North Carolina,Chowan,18.43479721821607,% change,37041,1455
North Carolina,Clay,-7.794946531661464,% change,37043,1457
North Carolina,Cleveland,-5.9565164737616065,% change,37045,1458
North Carolina,Columbus,-16.385912176327235,% change,37047,1459
North Carolina,Craven,3.1648245888827224,% change,37049,1462
North Carolina,Cumberland,-2.106665473491575,% change,37051,1464
North Carolina,Currituck,14.892956295054042,% change,37053,1481
North Carolina,Dare,118.1512413220845,% change,37055,1485
North Carolina,Davidson,-4.519399333649975,% change,37057,1489
North Carolina,Davie,53.8251053439922,% change,37059,1490
North Carolina,Duplin,15.347618787882155,% change,37061,1492
North Carolina,Durham,10.692602115775667,% change,37063,1494
North Carolina,Edgecombe,-35.089089392166485,% change,37065,1495
North Carolina,Forsyth,2.510701899943206,% change,37067,1496
North Carolina,Franklin,40.99695149331316,% change,37069,1498
North Carolina,Gaston,-3.1208495826381695,% change,37071,1499
North Carolina,Gates,-17.556044292163918,% change,37073,1500
North Carolina,Graham,51.12777361375549,% change,37075,1502
North Carolina,Granville,-10.935129591792279,% change,37077,1503
North Carolina,Greene,35.27693232389009,% change,37079,1505
North Carolina,Guilford,7.793280942722705,% change,37081,1506
North Carolina,Halifax,-6.990592258548192,% change,37083,1508
North Carolina,Harnett,-3.421799414535075,% change,37085,1509
North Carolina,Haywood,-12.15520630144231,% change,37087,1512
North Carolina,Henderson,31.61921742127881,% change,37089,1514
North Carolina,Hertford,-24.196478169030545,% change,37091,1515
North Carolina,Hoke,-16.439573801343478,% change,37093,1517
North Carolina,Hyde,63.878610794505434,% change,37095,1521
North Carolina,Iredell,-8.597783966471804,% change,37097,1525
North Carolina,Jackson,-9.965423649771456,% change,37099,1528
North Carolina,Johnston,45.4988291166235,% change,37101,1530
North Carolina,Jones,-37.329189003242966,% change,37103,1536
North Carolina,Lee,-49.60255797745264,% change,37105,1540
North Carolina,Lenoir,4.43864959161834,% change,37107,1542
North Carolina,Lincoln,-2.758050519199024,% change,37109,1545
North Carolina,McDowell,-27.212658878116592,% change,37111,1554
North Carolina,Macon,6.316778204886636,% change,37113,1556
North Carolina,Madison,-21.81461597965863,% change,37115,1560
North Carolina,Martin,-5.181504464177284,% change,37117,1563
North Carolina,Mecklenburg,-18.240999293417946,% change,37119,1565
North Carolina,Mitchell,3.2122933964439944,% change,37121,1568
North Carolina,Montgomery,98.96370561855676,% change,37123,1573
North Carolina,Moore,0.40951031572205354,% change,37125,1584
North Carolina,Nash,-1.4191692126520794,% change,37127,1588
North Carolina,New Hanover,4.352361700612238,% change,37129,1602
North Carolina,Northampton,12.716380218394004,% change,37131,1606
North Carolina,Onslow,-8.250451309058148,% change,37133,1625
North Carolina,Orange,-12.04043832701439,% change,37135,1630
North Carolina,Pamlico,-11.433168607687605,% change,37137,1703
North Carolina,Pasquotank,69.43759897289827,% change,37139,1714
North Carolina,Pender,-9.605330604931002,% change,37141,1718
North Carolina,Perquimans,88.38275111046669,% change,37143,1724
North Carolina,Person,100.29735541780592,% change,37145,1729
North Carolina,Pitt,-5.185192923704842,% change,37147,1733
North Carolina,Polk,54.47625412721959,% change,37149,1738
North Carolina,Randolph,16.332912353971402,% change,37151,1741
North Carolina,Richmond,-6.936915050890631,% change,37153,1744
North Carolina,Robeson,6.4800016627741055,% change,37155,1747
North Carolina,Rockingham,-3.1464234089789227,% change,37157,1751
North Carolina,Rowan,-0.584128089946376,% change,37159,1754
North Carolina,Rutherford,4.3422405121660494,% change,37161,1764
North Carolina,Sampson,29.53501500950543,% change,37163,1769
North Carolina,Scotland,-8.822356949220591,% change,37165,1772
North Carolina,Stanly,50.81896373790561,% change,37167,1775
North Carolina,Stokes,3.948806137618622,% change,37169,1777
North Carolina,Surry,-1.737427449995627,% change,37171,1780
North Carolina,Swain,-39.275097727475945,% change,37173,1784
North Carolina,Transylvania,21.753474112754123,% change,37175,1786
North Carolina,Tyrrell,42.64456598318332,% change,37177,1794
North Carolina,Union,-16.518397459909274,% change,37179,1798
North Carolina,Vance,4.9412377111169095,% change,37181,1801
North Carolina,Wake,6.461314836152066,% change,37183,1805
North Carolina,Warren,27.528651585054615,% change,37185,1809
North Carolina,Washington,-9.28182335506673,% change,37187,1811
North Carolina,Watauga,33.40233670691421,% change,37189,1813
North Carolina,Wayne,17.610320946167114,% change,37191,1814
North Carolina,Wilkes,-0.558560985800785,% change,37193,1817
North Carolina,Wilson,-19.989858003262114,% change,37195,1819
North Carolina,Yadkin,12.583065958367143,% change,37197,1821
North Carolina,Yancey,-10.125763363813974,% change,37199,1823
North Dakota,Adams,56.84525048181993,% change,38001,1826
North Dakota,Barnes,69.1827046364407,% change,38003,1828
North Dakota,Benson,-13.71007919750491,% change,38005,1831
North Dakota,Billings,0,% change,38007,1833
North Dakota,Bottineau,-48.21992125605985,% change,38009,1836
North Dakota,Bowman,81.40684209855773,% change,38011,1838
North Dakota,Burke,85.96256453293385,% change,38013,1841
North Dakota,Burleigh,-25.329026781145537,% change,38015,1844
North Dakota,Cass,-6.704369941216036,% change,38017,1848
North Dakota,Cavalier,214.864953809249,% change,38019,1849
North Dakota,Dickey,-89.67087900297666,% change,38021,2004
North Dakota,Divide,31.047485364693095,% change,38023,2007
North Dakota,Dunn,-75.80951610548877,% change,38025,2013
North Dakota,Eddy,-43.057991412522625,% change,38027,2017
North Dakota,Emmons,-28.621695873262738,% change,38029,2021
North Dakota,Foster,117.2057426075416,% change,38031,2026
North Dakota,Golden Valley,335.0942311047033,% change,38033,2036
North Dakota,Grand Forks,-20.62850612812452,% change,38035,2043
North Dakota,Grant,-0.029897961226207838,% change,38037,2051
North Dakota,Griggs,-32.74811164070321,% change,38039,2056
North Dakota,Hettinger,62.89928479812371,% change,38041,2063
North Dakota,Kidder,-54.59448055561724,% change,38043,2068
North Dakota,LaMoure,-76.07616647389334,% change,38045,2074
North Dakota,Logan,-69.17231551886243,% change,38047,2078
North Dakota,McHenry,-51.08481442778747,% change,38049,2082
North Dakota,McIntosh,51.86854597125823,% change,38051,2090
North Dakota,McKenzie,-6.630151379543337,% change,38053,2097
North Dakota,McLean,48.59885012200291,% change,38055,2103
North Dakota,Mercer,96.02022426575675,% change,38057,2107
North Dakota,Morton,-30.871534756785667,% change,38059,2114
North Dakota,Mountrail,88.71578246648633,% change,38061,2119
North Dakota,Nelson,0.8566586810190556,% change,38063,2122
North Dakota,Oliver,850.8063612918669,% change,38065,2127
North Dakota,Pembina,39.4846171826806,% change,38067,2131
North Dakota,Pierce,-71.33636262576785,% change,38069,2136
North Dakota,Ramsey,-71.93942809110428,% change,38071,2141
North Dakota,Ransom,-18.61737961119801,% change,38073,2147
North Dakota,Renville,-56.26589140068656,% change,38075,2150
North Dakota,Richland,70.16009813517915,% change,38077,2156
North Dakota,Rolette,6.780463752821918,% change,38079,2161
North Dakota,Sargent,-24.821321401439214,% change,38081,2164
North Dakota,Sheridan,131.53225715841944,% change,38083,2169
North Dakota,Sioux,-20.178050903037146,% change,38085,2175
North Dakota,Slope,-48.58490642782302,% change,38087,2180
North Dakota,Stark,-55.49505608105656,% change,38089,2182
North Dakota,Steele,-22.728374281441297,% change,38091,2186
North Dakota,Stutsman,40.45212065635266,% change,38093,2199
