State,County,Low income & low access to store (% change) 2010 - 15 (PCH_LACCESS_LOWI_10_15),Units,FIPS,FID
North Dakota,Sheridan,-34.97838201410348,% change,38083,2169
North Dakota,Sioux,0.1416893604334622,% change,38085,2175
North Dakota,Slope,-0.37578616311415536,% change,38087,2180
North Dakota,Stark,-54.414341782000704,% change,38089,2182
North Dakota,Steele,-27.105906592033534,% change,38091,2186
North Dakota,Stutsman,-24.442138803787998,% change,38093,2199
North Dakota,Towner,-78.55466620934466,% change,38095,2205
North Dakota,Traill,-60.67585609310521,% change,38097,2217
North Dakota,Walsh,-19.637257513892155,% change,38099,2225
North Dakota,Ward,-14.366199059893711,% change,38101,2233
North Dakota,Wells,-29.483728011445702,% change,38103,2237
North Dakota,Williams,-6.74451247126304,% change,38105,2244
Ohio,Adams,117.79878137108031,% change,39001,2248
Ohio,Allen,-22.18751378155251,% change,39003,2250
Ohio,Ashland,11.468179796292338,% change,39005,2254
Ohio,Ashtabula,34.34609763461736,% change,39007,2259
Ohio,Athens,0.7842423129571894,% change,39009,2266
Ohio,Auglaize,65.63279765608317,% change,39011,2273
Ohio,Belmont,-6.6154448273648105,% change,39013,2278
Ohio,Brown,-13.381443374022407,% change,39015,2282
Ohio,Butler,16.609201750524676,% change,39017,2286
Ohio,Carroll,29.19276379029657,% change,39019,2289
Ohio,Champaign,61.146746087856485,% change,39021,2291
Ohio,Clark,53.490488796243696,% change,39023,2300
Ohio,Clermont,-2.1478920754263253,% change,39025,2306
Ohio,Clinton,178.9992260102713,% change,39027,2310
Ohio,Columbiana,19.64051949660791,% change,39029,2315
Ohio,Coshocton,26.417486788644172,% change,39031,2317
Ohio,Crawford,348.38806207461903,% change,39033,2323
Ohio,Cuyahoga,14.57666842298556,% change,39035,2332
Ohio,Darke,37.682892765093534,% change,39037,2345
Ohio,Defiance,-25.884893226619614,% change,39039,2350
Ohio,Delaware,45.709006750813955,% change,39041,2352
Ohio,Erie,14.003678929384902,% change,39043,2357
Ohio,Fairfield,-12.760206272554628,% change,39045,2365
Ohio,Fayette,-23.82076612148949,% change,39047,2368
Ohio,Franklin,18.4425700137949,% change,39049,2375
Ohio,Fulton,26.298755630923587,% change,39051,2378
Ohio,Gallia,42.76521383275234,% change,39053,2383
Ohio,Geauga,2.19478499345718,% change,39055,2390
Ohio,Greene,38.984660694663205,% change,39057,2393
Ohio,Guernsey,21.47446373140694,% change,39059,2399
Ohio,Hamilton,23.72912162581901,% change,39061,2411
Ohio,Hancock,-0.022249197552437486,% change,39063,2427
Ohio,Hardin,100.48789305204784,% change,39065,2432
Ohio,Harrison,18.85390826276498,% change,39067,2440
Ohio,Henry,-0.4446407814426501,% change,39069,2451
Ohio,Highland,17.930767938563715,% change,39071,2457
Ohio,Hocking,3.4827600929618727,% change,39073,2461
Ohio,Holmes,2.828292794972885,% change,39075,2464
Ohio,Huron,4.347743952939309,% change,39077,2468
Ohio,Jackson,-4.288004564720667,% change,39079,2472
Ohio,Jefferson,15.270214540669738,% change,39081,2476
Ohio,Knox,12.915359228614895,% change,39083,2479
Ohio,Lake,2.148265949286129,% change,39085,2493
Ohio,Lawrence,-7.827083300100782,% change,39087,2499
Ohio,Licking,79.25151049131381,% change,39089,2504
Ohio,Logan,-1.6394048178698817,% change,39091,2510
Ohio,Lorain,17.253638523459262,% change,39093,2516
Ohio,Lucas,4.675784552399436,% change,39095,2520
Ohio,Madison,148.50065456480291,% change,39097,2529
Ohio,Mahoning,-14.307196979158658,% change,39099,2534
Ohio,Marion,3.3381026916165255,% change,39101,2541
Ohio,Medina,12.405976898940416,% change,39103,2545
Ohio,Meigs,-27.93964909724103,% change,39105,2549
Ohio,Mercer,-56.85471461772927,% change,39107,2552
Ohio,Miami,11.232295903824804,% change,39109,2558
Ohio,Monroe,14.87786295876573,% change,39111,2565
Ohio,Montgomery,5.127477760401447,% change,39113,2573
Ohio,Morgan,10.784138299403379,% change,39115,2000
Ohio,Morrow,14.282215210158611,% change,39117,2006
Ohio,Muskingum,13.349033466861643,% change,39119,2010
Ohio,Noble,74.243774353507,% change,39121,2012
Ohio,Ottawa,37.53424261891533,% change,39123,2019
Ohio,Paulding,-17.41143954443686,% change,39125,2024
Ohio,Perry,-55.37839238341077,% change,39127,2027
Ohio,Pickaway,9.258885607461725,% change,39129,2031
Ohio,Pike,-35.606382385255245,% change,39131,2034
Ohio,Portage,49.13946623683746,% change,39133,2038
Ohio,Preble,-3.173942707306001,% change,39135,2039
Ohio,Putnam,18.869306099624485,% change,39137,2040
Ohio,Richland,85.20453425996115,% change,39139,2042
Ohio,Ross,39.318918302056105,% change,39141,2045
Ohio,Sandusky,32.49089965614235,% change,39143,2047
Ohio,Scioto,3.9001905738743563,% change,39145,2048
Ohio,Seneca,62.64262676971607,% change,39147,2049
Ohio,Shelby,25.92720671896413,% change,39149,2052
Ohio,Stark,15.92317980064371,% change,39151,2054
Ohio,Summit,-8.784952897135181,% change,39153,2057
Ohio,Trumbull,8.175053727156559,% change,39155,2061
Ohio,Tuscarawas,14.727821155331592,% change,39157,2065
Ohio,Union,184.89478860087624,% change,39159,2067
Ohio,Van Wert,47.80644801773807,% change,39161,2071
Ohio,Vinton,233.97652096522208,% change,39163,2075
Ohio,Warren,16.304336446987516,% change,39165,2076
Ohio,Washington,14.179339331547716,% change,39167,2080
Ohio,Wayne,12.186017490268602,% change,39169,2084
Ohio,Williams,18.290961751783158,% change,39171,2087
Ohio,Wood,68.61301658084288,% change,39173,2091
Ohio,Wyandot,22.529080194924184,% change,39175,2093
Oklahoma,Adair,3.8915423512156626,% change,40001,2095
Oklahoma,Alfalfa,13.717733911294113,% change,40003,2099
Oklahoma,Atoka,-2.160897090213797,% change,40005,2102
Oklahoma,Beaver,21.009144591233806,% change,40007,2104
Oklahoma,Beckham,-25.75289716222713,% change,40009,2106
Oklahoma,Blaine,-23.63924654700547,% change,40011,2110
Oklahoma,Bryan,9.342835250263095,% change,40013,2112
Oklahoma,Caddo,6.72289026315073,% change,40015,2118
Oklahoma,Canadian,-12.603302620365927,% change,40017,2123
Oklahoma,Carter,6.881970911490957,% change,40019,2126
Oklahoma,Cherokee,-3.137183549455548,% change,40021,2129
Oklahoma,Choctaw,13.314583967272117,% change,40023,2133
Oklahoma,Cimarron,-19.96781577232383,% change,40025,2135
Oklahoma,Cleveland,-5.88965935607569,% change,40027,2140
Oklahoma,Coal,8.043688650658462,% change,40029,2144
Oklahoma,Comanche,-3.33096599626061,% change,40031,2145
Oklahoma,Cotton,1278.9887446270127,% change,40033,2146
Oklahoma,Craig,-2.2926414109330087,% change,40035,2148
Oklahoma,Creek,27.540415555047925,% change,40037,2151
Oklahoma,Custer,72.30622387623275,% change,40039,2153
Oklahoma,Delaware,-12.994467513192237,% change,40041,2154
Oklahoma,Dewey,-5.746011055416027,% change,40043,2158
Oklahoma,Ellis,13.73672192416521,% change,40045,2165
Oklahoma,Garfield,-38.01069023928172,% change,40047,2167
Oklahoma,Garvin,-40.24582411913975,% change,40049,2176
Oklahoma,Grady,-17.01386252975073,% change,40051,2184
Oklahoma,Grant,-2.9010506675076657,% change,40053,2187
Oklahoma,Greer,44.92371027124911,% change,40055,2189
Oklahoma,Harmon,-33.18555974301466,% change,40057,2191
Oklahoma,Harper,37.308931348967874,% change,40059,2193
Oklahoma,Haskell,1.5669562329620517,% change,40061,2195
Oklahoma,Hughes,26.94349335811227,% change,40063,2197
Oklahoma,Jackson,33.359128628113446,% change,40065,2202
Oklahoma,Jefferson,12.392109226970579,% change,40067,2206
Oklahoma,Johnston,7.396130219883408,% change,40069,2211
Oklahoma,Kay,66.5377101367189,% change,40071,2215
Oklahoma,Kingfisher,-40.61773672581977,% change,40073,2219
Oklahoma,Kiowa,23.360644420310155,% change,40075,2222
Oklahoma,Latimer,10.010400767603434,% change,40077,2226
Oklahoma,Le Flore,9.676692933191362,% change,40079,2230
Oklahoma,Lincoln,-61.88661948634936,% change,40081,2234
Oklahoma,Logan,-15.158084995557669,% change,40083,2236
Oklahoma,Love,-12.46300099981246,% change,40085,2238
Oklahoma,McClain,30.68878584125354,% change,40087,2245
Oklahoma,McCurtain,4.712195380517434,% change,40089,2252
Oklahoma,McIntosh,-7.936962556962116,% change,40091,2258
Oklahoma,Major,-65.4819830177678,% change,40093,2260
Oklahoma,Marshall,176.67217647027184,% change,40095,2265
Oklahoma,Mayes,340.56036385334374,% change,40097,2270
Oklahoma,Murray,-46.432135442603226,% change,40099,2276
Oklahoma,Muskogee,16.09573365116299,% change,40101,2281
Oklahoma,Noble,26.07215402115257,% change,40103,2287
Oklahoma,Nowata,-6.707280863914663,% change,40105,2290
Oklahoma,Okfuskee,-18.53685022889176,% change,40107,2297
Oklahoma,Oklahoma,-17.488703964910503,% change,40109,2303
Oklahoma,Okmulgee,-10.649707435564974,% change,40111,2311
Oklahoma,Osage,8.226228891399655,% change,40113,2318
Oklahoma,Ottawa,2.29324447376658,% change,40115,2325
Oklahoma,Pawnee,-42.75686685600117,% change,40117,2329
Oklahoma,Payne,-16.811063850424137,% change,40119,2340
Oklahoma,Pittsburg,-10.524141146858595,% change,40121,2344
Oklahoma,Pontotoc,-4.495025212060664,% change,40123,2351
Oklahoma,Pottawatomie,-6.08384836038942,% change,40125,2356
Oklahoma,Pushmataha,60.56202563635588,% change,40127,2362
Oklahoma,Roger Mills,13.874425849824823,% change,40129,2369
Oklahoma,Rogers,-17.57492617720852,% change,40131,2374
Oklahoma,Seminole,-11.714377578949106,% change,40133,2384
Oklahoma,Sequoyah,35.12262830607351,% change,40135,2391
Oklahoma,Stephens,-1.329707446305724,% change,40137,2396
Oklahoma,Texas,-59.12355988686928,% change,40139,2003
Oklahoma,Tillman,-14.662103386370722,% change,40141,2005
Oklahoma,Tulsa,2.5592058906274673,% change,40143,2008
Oklahoma,Wagoner,8.757949138626092,% change,40145,2014
Oklahoma,Washington,16.736725633794364,% change,40147,2018
Oklahoma,Washita,-10.001982607581276,% change,40149,2023
Oklahoma,Woods,-8.615008666116267,% change,40151,2029
Oklahoma,Woodward,24.32893376360652,% change,40153,2035
Oregon,Baker,35.908170662955904,% change,41001,2044
Oregon,Benton,53.05596638581559,% change,41003,2053
Oregon,Clackamas,-4.531142862696282,% change,41005,2058
Oregon,Clatsop,-42.629278543731964,% change,41007,2064
Oregon,Columbia,1.7854400730482671,% change,41009,2070
Oregon,Coos,8.994151737115008,% change,41011,2083
Oregon,Crook,77.24667361437926,% change,41013,2092
Oregon,Curry,-4.454897798679099,% change,41015,2098
Oregon,Deschutes,18.389563858924358,% change,41017,2109
Oregon,Douglas,-2.461530332651249,% change,41019,2115
Oregon,Gilliam,-22.690900646971137,% change,41021,2121
Oregon,Grant,-0.5476675896401754,% change,41023,2130
Oregon,Harney,21.13801037669632,% change,41025,2134
Oregon,Hood River,13.910417266489242,% change,41027,2138
Oregon,Jackson,42.49765609329711,% change,41029,2139
Oregon,Jefferson,-20.629100371925333,% change,41031,2143
Oregon,Josephine,35.5692975764649,% change,41033,2152
Oregon,Klamath,13.845349655107567,% change,41035,2155
Oregon,Lake,3.1925737918381984,% change,41037,2159
Oregon,Lane,30.163711702001194,% change,41039,2170
Oregon,Lincoln,6.92336837526698,% change,41041,2174
Oregon,Linn,0.12360824927552104,% change,41043,2181
Oregon,Malheur,26.354906901417387,% change,41045,2185
Oregon,Marion,13.024573592144966,% change,41047,2200
Oregon,Morrow,27.289244824928293,% change,41049,2209
Oregon,Multnomah,-29.926291391892,% change,41051,2218
Oregon,Polk,21.949226140411923,% change,41053,2223
Oregon,Sherman,103.21895687260347,% change,41055,2232
Oregon,Tillamook,-56.98019062015145,% change,41057,2242
Oregon,Umatilla,26.25628138354398,% change,41059,2251
Oregon,Union,-50.43406275804663,% change,41061,2257
Oregon,Wallowa,5.14861621983284,% change,41063,2263
Oregon,Wasco,11.639632523990077,% change,41065,2267
Oregon,Washington,-3.623518161272299,% change,41067,2272
Oregon,Wheeler,-18.029754723711996,% change,41069,2277
Oregon,Yamhill,31.661387150093795,% change,41071,2284
Pennsylvania,Adams,-3.0405743860931755,% change,42001,2292
Pennsylvania,Allegheny,-11.571007516322153,% change,42003,2302
Pennsylvania,Armstrong,72.20573487586297,% change,42005,2309
Pennsylvania,Beaver,-4.720009820546079,% change,42007,2321
Pennsylvania,Bedford,-50.282979307477845,% change,42009,2324
Pennsylvania,Berks,17.920463933120583,% change,42011,2326
Pennsylvania,Blair,38.595283016443744,% change,42013,2328
Pennsylvania,Bradford,-15.819387209735053,% change,42015,2333
Pennsylvania,Bucks,3.3883590891400686,% change,42017,2336
Pennsylvania,Butler,-5.420090588505894,% change,42019,2338
Pennsylvania,Cambria,32.676007084129594,% change,42021,2341
Pennsylvania,Cameron,28.57251391546895,% change,42023,2343
Pennsylvania,Carbon,10.687448434848971,% change,42025,2349
Pennsylvania,Centre,20.943038668736598,% change,42027,2354
Pennsylvania,Chester,5.004381724063062,% change,42029,2360
Pennsylvania,Clarion,-2.573844278991164,% change,42031,2366
Pennsylvania,Clearfield,-0.9542007525660522,% change,42033,2372
Pennsylvania,Clinton,-8.198353120193378,% change,42035,2379
Pennsylvania,Columbia,1.6554989691569635,% change,42037,2385
Pennsylvania,Crawford,9.111371448004231,% change,42039,2389
Pennsylvania,Cumberland,48.099245212557385,% change,42041,2397
Pennsylvania,Dauphin,-36.34081816320241,% change,42043,2403
Pennsylvania,Delaware,-32.383852488220136,% change,42045,2414
Pennsylvania,Elk,-3.2069483910361254,% change,42047,2420
Pennsylvania,Erie,23.97650701500938,% change,42049,2425
Pennsylvania,Fayette,9.288475833823993,% change,42051,2431
Pennsylvania,Forest,-2.664908712933332,% change,42053,2436
Pennsylvania,Franklin,-5.414293687933471,% change,42055,2439
Pennsylvania,Fulton,-3.765364047292568,% change,42057,2446
Pennsylvania,Greene,-2.034823070664777,% change,42059,2447
Pennsylvania,Huntingdon,-26.740594547509154,% change,42061,2454
Pennsylvania,Indiana,128.7270236637014,% change,42063,2459
Pennsylvania,Jefferson,-12.42568180548031,% change,42065,2462
Pennsylvania,Juniata,24.736660755851815,% change,42067,2466
Pennsylvania,Lackawanna,32.118602435144425,% change,42069,2471
Pennsylvania,Lancaster,0.87393605478438,% change,42071,2482
Pennsylvania,Lawrence,1.429878891186745,% change,42073,2488
Pennsylvania,Lebanon,-15.420153400111145,% change,42075,2492
Pennsylvania,Lehigh,-0.28889762430828647,% change,42077,2496
Pennsylvania,Luzerne,-0.06282477145563349,% change,42079,2501
Pennsylvania,Lycoming,-8.281380470290106,% change,42081,2505
Pennsylvania,McKean,16.712636748647256,% change,42083,2509
Pennsylvania,Mercer,21.55706610758626,% change,42085,2513
Pennsylvania,Mifflin,-38.18164712477965,% change,42087,2517
Pennsylvania,Monroe,14.002881210075415,% change,42089,2521
Pennsylvania,Montgomery,9.736210999360551,% change,42091,2528
Pennsylvania,Montour,-35.21902268529887,% change,42093,2533
Pennsylvania,Northampton,-0.5313135083631938,% change,42095,2537
Pennsylvania,Northumberland,-16.60423876646192,% change,42097,2544
Pennsylvania,Perry,-3.0645123098227276,% change,42099,2554
Pennsylvania,Philadelphia,116.26576856309632,% change,42101,2563
Pennsylvania,Pike,38.64858701189873,% change,42103,2571
Pennsylvania,Potter,-21.755141833678373,% change,42105,2575
Pennsylvania,Schuylkill,26.60926625789008,% change,42107,2581
Pennsylvania,Snyder,39.50439745486109,% change,42109,2583
Pennsylvania,Somerset,6.253185881924828,% change,42111,2589
Pennsylvania,Sullivan,-17.849941057212988,% change,42113,2293
Pennsylvania,Susquehanna,8.33396831568671,% change,42115,2298
Pennsylvania,Tioga,260.75316912591944,% change,42117,2305
Pennsylvania,Union,32.89793747046473,% change,42119,2313
Pennsylvania,Venango,7.242639726831829,% change,42121,2316
Pennsylvania,Warren,-3.4105416470987144,% change,42123,2322
Pennsylvania,Washington,13.964300149743657,% change,42125,2346
Pennsylvania,Wayne,-19.985889915614937,% change,42127,2363
Pennsylvania,Westmoreland,6.565012383416841,% change,42129,2394
Pennsylvania,Wyoming,49.23478565611691,% change,42131,2407
Pennsylvania,York,2.395040039224938,% change,42133,2419
Rhode Island,Bristol,2.196612522493967,% change,44001,2433
Rhode Island,Kent,-6.595861672032681,% change,44003,2444
Rhode Island,Newport,-19.4888611199872,% change,44005,2460
Rhode Island,Providence,-30.629804910973967,% change,44007,2475
Rhode Island,Washington,-1.680524504011148,% change,44009,2484
South Carolina,Abbeville,-95.92311012844267,% change,45001,2489
South Carolina,Aiken,20.73553872089906,% change,45003,2503
South Carolina,Allendale,1109.8292629042585,% change,45005,2527
South Carolina,Anderson,1.7472973778180554,% change,45007,2559
South Carolina,Bamberg,110.24847977415617,% change,45009,2592
South Carolina,Barnwell,11.3041852667911,% change,45011,2605
South Carolina,Beaufort,28.744010498991702,% change,45013,2626
South Carolina,Berkeley,27.26009926366399,% change,45015,2631
South Carolina,Calhoun,34.76981124699553,% change,45017,2635
South Carolina,Charleston,18.92528613200107,% change,45019,2691
South Carolina,Cherokee,47.514959627278266,% change,45021,2700
South Carolina,Chester,22.018547944225386,% change,45023,2704
South Carolina,Chesterfield,7.053232244359682,% change,45025,2708
South Carolina,Clarendon,4.904118718010147,% change,45027,2715
South Carolina,Colleton,9.661631894999017,% change,45029,2718
South Carolina,Darlington,37.95438493132258,% change,45031,2721
South Carolina,Dillon,23.009364145495628,% change,45033,2725
South Carolina,Dorchester,14.129463237094567,% change,45035,2730
South Carolina,Edgefield,37.86565947913803,% change,45037,2735
South Carolina,Fairfield,28.692697525550482,% change,45039,2738
South Carolina,Florence,8.018432509858755,% change,45041,2742
South Carolina,Georgetown,-6.749771969525669,% change,45043,2752
South Carolina,Greenville,23.08849129860128,% change,45045,2759
South Carolina,Greenwood,36.681828166006554,% change,45047,2764
South Carolina,Hampton,56.70669978011611,% change,45049,2767
South Carolina,Horry,3.8992720278941553,% change,45051,2774
South Carolina,Jasper,16.275368507135592,% change,45053,2783
South Carolina,Kershaw,2.9748616288463143,% change,45055,2787
South Carolina,Lancaster,95.64201488346548,% change,45057,2790
South Carolina,Laurens,39.7771413299314,% change,45059,2794
South Carolina,Lee,1.7588839218076184,% change,45061,2800
South Carolina,Lexington,21.896281489623895,% change,45063,2803
South Carolina,McCormick,-42.68559246348165,% change,45065,2807
South Carolina,Marion,174.49282629356583,% change,45067,2811
South Carolina,Marlboro,32.26547807833816,% change,45069,2813
South Carolina,Newberry,129.89668881761938,% change,45071,2818
South Carolina,Oconee,18.491293799769544,% change,45073,2822
South Carolina,Orangeburg,-6.300102598176799,% change,45075,2829
South Carolina,Pickens,-4.747852695262111,% change,45077,2834
South Carolina,Richland,15.572447218525914,% change,45079,2843
South Carolina,Saluda,127.91473162253631,% change,45081,2846
South Carolina,Spartanburg,6.867660250806843,% change,45083,2851
South Carolina,Sumter,18.704037847342224,% change,45085,2855
South Carolina,Union,25.80827572056376,% change,45087,2860
South Carolina,Williamsburg,-2.9051216103064634,% change,45089,2864
South Carolina,York,18.05880269963291,% change,45091,2867
South Dakota,Aurora,-30.6273271319178,% change,46003,2870
South Dakota,Beadle,6.105237168016671,% change,46005,2874
South Dakota,Bennett,20.220490645269614,% change,46007,2876
South Dakota,Bon Homme,-85.70475475210364,% change,46009,2879
South Dakota,Brookings,3.981151584492018,% change,46011,2882
South Dakota,Brown,24.733550052326876,% change,46013,2885
South Dakota,Brule,20.564013184923922,% change,46015,2888
South Dakota,Buffalo,519.4819985451674,% change,46017,2891
South Dakota,Butte,-26.933782690060504,% change,46019,2895
South Dakota,Campbell,13.236062480990855,% change,46021,2897
South Dakota,Charles Mix,-77.40812714462389,% change,46023,2900
South Dakota,Clark,10.883041596887335,% change,46025,2901
South Dakota,Clay,98.33909365749574,% change,46027,2903
South Dakota,Codington,32.72932620209293,% change,46029,2906
South Dakota,Corson,-8.406637366242544,% change,46031,2907
South Dakota,Custer,10.529523498047142,% change,46033,2908
South Dakota,Davison,4.147947827752858,% change,46035,2910
South Dakota,Day,-8.766247671123924,% change,46037,2911
South Dakota,Deuel,0.08411595629175374,% change,46039,2912
South Dakota,Dewey,4.243848241338351,% change,46041,2914
South Dakota,Douglas,-11.371509052929275,% change,46043,2916
South Dakota,Edmunds,4.2231584152940185,% change,46045,2917
South Dakota,Fall River,-7.54568962460877,% change,46047,2919
South Dakota,Faulk,-49.9822538909424,% change,46049,2921
South Dakota,Grant,-19.701122931711232,% change,46051,2922
South Dakota,Gregory,-18.245191799587435,% change,46053,2923
South Dakota,Haakon,54.8031251182915,% change,46055,2924
South Dakota,Hamlin,-7.614684642276169,% change,46057,2926
South Dakota,Hand,-2.7477773627428403,% change,46059,2928
South Dakota,Hanson,-14.381091542237087,% change,46061,2929
South Dakota,Harding,-16.361611467267117,% change,46063,2931
South Dakota,Hughes,-23.035908196489924,% change,46065,2933
South Dakota,Hutchinson,-81.16259798177697,% change,46067,2934
South Dakota,Hyde,-34.515335323976615,% change,46069,2937
South Dakota,Jackson,-15.90321247846688,% change,46071,2939
South Dakota,Jerauld,-26.29269382821033,% change,46073,2941
South Dakota,Jones,21.159419514442533,% change,46075,2944
South Dakota,Kingsbury,-4.928893171760581,% change,46077,2945
South Dakota,Lake,-32.41555322719985,% change,46079,2401
South Dakota,Lawrence,17.88311730484275,% change,46081,2406
South Dakota,Lincoln,-35.08157247928655,% change,46083,2410
South Dakota,Lyman,75.73113871910554,% change,46085,2417
South Dakota,McCook,-58.70187305396834,% change,46087,2422
South Dakota,McPherson,8.98817769931541,% change,46089,2426
South Dakota,Marshall,-15.292758835029504,% change,46091,2430
South Dakota,Meade,128.99802466293983,% change,46093,2442
South Dakota,Mellette,16.599280600565315,% change,46095,2450
South Dakota,Miner,83.36914945292278,% change,46097,2456
South Dakota,Minnehaha,-6.335963678843111,% change,46099,2467
South Dakota,Moody,25.618471526663956,% change,46101,2485
South Dakota,Pennington,1.9442015389599023,% change,46103,2497
South Dakota,Perkins,-15.538329856399091,% change,46105,2502
South Dakota,Potter,1.3083566590835247,% change,46107,2506
South Dakota,Roberts,-44.686611818840014,% change,46109,2511
South Dakota,Sanborn,-0.7810335992446912,% change,46111,2514
South Dakota,Shannon,65.80442288031749,% change,46113,2519
South Dakota,Spink,-12.84681534888329,% change,46115,2523
South Dakota,Stanley,-22.694432250670573,% change,46117,2530
South Dakota,Sully,-23.603087912207418,% change,46119,2535
South Dakota,Todd,8.703567851628382,% change,46121,2540
South Dakota,Tripp,-15.525599524270046,% change,46123,2546
South Dakota,Turner,-94.04283668045865,% change,46125,2550
South Dakota,Union,-33.00597169810372,% change,46127,2557
South Dakota,Walworth,-7.059462263301502,% change,46129,2561
South Dakota,Yankton,-13.56883090216456,% change,46135,2569
South Dakota,Ziebach,-42.0778327956467,% change,46137,2578
Tennessee,Anderson,92.6408441967323,% change,47001,2584
Tennessee,Bedford,7.39426421796279,% change,47003,2593
Tennessee,Benton,4.904301797401969,% change,47005,2598
Tennessee,Bledsoe,-39.153313948450936,% change,47007,2602
Tennessee,Blount,21.594294210543218,% change,47009,2622
Tennessee,Bradley,5.050477968153293,% change,47011,2627
Tennessee,Campbell,37.53770908113591,% change,47013,2633
Tennessee,Cannon,15.461076172689031,% change,47015,2638
Tennessee,Carroll,20.713340218386275,% change,47017,2648
Tennessee,Carter,34.90468921253018,% change,47019,2654
Tennessee,Cheatham,39.155029580057246,% change,47021,2660
Tennessee,Chester,3.8190779663128156,% change,47023,2664
Tennessee,Claiborne,15.141136769252183,% change,47025,2670
Tennessee,Clay,956.4358154024658,% change,47027,2679
Tennessee,Cocke,20.31519008802828,% change,47029,2686
Tennessee,Coffee,25.988953905464225,% change,47031,2689
Tennessee,Crockett,-31.996802766399135,% change,47033,2693
Tennessee,Cumberland,56.60648162112031,% change,47035,2696
Tennessee,Davidson,-10.765207540517107,% change,47037,2698
Tennessee,Decatur,8.914670108601424,% change,47039,2705
Tennessee,DeKalb,-25.420133086205087,% change,47041,2710
Tennessee,Dickson,2.851059641685106,% change,47043,2717
Tennessee,Dyer,-3.7050580288020973,% change,47045,2723
Tennessee,Fayette,-41.18936536268083,% change,47047,2726
Tennessee,Fentress,-31.445804661821768,% change,47049,2731
Tennessee,Franklin,-7.097620657797185,% change,47051,2734
Tennessee,Gibson,2.87356596348151,% change,47053,2739
Tennessee,Giles,-12.770767980400882,% change,47055,2743
Tennessee,Grainger,0.0,% change,47057,2748
Tennessee,Greene,0.5024212600950761,% change,47059,2750
Tennessee,Grundy,-84.71032678184773,% change,47061,2754
Tennessee,Hamblen,72.84734189097426,% change,47063,2757
Tennessee,Hamilton,12.188809955451838,% change,47065,2761
Tennessee,Hancock,-49.34419655352148,% change,47067,2766
Tennessee,Hardeman,100.9899961348455,% change,47069,2770
Tennessee,Hardin,23.62090442066702,% change,47071,2773
Tennessee,Hawkins,-9.257835459772435,% change,47073,2779
Tennessee,Haywood,4.610656127260624,% change,47075,2781
Tennessee,Henderson,-19.104280416780643,% change,47077,2786
Tennessee,Henry,-2.4657636662578435,% change,47079,2789
Tennessee,Hickman,53.1545375559158,% change,47081,2792
Tennessee,Houston,-27.45700039435488,% change,47083,2796
Tennessee,Humphreys,-39.23929702696245,% change,47085,2798
Tennessee,Jackson,-3.995220586371427,% change,47087,2801
Tennessee,Jefferson,1.4217525222206657,% change,47089,2804
Tennessee,Johnson,-5.097000883145283,% change,47091,2808
Tennessee,Knox,1.0644843352085458,% change,47093,2814
Tennessee,Lake,11.437571213083936,% change,47095,2817
Tennessee,Lauderdale,6.225106563816579,% change,47097,2821
Tennessee,Lawrence,4.599115816925648,% change,47099,2823
Tennessee,Lewis,19.657076456503773,% change,47101,2825
Tennessee,Lincoln,3.710950107605392,% change,47103,2828
Tennessee,Loudon,20.060041340975197,% change,47105,2830
Tennessee,McMinn,-13.398546174581094,% change,47107,2833
Tennessee,McNairy,1.095276188809627,% change,47109,2836
Tennessee,Macon,404.4626720816522,% change,47111,2839
Tennessee,Madison,20.387982695640368,% change,47113,2841
Tennessee,Marion,13.429632926159089,% change,47115,2844
Tennessee,Marshall,161.6972585337029,% change,47117,2848
Tennessee,Maury,46.47676603160404,% change,47119,2850
Tennessee,Meigs,135.91262788360297,% change,47121,2854
Tennessee,Monroe,-11.961609310293978,% change,47123,2857
Tennessee,Montgomery,-1.4084302803422724,% change,47125,2859
Tennessee,Moore,10.057699425483147,% change,47127,2863
Tennessee,Morgan,-12.405755707995137,% change,47129,2866
Tennessee,Obion,12.051748307107227,% change,47131,2872
Tennessee,Overton,-37.7060204843389,% change,47133,2875
Tennessee,Perry,244.9962006576873,% change,47135,2878
Tennessee,Pickett,-20.72304769411067,% change,47137,2881
Tennessee,Polk,51.754525451649315,% change,47139,2883
Tennessee,Putnam,-0.8061179017091354,% change,47141,2890
Tennessee,Rhea,15.607386318854239,% change,47143,2893
Tennessee,Roane,5.591092646460962,% change,47145,2001
Tennessee,Robertson,-14.189012590630915,% change,47147,2011
Tennessee,Rutherford,27.33569156008612,% change,47149,2015
Tennessee,Scott,-43.630536427396684,% change,47151,2020
Tennessee,Sequatchie,-94.90059818104002,% change,47153,2025
Tennessee,Sevier,12.060897367096482,% change,47155,2030
Tennessee,Shelby,28.39156252638466,% change,47157,2033
Tennessee,Smith,-27.813610155893425,% change,47159,2037
Tennessee,Stewart,-86.02031875701431,% change,47161,2041
Tennessee,Sullivan,-7.835791092704805,% change,47163,2046
Tennessee,Sumner,9.281359032861735,% change,47165,2050
Tennessee,Tipton,-23.22260468687557,% change,47167,2055
Tennessee,Trousdale,0,% change,47169,2062
Tennessee,Unicoi,107.23893018102828,% change,47171,2069
Tennessee,Union,1398.9549091942793,% change,47173,2073
Tennessee,Van Buren,-62.80358608411569,% change,47175,2077
Tennessee,Warren,68.35798222590594,% change,47177,2081
