State,County,American Indian or Alaska Native low access to store (%) 2015 (PCT_LACCESS_NHNA15),Units,FIPS,FID
Mississippi,Warren,0.05578863956307977,Percent,28149,1746
Mississippi,Washington,0.06235005552202202,Percent,28151,1750
Mississippi,Wayne,0.0,Percent,28153,1753
Mississippi,Webster,0.0,Percent,28155,1756
Mississippi,Wilkinson,0.030370520423969226,Percent,28157,1757
Mississippi,Winston,0.0735149252598505,Percent,28159,1758
Mississippi,Yalobusha,0.03299375816338926,Percent,28161,1759
Mississippi,Yazoo,0.037425486642826654,Percent,28163,1760
Missouri,Adair,0.04006026964034053,Percent,29001,1761
Missouri,Andrew,0.017099496531439305,Percent,29003,1762
Missouri,Atchison,0.0,Percent,29005,1763
Missouri,Audrain,0.04023826506005327,Percent,29007,1766
Missouri,Barry,0.0743059629436444,Percent,29009,1767
Missouri,Barton,0.2387261759796323,Percent,29011,1771
Missouri,Bates,0.039973920983883984,Percent,29013,1776
Missouri,Benton,0.06699300428642264,Percent,29015,1778
Missouri,Bollinger,0.11690316046693522,Percent,29017,1781
Missouri,Boone,0.09085947830449394,Percent,29019,1783
Missouri,Buchanan,0.08713009849906549,Percent,29021,1789
Missouri,Butler,0.07351412231547413,Percent,29023,1792
Missouri,Caldwell,0.08713367757986726,Percent,29025,1795
Missouri,Callaway,0.10159194156805897,Percent,29027,1799
Missouri,Camden,0.06472207442761102,Percent,29029,1803
Missouri,Cape Girardeau,0.044912536121634504,Percent,29031,1808
Missouri,Carroll,0.0825450611573801,Percent,29033,1822
Missouri,Carter,0.45086608612153556,Percent,29035,1001
Missouri,Cass,0.17960899562448482,Percent,29037,1004
Missouri,Cedar,0.05920480076959227,Percent,29039,1007
Missouri,Chariton,0.02553952312449687,Percent,29041,1011
Missouri,Christian,0.1181053624373669,Percent,29043,1014
Missouri,Clark,0.0,Percent,29045,1015
Missouri,Clay,0.13793813375408198,Percent,29047,1018
Missouri,Clinton,0.04077156623473485,Percent,29049,1021
Missouri,Cole,0.10493745297393973,Percent,29051,1022
Missouri,Cooper,0.06230227085477416,Percent,29053,1025
Missouri,Crawford,0.014423738186186507,Percent,29055,1028
Missouri,Dade,0.04265285258918724,Percent,29057,1030
Missouri,Dallas,0.1059679774108148,Percent,29059,1032
Missouri,Daviess,0.059290881062492584,Percent,29061,1036
Missouri,DeKalb,0.24177777112654983,Percent,29063,1038
Missouri,Dent,0.15899218824289202,Percent,29065,1040
Missouri,Douglas,0.26801502724389287,Percent,29067,1043
Missouri,Dunklin,0.06429336272372735,Percent,29069,1045
Missouri,Franklin,0.024450943385451857,Percent,29071,1047
Missouri,Gasconade,0.0,Percent,29073,1049
Missouri,Gentry,0.0,Percent,29075,1052
Missouri,Greene,0.1289919622930088,Percent,29077,1054
Missouri,Grundy,0.1162156458593558,Percent,29079,1057
Missouri,Harrison,0.07244352651421011,Percent,29081,1058
Missouri,Henry,0.11961087651986171,Percent,29083,1061
Missouri,Hickory,0.09167185263497664,Percent,29085,1063
Missouri,Holt,0.9771986902384039,Percent,29087,1065
Missouri,Howard,0.152955750344444,Percent,29089,1068
Missouri,Howell,0.14869139363458417,Percent,29091,1070
Missouri,Iron,0.08832414903248523,Percent,29093,1072
Missouri,Jackson,0.09678916385597976,Percent,29095,1074
Missouri,Jasper,0.3853774057280357,Percent,29097,1078
Missouri,Jefferson,0.10531433601831273,Percent,29099,1082
Missouri,Johnson,0.08659371929009468,Percent,29101,1087
Missouri,Knox,0.02420721374969741,Percent,29103,1091
Missouri,Laclede,0.12520563652454275,Percent,29105,1096
Missouri,Lafayette,0.07243834497549474,Percent,29107,1099
Missouri,Lawrence,0.05441112170258554,Percent,29109,1101
Missouri,Lewis,0.14101029641850946,Percent,29111,1104
Missouri,Lincoln,0.030396942756037174,Percent,29113,1106
Missouri,Linn,0.05440415279517953,Percent,29115,1109
Missouri,Livingston,0.011386002495752483,Percent,29117,1112
Missouri,McDonald,0.14829978466779364,Percent,29119,1113
Missouri,Macon,0.061621332214706226,Percent,29121,1116
Missouri,Madison,0.016361338021708242,Percent,29123,1117
Missouri,Maries,0.0,Percent,29125,1120
Missouri,Marion,0.01849051612820062,Percent,29127,1122
Missouri,Mercer,0.4491413474831783,Percent,29129,1125
Missouri,Miller,0.008222350990117947,Percent,29131,1128
Missouri,Mississippi,0.0,Percent,29133,1131
Missouri,Moniteau,0.025614555768339015,Percent,29135,1135
Missouri,Monroe,0.04564792815673824,Percent,29137,1139
Missouri,Montgomery,0.016345211028280647,Percent,29139,1142
Missouri,Morgan,0.0051444767991412595,Percent,29141,1146
Missouri,New Madrid,0.0003492359428069693,Percent,29143,1149
Missouri,Newton,0.306541355709533,Percent,29145,1152
Missouri,Nodaway,0.08618653078380831,Percent,29147,1156
Missouri,Oregon,0.15380699440681922,Percent,29149,1158
Missouri,Osage,0.030156191444268624,Percent,29151,1164
Missouri,Ozark,0.2737682027912023,Percent,29153,1168
Missouri,Pemiscot,0.016198191786886147,Percent,29155,1170
Missouri,Perry,0.03446969292783444,Percent,29157,1172
Missouri,Pettis,0.07200310452244733,Percent,29159,1174
Missouri,Phelps,0.11241300213316326,Percent,29161,1176
Missouri,Pike,0.05408012119541424,Percent,29163,1179
Missouri,Platte,0.19631131762726425,Percent,29165,1181
Missouri,Polk,0.021896208148197482,Percent,29167,1183
Missouri,Pulaski,0.3170372603790278,Percent,29169,1185
Missouri,Putnam,0.04016870948315766,Percent,29171,1188
Missouri,Ralls,0.011856139707263697,Percent,29173,1191
Missouri,Randolph,0.029265343740320374,Percent,29175,1194
Missouri,Ray,0.08879646183920491,Percent,29177,1197
Missouri,Reynolds,0.3726516102368907,Percent,29179,1200
Missouri,Ripley,0.14861555153286737,Percent,29181,1203
Missouri,St. Charles,0.07543670626538163,Percent,29183,1205
Missouri,St. Clair,0.0817436913496358,Percent,29185,1208
Missouri,Ste. Genevieve,0.05988923170086471,Percent,29186,1209
Missouri,St. Francois,0.041623786297553665,Percent,29187,1212
Missouri,St. Louis County,0.04682265029129009,Percent,29189,1216
Missouri,Saline,0.08278962351000385,Percent,29195,1218
Missouri,Schuyler,0.15093573495494672,Percent,29197,1221
Missouri,Scotland,0.020648357801257983,Percent,29199,1224
Missouri,Scott,0.04861295659530632,Percent,29201,1227
Missouri,Shannon,0.08098818976628787,Percent,29203,1229
Missouri,Shelby,0.0606075242806821,Percent,29205,1232
Missouri,Stoddard,0.011831436887763148,Percent,29207,1236
Missouri,Stone,0.0008041485075135892,Percent,29209,1237
Missouri,Sullivan,0.38354371697153555,Percent,29211,1240
Missouri,Taney,0.27123946861356557,Percent,29213,1242
Missouri,Texas,0.12884662413136536,Percent,29215,1245
Missouri,Vernon,0.2047241184504093,Percent,29217,1248
Missouri,Warren,0.05749162924354535,Percent,29219,1251
Missouri,Washington,0.029526225805247826,Percent,29221,1253
Missouri,Wayne,0.1326755399348473,Percent,29223,1256
Missouri,Webster,0.07151210066004143,Percent,29225,1258
Missouri,Worth,0.0,Percent,29227,1261
Missouri,Wright,0.03711902133180042,Percent,29229,1263
Missouri,St. Louis City,0.009847898359944566,Percent,29510,1266
Montana,Beaverhead,0.3616426301337454,Percent,30001,1269
Montana,Big Horn,34.806878103881154,Percent,30003,1274
Montana,Blaine,20.597903902164074,Percent,30005,1124
Montana,Broadwater,0.340918076000212,Percent,30007,1132
Montana,Carbon,0.27328303332596743,Percent,30009,1137
Montana,Carter,0.9482758388082414,Percent,30011,1141
Montana,Cascade,0.7963985918939712,Percent,30013,1144
Montana,Chouteau,21.67555439646757,Percent,30015,1150
Montana,Custer,0.8782900010715531,Percent,30017,1153
Montana,Daniels,0.399771557728269,Percent,30019,1157
Montana,Dawson,0.3383478910209079,Percent,30021,1160
Montana,Deer Lodge,0.1759750437152829,Percent,30023,1163
Montana,Fallon,0.0692041496600647,Percent,30025,1165
Montana,Fergus,0.16860674621492147,Percent,30027,1169
Montana,Flathead,0.11860411283402142,Percent,30029,1173
Montana,Gallatin,0.06532756146299688,Percent,30031,1177
Montana,Garfield,0.24875621736099085,Percent,30033,1182
Montana,Glacier,13.020630070548398,Percent,30035,1186
Montana,Golden Valley,1.0180995600212117,Percent,30037,1189
Montana,Granite,0.10580718669576615,Percent,30039,1192
Montana,Hill,15.37036007260692,Percent,30041,1195
Montana,Jefferson,0.18127673511544276,Percent,30043,1199
Montana,Judith Basin,0.38508702250901106,Percent,30045,1202
Montana,Lake,1.196218865405667,Percent,30047,1207
Montana,Lewis and Clark,0.4615226073311255,Percent,30049,1211
Montana,Liberty,0.12825993674358271,Percent,30051,1214
Montana,Lincoln,0.11328112963528876,Percent,30053,1219
Montana,McCone,0.20713693893743712,Percent,30055,1223
Montana,Madison,0.13098656111567156,Percent,30057,1226
Montana,Meagher,0.2644103621695156,Percent,30059,1231
Montana,Mineral,0.8707084836762871,Percent,30061,1234
Montana,Missoula,0.45888875660635875,Percent,30063,1239
Montana,Musselshell,0.44166434936605775,Percent,30065,1241
Montana,Park,0.2943511080162055,Percent,30067,1244
Montana,Petroleum,0.0,Percent,30069,1247
Montana,Phillips,5.202594361850882,Percent,30071,1250
Montana,Pondera,13.511244198601593,Percent,30073,1254
Montana,Powder River,1.068542097849696,Percent,30075,1259
Montana,Powell,0.25971165110763483,Percent,30077,1262
Montana,Prairie,0.16963527984214674,Percent,30079,1264
Montana,Ravalli,0.023795901703102383,Percent,30081,1268
Montana,Richland,0.5491480496058311,Percent,30083,1271
Montana,Roosevelt,35.109559032080575,Percent,30085,1275
Montana,Rosebud,9.030648261092733,Percent,30087,1277
Montana,Sanders,2.3725196185121704,Percent,30089,1278
Montana,Sheridan,0.7082437793513298,Percent,30091,1281
Montana,Silver Bow,0.08514375552813509,Percent,30093,1284
Montana,Stillwater,0.14100313368499287,Percent,30095,1286
Montana,Sweet Grass,0.03674597331707669,Percent,30097,1288
Montana,Teton,0.44459081413684337,Percent,30099,1290
Montana,Toole,1.3109886295933264,Percent,30101,1292
Montana,Treasure,0.8356546044017605,Percent,30103,1293
Montana,Valley,7.2330150139262726,Percent,30105,1296
Montana,Wheatland,0.4612546146023893,Percent,30107,1298
Montana,Wibaux,0.393313664495589,Percent,30109,1300
Montana,Yellowstone,0.8407832616771282,Percent,30111,1302
Nebraska,Adams,0.1017729386113828,Percent,31001,1303
Nebraska,Antelope,0.014958862512544472,Percent,31003,1305
Nebraska,Arthur,0.43478260869565216,Percent,31005,1307
Nebraska,Banner,0.4347826171990319,Percent,31007,1308
Nebraska,Blaine,0.0,Percent,31009,1309
Nebraska,Boone,0.00932032700888576,Percent,31011,1310
Nebraska,Box Butte,0.9269262493162539,Percent,31013,1315
Nebraska,Boyd,0.5717008067148546,Percent,31015,1317
Nebraska,Brown,0.018450808722221938,Percent,31017,1319
Nebraska,Buffalo,0.0861607996261379,Percent,31019,1321
Nebraska,Burt,0.09895957371920182,Percent,31021,1323
Nebraska,Butler,0.05955926220566742,Percent,31023,1325
Nebraska,Cass,0.0992235224281427,Percent,31025,1326
Nebraska,Cedar,0.037063871504224695,Percent,31027,1329
Nebraska,Chase,0.0,Percent,31029,1330
Nebraska,Cherry,1.0622894324458094,Percent,31031,1333
Nebraska,Cheyenne,0.09001800402921424,Percent,31033,1334
Nebraska,Clay,0.16814430098008712,Percent,31035,1336
Nebraska,Colfax,0.05410975714170299,Percent,31037,1338
Nebraska,Cuming,0.0,Percent,31039,1340
Nebraska,Custer,0.04570801613529454,Percent,31041,1342
Nebraska,Dakota,0.6500677364012664,Percent,31043,1344
Nebraska,Dawes,0.1505765899483152,Percent,31045,1347
Nebraska,Dawson,0.30268624000635946,Percent,31047,1349
Nebraska,Deuel,0.25759917328355847,Percent,31049,1351
Nebraska,Dixon,0.10000000128832949,Percent,31051,1353
Nebraska,Dodge,0.09472963936631898,Percent,31053,1354
Nebraska,Douglas,0.06683228578340218,Percent,31055,1358
Nebraska,Dundy,0.2490039843478262,Percent,31057,1360
Nebraska,Fillmore,0.05093378607809847,Percent,31059,1363
Nebraska,Franklin,0.12403100613475782,Percent,31061,1369
Nebraska,Frontier,0.29027577050517306,Percent,31063,1371
Nebraska,Furnas,0.2016535585846937,Percent,31065,1374
Nebraska,Gage,0.1313212052490897,Percent,31067,1378
Nebraska,Garden,0.5833738459482984,Percent,31069,1381
Nebraska,Garfield,0.0,Percent,31071,1391
Nebraska,Gosper,0.04892367906066536,Percent,31073,1393
Nebraska,Grant,0.16286645221677687,Percent,31075,1395
Nebraska,Greeley,0.1970055161544523,Percent,31077,1397
Nebraska,Hall,0.26555387367113653,Percent,31079,1402
Nebraska,Hamilton,0.0201597764062443,Percent,31081,1405
Nebraska,Harlan,0.0,Percent,31083,1409
Nebraska,Hayes,0.2068252309395305,Percent,31085,1411
Nebraska,Hitchcock,0.41265473966871047,Percent,31087,1414
Nebraska,Holt,0.019166267369429803,Percent,31089,1416
Nebraska,Hooker,0.0,Percent,31091,1418
Nebraska,Howard,0.09563277301265428,Percent,31093,1311
Nebraska,Jefferson,0.026500595663763483,Percent,31095,1312
Nebraska,Johnson,0.0,Percent,31097,1313
Nebraska,Kearney,0.04291502343504207,Percent,31099,1314
Nebraska,Keith,0.05042751557950358,Percent,31101,1316
Nebraska,Keya Paha,0.1213592227749761,Percent,31103,1318
Nebraska,Kimball,0.14150478697812222,Percent,31105,1320
Nebraska,Knox,0.6221156826076358,Percent,31107,1322
Nebraska,Lancaster,0.08004335156999268,Percent,31109,1324
Nebraska,Lincoln,0.12776192965558394,Percent,31111,1327
Nebraska,Logan,0.1310616027653355,Percent,31113,1328
Nebraska,Loup,0.1582278510484889,Percent,31115,1331
Nebraska,McPherson,0.0,Percent,31117,1332
Nebraska,Madison,0.22709979445790285,Percent,31119,1335
Nebraska,Merrick,0.16557148705818864,Percent,31121,1337
Nebraska,Morrill,0.4760015851745538,Percent,31123,1339
Nebraska,Nance,0.10709504159279624,Percent,31125,1341
Nebraska,Nemaha,0.0,Percent,31127,1343
Nebraska,Nuckolls,0.022222221559948397,Percent,31129,1345
Nebraska,Otoe,0.004315683316425191,Percent,31131,1348
Nebraska,Pawnee,0.0,Percent,31133,1350
Nebraska,Perkins,0.03367003367003367,Percent,31135,1352
Nebraska,Phelps,0.049323224351880496,Percent,31137,1355
Nebraska,Pierce,0.19267822315490227,Percent,31139,1356
Nebraska,Platte,0.14009829142787017,Percent,31141,1359
Nebraska,Polk,0.01309746356086293,Percent,31143,1362
Nebraska,Red Willow,0.23603511217252646,Percent,31145,1364
Nebraska,Richardson,0.2567759367664809,Percent,31147,1365
Nebraska,Rock,0.13106159602205242,Percent,31149,1366
Nebraska,Saline,0.0252276954419819,Percent,31151,1367
Nebraska,Sarpy,0.12057864553324477,Percent,31153,1368
Nebraska,Saunders,0.057848477953623675,Percent,31155,1370
Nebraska,Scotts Bluff,0.055068619129957266,Percent,31157,1373
Nebraska,Seward,0.04459454144782095,Percent,31159,1375
Nebraska,Sheridan,1.1165947667909875,Percent,31161,1376
Nebraska,Sherman,0.06345177759525128,Percent,31163,1377
Nebraska,Sioux,0.07627764691691692,Percent,31165,1380
Nebraska,Stanton,0.1505225276811909,Percent,31167,1382
Nebraska,Thayer,0.03825554733934889,Percent,31169,1383
Nebraska,Thomas,0.14963836809854963,Percent,31171,1384
Nebraska,Thurston,0.7536609571013444,Percent,31173,1385
Nebraska,Valley,0.02347417735437831,Percent,31175,1386
Nebraska,Washington,0.004633128778541158,Percent,31177,1387
Nebraska,Wayne,0.031266286562732254,Percent,31179,1388
Nebraska,Webster,0.05240185022805273,Percent,31181,1389
Nebraska,Wheeler,0.12224939004391565,Percent,31183,1390
Nebraska,York,0.038320889626569044,Percent,31185,1392
Nevada,Churchill,0.9728224601326808,Percent,32001,1396
Nevada,Clark,0.09567071107297662,Percent,32003,1399
Nevada,Douglas,1.038048290361289,Percent,32005,1400
Nevada,Elko,1.1545912433142447,Percent,32007,1401
Nevada,Esmeralda,4.214559348301916,Percent,32009,1404
Nevada,Eureka,2.3653749316668344,Percent,32011,1406
Nevada,Humboldt,2.744336249770408,Percent,32013,1407
Nevada,Lander,0.12804260486795394,Percent,32015,1408
Nevada,Lincoln,1.0364988606062826,Percent,32017,1410
Nevada,Lyon,0.5502002276258369,Percent,32019,1412
Nevada,Mineral,14.737928424400081,Percent,32021,1415
Nevada,Nye,0.9916937552082623,Percent,32023,1417
Nevada,Pershing,0.29616466463197244,Percent,32027,1419
Nevada,Storey,0.02639874648140225,Percent,32029,1420
Nevada,Washoe,0.457229360800644,Percent,32031,1423
Nevada,White Pine,1.2037245710718445,Percent,32033,1425
Nevada,Carson City,0.36978777173876864,Percent,32510,1428
New Hampshire,Belknap,0.03659695204668952,Percent,33001,1432
New Hampshire,Carroll,0.002330232356195596,Percent,33003,1435
New Hampshire,Cheshire,0.02610061016128986,Percent,33005,1437
New Hampshire,Coos,0.04187925718574618,Percent,33007,1440
New Hampshire,Grafton,0.026835788117443166,Percent,33009,1442
New Hampshire,Hillsborough,0.062463584713977054,Percent,33011,1443
New Hampshire,Merrimack,0.06326740518152009,Percent,33013,1444
New Hampshire,Rockingham,0.05644259746325523,Percent,33015,1448
New Hampshire,Strafford,0.04787991826213475,Percent,33017,1453
New Hampshire,Sullivan,0.030117888428334096,Percent,33019,1454
New Jersey,Atlantic,0.09427894847790304,Percent,34001,1461
New Jersey,Bergen,0.010116091371435694,Percent,34003,1465
New Jersey,Burlington,0.08277717687524257,Percent,34005,1470
New Jersey,Camden,0.042835806513216605,Percent,34007,1472
New Jersey,Cape May,0.0543196390158315,Percent,34009,1477
New Jersey,Cumberland,0.2623342986609887,Percent,34011,1482
New Jersey,Essex,0.006503742911107161,Percent,34013,1483
New Jersey,Gloucester,0.0784048747952877,Percent,34015,1484
New Jersey,Hudson,0.0007093180239828148,Percent,34017,1487
New Jersey,Hunterdon,0.02587719132927128,Percent,34019,1488
New Jersey,Mercer,0.06431262230329811,Percent,34021,1493
New Jersey,Middlesex,0.055819939037370626,Percent,34023,1497
New Jersey,Monmouth,0.03596803110964355,Percent,34025,1504
New Jersey,Morris,0.03403620072733547,Percent,34027,1511
New Jersey,Ocean,0.058511156621790704,Percent,34029,1546
New Jersey,Passaic,0.04012913649385028,Percent,34031,1551
New Jersey,Salem,0.04132670265163385,Percent,34033,1553
New Jersey,Somerset,0.031188721740209747,Percent,34035,1558
New Jersey,Sussex,0.045917397199157266,Percent,34037,1561
New Jersey,Union,0.010530781739669412,Percent,34039,1566
New Jersey,Warren,0.046966800936001085,Percent,34041,1570
New Mexico,Bernalillo,1.0473158246721177,Percent,35001,1574
New Mexico,Catron,2.6577181344662657,Percent,35003,1576
New Mexico,Chaves,0.35028666337891995,Percent,35005,1578
New Mexico,Cibola,25.228481748185317,Percent,35006,1580
New Mexico,Colfax,0.9777711595738691,Percent,35007,1582
New Mexico,Curry,0.41758934034803413,Percent,35009,1586
New Mexico,De Baca,0.14836795510129328,Percent,35011,1589
New Mexico,Doña Ana,0.5065354513156768,Percent,35013,1590
New Mexico,Eddy,0.47425411743884893,Percent,35015,1592
New Mexico,Grant,0.40987788970872124,Percent,35017,1594
New Mexico,Guadalupe,1.0228371254105675,Percent,35019,1595
New Mexico,Harding,1.1510791261387137,Percent,35021,1597
New Mexico,Hidalgo,0.3688260108055272,Percent,35023,1600
New Mexico,Lea,0.1539697122589618,Percent,35025,1604
New Mexico,Lincoln,0.8728595865270576,Percent,35027,1613
New Mexico,Los Alamos,0.37647951234289023,Percent,35028,1618
New Mexico,Luna,0.36184897060980914,Percent,35029,1622
New Mexico,McKinley,50.737011462449644,Percent,35031,1626
New Mexico,Mora,0.39697670082474495,Percent,35033,1629
New Mexico,Otero,0.468589070221943,Percent,35035,1633
New Mexico,Quay,0.23171937604757992,Percent,35037,1637
New Mexico,Rio Arriba,4.813933894679099,Percent,35039,1639
New Mexico,Roosevelt,0.4004936880763756,Percent,35041,1642
New Mexico,Sandoval,6.351810656225136,Percent,35043,1646
New Mexico,San Juan,19.341283169630128,Percent,35045,1650
New Mexico,San Miguel,0.7917165720180247,Percent,35047,1652
New Mexico,Santa Fe,0.6832940147837164,Percent,35049,1654
New Mexico,Sierra,0.7555196353450692,Percent,35051,1657
New Mexico,Socorro,9.60014761635005,Percent,35053,1659
New Mexico,Taos,2.4312990780938244,Percent,35055,1662
New Mexico,Torrance,0.8660803927250564,Percent,35057,1664
New Mexico,Union,0.08793141278288372,Percent,35059,1667
New Mexico,Valencia,1.354452570283431,Percent,35061,1670
New York,Albany,0.026243074579772326,Percent,36001,1673
New York,Allegany,0.02438235144743411,Percent,36003,1674
New York,Bronx,0.0059890687410069764,Percent,36005,1681
New York,Broome,0.020722242963475624,Percent,36007,1683
New York,Cattaraugus,0.1587166278413163,Percent,36009,1687
New York,Cayuga,0.010435516381720703,Percent,36011,1689
New York,Chautauqua,0.07457667053738556,Percent,36013,1694
New York,Chemung,0.047071031367956775,Percent,36015,1696
New York,Chenango,0.017293007935511976,Percent,36017,1699
New York,Clinton,0.13543820432625292,Percent,36019,1702
New York,Columbia,0.04308270150947017,Percent,36021,1704
New York,Cortland,0.037097305612972066,Percent,36023,1706
New York,Delaware,0.002444007525466007,Percent,36025,1707
New York,Dutchess,0.06103467836541508,Percent,36027,1711
New York,Erie,0.07035501956578222,Percent,36029,1723
New York,Essex,0.09713672351727787,Percent,36031,1728
New York,Franklin,1.020931034679087,Percent,36033,1731
New York,Fulton,0.014564220475785148,Percent,36035,1734
New York,Genesee,0.0009267187008149353,Percent,36037,1736
New York,Greene,0.1046057919163792,Percent,36039,1739
New York,Hamilton,0.12979125388052418,Percent,36041,1742
New York,Herkimer,0.043958655526126565,Percent,36043,1745
New York,Jefferson,0.10723896994107408,Percent,36045,1782
New York,Kings,0.0,Percent,36047,1788
New York,Lewis,0.04008459802053383,Percent,36049,1790
New York,Livingston,0.04595472123145826,Percent,36051,1791
New York,Madison,0.1424483615352591,Percent,36053,1796
New York,Monroe,0.06343525309274395,Percent,36055,1804
New York,Montgomery,0.04591851903740815,Percent,36057,1807
New York,Nassau,0.007154989717812482,Percent,36059,1839
New York,New York,0.0,Percent,36061,1847
New York,Niagara,0.11744611575836539,Percent,36063,1850
New York,Oneida,0.04054077500368093,Percent,36065,1852
New York,Onondaga,0.13716527012211352,Percent,36067,1853
New York,Ontario,0.04590877808628985,Percent,36069,1856
New York,Orange,0.09622854648463519,Percent,36071,1859
New York,Orleans,0.03379195975432036,Percent,36073,1862
New York,Oswego,0.04547105914136935,Percent,36075,1864
New York,Otsego,0.035959241775838195,Percent,36077,1868
New York,Putnam,0.057844173012107716,Percent,36079,1870
New York,Queens,0.00045305344033481985,Percent,36081,1872
New York,Rensselaer,0.042598039749459006,Percent,36083,1874
New York,Richmond,0.0012974468757656987,Percent,36085,1876
New York,Rockland,0.057417012732885235,Percent,36087,1879
New York,St. Lawrence,0.18505777631195508,Percent,36089,1883
New York,Saratoga,0.03984255117480768,Percent,36091,1885
New York,Schenectady,0.043449911052747286,Percent,36093,1887
New York,Schoharie,0.08781014691071087,Percent,36095,1888
New York,Schuyler,0.00674821802374388,Percent,36097,1889
New York,Seneca,0.038553730681364216,Percent,36099,1890
New York,Steuben,0.021018736041477925,Percent,36101,1891
New York,Suffolk,0.07122303704327519,Percent,36103,1924
New York,Sullivan,0.0730758701015637,Percent,36105,1928
New York,Tioga,0.013604801158935354,Percent,36107,1930
New York,Tompkins,0.03398506869070793,Percent,36109,1933
New York,Ulster,0.10357613713268508,Percent,36111,1935
New York,Warren,0.03256511343521238,Percent,36113,1938
New York,Washington,0.02319206162377895,Percent,36115,1942
New York,Wayne,0.028145561836796486,Percent,36117,1952
New York,Westchester,0.01596680628602,Percent,36119,1960
New York,Wyoming,0.12406312470052829,Percent,36121,1962
New York,Yates,0.006423195141030259,Percent,36123,1965
North Carolina,Alamance,0.16550996630478063,Percent,37001,1967
North Carolina,Alexander,0.02781175743842115,Percent,37003,1968
North Carolina,Alleghany,0.0009400396537267772,Percent,37005,1970
North Carolina,Anson,0.015773150446166766,Percent,37007,1972
North Carolina,Ashe,0.0007927814867030828,Percent,37009,1975
North Carolina,Avery,0.00025889340003380627,Percent,37011,1977
North Carolina,Beaufort,0.07879573089138488,Percent,37013,1981
North Carolina,Bertie,0.017421143963984257,Percent,37015,1983
North Carolina,Bladen,0.07633579230335494,Percent,37017,1986
North Carolina,Brunswick,0.1142041211311316,Percent,37019,1995
North Carolina,Buncombe,0.09703375811661268,Percent,37021,1422
North Carolina,Burke,0.11290035865086127,Percent,37023,1424
North Carolina,Cabarrus,0.06607852490388515,Percent,37025,1426
North Carolina,Caldwell,0.13198610941157185,Percent,37027,1429
North Carolina,Camden,0.021105208806966234,Percent,37029,1433
North Carolina,Carteret,0.1021685455455969,Percent,37031,1447
North Carolina,Caswell,0.005272166534331969,Percent,37033,1449
North Carolina,Catawba,0.0668022921349687,Percent,37035,1450
North Carolina,Chatham,0.05039150856215999,Percent,37037,1451
North Carolina,Cherokee,0.062314798106233416,Percent,37039,1452
North Carolina,Chowan,0.10458859646683431,Percent,37041,1455
North Carolina,Clay,0.006485448971314688,Percent,37043,1457
North Carolina,Cleveland,0.03919191361844848,Percent,37045,1458
North Carolina,Columbus,0.06468783059925745,Percent,37047,1459
North Carolina,Craven,0.12698504190009952,Percent,37049,1462
North Carolina,Cumberland,0.46625041643357723,Percent,37051,1464
North Carolina,Currituck,0.0303834160505238,Percent,37053,1481
North Carolina,Dare,0.08251085316837295,Percent,37055,1485
North Carolina,Davidson,0.08945642772187588,Percent,37057,1489
North Carolina,Davie,0.04875160370493598,Percent,37059,1490
North Carolina,Duplin,0.0029040786580401333,Percent,37061,1492
North Carolina,Durham,0.11018311894310637,Percent,37063,1494
North Carolina,Edgecombe,0.04075898903951797,Percent,37065,1495
North Carolina,Forsyth,0.15972244139363304,Percent,37067,1496
North Carolina,Franklin,0.05170221847698032,Percent,37069,1498
North Carolina,Gaston,0.12606015586894548,Percent,37071,1499
North Carolina,Gates,0.0,Percent,37073,1500
North Carolina,Graham,0.03225180133016228,Percent,37075,1502
North Carolina,Granville,0.20036747906255595,Percent,37077,1503
North Carolina,Greene,0,Percent,37079,1505
North Carolina,Guilford,0.10672608522789381,Percent,37081,1506
North Carolina,Halifax,3.027746646214075,Percent,37083,1508
North Carolina,Harnett,0.10141956535044298,Percent,37085,1509
North Carolina,Haywood,0.11342762414693322,Percent,37087,1512
North Carolina,Henderson,0.07012524746058618,Percent,37089,1514
North Carolina,Hertford,0.13868930057412662,Percent,37091,1515
North Carolina,Hoke,0.49433806981205697,Percent,37093,1517
North Carolina,Hyde,0.3786574883688347,Percent,37095,1521
North Carolina,Iredell,0.06220907336204802,Percent,37097,1525
North Carolina,Jackson,0.14124592389994237,Percent,37099,1528
North Carolina,Johnston,0.021832849619337392,Percent,37101,1530
North Carolina,Jones,4.4010577934910866e-05,Percent,37103,1536
North Carolina,Lee,0.08549333620875539,Percent,37105,1540
North Carolina,Lenoir,0.06420373626646593,Percent,37107,1542
North Carolina,Lincoln,0.0314162195799471,Percent,37109,1545
North Carolina,McDowell,0.017126819372541492,Percent,37111,1554
North Carolina,Macon,0.03037141717076823,Percent,37113,1556
North Carolina,Madison,0.04416118425954209,Percent,37115,1560
North Carolina,Martin,0.01944493822253373,Percent,37117,1563
North Carolina,Mecklenburg,0.08421492799951437,Percent,37119,1565
North Carolina,Mitchell,0,Percent,37121,1568
North Carolina,Montgomery,0.00011454506474558817,Percent,37123,1573
North Carolina,Moore,0.10538147215050121,Percent,37125,1584
North Carolina,Nash,0.13638674917170387,Percent,37127,1588
North Carolina,New Hanover,0.1459985675807408,Percent,37129,1602
North Carolina,Northampton,0.047463242502900134,Percent,37131,1606
North Carolina,Onslow,0.2216504885591651,Percent,37133,1625
