State,County,Seniors low access to store (% change) 2010 -15 (PCH_LACCESS_SENIORS_10_15),Units,FIPS,FID
Missouri,Linn,0.03759721454799766,% change,29115,1109
Missouri,Livingston,39.529291118546986,% change,29117,1112
Missouri,McDonald,2.9959721826174177,% change,29119,1113
Missouri,Macon,4.576206848436386,% change,29121,1116
Missouri,Madison,-11.511983889389304,% change,29123,1117
Missouri,Maries,4.733282964867087,% change,29125,1120
Missouri,Marion,4.142406227145494,% change,29127,1122
Missouri,Mercer,730.1637987737221,% change,29129,1125
Missouri,Miller,61.49972410797291,% change,29131,1128
Missouri,Mississippi,-56.74899910729187,% change,29133,1131
Missouri,Moniteau,-40.46531668329681,% change,29135,1135
Missouri,Monroe,217.05130688188427,% change,29137,1139
Missouri,Montgomery,-1.7238588997751114,% change,29139,1142
Missouri,Morgan,2.7219887943852337,% change,29141,1146
Missouri,New Madrid,-1.0280998094374942,% change,29143,1149
Missouri,Newton,-23.959488401544863,% change,29145,1152
Missouri,Nodaway,-2.9895028420071297,% change,29147,1156
Missouri,Oregon,10.162983661045812,% change,29149,1158
Missouri,Osage,-29.016301723303073,% change,29151,1164
Missouri,Ozark,0.04552839872743819,% change,29153,1168
Missouri,Pemiscot,-20.20098827008541,% change,29155,1170
Missouri,Perry,-0.54244843858586,% change,29157,1172
Missouri,Pettis,0.038894507784164034,% change,29159,1174
Missouri,Phelps,5.024453912450096,% change,29161,1176
Missouri,Pike,3.414846895749545,% change,29163,1179
Missouri,Platte,-7.604711640988428,% change,29165,1181
Missouri,Polk,-25.972942335378363,% change,29167,1183
Missouri,Pulaski,13.926772952677634,% change,29169,1185
Missouri,Putnam,-1.0090055583624629,% change,29171,1188
Missouri,Ralls,-2.596646002039901,% change,29173,1191
Missouri,Randolph,-13.345666276065993,% change,29175,1194
Missouri,Ray,36.364671786465685,% change,29177,1197
Missouri,Reynolds,-1.4383116423849711,% change,29179,1200
Missouri,Ripley,-5.657168106093801,% change,29181,1203
Missouri,St. Charles,-1.047053437423146,% change,29183,1205
Missouri,St. Clair,7.209687413596246,% change,29185,1208
Missouri,Ste. Genevieve,-29.921057471329153,% change,29186,1209
Missouri,St. Francois,9.46372623838224,% change,29187,1212
Missouri,St. Louis County,-2.6318682248835517,% change,29189,1216
Missouri,Saline,11.632474923032524,% change,29195,1218
Missouri,Schuyler,0.0,% change,29197,1221
Missouri,Scotland,-23.756137211526788,% change,29199,1224
Missouri,Scott,-27.754270405548766,% change,29201,1227
Missouri,Shannon,-42.874736342061176,% change,29203,1229
Missouri,Shelby,-2.0783273703635325,% change,29205,1232
Missouri,Stoddard,14.214011678268335,% change,29207,1236
Missouri,Stone,140.21795125470896,% change,29209,1237
Missouri,Sullivan,1.5001307734450529,% change,29211,1240
Missouri,Taney,43.34869300104931,% change,29213,1242
Missouri,Texas,-0.3486333201043219,% change,29215,1245
Missouri,Vernon,59.96728984513422,% change,29217,1248
Missouri,Warren,-27.767962162954095,% change,29219,1251
Missouri,Washington,-1.996429502549904,% change,29221,1253
Missouri,Wayne,3.4304118010073505,% change,29223,1256
Missouri,Webster,79.25869238995098,% change,29225,1258
Missouri,Worth,-48.00561383410471,% change,29227,1261
Missouri,Wright,3.4955115553312552,% change,29229,1263
Missouri,St. Louis City,-30.02645545541707,% change,29510,1266
Montana,Beaverhead,12.254735314881803,% change,30001,1269
Montana,Big Horn,-0.1251321301678288,% change,30003,1274
Montana,Blaine,0.0,% change,30005,1124
Montana,Broadwater,-9.198278273726622,% change,30007,1132
Montana,Carbon,0.0693136133533523,% change,30009,1137
Montana,Carter,0.0,% change,30011,1141
Montana,Cascade,-13.63078009363951,% change,30013,1144
Montana,Chouteau,0.08488364912839379,% change,30015,1150
Montana,Custer,18.04120051315233,% change,30017,1153
Montana,Daniels,-77.18564622461923,% change,30019,1157
Montana,Dawson,-18.806129642429646,% change,30021,1160
Montana,Deer Lodge,-15.279782160273442,% change,30023,1163
Montana,Fallon,0.0,% change,30025,1165
Montana,Fergus,0.0,% change,30027,1169
Montana,Flathead,-7.027048892662107,% change,30029,1173
Montana,Gallatin,-10.97788132238896,% change,30031,1177
Montana,Garfield,0.0,% change,30033,1182
Montana,Glacier,-14.648960231932781,% change,30035,1186
Montana,Golden Valley,0.0,% change,30037,1189
Montana,Granite,-66.99316943188748,% change,30039,1192
Montana,Hill,0.10736619302793844,% change,30041,1195
Montana,Jefferson,-52.41418554206355,% change,30043,1199
Montana,Judith Basin,-4.600142417219336,% change,30045,1202
Montana,Lake,-50.06814049420786,% change,30047,1207
Montana,Lewis and Clark,-5.338971432787934,% change,30049,1211
Montana,Liberty,27.62606741509044,% change,30051,1214
Montana,Lincoln,5.418507368826846,% change,30053,1219
Montana,McCone,-58.91787221385809,% change,30055,1223
Montana,Madison,-8.826318126525301,% change,30057,1226
Montana,Meagher,0.0,% change,30059,1231
Montana,Mineral,-0.05661562786498805,% change,30061,1234
Montana,Missoula,-19.85160727156668,% change,30063,1239
Montana,Musselshell,0.0,% change,30065,1241
Montana,Park,-25.276601582892656,% change,30067,1244
Montana,Petroleum,0.0,% change,30069,1247
Montana,Phillips,-28.775862925510488,% change,30071,1250
Montana,Pondera,0.0,% change,30073,1254
Montana,Powder River,0.0,% change,30075,1259
Montana,Powell,-0.09128223163974575,% change,30077,1262
Montana,Prairie,0.0,% change,30079,1264
Montana,Ravalli,-0.640382611062229,% change,30081,1268
Montana,Richland,-11.733626771178777,% change,30083,1271
Montana,Roosevelt,0.0,% change,30085,1275
Montana,Rosebud,-0.043233017198339795,% change,30087,1277
Montana,Sanders,0.4838216200886315,% change,30089,1278
Montana,Sheridan,-0.09903811320771728,% change,30091,1281
Montana,Silver Bow,-36.68239978939238,% change,30093,1284
Montana,Stillwater,0.7229889853785626,% change,30095,1286
Montana,Sweet Grass,0.0,% change,30097,1288
Montana,Teton,-46.72668811145721,% change,30099,1290
Montana,Toole,0.0,% change,30101,1292
Montana,Treasure,0.0,% change,30103,1293
Montana,Valley,-2.267317130431625,% change,30105,1296
Montana,Wheatland,0.0,% change,30107,1298
Montana,Wibaux,108.41535444481447,% change,30109,1300
Montana,Yellowstone,-3.750918486535308,% change,30111,1302
Nebraska,Adams,17.648472555033454,% change,31001,1303
Nebraska,Antelope,-56.85238867945684,% change,31003,1305
Nebraska,Arthur,0.0,% change,31005,1307
Nebraska,Banner,-0.13591871318308063,% change,31007,1308
Nebraska,Blaine,0.0,% change,31009,1309
Nebraska,Boone,-39.9742206830085,% change,31011,1310
Nebraska,Box Butte,0.0,% change,31013,1315
Nebraska,Boyd,0.0,% change,31015,1317
Nebraska,Brown,0.0,% change,31017,1319
Nebraska,Buffalo,-42.66846705109689,% change,31019,1321
Nebraska,Burt,-98.65468908112514,% change,31021,1323
Nebraska,Butler,-0.2429302306192877,% change,31023,1325
Nebraska,Cass,-20.184175943751118,% change,31025,1326
Nebraska,Cedar,-55.73257598309831,% change,31027,1329
Nebraska,Chase,-1.0823830066045923,% change,31029,1330
Nebraska,Cherry,6.545825653035835,% change,31031,1333
Nebraska,Cheyenne,-0.05157036370083472,% change,31033,1334
Nebraska,Clay,0.6569829381054331,% change,31035,1336
Nebraska,Colfax,0.0,% change,31037,1338
Nebraska,Cuming,-90.18962717227484,% change,31039,1340
Nebraska,Custer,-0.3906520700302869,% change,31041,1342
Nebraska,Dakota,17.944406161912177,% change,31043,1344
Nebraska,Dawes,0.22456800423038115,% change,31045,1347
Nebraska,Dawson,-9.808981461850637,% change,31047,1349
Nebraska,Deuel,0.0,% change,31049,1351
Nebraska,Dixon,-17.5375376985493,% change,31051,1353
Nebraska,Dodge,15.911569513928203,% change,31053,1354
Nebraska,Douglas,-25.745602136991717,% change,31055,1358
Nebraska,Dundy,0.0,% change,31057,1360
Nebraska,Fillmore,-14.462679690214411,% change,31059,1363
Nebraska,Franklin,-1.6187610977380036,% change,31061,1369
Nebraska,Frontier,-4.185661527100387,% change,31063,1371
Nebraska,Furnas,-55.673839492862534,% change,31065,1374
Nebraska,Gage,5.92530875504385,% change,31067,1378
Nebraska,Garden,0.0,% change,31069,1381
Nebraska,Garfield,-3.170642894985621,% change,31071,1391
Nebraska,Gosper,1.2596690879586145,% change,31073,1393
Nebraska,Grant,0.0,% change,31075,1395
Nebraska,Greeley,59.1783891636337,% change,31077,1397
Nebraska,Hall,34.39221890679604,% change,31079,1402
Nebraska,Hamilton,75.14232210803856,% change,31081,1405
Nebraska,Harlan,-26.948510361749722,% change,31083,1409
Nebraska,Hayes,0.0,% change,31085,1411
Nebraska,Hitchcock,8.757573848669859,% change,31087,1414
Nebraska,Holt,-0.2716381711763006,% change,31089,1416
Nebraska,Hooker,-88.83730539459438,% change,31091,1418
Nebraska,Howard,-5.224744817600261,% change,31093,1311
Nebraska,Jefferson,-0.5400819494740738,% change,31095,1312
Nebraska,Johnson,0.0,% change,31097,1313
Nebraska,Kearney,0.0,% change,31099,1314
Nebraska,Keith,-0.3092703961041024,% change,31101,1316
Nebraska,Keya Paha,0.0,% change,31103,1318
Nebraska,Kimball,0.0,% change,31105,1320
Nebraska,Knox,-89.0699365930191,% change,31107,1322
Nebraska,Lancaster,-4.709239412717682,% change,31109,1324
Nebraska,Lincoln,-5.862206671261834,% change,31111,1327
Nebraska,Logan,-92.6535944318625,% change,31113,1328
Nebraska,Loup,0.0,% change,31115,1331
Nebraska,McPherson,0.0,% change,31117,1332
Nebraska,Madison,-26.72043243497534,% change,31119,1335
Nebraska,Merrick,-4.602213238284028,% change,31121,1337
Nebraska,Morrill,0.496239049264527,% change,31123,1339
Nebraska,Nance,-65.17459120240528,% change,31125,1341
Nebraska,Nemaha,-80.97679809473233,% change,31127,1343
Nebraska,Nuckolls,-1.0738679031771423,% change,31129,1345
Nebraska,Otoe,2.7601699461308544,% change,31131,1348
Nebraska,Pawnee,0.0,% change,31133,1350
Nebraska,Perkins,-72.93388556595137,% change,31135,1352
Nebraska,Phelps,-12.645310781802516,% change,31137,1355
Nebraska,Pierce,-21.130371218188436,% change,31139,1356
Nebraska,Platte,42.55450357156376,% change,31141,1359
Nebraska,Polk,-94.23294566148637,% change,31143,1362
Nebraska,Red Willow,-8.404623300380639,% change,31145,1364
Nebraska,Richardson,-0.6504135025500337,% change,31147,1365
Nebraska,Rock,0.0,% change,31149,1366
Nebraska,Saline,-28.234378170883108,% change,31151,1367
Nebraska,Sarpy,-20.785484550736367,% change,31153,1368
Nebraska,Saunders,29.37361298157007,% change,31155,1370
Nebraska,Scotts Bluff,-72.31854339572233,% change,31157,1373
Nebraska,Seward,-47.206423502892704,% change,31159,1375
Nebraska,Sheridan,7.268357021000568,% change,31161,1376
Nebraska,Sherman,150.92433255494174,% change,31163,1377
Nebraska,Sioux,0.0,% change,31165,1380
Nebraska,Stanton,-17.232808027814464,% change,31167,1382
Nebraska,Thayer,-28.25621648429478,% change,31169,1383
Nebraska,Thomas,-0.14231126617794948,% change,31171,1384
Nebraska,Thurston,-1.2342033165760884,% change,31173,1385
Nebraska,Valley,0.38074002616877917,% change,31175,1386
Nebraska,Washington,0.0,% change,31177,1387
Nebraska,Wayne,-13.533801226108194,% change,31179,1388
Nebraska,Webster,-56.204976699373574,% change,31181,1389
Nebraska,Wheeler,0.0,% change,31183,1390
Nebraska,York,-17.424303138733862,% change,31185,1392
Nevada,Churchill,-7.293381374895132,% change,32001,1396
Nevada,Clark,16.07377706951602,% change,32003,1399
Nevada,Douglas,-11.895731702002982,% change,32005,1400
Nevada,Elko,18.06758659094315,% change,32007,1401
Nevada,Esmeralda,0.0,% change,32009,1404
Nevada,Eureka,1.3013341007637558,% change,32011,1406
Nevada,Humboldt,-0.39611680996421916,% change,32013,1407
Nevada,Lander,0.5948411046516161,% change,32015,1408
Nevada,Lincoln,-21.082918871752376,% change,32017,1410
Nevada,Lyon,-42.708342723192935,% change,32019,1412
Nevada,Mineral,137.58909539924923,% change,32021,1415
Nevada,Nye,-2.943294020861873,% change,32023,1417
Nevada,Pershing,-1.8741613279066747,% change,32027,1419
Nevada,Storey,-3.5683336650751962,% change,32029,1420
Nevada,Washoe,11.23765413761428,% change,32031,1423
Nevada,White Pine,1.0379798480204034,% change,32033,1425
Nevada,Carson City,23.59123843814705,% change,32510,1428
New Hampshire,Belknap,4.592354695804768,% change,33001,1432
New Hampshire,Carroll,223.62673827917837,% change,33003,1435
New Hampshire,Cheshire,-1.7654824119000754,% change,33005,1437
New Hampshire,Coos,-3.3156005132536484,% change,33007,1440
New Hampshire,Grafton,1.8632774012867968,% change,33009,1442
New Hampshire,Hillsborough,18.518705087007007,% change,33011,1443
New Hampshire,Merrimack,-12.604589224364867,% change,33013,1444
New Hampshire,Rockingham,-4.333422408301665,% change,33015,1448
New Hampshire,Strafford,-16.369860062925085,% change,33017,1453
New Hampshire,Sullivan,1.9968702117973507,% change,33019,1454
New Jersey,Atlantic,-21.536709934969934,% change,34001,1461
New Jersey,Bergen,-9.230005477658466,% change,34003,1465
New Jersey,Burlington,-1.3848779601961643,% change,34005,1470
New Jersey,Camden,-21.014895577467623,% change,34007,1472
New Jersey,Cape May,6.601158050123387,% change,34009,1477
New Jersey,Cumberland,4.30604824378649,% change,34011,1482
New Jersey,Essex,-7.663326623802962,% change,34013,1483
New Jersey,Gloucester,0.3374999619310857,% change,34015,1484
New Jersey,Hudson,68.34936737744188,% change,34017,1487
New Jersey,Hunterdon,-7.688377620829747,% change,34019,1488
New Jersey,Mercer,-3.4390603026245956,% change,34021,1493
New Jersey,Middlesex,-10.729762895155172,% change,34023,1497
New Jersey,Monmouth,-10.094324744762888,% change,34025,1504
New Jersey,Morris,-18.713561302341077,% change,34027,1511
New Jersey,Ocean,-7.262233969742526,% change,34029,1546
New Jersey,Passaic,-0.5137207902668066,% change,34031,1551
New Jersey,Salem,9.198756554546305,% change,34033,1553
New Jersey,Somerset,-15.522358724747212,% change,34035,1558
New Jersey,Sussex,2.5505357607270303,% change,34037,1561
New Jersey,Union,-25.395198936512227,% change,34039,1566
New Jersey,Warren,-6.0417561747474915,% change,34041,1570
New Mexico,Bernalillo,-6.489514131256639,% change,35001,1574
New Mexico,Catron,0.0,% change,35003,1576
New Mexico,Chaves,-6.082639997729582,% change,35005,1578
New Mexico,Cibola,12.665682436185849,% change,35006,1580
New Mexico,Colfax,11.425889965847533,% change,35007,1582
New Mexico,Curry,14.655812712780051,% change,35009,1586
New Mexico,De Baca,-85.17476984590769,% change,35011,1589
New Mexico,Doña Ana,-11.800729084697272,% change,35013,1590
New Mexico,Eddy,0.08393424959138908,% change,35015,1592
New Mexico,Grant,0.6568166049601529,% change,35017,1594
New Mexico,Guadalupe,-0.39728577886922667,% change,35019,1595
New Mexico,Harding,-3.386041979924211,% change,35021,1597
New Mexico,Hidalgo,26.536082601433336,% change,35023,1600
New Mexico,Lea,6.4634950015641905,% change,35025,1604
New Mexico,Lincoln,-0.1471696371224558,% change,35027,1613
New Mexico,Los Alamos,-0.1817702668580037,% change,35028,1618
New Mexico,Luna,-4.607974323528527,% change,35029,1622
New Mexico,McKinley,8.967523020912,% change,35031,1626
New Mexico,Mora,-18.77338411611318,% change,35033,1629
New Mexico,Otero,-27.242235232035416,% change,35035,1633
New Mexico,Quay,-48.49323911801871,% change,35037,1637
New Mexico,Rio Arriba,-4.674661336591282,% change,35039,1639
New Mexico,Roosevelt,13.507440498051082,% change,35041,1642
New Mexico,Sandoval,-18.00009328306542,% change,35043,1646
New Mexico,San Juan,12.249409296637623,% change,35045,1650
New Mexico,San Miguel,49.338933456833665,% change,35047,1652
New Mexico,Santa Fe,-3.8309296604541,% change,35049,1654
New Mexico,Sierra,-1.1208611210006119,% change,35051,1657
New Mexico,Socorro,10.080386807594133,% change,35053,1659
New Mexico,Taos,-10.622461555289973,% change,35055,1662
New Mexico,Torrance,47.54066147078172,% change,35057,1664
New Mexico,Union,0.029441756411251917,% change,35059,1667
New Mexico,Valencia,17.159106836493272,% change,35061,1670
New York,Albany,-4.438152441439947,% change,36001,1673
New York,Allegany,-1.9804339175216104,% change,36003,1674
New York,Bronx,-95.9163530091016,% change,36005,1681
New York,Broome,-34.00112414087014,% change,36007,1683
New York,Cattaraugus,50.25961367874987,% change,36009,1687
New York,Cayuga,-11.170326700020428,% change,36011,1689
New York,Chautauqua,37.423282968900345,% change,36013,1694
New York,Chemung,-1.8044185931800487,% change,36015,1696
New York,Chenango,53.71742127970506,% change,36017,1699
New York,Clinton,27.998020318291537,% change,36019,1702
New York,Columbia,-3.6810017248088003,% change,36021,1704
New York,Cortland,9.008037801687864,% change,36023,1706
New York,Delaware,-14.367562222313223,% change,36025,1707
New York,Dutchess,-5.92626300666439,% change,36027,1711
New York,Erie,-23.545862458508797,% change,36029,1723
New York,Essex,-4.056909619317482,% change,36031,1728
New York,Franklin,50.0308980947231,% change,36033,1731
New York,Fulton,0.7373222888921795,% change,36035,1734
New York,Genesee,-31.99883183320677,% change,36037,1736
New York,Greene,28.96947336682476,% change,36039,1739
New York,Hamilton,101.09864073292248,% change,36041,1742
New York,Herkimer,43.11966297236071,% change,36043,1745
New York,Jefferson,6.99411233610544,% change,36045,1782
New York,Kings,0.0,% change,36047,1788
New York,Lewis,13.00385298216182,% change,36049,1790
New York,Livingston,7.7500085727889205,% change,36051,1791
New York,Madison,6.335458582615989,% change,36053,1796
New York,Monroe,-9.75709123846758,% change,36055,1804
New York,Montgomery,-44.981619490281645,% change,36057,1807
New York,Nassau,-7.799457383713405,% change,36059,1839
New York,New York,0.0,% change,36061,1847
New York,Niagara,-22.22796738794375,% change,36063,1850
New York,Oneida,-15.859846394156307,% change,36065,1852
New York,Onondaga,-21.55079626862154,% change,36067,1853
New York,Ontario,20.641708246267548,% change,36069,1856
New York,Orange,-5.542028813824007,% change,36071,1859
New York,Orleans,-17.302077375387906,% change,36073,1862
New York,Oswego,10.372725892721913,% change,36075,1864
New York,Otsego,52.0094254765162,% change,36077,1868
New York,Putnam,-4.070092268158188,% change,36079,1870
New York,Queens,6.094865493237038,% change,36081,1872
New York,Rensselaer,-8.072452141986757,% change,36083,1874
New York,Richmond,-66.91345749811818,% change,36085,1876
New York,Rockland,-37.75695720385089,% change,36087,1879
New York,St. Lawrence,26.067375169088265,% change,36089,1883
New York,Saratoga,-9.925247890872843,% change,36091,1885
New York,Schenectady,-33.03986893331468,% change,36093,1887
New York,Schoharie,139.21673194579495,% change,36095,1888
New York,Schuyler,7.404209501790109,% change,36097,1889
New York,Seneca,211.68810649148227,% change,36099,1890
New York,Steuben,-21.963069869769736,% change,36101,1891
New York,Suffolk,-14.399196152279858,% change,36103,1924
New York,Sullivan,-41.528598050560376,% change,36105,1928
New York,Tioga,-1.2807359216627707,% change,36107,1930
New York,Tompkins,-10.804069523070831,% change,36109,1933
New York,Ulster,-0.0770701758966966,% change,36111,1935
New York,Warren,17.8255032116376,% change,36113,1938
New York,Washington,-7.122923963726404,% change,36115,1942
New York,Wayne,-6.459652270801278,% change,36117,1952
New York,Westchester,5.107552502236773,% change,36119,1960
New York,Wyoming,37.95090161080107,% change,36121,1962
New York,Yates,-2.6573282979781707,% change,36123,1965
North Carolina,Alamance,-15.629834622768376,% change,37001,1967
North Carolina,Alexander,5.156726433050532,% change,37003,1968
North Carolina,Alleghany,5.926328478456097,% change,37005,1970
North Carolina,Anson,12.678910395900497,% change,37007,1972
North Carolina,Ashe,2.86949117333296,% change,37009,1975
North Carolina,Avery,0,% change,37011,1977
North Carolina,Beaufort,-33.30247249572551,% change,37013,1981
North Carolina,Bertie,-36.38775578997074,% change,37015,1983
North Carolina,Bladen,0.9512002439726626,% change,37017,1986
North Carolina,Brunswick,6.622969955643521,% change,37019,1995
North Carolina,Buncombe,-9.677953700750951,% change,37021,1422
North Carolina,Burke,5.167090748168364,% change,37023,1424
North Carolina,Cabarrus,7.29530915081443,% change,37025,1426
North Carolina,Caldwell,2.190857645733496,% change,37027,1429
North Carolina,Camden,40.97704877812968,% change,37029,1433
North Carolina,Carteret,8.01910319088127,% change,37031,1447
North Carolina,Caswell,-25.599479632962137,% change,37033,1449
North Carolina,Catawba,-9.61168882712375,% change,37035,1450
North Carolina,Chatham,-29.209082521352258,% change,37037,1451
North Carolina,Cherokee,1492.5397610011548,% change,37039,1452
North Carolina,Chowan,8.16277614884525,% change,37041,1455
North Carolina,Clay,-13.196911419036555,% change,37043,1457
North Carolina,Cleveland,28.509457161677908,% change,37045,1458
North Carolina,Columbus,99.11122683135719,% change,37047,1459
North Carolina,Craven,2.108000269463655,% change,37049,1462
North Carolina,Cumberland,-8.790610867188793,% change,37051,1464
North Carolina,Currituck,0.13858313360706193,% change,37053,1481
North Carolina,Dare,-16.80528838627156,% change,37055,1485
North Carolina,Davidson,-2.1160936349625614,% change,37057,1489
North Carolina,Davie,-1.5632965298297212,% change,37059,1490
North Carolina,Duplin,-29.58106706808493,% change,37061,1492
North Carolina,Durham,-3.928574264547529,% change,37063,1494
North Carolina,Edgecombe,-15.670296405066239,% change,37065,1495
North Carolina,Forsyth,-5.385020793797292,% change,37067,1496
North Carolina,Franklin,5.277150124860999,% change,37069,1498
North Carolina,Gaston,-2.5703989656294826,% change,37071,1499
North Carolina,Gates,0.0,% change,37073,1500
North Carolina,Graham,0.0,% change,37075,1502
North Carolina,Granville,22.68873776537847,% change,37077,1503
North Carolina,Greene,0,% change,37079,1505
North Carolina,Guilford,-5.961201492320543,% change,37081,1506
North Carolina,Halifax,-2.7574440792077883,% change,37083,1508
North Carolina,Harnett,7.418183614181105,% change,37085,1509
North Carolina,Haywood,4.003319718995102,% change,37087,1512
North Carolina,Henderson,2.5507384081093503,% change,37089,1514
North Carolina,Hertford,-5.393612762711067,% change,37091,1515
North Carolina,Hoke,-15.750346104745274,% change,37093,1517
North Carolina,Hyde,65.69520141024483,% change,37095,1521
North Carolina,Iredell,-3.3880843750359158,% change,37097,1525
North Carolina,Jackson,14.305127445346239,% change,37099,1528
North Carolina,Johnston,12.279965705278372,% change,37101,1530
North Carolina,Jones,0.0,% change,37103,1536
North Carolina,Lee,-22.023192328499754,% change,37105,1540
North Carolina,Lenoir,-1.4803778664754381,% change,37107,1542
North Carolina,Lincoln,-11.246483081279447,% change,37109,1545
North Carolina,McDowell,-47.88988953802226,% change,37111,1554
North Carolina,Macon,0.05632858103839565,% change,37113,1556
North Carolina,Madison,30.347031766924314,% change,37115,1560
North Carolina,Martin,58.0416983338234,% change,37117,1563
North Carolina,Mecklenburg,-12.770189233707004,% change,37119,1565
North Carolina,Mitchell,0,% change,37121,1568
North Carolina,Montgomery,282.5505728267482,% change,37123,1573
North Carolina,Moore,-14.466595176819851,% change,37125,1584
North Carolina,Nash,19.866507185737966,% change,37127,1588
North Carolina,New Hanover,-9.074282756694233,% change,37129,1602
North Carolina,Northampton,189.5506033889699,% change,37131,1606
North Carolina,Onslow,-22.76368362829805,% change,37133,1625
North Carolina,Orange,-28.956981500933903,% change,37135,1630
North Carolina,Pamlico,13.38092605037216,% change,37137,1703
North Carolina,Pasquotank,46.96987123899475,% change,37139,1714
North Carolina,Pender,-3.786678198081465,% change,37141,1718
North Carolina,Perquimans,22.415079286783484,% change,37143,1724
North Carolina,Person,31.06054363905697,% change,37145,1729
North Carolina,Pitt,5.101519084937874,% change,37147,1733
North Carolina,Polk,0.0,% change,37149,1738
North Carolina,Randolph,17.352464813511986,% change,37151,1741
North Carolina,Richmond,1.9440873604584925,% change,37153,1744
North Carolina,Robeson,-4.986532148840646,% change,37155,1747
North Carolina,Rockingham,-8.310595140563313,% change,37157,1751
North Carolina,Rowan,2.088954028123057,% change,37159,1754
North Carolina,Rutherford,-5.108782740900665,% change,37161,1764
North Carolina,Sampson,-15.581598972673316,% change,37163,1769
North Carolina,Scotland,-2.263328898567389,% change,37165,1772
North Carolina,Stanly,-21.483401204751733,% change,37167,1775
North Carolina,Stokes,6.348894734383263,% change,37169,1777
North Carolina,Surry,-9.488694961823946,% change,37171,1780
North Carolina,Swain,-42.266402867166825,% change,37173,1784
North Carolina,Transylvania,-14.931843707713263,% change,37175,1786
North Carolina,Tyrrell,-5.638046748909638,% change,37177,1794
North Carolina,Union,-8.815703004840245,% change,37179,1798
North Carolina,Vance,-4.511774079787285,% change,37181,1801
North Carolina,Wake,-4.558337693061787,% change,37183,1805
North Carolina,Warren,-3.3662839751880287,% change,37185,1809
North Carolina,Washington,24.06332909715283,% change,37187,1811
North Carolina,Watauga,3.8230918664502465,% change,37189,1813
North Carolina,Wayne,-9.878898243667717,% change,37191,1814
North Carolina,Wilkes,-8.912768896404902,% change,37193,1817
North Carolina,Wilson,-39.48538453199946,% change,37195,1819
North Carolina,Yadkin,7.525033417503353,% change,37197,1821
North Carolina,Yancey,207032.9366686531,% change,37199,1823
North Dakota,Adams,-1.240023356973836,% change,38001,1826
North Dakota,Barnes,0.0828526807594225,% change,38003,1828
North Dakota,Benson,-2.2731908042682534,% change,38005,1831
North Dakota,Billings,0.0,% change,38007,1833
North Dakota,Bottineau,-1.7260284413997036,% change,38009,1836
North Dakota,Bowman,0.0,% change,38011,1838
North Dakota,Burke,0.0,% change,38013,1841
North Dakota,Burleigh,-6.769388838725917,% change,38015,1844
North Dakota,Cass,-1.7633715385722153,% change,38017,1848
North Dakota,Cavalier,0.0,% change,38019,1849
North Dakota,Dickey,-71.94314608180385,% change,38021,2004
North Dakota,Divide,0.49395941999591847,% change,38023,2007
North Dakota,Dunn,-48.21602826821067,% change,38025,2013
North Dakota,Eddy,0.0,% change,38027,2017
North Dakota,Emmons,-3.6739826015041084,% change,38029,2021
North Dakota,Foster,-0.5225972085141714,% change,38031,2026
North Dakota,Golden Valley,399.1952074917031,% change,38033,2036
North Dakota,Grand Forks,-43.07890708746028,% change,38035,2043
North Dakota,Grant,0.0,% change,38037,2051
North Dakota,Griggs,0.0,% change,38039,2056
North Dakota,Hettinger,0.0,% change,38041,2063
North Dakota,Kidder,-0.09434378107311406,% change,38043,2068
North Dakota,LaMoure,-57.30184148601699,% change,38045,2074
North Dakota,Logan,-57.045505024655206,% change,38047,2078
North Dakota,McHenry,-30.340626475712185,% change,38049,2082
North Dakota,McIntosh,0.0,% change,38051,2090
North Dakota,McKenzie,-24.517934594291628,% change,38053,2097
North Dakota,McLean,0.0,% change,38055,2103
North Dakota,Mercer,2.159920370433121,% change,38057,2107
North Dakota,Morton,0.2719146726966835,% change,38059,2114
North Dakota,Mountrail,0.89592068564432,% change,38061,2119
North Dakota,Nelson,0.0,% change,38063,2122
North Dakota,Oliver,2.8333930006482375,% change,38065,2127
North Dakota,Pembina,0.42277334959881296,% change,38067,2131
North Dakota,Pierce,-0.35791980563272646,% change,38069,2136
North Dakota,Ramsey,-15.380341413693637,% change,38071,2141
North Dakota,Ransom,0.9783044331114993,% change,38073,2147
North Dakota,Renville,-38.42030426019778,% change,38075,2150
North Dakota,Richland,-27.091155699045856,% change,38077,2156
North Dakota,Rolette,26.27292408587698,% change,38079,2161
North Dakota,Sargent,-13.71807056569802,% change,38081,2164
North Dakota,Sheridan,-0.2041301070589184,% change,38083,2169
North Dakota,Sioux,0.32512352617076584,% change,38085,2175
North Dakota,Slope,0.0,% change,38087,2180
North Dakota,Stark,-39.527864096049406,% change,38089,2182
North Dakota,Steele,-6.319974088212295,% change,38091,2186
North Dakota,Stutsman,0.0,% change,38093,2199
North Dakota,Towner,-68.59601157128792,% change,38095,2205
North Dakota,Traill,-47.70069820367477,% change,38097,2217
North Dakota,Walsh,0.0,% change,38099,2225
North Dakota,Ward,-30.78966834930479,% change,38101,2233
North Dakota,Wells,0.06742206381623819,% change,38103,2237
North Dakota,Williams,-0.5694879759196811,% change,38105,2244
Ohio,Adams,107.31708163615,% change,39001,2248
Ohio,Allen,-6.46176046546684,% change,39003,2250
Ohio,Ashland,-3.6180325653795244,% change,39005,2254
