State,County,High schoolers physically active (%) 2017 (PCT_HSPA17),Units,FIPS,FID
Oklahoma,Logan,29.5,Percent,40083,2236
Oklahoma,Love,29.5,Percent,40085,2238
Oklahoma,McClain,29.5,Percent,40087,2245
Oklahoma,McCurtain,29.5,Percent,40089,2252
Oklahoma,McIntosh,29.5,Percent,40091,2258
Oklahoma,Major,29.5,Percent,40093,2260
Oklahoma,Marshall,29.5,Percent,40095,2265
Oklahoma,Mayes,29.5,Percent,40097,2270
Oklahoma,Murray,29.5,Percent,40099,2276
Oklahoma,Muskogee,29.5,Percent,40101,2281
Oklahoma,Noble,29.5,Percent,40103,2287
Oklahoma,Nowata,29.5,Percent,40105,2290
Oklahoma,Okfuskee,29.5,Percent,40107,2297
Oklahoma,Oklahoma,29.5,Percent,40109,2303
Oklahoma,Okmulgee,29.5,Percent,40111,2311
Oklahoma,Osage,29.5,Percent,40113,2318
Oklahoma,Ottawa,29.5,Percent,40115,2325
Oklahoma,Pawnee,29.5,Percent,40117,2329
Oklahoma,Payne,29.5,Percent,40119,2340
Oklahoma,Pittsburg,29.5,Percent,40121,2344
Oklahoma,Pontotoc,29.5,Percent,40123,2351
Oklahoma,Pottawatomie,29.5,Percent,40125,2356
Oklahoma,Pushmataha,29.5,Percent,40127,2362
Oklahoma,Roger Mills,29.5,Percent,40129,2369
Oklahoma,Rogers,29.5,Percent,40131,2374
Oklahoma,Seminole,29.5,Percent,40133,2384
Oklahoma,Sequoyah,29.5,Percent,40135,2391
Oklahoma,Stephens,29.5,Percent,40137,2396
Oklahoma,Texas,29.5,Percent,40139,2003
Oklahoma,Tillman,29.5,Percent,40141,2005
Oklahoma,Tulsa,29.5,Percent,40143,2008
Oklahoma,Wagoner,29.5,Percent,40145,2014
Oklahoma,Washington,29.5,Percent,40147,2018
Oklahoma,Washita,29.5,Percent,40149,2023
Oklahoma,Woods,29.5,Percent,40151,2029
Oklahoma,Woodward,29.5,Percent,40153,2035
Oregon,Baker,nan,Percent,41001,2044
Oregon,Benton,nan,Percent,41003,2053
Oregon,Clackamas,nan,Percent,41005,2058
Oregon,Clatsop,nan,Percent,41007,2064
Oregon,Columbia,nan,Percent,41009,2070
Oregon,Coos,nan,Percent,41011,2083
Oregon,Crook,nan,Percent,41013,2092
Oregon,Curry,nan,Percent,41015,2098
Oregon,Deschutes,nan,Percent,41017,2109
Oregon,Douglas,nan,Percent,41019,2115
Oregon,Gilliam,nan,Percent,41021,2121
Oregon,Grant,nan,Percent,41023,2130
Oregon,Harney,nan,Percent,41025,2134
Oregon,Hood River,nan,Percent,41027,2138
Oregon,Jackson,nan,Percent,41029,2139
Oregon,Jefferson,nan,Percent,41031,2143
Oregon,Josephine,nan,Percent,41033,2152
Oregon,Klamath,nan,Percent,41035,2155
Oregon,Lake,nan,Percent,41037,2159
Oregon,Lane,nan,Percent,41039,2170
Oregon,Lincoln,nan,Percent,41041,2174
Oregon,Linn,nan,Percent,41043,2181
Oregon,Malheur,nan,Percent,41045,2185
Oregon,Marion,nan,Percent,41047,2200
Oregon,Morrow,nan,Percent,41049,2209
Oregon,Multnomah,nan,Percent,41051,2218
Oregon,Polk,nan,Percent,41053,2223
Oregon,Sherman,nan,Percent,41055,2232
Oregon,Tillamook,nan,Percent,41057,2242
Oregon,Umatilla,nan,Percent,41059,2251
Oregon,Union,nan,Percent,41061,2257
Oregon,Wallowa,nan,Percent,41063,2263
Oregon,Wasco,nan,Percent,41065,2267
Oregon,Washington,nan,Percent,41067,2272
Oregon,Wheeler,nan,Percent,41069,2277
Oregon,Yamhill,nan,Percent,41071,2284
Pennsylvania,Adams,24.5,Percent,42001,2292
Pennsylvania,Allegheny,24.5,Percent,42003,2302
Pennsylvania,Armstrong,24.5,Percent,42005,2309
Pennsylvania,Beaver,24.5,Percent,42007,2321
Pennsylvania,Bedford,24.5,Percent,42009,2324
Pennsylvania,Berks,24.5,Percent,42011,2326
Pennsylvania,Blair,24.5,Percent,42013,2328
Pennsylvania,Bradford,24.5,Percent,42015,2333
Pennsylvania,Bucks,24.5,Percent,42017,2336
Pennsylvania,Butler,24.5,Percent,42019,2338
Pennsylvania,Cambria,24.5,Percent,42021,2341
Pennsylvania,Cameron,24.5,Percent,42023,2343
Pennsylvania,Carbon,24.5,Percent,42025,2349
Pennsylvania,Centre,24.5,Percent,42027,2354
Pennsylvania,Chester,24.5,Percent,42029,2360
Pennsylvania,Clarion,24.5,Percent,42031,2366
Pennsylvania,Clearfield,24.5,Percent,42033,2372
Pennsylvania,Clinton,24.5,Percent,42035,2379
Pennsylvania,Columbia,24.5,Percent,42037,2385
Pennsylvania,Crawford,24.5,Percent,42039,2389
Pennsylvania,Cumberland,24.5,Percent,42041,2397
Pennsylvania,Dauphin,24.5,Percent,42043,2403
Pennsylvania,Delaware,24.5,Percent,42045,2414
Pennsylvania,Elk,24.5,Percent,42047,2420
Pennsylvania,Erie,24.5,Percent,42049,2425
Pennsylvania,Fayette,24.5,Percent,42051,2431
Pennsylvania,Forest,24.5,Percent,42053,2436
Pennsylvania,Franklin,24.5,Percent,42055,2439
Pennsylvania,Fulton,24.5,Percent,42057,2446
Pennsylvania,Greene,24.5,Percent,42059,2447
Pennsylvania,Huntingdon,24.5,Percent,42061,2454
Pennsylvania,Indiana,24.5,Percent,42063,2459
Pennsylvania,Jefferson,24.5,Percent,42065,2462
Pennsylvania,Juniata,24.5,Percent,42067,2466
Pennsylvania,Lackawanna,24.5,Percent,42069,2471
Pennsylvania,Lancaster,24.5,Percent,42071,2482
Pennsylvania,Lawrence,24.5,Percent,42073,2488
Pennsylvania,Lebanon,24.5,Percent,42075,2492
Pennsylvania,Lehigh,24.5,Percent,42077,2496
Pennsylvania,Luzerne,24.5,Percent,42079,2501
Pennsylvania,Lycoming,24.5,Percent,42081,2505
Pennsylvania,McKean,24.5,Percent,42083,2509
Pennsylvania,Mercer,24.5,Percent,42085,2513
Pennsylvania,Mifflin,24.5,Percent,42087,2517
Pennsylvania,Monroe,24.5,Percent,42089,2521
Pennsylvania,Montgomery,24.5,Percent,42091,2528
Pennsylvania,Montour,24.5,Percent,42093,2533
Pennsylvania,Northampton,24.5,Percent,42095,2537
Pennsylvania,Northumberland,24.5,Percent,42097,2544
Pennsylvania,Perry,24.5,Percent,42099,2554
Pennsylvania,Philadelphia,24.5,Percent,42101,2563
Pennsylvania,Pike,24.5,Percent,42103,2571
Pennsylvania,Potter,24.5,Percent,42105,2575
Pennsylvania,Schuylkill,24.5,Percent,42107,2581
Pennsylvania,Snyder,24.5,Percent,42109,2583
Pennsylvania,Somerset,24.5,Percent,42111,2589
Pennsylvania,Sullivan,24.5,Percent,42113,2293
Pennsylvania,Susquehanna,24.5,Percent,42115,2298
Pennsylvania,Tioga,24.5,Percent,42117,2305
Pennsylvania,Union,24.5,Percent,42119,2313
Pennsylvania,Venango,24.5,Percent,42121,2316
Pennsylvania,Warren,24.5,Percent,42123,2322
Pennsylvania,Washington,24.5,Percent,42125,2346
Pennsylvania,Wayne,24.5,Percent,42127,2363
Pennsylvania,Westmoreland,24.5,Percent,42129,2394
Pennsylvania,Wyoming,24.5,Percent,42131,2407
Pennsylvania,York,24.5,Percent,42133,2419
Rhode Island,Bristol,23.200000000000003,Percent,44001,2433
Rhode Island,Kent,23.200000000000003,Percent,44003,2444
Rhode Island,Newport,23.200000000000003,Percent,44005,2460
Rhode Island,Providence,23.200000000000003,Percent,44007,2475
Rhode Island,Washington,23.200000000000003,Percent,44009,2484
South Carolina,Abbeville,21.700000000000003,Percent,45001,2489
South Carolina,Aiken,21.700000000000003,Percent,45003,2503
South Carolina,Allendale,21.700000000000003,Percent,45005,2527
South Carolina,Anderson,21.700000000000003,Percent,45007,2559
South Carolina,Bamberg,21.700000000000003,Percent,45009,2592
South Carolina,Barnwell,21.700000000000003,Percent,45011,2605
South Carolina,Beaufort,21.700000000000003,Percent,45013,2626
South Carolina,Berkeley,21.700000000000003,Percent,45015,2631
South Carolina,Calhoun,21.700000000000003,Percent,45017,2635
South Carolina,Charleston,21.700000000000003,Percent,45019,2691
South Carolina,Cherokee,21.700000000000003,Percent,45021,2700
South Carolina,Chester,21.700000000000003,Percent,45023,2704
South Carolina,Chesterfield,21.700000000000003,Percent,45025,2708
South Carolina,Clarendon,21.700000000000003,Percent,45027,2715
South Carolina,Colleton,21.700000000000003,Percent,45029,2718
South Carolina,Darlington,21.700000000000003,Percent,45031,2721
South Carolina,Dillon,21.700000000000003,Percent,45033,2725
South Carolina,Dorchester,21.700000000000003,Percent,45035,2730
South Carolina,Edgefield,21.700000000000003,Percent,45037,2735
South Carolina,Fairfield,21.700000000000003,Percent,45039,2738
South Carolina,Florence,21.700000000000003,Percent,45041,2742
South Carolina,Georgetown,21.700000000000003,Percent,45043,2752
South Carolina,Greenville,21.700000000000003,Percent,45045,2759
South Carolina,Greenwood,21.700000000000003,Percent,45047,2764
South Carolina,Hampton,21.700000000000003,Percent,45049,2767
South Carolina,Horry,21.700000000000003,Percent,45051,2774
South Carolina,Jasper,21.700000000000003,Percent,45053,2783
South Carolina,Kershaw,21.700000000000003,Percent,45055,2787
South Carolina,Lancaster,21.700000000000003,Percent,45057,2790
South Carolina,Laurens,21.700000000000003,Percent,45059,2794
South Carolina,Lee,21.700000000000003,Percent,45061,2800
South Carolina,Lexington,21.700000000000003,Percent,45063,2803
South Carolina,McCormick,21.700000000000003,Percent,45065,2807
South Carolina,Marion,21.700000000000003,Percent,45067,2811
South Carolina,Marlboro,21.700000000000003,Percent,45069,2813
South Carolina,Newberry,21.700000000000003,Percent,45071,2818
South Carolina,Oconee,21.700000000000003,Percent,45073,2822
South Carolina,Orangeburg,21.700000000000003,Percent,45075,2829
South Carolina,Pickens,21.700000000000003,Percent,45077,2834
South Carolina,Richland,21.700000000000003,Percent,45079,2843
South Carolina,Saluda,21.700000000000003,Percent,45081,2846
South Carolina,Spartanburg,21.700000000000003,Percent,45083,2851
South Carolina,Sumter,21.700000000000003,Percent,45085,2855
South Carolina,Union,21.700000000000003,Percent,45087,2860
South Carolina,Williamsburg,21.700000000000003,Percent,45089,2864
South Carolina,York,21.700000000000003,Percent,45091,2867
South Dakota,Aurora,nan,Percent,46003,2870
South Dakota,Beadle,nan,Percent,46005,2874
South Dakota,Bennett,nan,Percent,46007,2876
South Dakota,Bon Homme,nan,Percent,46009,2879
South Dakota,Brookings,nan,Percent,46011,2882
South Dakota,Brown,nan,Percent,46013,2885
South Dakota,Brule,nan,Percent,46015,2888
South Dakota,Buffalo,nan,Percent,46017,2891
South Dakota,Butte,nan,Percent,46019,2895
South Dakota,Campbell,nan,Percent,46021,2897
South Dakota,Charles Mix,nan,Percent,46023,2900
South Dakota,Clark,nan,Percent,46025,2901
South Dakota,Clay,nan,Percent,46027,2903
South Dakota,Codington,nan,Percent,46029,2906
South Dakota,Corson,nan,Percent,46031,2907
South Dakota,Custer,nan,Percent,46033,2908
South Dakota,Davison,nan,Percent,46035,2910
South Dakota,Day,nan,Percent,46037,2911
South Dakota,Deuel,nan,Percent,46039,2912
South Dakota,Dewey,nan,Percent,46041,2914
South Dakota,Douglas,nan,Percent,46043,2916
South Dakota,Edmunds,nan,Percent,46045,2917
South Dakota,Fall River,nan,Percent,46047,2919
South Dakota,Faulk,nan,Percent,46049,2921
South Dakota,Grant,nan,Percent,46051,2922
South Dakota,Gregory,nan,Percent,46053,2923
South Dakota,Haakon,nan,Percent,46055,2924
South Dakota,Hamlin,nan,Percent,46057,2926
South Dakota,Hand,nan,Percent,46059,2928
South Dakota,Hanson,nan,Percent,46061,2929
South Dakota,Harding,nan,Percent,46063,2931
South Dakota,Hughes,nan,Percent,46065,2933
South Dakota,Hutchinson,nan,Percent,46067,2934
South Dakota,Hyde,nan,Percent,46069,2937
South Dakota,Jackson,nan,Percent,46071,2939
South Dakota,Jerauld,nan,Percent,46073,2941
South Dakota,Jones,nan,Percent,46075,2944
South Dakota,Kingsbury,nan,Percent,46077,2945
South Dakota,Lake,nan,Percent,46079,2401
South Dakota,Lawrence,nan,Percent,46081,2406
South Dakota,Lincoln,nan,Percent,46083,2410
South Dakota,Lyman,nan,Percent,46085,2417
South Dakota,McCook,nan,Percent,46087,2422
South Dakota,McPherson,nan,Percent,46089,2426
South Dakota,Marshall,nan,Percent,46091,2430
South Dakota,Meade,nan,Percent,46093,2442
South Dakota,Mellette,nan,Percent,46095,2450
South Dakota,Miner,nan,Percent,46097,2456
South Dakota,Minnehaha,nan,Percent,46099,2467
South Dakota,Moody,nan,Percent,46101,2485
South Dakota,Pennington,nan,Percent,46103,2497
South Dakota,Perkins,nan,Percent,46105,2502
South Dakota,Potter,nan,Percent,46107,2506
South Dakota,Roberts,nan,Percent,46109,2511
South Dakota,Sanborn,nan,Percent,46111,2514
South Dakota,Shannon,nan,Percent,46113,2519
South Dakota,Spink,nan,Percent,46115,2523
South Dakota,Stanley,nan,Percent,46117,2530
South Dakota,Sully,nan,Percent,46119,2535
South Dakota,Todd,nan,Percent,46121,2540
South Dakota,Tripp,nan,Percent,46123,2546
South Dakota,Turner,nan,Percent,46125,2550
South Dakota,Union,nan,Percent,46127,2557
South Dakota,Walworth,nan,Percent,46129,2561
South Dakota,Yankton,nan,Percent,46135,2569
South Dakota,Ziebach,nan,Percent,46137,2578
Tennessee,Anderson,25.599999999999994,Percent,47001,2584
Tennessee,Bedford,25.599999999999994,Percent,47003,2593
Tennessee,Benton,25.599999999999994,Percent,47005,2598
Tennessee,Bledsoe,25.599999999999994,Percent,47007,2602
Tennessee,Blount,25.599999999999994,Percent,47009,2622
Tennessee,Bradley,25.599999999999994,Percent,47011,2627
Tennessee,Campbell,25.599999999999994,Percent,47013,2633
Tennessee,Cannon,25.599999999999994,Percent,47015,2638
Tennessee,Carroll,25.599999999999994,Percent,47017,2648
Tennessee,Carter,25.599999999999994,Percent,47019,2654
Tennessee,Cheatham,25.599999999999994,Percent,47021,2660
Tennessee,Chester,25.599999999999994,Percent,47023,2664
Tennessee,Claiborne,25.599999999999994,Percent,47025,2670
Tennessee,Clay,25.599999999999994,Percent,47027,2679
Tennessee,Cocke,25.599999999999994,Percent,47029,2686
Tennessee,Coffee,25.599999999999994,Percent,47031,2689
Tennessee,Crockett,25.599999999999994,Percent,47033,2693
Tennessee,Cumberland,25.599999999999994,Percent,47035,2696
Tennessee,Davidson,25.599999999999994,Percent,47037,2698
Tennessee,Decatur,25.599999999999994,Percent,47039,2705
Tennessee,DeKalb,25.599999999999994,Percent,47041,2710
Tennessee,Dickson,25.599999999999994,Percent,47043,2717
Tennessee,Dyer,25.599999999999994,Percent,47045,2723
Tennessee,Fayette,25.599999999999994,Percent,47047,2726
Tennessee,Fentress,25.599999999999994,Percent,47049,2731
Tennessee,Franklin,25.599999999999994,Percent,47051,2734
Tennessee,Gibson,25.599999999999994,Percent,47053,2739
Tennessee,Giles,25.599999999999994,Percent,47055,2743
Tennessee,Grainger,25.599999999999994,Percent,47057,2748
Tennessee,Greene,25.599999999999994,Percent,47059,2750
Tennessee,Grundy,25.599999999999994,Percent,47061,2754
Tennessee,Hamblen,25.599999999999994,Percent,47063,2757
Tennessee,Hamilton,25.599999999999994,Percent,47065,2761
Tennessee,Hancock,25.599999999999994,Percent,47067,2766
Tennessee,Hardeman,25.599999999999994,Percent,47069,2770
Tennessee,Hardin,25.599999999999994,Percent,47071,2773
Tennessee,Hawkins,25.599999999999994,Percent,47073,2779
Tennessee,Haywood,25.599999999999994,Percent,47075,2781
Tennessee,Henderson,25.599999999999994,Percent,47077,2786
Tennessee,Henry,25.599999999999994,Percent,47079,2789
Tennessee,Hickman,25.599999999999994,Percent,47081,2792
Tennessee,Houston,25.599999999999994,Percent,47083,2796
Tennessee,Humphreys,25.599999999999994,Percent,47085,2798
Tennessee,Jackson,25.599999999999994,Percent,47087,2801
Tennessee,Jefferson,25.599999999999994,Percent,47089,2804
Tennessee,Johnson,25.599999999999994,Percent,47091,2808
Tennessee,Knox,25.599999999999994,Percent,47093,2814
Tennessee,Lake,25.599999999999994,Percent,47095,2817
Tennessee,Lauderdale,25.599999999999994,Percent,47097,2821
Tennessee,Lawrence,25.599999999999994,Percent,47099,2823
Tennessee,Lewis,25.599999999999994,Percent,47101,2825
Tennessee,Lincoln,25.599999999999994,Percent,47103,2828
Tennessee,Loudon,25.599999999999994,Percent,47105,2830
Tennessee,McMinn,25.599999999999994,Percent,47107,2833
Tennessee,McNairy,25.599999999999994,Percent,47109,2836
Tennessee,Macon,25.599999999999994,Percent,47111,2839
Tennessee,Madison,25.599999999999994,Percent,47113,2841
Tennessee,Marion,25.599999999999994,Percent,47115,2844
Tennessee,Marshall,25.599999999999994,Percent,47117,2848
Tennessee,Maury,25.599999999999994,Percent,47119,2850
Tennessee,Meigs,25.599999999999994,Percent,47121,2854
Tennessee,Monroe,25.599999999999994,Percent,47123,2857
Tennessee,Montgomery,25.599999999999994,Percent,47125,2859
Tennessee,Moore,25.599999999999994,Percent,47127,2863
Tennessee,Morgan,25.599999999999994,Percent,47129,2866
Tennessee,Obion,25.599999999999994,Percent,47131,2872
Tennessee,Overton,25.599999999999994,Percent,47133,2875
Tennessee,Perry,25.599999999999994,Percent,47135,2878
Tennessee,Pickett,25.599999999999994,Percent,47137,2881
Tennessee,Polk,25.599999999999994,Percent,47139,2883
Tennessee,Putnam,25.599999999999994,Percent,47141,2890
Tennessee,Rhea,25.599999999999994,Percent,47143,2893
Tennessee,Roane,25.599999999999994,Percent,47145,2001
Tennessee,Robertson,25.599999999999994,Percent,47147,2011
Tennessee,Rutherford,25.599999999999994,Percent,47149,2015
Tennessee,Scott,25.599999999999994,Percent,47151,2020
Tennessee,Sequatchie,25.599999999999994,Percent,47153,2025
Tennessee,Sevier,25.599999999999994,Percent,47155,2030
Tennessee,Shelby,25.599999999999994,Percent,47157,2033
Tennessee,Smith,25.599999999999994,Percent,47159,2037
Tennessee,Stewart,25.599999999999994,Percent,47161,2041
Tennessee,Sullivan,25.599999999999994,Percent,47163,2046
Tennessee,Sumner,25.599999999999994,Percent,47165,2050
Tennessee,Tipton,25.599999999999994,Percent,47167,2055
Tennessee,Trousdale,25.599999999999994,Percent,47169,2062
Tennessee,Unicoi,25.599999999999994,Percent,47171,2069
Tennessee,Union,25.599999999999994,Percent,47173,2073
Tennessee,Van Buren,25.599999999999994,Percent,47175,2077
Tennessee,Warren,25.599999999999994,Percent,47177,2081
Tennessee,Washington,25.599999999999994,Percent,47179,2085
Tennessee,Wayne,25.599999999999994,Percent,47181,2089
Tennessee,Weakley,25.599999999999994,Percent,47183,2096
Tennessee,White,25.599999999999994,Percent,47185,2100
Tennessee,Williamson,25.599999999999994,Percent,47187,2105
Tennessee,Wilson,25.599999999999994,Percent,47189,2111
Texas,Anderson,25.200000000000003,Percent,48001,2113
Texas,Andrews,25.200000000000003,Percent,48003,2117
Texas,Angelina,25.200000000000003,Percent,48005,2124
Texas,Aransas,25.200000000000003,Percent,48007,2162
Texas,Archer,25.200000000000003,Percent,48009,2168
Texas,Armstrong,25.200000000000003,Percent,48011,2172
Texas,Atascosa,25.200000000000003,Percent,48013,2173
Texas,Austin,25.200000000000003,Percent,48015,2177
Texas,Bailey,25.200000000000003,Percent,48017,2179
Texas,Bandera,25.200000000000003,Percent,48019,2183
Texas,Bastrop,25.200000000000003,Percent,48021,2190
Texas,Baylor,25.200000000000003,Percent,48023,2192
Texas,Bee,25.200000000000003,Percent,48025,2196
Texas,Bell,25.200000000000003,Percent,48027,2198
Texas,Bexar,25.200000000000003,Percent,48029,2203
Texas,Blanco,25.200000000000003,Percent,48031,2207
Texas,Borden,25.200000000000003,Percent,48033,2212
Texas,Bosque,25.200000000000003,Percent,48035,2216
Texas,Bowie,25.200000000000003,Percent,48037,2224
Texas,Brazoria,25.200000000000003,Percent,48039,2240
Texas,Brazos,25.200000000000003,Percent,48041,2253
Texas,Brewster,25.200000000000003,Percent,48043,2262
Texas,Briscoe,25.200000000000003,Percent,48045,2269
Texas,Brooks,25.200000000000003,Percent,48047,2279
Texas,Brown,25.200000000000003,Percent,48049,2296
Texas,Burleson,25.200000000000003,Percent,48051,2304
Texas,Burnet,25.200000000000003,Percent,48053,2312
Texas,Caldwell,25.200000000000003,Percent,48055,2320
Texas,Calhoun,25.200000000000003,Percent,48057,2327
Texas,Callahan,25.200000000000003,Percent,48059,2331
Texas,Cameron,25.200000000000003,Percent,48061,2359
Texas,Camp,25.200000000000003,Percent,48063,2373
Texas,Carson,25.200000000000003,Percent,48065,2377
Texas,Cass,25.200000000000003,Percent,48067,2382
Texas,Castro,25.200000000000003,Percent,48069,2386
Texas,Chambers,25.200000000000003,Percent,48071,2395
Texas,Cherokee,25.200000000000003,Percent,48073,2400
Texas,Childress,25.200000000000003,Percent,48075,2405
Texas,Clay,25.200000000000003,Percent,48077,2409
Texas,Cochran,25.200000000000003,Percent,48079,2413
Texas,Coke,25.200000000000003,Percent,48081,2418
Texas,Coleman,25.200000000000003,Percent,48083,2423
Texas,Collin,25.200000000000003,Percent,48085,2429
Texas,Collingsworth,25.200000000000003,Percent,48087,2434
Texas,Colorado,25.200000000000003,Percent,48089,2441
Texas,Comal,25.200000000000003,Percent,48091,2449
Texas,Comanche,25.200000000000003,Percent,48093,2455
Texas,Concho,25.200000000000003,Percent,48095,2458
Texas,Cooke,25.200000000000003,Percent,48097,2463
Texas,Coryell,25.200000000000003,Percent,48099,2469
Texas,Cottle,25.200000000000003,Percent,48101,2473
Texas,Crane,25.200000000000003,Percent,48103,2478
Texas,Crockett,25.200000000000003,Percent,48105,2483
Texas,Crosby,25.200000000000003,Percent,48107,2487
Texas,Culberson,25.200000000000003,Percent,48109,2491
Texas,Dallam,25.200000000000003,Percent,48111,2498
Texas,Dallas,25.200000000000003,Percent,48113,2507
Texas,Dawson,25.200000000000003,Percent,48115,2512
Texas,Deaf Smith,25.200000000000003,Percent,48117,2515
Texas,Delta,25.200000000000003,Percent,48119,2524
Texas,Denton,25.200000000000003,Percent,48121,2532
Texas,DeWitt,25.200000000000003,Percent,48123,2538
Texas,Dickens,25.200000000000003,Percent,48125,2542
Texas,Dimmit,25.200000000000003,Percent,48127,2548
Texas,Donley,25.200000000000003,Percent,48129,2551
Texas,Duval,25.200000000000003,Percent,48131,2556
Texas,Eastland,25.200000000000003,Percent,48133,2562
Texas,Ector,25.200000000000003,Percent,48135,2568
Texas,Edwards,25.200000000000003,Percent,48137,2574
Texas,Ellis,25.200000000000003,Percent,48139,2579
Texas,El Paso,25.200000000000003,Percent,48141,2588
Texas,Erath,25.200000000000003,Percent,48143,2597
Texas,Falls,25.200000000000003,Percent,48145,2601
Texas,Fannin,25.200000000000003,Percent,48147,2621
Texas,Fayette,25.200000000000003,Percent,48149,2624
Texas,Fisher,25.200000000000003,Percent,48151,2628
Texas,Floyd,25.200000000000003,Percent,48153,2630
Texas,Foard,25.200000000000003,Percent,48155,2002
Texas,Fort Bend,25.200000000000003,Percent,48157,2009
Texas,Franklin,25.200000000000003,Percent,48159,2016
Texas,Freestone,25.200000000000003,Percent,48161,2022
Texas,Frio,25.200000000000003,Percent,48163,2028
Texas,Gaines,25.200000000000003,Percent,48165,2032
Texas,Galveston,25.200000000000003,Percent,48167,2059
Texas,Garza,25.200000000000003,Percent,48169,2060
Texas,Gillespie,25.200000000000003,Percent,48171,2066
Texas,Glasscock,25.200000000000003,Percent,48173,2072
Texas,Goliad,25.200000000000003,Percent,48175,2079
Texas,Gonzales,25.200000000000003,Percent,48177,2086
Texas,Gray,25.200000000000003,Percent,48179,2088
Texas,Grayson,25.200000000000003,Percent,48181,2094
Texas,Gregg,25.200000000000003,Percent,48183,2101
Texas,Grimes,25.200000000000003,Percent,48185,2108
Texas,Guadalupe,25.200000000000003,Percent,48187,2116
Texas,Hale,25.200000000000003,Percent,48189,2120
Texas,Hall,25.200000000000003,Percent,48191,2125
Texas,Hamilton,25.200000000000003,Percent,48193,2128
Texas,Hansford,25.200000000000003,Percent,48195,2132
Texas,Hardeman,25.200000000000003,Percent,48197,2137
Texas,Hardin,25.200000000000003,Percent,48199,2142
Texas,Harris,25.200000000000003,Percent,48201,2149
Texas,Harrison,25.200000000000003,Percent,48203,2157
Texas,Hartley,25.200000000000003,Percent,48205,2160
Texas,Haskell,25.200000000000003,Percent,48207,2163
Texas,Hays,25.200000000000003,Percent,48209,2166
Texas,Hemphill,25.200000000000003,Percent,48211,2171
Texas,Henderson,25.200000000000003,Percent,48213,2178
Texas,Hidalgo,25.200000000000003,Percent,48215,2188
Texas,Hill,25.200000000000003,Percent,48217,2201
Texas,Hockley,25.200000000000003,Percent,48219,2208
Texas,Hood,25.200000000000003,Percent,48221,2213
Texas,Hopkins,25.200000000000003,Percent,48223,2221
Texas,Houston,25.200000000000003,Percent,48225,2228
Texas,Howard,25.200000000000003,Percent,48227,2231
Texas,Hudspeth,25.200000000000003,Percent,48229,2241
Texas,Hunt,25.200000000000003,Percent,48231,2246
Texas,Hutchinson,25.200000000000003,Percent,48233,2249
Texas,Irion,25.200000000000003,Percent,48235,2255
Texas,Jack,25.200000000000003,Percent,48237,2256
Texas,Jackson,25.200000000000003,Percent,48239,2264
Texas,Jasper,25.200000000000003,Percent,48241,2271
Texas,Jeff Davis,25.200000000000003,Percent,48243,2275
Texas,Jefferson,25.200000000000003,Percent,48245,2285
Texas,Jim Hogg,25.200000000000003,Percent,48247,2288
Texas,Jim Wells,25.200000000000003,Percent,48249,2294
Texas,Johnson,25.200000000000003,Percent,48251,2299
Texas,Jones,25.200000000000003,Percent,48253,2301
Texas,Karnes,25.200000000000003,Percent,48255,2307
Texas,Kaufman,25.200000000000003,Percent,48257,2314
Texas,Kendall,25.200000000000003,Percent,48259,2319
Texas,Kenedy,25.200000000000003,Percent,48261,2330
Texas,Kent,25.200000000000003,Percent,48263,2335
Texas,Kerr,25.200000000000003,Percent,48265,2337
Texas,Kimble,25.200000000000003,Percent,48267,2339
Texas,King,25.200000000000003,Percent,48269,2342
Texas,Kinney,25.200000000000003,Percent,48271,2347
Texas,Kleberg,25.200000000000003,Percent,48273,2358
Texas,Knox,25.200000000000003,Percent,48275,2364
Texas,Lamar,25.200000000000003,Percent,48277,2371
Texas,Lamb,25.200000000000003,Percent,48279,2376
Texas,Lampasas,25.200000000000003,Percent,48281,2381
Texas,La Salle,25.200000000000003,Percent,48283,2388
Texas,Lavaca,25.200000000000003,Percent,48285,2392
Texas,Lee,25.200000000000003,Percent,48287,2398
Texas,Leon,25.200000000000003,Percent,48289,2402
Texas,Liberty,25.200000000000003,Percent,48291,2404
Texas,Limestone,25.200000000000003,Percent,48293,2408
Texas,Lipscomb,25.200000000000003,Percent,48295,2412
Texas,Live Oak,25.200000000000003,Percent,48297,2416
Texas,Llano,25.200000000000003,Percent,48299,2421
Texas,Loving,25.200000000000003,Percent,48301,2424
Texas,Lubbock,25.200000000000003,Percent,48303,2428
Texas,Lynn,25.200000000000003,Percent,48305,2438
Texas,McCulloch,25.200000000000003,Percent,48307,2452
Texas,McLennan,25.200000000000003,Percent,48309,2477
Texas,McMullen,25.200000000000003,Percent,48311,2494
Texas,Madison,25.200000000000003,Percent,48313,2526
Texas,Marion,25.200000000000003,Percent,48315,2547
Texas,Martin,25.200000000000003,Percent,48317,2564
Texas,Mason,25.200000000000003,Percent,48319,2570
Texas,Matagorda,25.200000000000003,Percent,48321,2637
Texas,Maverick,25.200000000000003,Percent,48323,2649
Texas,Medina,25.200000000000003,Percent,48325,2652
Texas,Menard,25.200000000000003,Percent,48327,2655
Texas,Midland,25.200000000000003,Percent,48329,2657
Texas,Milam,25.200000000000003,Percent,48331,2659
Texas,Mills,25.200000000000003,Percent,48333,2663
Texas,Mitchell,25.200000000000003,Percent,48335,2666
